LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
184,5.9683e+07,0,0.0016146,0.00030642,-0.0033141,-0.32871,-0.051172,-9.7774,0,0,44.731,1,1,8008,4004
291,5.9712e+07,0,0.00055546,-0.0017583,0.0017399,-0.32328,-0.040284,-9.7949,0,0,44.732,1,1,8008,4004
322,5.9715e+07,0,0.0010473,-0.0013865,0.0014466,-0.32245,-0.039962,-9.7957,0,0,44.732,1,1,8008,4004
403,5.9739e+07,0,9.6656e-05,0.00070239,0.0017372,-0.32248,-0.041435,-9.7827,0,0,44.733,1,1,8008,4004
434,5.9742e+07,0,0.00010121,0.0013661,0.0014384,-0.3207,-0.038815,-9.7745,0,0,44.733,1,1,8008,4004
514,5.9758e+07,0,0.0011873,8.7829e-05,0.0004778,-0.30871,-0.044458,-9.746,0,0,44.734,1,1,8008,4004
630,5.9779e+07,0,-0.00042391,0.0015658,0.00036331,-0.31021,-0.057124,-9.782,0,0,44.734,1,1,8008,4004
745,5.98e+07,0,-7.6054e-05,0.0021296,-0.0014646,-0.29985,-0.048372,-9.7892,0,0,44.735,1,1,8008,4004
860,5.9826e+07,0,-0.00022044,-0.0026537,0.0012759,-0.29852,-0.045976,-9.758,0,0,44.735,1,1,8008,4004
978,5.9853e+07,0,0.00055129,-0.0025287,0.00030498,-0.31993,-0.053125,-9.766,0,0,44.735,1,1,8008,4004
1091,5.9911e+07,0,-0.00089613,0.0014836,0.0010707,-0.32597,-0.044207,-9.8019,0,0,44.735,1,1,8008,4004
1206,6.0015e+07,0,-0.0002614,0.0012009,0.00010122,-0.30818,-0.048158,-9.7804,0,0,44.736,1,1,8008,4004
1237,6.0017e+07,0,2.6117e-06,0.00078018,7.7753e-05,-0.30789,-0.04576,-9.7782,0,0,44.736,1,1,8008,4004
1293,6.0044e+07,0,-0.00081374,-0.00079278,0.0005857,-0.30188,-0.051503,-9.7796,0,0,44.737,1,1,8008,4004
1326,6.0047e+07,0,-0.0010626,-0.00066473,0.00028667,-0.30116,-0.052622,-9.7796,0,0,44.737,1,1,8008,4004
1387,6.0064e+07,0,-0.0014857,-7.0121e-05,0.0017404,-0.28871,-0.052091,-9.7713,0,0,44.737,1,1,8008,4004
1480,6.0085e+07,0,-0.00069401,-0.0003725,0.00014519,-0.30442,-0.04463,-9.7636,0,0,44.737,1,1,8008,4004
1546,6.0089e+07,0,0.00028421,-0.0020606,-0.000926,-0.30996,-0.044095,-9.7611,0,0,44.737,1,1,8008,4004
1549,6.0091e+07,0,0.00037313,-0.0016526,-0.0016895,-0.31132,-0.043533,-9.7648,0,0,44.737,1,1,8008,4004
1563,6.0099e+07,0,9.7616e-05,0.0007943,0.0003444,-0.30958,-0.036898,-9.7779,0,0,44.737,1,1,8008,4004
1571,6.0102e+07,0,-0.00010265,0.00054292,0.00045962,-0.31037,-0.037232,-9.7778,0,0,44.737,1,1,8008,4004
