LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1927,60187541,3,0,0,15.35,0.06,25,0,0,0
2350,60295795,3,0,0,15.35,0.06,25,0,0,0
2764,60398551,3,0,0,15.35,0.05,25,0,0,0
3216,60510848,3,0,0,15.34,0.05,25,0,0,0
3673,60623863,3,0,0,15.34,0.05,25,0,0,0
4081,60724330,3,0,0,15.35,0.05,25,0,0,0
4497,60830851,3,0,0,15.35,0.05,25,0,0,0
4952,60945683,3,0,0,15.35,0.05,25,0,0,0
5363,61050552,3,0,0,15.35,0.05,25,0,0,0
6227,61267451,3,0,0,15.35,0.05,25,0,0,0
6639,61372152,3,0,0,15.35,0.05,25,0,0,0
7050,61478790,3,0,0,15.34,0.05,25,0,0,0
7504,61594974,3,0,0,15.34,0.05,25,0,0,0
7881,61694382,3,0,0,15.35,0.05,25,0,0,0
8299,61797906,3,0,0,15.35,0.05,25,0,0,0
8755,61910462,3,0,0,15.34,0.05,25,0,0,0
9171,62017957,3,0,0,15.35,0.05,25,0,0,0
9584,62124342,3,0,0,15.34,0.05,25,0,0,0
9998,62226403,3,0,0,15.35,0.05,25,0,0,0
10450,62339386,3,0,0,15.34,0.05,25,0,0,0
10794,62447094,3,0,0,15.34,0.05,25,0,0,0
11238,62557506,3,0,0,15.34,0.05,25,0,0,0
11656,62665248,3,0,0,15.35,0.05,25,0,0,0
12066,62767356,3,0,0,15.35,0.05,25,0,0,0
12527,62880451,3,0,0,15.35,0.05,25,0,0,0
12938,62984125,3,0,0,15.35,0.05,25,0,0,0
13385,63097795,3,0,0,15.35,0.05,25,0,0,0
13793,63199485,3,0,0,15.34,0.05,25,0,0,0
14251,63314847,3,0,0,15.35,0.05,25,0,0,0
14664,63415115,3,0,0,15.35,0.05,25,0,0,0
15115,63531326,3,0,0,15.35,0.05,25,0,0,0
15531,63636916,3,0,0,15.35,0.05,25,0,0,0
15942,63740726,3,0,0,15.35,0.05,25,0,0,0
16357,63843342,3,0,0,15.34,0.05,25,0,0,0
16812,63958189,3,0,0,15.35,0.05,25,0,0,0
17224,64063012,3,0,0,15.34,0.05,25,0,0,0
17637,64166989,3,0,0,15.34,0.05,25,0,0,0
18052,64272015,3,0,0,15.34,0.05,25,0,0,0
18504,64384847,3,0,0,15.35,0.05,25,0,0,0
