LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1805,60156306,1,0,0,15.45,0.03,22,0,0,0
2226,60264512,1,0,0,15.45,0.04,23,0,0,0
2641,60367887,1,0,0,15.45,0.04,23,0,0,0
3053,60470748,1,0,0,15.45,0.04,23,0,0,0
3506,60581870,1,0,0,15.45,0.04,23,0,0,0
3952,60693865,1,0,0,15.45,0.04,23,0,0,0
4371,60799093,1,0,0,15.45,0.04,23,0,0,0
4786,60905120,1,0,0,15.45,0.04,23,0,0,0
5194,61010129,1,0,0,15.45,0.04,23,0,0,0
5649,61122840,1,0,0,15.45,0.03,23,0,0,0
6061,61228022,1,0,0,15.45,0.04,23,0,0,0
6472,61331478,1,0,0,15.45,0.04,23,0,0,0
6928,61446859,1,0,0,15.45,0.04,23,0,0,0
7343,61554001,1,0,0,15.45,0.04,23,0,0,0
7759,61659018,1,0,0,15.45,0.04,23,0,0,0
8174,61765824,1,0,0,15.45,0.04,23,0,0,0
8592,61868855,1,0,0,15.45,0.04,23,0,0,0
9045,61981570,1,0,0,15.45,0.04,23,0,0,0
9462,62090309,1,0,0,15.45,0.04,23,0,0,0
9876,62197330,1,0,0,15.45,0.04,23,0,0,0
10291,62297289,1,0,0,15.45,0.04,23,0,0,0
10670,62416379,1,0,0,15.45,0.04,23,0,0,0
11072,62514361,1,0,0,15.45,0.04,23,0,0,0
11494,62625129,1,0,0,15.45,0.04,23,0,0,0
11942,62737538,1,0,0,15.45,0.04,23,0,0,0
12360,62840820,1,0,0,15.45,0.04,23,0,0,0
12810,62954112,1,0,0,15.46,0.04,23,0,0,0
13218,63056701,1,0,0,15.45,0.04,23,0,0,0
13666,63168947,1,0,0,15.45,0.04,23,0,0,0
14084,63273802,1,0,0,15.45,0.04,23,0,0,0
14538,63384521,1,0,0,15.45,0.04,23,0,0,0
14945,63489047,1,0,0,15.45,0.04,23,0,0,0
15367,63593121,1,0,0,15.45,0.04,23,0,0,0
15778,63697898,1,0,0,15.45,0.04,23,0,0,0
16236,63811871,1,0,0,15.45,0.04,23,0,0,0
16652,63915878,1,0,0,15.45,0.03,23,0,0,0
17102,64028880,1,0,0,15.45,0.04,23,0,0,0
17515,64135726,1,0,0,15.44,0.04,23,0,0,0
17926,64240938,1,0,0,15.45,0.04,23,0,0,0
18342,64343460,1,0,0,15.45,0.04,23,0,0,0
18791,64457471,1,0,0,15.45,0.04,23,0,0,0
19244,64568215,1,0,0,15.45,0.04,23,0,0,0
19654,64671409,1,0,0,15.45,0.04,23,0,0,0
20040,64775251,1,0,0,15.45,0.04,23,0,0,0
20528,64894548,1,0,0,15.46,0.04,23,0,0,0
20944,64998913,1,0,0,15.45,0.04,23,0,0,0
21325,65101974,1,0,0,15.45,0.04,23,0,0,0
21777,65213401,1,0,0,15.45,0.04,23,0,0,0
22189,65316078,1,0,0,15.45,0.04,23,0,0,0
22644,65428049,1,0,0,15.45,0.04,23,0,0,0
23467,65637365,1,0,0,15.45,0.04,23,0,0,0
23930,65756036,1,0,0,15.45,0.04,23,0,0,0
24337,65856989,1,0,0,15.45,0.04,23,0,0,0
24790,65970539,1,0,0,15.45,0.04,23,0,0,0
25616,66181961,1,0,0,15.45,0.04,23,0,0,0
26034,66289938,1,0,0,15.45,0.04,23,0,0,0
26487,66403299,1,0,0,15.45,0.04,23,0,0,0
26859,66501118,1,0,0,15.45,0.04,23,0,0,0
27313,66613268,1,0,0,15.46,0.04,23,0,0,0
27724,66718367,1,0,0,15.45,0.04,23,0,0,0
28181,66831052,1,0,0,15.45,0.04,23,0,0,0
28595,66937693,1,0,0,15.45,0.04,23,0,0,0
29039,67046350,1,0,0,15.45,0.04,23,0,0,0
29457,67151374,1,0,0,15.45,0.04,23,0,0,0
29868,67259935,1,0,0,15.45,0.04,23,0,0,0
30322,67370650,1,0,0,15.45,0.04,23,0,0,0
30730,67473423,1,0,0,15.45,0.04,23,0,0,0
31185,67587486,1,0,0,15.45,0.04,23,0,0,0
31596,67691487,1,0,0,15.45,0.04,23,0,0,0
32012,67793868,1,0,0,15.45,0.04,23,0,0,0
32471,67910100,1,0,0,15.45,0.04,23,0,0,0
32884,68011254,1,0,0,15.45,0.04,23,0,0,0
33295,68117707,1,0,0,15.45,0.04,23,0,0,0
33749,68230100,1,0,0,15.45,0.04,23,0,0,0
34159,68331903,1,0,0,15.45,0.04,23,0,0,0
34614,68444091,1,0,0,15.45,0.04,23,0,0,0
35021,68547525,1,0,0,15.45,0.04,23,0,0,0
35433,68653913,1,0,0,15.45,0.04,23,0,0,0
35888,68766024,1,0,0,15.45,0.04,23,0,0,0
36335,68878378,1,0,0,15.45,0.04,23,0,0,0
36749,68980380,1,0,0,15.45,0.04,23,0,0,0
37162,69085471,1,0,0,15.45,0.04,23,0,0,0
37615,69198299,1,0,0,15.45,0.04,23,0,0,0
38032,69306216,1,0,0,15.45,0.04,23,0,0,0
38447,69410931,1,0,0,15.45,0.04,23,0,0,0
38859,69517792,1,0,0,15.45,0.04,23,0,0,0
39273,69621948,1,0,0,15.45,0.04,23,0,0,0
39725,69735036,1,0,0,15.45,0.04,23,0,0,0
40138,69839062,1,0,0,15.45,0.04,23,0,0,0
40585,69951008,1,0,0,15.45,0.04,23,0,0,0
41002,70060714,1,0,0,15.45,0.04,23,0,0,0
41458,70173875,1,0,0,15.45,0.04,23,0,0,0
41869,70278832,1,0,0,15.45,0.04,23,0,0,0
42324,70390046,1,0,0,15.45,0.04,23,0,0,0
42740,70498805,1,0,0,15.45,0.04,23,0,0,0
43157,70604982,1,0,0,15.45,0.04,23,0,0,0
43571,70712888,1,0,0,15.45,0.04,23,0,0,0
43986,70814939,1,0,0,15.45,0.04,23,0,0,0
44402,70923329,1,0,0,15.45,0.04,23,0,0,0
44857,71036236,1,0,0,15.45,0.04,23,0,0,0
45269,71142327,1,0,0,15.45,0.03,23,0,0,0
45685,71245266,1,0,0,15.45,0.03,23,0,0,0
46135,71361069,1,0,0,15.45,0.04,23,0,0,0
46544,71465550,1,0,0,15.45,0.04,23,0,0,0
46961,71571080,1,0,0,15.45,0.04,23,0,0,0
47374,71678486,1,0,0,15.45,0.04,23,0,0,0
47829,71792522,1,0,0,15.45,0.04,23,0,0,0
48265,71898937,1,0,0,15.45,0.04,23,0,0,0
48718,72005005,1,0,0,15.45,0.03,23,0,0,0
49174,72112481,1,0,0,15.45,0.04,23,0,0,0
49629,72215702,1,0,0,15.45,0.04,23,0,0,0
50080,72325856,1,0,0,15.45,0.04,23,0,0,0
50579,72441832,1,0,0,15.45,0.04,23,0,0,0
51030,72543713,1,0,0,15.45,0.04,23,0,0,0
51524,72657666,1,0,0,15.45,0.04,23,0,0,0
51979,72760829,1,0,0,15.45,0.04,23,0,0,0
52432,72865876,1,0,0,15.45,0.04,23,0,0,0
52929,72978871,1,0,0,15.45,0.04,23,0,0,0
53381,73084298,1,0,0,15.45,0.04,23,0,0,0
53874,73196928,1,0,0,15.45,0.03,23,0,0,0
54287,73296826,1,0,0,15.45,0.04,23,0,0,0
54782,73410514,1,0,0,15.45,0.04,23,0,0,0
55233,73517040,1,0,0,15.45,0.04,23,0,0,0
55691,73621311,1,0,0,15.45,0.04,23,0,0,0
56189,73738289,1,0,0,15.46,0.04,23,0,0,0
56641,73845372,1,0,0,15.45,0.04,23,0,0,0
57320,74052485,1,137,557,15.42,0.09,23,0,0,0
57815,74164467,1,572,942,15.42,0.15,23,0,0,0
58266,74269085,1,950,1142,15.44,0.12,23,0,0,0
58763,74383218,1,1147,1200,15.43,0.11,23,0,0,0
59217,74491985,1,1200,1214,15.44,0.11,23,0,0,0
59670,74596295,1,1214,1228,15.43,0.11,23,0,0,0
60127,74704932,1,1228,1228,15.43,0.11,23,0,0,0
60578,74806281,1,1228,1242,15.44,0.11,23,0,0,0
61075,74920710,1,1242,1242,15.44,0.11,23,0,0,0
61790,75138945,1,1242,1242,15.43,0.11,23,0,0,0
62696,75346292,1,1242,1242,15.44,0.11,23,0,0,0
63155,75457842,1,1242,1242,15.44,0.09999999,23,0,0,0
63613,75565827,1,1242,1242,15.44,0.11,23,0,0,0
64063,75670045,1,1242,1242,15.44,0.11,23,0,0,0
64569,75788814,1,1242,1242,15.44,0.11,23,0,0,0
64980,75887263,1,1249,1414,15.41,0.22,23,0,0,0
65478,75999304,1,1448,1928,15.32,0.52,23,0,0,0
65932,76109521,1,1953,2271,15.24,0.86,23,0,0,0
66385,76213242,1,2289,2685,15.25,1.2,23,0,0,0
66881,76330384,1,2736,3300,15.14,1.5,23,0,0,0
67334,76441495,1,3384,4000,15.01,2.28,23,0,0,0
67785,76549550,1,4038,4428,14.99,2.51,23,0,0,0
68237,76656018,1,4488,5028,14.81,2.91,23,0,0,0
68692,76764924,1,5062,5400,14.75,3.56,23,0,0,0
69101,76864294,1,5417,5742,14.73,3.28,23,0,0,0
69597,76980701,1,5727,5585,14.75,2.61,23,1,0,0
70047,77089795,1,5585,5585,14.72,2.93,23,1,0,0
70502,77194505,1,5581,5342,14.8,2.34,23,1,0,0
70996,77310288,1,5329,5114,14.76,1.96,23,1,0,0
71451,77417581,1,5116,5157,14.79,2.39,23,1,0,0
71908,77527902,1,5155,5128,14.76,2.3,23,1,0,0
72363,77636062,1,5126,5100,14.83,2.09,23,1,0,0
72820,77748474,1,5090,5000,14.79,1.94,23,1,0,0
73231,77849251,1,4995,4885,14.82,1.99,23,1,0,0
73731,77967175,1,4888,4928,14.82,2.1,23,1,0,0
74178,78071803,1,4926,4885,14.8,1.96,23,1,0,0
74676,78188367,1,4896,5014,14.82,2.1,23,1,0,0
75092,78292125,1,5014,5028,14.82,2.26,23,1,0,0
76037,78518249,1,5028,5042,14.7,2.11,23,1,0,0
76495,78625685,1,5047,5100,14.72,2.22,23,1,0,0
76903,78726149,1,5096,5042,14.73,2.14,23,2,0,0
77399,78838907,1,5042,5042,14.79,2.31,23,2,0,0
77847,78945148,1,5046,5114,14.74,2.4,24,2,0,0
78334,79069052,1,5119,5171,14.77,2.44,23,2,0,0
78790,79178277,1,5177,5242,14.75,2.37,24,2,0,0
79191,79280527,1,5242,5257,14.76,2.41,24,2,0,0
79642,79387466,1,5257,5257,14.69,2.58,24,2,0,0
80535,79611325,1,5265,5442,14.73,2.83,24,2,0,0
81392,79822512,1,5441,5314,14.77,2.34,24,2,0,0
81799,79924883,1,5313,5285,14.8,2.24,24,2,0,0
82254,80036959,1,5282,5157,14.76,2.38,24,2,0,0
82696,80146045,1,5150,5085,14.73,1.99,24,3,0,0
83181,80259794,1,5089,5128,14.75,2.2,24,3,0,0
83589,80360717,1,5127,5085,14.7,2.13,24,3,0,0
84030,80469991,1,5083,5014,14.76,2.26,24,3,0,0
84481,80578667,1,5016,5057,14.73,2.36,24,3,0,0
84931,80692334,1,5061,5100,14.73,2.1,24,3,0,0
85780,80901353,1,5097,4985,14.79,1.92,24,3,0,0
86272,81018248,1,4989,5042,14.75,2.12,24,3,0,0
86721,81131354,1,5022,4857,14.82,1.8,24,3,0,0
87534,81338080,1,4856,4842,14.8,1.85,24,3,0,0
88021,81454864,1,4854,4971,14.85,2.02,24,3,0,0
88428,81553136,1,4965,4871,14.8,1.98,24,3,0,0
88879,81667511,1,4874,4914,14.82,2.15,24,3,0,0
89291,81770955,1,4901,4785,14.86,1.63,24,3,0,0
89737,81885104,1,4782,4757,14.82,1.6,24,4,0,0
90178,81988479,1,4755,4714,14.82,1.74,24,4,0,0
90626,82101468,1,4714,4728,14.88,1.93,24,4,0,0
91079,82210712,1,4723,4657,14.85,1.86,24,4,0,0
91524,82320019,1,4651,4585,14.85,1.55,24,4,0,0
91976,82432668,1,4581,4542,14.86,1.63,24,4,0,0
93272,82751576,1,4544,4714,14.83,1.68,24,4,0,0
93717,82859661,1,4715,4742,14.79,1.57,24,4,0,0
94164,82966854,1,4739,4685,14.83,1.7,24,4,0,0
94567,83069060,1,4685,4685,14.76,1.75,24,4,0,0
95021,83181988,1,4692,4800,14.75,1.61,24,4,0,0
95423,83285468,1,4795,4628,14.75,1.5,24,4,0,0
95916,83404066,1,4623,4557,14.79,1.47,24,4,0,0
96323,83509516,1,4559,4614,14.73,1.72,24,4,0,0
96781,83622476,1,4607,4514,14.79,1.29,24,4,0,0
97228,83735110,1,4488,4228,14.75,0.97,24,4,0,0
97678,83841661,1,4170,3628,14.72,0.91,24,4,0,0
98970,84162795,1,3616,3128,14.73,1.36,24,4,0,0
99370,84264007,1,3137,3628,14.71,1.67,24,5,0,0
99816,84371518,1,3637,4100,14.69,2.44,24,5,0,0
100297,84483801,1,4130,4771,14.64,2.86,24,5,0,0
100744,84592018,1,4806,5600,14.72,4.25,24,5,0,0
101191,84700911,1,5645,6271,14.67,5.32,24,5,0,0
101634,84809842,1,6315,6757,14.59,5.25,24,5,0,0
102038,84914942,1,6754,6700,14.66,5.05,24,5,0,0
102569,85035575,1,6693,6642,14.67,4.33,24,5,0,0
102972,85136532,1,6623,6128,14.64,2.86,24,5,0,0
103462,85258175,1,6081,5585,14.65,2.44,24,6,0,0
103827,85352926,1,5578,5300,14.64,2.11,24,6,0,0
104274,85463276,1,5294,4942,14.62,1.57,24,6,0,0
104721,85571904,1,4925,4514,14.65,1,24,6,0,0
105168,85678853,1,4507,4185,14.69,1.01,24,6,0,0
105623,85787445,1,4173,3685,14.61,1.41,24,6,0,0
106113,85905056,1,3705,3928,14.64,1.46,24,6,0,0
106560,86013494,1,3942,4085,14.64,1.96,24,6,0,0
107003,86120074,1,4086,4100,14.45,2.19,24,6,0,0
107453,86230532,1,4109,4242,14.63,2.13,24,6,0,0
107853,86330477,1,4242,4271,14.62,1.58,24,6,0,0
108336,86443300,1,4270,4242,14.67,1.42,24,6,0,0
108780,86555000,1,4247,4371,14.65,1.49,24,6,0,0
109231,86666403,1,4375,4485,14.69,1.65,24,6,0,0
109718,86779365,1,4486,4500,14.68,1.53,24,6,0,0
110126,86882815,1,4501,4528,14.69,1.73,24,6,0,0
110576,86991798,1,4529,4585,14.67,1.79,24,6,0,0
111023,87101238,1,4586,4628,14.64,1.75,24,6,0,0
111472,87209343,1,4635,4800,14.63,1.89,24,6,0,0
111918,87322346,1,4798,4757,14.67,1.76,24,7,0,0
112362,87430246,1,4751,4628,14.61,1.45,24,7,0,0
112803,87537328,1,4617,4471,14.73,1.35,24,7,0,0
113292,87657326,1,4455,4314,14.65,1.35,24,7,0,0
113697,87755378,1,4316,4471,14.71,1.41,24,7,0,0
114595,87977889,1,4459,4242,14.76,1.13,24,7,0,0
115042,88090370,1,4234,4157,14.83,1.17,25,7,0,0
115447,88190072,1,4152,3914,14.76,1.47,24,7,0,0
115937,88309903,1,3923,4014,14.73,2.1,24,7,0,0
116383,88422846,1,3982,3785,14.79,1.52,24,7,0,0
116793,88526275,1,3794,3871,14.66,2.48,24,7,0,0
117244,88639123,1,3912,4185,14.71,2.54,25,7,0,0
118126,88847855,1,4184,4157,14.79,1.21,24,7,0,0
118581,88967374,1,4128,3971,14.74,1.07,24,7,0,0
119028,89079020,1,3964,3914,14.78,1.86,25,7,0,0
119435,89175933,1,3946,4200,14.75,1.96,25,7,0,0
119838,89275086,1,4202,4357,14.72,1.49,24,7,0,0
120327,89396093,1,4378,4514,14.71,1.49,25,7,0,0
120731,89499324,1,4510,4471,14.68,1.59,24,7,0,0
121188,89606061,1,4457,4242,14.7,1.05,25,8,0,0
121588,89704100,1,4241,4214,14.76,1.39,25,8,0,0
122081,89827898,1,4185,4000,14.8,1,25,8,0,0
122487,89924403,1,3990,3742,14.8,1.07,25,8,0,0
122934,90035842,1,3712,3385,14.79,1.05,25,8,0,0
123383,90145655,1,3412,3671,14.76,1.51,25,8,0,0
123827,90256704,1,3676,3742,14.72,1.78,25,8,0,0
