LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1890,69550742,0,-0.96,0.72,2.36,0.02267067,6.489336e-05,-0.4118014,-0.3227484,-0.04959074,-0.418964,1.433136,0.02,0,0,91.31999999999999
1936,69560907,0,-0.96,0.72,2.36,0.02290622,0.0001875531,-0.4107872,-0.3074382,-0.0490846,-0.4188257,1.431354,0.02,0,0,91.31999999999999
1980,69571519,0,-0.96,0.71,2.36,0.02290572,0.0002682863,-0.4107476,-0.2905133,-0.04885571,-0.4188233,1.427251,0.02,0,0,91.31999999999999
2025,69582062,0,-0.95,0.71,2.36,0.02281508,0.0003938139,-0.4098745,-0.2746818,-0.04833815,-0.4186875,1.424913,0.02,0,0,91.31999999999999
2069,69592043,0,-0.96,0.71,2.36,0.0226327,0.0003630297,-0.4089004,-0.2625339,-0.04785857,-0.418556,1.422902,0.02,0,0,91.31999999999999
2115,69602339,0,-0.96,0.71,2.36,0.0226532,0.0003768354,-0.4081685,-0.2531986,-0.04739321,-0.4184292,1.420808,0.02,0,0,91.31999999999999
2160,69612349,0,-0.96,0.71,2.36,0.02256039,0.000171762,-0.4074177,-0.2453594,-0.04694073,-0.4183083,1.418637,0.02,0,0,91.31999999999999
2205,69622291,0,-0.96,0.71,2.36,0.02228897,0.0001867555,-0.407353,-0.2373012,-0.04671677,-0.4183065,1.414568,0.02,0,0,91.31999999999999
2250,69632323,0,-0.96,0.71,2.36,0.02237185,0.0003838071,-0.4065775,-0.2317337,-0.04627693,-0.4181885,1.412331,0.02,0,0,91.31999999999999
2298,69642491,0,-0.96,0.71,2.36,0.02232428,0.0005270026,-0.4059169,-0.227777,-0.04584903,-0.4180735,1.410023,0.02,0,0,91.31999999999999
2343,69652335,0,-0.96,0.71,2.36,0.02249536,0.0004258975,-0.4053032,-0.2261607,-0.04543053,-0.4179614,1.407647,0.02,0,0,91.31999999999999
2387,69662331,0,-0.96,0.72,2.37,0.02247872,0.0007222513,-0.4044356,-0.225481,-0.04502241,-0.4178528,1.405206,0.02,0,0,91.31999999999999
2435,69675330,0,-0.96,0.72,2.37,0.02272995,0.001190717,-0.4040465,-0.2244222,-0.04455617,-0.4177397,1.401609,0.02,0,0,91.31999999999999
2476,69685849,0,-0.96,0.72,2.37,0.02319635,0.001512897,-0.403724,-0.2258779,-0.04413931,-0.4176285,1.398756,0.02,0,0,91.31999999999999
2524,69696798,0,-0.96,0.72,2.37,0.02346061,0.001670759,-0.403737,-0.2266448,-0.04390655,-0.4176124,1.394723,0.02,0,0,91.31999999999999
2563,69707746,0,-0.96,0.72,2.37,0.02368233,0.002301385,-0.402075,-0.2197692,-0.0434165,-0.417307,1.39448,0.02,0,0,91.31999999999999
2608,69717971,0,-0.96,0.72,2.37,0.02393898,0.002557381,-0.4003527,-0.2057092,-0.04296232,-0.4170106,1.394465,0.02,0,0,91.31999999999999
2653,69727727,0,-0.96,0.72,2.37,0.0241624,0.002699538,-0.3987098,-0.1911836,-0.04251747,-0.416723,1.394297,0.02,0,0,91.31999999999999
2703,69737958,0,-0.96,0.72,2.37,0.02435578,0.002862819,-0.3971915,-0.1757895,-0.04208286,-0.4164445,1.393974,0.02,0,0,91.31999999999999
2749,69748033,0,-0.95,0.72,2.37,0.02451049,0.00320924,-0.3958393,-0.1601056,-0.04163288,-0.4161696,1.393116,0.02,0,0,91.31999999999999
2794,69758666,0,-0.95,0.72,2.37,0.02468896,0.003401916,-0.3960497,-0.1446035,-0.04138727,-0.4161367,1.389161,0.02,0,0,91.31999999999999
2838,69768535,0,-0.95,0.72,2.37,0.0248934,0.003460033,-0.394596,-0.1318182,-0.0409683,-0.4158688,1.388575,0.02,0,0,91.31999999999999
2884,69778318,0,-0.95,0.72,2.38,0.02494522,0.0034572,-0.3934363,-0.1210859,-0.04055864,-0.4156095,1.387853,0.02,0,0,91.31999999999999
2928,69789554,0,-0.96,0.72,2.38,0.02479522,0.003532459,-0.3923728,-0.1126825,-0.04013485,-0.4153545,1.386525,0.02,0,0,91.31999999999999
2974,69799536,0,-0.96,0.72,2.38,0.02492508,0.003758447,-0.3912172,-0.1091836,-0.03974565,-0.4151087,1.385475,0.02,0,0,91.31999999999999
3019,69809852,0,-0.96,0.71,2.38,0.02482337,0.003722055,-0.3900476,-0.1047267,-0.03934084,-0.414867,1.383916,0.02,0,0,91.31999999999999
3063,69820307,0,-0.96,0.71,2.38,0.02470667,0.00351145,-0.390118,-0.1013333,-0.03909358,-0.4148313,1.380021,0.02,0,0,91.31999999999999
3108,69830281,0,-0.96,0.71,2.38,0.02473885,0.003793216,-0.3891962,-0.1011513,-0.03872349,-0.414601,1.378759,0.02,0,0,91.31999999999999
3155,69840313,0,-0.96,0.71,2.38,0.02442157,0.004158556,-0.388044,-0.1023983,-0.0383637,-0.4143741,1.377394,0.02,0,0,91.31999999999999
3201,69850270,0,-0.96,0.71,2.38,0.02389086,0.004258782,-0.3869883,-0.1064736,-0.03801642,-0.4141518,1.375933,0.02,0,0,91.31999999999999
3245,69860365,0,-0.96,0.71,2.38,0.02375454,0.004033796,-0.3859782,-0.1116967,-0.03768034,-0.4139371,1.37438,0.02,0,0,91.31999999999999
3291,69870830,0,-0.96,0.71,2.38,0.02348095,0.004354716,-0.3850217,-0.1166323,-0.03733124,-0.4137249,1.372348,0.02,0,0,91.31999999999999
3336,69881310,0,-0.96,0.71,2.38,0.02323491,0.004825367,-0.3851042,-0.1211829,-0.03709803,-0.4136791,1.368502,0.02,0,0,91.31999999999999
3380,69892023,0,-0.95,0.72,2.38,0.02285002,0.004904187,-0.3840461,-0.1278045,-0.03676147,-0.4134633,1.366498,0.02,0,0,91.31999999999999
3426,69902097,0,-0.95,0.72,2.38,0.02264513,0.00492459,-0.3834748,-0.1354351,-0.03645646,-0.4132585,1.364793,0.02,0,0,91.31999999999999
3468,69915431,0,-0.95,0.72,2.38,0.02231976,0.005221992,-0.3820662,-0.1392704,-0.03606809,-0.4128425,1.364027,0.02,0,0,91.31999999999999
3514,69925317,0,-0.95,0.72,2.37,0.02227325,0.005392778,-0.3806366,-0.1341706,-0.03575842,-0.4124524,1.364235,0.02,0,0,91.31999999999999
3559,69935340,0,-0.95,0.72,2.37,0.02232312,0.00572276,-0.379117,-0.1285845,-0.03545566,-0.4120729,1.364286,0.02,0,0,91.31999999999999
3609,69946042,0,-0.95,0.72,2.37,0.02220312,0.005838996,-0.3778376,-0.1182284,-0.03513978,-0.4116977,1.363802,0.02,0,0,91.31999999999999
3655,69956881,0,-0.95,0.72,2.37,0.02232883,0.005813831,-0.3776304,-0.1099127,-0.03491728,-0.4116397,1.360029,0.02,0,0,91.31999999999999
3700,69966438,0,-0.95,0.72,2.37,0.02256734,0.005976612,-0.3761048,-0.1027627,-0.0346063,-0.4112728,1.359431,0.02,0,0,91.31999999999999
3747,69976449,0,-0.96,0.72,2.37,0.0225034,0.006230538,-0.3746777,-0.1008412,-0.03432152,-0.4109208,1.35908,0.02,0,0,91.31999999999999
3792,69986999,0,-0.96,0.72,2.37,0.02252435,0.006386593,-0.3734431,-0.1006496,-0.03404346,-0.4105774,1.358755,0.02,0,0,91.31999999999999
3836,69998230,0,-0.96,0.72,2.37,0.02261377,0.006503291,-0.3725093,-0.09708843,-0.03374894,-0.4102372,1.357918,0.02,0,0,91.31999999999999
3880,70008881,0,-0.96,0.72,2.37,0.02258628,0.006701414,-0.3726149,-0.09243216,-0.0335008,-0.4101649,1.353825,0.02,0,0,91.31999999999999
3924,70018816,0,-0.96,0.72,2.37,0.02231237,0.006970519,-0.3717239,-0.09009496,-0.03323672,-0.4098351,1.353242,0.02,0,0,91.31999999999999
3968,70028739,0,-0.96,0.72,2.37,0.02208869,0.007269236,-0.3708902,-0.0902269,-0.03298042,-0.4095128,1.352531,0.02,0,0,91.31999999999999
4015,70038867,0,-0.96,0.72,2.37,0.02179707,0.00754991,-0.37005,-0.08883753,-0.03273353,-0.4091977,1.351691,0.02,0,0,91.31999999999999
4067,70049624,0,-0.96,0.72,2.37,0.02140696,0.007845268000000001,-0.3691527,-0.09056670999999999,-0.03249504,-0.4088885,1.350737,0.02,0,0,91.31999999999999
4111,70060076,0,-0.96,0.72,2.37,0.02127693,0.008031541,-0.3681967,-0.09441934,-0.03224257,-0.4085777,1.349312,0.02,0,0,91.31999999999999
4156,70070712,0,-0.96,0.71,2.37,0.02119551,0.008205960999999999,-0.3679763,-0.09671061,-0.0320298,-0.4084965,1.345635,0.02,0,0,91.31999999999999
4201,70080566,0,-0.95,0.71,2.37,0.02086139,0.008633191,-0.3669965,-0.1012059,-0.03180714,-0.4081948,1.344488,0.02,0,0,91.31999999999999
4245,70090737,0,-0.95,0.71,2.37,0.02058079,0.008677054,-0.3660429,-0.1070027,-0.03157113,-0.4078902,1.34287,0.02,0,0,91.31999999999999
4290,70100594,0,-0.95,0.71,2.37,0.02041817,0.008596355999999999,-0.3650284,-0.1147978,-0.03138176,-0.4076114,1.341888,0.02,0,0,91.31999999999999
4336,70117028,0,-0.95,0.71,2.37,0.01985809,0.008808593999999999,-0.363273,-0.1194193,-0.03102886,-0.4071409,1.340398,0.02,0,0,91.31999999999999
4382,70127113,0,-0.95,0.71,2.37,0.0197778,0.008988644,-0.361671,-0.112415,-0.03082697,-0.4067433,1.341266,0.02,0,0,91.31999999999999
4426,70137873,0,-0.95,0.71,2.37,0.01943482,0.009198469000000001,-0.3600874,-0.104556,-0.03063178,-0.4063568,1.341952,0.02,0,0,91.31999999999999
4471,70147656,0,-0.95,0.71,2.37,0.01944133,0.009222252,-0.3603309,-0.09545077,-0.03041874,-0.4062555,1.337995,0.02,0,0,91.31999999999999
4520,70157550,0,-0.96,0.71,2.37,0.01888691,0.009231312,-0.3591322,-0.08840955,-0.03023265,-0.4058785,1.338542,0.02,0,0,91.31999999999999
4564,70167550,0,-0.96,0.72,2.37,0.0185972,0.009440274,-0.3576896,-0.08024431,-0.03005634,-0.4055111,1.338923,0.02,0,0,91.31999999999999
4609,70177845,0,-0.96,0.72,2.37,0.01844941,0.009589647999999999,-0.3562123,-0.07412544,-0.02988642,-0.4051536,1.339147,0.02,0,0,91.31999999999999
4653,70187741,0,-0.96,0.72,2.37,0.01848182,0.009686551,-0.355829,-0.06830057,-0.02970215,-0.4050573,1.335591,0.02,0,0,91.31999999999999
4698,70198024,0,-0.96,0.72,2.37,0.01822843,0.009878859,-0.3544525,-0.06415099,-0.02951987,-0.404697,1.33534,0.02,0,0,91.31999999999999
4742,70208470,0,-0.96,0.72,2.37,0.01819852,0.01021403,-0.3529737,-0.05872527,-0.02936359,-0.4043548,1.33538,0.02,0,0,91.31999999999999
4787,70218353,0,-0.95,0.72,2.37,0.01799252,0.01028438,-0.3516089,-0.05458791,-0.02921236,-0.4040207,1.335276,0.02,0,0,91.31999999999999
4832,70228859,0,-0.95,0.72,2.37,0.01792775,0.01008676,-0.350596,-0.05029751,-0.02904853,-0.4036881,1.334675,0.02,0,0,91.31999999999999
4876,70238852,0,-0.95,0.72,2.37,0.01765237,0.01018123,-0.3500733,-0.04916347,-0.02890808,-0.4033754,1.334292,0.02,0,0,91.31999999999999
4922,70248758,0,-0.95,0.72,2.37,0.01762087,0.01032777,-0.3494155,-0.05149467,-0.02877256,-0.4030704,1.333785,0.02,0,0,91.31999999999999
4970,70259255,0,-0.95,0.72,2.37,0.01784226,0.01029231,-0.3495444,-0.05218063,-0.02859535,-0.4029676,1.330295,0.02,0,0,91.31999999999999
5015,70269201,0,-0.95,0.72,2.37,0.01766977,0.01012163,-0.3485636,-0.05544287,-0.02846237,-0.4026709,1.329676,0.02,0,0,91.31999999999999
5059,70279955,0,-0.95,0.71,2.37,0.01744048,0.01025137,-0.3477214,-0.06141707,-0.02831571,-0.4023721,1.328597,0.02,0,0,91.31999999999999
5104,70289821,0,-0.95,0.72,2.37,0.01722216,0.01049566,-0.3465027,-0.06706775,-0.02819243,-0.4020892,1.32792,0.02,0,0,91.31999999999999
5152,70302308,0,-0.95,0.72,2.37,0.01728481,0.01046705,-0.3451742,-0.07449143,-0.02803627,-0.4017929,1.326444,0.02,0,0,91.31999999999999
5200,70315078,0,-0.95,0.72,2.37,0.0164696,0.01036334,-0.3428841,-0.07786564999999999,-0.02804235,-0.4015721,1.327223,0.02,0,0,91.31999999999999
5242,70325540,0,-0.95,0.72,2.37,0.01577086,0.01038186,-0.3408899,-0.07109720999999999,-0.02810461,-0.4013898,1.328817,0.02,0,0,91.31999999999999
5288,70335329,0,-0.96,0.71,2.37,0.01493942,0.01032542,-0.3388942,-0.06088692,-0.02817295,-0.4012138,1.330208,0.02,0,0,91.31999999999999
5332,70346191,0,-0.96,0.71,2.37,0.01439103,0.009902632,-0.3371114,-0.04393769,-0.02823269,-0.4010368,1.331067,0.02,0,0,91.31999999999999
5381,70356928,0,-0.96,0.71,2.37,0.01420379,0.009740865,-0.3372761,-0.02608022,-0.02807623,-0.4009292,1.327363,0.02,0,0,91.31999999999999
5425,70367593,0,-0.96,0.71,2.37,0.01349202,0.009572842,-0.3357376,-0.01416959,-0.02816221,-0.4007756,1.328405,0.02,0,0,91.31999999999999
5470,70377808,0,-0.96,0.72,2.37,0.01299895,0.009250412,-0.3343453,-0.003850372,-0.02825295,-0.4006301,1.32927,0.02,0,0,91.31999999999999
5515,70387770,0,-0.96,0.72,2.37,0.01253167,0.009093921,-0.3328411,0.007998996,-0.0283472,-0.4004932,1.329956,0.02,0,0,91.31999999999999
5560,70398064,0,-0.95,0.72,2.37,0.01178071,0.008945503,-0.3312091,0.01630063,-0.02843376,-0.4003544,1.330255,0.02,0,0,91.31999999999999
5605,70408860,0,-0.95,0.72,2.37,0.01108689,0.008743391,-0.3296084,0.02379753,-0.02852752,-0.4002237,1.330394,0.02,0,0,91.31999999999999
5649,70418919,0,-0.95,0.72,2.37,0.01060183,0.008381414,-0.3280087,0.02514671,-0.02863575,-0.400108,1.33072,0.02,0,0,91.31999999999999
5694,70429669,0,-0.9399999999999999,0.72,2.37,0.0105169,0.008324048000000001,-0.3275151,0.02782422,-0.02853014,-0.4000249,1.327446,0.02,0,0,91.31999999999999
5738,70439683,0,-0.95,0.72,2.37,0.01010913,0.008181839999999999,-0.3261357,0.02650606,-0.02864438,-0.3999185,1.32765,0.02,0,0,91.31999999999999
5787,70449924,0,-0.9399999999999999,0.72,2.37,0.009452553000000001,0.008140704,-0.3250807,0.02155526,-0.02875129,-0.3998087,1.327394,0.02,0,0,91.31999999999999
5836,70459792,0,-0.95,0.72,2.37,0.009102617,0.007812568000000001,-0.3243779,0.01538015,-0.02887075,-0.399713,1.327327,0.02,0,0,91.31999999999999
5880,70469898,0,-0.95,0.72,2.37,0.008484268999999999,0.007551878,-0.3235625,0.006514334,-0.02899184,-0.3996232,1.327132,0.02,0,0,91.31999999999999
5925,70480318,0,-0.95,0.72,2.37,0.008278735000000001,0.007302312,-0.3236166,2.023089e-05,-0.02890844,-0.3995491,1.323899,0.02,0,0,91.31999999999999
5969,70490873,0,-0.95,0.72,2.37,0.007799389,0.007089427,-0.3228515,-0.009618478999999999,-0.02902759,-0.3994611,1.323266,0.02,0,0,91.31999999999999
6014,70501129,0,-0.96,0.72,2.37,0.007081788,0.0068073,-0.3219448,-0.01739268,-0.0291582,-0.3993866,1.322822,0.02,0,0,91.31999999999999
6058,70511312,0,-0.96,0.72,2.37,0.006676701,0.006973953,-0.3207676,-0.02575312,-0.02929072,-0.3993143,1.322264,0.02,0,0,91.31999999999999
6099,70522801,0,-0.96,0.72,2.37,0.006342341,0.006662923,-0.3185796,-0.03448677,-0.0293311,-0.3993528,1.323668,0.02,0,0,91.31999999999999
6144,70532888,0,-0.96,0.72,2.37,0.005911247,0.006048108,-0.3166788,-0.03694793,-0.02938762,-0.399411,1.325513,0.02,0,0,91.31999999999999
6188,70542784,0,-0.96,0.72,2.37,0.005731101,0.005897324,-0.3164477,-0.02913349,-0.02932929,-0.3993512,1.322351,0.02,0,0,91.31999999999999
6233,70552811,0,-0.96,0.72,2.37,0.005630709,0.005412018,-0.3144344,-0.01860742,-0.02939311,-0.3994219,1.324016,0.02,0,0,91.31999999999999
6282,70562846,0,-0.95,0.72,2.37,0.005565346,0.005059313,-0.3129513,-0.006063262,-0.02945757,-0.3994965,1.325478,0.02,0,0,91.31999999999999
6327,70572830,0,-0.95,0.72,2.37,0.005229656,0.004533995,-0.3111532,0.005869636,-0.02952356,-0.3995762,1.326756,0.02,0,0,91.31999999999999
6371,70582822,0,-0.95,0.71,2.37,0.004846015,0.00392743,-0.3097255,0.01574591,-0.02959277,-0.3996617,1.327861,0.02,0,0,91.31999999999999
6416,70592889,0,-0.95,0.71,2.37,0.004569064,0.003346948,-0.3084338,0.02123027,-0.02966354,-0.3997518,1.328799,0.02,0,0,91.31999999999999
6462,70603304,0,-0.95,0.71,2.37,0.004351195,0.003298562,-0.3082155,0.02911485,-0.029619,-0.3997186,1.325719,0.02,0,0,91.31999999999999
6503,70613314,0,-0.9399999999999999,0.71,2.37,0.003822874,0.002727285,-0.3066418,0.03344741,-0.02969697,-0.3998189,1.326581,0.02,0,0,91.31999999999999
6548,70623278,0,-0.9399999999999999,0.71,2.37,0.003418357,0.002067602,-0.3051035,0.03611715,-0.02977811,-0.3999259,1.32729,0.02,0,0,91.31999999999999
6592,70633266,0,-0.9399999999999999,0.71,2.37,0.003123408,0.001839728,-0.3038689,0.03493043,-0.02986219,-0.4000371,1.327853,0.02,0,0,91.31999999999999
6637,70643304,0,-0.95,0.71,2.37,0.002711254,0.001645966,-0.3023221,0.03269103,-0.0299478,-0.4001492,1.328272,0.02,0,0,91.31999999999999
6683,70653891,0,-0.95,0.71,2.37,0.002361311,0.001289939,-0.3007395,0.03163762,-0.03003305,-0.4002607,1.328245,0.02,0,0,91.31999999999999
6732,70664249,0,-0.95,0.71,2.37,0.002127009,0.001162605,-0.3005507,0.03059085,-0.03001077,-0.4002484,1.325243,0.02,0,0,91.31999999999999
6777,70674120,0,-0.95,0.72,2.37,0.001843787,0.0008823703,-0.2996185,0.02601654,-0.03010346,-0.4003688,1.325402,0.02,0,0,91.31999999999999
6821,70684593,0,-0.95,0.72,2.37,0.001271543,0.0007451886999999999,-0.2980756,0.01899256,-0.03019772,-0.4004878,1.325141,0.02,0,0,91.31999999999999
6866,70694890,0,-0.95,0.72,2.37,0.001120284,0.0007042462,-0.296902,0.01136079,-0.03029558,-0.4006081,1.325058,0.02,0,0,91.31999999999999
6909,70709914,0,-0.95,0.71,2.37,0.0006552873000000001,0.0004516048,-0.2950321,0.00874958,-0.03043679,-0.4005292,1.325667,0.02,0,0,91.31999999999999
6954,70720234,0,-0.95,0.71,2.37,8.946049999999999e-05,0.0004547528,-0.2932772,0.01304336,-0.03058701,-0.4004609,1.327555,0.02,0,0,91.31999999999999
6998,70730292,0,-0.95,0.71,2.37,-0.0004070308,0.0003637627,-0.2912557,0.01750955,-0.03074006,-0.4003975,1.32926,0.02,0,0,91.31999999999999
7043,70740851,0,-0.95,0.71,2.37,-0.0007327069000000001,0.000125444,-0.2896204,0.02263801,-0.03089548,-0.4003398,1.330497,0.02,0,0,91.31999999999999
7088,70751307,0,-0.95,0.72,2.37,-0.0006917432,8.446532999999999e-05,-0.2894638,0.03101944,-0.03090234,-0.4003387,1.327606,0.02,0,0,91.31999999999999
7132,70761315,0,-0.95,0.71,2.37,-0.001012648,-5.596181e-05,-0.2876115,0.03731295,-0.03105967,-0.4002888,1.328978,0.02,0,0,91.31999999999999
7183,70771284,0,-0.95,0.72,2.37,-0.001407752,-9.27771e-05,-0.2863787,0.042241,-0.03121831,-0.4002436,1.33018,0.02,0,0,91.31999999999999
7228,70781841,0,-0.95,0.71,2.37,-0.001842147,-0.0001656017,-0.2849368,0.03962938,-0.03138042,-0.4002016,1.330958,0.02,0,0,91.31999999999999
7273,70792323,0,-0.95,0.71,2.37,-0.001867073,-0.0002510008,-0.2848794,0.04053333,-0.03139836,-0.4002039,1.328113,0.02,0,0,91.31999999999999
7318,70802309,0,-0.95,0.71,2.37,-0.002119916,-0.0004953237,-0.2835017,0.03965962,-0.03156225,-0.4001692,1.329036,0.02,0,0,91.31999999999999
7362,70812582,0,-0.95,0.71,2.37,-0.002154602,-0.000597713,-0.2820335,0.0385505,-0.03172504,-0.4001387,1.329803,0.02,0,0,91.31999999999999
7407,70822305,0,-0.95,0.71,2.37,-0.002554405,-0.000687173,-0.2807633,0.03491617,-0.0318877,-0.4001118,1.330554,0.02,0,0,91.31999999999999
7456,70835311,0,-0.95,0.71,2.37,-0.002894713,-0.0009629881000000001,-0.2794613,0.03081169,-0.03206093,-0.4000919,1.330327,0.02,0,0,91.31999999999999
7502,70845723,0,-0.95,0.71,2.37,-0.003374356,-0.001009768,-0.2782808,0.0249101,-0.03223029,-0.4000739,1.330527,0.02,0,0,91.31999999999999
7548,70856297,0,-0.95,0.71,2.37,-0.003614713,-0.001197882,-0.2778902,0.02200185,-0.03226534,-0.4000852,1.32775,0.02,0,0,91.31999999999999
7592,70866127,0,-0.95,0.71,2.37,-0.004035456,-0.001239084,-0.2767614,0.01702085,-0.03243832,-0.400071,1.328112,0.02,0,0,91.31999999999999
7643,70876120,0,-0.96,0.71,2.38,-0.004100705,-0.001339735,-0.2758176,0.01152538,-0.03261061,-0.4000609,1.328342,0.02,0,0,91.31999999999999
7687,70886183,0,-0.96,0.71,2.38,-0.004575372,-0.001395237,-0.2753312,0.003651124,-0.03278406,-0.4000539,1.328452,0.02,0,0,91.31999999999999
7732,70896837,0,-0.95,0.71,2.39,-0.00509462,-0.001335306,-0.2741044,-0.004968995,-0.03296488,-0.4000506,1.32817,0.02,0,0,91.31999999999999
7778,70907444,0,-0.95,0.71,2.4,-0.005762438,-0.001560356,-0.2737549,-0.01087169,-0.03301976,-0.4000661,1.325432,0.02,0,0,91.31999999999999
7817,70919830,0,-0.95,0.71,2.4,-0.006354569,-0.001649843,-0.2723837,-0.01207416,-0.03310633,-0.3999786,1.326706,0.02,0,0,91.31999999999999
7863,70929861,0,-0.95,0.71,2.4,-0.006826377,-0.001838423,-0.2710561,-0.005901257,-0.03318014,-0.3998911,1.328595,0.02,0,0,91.31999999999999
7909,70939846,0,-0.95,0.72,2.4,-0.007136543,-0.002780345,-0.268606,0.001665296,-0.03325564,-0.3998094,1.330303,0.02,0,0,91.31999999999999
7955,70949846,0,-0.96,0.72,2.39,-0.008007350999999999,-0.003584915,-0.2672121,0.01293547,-0.03333725,-0.3997369,1.331812,0.02,0,0,91.31999999999999
8001,70959829,0,-0.95,0.72,2.39,-0.008922104,-0.00433711,-0.2662761,0.02256235,-0.03342235,-0.3996695,1.333146,0.02,0,0,91.31999999999999
8046,70969850,0,-0.9399999999999999,0.71,2.39,-0.008933376999999999,-0.004447823,-0.2653023,0.02844894,-0.03351194,-0.3996061,1.33432,0.02,0,0,91.31999999999999
8096,70980301,0,-0.93,0.71,2.39,-0.007923381,-0.002988611,-0.2662891,0.03577951,-0.03358649,-0.3996246,1.331667,0.02,0,0,91.31999999999999
8141,70990216,0,-0.93,0.71,2.39,-0.007634935,-0.001873589,-0.2646533,0.04105214,-0.03367893,-0.3995726,1.332706,0.02,0,0,91.31999999999999
8185,71000301,0,-0.95,0.72,2.39,-0.007821163000000001,-0.00262579,-0.261959,0.04572712,-0.03377759,-0.3995267,1.333587,0.02,0,0,91.31999999999999
8230,71010249,0,-0.95,0.71,2.39,-0.00797111,-0.003986748,-0.2614979,0.04473346,-0.03387798,-0.3994873,1.334352,0.02,0,0,91.31999999999999
8275,71020253,0,-0.9399999999999999,0.71,2.39,-0.007340351,-0.003563559,-0.2614951,0.04195563,-0.0339806,-0.3994565,1.334974,0.02,0,0,91.31999999999999
8320,71031027,0,-0.95,0.71,2.39,-0.008123923,-0.003665374,-0.2605375,0.04122898,-0.03409497,-0.3994389,1.33519,0.02,0,0,91.31999999999999
8367,71044045,0,-0.97,0.72,2.4,-0.01034535,-0.003742584,-0.2596367,0.03816171,-0.03423589,-0.3994349,1.334751,0.02,0,0,91.31999999999999
8412,71054342,0,-0.99,0.73,2.4,-0.009965385,-0.0035649,-0.2592854,0.03432596,-0.03433782,-0.3994803,1.3319,0.02,0,0,91.31999999999999
8458,71064325,0,-0.99,0.73,2.39,-0.009683361,-0.003551095,-0.2569771,0.02905058,-0.03444799,-0.3994571,1.332136,0.02,0,0,91.31999999999999
8507,71074688,0,-0.98,0.72,2.38,-0.008798729999999999,-0.003784745,-0.2554581,0.0207381,-0.03456409,-0.3994348,1.332012,0.02,0,0,91.31999999999999
8553,71084708,0,-0.97,0.72,2.36,-0.008549167,-0.003458298,-0.2567741,0.01014264,-0.03467255,-0.399416,1.332023,0.02,0,0,91.31999999999999
8600,71098146,0,-0.97,0.71,2.35,-0.008191006000000001,-0.001997433,-0.2548839,0.002000135,-0.03440033,-0.3992402,1.333063,0.02,0,0,91.31999999999999
8641,71107916,0,-0.97,0.71,2.34,-0.007597329,-0.001739029,-0.2517649,0.004122114,-0.03411061,-0.3990624,1.334687,0.02,0,0,91.31999999999999
8688,71120713,0,-0.97,0.71,2.34,-0.00753156,-0.003241325,-0.2511115,0.009030986,-0.03384418,-0.3989093,1.33567,0.02,0,0,91.31999999999999
8733,71131144,0,-0.97,0.71,2.36,-0.007878138,-0.002906544,-0.2512618,0.01347249,-0.03392943,-0.3989484,1.332909,0.02,0,0,91.31999999999999
8775,71141413,0,-0.95,0.6899999999999999,2.37,-0.006245373,-0.002424088,-0.2483341,0.01810851,-0.03364789,-0.398784,1.334269,0.02,0,0,91.31999999999999
8819,71151295,0,-0.93,0.6899999999999999,2.39,-0.005195347,-0.002951292,-0.2482876,0.02059731,-0.03336566,-0.3986253,1.335469,0.02,0,0,91.31999999999999
