LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
186,118643360,2,-0.001949206,-0.002187066,-0.001205647,0.1245325,0.04463784,-9.843368999999999,0,0,38.73846,1,1,7744,3872
221,118646263,2,-0.001822472,-0.001069263,-0.001262277,0.122587,0.045575,-9.83967,0,0,38.73838,1,1,7744,3872
287,118671592,2,0.001297396,-0.00243886,-0.002351847,0.1050778,0.06109103,-9.817442,0,0,38.73729,1,1,7744,3872
403,118699875,2,0.001029841,0.001161783,0.00156789,0.1016368,0.05208069,-9.858676000000001,0,0,38.73605,1,1,7744,3872
518,118725357,2,0.0021368,0.0009174752999999999,0.0003424824,0.1097059,0.04033371,-9.866554000000001,0,0,38.73487,1,1,7744,3872
521,118727505,2,0.001897903,0.001112291,0.0003942658,0.112117,0.03831233,-9.863887,0,0,38.73478,1,1,7744,3872
556,118729949,2,0.0009133851,0.001537627,0.001042978,0.1124591,0.03634035,-9.859871,0,0,38.73462,1,1,7744,3872
626,118756567,2,-0.004219396,-0.002848559,0.002310445,0.1232078,0.02260814,-9.847455999999999,0,0,38.73359,1,1,7744,3872
741,118775344,2,-0.002376951,-0.004164222,0.0006578336,0.1154913,0.01819555,-9.849306,0,0,38.73267,1,1,7744,3872
856,118795075,2,-0.00405857,-0.002460968,-2.769306e-05,0.1115089,0.03721705,-9.852263000000001,0,0,38.73209,1,1,7744,3872
972,118834087,2,0.002958895,0.0004941162,0.001064714,0.1021648,0.0434074,-9.856235,0,0,38.73147,1,1,7744,3872
1007,118837271,2,0.002876003,0.0005814879,0.001507685,0.1004531,0.04186063,-9.849216999999999,0,0,38.73142,1,1,7744,3872
1081,118876381,2,0.002354742,0.0005151558000000001,0.0001666005,0.1091373,0.02619358,-9.839195,0,0,38.73178,1,1,7744,3872
1196,118975334,2,0.002652214,0.0008995272,-0.0006160221,0.08977032,0.06258693,-9.858662000000001,0,0,38.73336,1,1,7744,3872
1300,119044594,2,-0.0007083801,-0.001035839,0.001605912,0.08716819000000001,0.03327971,-9.872738,0,0,38.7337,1,1,7744,3872
1385,119056063,2,-0.001647449,0.0004787655,-0.0001726018,0.09590403,0.02282531,-9.861917999999999,0,0,38.73361,1,1,7744,3872
1480,119074989,2,-0.006270175,0.0004922656,0.0001054639,0.09873843,0.01876925,-9.873303,0,0,38.73383,1,1,7744,3872
1573,119089608,2,-0.004006829,0.002078675,0.001123951,0.08535324,0.0403333,-9.843176,0,0,38.73397,1,1,7744,3872
1598,119092199,2,-0.00233559,0.002452797,0.001321968,0.08584014,0.04473983,-9.840754,0,0,38.734,1,1,7744,3872
1633,119094873,2,-0.001891894,0.002280878,0.001828812,0.0867492,0.04712772,-9.840738,0,0,38.73401,1,1,7744,3872
1637,119097599,2,-0.003128021,0.001582541,0.001544108,0.08678763,0.04957024,-9.841232,0,0,38.73402,1,1,7744,3872
1640,119100258,2,-0.003862921,0.001120658,0.0008993199,0.08651192000000001,0.04991394,-9.841372,0,0,38.73402,1,1,7744,3872
1644,119102144,2,-0.003860305,0.0005632596,-0.0001443553,0.08634058999999999,0.05057111,-9.840261,0,0,38.73404,1,1,7744,3872
