LineNo,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
14778,122186342,0.3199515,0.0001316667,0.3118069,0.2531423,0.3004659,-0.2253006,-1.03,NaN,0,0.9383136,231,194
15194,122294863,0.296744,0.0006928444,0.3105144,0.2531423,0.4790072,-0.03806366,-0.74,NaN,0,1.126207,238,211
15643,122401339,0.3005923,0.001839757,0.301506,0.2531423,0.6693891,0.1639246,-0.8,NaN,0,1.329606,244,225
16092,122509482,0.3153304,0.003403455,0.3119791,0.2531423,0.865984,0.3674847,-0.86,NaN,0,1.53325,249,231
16541,122618892,0.2975258,0.003693759,0.311346,0.2531423,1.067461,0.5765525,-0.53,NaN,0,1.743165,252,238
16994,122726085,0.2949813,0.004384458,0.3004217,0.2531423,1.272282,0.796171,-0.53,NaN,0,1.964218,253,244
17411,122833477,0.2657107,0.004746735,0.2882366,0.2531423,1.476799,1.004089,0.03,NaN,0,2.17257,249,245
17865,122939584,0.2531543,0.004785061,0.2688058,0.2531423,1.676226,1.216331,0.07000000000000001,NaN,0,2.386682,241,243
18311,123048342,0.2593608,0.004354835,0.2614543,0.2531423,1.862568,1.431146,0.22,NaN,0,2.601687,230,236
18547,123259057,0.2271096,0.003158018,0.2507209,0.2531423,2.218176,1.817577,0.92,NaN,0,2.989949,212,221
18992,123366350,0.2136615,0.002888367,0.2289059,0.2531423,2.377008,2.017043,1.16,NaN,0,3.188706,197,211
19404,123476608,0.241225,0.002871633,0.2351331,0.2531423,2.524876,2.198234,1.52,NaN,0,3.367494,183,196
19851,123583807,0.2382374,0.002378389,0.2415659,0.2531423,2.664862,2.367927,2.07,NaN,0,3.534197,174,185
20294,123691970,0.2471509,0.002349824,0.2439334,0.2531423,2.797075,2.537791,2.15,NaN,0,3.699811,167,176
20740,123800188,0.2541962,0.001669258,0.2510805,0.2531423,2.929928,2.702422,1.79,NaN,0,3.858499,161,167
21185,123911487,0.2298939,0.0006997436000000001,0.2473515,0.2531423,3.056888,2.858845,2.17,NaN,0,4.009908,155,163
21601,124020517,0.2313301,0.0005827546,0.2304035,0.2531423,3.185215,3.006956,1.86,NaN,0,4.152077,151,161
22041,124127709,0.2428169,0.0008438677,0.2381242,0.2531423,3.308438,3.151193,2.46,NaN,0,4.291706,148,155
22453,124235542,0.2473831,0.001340255,0.2457917,0.2531423,3.43348,3.284178,2.39,NaN,0,4.422867,145,149
22898,124343792,0.2386684,0.00182642,0.2454361,0.2531423,3.557048,3.413553,2.48,NaN,0,4.548481,143,144
23316,124452553,0.2675973,0.002544641,0.251693,0.2531423,3.676889,3.541808,2.69,NaN,0,4.67305,136,135
23763,124561535,0.2609344,0.002390802,0.2669771,0.2531423,3.791631,3.657426,3.63,NaN,0,4.78136,131,126
24203,124671254,0.2589427,0.001783907,0.2627512,0.2531423,3.899344,3.771851,3.43,NaN,0,4.886874,127,122
24651,124778023,0.237771,0.001223326,0.2553882,0.2531423,4.005723,3.887618,3.56,NaN,0,4.995332,120,117
25097,124886987,0.2412916,0.00150986,0.2408783,0.2531423,4.10469,3.997096,3.59,NaN,0,5.09818,110,109
25546,124994570,0.251149,0.001623631,0.2496065,0.2531423,4.194715,4.093971,4.13,NaN,0,5.190195,100,99
25988,125104901,0.2362942,0.001194879,0.2461257,0.2531423,4.277181,4.195736,4.39,NaN,0,5.287016,91,93
26401,125211467,0.2213261,0.0008620471,0.2270897,0.2531423,4.351903,4.293864,4.56,NaN,0,5.378514,79,87
26844,125319598,0.2226843,0.0008867234,0.2245701,0.2531423,4.417663,4.394618,5.71,NaN,0,5.472547,67,77
27287,125428560,0.2291396,0.001668409,0.226724,0.2531423,4.475838,4.494116,5.84,NaN,0,5.565926,55,66
27734,125534276,0.2316328,0.002885476,0.232228,0.2531423,4.527742,4.603855,4.9,NaN,0,5.669706,44,56
28145,125641387,0.2332433,0.003960237,0.2347718,0.2531423,4.574489,4.702707,5.32,NaN,0,5.762271,33,46
28592,125748517,0.2360631,0.003763705,0.2371644,0.2531423,4.617014,4.786084,5.03,NaN,0,5.83818,25,37
29004,125858630,0.229324,0.002398893,0.2332986,0.2531423,4.656038,4.863446,5.08,NaN,0,5.909438,18,29
29449,125964950,0.2255964,0.0009959042,0.2275858,0.2531423,4.692225,4.925602,5.08,NaN,0,5.964964,13,24
29893,126075021,0.2300333,0.000179857,0.2232912,0.2531423,4.725971,4.97487,5.47,NaN,0,6.009983,9,18
30308,126182089,0.2407759,5.602837e-06,0.2334384,0.2531423,4.757666,5.013354,5.09,NaN,0,6.041836,6,10
30752,126292872,0.2454569,8.08537e-05,0.239548,0.2531423,4.787668,5.040084,5.59,NaN,0,6.062615,5,6
31199,126401929,0.2513908,0.0001614988,0.2469665,0.2531423,4.816268,5.059812,5.86,NaN,0,6.074866,5,2
31647,126512495,0.2517656,3.054738e-05,0.2474445,0.2531423,4.843766,5.079816,5.23,NaN,0,6.088241,4,0
32093,126623144,0.2425743,1.344085e-05,0.2482778,0.2531423,4.871021,5.097158,5.26,NaN,0,6.097419,4,0
32541,126729019,0.2627938,6.556510999999999e-05,0.251178,0.2531423,4.896797,5.106708,5,NaN,0,6.099821,5,0
32983,126840008,0.2569354,4.079938e-05,0.2556745,0.2531423,4.922124,5.110698,5.4,NaN,0,6.096815,7,0
33399,126947069,0.2573052,2.282858e-05,0.2562502,0.2531423,4.946936,5.113337,5.08,NaN,0,6.092632,9,1
33848,127057561,0.2620049,3.534555e-05,0.257682,0.2531423,4.971278,5.116184,5.18,NaN,0,6.08959,10,3
34264,127163846,0.2593204,5.370378e-05,0.2598155,0.2531423,4.995258,5.117617,5.4,NaN,0,6.084354,12,4
34705,127271972,0.2528442,6.175041e-05,0.258301,0.2531423,5.018333,5.123839,5.46,NaN,0,6.083916,14,7
35154,127380886,0.2439611,0.0001052171,0.2505372,0.2531423,5.041819,5.137116,5.12,NaN,0,6.091456,15,11
35563,127488571,0.2586335,0.000256449,0.2505453,0.2531423,5.065059,5.152449,5.14,NaN,0,6.100297,15,13
36011,127596072,0.2628574,0.0002727509,0.2595293,0.2531423,5.088124,5.166533,5.08,NaN,0,6.107872,16,11
36451,127703479,0.2551623,0.0002156496,0.2586212,0.2531423,5.111114,5.178871,5.49,NaN,0,6.114641,17,13
36897,127810405,0.2588135,0.0001482069,0.2560821,0.2531423,5.133989,5.196455,5.19,NaN,0,6.125725,17,14
37311,127919353,0.2637541,9.259581999999999e-05,0.2579648,0.2531423,5.156764,5.214176,5.25,NaN,0,6.137358,18,15
37757,128030993,0.2637123,5.224347e-05,0.2637511,0.2531423,5.180056,5.231788,5.27,NaN,0,6.14863,18,15
38203,128138508,0.2501411,3.993511e-05,0.2571515,0.2531423,5.20276,5.247908,5.03,NaN,0,6.160187,19,17
38645,128246522,0.255571,3.576279e-05,0.2542709,0.2531423,5.225523,5.264915,5.08,NaN,0,6.172723,20,19
39092,128354339,0.2650521,6.231666e-05,0.2578905,0.2531423,5.248259,5.281329,4.7,NaN,0,6.184652,20,18
39535,128463105,0.2632623,0.0001323223,0.2621018,0.2531423,5.270983,5.294212,4.91,NaN,0,6.192469,21,18
39980,128570558,0.2651417,0.0004588962,0.2646974,0.2531423,5.293653,5.304208,4.94,NaN,0,6.198398,22,18
40423,128679641,0.2638872,0.0007106661999999999,0.2642568,0.2531423,5.316293,5.314929,4.92,NaN,0,6.203275,23,20
40869,128786613,0.2650971,0.0009498894,0.2666626,0.2531423,5.338959,5.326163,4.93,NaN,0,6.210786,25,20
41314,128896846,0.2580481,0.0007197261,0.2632878,0.2531423,5.361022,5.338198,4.84,NaN,0,6.219929,26,22
41726,129004941,0.2583052,0.0009323359,0.2614933,0.2531423,5.383651,5.352132,4.87,NaN,0,6.230308,26,24
42167,129114659,0.2591397,0.002276897,0.2631498,0.2531423,5.406189,5.370462,5.01,NaN,0,6.245755,27,25
42610,129222590,0.2525223,0.00322327,0.2599294,0.2531423,5.428651,5.390727,4.89,NaN,0,6.264676,27,27
43057,129330879,0.2446141,0.00323002,0.256258,0.2531423,5.451122,5.414309,4.99,NaN,0,6.285717,27,29
43470,129439696,0.2523967,0.003169924,0.251508,0.2531423,5.47354,5.436801,4.89,NaN,0,6.307127,27,29
43916,129547819,0.2400619,0.002535805,0.2502007,0.2531423,5.495964,5.456803,5.01,NaN,0,6.325107,27,29
44327,129655701,0.2458408,0.002391383,0.2465717,0.2531423,5.518383,5.480467,5.21,NaN,0,6.347351,27,30
44774,129762137,0.2513296,0.002684087,0.2498561,0.2531423,5.540763,5.506886,5.49,NaN,0,6.373038,26,28
45218,129872274,0.2560696,0.002490669,0.2575314,0.2531423,5.563116,5.535493,5.57,NaN,0,6.399974,26,27
45662,129978364,0.2456117,0.001908973,0.2550406,0.2531423,5.58548,5.565511,5.8,NaN,0,6.429854,25,27
46106,130086059,0.2413211,0.001435906,0.2473916,0.2531423,5.607249,5.600982,6.17,NaN,0,6.461793,24,28
46519,130192858,0.2433977,0.0009831785999999999,0.2470584,0.2531423,5.629577,5.641697,5.61,NaN,0,6.49787,22,27
46962,130302238,0.2474182,0.00088121,0.2407744,0.2531423,5.651878,5.684985,5.79,NaN,0,6.537198,20,26
47412,130409579,0.2843294,0.0007631183,0.2650948,0.2531423,5.674185,5.719616,5.58,NaN,0,6.567023,18,18
47821,130517110,0.2578531,0.0006054044,0.2722047,0.2531423,5.696496,5.745942,5.29,NaN,0,6.588542,18,16
48269,130623495,0.2749027,0.0005237162,0.2691131,0.2531423,5.718892,5.765131,5.39,NaN,0,6.602918,18,15
48679,130732255,0.2544179,0.0002429187,0.2684813,0.2531423,5.741303,5.776332,5.59,NaN,0,6.609312,20,16
49122,130839328,0.2555657,0.0002039969,0.2543715,0.2531423,5.763209,5.790533,6.49,NaN,0,6.618538,20,19
49569,130945819,0.2619031,0.000304997,0.2626784,0.2531423,5.785748,5.813291,5.91,NaN,0,6.635795,20,18
49980,131055617,0.2599098,0.0005773902,0.2619002,0.2531423,5.808272,5.840524,6.13,NaN,0,6.657367,20,19
50424,131163402,0.2661886,0.0006529987,0.2619918,0.2531423,5.83081,5.86896,6,NaN,0,6.680303,19,19
50866,131273314,0.2618472,0.0004481673,0.2649373,0.2531423,5.853302,5.898571,5.55,NaN,0,6.703658,19,19
51313,131380233,0.2642618,0.0003478229,0.2643934,0.2531423,5.875785,5.922751,5.57,NaN,0,6.722329,18,18
51762,131490046,0.2550398,0.000261873,0.2599608,0.2531423,5.898281,5.94409,5.86,NaN,0,6.738343,19,19
52209,131596534,0.2548738,0.0001437068,0.2561703,0.2531423,5.920722,5.96406,6.47,NaN,0,6.753827,19,19
52620,131706577,0.2452798,0.0001050234,0.2507016,0.2531423,5.943125,5.993115,6.23,NaN,0,6.778555,18,22
53068,131815867,0.2260756,0.0001736134,0.2395709,0.2531423,5.965539,6.026716,6.38,NaN,0,6.806992,17,24
53512,131924904,0.2397582,0.0003511012,0.2383836,0.2531423,5.987977,6.064175,6.44,NaN,0,6.840552,15,24
53954,132033553,0.2415962,0.0002823919,0.2415178,0.2531423,6.010472,6.102228,6.2,NaN,0,6.873775,14,22
54399,132140390,0.26573,0.0003661811,0.2520988,0.2531423,6.032938,6.139586,6.04,NaN,0,6.905855,13,17
54808,132247832,0.2613338,0.0004212558,0.2575115,0.2531423,6.055511,6.168388,5.73,NaN,0,6.930322,12,14
55256,132355949,0.2545473,0.000410974,0.2554637,0.2531423,6.078021,6.190289,6.13,NaN,0,6.948996,12,13
55697,132463902,0.2551525,0.0003975034,0.2544016,0.2531423,6.099952,6.20916,6.23,NaN,0,6.964976,12,13
56145,132569305,0.2478896,0.000299558,0.253843,0.2531423,6.122477,6.228675,6.05,NaN,0,6.981599,13,13
56558,132678015,0.2483069,8.85874e-05,0.2492764,0.2531423,6.14497,6.248667,6.15,NaN,0,7.000737,13,14
57004,132785595,0.2442254,1.840293e-05,0.2475131,0.2531423,6.167524,6.268789,5.91,NaN,0,7.018303,13,14
57448,132894911,0.2623726,0.0001498759,0.2540569,0.2531423,6.190047,6.287268,5.94,NaN,0,7.034386,14,13
57893,133003297,0.2723958,0.0004967451,0.2644583,0.2531423,6.212601,6.300646,6.09,NaN,0,7.046741,14,11
58304,133110995,0.2639233,0.0007422864,0.268357,0.2531423,6.235086,6.314802,6.35,NaN,0,7.058509,15,10
58719,133218513,0.2551255,0.0007383525,0.2610523,0.2531423,6.257517,6.330657,6.29,NaN,0,7.073518,16,13
59161,133327502,0.23201,0.0005617887,0.2473414,0.2531423,6.27935,6.351018,6.21,NaN,0,7.092339,14,15
59603,133436249,0.2467784,0.0005804449,0.2425607,0.2531423,6.298078,6.370277,6.27,NaN,0,7.109041,10,12
60048,133543316,0.2358299,0.0005782098,0.2426397,0.2531423,6.313558,6.38825,6.33,NaN,0,7.12616,7,10
60493,133652171,0.2290098,0.0005349219,0.237967,0.2531423,6.326316,6.402378,6.23,NaN,0,7.139433,4,8
60908,133758207,0.2437467,0.0005254894,0.2349637,0.2531423,6.335773,6.413014,6.04,NaN,0,7.150069,0,4
61360,133867007,0.2257461,0.0004165769,0.2355226,0.2531423,6.341609,6.415013,6.25,NaN,0,7.150359,-2,1
61807,133976839,0.2379935,0.0003620386,0.2339847,0.2531423,6.344359,6.41386,6.36,NaN,0,7.149374,-5,-2
62247,134084550,0.2400429,0.000402078,0.245259,0.2531423,6.344633,6.407936,6.51,NaN,0,7.142602,-7,-7
62691,134188910,0.2237873,0.0004720837,0.2390879,0.2531423,6.34212,6.39933,6.27,NaN,0,7.134164,-10,-9
63138,134297627,0.2229442,0.0004353523,0.2267346,0.2531423,6.334323,6.390806,6.27,NaN,0,7.123932,-16,-14
63551,134405264,0.2373665,0.0006276071,0.2289596,0.2531423,6.32133,6.376768,6.19,NaN,0,7.110062,-21,-19
63996,134513549,0.2342948,0.00076662,0.2323985,0.2531423,6.303995,6.358957,6.44,NaN,0,7.091572,-25,-23
64436,134623537,0.2318741,0.001096457,0.2288581,0.2531423,6.283095,6.335814,6.2,NaN,0,7.068596,-28,-27
64886,134729641,0.244697,0.001676172,0.2380187,0.2531423,6.259343,6.31132,6.21,NaN,0,7.044103,-31,-31
65333,134840886,0.2474629,0.001972184,0.2420559,0.2531423,6.233237,6.280249,6.47,NaN,0,7.014046,-33,-34
65747,134948365,0.2307722,0.001739636,0.2428762,0.2531423,6.20514,6.247347,6.41,NaN,0,6.982853,-34,-37
66187,135057055,0.2392376,0.001528233,0.2434186,0.2531423,6.176187,6.214217,6.35,NaN,0,6.950822,-35,-38
66632,135164064,0.239086,0.001301676,0.2431718,0.2531423,6.145037,6.179249,6.45,NaN,0,6.918425,-36,-39
67041,135272113,0.2505583,0.001491338,0.247458,0.2531423,6.112772,6.143108,6.43,NaN,0,6.88484,-37,-40
67491,135379510,0.2585756,0.001559108,0.2499531,0.2531423,6.079541,6.106354,6.5,NaN,0,6.853197,-38,-41
67932,135485802,0.2377184,0.001494899,0.246768,0.2531423,6.046523,6.071688,7.17,NaN,0,6.821934,-38,-39
68378,135593008,0.2593516,0.001851559,0.2504663,0.2531423,6.011942,6.038401,7.62,NaN,0,6.794621,-39,-41
68819,135699578,0.2429442,0.002049059,0.246762,0.2531423,5.97784,6.00964,6.53,NaN,0,6.77098,-40,-41
69238,135805829,0.2442199,0.002390265,0.2444619,0.2531423,5.942301,5.979705,6.65,NaN,0,6.747865,-41,-40
69680,135912253,0.2462992,0.002744913,0.2485994,0.2531423,5.907317,5.945957,5.73,NaN,0,6.72196,-41,-41
70122,136020590,0.2334653,0.002623871,0.2438672,0.2531423,5.872171,5.907835,6.99,NaN,0,6.693215,-41,-40
70569,136127687,0.2243645,0.002411261,0.2393208,0.2531423,5.835784,5.875227,6.54,NaN,0,6.671944,-42,-38
71011,136236372,0.2352825,0.002362549,0.237301,0.2531423,5.800195,5.843703,6.49,NaN,0,6.65175,-42,-40
71426,136343836,0.2508913,0.002520472,0.240218,0.2531423,5.76347,5.815131,7.05,NaN,0,6.636307,-43,-41
71872,136451950,0.2455827,0.002548888,0.239497,0.2531423,5.726573,5.786239,6.73,NaN,0,6.621561,-44,-42
72285,136558553,0.2317321,0.002343819,0.2430504,0.2531423,5.689613,5.758631,6.75,NaN,0,6.61047,-45,-43
72728,136667885,0.2298211,0.002204865,0.2444068,0.2531423,5.652475,5.736265,6.58,NaN,0,6.604042,-47,-44
73175,136774659,0.2329129,0.001947969,0.2337882,0.2531423,5.615187,5.723063,6.11,NaN,0,6.607198,-50,-43
73589,136885102,0.2286004,0.001362696,0.232842,0.2531423,5.577788,5.711857,6.15,NaN,0,6.613371,-52,-46
74038,136992349,0.23699,0.001022622,0.2330542,0.2531423,5.54027,5.688542,6.29,NaN,0,6.607687,-54,-47
74480,137102330,0.2347507,0.0006576627,0.2332179,0.2531423,5.5027,5.666985,6.7,NaN,0,6.603342,-56,-49
74925,137209585,0.2290841,0.0002465397,0.2324407,0.2531423,5.465032,5.647464,6.01,NaN,0,6.599417,-57,-51
75338,137318327,0.2297213,7.064641e-05,0.2328524,0.2531423,5.427283,5.621989,6.51,NaN,0,6.590383,-59,-53
75779,137427527,0.2410011,2.421439e-05,0.2363337,0.2531423,5.389522,5.592968,5.71,NaN,0,6.576178,-60,-55
76225,137533818,0.2413959,1.479685e-05,0.2392002,0.2531423,5.351715,5.560768,5.51,NaN,0,6.558802,-60,-58
76665,137643902,0.2568741,8.493662000000001e-06,0.2464873,0.2531423,5.313883,5.513935,5.52,NaN,0,6.52796,-59,-61
77083,137750287,0.2605841,1.141429e-05,0.2568761,0.2531423,5.276053,5.460093,5.58,NaN,0,6.48866,-58,-63
77495,137860062,0.2518449,5.26607e-05,0.2568471,0.2531423,5.23833,5.400697,5.87,NaN,0,6.443882,-55,-62
77942,137968507,0.2534875,9.316206e-05,0.2566869,0.2531423,5.20064,5.343879,5.26,NaN,0,6.399728,-53,-60
78385,138077093,0.2508416,0.0003483891,0.2521148,0.2531423,5.163985,5.285547,5.24,NaN,0,6.354473,-51,-58
78831,138183391,0.2602323,0.0005047321,0.255879,0.2531423,5.126395,5.225945,5.17,NaN,0,6.308101,-49,-55
79275,138293050,0.2669255,0.0002503693,0.2597309,0.2531423,5.088773,5.16211,5.39,NaN,0,6.258593,-46,-54
79719,138401872,0.2534772,8.824468e-05,0.2599871,0.2531423,5.051178,5.102936,5.56,NaN,0,6.213915,-44,-52
80130,138509791,0.2696135,0.0002099872,0.2609016,0.2531423,5.014138,5.054743,5.28,NaN,0,6.180035,-41,-47
80575,138619194,0.2722344,0.001140386,0.2714479,0.2531423,4.980674,5.009995,4.73,NaN,0,6.149081,-35,-42
81023,138728045,0.2566116,0.001978844,0.2669119,0.2531423,4.951922,4.976017,4.77,NaN,0,6.128568,-30,-34
81472,138837662,0.2458401,0.00226967,0.2599429,0.2531423,4.926818,4.946914,4.69,NaN,0,6.112687,-26,-27
81917,138945417,0.2677753,0.002689272,0.2638701,0.2531423,4.90411,4.921327,4.49,NaN,0,6.099536,-23,-25
82364,139055592,0.2634851,0.002543569,0.2664434,0.2531423,4.88445,4.898288,4.17,NaN,0,6.088545,-20,-23
82810,139162552,0.2490014,0.002047792,0.257812,0.2531423,4.866722,4.880796,4.15,NaN,0,6.08316,-19,-18
83252,139272438,0.2340747,0.001675621,0.2466818,0.2531423,4.850676,4.866951,4.13,NaN,0,6.081026,-17,-13
83699,139381609,0.2443781,0.001730859,0.2462428,0.2531423,4.835938,4.855058,4.21,NaN,0,6.079135,-16,-12
84142,139490150,0.2597231,0.002223134,0.249129,0.2531423,4.822312,4.843814,4.08,NaN,0,6.079602,-15,-12
84558,139598480,0.2692861,0.002592266,0.2654888,0.2531423,4.809654,4.829273,4.04,NaN,0,6.07482,-14,-16
84999,139707018,0.2644158,0.002607286,0.2684128,0.2531423,4.797709,4.815927,4.3,NaN,0,6.071926,-14,-16
85447,139813503,0.2417445,0.002304941,0.2593053,0.2531423,4.786027,4.801348,4.71,NaN,0,6.065854,-14,-15
85891,139922502,0.2110816,0.001429901,0.2383062,0.2531423,4.771643,4.784017,4.49,NaN,0,6.057876,-19,-15
86331,140032395,0.190622,0.0005733967,0.2100333,0.2531423,4.750366,4.764423,4.58,NaN,0,6.046796,-28,-18
86780,140138685,0.2130139,0.0002747774,0.2071614,0.2531423,4.720487,4.739447,4.3,NaN,0,6.030159,-37,-26
87190,140247587,0.2058652,0.0002000034,0.2144621,0.2531423,4.683195,4.701997,4.21,NaN,0,6.001056,-44,-35
87639,140356651,0.2271774,0.0003704429,0.2052121,0.2531423,4.639785,4.656596,3.68,NaN,0,5.964161,-50,-41
88082,140466494,0.2497851,0.0006962121,0.2355576,0.2531423,4.591378,4.597677,3.8,NaN,0,5.91391,-53,-54
88527,140573328,0.2520161,0.001197577,0.2406446,0.2531423,4.538755,4.529355,4.02,NaN,0,5.854254,-56,-60
88972,140681975,0.2461177,0.00116989,0.2460864,0.2531423,4.482812,4.452638,4.92,NaN,0,5.783657,-57,-63
89420,140789631,0.232633,0.0009219199,0.2437012,0.2531423,4.424932,4.37693,4.37,NaN,0,5.714387,-55,-61
89831,140897525,0.2752482,0.0008668303,0.258422,0.2531423,4.368941,4.304737,4.17,NaN,0,5.647696,-50,-58
90277,141003802,0.2702367,0.0006112456,0.2666277,0.2531423,4.317561,4.237103,4.46,NaN,0,5.584105,-43,-53
90719,141111108,0.2807095,0.0003216863,0.2725448,0.2531423,4.27024,4.17753,3.86,NaN,0,5.527561,-38,-49
91134,141221606,0.2666584,8.761883e-05,0.2723979,0.2531423,4.226282,4.122905,3.86,NaN,0,5.474264,-34,-43
91581,141329272,0.2713129,0.0002049804,0.2703053,0.2531423,4.185075,4.079406,4.13,NaN,0,5.433664,-31,-39
92023,141438034,0.2660424,0.0004622936,0.2675355,0.2531423,4.146289,4.038419,4.04,NaN,0,5.394805,-29,-33
92470,141543062,0.2747427,0.0005416572,0.2709022,0.2531423,4.109323,4.000279,4.15,NaN,0,5.358183,-27,-31
92881,141651990,0.2752788,0.0003959537,0.2718082,0.2531423,4.073794,3.965424,4.13,NaN,0,5.326868,-25,-29
93329,141759091,0.2641906,0.0002563894,0.2731276,0.2531423,4.039548,3.933696,4.39,NaN,0,5.2973,-24,-28
93771,141868259,0.257214,0.0002327561,0.2656859,0.2531423,4.006332,3.910656,4.26,NaN,0,5.276731,-24,-23
94215,141973492,0.2603256,0.0002102852,0.2600767,0.2531423,3.974011,3.895261,4.55,NaN,0,5.263816,-25,-22
94659,142083086,0.2542877,0.0001886785,0.2589062,0.2531423,3.943312,3.880207,4.29,NaN,0,5.251799,-26,-22
95105,142188393,0.2575496,0.0001426339,0.2564604,0.2531423,3.912354,3.86626,4.14,NaN,0,5.239103,-27,-22
95520,142296407,0.2606259,8.571148e-05,0.259865,0.2531423,3.882731,3.851132,4.5,NaN,0,5.226248,-28,-24
95966,142403403,0.2615488,5.662441e-05,0.2607971,0.2531423,3.852687,3.837598,4.36,NaN,0,5.213286,-29,-25
96406,142510415,0.2594369,5.334616e-05,0.2595929,0.2531423,3.824619,3.829932,4.57,NaN,0,5.20659,-31,-26
96851,142617577,0.2612847,7.122755e-05,0.2597795,0.2531423,3.795234,3.823024,4.68,NaN,0,5.202504,-33,-27
97297,142725812,0.2525948,0.0001012683,0.2572824,0.2531423,3.766092,3.825488,4.52,NaN,0,5.206189,-36,-29
97740,142834923,0.2543439,0.0001015961,0.2564619,0.2531423,3.73716,3.825845,4.35,NaN,0,5.208858,-39,-31
