LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1644,49455176,5,0,0,16.62,0.04,22,0,0,0
1997,49556279,5,0,0,16.62,0.04,22,0,0,0
2412,49660272,5,0,0,16.63,0.04,22,0,0,0
2821,49762348,5,0,0,16.62,0.04,22,0,0,0
3242,49866061,5,0,0,16.63,0.03,22,0,0,0
3701,49980055,5,0,0,16.62,0.04,22,0,0,0
4116,50085324,5,0,0,16.62,0.04,22,0,0,0
4573,50196206,5,0,0,16.62,0.04,22,0,0,0
5435,50409042,5,0,0,16.63,0.04,22,0,0,0
5843,50513048,5,0,0,16.61,0.04,22,0,0,0
6256,50619969,5,0,0,16.61,0.04,22,0,0,0
6666,50723458,5,0,0,16.61,0.04,22,0,0,0
7080,50828116,5,0,0,16.62,0.04,22,0,0,0
7540,50942279,5,0,0,16.61,0.04,22,0,0,0
7956,51046044,5,0,0,16.61,0.04,22,0,0,0
8368,51146779,5,0,0,16.61,0.04,22,0,0,0
8783,51253939,5,0,0,16.62,0.04,22,0,0,0
9230,51368602,5,0,0,16.62,0.04,22,0,0,0
9584,51469286,5,0,0,16.62,0.04,22,0,0,0
9997,51573467,5,0,0,16.61,0.04,22,0,0,0
10449,51684450,5,0,0,16.61,0.04,22,0,0,0
10862,51789164,5,0,0,16.62,0.04,22,0,0,0
11272,51890883,5,0,0,16.63,0.04,22,0,0,0
11724,52000460,5,0,0,16.61,0.04,22,0,0,0
12148,52112357,5,0,0,16.61,0.04,22,0,0,0
12559,52215035,5,0,0,16.62,0.04,22,0,0,0
13008,52328721,5,0,0,16.61,0.04,22,0,0,0
13430,52435439,5,0,0,16.61,0.04,22,0,0,0
13844,52541996,5,0,0,16.61,0.04,22,0,0,0
14257,52644162,5,0,0,16.62,0.04,22,0,0,0
14707,52756970,5,0,0,16.62,0.04,22,0,0,0
15131,52867213,5,0,0,16.63,0.04,22,0,0,0
15546,52970994,5,0,0,16.63,0.04,22,0,0,0
16405,53190227,5,0,0,16.63,0.04,22,0,0,0
16820,53295032,5,0,0,16.62,0.04,22,0,0,0
17206,53400174,5,0,0,16.62,0.04,22,0,0,0
18060,53613291,5,0,0,16.61,0.04,22,0,0,0
18507,53726521,5,0,0,16.63,0.04,22,0,0,0
18921,53831014,5,0,0,16.63,0.04,22,0,0,0
19334,53936243,5,0,0,16.63,0.04,22,0,0,0
19750,54039729,5,0,0,16.62,0.04,22,0,0,0
