LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1752,49495201,2,0,0,16.41,0.04,25,0,0,0
2207,49606713,2,0,0,16.41,0.04,25,0,0,0
2620,49711411,2,0,0,16.41,0.04,25,0,0,0
3078,49822486,2,0,0,16.41,0.03,25,0,0,0
3496,49930419,2,0,0,16.41,0.04,25,0,0,0
3911,50031410,2,0,0,16.41,0.04,25,0,0,0
4326,50135903,2,0,0,16.41,0.04,25,0,0,0
4773,50245801,2,0,0,16.41,0.04,25,0,0,0
5187,50348588,2,0,0,16.41,0.04,25,0,0,0
5636,50462504,2,0,0,16.41,0.04,25,0,0,0
6458,50672269,2,0,0,16.41,0.04,25,0,0,0
6868,50776990,2,0,0,16.41,0.04,25,0,0,0
7290,50881423,2,0,0,16.41,0.04,25,0,0,0
7745,50992918,2,0,0,16.41,0.04,25,0,0,0
8158,51096809,2,0,0,16.41,0.04,25,0,0,0
8574,51202874,2,0,0,16.4,0.04,25,0,0,0
8983,51305089,2,0,0,16.4,0.04,25,0,0,0
9439,51419268,2,0,0,16.4,0.04,25,0,0,0
9792,51519949,2,0,0,16.4,0.04,25,0,0,0
10247,51634166,2,0,0,16.4,0.04,25,0,0,0
10658,51734761,2,0,0,16.41,0.04,25,0,0,0
11072,51840544,2,0,0,16.41,0.03,25,0,0,0
11524,51951723,2,0,0,16.41,0.04,25,0,0,0
11973,52060753,2,0,0,16.41,0.04,25,0,0,0
12358,52163174,2,0,0,16.4,0.04,25,0,0,0
12801,52275978,2,0,0,16.4,0.04,25,0,0,0
13216,52382064,2,0,0,16.41,0.04,25,0,0,0
13598,52480351,2,0,0,16.41,0.04,25,0,0,0
14048,52593910,2,0,0,16.41,0.04,25,0,0,0
14458,52695788,2,0,0,16.4,0.04,25,0,0,0
14919,52813303,2,0,0,16.41,0.04,25,0,0,0
15333,52921032,2,0,0,16.41,0.04,25,0,0,0
15746,53023832,2,0,0,16.41,0.04,25,0,0,0
16192,53136458,2,0,0,16.41,0.04,25,0,0,0
16609,53241175,2,0,0,16.41,0.04,25,0,0,0
17026,53348977,2,0,0,16.4,0.04,25,0,0,0
17410,53450784,2,0,0,16.4,0.04,25,0,0,0
17853,53558728,2,0,0,16.41,0.04,25,0,0,0
18268,53665408,2,0,0,16.4,0.04,25,0,0,0
18717,53777988,2,0,0,16.41,0.04,25,0,0,0
19129,53882478,2,0,0,16.41,0.03,25,0,0,0
19544,53986788,2,0,0,16.41,0.04,25,0,0,0
20419,54210199,2,0,0,16.41,0.04,25,0,0,0
20831,54313274,2,0,0,16.41,0.04,25,0,0,0
21243,54424321,2,0,0,16.4,0.04,25,0,0,0
21618,54524250,2,0,0,16.4,0.04,25,0,0,0
22037,54628773,2,0,0,16.41,0.04,25,0,0,0
22483,54743480,2,0,0,16.41,0.03,25,0,0,0
22900,54847264,2,0,0,16.41,0.04,25,0,0,0
23315,54951790,2,0,0,16.41,0.04,25,0,0,0
23769,55063854,2,0,0,16.41,0.04,25,0,0,0
24637,55280285,2,0,0,16.41,0.04,25,0,0,0
25024,55383303,2,0,0,16.4,0.04,25,0,0,0
25433,55487954,2,0,0,16.41,0.04,25,0,0,0
25893,55605164,2,0,0,16.41,0.04,25,0,0,0
26258,55700191,2,0,0,16.41,0.04,25,0,0,0
26717,55815738,2,0,0,16.4,0.04,25,0,0,0
27128,55918803,2,0,0,16.41,0.04,25,0,0,0
27539,56021035,2,0,0,16.41,0.04,25,0,0,0
27990,56132810,2,0,0,16.41,0.04,25,0,0,0
28404,56236834,2,0,0,16.41,0.04,25,0,0,0
28856,56351046,2,0,0,16.41,0.04,25,0,0,0
29267,56462531,2,0,0,16.41,0.04,25,0,0,0
29677,56563530,2,0,0,16.41,0.04,25,0,0,0
30089,56670764,2,0,0,16.41,0.04,25,0,0,0
30533,56779031,2,0,0,16.41,0.04,25,0,0,0
