LineNo,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
12770,52270418,0,1.63,0,-1.54,16.32,16.3,0,0.01,3
12808,52281208,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
12851,52291433,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
12892,52302028,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
12934,52312477,0,1.63,0,-1.55,16.31,16.29,0,0.01,3
12974,52323033,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13019,52333208,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13060,52343583,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13101,52353516,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13145,52366200,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13188,52381174,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13231,52391437,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13272,52401716,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13314,52411957,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13355,52422225,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13402,52434467,0,1.63,0,-1.54,16.31,16.29,0,0,3
13443,52444923,0,1.63,0,-1.54,16.31,16.29,0,0,3
13484,52454761,0,1.63,0,-1.54,16.31,16.29,0,0,3
13526,52464859,0,1.63,0,-1.54,16.31,16.29,0,0,3
13567,52474992,0,1.63,0,-1.54,16.31,16.29,0,0,3
13602,52485726,0,1.63,0,-1.54,16.31,16.29,0,0,3
13642,52495833,0,1.63,0,-1.54,16.31,16.29,0,0,3
13684,52506185,0,1.63,0,-1.54,16.31,16.29,0,0,3
13725,52516696,0,1.63,0,-1.54,16.31,16.29,0,0,3
13766,52526803,0,1.63,0,-1.54,16.31,16.29,0,0,3
13810,52536930,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13851,52547280,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13891,52557464,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13930,52567324,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
13971,52577480,0,1.63,0,-1.54,16.31,16.29,0,0.01,3
14012,52588080,0,1.63,0,-1.53,16.31,16.29,0,0.01,3
14055,52598698,0,1.63,0,-1.53,16.3,16.28,0,0.01,3
14095,52608953,0,1.63,0,-1.53,16.3,16.28,0,0.01,3
14137,52619080,0,1.63,0,-1.53,16.3,16.28,0,0.01,3
14178,52629057,0,1.63,0,-1.53,16.3,16.28,0,0.01,3
14223,52639262,0,1.63,0,-1.53,16.3,16.28,0,0.01,3
14264,52649021,0,1.63,0,-1.54,16.29,16.27,0,0.01,3
14305,52658983,0,1.63,0,-1.54,16.29,16.27,0,0.01,3
14346,52668991,0,1.63,0,-1.54,16.29,16.27,0,0.01,3
14386,52678993,0,1.63,0,-1.54,16.29,16.27,0,0.01,3
14427,52693120,0,1.63,0,-1.54,16.29,16.27,0,0.01,3
14468,52703772,0,1.63,0,-1.54,16.29,16.27,0,0.01,3
14508,52713869,0,1.63,0,-1.54,16.29,16.27,0,0.01,3
14551,52724085,0,1.63,0,-1.54,16.29,16.27,0,0.01,3
14591,52733833,0,1.62,0,-1.54,16.29,16.27,0,0.01,3
14636,52744179,0,1.63,0,-1.54,16.28,16.26,0,0.01,3
14676,52753897,0,1.63,0,-1.54,16.28,16.26,0,0.01,3
14717,52764014,0,1.62,0,-1.54,16.28,16.26,0,0.01,3
14762,52776809,0,1.63,0,-1.54,16.28,16.26,0,0.01,3
14805,52789827,0,1.63,0,-1.54,16.28,16.26,0,0.01,3
14847,52800308,0,1.63,0,-1.54,16.28,16.26,0,0.01,3
14888,52810807,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
14929,52821425,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
14972,52831751,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15019,52844824,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15060,52854785,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15100,52864818,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15141,52875171,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15179,52885048,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15217,52895805,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15258,52905802,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15298,52915826,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15340,52925838,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15383,52936226,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15430,52946387,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15472,52956213,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15512,52966445,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15553,52976373,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15591,52990048,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15631,53000784,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15673,53010699,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15715,53021049,0,1.63,0,-1.53,16.29,16.27,0,0.01,3
15756,53031060,0,1.63,0,-1.53,16.28,16.27,0,0.01,3
15796,53041437,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
15842,53052062,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
15883,53062773,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
15924,53072916,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
15964,53082930,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
15999,53093724,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
16040,53103932,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
16080,53114002,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
16121,53124010,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
16161,53134047,0,1.63,0,-1.53,16.28,16.26,0,0.01,3
16202,53143902,0,1.63,0,-1.53,16.27,16.25,0,0.01,3
16249,53154173,0,1.63,0,-1.53,16.27,16.25,0,0.01,3
16291,53164399,0,1.63,0,-1.53,16.27,16.25,0,0.01,3
16332,53174205,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16372,53184484,0,1.63,0,-1.52,16.27,16.25,0,0.01,3
16415,53197296,0,1.63,0,-1.52,16.27,16.25,0,0.01,3
16455,53207943,0,1.63,0,-1.52,16.27,16.25,0,0.01,3
16496,53218071,0,1.63,0,-1.52,16.27,16.25,0,0.01,3
16538,53227950,0,1.63,0,-1.52,16.27,16.25,0,0.01,3
16578,53238279,0,1.63,0,-1.52,16.27,16.25,0,0.01,3
16619,53248418,0,1.63,0,-1.52,16.27,16.25,0,0.01,3
16664,53258251,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16705,53268450,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16749,53279413,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16789,53292465,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16830,53302734,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16871,53313752,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16911,53323823,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16952,53333988,0,1.63,0,-1.52,16.28,16.26,0,0.01,3
16992,53343880,0,1.63,0,-1.52,16.29,16.27,0,0.01,3
17041,53356215,0,1.63,0,-1.52,16.29,16.27,0,0.01,3
17083,53366730,0,1.63,0,-1.52,16.29,16.27,0,0.01,3
17125,53376960,0,1.62,0,-1.52,16.29,16.27,0,0.01,3
17166,53389254,0,1.63,0,-1.52,16.29,16.27,0,0.01,3
17210,53401923,0,1.63,0,-1.52,16.29,16.27,0,0.01,3
17251,53412028,0,1.63,0,-1.52,16.29,16.28,0,0.01,3
17292,53422833,0,1.63,0,-1.52,16.3,16.28,0,0.01,3
17333,53432870,0,1.63,0,-1.52,16.3,16.28,0,0.01,3
17373,53442993,0,1.63,0,-1.52,16.3,16.28,0,0.01,3
17414,53453238,0,1.63,0,-1.52,16.3,16.28,0,0.01,3
