LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1934,56315608,4,0,0,15.41,0.04,25,0,0,0
2349,56419993,4,0,0,15.4,0.04,25,0,0,0
2763,56527125,4,0,0,15.4,0.04,25,0,0,0
3178,56631458,4,0,0,15.41,0.04,25,0,0,0
3628,56747603,4,0,0,15.41,0.04,25,0,0,0
4034,56850321,4,0,0,15.4,0.04,26,0,0,0
4448,56957614,4,0,0,15.41,0.04,25,0,0,0
4896,57070135,4,0,0,15.41,0.04,25,0,0,0
5719,57279381,4,0,0,15.41,0.04,25,0,0,0
6175,57392633,4,0,0,15.41,0.04,26,0,0,0
6588,57496384,4,0,0,15.4,0.04,25,0,0,0
7046,57612145,4,0,0,15.4,0.04,26,0,0,0
7469,57721547,4,0,0,15.41,0.04,25,0,0,0
7889,57825542,4,0,0,15.4,0.04,25,0,0,0
8308,57931068,4,0,0,15.4,0.04,25,0,0,0
8720,58034359,4,0,0,15.4,0.04,25,0,0,0
9134,58138409,4,0,0,15.4,0.04,25,0,0,0
9545,58242390,4,0,0,15.4,0.04,26,0,0,0
9995,58357904,4,0,0,15.41,0.04,25,0,0,0
10404,58463612,4,0,0,15.4,0.04,26,0,0,0
10692,58571682,4,0,0,15.39,0.04,25,0,0,0
11108,58677562,4,0,0,15.41,0.04,25,0,0,0
11566,58793215,4,0,0,15.4,0.04,25,0,0,0
11947,58896917,4,0,0,15.4,0.04,25,0,0,0
12395,59005435,4,0,0,15.41,0.04,25,0,0,0
13264,59227603,4,0,0,15.4,0.04,26,0,0,0
13676,59333050,4,0,0,15.41,0.04,25,0,0,0
14087,59436450,4,0,0,15.4,0.04,25,0,0,0
14539,59549436,4,0,0,15.4,0.04,25,0,0,0
14950,59653428,4,0,0,15.4,0.04,25,0,0,0
15403,59766980,4,0,0,15.4,0.04,25,0,0,0
15819,59875182,4,0,0,15.4,0.04,25,0,0,0
16234,59979501,4,0,0,15.41,0.04,26,0,0,0
16691,60094104,4,0,0,15.4,0.04,25,0,0,0
17112,60203497,4,0,0,15.4,0.04,25,0,0,0
17529,60308762,4,0,0,15.4,0.04,26,0,0,0
17937,60411449,4,0,0,15.4,0.04,25,0,0,0
18386,60525385,4,0,0,15.4,0.04,26,0,0,0
18801,60632104,4,0,0,15.4,0.04,25,0,0,0
19222,60740407,4,0,0,15.41,0.04,25,0,0,0
19635,60845200,4,0,0,15.4,0.04,25,0,0,0
20089,60963892,4,0,0,15.4,0.04,25,0,0,0
20499,61069405,4,0,0,15.4,0.04,25,0,0,0
54668,81867916,4,0,0,15.39,0.04,26,0,0,0
55137,81979868,4,0,0,15.4,0.04,26,0,0,0
55589,82080924,4,0,0,15.39,0.04,26,0,0,0
56046,82188206,4,0,0,15.4,0.04,26,0,0,0
56467,82289410,4,0,0,15.4,0.04,26,0,0,0
56997,82408342,4,0,0,15.4,0.04,26,0,0,0
57449,82510425,4,0,0,15.4,0.04,26,0,0,0
57943,82623927,4,0,0,15.4,0.04,26,0,0,0
58394,82733174,4,0,0,15.4,0.04,26,0,0,0
58854,82840365,4,0,0,15.39,0.04,26,0,0,0
59309,82949661,4,0,0,15.4,0.04,26,0,0,0
59764,83052587,4,0,0,15.4,0.04,26,0,0,0
60704,83266369,4,0,0,15.4,0.04,26,0,0,0
61155,83373778,4,0,0,15.4,0.04,26,0,0,0
61650,83485907,4,0,0,15.4,0.04,26,0,0,0
62062,83585388,4,0,0,15.4,0.04,26,0,0,0
62559,83697144,4,0,0,15.4,0.04,26,0,0,0
63007,83802044,4,0,0,15.4,0.04,26,0,0,0
