LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1720,56262391,1,0,0,15.61,0.05,23,0,0,0
2140,56369651,1,0,0,15.61,0.05,23,0,0,0
2552,56474418,1,0,0,15.61,0.05,23,0,0,0
2970,56580325,1,0,0,15.61,0.05,23,0,0,0
3381,56685864,1,0,0,15.61,0.05,23,0,0,0
3837,56799637,1,0,0,15.61,0.04,23,0,0,0
4246,56904165,1,0,0,15.61,0.04,23,0,0,0
4657,57007926,1,0,0,15.61,0.04,23,0,0,0
5105,57121911,1,0,0,15.61,0.05,23,0,0,0
5515,57226878,1,0,0,15.61,0.05,23,0,0,0
5969,57341179,1,0,0,15.61,0.05,23,0,0,0
6383,57444378,1,0,0,15.6,0.05,23,0,0,0
6838,57558508,1,0,0,15.61,0.05,23,0,0,0
7255,57663134,1,0,0,15.61,0.05,23,0,0,0
7638,57761919,1,0,0,15.61,0.04,23,0,0,0
8053,57868371,1,0,0,15.61,0.04,23,0,0,0
9335,58192342,1,0,0,15.61,0.04,23,0,0,0
10196,58412617,1,0,0,15.61,0.05,23,0,0,0
10613,58520991,1,0,0,15.61,0.05,23,0,0,0
10898,58626149,1,0,0,15.61,0.05,23,0,0,0
11357,58739262,1,0,0,15.61,0.05,23,0,0,0
11767,58845333,1,0,0,15.61,0.05,23,0,0,0
12153,58947402,1,0,0,15.61,0.04,23,0,0,0
12606,59059890,1,0,0,15.61,0.04,23,0,0,0
13058,59172642,1,0,0,15.61,0.04,23,0,0,0
13473,59279786,1,0,0,15.61,0.04,23,0,0,0
13886,59384312,1,0,0,15.61,0.04,23,0,0,0
14336,59497886,1,0,0,15.61,0.04,23,0,0,0
14747,59600101,1,0,0,15.61,0.04,23,0,0,0
15161,59704246,1,0,0,15.61,0.04,23,0,0,0
15615,59824091,1,0,0,15.61,0.04,23,0,0,0
16029,59927444,1,0,0,15.61,0.04,23,0,0,0
16483,60041361,1,0,0,15.61,0.04,23,0,0,0
16861,60138559,1,0,0,15.61,0.04,23,0,0,0
17316,60257589,1,0,0,15.61,0.04,23,0,0,0
17727,60361070,1,0,0,15.61,0.04,23,0,0,0
18175,60473328,1,0,0,15.61,0.04,23,0,0,0
18592,60581321,1,0,0,15.61,0.04,23,0,0,0
18967,60677767,1,0,0,15.61,0.04,23,0,0,0
19426,60793457,1,0,0,15.61,0.04,23,0,0,0
19837,60899415,1,0,0,15.61,0.04,23,0,0,0
20253,61004619,1,0,0,15.61,0.05,23,0,0,0
20662,61109451,1,0,0,15.61,0.05,23,0,0,0
54665,81867874,1,0,0,15.61,0.04,24,0,0,0
54872,81917555,1,0,0,15.61,0.04,24,0,0,0
55360,82029225,1,0,0,15.61,0.04,24,0,0,0
55815,82137605,1,0,0,15.6,0.04,24,0,0,0
56238,82238778,1,0,0,15.61,0.04,24,0,0,0
56725,82347437,1,0,0,15.61,0.04,24,0,0,0
57217,82458699,1,0,0,15.61,0.04,24,0,0,0
57669,82562961,1,0,0,15.6,0.04,24,0,0,0
58126,82670103,1,0,0,15.61,0.04,24,0,0,0
58578,82776558,1,0,0,15.6,0.04,24,0,0,0
59083,82891592,1,0,0,15.61,0.04,24,0,0,0
59492,82990459,1,0,0,15.61,0.04,24,0,0,0
59992,83103767,1,0,0,15.61,0.04,24,0,0,0
60478,83211978,1,0,0,15.61,0.04,24,0,0,0
60934,83318482,1,0,0,15.6,0.04,24,0,0,0
61383,83424579,1,0,0,15.61,0.04,24,0,0,0
61882,83543093,1,0,0,15.61,0.04,24,0,0,0
62335,83645128,1,0,0,15.61,0.04,24,0,0,0
63685,83959458,1,3,200,15.6,0.04,24,0,0,0
64188,84074577,1,215,457,15.59,0.07000000000000001,24,0,0,0
64597,84173451,1,464,814,15.58,0.13,24,0,0,0
65095,84286197,1,825,1128,15.59,0.14,24,0,0,0
65585,84399175,1,1134,1200,15.59,0.12,24,0,0,0
66037,84501511,1,1202,1228,15.6,0.11,24,0,0,0
66530,84615961,1,1228,1242,15.59,0.11,24,0,0,0
66983,84721728,1,1243,1257,15.6,0.11,24,0,0,0
67435,84825118,1,1260,1328,15.56,0.17,24,0,0,0
67732,84939955,1,1359,1700,15.41,0.38,24,0,0,0
68185,85044907,1,1751,2285,15.37,0.6899999999999999,24,0,0,0
68597,85148861,1,2305,2771,15.29,1.69,25,0,0,0
69104,85265920,1,2801,3242,15.32,1.25,24,0,0,0
69550,85368747,1,3287,3900,15.19,1.97,24,0,0,0
69923,85470532,1,3910,4485,15.11,2.41,24,0,0,0
70422,85588330,1,4498,4842,14.94,2.88,24,0,0,0
70876,85692966,1,4883,5400,14.88,3.25,24,0,0,0
71329,85803121,1,5428,5800,14.92,3.23,24,0,0,0
71781,85908119,1,5793,5671,14.91,3.14,24,0,0,0
72275,86023892,1,5660,5557,14.95,2.66,24,0,0,0
72691,86129319,1,5555,5428,14.97,2.36,24,0,0,0
73143,86234416,1,5424,5271,15.01,2.29,25,1,0,0
73637,86350974,1,5254,5028,14.95,2.03,25,1,0,0
74091,86458332,1,5031,5085,14.96,2.1,25,1,0,0
74543,86568243,1,5084,5071,14.92,2.11,24,1,0,0
75037,86684483,1,5057,4928,15.01,1.77,25,1,0,0
75453,86788136,1,4920,4757,15.01,1.66,25,1,0,0
75905,86894205,1,4755,4685,14.98,1.78,25,1,0,0
76400,87013154,1,4691,4757,14.99,2.21,25,1,0,0
76851,87123378,1,4769,4885,14.96,1.91,25,1,0,0
77303,87230606,1,4892,4971,14.96,1.96,25,1,0,0
77757,87342152,1,4968,4942,14.95,2.01,25,1,0,0
78166,87436135,1,4941,4885,14.98,2.07,25,1,0,0
78658,87551383,1,4881,4828,14.98,1.89,25,1,0,0
79108,87655992,1,4826,4785,14.97,2,25,1,0,0
80008,87871939,1,4785,4785,14.96,1.72,25,1,0,0
80962,88098997,1,4791,4928,14.98,2.24,25,2,0,0
81380,88205241,1,4931,5000,14.95,2.27,25,2,0,0
81873,88322181,1,5003,5042,14.92,2.15,25,2,0,0
82318,88433552,1,5040,5028,14.97,1.96,25,2,0,0
82724,88537685,1,5029,5057,14.95,2.13,25,2,0,0
83172,88646596,1,5042,4842,14.92,2.18,25,2,0,0
83614,88754858,1,4858,5014,14.96,2.29,25,2,0,0
84066,88865142,1,5012,5000,14.97,2.16,25,2,0,0
84469,88967154,1,4995,4900,14.97,1.81,25,2,0,0
84962,89087141,1,4905,4957,14.83,2.18,25,2,0,0
85410,89198944,1,4955,4942,14.82,2.17,25,2,0,0
85858,89308275,1,4947,5028,14.87,2.16,25,2,0,0
