LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
2576,56480499,1,1.01,-1.48,22.34,0.03748533,-0.2280852,-0.4083216,-0.6932047,20.89455,-4.90126,1.223802,-0.08,0.23,-0.21,92.87
2620,56490469,1,1.01,-1.48,22.35,0.03688714,-0.2264315,-0.4103722,-0.698926,20.89455,-4.90126,1.216089,-0.08,0.24,-0.21,92.87
2662,56501018,1,1.01,-1.49,22.35,0.03780401,-0.2269899,-0.4106604,-0.7065812,20.89455,-4.90126,1.21189,-0.08,0.24,-0.21,92.87
2703,56511381,1,1.01,-1.48,22.36,0.03808977,-0.226938,-0.4124448,-0.7084379,20.89455,-4.90126,1.203969,-0.08,0.23,-0.21,92.87
2746,56521768,1,1.01,-1.48,22.36,0.03843866,-0.2256533,-0.4134198,-0.7076889,20.89455,-4.90126,1.196612,-0.08,0.23,-0.21,92.87
2787,56532503,1,1.01,-1.48,22.36,0.03785056,-0.2255034,-0.4152372,-0.7068316,20.89455,-4.90126,1.188974,-0.08,0.24,-0.21,92.87
2827,56546119,1,1.01,-1.49,22.37,0.03741457,-0.2233844,-0.4161561,-0.7078157,20.89455,-4.90126,1.180138,-0.08,0.24,-0.21,92.87
2868,56556777,1,1.01,-1.49,22.37,0.03797792,-0.2243922,-0.4157577,-0.7065517,20.89455,-4.90126,1.175543,-0.08,0.24,-0.21,92.87
2910,56566656,1,1.01,-1.49,22.37,0.03770375,-0.2225905,-0.4181917,-0.7033155,20.89455,-4.90126,1.168071,-0.08,0.23,-0.21,92.87
2953,56576642,1,1.01,-1.49,22.37,0.03829953,-0.2207433,-0.4188873,-0.6980679,20.89455,-4.90126,1.160751,-0.08,0.24,-0.21,92.87
2994,56586636,1,1.02,-1.49,22.37,0.03805365,-0.2217509,-0.4194869,-0.6942703,20.89455,-4.90126,1.156562,-0.08,0.24,-0.21,92.87
3038,56596657,1,1.02,-1.49,22.37,0.03906357,-0.2205552,-0.42101,-0.6902658,20.89455,-4.90126,1.14937,-0.08,0.23,-0.21,92.87
3080,56607168,1,1.02,-1.49,22.38,0.03903984,-0.2187878,-0.4211695,-0.6855888,20.89455,-4.90126,1.142311,-0.08,0.24,-0.21,92.87
3120,56617702,1,1.02,-1.49,22.38,0.03908437,-0.2180522,-0.4223445,-0.6794966,20.89455,-4.90126,1.134999,-0.08,0.24,-0.21,92.87
3161,56627931,1,1.02,-1.5,22.38,0.03872606,-0.21787,-0.4222825,-0.674894,20.89455,-4.90126,1.128349,-0.08,0.24,-0.21,92.87
3199,56641166,1,1.02,-1.5,22.38,0.03917035,-0.2167624,-0.4236208,-0.6704966,20.89455,-4.90126,1.119416,-0.08,0.24,-0.22,92.87
3240,56651311,1,1.02,-1.49,22.39,0.04004947,-0.2153851,-0.4250372,-0.666926,20.89455,-4.90126,1.112702,-0.08,0.24,-0.21,92.87
3281,56662145,1,1.03,-1.49,22.39,0.03963881,-0.2153836,-0.4251159,-0.6655511,20.89455,-4.90126,1.108078,-0.08,0.24,-0.21,92.87
3322,56672087,1,1.03,-1.5,22.4,0.04010321,-0.2142843,-0.4255479,-0.662286,20.89455,-4.90126,1.101134,-0.08,0.24,-0.21,92.87
3364,56682110,1,1.03,-1.5,22.4,0.04097367,-0.2132486,-0.4258364,-0.6608001,20.89455,-4.90126,1.094422,-0.09,0.24,-0.22,92.87
3405,56692150,1,1.04,-1.5,22.4,0.04020321,-0.2115557,-0.4255975,-0.6565425,20.89455,-4.90126,1.087347,-0.09,0.24,-0.22,92.87
3449,56702976,1,1.04,-1.5,22.41,0.04044439,-0.2091958,-0.4254438,-0.6506917,20.89455,-4.90126,1.080878,-0.09,0.24,-0.22,92.87
3492,56713228,1,1.04,-1.5,22.41,0.04206793,-0.2091141,-0.4259565,-0.6439576,20.88342,-4.90126,1.074052,-0.09,0.24,-0.22,92.87
3532,56724132,1,1.05,-1.5,22.4,0.04150756,-0.209611,-0.4260893,-0.6389345,20.88342,-4.90126,1.069758,-0.09,0.24,-0.22,92.87
3571,56734002,1,1.05,-1.5,22.41,0.04135916,-0.2089599,-0.428755,-0.6346462,20.88342,-4.90126,1.063459,-0.09,0.24,-0.22,92.87
3611,56744059,1,1.05,-1.5,22.41,0.04156225,-0.2068811,-0.4307945,-0.6300337,20.88342,-4.90126,1.057018,-0.09,0.24,-0.22,92.87
3652,56754192,1,1.05,-1.5,22.42,0.04232789,-0.2061797,-0.4317395,-0.6263309,20.88342,-4.90126,1.050639,-0.09,0.24,-0.22,92.87
3693,56764659,1,1.05,-1.5,22.42,0.04173163,-0.2054972,-0.4322817,-0.6223573,20.88342,-4.90126,1.044029,-0.09,0.24,-0.22,92.87
3733,56774602,1,1.05,-1.5,22.42,0.04209803,-0.2042612,-0.4321754,-0.6169276,20.88342,-4.90126,1.037898,-0.09,0.24,-0.22,92.87
3774,56784595,1,1.06,-1.51,22.42,0.04242371,-0.2034825,-0.4333653,-0.6112087,20.88342,-4.90126,1.031873,-0.09,0.24,-0.22,92.87
3814,56795170,1,1.06,-1.5,22.42,0.04315611,-0.2060715,-0.4327658,-0.6052257,20.88342,-4.90126,1.027539,-0.09,0.24,-0.22,92.87
3861,56805093,1,1.06,-1.5,22.42,0.04301292,-0.2055131,-0.4337166,-0.5993072,20.88342,-4.90126,1.021618,-0.09,0.24,-0.22,92.87
3901,56815128,1,1.06,-1.5,22.42,0.0423746,-0.2037646,-0.4350804,-0.5933883,20.88342,-4.90126,1.015745,-0.09,0.24,-0.22,92.87
3942,56825174,1,1.06,-1.5,22.42,0.04235318,-0.2032256,-0.4353372,-0.5855161,20.88342,-4.90126,1.009984,-0.09,0.24,-0.22,92.87
3983,56837687,1,1.06,-1.5,22.42,0.04211792,-0.2011058,-0.4375961,-0.5782926,20.88342,-4.90126,1.002845,-0.09,0.25,-0.22,92.87
4020,56848101,1,1.06,-1.5,22.42,0.04310679,-0.1994721,-0.4363353,-0.569957,20.88342,-4.90126,0.9966825,-0.09,0.25,-0.22,92.87
4062,56858148,1,1.07,-1.51,22.42,0.04314608,-0.1996866,-0.4356278,-0.5628155,20.88342,-4.90126,0.9914553,-0.09,0.25,-0.22,92.87
4103,56868813,1,1.07,-1.51,22.43,0.04414332,-0.1996851,-0.4347771,-0.5558845,20.88342,-4.90126,0.986639,-0.09,0.25,-0.22,92.87
4144,56879003,1,1.07,-1.51,22.43,0.04363209,-0.1985631,-0.4344861,-0.5489748,20.88342,-4.90126,0.9811046,-0.09,0.25,-0.22,92.87
4185,56889358,1,1.07,-1.51,22.44,0.04454016,-0.1978188,-0.4336749,-0.5406664,20.88342,-4.90126,0.975183,-0.09,0.25,-0.22,92.87
4229,56900045,1,1.07,-1.51,22.44,0.04489122,-0.1961999,-0.4330805,-0.5330046000000001,20.88342,-4.90126,0.9697763,-0.09,0.25,-0.22,92.87
4270,56910008,1,1.07,-1.51,22.45,0.04633727,-0.1964028,-0.4336275,-0.5268114,20.88342,-4.90126,0.9644352,-0.09,0.25,-0.22,92.87
4312,56920225,1,1.07,-1.51,22.45,0.0462335,-0.1953587,-0.433654,-0.5213141,20.86115,-4.909322,0.9591641,-0.09,0.25,-0.22,92.87
4352,56930215,1,1.07,-1.52,22.45,0.04582455,-0.195584,-0.4331656,-0.515682,20.86115,-4.909322,0.9544008,-0.09,0.25,-0.22,92.87
4389,56943109,1,1.07,-1.52,22.45,0.04666785,-0.1929565,-0.4307106,-0.5051616,20.86115,-4.909322,0.9481496,-0.09,0.25,-0.22,92.87
4431,56953196,1,1.08,-1.52,22.45,0.04667201,-0.1921676,-0.4303521,-0.4989073,20.86115,-4.909322,0.943692,-0.09,0.25,-0.22,92.87
4473,56963093,1,1.08,-1.52,22.45,0.04717024,-0.1912585,-0.4317431,-0.4931629,20.86115,-4.909322,0.9387599,-0.09,0.25,-0.22,92.87
4513,56973126,1,1.08,-1.52,22.45,0.04642455,-0.1901861,-0.4320486,-0.4866231,20.86115,-4.909322,0.9339866999999999,-0.09,0.25,-0.22,92.87
4555,56983012,1,1.08,-1.53,22.46,0.04574561,-0.189519,-0.4327924,-0.4805924,20.86115,-4.909322,0.9291661,-0.09,0.25,-0.22,92.87
4595,56993406,1,1.07,-1.53,22.46,0.04662179,-0.1901706,-0.432411,-0.4735957,20.86115,-4.909322,0.9243859,-0.09,0.25,-0.22,92.87
4640,57003440,1,1.07,-1.53,22.46,0.04760361,-0.1912141,-0.432668,-0.4678457,20.86115,-4.909322,0.9196588,-0.09,0.25,-0.22,92.87
4681,57014136,1,1.08,-1.53,22.47,0.04905307,-0.1905017,-0.4349864,-0.4648081,20.86115,-4.909322,0.9149262,-0.09,0.25,-0.22,92.87
4721,57024531,1,1.08,-1.54,22.47,0.04905321,-0.1884352,-0.4342346,-0.4586175,20.86115,-4.909322,0.9097698,-0.09,0.25,-0.22,92.87
4762,57034353,1,1.08,-1.54,22.48,0.04956019,-0.1873239,-0.4338804,-0.4535959,20.86115,-4.909322,0.9050953,-0.09,0.25,-0.22,92.87
4796,57045204,1,1.08,-1.54,22.48,0.04956929,-0.1859853,-0.433979,-0.4484854,20.86115,-4.909322,0.900325,-0.09,0.25,-0.22,92.87
4839,57055192,1,1.08,-1.54,22.48,0.04971744,-0.1865665,-0.4342188,-0.4434925,20.86115,-4.909322,0.8959793,-0.09,0.25,-0.22,92.87
4879,57065976,1,1.08,-1.54,22.48,0.04994962,-0.1876947,-0.4327023,-0.436582,20.86115,-4.909322,0.8916015,-0.09,0.25,-0.22,92.87
4920,57076029,1,1.08,-1.54,22.48,0.05064426,-0.1872152,-0.4329044,-0.4315421,20.86115,-4.909322,0.8873105999999999,-0.09,0.25,-0.22,92.87
4961,57086468,1,1.08,-1.54,22.49,0.05114371,-0.1859978,-0.4341797,-0.4273051,20.86115,-4.909322,0.8825837,-0.09,0.25,-0.22,92.87
5001,57097002,1,1.09,-1.54,22.49,0.05201689,-0.1858726,-0.4337892,-0.4222036,20.86115,-4.909322,0.8782304,-0.09,0.25,-0.22,92.87
5046,57106762,1,1.09,-1.54,22.49,0.05211862,-0.1853197,-0.4344819,-0.4186824,20.86115,-4.909322,0.8739765,-0.09,0.25,-0.22,92.87
5086,57117443,1,1.09,-1.54,22.49,0.05233428,-0.1848656,-0.4313653,-0.4112959,20.86115,-4.909322,0.8692260000000001,-0.09,0.25,-0.22,92.87
5129,57127984,1,1.09,-1.54,22.49,0.05345939,-0.186474,-0.4305112,-0.4070659,20.86115,-4.90126,0.8649698,-0.09,0.25,-0.22,92.87
5172,57140656,1,1.1,-1.54,22.49,0.05442389,-0.1849146,-0.4302656,-0.4030381,20.86115,-4.90126,0.8594142,-0.09,0.25,-0.22,92.87
5210,57151382,1,1.1,-1.54,22.49,0.05521932,-0.1839387,-0.4305925,-0.4016775,20.86115,-4.90126,0.854526,-0.09,0.25,-0.22,92.87
5251,57161406,1,1.1,-1.54,22.49,0.05539702,-0.1824179,-0.4303204,-0.4010675,20.86115,-4.90126,0.8500388,-0.09,0.25,-0.22,92.87
5291,57171978,1,1.1,-1.55,22.49,0.05653717,-0.1807657,-0.4300573,-0.4008504,20.86115,-4.90126,0.8455743,-0.09,0.25,-0.22,92.87
5332,57182083,1,1.1,-1.55,22.49,0.05648669,-0.1817063,-0.4291157,-0.4005747,20.86115,-4.90126,0.8412742,-0.09,0.25,-0.22,92.87
5372,57192043,1,1.1,-1.55,22.5,0.05570842,-0.179526,-0.4297698,-0.4021741,20.86115,-4.90126,0.8368323,-0.09,0.25,-0.22,92.87
5413,57202013,1,1.1,-1.55,22.5,0.05627282,-0.176827,-0.4285491,-0.4022546,20.86115,-4.90126,0.8323942,-0.09,0.25,-0.22,92.87
5458,57212047,1,1.1,-1.55,22.5,0.05626725,-0.1755206,-0.4285659,-0.4036471,20.86115,-4.90126,0.8280122,-0.09,0.25,-0.22,92.87
5498,57222226,1,1.1,-1.55,22.5,0.05762111,-0.1760396,-0.4297403,-0.4062285,20.86115,-4.90126,0.8232908,-0.09,0.25,-0.22,92.87
5539,57233120,1,1.1,-1.55,22.5,0.0574141,-0.1751623,-0.4296235,-0.4073518,20.86115,-4.90126,0.818899,-0.09,0.25,-0.22,92.87
5581,57243058,1,1.1,-1.55,22.5,0.05766732,-0.1753949,-0.4302922,-0.409264,20.86115,-4.90126,0.8145389,-0.09,0.25,-0.22,92.87
5620,57253954,1,1.1,-1.55,22.5,0.05809439,-0.1747156,-0.4303878,-0.4103026,20.86115,-4.90126,0.810186,-0.09,0.25,-0.22,92.87
5660,57264145,1,1.1,-1.55,22.51,0.05797312,-0.1736346,-0.4319659,-0.4112125,20.86115,-4.90126,0.805827,-0.09,0.25,-0.22,92.87
5702,57275030,1,1.11,-1.55,22.51,0.05709482,-0.1733993,-0.4328068,-0.4101031,20.86115,-4.90126,0.8015147,-0.09,0.25,-0.22,92.87
5743,57285031,1,1.11,-1.56,22.51,0.05756615,-0.1728144,-0.4319304,-0.4069463,20.86115,-4.90126,0.7975713,-0.09,0.25,-0.22,92.87
5783,57295215,1,1.11,-1.57,22.51,0.05734076,-0.1736012,-0.4301239,-0.4024658,20.86115,-4.90126,0.7932588,-0.09,0.25,-0.22,92.87
5824,57306066,1,1.12,-1.57,22.52,0.05750669,-0.172818,-0.4305907,-0.4005172,20.86115,-4.90126,0.789295,-0.09,0.25,-0.22,92.87
5869,57316100,1,1.11,-1.57,22.51,0.0581619,-0.17394,-0.4303095,-0.3977377,20.86115,-4.90126,0.7849753,-0.09,0.25,-0.22,92.87
5912,57327095,1,1.12,-1.57,22.52,0.05862847,-0.1738708,-0.4304456,-0.3953517,20.86115,-4.90126,0.780676,-0.09,0.25,-0.22,92.87
5952,57337159,1,1.12,-1.57,22.52,0.06015324,-0.1737345,-0.4296972,-0.3922785,20.85002,-4.90126,0.7763162,-0.09,0.25,-0.22,92.87
5993,57347426,1,1.12,-1.57,22.52,0.05986752,-0.1737613,-0.4301649,-0.3909883,20.85002,-4.90126,0.7724029,-0.09,0.25,-0.22,92.87
6034,57357600,1,1.13,-1.58,22.53,0.05886574,-0.1719106,-0.4306926,-0.3895551,20.85002,-4.90126,0.7688299,-0.09,0.25,-0.22,92.87
6076,57368299,1,1.13,-1.58,22.53,0.05837779,-0.1725962,-0.431402,-0.3876098,20.85002,-4.90126,0.7641215,-0.09,0.25,-0.22,92.87
6117,57379131,1,1.13,-1.58,22.53,0.05913006,-0.1705578,-0.4312204,-0.3848773,20.85002,-4.90126,0.7604839,-0.09,0.25,-0.21,92.87
6158,57389024,1,1.13,-1.58,22.53,0.05923362,-0.1703483,-0.4310528,-0.3827308,20.85002,-4.90126,0.756806,-0.09,0.25,-0.21,92.87
6199,57399130,1,1.13,-1.58,22.54,0.05922977,-0.171013,-0.4294746,-0.3789694,20.85002,-4.90126,0.753257,-0.09,0.25,-0.21,92.87
6239,57409424,1,1.13,-1.59,22.54,0.05923747,-0.1702993,-0.4284084,-0.3747352,20.85002,-4.90126,0.749152,-0.09,0.25,-0.21,92.87
6284,57420229,1,1.14,-1.59,22.53,0.05964072,-0.1710668,-0.4288232,-0.3720194,20.85002,-4.90126,0.7449249999999999,-0.09,0.25,-0.21,92.87
6325,57430448,1,1.13,-1.59,22.53,0.06062568,-0.1687111,-0.4280141,-0.3685377,20.85002,-4.90126,0.7408805000000001,-0.09,0.25,-0.21,92.87
6366,57440433,1,1.13,-1.59,22.54,0.06183274,-0.1673887,-0.4259168,-0.3645988,20.85002,-4.90126,0.7372198,-0.09,0.25,-0.21,92.87
6407,57450609,1,1.13,-1.59,22.54,0.06189758,-0.1674034,-0.4252626,-0.3632407,20.85002,-4.90126,0.7329792000000001,-0.09,0.25,-0.21,92.87
6447,57461187,1,1.13,-1.58,22.54,0.06163752,-0.1665188,-0.4253651,-0.3629753,20.85002,-4.90126,0.7288881,-0.09,0.25,-0.21,92.87
6488,57471110,1,1.13,-1.58,22.53,0.06166782,-0.1646326,-0.4247961,-0.3625077,20.85002,-4.90126,0.7251213,-0.09,0.25,-0.21,92.87
6528,57482074,1,1.13,-1.58,22.54,0.06259371,-0.1647206,-0.4238028,-0.3621746,20.85002,-4.90126,0.7213818,-0.09,0.25,-0.21,92.87
6571,57492025,1,1.13,-1.58,22.54,0.06298514,-0.1627565,-0.4221784,-0.3609666,20.85002,-4.90126,0.7175791,-0.09,0.25,-0.21,92.87
6612,57502154,1,1.13,-1.58,22.55,0.06272708,-0.1615466,-0.42358,-0.363118,20.85002,-4.90126,0.71387,-0.09,0.25,-0.21,92.87
6654,57512402,1,1.13,-1.59,22.55,0.06475982,-0.1622847,-0.4226947,-0.362824,20.85002,-4.90126,0.7092325,-0.09,0.25,-0.21,92.87
6699,57523114,1,1.13,-1.59,22.55,0.06487276,-0.1624014,-0.421952,-0.36321,20.85002,-4.90126,0.7054526,-0.09,0.25,-0.21,92.87
6740,57533086,1,1.13,-1.59,22.55,0.06508823,-0.1619349,-0.4224035,-0.3650324,20.85002,-4.90126,0.7019551000000001,-0.09,0.25,-0.21,92.87
6781,57543033,1,1.14,-1.59,22.55,0.06492636,-0.1610994,-0.4227339,-0.3668647,20.85002,-4.90126,0.6979347,-0.09,0.25,-0.21,92.87
6821,57553928,1,1.14,-1.59,22.55,0.06438847,-0.1602873,-0.4239319,-0.3693658,20.85002,-4.90126,0.6937333999999999,-0.09,0.25,-0.21,92.87
6862,57564085,1,1.14,-1.59,22.55,0.06478114,-0.1601017,-0.4236325,-0.3703642,20.85002,-4.90126,0.6894565,-0.09,0.25,-0.21,92.87
6903,57574237,1,1.14,-1.6,22.55,0.06441711,-0.1594177,-0.4228988,-0.3710708,20.85002,-4.90126,0.6853164,-0.09,0.25,-0.21,92.87
6944,57584256,1,1.14,-1.6,22.55,0.06495989000000001,-0.1592151,-0.422335,-0.3717606,20.85002,-4.90126,0.681592,-0.09,0.25,-0.21,92.87
6985,57595044,1,1.15,-1.6,22.55,0.06615835,-0.1574796,-0.4217567,-0.3725124,20.85002,-4.90126,0.6778758,-0.09,0.25,-0.21,92.87
7026,57605122,1,1.15,-1.6,22.56,0.06650174,-0.1564565,-0.4209563,-0.3730925,20.85002,-4.90126,0.673709,-0.09,0.25,-0.21,92.87
7068,57616123,1,1.15,-1.6,22.56,0.06647354,-0.1571278,-0.4211081,-0.3739592,20.85002,-4.90126,0.6694854,-0.09,0.25,-0.21,92.87
7113,57626085,1,1.15,-1.6,22.56,0.06787363,-0.1576199,-0.4200971,-0.3738259,20.85002,-4.90126,0.6657753,-0.09,0.25,-0.21,92.87
7154,57636082,1,1.15,-1.61,22.56,0.06818836,-0.1564735,-0.421239,-0.3754165,20.85002,-4.90126,0.6620589,-0.1,0.25,-0.21,92.87
7195,57646106,1,1.15,-1.61,22.56,0.06833437000000001,-0.1568143,-0.4210609,-0.3767327,20.85002,-4.90126,0.6578101,-0.1,0.25,-0.21,92.87
7238,57658992,1,1.15,-1.61,22.56,0.06634071,-0.1554214,-0.4210552,-0.3786851,20.85002,-4.90126,0.6527854,-0.09,0.25,-0.21,92.87
7282,57671393,1,1.16,-1.6,22.56,0.06752233000000001,-0.1539603,-0.4214372,-0.3807107,20.85002,-4.90126,0.647782,-0.09,0.25,-0.21,92.87
7322,57681250,1,1.16,-1.6,22.57,0.06771389,-0.1530571,-0.4206312,-0.3822071,20.85002,-4.90126,0.6435425,-0.09,0.25,-0.21,92.87
7361,57692091,1,1.16,-1.6,22.57,0.06696386,-0.1521325,-0.4215786,-0.385426,20.85002,-4.90126,0.6395696,-0.09,0.25,-0.2,92.87
7403,57703057,1,1.16,-1.6,22.57,0.06776003,-0.150288,-0.421441,-0.3873173,20.85002,-4.90126,0.6353174,-0.09,0.25,-0.21,92.87
7444,57712687,1,1.17,-1.6,22.57,0.06836494,-0.1482443,-0.4208631,-0.3888299,20.85002,-4.90126,0.6314071,-0.09,0.25,-0.2,92.87
7494,57725402,1,1.17,-1.61,22.57,0.0679599,-0.1478693,-0.4202203,-0.3903028,20.85002,-4.90126,0.6262685,-0.09,0.25,-0.2,92.87
7537,57735228,1,1.17,-1.61,22.57,0.06776271,-0.1471582,-0.4211256,-0.3928517,20.85002,-4.90126,0.622348,-0.09,0.25,-0.2,92.87
7577,57745337,1,1.17,-1.61,22.57,0.06932979,-0.14677,-0.4198145,-0.3926308,20.85002,-4.90126,0.6181576,-0.09,0.25,-0.2,92.87
7618,57755172,1,1.17,-1.62,22.57,0.06995317,-0.1465238,-0.421339,-0.3951418,20.85002,-4.90126,0.6141907,-0.09,0.25,-0.21,92.87
7657,57765565,1,1.17,-1.62,22.57,0.07002155,-0.1454976,-0.4218971,-0.3965122,20.85002,-4.90126,0.6103308,-0.09,0.25,-0.21,92.87
7700,57777997,1,1.17,-1.62,22.57,0.070274,-0.1438872,-0.4219661,-0.3979713,20.85002,-4.90126,0.6055003,-0.09,0.25,-0.2,92.87
7743,57790229,1,1.17,-1.62,22.58,0.06953428,-0.1421273,-0.4215822,-0.398977,20.85002,-4.90126,0.6002566,-0.09,0.25,-0.2,92.87
7784,57800178,1,1.17,-1.62,22.58,0.0696473,-0.1413915,-0.422045,-0.4006554,20.85002,-4.90126,0.5962269,-0.09,0.25,-0.2,92.87
7825,57810210,1,1.17,-1.62,22.58,0.07025173,-0.1414487,-0.4230276,-0.4024687,20.85002,-4.90126,0.5920534,-0.09,0.25,-0.2,92.87
7866,57821085,1,1.18,-1.63,22.58,0.07091208,-0.1396901,-0.4230139,-0.4033218,20.85002,-4.90126,0.5880345,-0.09,0.25,-0.2,92.87
7913,57831106,1,1.18,-1.63,22.58,0.07217347,-0.1390977,-0.4212358,-0.4024068,20.85002,-4.90126,0.5840554999999999,-0.09,0.25,-0.2,92.87
7954,57841048,1,1.18,-1.63,22.58,0.07286268,-0.1398473,-0.4202485,-0.4021904,20.85002,-4.90126,0.5800782,-0.09,0.25,-0.2,92.87
7995,57851016,1,1.18,-1.64,22.58,0.07260274999999999,-0.1377426,-0.4201733,-0.4027755,20.85002,-4.90126,0.5760568,-0.09,0.25,-0.2,92.87
8039,57866327,1,1.18,-1.64,22.58,0.07192750000000001,-0.1358219,-0.4224367,-0.4042811,20.85002,-4.90126,0.5706944,-0.09,0.25,-0.2,92.87
8080,57876373,1,1.18,-1.64,22.58,0.07115272,-0.1370073,-0.4229283,-0.4012244,20.85002,-4.90126,0.5665114,-0.09,0.25,-0.2,92.87
8121,57886355,1,1.18,-1.63,22.58,0.07176175999999999,-0.1355057,-0.4218481,-0.3944413,20.85002,-4.90126,0.5635394,-0.09,0.25,-0.2,92.87
8163,57896450,1,1.18,-1.64,22.58,0.07219465999999999,-0.1339843,-0.4218146,-0.387817,20.85002,-4.90126,0.5605043,-0.09,0.25,-0.2,92.87
8203,57907062,1,1.17,-1.64,22.59,0.07292360000000001,-0.1320394,-0.4221341,-0.3815874,20.85002,-4.90126,0.557498,-0.09,0.25,-0.2,92.87
