LineNo,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
24613,62139432,-2.95043e-06,-1.536364e-09,0,0.2585996,-0.4996311,-0.4996311,-1.14,NaN,0,1.733544,11,11
25018,62241549,-2.95043e-06,-1.212356e-09,0,0.2585996,-0.5162529,-0.5162529,-1.01,NaN,0,1.716922,11,11
25424,62343380,-2.95043e-06,-2.717343e-09,0,0.2585996,-0.5339296,-0.5339296,-0.92,NaN,0,1.702648,14,14
25831,62446455,-2.95043e-06,-1.932449e-08,0,0.2585996,-0.5386119,-0.5386119,-0.85,NaN,0,1.697966,22,22
26234,62549182,-2.95043e-06,-5.268998e-08,0,0.2585996,-0.5409728,-0.5409728,-1.05,NaN,0,1.699496,19,19
26638,62652083,-2.95043e-06,-8.326106e-08,0,0.2585996,-0.5374764,-0.5374764,-0.97,NaN,0,1.702992,26,26
27050,62755919,-0.01085693,-0.0002207495,0,0.2585996,-0.5180764,-0.5180764,-0.8100000000000001,NaN,0,1.727649,55,55
27429,62857161,-0.008319646,-8.9176e-05,0,0.2585996,-0.4667538,-0.4667538,-0.93,NaN,0,1.778971,78,78
27835,62958412,-0.004475027,-4.88041e-05,0,0.2585996,-0.4019766,-0.4019766,-0.77,NaN,0,1.846343,85,85
28239,63060728,-0.002407372,-3.148592e-05,0,0.2585996,-0.3347746,-0.3347746,-0.82,NaN,0,1.913544,83,83
28644,63163891,-0.001295179,-2.072973e-05,0,0.2585996,-0.2702066,-0.2702066,-0.49,NaN,0,1.976335,76,76
29022,63264361,-0.0006968975,-1.279579e-05,0,0.2585996,-0.212202,-0.212202,-0.47,NaN,0,2.034339,68,68
29427,63366521,-0.0003753006,-6.710325e-06,0,0.2585996,-0.1628952,-0.1628952,-0.25,NaN,0,2.086233,57,57
29832,63469910,-0.000202179,-2.94541e-06,0,0.2585996,-0.1175507,-0.1175507,-0.35,NaN,0,2.131577,54,54
30241,63573460,-0.0001092851,-1.592154e-06,0,0.2585996,-0.07176717000000001,-0.07176717000000001,-0.15,NaN,0,2.177834,50,50
30645,63676766,-5.924702e-05,-1.210279e-06,0,0.2585996,-0.03076238,-0.03076238,-0.07000000000000001,NaN,0,2.218838,44,44
31053,63778949,-3.224611e-05,-1.082e-06,0,0.2585996,0.006779429,0.006779429,-0.13,NaN,0,2.257509,38,38
31458,63881553,-1.779199e-05,-8.554979999999999e-07,0,0.2585996,0.03694175,0.03694175,-0.25,NaN,0,2.287672,28,28
31866,63984409,-1.004338e-05,-5.881457e-07,0,0.2585996,0.05416308,0.05416308,-0.12,NaN,0,2.301246,18,18
32271,64086882,-5.841255e-06,-3.982891e-07,0,0.2585996,0.05885666,0.05885666,-0.19,NaN,0,2.30594,4,4
32652,64189127,-3.695488e-06,-2.940615e-07,0,0.2585996,0.04913879,0.04913879,0.05,NaN,0,2.290721,-6,-6
33058,64292024,-2.95043e-06,-2.709567e-07,0,0.2585996,0.03106174,0.03106174,-0.17,NaN,0,2.272644,-12,-12
33464,64394618,-2.95043e-06,-2.93066e-07,0,0.2585996,0.01516683,0.01516683,0.03,NaN,0,2.245328,-2,-2
33866,64497003,-2.95043e-06,-2.73825e-07,0,0.2585996,0.01294398,0.01294398,-0.39,NaN,0,2.243105,5,5
34278,64598339,-2.95043e-06,-2.901286e-07,0,0.2585996,0.01176605,0.01176605,0.2,NaN,0,2.226241,2,2
34686,64700525,-2.95043e-06,-3.390624e-07,0,0.2585996,0.002492109,0.002492109,-0.17,NaN,0,2.208727,-8,-8
35088,64803194,-2.95043e-06,-3.434177e-07,0,0.2585996,-0.007684163,-0.007684163,-0.23,NaN,0,2.189892,-5,-5
35496,64905170,-2.95043e-06,-3.332675e-07,0,0.2585996,-0.01163221,-0.01163221,0.01,NaN,0,2.174477,6,6
35872,65006938,-2.95043e-06,-3.695518e-07,0,0.2585996,-0.005352591,-0.005352591,-0.03,NaN,0,2.169839,14,14
36282,65109259,-2.95043e-06,-5.156339e-07,0,0.2585996,0.004664952,0.004664952,-0.02,NaN,0,2.168694,13,13
36687,65210354,-2.95043e-06,-6.597018e-07,0,0.2585996,0.01510832,0.01510832,-0.27,NaN,0,2.167907,3,3
37095,65312948,-2.95043e-06,-7.131371e-07,0,0.2585996,0.01048989,0.01048989,0.12,NaN,0,2.151334,-8,-8
37470,65416223,-2.95043e-06,-7.09477e-07,0,0.2585996,-0.001758414,-0.001758414,-0.11,NaN,0,2.129701,-15,-15
37875,65518181,-2.95043e-06,-6.977923e-07,0,0.2585996,-0.01557683,-0.01557683,-0.02,NaN,0,2.105789,-8,-8
38278,65619115,-2.95043e-06,-6.388811e-07,0,0.2585996,-0.02053189,-0.02053189,-0.08,NaN,0,2.09129,-4,-4
38688,65724401,-2.95043e-06,-6.369801e-07,0,0.2585996,-0.02932311,-0.02932311,-0.02,NaN,0,2.076029,-10,-10
39095,65827009,-2.95043e-06,-6.203318e-07,0,0.2585996,-0.03655615,-0.03655615,-0.23,NaN,0,2.062982,-13,-13
39470,65929248,-2.95043e-06,-5.699414e-07,0,0.2585996,-0.0488287,-0.0488287,-0.15,NaN,0,2.046422,-14,-14
39881,66031779,-2.95043e-06,-5.383195e-07,0,0.2585996,-0.06794119999999999,-0.06794119999999999,0.12,NaN,0,2.025684,-14,-14
40284,66133175,-2.95043e-06,-5.105674e-07,0,0.2585996,-0.084635,-0.084635,-0.1,NaN,0,2.009471,-13,-13
40692,66235198,-2.95043e-06,-4.728367e-07,0,0.2585996,-0.1007227,-0.1007227,-0.2,NaN,0,1.995489,-16,-16
41095,66337006,-2.95043e-06,-4.416615e-07,0,0.2585996,-0.1170173,-0.1170173,-0.03,NaN,0,1.982262,-15,-15
41501,66440123,-2.95043e-06,-4.223987e-07,0,0.2585996,-0.1268956,-0.1268956,-0.28,NaN,0,1.977228,-14,-14
41905,66541758,-2.95043e-06,-4.190956e-07,0,0.2585996,-0.1365053,-0.1365053,-0.25,NaN,0,1.971654,-11,-11
42312,66644881,-2.95043e-06,-4.152571e-07,0,0.2585996,-0.1431964,-0.1431964,-0.14,NaN,0,1.969823,-7,-7
42718,66748419,-2.95043e-06,-3.995876e-07,0,0.2585996,-0.1444008,-0.1444008,-0.22,NaN,0,1.973631,-4,-4
43125,66848667,-2.95043e-06,-4.048886e-07,0,0.2585996,-0.1452291,-0.1452291,-0.05,NaN,0,1.975405,-8,-8
43501,66951351,-2.95043e-06,-4.085514e-07,0,0.2585996,-0.1498528,-0.1498528,-0.22,NaN,0,1.973199,-18,-18
43910,67053937,-2.95043e-06,-4.168405e-07,0,0.2585996,-0.1628765,-0.1628765,-0.02,NaN,0,1.960817,-26,-26
44312,67157589,-2.95043e-06,-4.42722e-07,0,0.2585996,-0.1815505,-0.1815505,-0.04,NaN,0,1.944241,-30,-30
44721,67259372,-2.95043e-06,-4.834644e-07,0,0.2585996,-0.1958562,-0.1958562,-0.12,NaN,0,1.934215,-22,-22
45124,67361174,-2.95043e-06,-4.835081e-07,0,0.2585996,-0.2046887,-0.2046887,-0.05,NaN,0,1.92877,-16,-16
45532,67463114,-2.95043e-06,-4.798078e-07,0,0.2585996,-0.2126197,-0.2126197,0.09,NaN,0,1.926973,-15,-15
45934,67565392,-2.95043e-06,-4.608773e-07,0,0.2585996,-0.217259,-0.217259,-0.01,NaN,0,1.929192,-12,-12
46343,67666436,-2.95043e-06,-4.697322e-07,0,0.2585996,-0.2179166,-0.2179166,0.06,NaN,0,1.936302,-13,-13
46747,67770468,-2.95043e-06,-5.216987e-07,0,0.2585996,-0.2155237,-0.2155237,-0.23,NaN,0,1.947659,-11,-11
47155,67873219,-2.95043e-06,-5.422246e-07,0,0.2585996,-0.2142252,-0.2142252,-0.01,NaN,0,1.958174,-13,-13
47529,67976381,-2.95043e-06,-4.80286e-07,0,0.2585996,-0.2164007,-0.2164007,-0.38,NaN,0,1.966023,-17,-17
47939,68080001,-2.95043e-06,-3.940859e-07,0,0.2585996,-0.2245289,-0.2245289,-0.32,NaN,0,1.968164,-23,-23
48344,68184118,-2.95043e-06,-3.446928e-07,0,0.2585996,-0.2370931,-0.2370931,-0.54,NaN,0,1.96442,-23,-23
48751,68285932,-2.95043e-06,-3.328391e-07,0,0.2585996,-0.2568447,-0.2568447,-0.49,NaN,0,1.954945,-28,-28
49150,68388969,-2.95043e-06,-3.31059e-07,0,0.2585996,-0.2844744,-0.2844744,-0.38,NaN,0,1.934197,-35,-35
49559,68491148,-2.95043e-06,-3.208283e-07,0,0.2585996,-0.3209938,-0.3209938,-0.68,NaN,0,1.905604,-43,-43
49961,68594182,-2.95043e-06,-2.758984e-07,0,0.2585996,-0.3707326,-0.3707326,-0.64,NaN,0,1.863312,-47,-47
50371,68695533,-2.95043e-06,-1.921931e-07,0,0.2585996,-0.42265,-0.42265,-0.31,NaN,0,1.816499,-43,-43
50746,68797168,-2.95043e-06,-1.136673e-07,0,0.2585996,-0.4661953,-0.4661953,-0.61,NaN,0,1.776348,-34,-34
51153,68898874,-2.95043e-06,-6.64445e-08,0,0.2585996,-0.5005307,-0.5005307,-0.46,NaN,0,1.743073,-26,-26
51557,69003118,-2.95043e-06,-4.388471e-08,0,0.2585996,-0.5250064,-0.5250064,-0.7,NaN,0,1.718598,-18,-18
51966,69104987,-2.95043e-06,-3.739251e-08,0,0.2585996,-0.5433188,-0.5433188,-0.85,NaN,0,1.700117,-13,-13
52371,69208426,-2.95043e-06,-4.221829e-08,0,0.2585996,-0.5574229000000001,-0.5574229000000001,-0.9399999999999999,NaN,0,1.685777,-9,-9
52778,69310724,-2.95043e-06,-6.234677e-08,0,0.2585996,-0.5679525,-0.5679525,-0.62,NaN,0,1.67646,-1,-1
53153,69413992,-2.95043e-06,-1.110857e-07,0,0.2585996,-0.5712294999999999,-0.5712294999999999,-0.96,NaN,0,1.673496,-4,-4
53561,69514603,-2.95043e-06,-1.515259e-07,0,0.2585996,-0.5846492,-0.5846492,-0.93,NaN,0,1.662022,-14,-14
53935,69617055,-2.95043e-06,-1.54185e-07,0,0.2585996,-0.5995049,-0.5995049,-0.75,NaN,0,1.649196,-23,-23
54339,69718973,-2.95043e-06,-1.532749e-07,0,0.2585996,-0.6225514,-0.6225514,-0.87,NaN,0,1.628179,-25,-25
54629,81864245,-2.95043e-06,-2.228944e-09,0,0.2585996,-1.117919,-1.117919,-1.16,NaN,0,0.002080768,0,0
55053,81966117,-2.95043e-06,-2.22667e-09,0,0.2585996,-1.116996,-1.116996,-1.23,NaN,0,0.003004044,0,0
55506,82067737,-2.95043e-06,-2.234174e-09,0,0.2585996,-1.116611,-1.116611,-0.89,NaN,0,0.00177905,0,0
55957,82170621,-2.95043e-06,-2.234174e-09,0,0.2585996,-1.115699,-1.115699,-1.06,NaN,0,0.002690881,0,0
56377,82271587,-2.95043e-06,-2.228489e-09,0,0.2585996,-1.114522,-1.114522,-1.17,NaN,0,0.003051609,0,0
56825,82374906,-2.95043e-06,-2.2319e-09,0,0.2585996,-1.112861,-1.112861,-1.08,NaN,0,0.004713148,0,0
57272,82476227,-2.95043e-06,-2.236902e-09,0,0.2585996,-1.110806,-1.110806,-1.3,NaN,0,0.006767362,0,0
57724,82580562,-2.95043e-06,-2.233492e-09,0,0.2585996,-1.110552,-1.110552,-1.29,NaN,0,0.006220549,0,0
58174,82682407,-2.95043e-06,-2.234401e-09,0,0.2585996,-1.11108,-1.11108,-1.2,NaN,0,0.005692333,0,0
58623,82786277,-2.95043e-06,-2.234174e-09,0,0.2585996,-1.111809,-1.111809,-1.22,NaN,0,0.004963368,0,0
59044,82888424,-2.95043e-06,-2.232809e-09,0,0.2585996,-1.113076,-1.113076,-1.02,NaN,0,0.004497737,0,0
59493,82992659,-2.95043e-06,-2.238721e-09,0,0.2585996,-1.114058,-1.114058,-1.26,NaN,0,0.003355473,0,0
59946,83096077,-2.95043e-06,-2.234174e-09,0,0.2585996,-1.11542,-1.11542,-1,NaN,0,0.001993507,0,0
60393,83198688,-2.95043e-06,-2.22667e-09,0,0.2585996,-1.117486,-1.117486,-1.48,NaN,0,-7.203221000000001e-05,0,0
60845,83302661,-2.95043e-06,-2.231218e-09,0,0.2585996,-1.120335,-1.120335,-1.11,NaN,0,-0.003081352,0,0
61293,83405927,-2.95043e-06,-2.22667e-09,0,0.2585996,-1.122665,-1.122665,-1.2,NaN,0,-0.005411536,0,0
61744,83508331,-2.95043e-06,-2.234174e-09,0,0.2585996,-1.124503,-1.124503,-1.07,NaN,0,-0.007249504,0,0
62162,83611988,-2.95043e-06,-2.241904e-09,0,0.2585996,-1.125423,-1.125423,-1.11,NaN,0,-0.009138972,0,0
62616,83714175,-2.95043e-06,-2.232809e-09,0,0.2585996,-1.125668,-1.125668,-1.15,NaN,0,-0.009383707999999999,0,0
63058,83817373,-2.95043e-06,-2.243269e-09,0,0.2585996,-1.126523,-1.126523,-1.01,NaN,0,-0.01023844,0,0
63512,83925167,-2.95043e-06,-2.239631e-09,0,0.2585996,-1.126804,-1.126804,-1.13,NaN,0,-0.01051918,0,0
63967,84028571,-2.95043e-06,-2.228035e-09,0,0.2585996,-1.127181,-1.127181,-1.24,NaN,0,-0.01089683,0,0
64414,84131503,-2.95043e-06,-2.238721e-09,0,0.2585996,-1.127744,-1.127744,-1.26,NaN,0,-0.0114595,0,0
64869,84234956,-2.95043e-06,-2.255319e-09,0,0.2585996,-1.129037,-1.129037,-1.3,NaN,0,-0.01275209,0,0
65315,84338984,-2.95043e-06,-2.283969e-09,0,0.2585996,-1.130547,-1.130547,-0.88,NaN,0,-0.01443043,0,0
65769,84442090,-2.95043e-06,-2.283969e-09,0,0.2585996,-1.131036,-1.131036,-1.01,NaN,0,-0.01491919,0,0
66219,84545948,-2.95043e-06,-2.282377e-09,0,0.2585996,-1.130122,-1.130122,-1.13,NaN,0,-0.01319686,0,0
66670,84648768,-2.95043e-06,-2.260776e-09,0,0.2585996,-1.128328,-1.128328,-1.11,NaN,0,-0.01140252,0,0
67117,84752655,-2.95043e-06,-2.331262e-09,0,0.2585996,-1.126784,-1.126784,-1.14,NaN,0,-0.009858519,0,0
67569,84854359,-2.95043e-06,-2.285788e-09,0,0.2585996,-1.125689,-1.125689,-1,NaN,0,-0.007947594000000001,0,0
67787,84957060,0.001247019,9.234063e-07,0,0.2585996,-1.123894,-1.123894,-1.28,NaN,0,-0.006312162,0,0
68238,85060912,0.05124642,3.30992e-05,0.02177003,0.2585996,-1.1218,-1.1218,-1.18,NaN,0,-0.004218727,1,1
68649,85165331,0.09874599000000001,6.934255e-05,0.06267577000000001,0.2585996,-1.121609,-1.121609,-0.97,NaN,0,-0.00418821,1,1
69105,85268897,0.1487457,0.0001010597,0.1092125,0.2585996,-1.121489,-1.121489,-1.24,NaN,0,-0.002458125,3,3
69555,85374647,0.1962457,0.000155285,0.1573055,0.2585996,-1.122404,-1.122404,-1.28,NaN,0,-0.003372461,2,2
69968,85480959,0.2462456,0.0001546443,0.2059247,0.2585996,-1.124887,-1.124887,-1.04,NaN,0,-0.005200177,1,1
70415,85586147,0.2949956,0.0002417266,0.2549965,0.2585996,-1.125092,-1.125092,-0.95,NaN,0,-0.005405098,2,2
70869,85690434,0.329757,0.0002901852,0.3035351,0.2585996,-1.119377,-1.119447,-0.79,NaN,0,0.0002405345,12,12
71287,85796959,0.3012163,0.0001602173,0.3064133,0.2585996,-1.100754,-1.095165,-0.19,NaN,0,0.02630028,26,35
71739,85901392,0.3064023,6.142259e-05,0.3002871,0.2585996,-1.0632,-1.043796,-0.38,NaN,0,0.07766888,46,58
72189,86008555,0.2831447,4.655123e-05,0.2921861,0.2585996,-1.006264,-0.9661043,0.07000000000000001,NaN,0,0.1564897,63,79
72643,86112626,0.2770482,6.124377e-05,0.2864103,0.2585996,-0.9300507,-0.8673937,-0.63,NaN,0,0.2571457,77,94
73088,86218245,0.2642098,6.774068000000001e-05,0.2738902,0.2585996,-0.8390651,-0.7502748,-0.66,NaN,0,0.3744248,88,107
73511,86322238,0.2729121,6.890297e-05,0.269637,0.2585996,-0.7361159,-0.626304,-0.55,NaN,0,0.4969308,97,114
73957,86430224,0.2749608,0.0001336932,0.2746303,0.2585996,-0.6235779,-0.4891891,-0.74,NaN,0,0.6345416,103,119
74407,86537395,0.2677242,0.000236541,0.2729775,0.2585996,-0.5031354,-0.3523981,-0.59,NaN,0,0.7709283,108,122
74855,86641960,0.2568974,0.0003039241,0.265792,0.2585996,-0.3764743,-0.2123965,-0.24,NaN,0,0.9088166,112,126
75271,86748071,0.2312953,0.0003389269,0.2479853,0.2585996,-0.2467354,-0.06885794000000001,-0.42,NaN,0,1.050417,111,128
75725,86853233,0.2471335,0.0004900545,0.2434955,0.2585996,-0.1175753,0.07155102000000001,-0.3,NaN,0,1.188553,109,124
76172,86960470,0.2477253,0.0006674379,0.2465921,0.2585996,0.007323713,0.2051093,-0.1,NaN,0,1.32147,107,120
76592,87066130,0.2588896,0.000842452,0.2509747,0.2585996,0.1345685,0.3312013,0.23,NaN,0,1.447562,107,115
77040,87174024,0.2598727,0.0007096529000000001,0.2589021,0.2585996,0.2579603,0.4565022,0.26,NaN,0,1.573672,106,111
77492,87279482,0.2610418,0.0005126894,0.2610525,0.2585996,0.3840253,0.5756386999999999,0.22,NaN,0,1.695234,106,109
77941,87385579,0.2650586,0.0003849566,0.261831,0.2585996,0.5065572,0.6888621,0.24,NaN,0,1.809274,107,108
78392,87490635,0.2631038,0.0003190637,0.2616875,0.2585996,0.6318395999999999,0.7978893,0.45,NaN,0,1.919919,108,108
78843,87598392,0.2602991,0.0003044009,0.2626217,0.2585996,0.7568466,0.9152562,0.44,NaN,0,2.038094,109,108
79293,87702251,0.2561612,0.0003049076,0.2619986,0.2585996,0.8815687,1.024188,0.51,NaN,0,2.147026,110,109
79739,87808225,0.2546564,0.0002295971,0.2549602,0.2585996,1.002976,1.1405,1.02,NaN,0,2.264955,110,111
80191,87913920,0.2547361,0.0002549887,0.2549328,0.2585996,1.127366,1.254429,0.96,NaN,0,2.378885,111,111
80606,88020386,0.2693303,0.0004155338,0.2612241,0.2585996,1.251636,1.373614,1.14,NaN,0,2.499038,112,111
81061,88124922,0.2727354,0.0006727576000000001,0.2677485,0.2585996,1.375812,1.486107,1.3,NaN,0,2.611768,113,110
81509,88230869,0.2726254,0.0009303093,0.2725585,0.2585996,1.493573,1.608069,1.32,NaN,0,2.735347,112,109
81919,88338556,0.2448126,0.0008476526000000001,0.2616025,0.2585996,1.609645,1.725622,1.41,NaN,0,2.8529,108,108
82367,88446245,0.2491838,0.0008703321,0.2495066,0.2585996,1.720093,1.832481,1.41,NaN,0,2.960583,100,102
82779,88555735,0.2655369,0.0008096695,0.2579965,0.2585996,1.823038,1.931263,1.74,NaN,0,3.059114,93,93
83224,88661773,0.2594251,0.0004469156,0.2619092,0.2585996,1.919593,2.022976,1.63,NaN,0,3.151475,88,86
83666,88771155,0.2640137,0.0003471375,0.2614015,0.2585996,2.008523,2.10631,1.8,NaN,0,3.234649,84,81
84116,88876971,0.252535,0.0003038645,0.2614218,0.2585996,2.095599,2.181856,2.26,NaN,0,3.309867,81,78
84523,88986092,0.2706717,0.0002186894,0.2627871,0.2585996,2.179762,2.260648,2.23,NaN,0,3.387537,80,77
84972,89094574,0.302727,0.0002039671,0.2841785,0.2585996,2.264744,2.342837,2.28,NaN,0,3.46859,83,77
85414,89204116,0.2802045,0.0001364648,0.2893353,0.2585996,2.354352,2.430512,2.25,NaN,0,3.55586,89,82
85859,89310395,0.2743533,0.0001399815,0.2813905,0.2585996,2.448854,2.522681,2.35,NaN,0,3.646412,94,89
86301,89419191,0.2701219,0.0003063679,0.2738067,0.2585996,2.547458,2.620001,2.38,NaN,0,3.740657,98,96
86745,89527408,0.2779952,0.0006177425,0.274345,0.2585996,2.649357,2.722111,2.61,NaN,0,3.840577,101,100
87192,89635224,0.2704504,0.0007722676,0.2738618,0.2585996,2.75403,2.824773,2.69,NaN,0,3.942591,104,103
