LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1849,56295724,3,0,0,15.51,0.04,26,0,0,0
2266,56399914,3,0,0,15.51,0.04,26,0,0,0
2679,56505419,3,0,0,15.5,0.04,26,0,0,0
3137,56621874,3,0,0,15.51,0.04,26,0,0,0
3549,56728236,3,0,0,15.5,0.04,26,0,0,0
3959,56829205,3,0,0,15.51,0.04,26,0,0,0
4406,56947355,3,0,0,15.51,0.03,26,0,0,0
4813,57049001,3,0,0,15.51,0.03,26,0,0,0
5677,57268392,3,0,0,15.51,0.03,26,0,0,0
6093,57372990,3,0,0,15.51,0.04,25,0,0,0
6545,57486097,3,0,0,15.51,0.04,26,0,0,0
6964,57591015,3,0,0,15.51,0.03,26,0,0,0
7381,57699203,3,0,0,15.51,0.04,26,0,0,0
7801,57804210,3,0,0,15.51,0.04,25,0,0,0
8217,57908921,3,0,0,15.51,0.03,26,0,0,0
8633,58014361,3,0,0,15.51,0.04,25,0,0,0
9046,58117891,3,0,0,15.51,0.03,26,0,0,0
9504,58233218,3,0,0,15.51,0.03,26,0,0,0
9914,58338166,3,0,0,15.51,0.03,26,0,0,0
10323,58443578,3,0,0,15.5,0.03,25,0,0,0
11067,58667212,3,0,0,15.51,0.03,26,0,0,0
11483,58770360,3,0,0,15.5,0.03,26,0,0,0
11895,58875628,3,0,0,15.51,0.04,25,0,0,0
12354,58994388,3,0,0,15.51,0.04,25,0,0,0
12766,59101147,3,0,0,15.51,0.03,25,0,0,0
13180,59203608,3,0,0,15.5,0.03,25,0,0,0
13594,59310126,3,0,0,15.51,0.03,25,0,0,0
14046,59425378,3,0,0,15.51,0.03,26,0,0,0
14457,59528680,3,0,0,15.51,0.03,25,0,0,0
15322,59745882,3,0,0,15.51,0.03,26,0,0,0
15738,59854886,3,0,0,15.51,0.03,25,0,0,0
16152,59959674,3,0,0,15.5,0.03,25,0,0,0
16606,60073002,3,0,0,15.51,0.03,26,0,0,0
17026,60182594,3,0,0,15.5,0.03,26,0,0,0
17439,60288593,3,0,0,15.5,0.03,26,0,0,0
17894,60401979,3,0,0,15.51,0.03,26,0,0,0
18303,60504531,3,0,0,15.51,0.03,26,0,0,0
18720,60611224,3,0,0,15.51,0.03,26,0,0,0
19140,60719781,3,0,0,15.5,0.03,26,0,0,0
19553,60824866,3,0,0,15.51,0.03,25,0,0,0
20011,60940140,3,0,0,15.51,0.03,25,0,0,0
20421,61046589,3,0,0,15.5,0.03,26,0,0,0
20830,61150920,3,0,0,15.5,0.03,26,0,0,0
54667,81867902,3,0,0,15.51,0.05,26,0,0,0
55043,81958356,3,0,0,15.51,0.04,26,0,0,0
55495,82060159,3,0,0,15.5,0.05,26,0,0,0
55956,82168778,3,0,0,15.5,0.05,26,0,0,0
56422,82280018,3,0,0,15.51,0.05,26,0,0,0
56908,82387471,3,0,0,15.5,0.05,26,0,0,0
57357,82489380,3,0,0,15.5,0.05,26,0,0,0
57854,82603357,3,0,0,15.5,0.05,26,0,0,0
58309,82709985,3,0,0,15.51,0.05,26,0,0,0
58762,82817679,3,0,0,15.51,0.05,26,0,0,0
59218,82923488,3,0,0,15.51,0.05,26,0,0,0
59675,83031473,3,0,0,15.51,0.05,26,0,0,0
60615,83245557,3,0,0,15.5,0.05,26,0,0,0
61110,83362444,3,0,0,15.51,0.04,26,0,0,0
61560,83464873,3,0,0,15.5,0.04,26,0,0,0
62016,83575243,3,0,0,15.5,0.05,26,0,0,0
62917,83781888,3,0,0,15.5,0.04,26,0,0,0
63371,83886867,3,0,0,15.51,0.04,26,0,0,0
63868,84001650,3,15,185,15.5,0.05,26,0,0,0
64323,84105455,3,210,557,15.48,0.09999999,26,0,0,0
64777,84214782,3,590,942,15.47,0.16,26,0,0,0
65721,84429216,3,950,1214,15.49,0.12,26,0,0,0
66218,84542467,3,1216,1242,15.5,0.11,26,0,0,0
66669,84646900,3,1242,1257,15.48,0.11,26,0,0,0
67121,84753098,3,1257,1257,15.49,0.11,26,0,0,0
67617,84865057,3,1267,1414,15.47,0.22,26,0,0,0
67870,84969623,3,1434,1957,15.41,0.54,26,0,0,0
68327,85078553,3,2006,2714,15.17,1.35,26,0,0,0
68781,85191957,3,2747,3085,15.32,1.33,26,0,0,0
69239,85297449,3,3120,3457,15.13,1.7,26,0,0,0
69686,85402174,3,3491,4171,15.05,2.17,26,0,0,0
70108,85513204,3,4224,4857,14.83,2.86,26,0,0,0
70557,85618941,3,4865,5414,14.8,3.58,26,0,0,0
71056,85736414,3,5463,5857,14.64,4.03,26,0,0,0
71464,85834019,3,5867,6085,14.79,3.85,26,0,0,0
71912,85940580,3,6083,5985,14.74,3.22,26,0,0,0
72410,86055035,3,5982,5942,14.82,3,26,0,0,0
72826,86160916,3,5939,5814,14.79,3.24,26,1,0,0
73321,86276161,3,5807,5714,14.82,2.64,26,1,0,0
73771,86383438,3,5710,5542,14.83,2.7,26,1,0,0
74272,86502077,3,5548,5614,14.84,2.69,26,1,0,0
75174,86718481,3,5606,5385,14.95,2.33,26,1,0,0
75631,86830017,3,5364,5157,14.92,2.05,26,1,0,0
76082,86939955,3,5143,5028,14.9,2.11,26,1,0,0
76538,87047776,3,5026,5014,14.86,2.15,26,1,0,0
76985,87155136,3,5012,5000,14.81,2.23,26,1,0,0
77437,87262636,3,5018,5200,14.78,2.62,26,1,0,0
77847,87362812,3,5202,5342,14.82,2.74,26,1,0,0
78344,87478150,3,5342,5357,14.78,2.7,26,1,0,0
78792,87583922,3,5363,5471,14.82,3.05,26,2,0,0
