LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1784,65391224,0,-0.00291499,-0.0003244997,0.0005826426,-0.2132723,0.3388028,-9.778810999999999,0,0,43.79471,1,1,8009,4004
1787,65394369,0,-0.003012393,0.0004394161,0.0003990838,-0.2145478,0.3418577,-9.779040999999999,0,0,43.79483,1,1,8009,4004
1794,65397009,0,-0.003419558,9.500013e-05,0.0003422283,-0.2139464,0.3432406,-9.780288000000001,0,0,43.79489,1,1,8009,4004
1829,65399766,0,-0.002336027,-0.001112833,-0.0004181795,-0.2107096,0.3413768,-9.782845,0,0,43.79501,1,1,8009,4004
1832,65402053,0,-0.002395172,-0.001565179,-0.0003102747,-0.2065087,0.3377685,-9.780929,0,0,43.79514,1,1,8009,4004
1835,65404837,0,-0.003304246,-0.001612645,0.000538862,-0.2041561,0.335624,-9.779678000000001,0,0,43.79522,1,1,8009,4004
1838,65407476,0,-0.003872793,-0.001699992,0.001421939,-0.2028395,0.3335996,-9.775572,0,0,43.79534,1,1,8009,4004
1873,65410784,0,-0.002736018,-0.002344738,0.001316049,-0.2039544,0.332514,-9.772462000000001,0,0,43.79548,1,1,8009,4004
1877,65412745,0,-0.001997255,-0.00164899,0.0008268759,-0.2035541,0.330881,-9.77248,0,0,43.79556,1,1,8009,4004
1880,65414951,0,-0.002354801,0.0004488717,-4.315037e-05,-0.2027482,0.3278238,-9.773611000000001,0,0,43.79565,1,1,8009,4004
1883,65417740,0,-0.003681302,0.0009327882,-0.0002704615,-0.2037598,0.3273425,-9.774196,0,0,43.79572,1,1,8009,4004
1918,65420464,0,-0.00428959,0.0005234071,-0.0007622075000000001,-0.206627,0.3299563,-9.771238,0,0,43.79584,1,1,8009,4004
1922,65423259,0,-0.004170852,5.008512e-05,-0.0002964478,-0.2085594,0.3315398,-9.767666999999999,0,0,43.79592,1,1,8009,4004
1925,65425216,0,-0.003900373,-7.934646e-05,-5.215481e-05,-0.2111065,0.3325019,-9.766119,0,0,43.79603,1,1,8009,4004
1929,65428021,0,-0.003636914,0.0004523117,8.952273e-05,-0.2125536,0.334296,-9.767792,0,0,43.79611,1,1,8009,4004
1964,65430180,0,-0.003218713,0.0002623982,-5.253584e-05,-0.212984,0.3380687,-9.767659999999999,0,0,43.79623,1,1,8009,4004
1968,65433780,0,-0.003003806,4.037171e-05,0.0006864012,-0.2120775,0.3398703,-9.76333,0,0,43.79638,1,1,8009,4004
1971,65435386,0,-0.002119288,4.189351e-05,0.0008670812,-0.2116726,0.3399471,-9.760137,0,0,43.79649,1,1,8009,4004
1974,65438811,0,-0.0005890651,0.000183929,0.0003394837,-0.2124572,0.3397424,-9.754675000000001,0,0,43.79668,1,1,8009,4004
2009,65441095,0,8.041705e-05,-0.0002606749,-0.001054759,-0.2138485,0.3399416,-9.747486,0,0,43.79684,1,1,8009,4004
2013,65444749,0,-2.370209e-05,-0.0007009417,-0.002220902,-0.2143889,0.3387832,-9.742967,0,0,43.79696,1,1,8009,4004
2016,65446272,0,0.0003478975,-0.0002443373,-0.002112475,-0.2136542,0.3359452,-9.740411,0,0,43.79712,1,1,8009,4004
2019,65449141,0,0.0001200256,0.0007268505,-0.002065246,-0.2128013,0.3328529,-9.742281,0,0,43.79728,1,1,8009,4004
2054,65452310,0,-0.0004619211,0.0009646512,-0.001898606,-0.2136663,0.3318299,-9.744954999999999,0,0,43.79737,1,1,8009,4004
2057,65453816,0,-0.001203037,0.00153317,-0.0007030112,-0.2159935,0.3313367,-9.748734000000001,0,0,43.79754,1,1,8009,4004
2060,65457161,0,-0.001538141,0.002491414,-0.0001227015,-0.2176386,0.3308267,-9.751524,0,0,43.79765,1,1,8009,4004
2063,65459211,0,-0.001352903,0.003294882,-0.0001659932,-0.2177921,0.3298673,-9.754421000000001,0,0,43.79778,1,1,8009,4004
2098,65462326,0,-0.0004534193,0.002671698,0.0005883066,-0.2201398,0.3294152,-9.752731000000001,0,0,43.79788,1,1,8009,4004
2102,65463982,0,0.0008734694,0.001662707,0.0004969928,-0.2228557,0.3310206,-9.751143000000001,0,0,43.79794,1,1,8009,4004
2105,65466546,0,0.002241711,0.001176471,0.0001964174,-0.2250769,0.3333943,-9.749733000000001,0,0,43.79799,1,1,8009,4004
2108,65469862,0,0.003505983,2.996144e-05,-0.0001146338,-0.2265144,0.3369875,-9.748048000000001,0,0,43.79808,1,1,8009,4004
2145,65473420,0,0.00333737,0.0004685445,0.0006703215,-0.2253277,0.337914,-9.747367000000001,0,0,43.79818,1,1,8009,4004
2148,65474996,0,0.002630678,0.001900358,0.0004228639,-0.2229571,0.3383802,-9.748246999999999,0,0,43.79824,1,1,8009,4004
2151,65477366,0,0.001706891,0.0019569,-8.968067e-05,-0.2218664,0.3387731,-9.750933,0,0,43.79826,1,1,8009,4004
2154,65485828,0,-4.639018e-06,0.0007973321,-0.001629497,-0.2200699,0.3360943,-9.755198,0,0,43.79836,1,1,8009,4004
2190,65488732,0,0.0004182378,9.134866e-05,-0.001590227,-0.2186604,0.3356891,-9.753078,0,0,43.79838,1,1,8009,4004
2194,65491826,0,0.00067132,-0.0005367117,-0.001784503,-0.2172233,0.3369671,-9.750785,0,0,43.79842,1,1,8009,4004
2197,65494033,0,0.00101896,-0.001483226,-0.001766657,-0.216758,0.3376278,-9.752252,0,0,43.79851,1,1,8009,4004
2200,65496381,0,0.001667125,-0.001166142,-0.001729507,-0.2160041,0.3380334,-9.756316,0,0,43.79866,1,1,8009,4004
2236,65498766,0,0.001545476,0.0002323772,-0.001392887,-0.2145886,0.3393419,-9.761881000000001,0,0,43.79875,1,1,8009,4004
2243,65501780,0,0.002110531,0.0006529581,-0.000875103,-0.2137236,0.3400157,-9.765407,0,0,43.79885,1,1,8009,4004
2246,65504142,0,0.001412302,0.0002001394,-0.0001482407,-0.2148725,0.3387908,-9.767606000000001,0,0,43.79895,1,1,8009,4004
2249,65506798,0,0.0002616892,-0.0001360777,-0.000248346,-0.2155124,0.3377296,-9.764640999999999,0,0,43.79897,1,1,8009,4004
2284,65509758,0,-0.000544464,-3.452289e-05,-0.0003344821,-0.2163491,0.3380829,-9.758823,0,0,43.79901,1,1,8009,4004
2287,65511844,0,0.001124533,0.0004698145,-0.0005509563,-0.2166071,0.3384827,-9.757182999999999,0,0,43.79905,1,1,8009,4004
2290,65514799,0,0.0021235,0.0004646106,-0.0007139241,-0.2171308,0.3369388,-9.758573,0,0,43.79906,1,1,8009,4004
2293,65517361,0,0.001296976,-7.624479e-05,-0.001406802,-0.2204772,0.3334427,-9.762594,0,0,43.7991,1,1,8009,4004
2328,65520222,0,-4.889186e-05,-0.0011552,-0.0007323136,-0.2237925,0.3311224,-9.767184,0,0,43.79913,1,1,8009,4004
2332,65522638,0,-0.0001744932,-0.0007751457,0.0001693794,-0.2238231,0.3301872,-9.767953,0,0,43.79915,1,1,8009,4004
2335,65524876,0,0.0007521289,0.0009519742,0.0005383164,-0.2227592,0.3303712,-9.768960999999999,0,0,43.79918,1,1,8009,4004
2338,65527478,0,0.0005097364,0.001149642,-3.593128e-05,-0.222078,0.3302175,-9.769067,0,0,43.7992,1,1,8009,4004
2373,65530379,0,0.0002380585,9.319671e-05,-1.540371e-05,-0.2204899,0.3289082,-9.767008000000001,0,0,43.79922,1,1,8009,4004
2376,65533420,0,0.0003052232,-9.496549e-06,-0.0001267514,-0.219235,0.3269596,-9.765018,0,0,43.79922,1,1,8009,4004
2379,65534820,0,-6.776471000000001e-05,0.0002308098,-0.0002055437,-0.2162838,0.3259732,-9.76572,0,0,43.79922,1,1,8009,4004
2382,65537786,0,-0.0008111385,-0.0001351367,-0.0007001642,-0.2161328,0.3264046,-9.767189999999999,0,0,43.79922,1,1,8009,4004
2417,65539873,0,-0.002213636,0.0005549993,-0.001516386,-0.2179129,0.3289705,-9.769719,0,0,43.79922,1,1,8009,4004
2421,65542827,0,-0.002082839,0.001201413,-0.001628647,-0.2183561,0.3322305,-9.770292,0,0,43.79922,1,1,8009,4004
2424,65546056,0,-0.0005459741,0.001443717,-0.0009365029,-0.2172607,0.336045,-9.767232999999999,0,0,43.79922,1,1,8009,4004
2427,65548362,0,0.0002673932,0.001455028,-0.0004384624,-0.2155366,0.336867,-9.763146000000001,0,0,43.79922,1,1,8009,4004
2462,65550793,0,-0.0004659217,0.000636149,-0.0001292817,-0.2108306,0.3368198,-9.758050000000001,0,0,43.79922,1,1,8009,4004
2465,65553537,0,-0.0009277382,-0.0001345,1.604745e-05,-0.2089429,0.3360554,-9.757455,0,0,43.79922,1,1,8009,4004
2471,65556411,0,-0.0008562095,0.0001911073,-0.0002226203,-0.2083783,0.3351629,-9.753456999999999,0,0,43.7992,1,1,8009,4004
2474,65558417,0,-0.001026293,0.0003286905,-0.0008184903000000001,-0.2089645,0.334869,-9.750429,0,0,43.79918,1,1,8009,4004
2509,65561413,0,-0.0013755,0.0003232838,-0.002334832,-0.2097262,0.3318762,-9.748241999999999,0,0,43.79914,1,1,8009,4004
2513,65563431,0,-0.001878591,0.0004087102,-0.002749539,-0.2106816,0.3286272,-9.747102999999999,0,0,43.79913,1,1,8009,4004
2517,65565621,0,-0.003034572,0.0008522395,-0.003238834,-0.2102015,0.3251454,-9.744204999999999,0,0,43.7991,1,1,8009,4004
2520,65569022,0,-0.003289039,0.0005879462,-0.003603403,-0.2096202,0.324228,-9.742844,0,0,43.79908,1,1,8009,4004
2555,65571399,0,-0.003399744,-0.0004197156,-0.003059726,-0.2108626,0.3252985,-9.744572,0,0,43.79903,1,1,8009,4004
2559,65574667,0,-0.002830233,-0.0001214537,-0.001601863,-0.2133916,0.3269219,-9.749161000000001,0,0,43.79901,1,1,8009,4004
2562,65576409,0,-0.002710289,-2.760801e-05,-6.844873e-05,-0.2157063,0.3267657,-9.753143,0,0,43.79899,1,1,8009,4004
2566,65579442,0,-0.003330162,0.0007761251,0.002104661,-0.2213898,0.3282931,-9.759814,0,0,43.79897,1,1,8009,4004
2601,65582383,0,-0.004181315,0.0009366952,0.001506229,-0.2262674,0.3331605,-9.765454,0,0,43.79897,1,1,8009,4004
2604,65585155,0,-0.003600711,0.000910958,0.0002593824,-0.2273968,0.3361543,-9.765447999999999,0,0,43.79898,1,1,8009,4004
2607,65586752,0,-0.002715906,0.001173592,-0.0001699719,-0.2264095,0.3389598,-9.762980000000001,0,0,43.79902,1,1,8009,4004
2610,65589540,0,-0.003360351,0.002023236,-8.793842e-05,-0.224854,0.3383512,-9.759652000000001,0,0,43.79903,1,1,8009,4004
2645,65592694,0,-0.003535814,0.003748621,0.0006053138,-0.2219734,0.3363875,-9.752094,0,0,43.7991,1,1,8009,4004
2649,65594575,0,-0.002718166,0.003804685,0.0006086192,-0.2188216,0.3370274,-9.747444,0,0,43.79915,1,1,8009,4004
2652,65597295,0,-0.002140396,0.002491871,0.0006108245,-0.2126785,0.3376073,-9.743143999999999,0,0,43.79923,1,1,8009,4004
2655,65599615,0,-0.001881038,0.00159656,0.0005830827,-0.2090041,0.3365219,-9.741783,0,0,43.79927,1,1,8009,4004
2690,65601789,0,-0.002267916,0.0006168845,0.0002959189,-0.2041018,0.3331786,-9.742421999999999,0,0,43.79935,1,1,8009,4004
2697,65605410,0,-0.002231351,7.791491e-05,-0.0005850007,-0.2018902,0.3305913,-9.743683000000001,0,0,43.79941,1,1,8009,4004
2700,65606978,0,-0.00123043,-0.000314526,-0.001676924,-0.1987296,0.3266357,-9.747731,0,0,43.79947,1,1,8009,4004
2703,65610051,0,-0.0010234,0.0003268146,-0.00203961,-0.1963006,0.3242459,-9.750416,0,0,43.79949,1,1,8009,4004
2738,65612247,0,-0.000814542,0.001262563,-0.00218598,-0.1946999,0.3242363,-9.755610000000001,0,0,43.79953,1,1,8009,4004
2742,65615662,0,-0.0005532271,0.0005957838,-0.0005937938,-0.1945835,0.3245347,-9.762347,0,0,43.79959,1,1,8009,4004
2745,65617286,0,-0.0007137626,-0.0002321702,0.0005361401,-0.1947002,0.3248451,-9.767846,0,0,43.79963,1,1,8009,4004
2748,65620637,0,-0.0005528841,-0.001244474,0.0004502514,-0.1970424,0.3250901,-9.772712,0,0,43.79972,1,1,8009,4004
2783,65623011,0,-0.0004784048,-0.00151901,-0.0004809099,-0.2012502,0.3233157,-9.774518,0,0,43.79987,1,1,8009,4004
2787,65625484,0,-0.0007469091,-0.0009907703000000001,-0.001012854,-0.2028875,0.3225244,-9.774376999999999,0,0,43.79994,1,1,8009,4004
2790,65628784,0,-0.001013969,-0.001267539,-0.0009164651999999999,-0.2051165,0.3232191,-9.774397,0,0,43.8,1,1,8009,4004
2794,65630669,0,-0.0007459482,-0.001505531,-0.0003001495,-0.208304,0.3254824,-9.773789000000001,0,0,43.80001,1,1,8009,4004
2829,65633161,0,0.0003165564,-0.001534323,0.0008120091,-0.2130001,0.3317134,-9.773464000000001,0,0,43.8,1,1,8009,4004
2832,65636180,0,0.001213927,-0.001754592,0.0009045216999999999,-0.2156858,0.3354236,-9.771628,0,0,43.79996,1,1,8009,4004
2835,65638149,0,0.001642731,-0.001313964,0.0009826544,-0.2191468,0.3374491,-9.768583,0,0,43.7999,1,1,8009,4004
2838,65641399,0,0.001378563,-0.001062352,0.0006458206,-0.2220097,0.3368539,-9.766931,0,0,43.79983,1,1,8009,4004
2873,65643850,0,0.0007421093,-0.0004810322,-0.0002280848,-0.2259307,0.335028,-9.758734,0,0,43.79974,1,1,8009,4004
2878,65647762,0,0.00149811,-6.073868e-05,8.472713e-05,-0.2256051,0.3347794,-9.755204000000001,0,0,43.79972,1,1,8009,4004
2881,65649294,0,0.002472928,-6.317483000000001e-05,0.001232419,-0.2233597,0.3353222,-9.75184,0,0,43.79971,1,1,8009,4004
2884,65652464,0,0.002666633,8.003273000000001e-05,0.002005134,-0.2210444,0.3355964,-9.751272,0,0,43.7997,1,1,8009,4004
2919,65654662,0,0.003270565,0.0002619286,0.001941975,-0.2163964,0.3343324,-9.755782999999999,0,0,43.79967,1,1,8009,4004
2922,65658066,0,0.003377504,0.0003328887,0.001660426,-0.2153212,0.3326669,-9.758141,0,0,43.79966,1,1,8009,4004
2927,65660244,0,0.003175465,0.0002639019,0.0008797197,-0.2156832,0.3286305,-9.760598,0,0,43.79966,1,1,8009,4004
2930,65665138,0,0.002011463,0.0004540972,-0.0001906858,-0.2172352,0.3206122,-9.767593,0,0,43.79983,1,1,8009,4004
2966,65667936,0,0.001608356,-0.0003300165,0.0008113505,-0.2190045,0.3176506,-9.770585000000001,0,0,43.79995,1,1,8009,4004
2969,65670426,0,0.001649981,-0.001011612,0.0008900329,-0.2199427,0.3178214,-9.769310000000001,0,0,43.8,1,1,8009,4004
2972,65673871,0,0.001585236,-0.0009553695,0.00237096,-0.2207721,0.3194011,-9.762285,0,0,43.80005,1,1,8009,4004
2975,65678742,0,0.0005568502,0.0007852239999999999,0.002634838,-0.220808,0.3216859,-9.751477,0,0,43.80007,1,1,8009,4004
3011,65681168,0,0.001026984,0.001285221,0.000259854,-0.2224537,0.3235154,-9.747806000000001,0,0,43.80009,1,1,8009,4004
3014,65683467,0,0.000668195,0.001651121,-0.0009684017,-0.2234433,0.3249559,-9.746454,0,0,43.8001,1,1,8009,4004
3020,65686607,0,0.0004014805,0.00162677,-0.0007917021,-0.2208913,0.3274565,-9.745414999999999,0,0,43.80011,1,1,8009,4004
3023,65688752,0,0.0004060986,0.001765804,-0.00021716,-0.2173452,0.3292224,-9.744001000000001,0,0,43.80012,1,1,8009,4004
3058,65691752,0,0.00102723,0.001532213,0.000372685,-0.2125241,0.3330256,-9.741631,0,0,43.80014,1,1,8009,4004
3061,65693749,0,0.001454495,0.00151456,0.000966064,-0.2114589,0.3346357,-9.741267000000001,0,0,43.80014,1,1,8009,4004
3064,65695889,0,0.001875615,0.001982315,0.001702722,-0.2118511,0.3345633,-9.744648,0,0,43.80016,1,1,8009,4004
3067,65699167,0,0.001540456,0.001567216,0.001687085,-0.2123224,0.3345927,-9.748521,0,0,43.80017,1,1,8009,4004
3102,65701270,0,0.0007426658,0.0005498445,0.0002073922,-0.213135,0.3317015,-9.752164,0,0,43.80019,1,1,8009,4004
3106,65704253,0,-0.0008767321,9.782254e-05,-0.00159742,-0.2144448,0.3257331,-9.750431000000001,0,0,43.8002,1,1,8009,4004
3109,65706654,0,-0.002011117,2.118871e-05,-0.001375832,-0.2149556,0.322359,-9.750156,0,0,43.80021,1,1,8009,4004
3116,65710174,0,-0.001998198,0.001573114,-7.464839999999999e-05,-0.2154208,0.321502,-9.753511,0,0,43.80022,1,1,8009,4004
3119,65711585,0,-0.001323855,0.001466625,0.0001289084,-0.2146135,0.3227117,-9.758198,0,0,43.80024,1,1,8009,4004
3154,65714484,0,2.173822e-05,0.001033787,0.0001061849,-0.2152527,0.3221183,-9.765097000000001,0,0,43.80025,1,1,8009,4004
3157,65717365,0,-0.0003290008,-5.344098e-05,0.0006909711,-0.2175631,0.3201257,-9.766631,0,0,43.80027,1,1,8009,4004
3160,65719253,0,-0.001044726,-0.0002751339,0.0002720607,-0.2193819,0.3203917,-9.765320000000001,0,0,43.80029,1,1,8009,4004
3163,65722614,0,-0.002039366,0.0005083064,-0.0009765984999999999,-0.2199352,0.3245691,-9.763801000000001,0,0,43.8003,1,1,8009,4004
3198,65725165,0,-0.00152974,0.001466198,-0.002276554,-0.2163301,0.3300043,-9.759550000000001,0,0,43.80032,1,1,8009,4004
3202,65728140,0,-0.001167586,0.001736816,-0.002090655,-0.2130174,0.3330385,-9.755497,0,0,43.80034,1,1,8009,4004
3205,65729989,0,-0.001155649,0.001374226,-0.001252235,-0.2100152,0.3376815,-9.751042999999999,0,0,43.80035,1,1,8009,4004
3209,65732298,0,-0.001532644,0.0006841137,-0.0009947278,-0.2084821,0.3414156,-9.749072,0,0,43.80037,1,1,8009,4004
3244,65735373,0,-0.002169719,0.0003863757,-0.0008362057,-0.2057515,0.3458398,-9.746422000000001,0,0,43.80039,1,1,8009,4004
3248,65737593,0,-0.001288101,0.0006019793,-0.0007988428,-0.2039592,0.3474741,-9.745061,0,0,43.8004,1,1,8009,4004
3251,65740594,0,-0.001139207,0.001098702,-5.405472e-05,-0.2021471,0.3459783,-9.743067999999999,0,0,43.80041,1,1,8009,4004
3254,65742751,0,-0.001730777,0.001271288,-0.0001125062,-0.2018291,0.3434319,-9.742763999999999,0,0,43.80042,1,1,8009,4004
3289,65744895,0,-0.001939727,0.001067333,-0.0007688525000000001,-0.2018633,0.3398923,-9.746214,0,0,43.80043,1,1,8009,4004
3292,65748312,0,-0.002276922,0.001000343,-0.001598008,-0.2029567,0.3384848,-9.749537,0,0,43.80045,1,1,8009,4004
3295,65749768,0,-0.002787243,9.860924999999999e-05,-0.002111576,-0.2061921,0.3376446,-9.753489999999999,0,0,43.80046,1,1,8009,4004
3298,65753203,0,-0.002476187,-0.0002686939,-0.001033476,-0.2090802,0.3381727,-9.753743999999999,0,0,43.80047,1,1,8009,4004
3333,65755596,0,-0.001450399,-0.0007867111,0.001255097,-0.2147674,0.338686,-9.752587,0,0,43.80048,1,1,8009,4004
3338,65759071,0,-0.001163308,-0.00117689,0.001378493,-0.2215803,0.3381114,-9.748657,0,0,43.8005,1,1,8009,4004
3341,65760601,0,-0.0008349815,-0.001163883,0.001205587,-0.2258563,0.3372093,-9.747417,0,0,43.80051,1,1,8009,4004
3344,65763441,0,-0.0003262397,-0.001309333,-0.0001431279,-0.2287789,0.336683,-9.747863000000001,0,0,43.80053,1,1,8009,4004
3379,65766608,0,0.0002476313,-0.001695668,-0.0008199396,-0.229884,0.3375628,-9.747529999999999,0,0,43.80054,1,1,8009,4004
3382,65768640,0,-0.0003238222,-0.001763734,-0.001214586,-0.2311236,0.3389675,-9.745703000000001,0,0,43.80055,1,1,8009,4004
3386,65771256,0,-0.002082572,-0.0007558902,-0.00150483,-0.2322904,0.3410915,-9.743313000000001,0,0,43.80057,1,1,8009,4004
3389,65773608,0,-0.002667647,7.378677e-05,-0.001429102,-0.2310833,0.3417772,-9.743836999999999,0,0,43.80058,1,1,8009,4004
3424,65776652,0,-0.00244967,-0.0002402809,-0.002022952,-0.2253469,0.339711,-9.747210000000001,0,0,43.80059,1,1,8009,4004
3428,65778289,0,-0.002252101,-0.0005248351,-0.002568433,-0.2211613,0.3378866,-9.751376,0,0,43.80061,1,1,8009,4004
3431,65781032,0,-0.001438877,-0.0004861169,-0.002139591,-0.2178218,0.3376215,-9.760255000000001,0,0,43.80067,1,1,8009,4004
3434,65783806,0,-0.0004421529,-0.0001431074,-0.00152194,-0.2170998,0.3383864,-9.767422,0,0,43.80077,1,1,8009,4004
3469,65786616,0,0.0002814164,0.0006401641,-0.0008149841,-0.2168614,0.3418894,-9.775461999999999,0,0,43.80092,1,1,8009,4004
3473,65788810,0,0.0001831174,0.0005403059,-0.0007266545,-0.2174078,0.3439812,-9.777816,0,0,43.80104,1,1,8009,4004
3476,65791620,0,-0.000713164,0.001063918,-0.0005410334,-0.2197565,0.3458967,-9.777822,0,0,43.80123,1,1,8009,4004
3479,65793430,0,-0.0007125277,0.001614346,-0.0007782119,-0.2211107,0.3459173,-9.776972000000001,0,0,43.80135,1,1,8009,4004
3514,65795752,0,1.659389e-05,0.002382377,-0.002069094,-0.2232998,0.3450292,-9.779235999999999,0,0,43.80153,1,1,8009,4004
3517,65798874,0,0.001338992,0.002364356,-0.002651501,-0.2241469,0.3436049,-9.782608,0,0,43.80164,1,1,8009,4004
3521,65801773,0,0.001454416,0.00225782,-0.002283223,-0.2244313,0.3408385,-9.786616,0,0,43.80183,1,1,8009,4004
3524,65803624,0,0.0004949765,0.002436712,-0.001983715,-0.2233374,0.3407639,-9.788105,0,0,43.80202,1,1,8009,4004
3559,65805986,0,-0.0006856073,0.002146658,-0.0004826958,-0.2211915,0.3419068,-9.787965,0,0,43.80222,1,1,8009,4004
3563,65808656,0,-0.0006282094,0.001269393,0.0007309571,-0.2183034,0.3412946,-9.785382999999999,0,0,43.80234,1,1,8009,4004
3570,65811832,0,0.0001695755,0.0002365136,0.001325464,-0.2141852,0.3395881,-9.778883,0,0,43.8025,1,1,8009,4004
3573,65813806,0,0.0006335252,0.0001669819,0.001348361,-0.2127532,0.3373416,-9.772894000000001,0,0,43.80266,1,1,8009,4004
3608,65816654,0,0.0002806294,0.0005355561,0.0007297141,-0.2124775,0.332756,-9.767182999999999,0,0,43.80282,1,1,8009,4004
3611,65818305,0,-0.00037541,0.0008172852,0.0003173591,-0.2135679,0.3286029,-9.765693000000001,0,0,43.80294,1,1,8009,4004
