LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
184,33256349,2,-0.002244958,-0.0002583482,-0.00247208,-0.306185,-0.1574534,-9.819996,0,0,32.10257,1,1,7747,3873
215,33259140,2,-0.002498461,-0.0005341186,-0.003049498,-0.3058626,-0.1605186,-9.820911000000001,0,0,32.10273,1,1,7747,3873
291,33285681,2,-0.003077134,-1.129499e-05,0.002184996,-0.2992767,-0.1664688,-9.839195999999999,0,0,32.10443,1,1,7747,3873
407,33309404,2,0.0009917705000000001,0.00140912,0.0003316344,-0.3095096,-0.1587596,-9.852105,0,0,32.10565,1,1,7747,3873
522,33334855,2,0.0004129839,-0.002537104,0.002247743,-0.3152912,-0.1586035,-9.825934,0,0,32.1068,1,1,7747,3873
553,33337667,2,0.0001021909,-0.002640173,0.0004261782,-0.3162951,-0.1594984,-9.822722000000001,0,0,32.10691,1,1,7747,3873
633,33358133,2,0.002487246,-0.0002296988,0.001297509,-0.3368931,-0.1612838,-9.822236,0,0,32.10799,1,1,7747,3873
749,33384900,2,0.001999721,0.001083413,-0.0009529205,-0.3300966,-0.1823227,-9.817052,0,0,32.10949,1,1,7747,3873
864,33405910,2,0.0004797602,0.0006032834,-0.001210335,-0.3319072,-0.185823,-9.866282999999999,0,0,32.11002,1,1,7747,3873
980,33436545,2,-0.001993059,0.001730026,-0.001661298,-0.3239324,-0.1648182,-9.835487000000001,0,0,32.11121,1,1,7747,3873
1011,33439609,2,-0.002134065,0.001428467,-0.0001739724,-0.318062,-0.1662754,-9.830061000000001,0,0,32.11135,1,1,7747,3873
1091,33476225,2,-0.001995756,0.0004702673,0.002179038,-0.3050036,-0.1519158,-9.803794999999999,0,0,32.11274,1,1,7747,3873
1206,33569561,2,0.0006971737,-0.0004363105,-0.002161133,-0.3253239,-0.1549392,-9.80303,0,0,32.11814,1,1,7747,3873
1298,33614185,2,4.86946e-05,0.002208565,0.0008567971,-0.359713,-0.1574011,-9.864805,0,0,32.1201,1,1,7747,3873
1329,33617187,2,0.0002519605,0.002239258,0.0004378304,-0.3575411,-0.1549683,-9.856572999999999,0,0,32.12028,1,1,7747,3873
1390,33633490,2,0.0009589306,0.002728306,-0.0009342544,-0.3251306,-0.166781,-9.847901999999999,0,0,32.12138,1,1,7747,3873
1483,33648343,2,0.001362722,-0.001003072,3.613915e-05,-0.3274726,-0.1746295,-9.839205,0,0,32.12241,1,1,7747,3873
1568,33653495,2,0.001859229,-0.001113582,-0.001158241,-0.3277755,-0.1758011,-9.833693999999999,0,0,32.12269,1,1,7747,3873
1572,33660692,2,0.0008254178,0.001370644,0.001566443,-0.3387057,-0.1762383,-9.826079,0,0,32.12318,1,1,7747,3873
1606,33663202,2,0.001315046,0.001242512,0.002391011,-0.3383223,-0.172186,-9.824396999999999,0,0,32.12336,1,1,7747,3873
1609,33666092,2,0.002408024,0.0008462007,0.002434272,-0.3371856,-0.1693754,-9.823369,0,0,32.12348,1,1,7747,3873
1613,33668580,2,0.00289685,0.001361425,0.002350214,-0.3360265,-0.1673417,-9.821622,0,0,32.12367,1,1,7747,3873
1618,33670677,2,0.002049917,0.002022576,0.002104886,-0.3349241,-0.1651483,-9.818299,0,0,32.12385,1,1,7747,3873
1649,33673388,2,0.001265998,0.001823389,0.00144032,-0.3344028,-0.1638118,-9.816865999999999,0,0,32.12397,1,1,7747,3873
1652,33675790,2,0.001147296,0.00121071,0.001401459,-0.3338675,-0.1627584,-9.815407,0,0,32.12417,1,1,7747,3873
1656,33679635,2,0.001412328,0.001398003,0.001369014,-0.333674,-0.1627175,-9.811944,0,0,32.12439,1,1,7747,3873
1659,33682560,2,0.001448766,0.002144235,0.002076391,-0.3327417,-0.164107,-9.807335999999999,0,0,32.12462,1,1,7747,3873
1662,33684093,2,0.001445508,0.002411081,0.003627164,-0.3289164,-0.164361,-9.807897000000001,0,0,32.12486,1,1,7747,3873
1693,33686552,2,0.001691365,0.002790196,0.002201752,-0.3228204,-0.1647983,-9.812899,0,0,32.12511,1,1,7747,3873
