LineNo,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
9153,35568838,0,0,0,0.2585996,-0.1281846,-0.1281846,-0.57,NaN,0,-88.89579999999999,35,35
9562,35669915,0,0,0,0.2585996,-0.126675,-0.126675,-0.61,NaN,0,-88.94101000000001,34,34
9972,35774268,0,0,0,0.2585996,-0.132389,-0.132389,-0.37,NaN,0,-88.69880999999999,32,32
10382,35877040,0,0,0,0.2585996,-0.1318133,-0.1318133,-0.72,NaN,0,-89.04919,31,31
10696,35979621,0,0,0,0.2585996,-0.1392177,-0.1392177,-0.51,NaN,0,-88.84081999999999,29,29
11079,36080789,0,0,0,0.2585996,-0.1453612,-0.1453612,-0.6899999999999999,NaN,0,-89.02167,27,27
11496,36182823,0,0,0,0.2585996,-0.1553468,-0.1553468,-0.61,NaN,0,-88.94668,26,26
11905,36284676,0,0,0,0.2585996,-0.1666487,-0.1666487,-0.5,NaN,0,-88.83365000000001,24,24
12313,36387583,0,0,0,0.2585996,-0.1774665,-0.1774665,-0.7,NaN,0,-89.03307,22,22
12695,36490577,0,0,0,0.2585996,-0.1954364,-0.1954364,-0.63,NaN,0,-88.9709,21,21
13110,36593610,0,0,0,0.2585996,-0.2116474,-0.2116474,-0.7,NaN,0,-89.03487,19,19
13516,36696194,0,0,0,0.2585996,-0.22915,-0.22915,-0.66,NaN,0,-88.99531,17,17
13927,36800126,0,0,0,0.2585996,-0.252551,-0.252551,-0.63,NaN,0,-88.97351,15,15
14311,36902594,0,0,0,0.2585996,-0.2720301,-0.2720301,-0.51,NaN,0,-88.84918,14,14
14719,37005283,0,0,0,0.2585996,-0.2889709,-0.2889709,-0.53,NaN,0,-88.86857000000001,12,12
15128,37107076,0,0,0,0.2585996,-0.3028833,-0.3028833,-0.58,NaN,0,-88.92509,11,11
15537,37209899,0,0,0,0.2585996,-0.316685,-0.316685,-0.55,NaN,0,-88.89117,10,10
15945,37310087,0,0,0,0.2585996,-0.330249,-0.330249,-0.68,NaN,0,-89.02681,8,8
16358,37411099,0,0,0,0.2585996,-0.345745,-0.345745,-0.68,NaN,0,-89.02294000000001,7,7
16767,37514071,0,0,0,0.2585996,-0.3662612,-0.3662612,-0.47,NaN,0,-88.81384,6,6
17156,37614581,0,0,0,0.2585996,-0.3811861,-0.3811861,-0.57,NaN,0,-88.91718,4,4
17566,37718100,0,0,0,0.2585996,-0.3943121,-0.3943121,-0.5,NaN,0,-88.84371,3,3
17978,37822056,0,0,0,0.2585996,-0.4063882,-0.4063882,-0.47,NaN,0,-88.81546,2,2
18388,37924852,0,0,0,0.2585996,-0.4162793,-0.4162793,-0.68,NaN,0,-89.02455999999999,1,1
18802,38027868,0,0,0,0.2585996,-0.4296596,-0.4296596,-0.75,NaN,0,-89.09238000000001,1,1
19217,38131125,0,0,0,0.2585996,-0.4462113,-0.4462113,-0.65,NaN,0,-88.99630000000001,0,0
19624,38232844,0,0,0,0.2585996,-0.4622614,-0.4622614,-0.8100000000000001,NaN,0,-89.15454,-1,-1
20038,38336507,0,0,0,0.2585996,-0.4855695,-0.4855695,-0.72,NaN,0,-89.06977000000001,-2,-2
20451,38437674,0,0,0,0.2585996,-0.5080834,-0.5080834,-0.87,NaN,0,-89.21671000000001,-3,-3
20840,38540916,0,0,0,0.2585996,-0.5328948,-0.5328948,-0.79,NaN,0,-89.13921000000001,-4,-4
21250,38642273,0,0,0,0.2585996,-0.5591829,-0.5591829,-0.9,NaN,0,-89.25224,-5,-5
21658,38745519,0,0,0,0.2585996,-0.5901555000000001,-0.5901555000000001,-0.67,NaN,0,-89.01514,-7,-7
22040,38847593,0,0,0,0.2585996,-0.6162066,-0.6162066,-0.63,NaN,0,-88.98121999999999,-8,-8
22454,38951788,0,0,0,0.2585996,-0.638394,-0.638394,-0.73,NaN,0,-89.07568000000001,-9,-9
22866,39054626,0,0,0,0.2585996,-0.6589229,-0.6589229,-0.8100000000000001,NaN,0,-89.16045,-10,-10
23274,39158095,0,0,0,0.2585996,-0.6811155,-0.6811155,-0.8,NaN,0,-89.1435,-11,-11
23682,39260053,0,0,0,0.2585996,-0.701785,-0.701785,-0.91,NaN,0,-89.25653,-11,-11
24091,39362632,0,0,0,0.2585996,-0.7271886,-0.7271886,-0.77,NaN,0,-89.11524,-12,-12
24473,39464809,0,0,0,0.2585996,-0.7505636,-0.7505636,-0.74,NaN,0,-89.08134,-13,-13
24888,39566092,0,0,0,0.2585996,-0.7717409,-0.7717409,-0.95,NaN,0,-89.29528000000001,-14,-14
25297,39666691,0,0,0,0.2585996,-0.7948691,-0.7948691,-0.68,NaN,0,-89.02401,-15,-15
25712,39770058,0,0,0,0.2585996,-0.8157459,-0.8157459,-0.8,NaN,0,-89.14188,-16,-16
26125,39873856,0,0,0,0.2585996,-0.8353637,-0.8353637,-0.65,NaN,0,-88.99494,-16,-16
26539,39977623,0,0,0,0.2585996,-0.8515678,-0.8515678,-0.9399999999999999,NaN,0,-89.28316,-17,-17
26946,40080326,0,0,0,0.2585996,-0.869629,-0.869629,-0.67,NaN,0,-89.0119,-18,-18
27358,40183239,0,0,0,0.2585996,-0.8859938000000001,-0.8859938000000001,-0.77,NaN,0,-89.11118999999999,-18,-18
27768,40286836,0,0,0,0.2585996,-0.9002336,-0.9002336,-0.84,NaN,0,-89.18465999999999,-19,-19
28158,40388868,0,0,0,0.2585996,-0.9157788,-0.9157788,-0.72,NaN,0,-0.01577884,-19,-19
28569,40493817,0,0,0,0.2585996,-0.9299838,-0.9299838,-0.93,NaN,0,-0.02998381,-20,-20
28988,40598063,0,0,0,0.2585996,-0.9467791,-0.9467791,-0.83,NaN,0,-0.04677921,-20,-20
29396,40701128,0,0,0,0.2585996,-0.9636869,-0.9636869,-0.85,NaN,0,-0.06368703000000001,-21,-21
29807,40804620,0,0,0,0.2585996,-0.9801691,-0.9801691,-0.7,NaN,0,-0.08016914,-21,-21
30190,40906248,0,0,0,0.2585996,-0.9941680000000001,-0.9941680000000001,-0.79,NaN,0,-0.09416801,-22,-22
30604,41009182,0,0,0,0.2585996,-1.007214,-1.007214,-0.63,NaN,0,-0.1074734,-22,-22
31010,41113167,0,0,0,0.2585996,-1.016156,-1.016156,-0.63,NaN,0,-0.1164157,-22,-22
31426,41216831,0,0,0,0.2585996,-1.02333,-1.02333,-0.68,NaN,0,-0.1235893,-23,-23
31835,41320183,0,0,0,0.2585996,-1.02743,-1.02743,-0.59,NaN,0,-0.1276896,-23,-23
32244,41422810,0,0,0,0.2585996,-1.031679,-1.031679,-0.66,NaN,0,-0.1343722,-23,-23
32628,41525789,0,0,0,0.2585996,-1.035009,-1.035009,-0.57,NaN,0,-0.1377025,-23,-23
33044,41628321,0,0,0,0.2585996,-1.036747,-1.036747,-0.54,NaN,0,-0.1394402,-23,-23
33456,41732881,0,0,0,0.2585996,-1.033468,-1.033468,-0.59,NaN,0,-0.1363295,-23,-23
33868,41834619,0,0,0,0.2585996,-1.031726,-1.031726,-0.64,NaN,0,-0.134587,-23,-23
34278,41938630,0,0,0,0.2585996,-1.031668,-1.031668,-0.44,NaN,0,-0.1361542,-23,-23
34657,42041146,0,0,0,0.2585996,-1.025577,-1.025577,-0.41,NaN,0,-0.1300628,-23,-23
35072,42143764,0,0,0,0.2585996,-1.019167,-1.019167,-0.59,NaN,0,-0.124454,-22,-22
35480,42246423,0,0,0,0.2585996,-1.01055,-1.01055,-0.41,NaN,0,-0.1158377,-22,-22
35895,42348071,0,0,0,0.2585996,-1.004172,-1.004172,-0.75,NaN,0,-0.1096267,-22,-22
36276,42451263,0,0,0,0.2585996,-0.998583,-0.998583,-0.4,NaN,0,-0.1040381,-22,-22
36690,42553298,0,0,0,0.2585996,-0.9949266,-0.9949266,-0.62,NaN,0,-0.1011903,-22,-22
37097,42655509,0,0,0,0.2585996,-0.9925494,-0.9925494,-0.35,NaN,0,-0.09881318,-22,-22
37477,42759870,0,0,0,0.2585996,-0.9880172,-0.9880172,-0.58,NaN,0,-0.09590601999999999,-21,-21
37884,42862900,0,0,0,0.2585996,-0.979876,-0.979876,-0.37,NaN,0,-0.08776486,-21,-21
38298,42967537,0,0,0,0.2585996,-0.9715091,-0.9715091,-0.35,NaN,0,-0.08037448,-21,-21
38707,43069558,0,0,0,0.2585996,-0.9632488,-0.9632488,-0.4,NaN,0,-0.07211423,-21,-21
39114,43172216,0,0,0,0.2585996,-0.9517087,-0.9517087,-0.45,NaN,0,-0.06317573999999999,-20,-20
39494,43274792,0,0,0,0.2585996,-0.9434407,-0.9434407,-0.5600000000000001,NaN,0,-0.05490768,-20,-20
39908,43376564,0,0,0,0.2585996,-0.9372869,-0.9372869,-0.39,NaN,0,-0.05037897,-20,-20
40318,43478654,0,0,0,0.2585996,-0.9286037,-0.9286037,-0.71,NaN,0,-0.04169583,-20,-20
40699,43581520,0,0,0,0.2585996,-0.9240731,-0.9240731,-0.67,NaN,0,-0.03895807,-20,-20
41112,43683765,0,0,0,0.2585996,-0.9257244,-0.9257244,-0.47,NaN,0,-0.04060942,-20,-20
41519,43785614,0,0,0,0.2585996,-0.9270465,-0.9270465,-0.61,NaN,0,-0.04209929,-20,-20
41927,43888608,0,0,0,0.2585996,-0.9262285,-0.9262285,-0.54,NaN,0,-0.04128134,-19,-19
42338,43990628,0,0,0,0.2585996,-0.926956,-0.926956,-0.5600000000000001,NaN,0,-0.04380178,-19,-19
42719,44092438,0,0,0,0.2585996,-0.9272939,-0.9272939,-0.66,NaN,0,-0.04413962,-19,-19
43131,44194778,0,0,0,0.2585996,-0.9300609,-0.9300609,-0.59,NaN,0,-0.04771542,-19,-19
43542,44297039,0,0,0,0.2585996,-0.9309494,-0.9309494,-0.38,NaN,0,-0.04860395,-19,-19
43954,44398673,0,0,0,0.2585996,-0.9306382,-0.9306382,-0.42,NaN,0,-0.04829263,-19,-19
44339,44500699,0,0,0,0.2585996,-0.9279307,-0.9279307,-0.59,NaN,0,-0.04576069,-19,-19
44749,44602504,0,0,0,0.2585996,-0.9261222,-0.9261222,-0.35,NaN,0,-0.04556954,-19,-19
45134,44704184,0,0,0,0.2585996,-0.9207762,-0.9207762,-0.64,NaN,0,-0.04022359,-19,-19
45543,44806610,0,0,0,0.2585996,-0.92131,-0.92131,-0.54,NaN,0,-0.04093289,-18,-18
45953,44909798,0,0,0,0.2585996,-0.9181078,-0.9181078,-0.46,NaN,0,-0.03773063,-18,-18
46372,45013655,0,0,0,0.2585996,-0.9167329,-0.9167329,-0.34,NaN,0,-0.03904128,-18,-18
46779,45115031,0,0,0,0.2585996,-0.9133807,-0.9133807,-0.41,NaN,0,-0.03568911,-18,-18
47194,45217782,0,0,0,0.2585996,-0.9057716,-0.9057716,-0.35,NaN,0,-0.0288887,-18,-18
47600,45320124,0,0,0,0.2585996,-0.8995909,-0.8995909,-0.25,NaN,0,-0.022708,-18,-18
47981,45422478,0,0,0,0.2585996,-0.8887414,-0.8887414,-0.53,NaN,0,-0.01195013,-17,-17
48390,45524302,0,0,0,0.2585996,-0.8821712,-0.8821712,-0.46,NaN,0,-0.005379912,-17,-17
48799,45626831,0,0,0,0.2585996,-0.8769096,-0.8769096,-0.53,NaN,0,-0.002887782,-17,-17
49209,45729539,0,0,0,0.2585996,-0.8739564,-0.8739564,-0.48,NaN,0,-0.001178142,-17,-17
49587,45830165,0,0,0,0.2585996,-0.8686758999999999,-0.8686758999999999,-0.66,NaN,0,0.004102353,-17,-17
50002,45932261,0,0,0,0.2585996,-0.8689047,-0.8689047,-0.47,NaN,0,-0.0003378354,-17,-17
50412,46035036,0,0,0,0.2585996,-0.8694682,-0.8694682,-0.49,NaN,0,-0.0009012781,-17,-17
50821,46138807,0,0,0,0.2585996,-0.8678202,-0.8678202,-0.45,NaN,0,-0.0004129969,-17,-17
51234,46240378,0,0,0,0.2585996,-0.8670206,-0.8670206,-0.62,NaN,0,0.0003865398,-17,-17
51649,46344109,0,0,0,0.2585996,-0.8666519,-0.8666519,-0.53,NaN,0,-0.00184631,-16,-16
52060,46445840,0,0,0,0.2585996,-0.8681604000000001,-0.8681604000000001,-0.66,NaN,0,-0.003354784,-16,-16
52470,46548685,0,0,0,0.2585996,-0.871779,-0.871779,-0.5,NaN,0,-0.008125479999999999,-17,-17
52850,46651919,0,0,0,0.2585996,-0.8734031,-0.8734031,-0.64,NaN,0,-0.009749588,-17,-17
53265,46755595,0,0,0,0.2585996,-0.8773368,-0.8773368,-0.39,NaN,0,-0.01573556,-17,-17
53675,46857693,0,0,0,0.2585996,-0.8795633,-0.8795633,-0.41,NaN,0,-0.01796209,-17,-17
54093,46960334,0,0,0,0.2585996,-0.8790987,-0.8790987,-0.42,NaN,0,-0.01792478,-16,-16
54497,47062588,0,0,0,0.2585996,-0.8746865,-0.8746865,-0.5,NaN,0,-0.01351249,-16,-16
54908,47165333,0,0,0,0.2585996,-0.8729746,-0.8729746,-0.32,NaN,0,-0.01302898,-16,-16
55319,47266884,0,0,0,0.2585996,-0.8699532,-0.8699532,-0.43,NaN,0,-0.0100075,-16,-16
55702,47369576,0,0,0,0.2585996,-0.8653664,-0.8653664,-0.5,NaN,0,-0.008197899999999999,-16,-16
55980,47471507,0,0,0,0.2585996,-0.8614371,-0.8614371,-0.49,NaN,0,-0.004268523,-16,-16
56392,47573232,0,0,0,0.2585996,-0.8598994,-0.8598994,-0.33,NaN,0,-0.003081854,-16,-16
56798,47677196,0,0,0,0.2585996,-0.8523705,-0.8523705,-0.37,NaN,0,0.004447047,-15,-15
57012,97810050,0,0,0,0.2585996,-0.6459406,-0.6459406,-0.71,NaN,0,0.004059384,-1,-1
57430,97910319,0,0,0,0.2585996,-0.6515514,-0.6515514,-0.53,NaN,0,-0.00155144,-1,-1
57841,98012397,0,0,0,0.2585996,-0.6548961,-0.6548961,-0.57,NaN,0,-0.004896155,-1,-1
58290,98115306,0,0,0,0.2585996,-0.6569858,-0.6569858,-0.67,NaN,0,-0.006184747,-1,-1
58737,98216909,0,0,0,0.2585996,-0.6590483,-0.6590483,-0.6899999999999999,NaN,0,-0.008247246999999999,-1,-1
59190,98320582,0,0,0,0.2585996,-0.6611114,-0.6611114,-0.97,NaN,0,-0.01031034,-1,-1
59606,98421925,0,0,0,0.2585996,-0.6632039,-0.6632039,-0.5,NaN,0,-0.01240282,-1,-1
60060,98526108,0,0,0,0.2585996,-0.6648196,-0.6648196,-0.74,NaN,0,-0.01401859,-1,-1
60507,98630488,0,0,0,0.2585996,-0.669343,-0.669343,-1.09,NaN,0,-0.01854198,-1,-1
60927,98730214,0,0,0,0.2585996,-0.6737281000000001,-0.6737281000000001,-0.78,NaN,0,-0.02292704,-1,-1
61380,98832588,0,0,0,0.2585996,-0.6777779,-0.6777779,-0.67,NaN,0,-0.02697687,0,0
61828,98935513,0,0,0,0.2585996,-0.681257,-0.681257,-0.92,NaN,0,-0.03070771,0,0
62244,99037800,0,0,0,0.2585996,-0.6843752,-0.6843752,-0.38,NaN,0,-0.03382593,0,0
62693,99141478,0,0,0,0.2585996,-0.6858878,-0.6858878,-0.85,NaN,0,-0.03550636,0,0
63125,99242020,0,0,0,0.2585996,-0.6854582,-0.6854582,-0.85,NaN,0,-0.03507679,0,0
63551,99345640,0,0,0,0.2585996,-0.6859102,-0.6859102,-0.85,NaN,0,-0.03570419,0,0
64005,99448131,0,0,0,0.2585996,-0.6883574,-0.6883574,-0.82,NaN,0,-0.03831922,0,0
64455,99551537,0,0,0,0.2585996,-0.6907069,-0.6907069,-0.89,NaN,0,-0.04147755,0,0
64908,99654849,0,0,0,0.2585996,-0.6940814,-0.6940814,-0.9399999999999999,NaN,0,-0.0440433,0,0
65356,99757863,0,0,0,0.2585996,-0.6974994,-0.6974994,-0.87,NaN,0,-0.04746126,0,0
65779,99861101,0,0,0,0.2585996,-0.7012929,-0.7012929,-0.89,NaN,0,-0.05125474,0,0
66229,99964318,0,0,0,0.2585996,-0.7051243,-0.7051243,-0.85,NaN,0,-0.05508613,0,0
66681,100069174,0,0,0,0.2585996,-0.7098321,-0.7098321,-0.74,NaN,0,-0.05979406,0,0
67131,100174792,0,0,0,0.2585996,-0.7132729,-0.7132729,-0.58,NaN,0,-0.06323479999999999,0,0
67586,100277685,0,0,0,0.2585996,-0.71597,-0.71597,-0.9399999999999999,NaN,0,-0.06593185,0,0
68037,100381166,0,0,0,0.2585996,-0.7199219,-0.7199219,-0.67,NaN,0,-0.06988382,0,0
68491,100483338,0,0,0,0.2585996,-0.7233866,-0.7233866,-0.63,NaN,0,-0.07334851000000001,-1,-1
68928,100587470,0,0,0,0.2585996,-0.7285642,-0.7285642,-0.31,NaN,0,-0.07852607,0,0
69361,100689677,0,0,0,0.2585996,-0.7326748,-0.7326748,-0.44,NaN,0,-0.08263677,-1,-1
69766,100792199,0,0,0,0.2585996,-0.7353206,-0.7353206,-0.51,NaN,0,-0.08528255999999999,0,0
70427,100997801,0,0,0,0.2585996,-0.7373484,-0.7373484,-0.77,NaN,0,-0.08731031,-1,-1
70881,101100092,0,0,0,0.2585996,-0.737474,-0.737474,-0.83,NaN,0,-0.08743589,-1,-1
71329,101203897,0,0,0,0.2585996,-0.7396249,-0.7396249,-0.82,NaN,0,-0.08975463,-1,-1
71782,101306119,0,0,0,0.2585996,-0.7424172,-0.7424172,-0.83,NaN,0,-0.09254687,-1,-1
72230,101412916,0,0,0,0.2585996,-0.7467486,-0.7467486,-0.8100000000000001,NaN,0,-0.09687833999999999,-1,-1
72683,101515111,0,0,0,0.2585996,-0.7503794,-0.7503794,-0.83,NaN,0,-0.09889173,-1,-1
73132,101619203,0,0,0,0.2585996,-0.7551466,-0.7551466,-0.7,NaN,0,-0.1055357,-1,-1
73552,101721145,0,0,0,0.2585996,-0.7592155,-0.7592155,-0.8,NaN,0,-0.1096046,-1,-1
73985,101825567,0,0,0,0.2585996,-0.7627016,-0.7627016,-0.87,NaN,0,-0.1130907,-1,-1
74421,101928057,0,0,0,0.2585996,-0.7657138999999999,-0.7657138999999999,-0.84,NaN,0,-0.116103,0,0
74868,102032625,0,0,0,0.2585996,-0.7674971,-0.7674971,-0.88,NaN,0,-0.1178862,-1,-1
75316,102137784,0.01874985,1.884066e-05,0.00351882,0.2585996,-0.7689888,-0.7689888,-0.78,NaN,0,-0.1177529,0,0
75769,102241533,0.06874938,6.328523e-05,0.03523342,0.2585996,-0.7690953,-0.7690953,-0.62,NaN,0,-0.1178594,0,0
76184,102346347,0.1174989,0.0001046583,0.07988099999999999,0.2585996,-0.7685665,-0.7685665,-0.4,NaN,0,-0.1174222,0,0
76634,102452079,0.1674988,0.000150457,0.1275438,0.2585996,-0.7642093,-0.7642093,-0.64,NaN,0,-0.1130649,0,0
77082,102557523,0.2174988,0.0001962036,0.1768965,0.2585996,-0.7599145,-0.7599145,-0.6,NaN,0,-0.1087701,0,0
77534,102660894,0.2674987,0.0002602339,0.2267451,0.2585996,-0.7551607,-0.7551607,-0.53,NaN,0,-0.1040164,1,1
77976,102767121,0.3162487,0.0003402829,0.2763963,0.2585996,-0.746438,-0.746438,-0.34,NaN,0,-0.09529363,7,7
78428,102871050,0.2365375,0.0002064556,0.2768301,0.2585996,-0.7331533,-0.7236652,0.05,NaN,0,-0.07252084,17,27
78874,102978301,0.2302072,9.399651999999999e-05,0.2356976,0.2585996,-0.7123695,-0.6771122000000001,0.43,NaN,0,-0.0275852,20,43
79303,103081599,0.2130175,1.528859e-05,0.2233121,0.2585996,-0.6859483,-0.6211495,-0.14,NaN,0,0.02872081,22,50
79742,103187815,0.2296686,2.086163e-06,0.2212087,0.2585996,-0.6569614,-0.557088,-0.37,NaN,0,0.09214145999999999,22,50
80191,103292787,0.2426849,3.136694e-05,0.2379595,0.2585996,-0.6220781,-0.497712,-0.5,NaN,0,0.1510444,24,47
80608,103398872,0.218242,6.595254000000001e-05,0.2310798,0.2585996,-0.584534,-0.4389435,-0.39,NaN,0,0.2102478,26,47
81060,103503314,0.2379753,0.0001023859,0.2276116,0.2585996,-0.5411401,-0.3832688,-0.49,NaN,0,0.2647246,29,46
81507,103609527,0.2416446,0.0002322048,0.2318508,0.2585996,-0.4967951,-0.327254,0.04,NaN,0,0.3205258,31,45
81958,103713580,0.2624778,0.0003915727,0.2452817,0.2585996,-0.4458716,-0.2727397,-0.02,NaN,0,0.3755513,36,45
82405,103821802,0.2867344,0.0005428493,0.2675412,0.2585996,-0.3872717,-0.2148011,-0.04,NaN,0,0.4320402,46,47
82859,103926798,0.2729716,0.0004666448,0.279564,0.2585996,-0.3171512,-0.1517231,0.37,NaN,0,0.4946453,59,55
83311,104033883,0.2879882,0.0003659725,0.280623,0.2585996,-0.2379391,-0.07696255,-0.08,NaN,0,0.5680478,71,66
83730,104142832,0.292565,0.0003251135,0.2901766,0.2585996,-0.1461026,0.009057759,-0.14,NaN,0,0.654152,85,79
84182,104247098,0.2775835,0.0003371537,0.2828536,0.2585996,-0.03816409,0.09771436999999999,0.07000000000000001,NaN,0,0.7421678,100,93
84631,104352165,0.283182,0.0004410446,0.2825433,0.2585996,0.07517102000000001,0.2027225,0.05,NaN,0,0.846535,111,105
85053,104458695,0.284513,0.0005098283,0.2846088,0.2585996,0.2037692,0.3187466,0.05,NaN,0,0.9609341,121,115
85496,104564650,0.2794586,0.0005174875,0.2832703,0.2585996,0.3331448,0.4439021,0.58,NaN,0,1.08609,128,124
85926,104670301,0.2715214,0.0006067455,0.2769707,0.2585996,0.4755769,0.5835709,0.46,NaN,0,1.225217,134,132
86360,104774443,0.2786928,0.000764221,0.274543,0.2585996,0.6231915,0.729254,0.57,NaN,0,1.369267,139,139
86811,104881121,0.2730173,0.000780642,0.2746533,0.2585996,0.7750406,0.8805199,0.65,NaN,0,1.520281,143,143
87224,104987658,0.2764741,0.0007200837,0.2759518,0.2585996,0.9303486,1.033581,0.79,NaN,0,1.673166,146,146
87680,105093103,0.2726617,0.0005461276,0.27519,0.2585996,1.088497,1.184802,0.9,NaN,0,1.824128,149,148
88128,105199725,0.2696658,0.0003539324,0.2729193,0.2585996,1.249011,1.339537,1.07,NaN,0,1.980069,152,152
88582,105304206,0.2660554,0.0002458692,0.2688434,0.2585996,1.411445,1.494673,1.44,NaN,0,2.135022,154,155
89031,105409869,0.2661265,0.0002574325,0.2684292,0.2585996,1.571323,1.659986,1.69,NaN,0,2.300175,155,157
89484,105513136,0.2650643,0.000384599,0.2662112,0.2585996,1.736577,1.826078,1.87,NaN,0,2.466092,156,159
89932,105619874,0.2642237,0.0005138516000000001,0.2641551,0.2585996,1.902896,2.012876,1.93,NaN,0,2.651005,155,160
90387,105726175,0.2653402,0.0006325245,0.2654634,0.2585996,2.070069,2.196662,2.46,NaN,0,2.834791,154,159
90797,105835116,0.2751364,0.0008338094000000001,0.2689002,0.2585996,2.229511,2.392446,2.34,NaN,0,3.030315,151,157
91244,105940672,0.2836258,0.0009162128,0.2772231,0.2585996,2.389516,2.571477,1.93,NaN,0,3.209179,150,154
91656,106047880,0.2711791,0.0006113052,0.2778375,0.2585996,2.550095,2.737234,2.66,NaN,0,3.376309,150,153
92099,106154267,0.2865018,0.0003258884,0.279752,0.2585996,2.713216,2.897992,2.43,NaN,0,3.5377,156,156
92545,106260893,0.3158119,8.571148e-05,0.2964481,0.2585996,2.88304,3.05393,2.96,NaN,0,3.696072,166,161
92986,106369780,0.2962774,7.417798000000001e-05,0.3050382,0.2585996,3.063204,3.225298,3.42,NaN,0,3.869866,178,171
93400,106475311,0.2908121,0.0001982749,0.296958,0.2585996,3.253308,3.406669,3.5,NaN,0,4.052061,189,183
93842,106584665,0.282821,0.0002624393,0.2908552,0.2585996,3.451632,3.613151,3.57,NaN,0,4.260809,196,194
94286,106692090,0.2759001,0.000267446,0.2824246,0.2585996,3.656723,3.82912,3.67,NaN,0,4.479205,201,203
94729,106801885,0.2530568,0.0001669824,0.2699051,0.2585996,3.86669,4.055042,3.76,NaN,0,4.705843,203,210
95177,106909311,0.2341748,0.0001231432,0.2509996,0.2585996,4.079132,4.280807,4.14,NaN,0,4.93405,203,214
95622,107017626,0.2199043,0.0002186,0.2321312,0.2585996,4.290785,4.51406,4.07,NaN,0,5.168669,198,214
96068,107124085,0.2112713,0.0003474057,0.2199621,0.2585996,4.4974,4.734237,4.72,NaN,0,5.391286,189,206
96465,107230254,0.1820718,0.0003495961,0.2012937,0.2585996,4.694691,4.953228,4.91,NaN,0,5.610109,175,195
96891,107337702,0.1658591,0.0002475828,0.179976,0.2585996,4.878369,5.158227,5.32,NaN,0,5.815742,156,179
97336,107445354,0.1665421,0.0002307147,0.1675491,0.2585996,5.044169,5.348804,5.36,NaN,0,6.006152,133,158
97777,107555191,0.1853337,0.0002498925,0.1776369,0.2585996,5.190356,5.516995,5.43,NaN,0,6.173358,111,129
98223,107662282,0.1973074,0.0003247559,0.1884372,0.2585996,5.319829,5.655394,5.76,NaN,0,6.310132,95,108
98663,107771727,0.1997432,0.0003781468,0.1978794,0.2585996,5.435509,5.777287,5.94,NaN,0,6.431209,81,89
99078,107878314,0.204658,0.0004858673,0.2043576,0.2585996,5.539776,5.876125,6.04,NaN,0,6.528597,70,73
99521,107986175,0.229518,0.0007183254,0.2158185,0.2585996,5.63459,5.96167,6.38,NaN,0,6.613669,62,61
99936,108092032,0.2229801,0.0006432384,0.224017,0.2585996,5.721599,6.036604,6.22,NaN,0,6.687405,56,51
100379,108199569,0.2226791,0.0005505532,0.2237312,0.2585996,5.798079,6.102431,6.24,NaN,0,6.755117,51,45
