LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1841,21860459,2,0,0,16.16,0.06,24,0,0,0
2259,21963440,2,0,0,16.17,0.06,24,0,0,0
2709,22074695,2,0,0,16.16,0.06,24,0,0,0
3121,22175000,2,0,0,16.16,0.06,24,0,0,0
3574,22285863,2,0,0,16.16,0.06,24,0,0,0
3984,22388306,2,0,0,16.16,0.06,24,0,0,0
4444,22503355,2,0,0,16.16,0.06,24,0,0,0
4856,22606048,2,0,0,16.16,0.05,24,0,0,0
5270,22707089,2,0,0,16.16,0.06,24,0,0,0
5729,22825074,2,0,0,16.16,0.05,24,0,0,0
6144,22927446,2,0,0,16.17,0.06,24,0,0,0
6559,23029712,2,0,0,16.16,0.06,24,0,0,0
6974,23134566,2,0,0,16.16,0.06,24,0,0,0
7425,23246495,2,0,0,16.16,0.06,24,0,0,0
7837,23350437,2,0,0,16.16,0.05,24,0,0,0
8284,23461490,2,0,0,16.16,0.05,24,0,0,0
8735,23569432,2,0,0,16.16,0.05,24,0,0,0
9147,23672667,2,0,0,16.16,0.05,24,0,0,0
9556,23777089,2,0,0,16.16,0.06,24,0,0,0
9908,23878425,2,0,0,16.16,0.05,24,0,0,0
10360,23989297,2,0,0,16.16,0.05,24,0,0,0
10777,24093419,2,0,0,16.16,0.05,24,0,0,0
11231,24208358,2,0,0,16.16,0.05,24,0,0,0
11645,24313616,2,0,0,16.16,0.06,24,0,0,0
12059,24416247,2,0,0,16.16,0.06,24,0,0,0
12515,24530975,2,0,0,16.16,0.05,24,0,0,0
12929,24637013,2,0,0,16.16,0.06,24,0,0,0
13753,24841130,2,0,0,16.16,0.05,24,0,0,0
14165,24944611,2,0,0,16.16,0.06,24,0,0,0
14615,25055836,2,0,0,16.16,0.06,24,0,0,0
15034,25161149,2,0,0,16.16,0.05,24,0,0,0
15484,25273048,2,0,0,16.16,0.06,24,0,0,0
15911,25378805,2,0,0,16.16,0.06,24,0,0,0
16321,25479790,2,0,0,16.16,0.06,24,0,0,0
16776,25592914,2,0,0,16.16,0.06,24,0,0,0
17193,25696696,2,0,0,16.16,0.06,24,0,0,0
17613,25801296,2,0,0,16.16,0.06,24,0,0,0
18481,26019623,2,0,0,16.16,0.06,24,0,0,0
18860,26117234,2,0,0,16.16,0.06,24,0,0,0
19309,26228715,2,0,0,16.16,0.06,24,0,0,0
19762,26341321,2,0,0,16.16,0.06,24,0,0,0
20181,26448055,2,0,0,16.16,0.06,24,0,0,0
20598,26552430,2,0,0,16.16,0.06,24,0,0,0
21010,26652681,2,0,0,16.16,0.06,24,0,0,0
