LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1673,21819402,0,0,0,16.2,0.04,28,0,0,0
2129,21932804,0,0,0,16.21,0.04,28,0,0,0
2542,22033675,0,0,0,16.21,0.04,28,0,0,0
2992,22144871,0,0,0,16.21,0.04,28,0,0,0
3404,22245575,0,0,0,16.21,0.04,28,0,0,0
3862,22356685,0,0,0,16.2,0.04,28,0,0,0
4280,22459692,0,0,0,16.21,0.04,28,0,0,0
4694,22564351,0,0,0,16.2,0.04,28,0,0,0
5148,22676007,0,0,0,16.21,0.04,28,0,0,0
5559,22777908,0,0,0,16.21,0.04,28,0,0,0
5979,22886845,0,0,0,16.21,0.04,28,0,0,0
6436,22998642,0,0,0,16.2,0.04,28,0,0,0
6851,23101452,0,0,0,16.21,0.04,28,0,0,0
7303,23215984,0,0,0,16.2,0.04,28,0,0,0
8121,23421625,0,0,0,16.2,0.04,28,0,0,0
8569,23529254,0,0,0,16.21,0.04,28,0,0,0
9020,23643184,0,0,0,16.21,0.04,28,0,0,0
9390,23735923,0,0,0,16.21,0.04,28,0,0,0
9781,23847844,0,0,0,16.21,0.04,28,0,0,0
10234,23959042,0,0,0,16.21,0.04,28,0,0,0
10648,24063197,0,0,0,16.21,0.04,28,0,0,0
11474,24272213,0,0,0,16.2,0.04,28,0,0,0
11937,24385623,0,0,0,16.2,0.04,28,0,0,0
12355,24490058,0,0,0,16.21,0.04,28,0,0,0
12767,24593210,0,0,0,16.21,0.04,28,0,0,0
13221,24707013,0,0,0,16.2,0.04,28,0,0,0
13633,24810336,0,0,0,16.21,0.04,28,0,0,0
14046,24910559,0,0,0,16.21,0.04,28,0,0,0
14456,25015026,0,0,0,16.21,0.04,28,0,0,0
14909,25128065,0,0,0,16.21,0.04,28,0,0,0
15325,25232051,0,0,0,16.2,0.04,28,0,0,0
15789,25348878,0,0,0,16.21,0.04,28,0,0,0
16202,25449237,0,0,0,16.2,0.04,28,0,0,0
16613,25553179,0,0,0,16.2,0.04,28,0,0,0
17028,25656244,0,0,0,16.21,0.04,28,0,0,0
17486,25771702,0,0,0,16.2,0.04,28,0,0,0
17899,25876205,0,0,0,16.21,0.04,28,0,0,0
18313,25979281,0,0,0,16.21,0.04,28,0,0,0
18731,26086271,0,0,0,16.21,0.04,28,0,0,0
19143,26188881,0,0,0,16.21,0.04,28,0,0,0
19593,26301022,0,0,0,16.22,0.04,28,0,0,0
20014,26406399,0,0,0,16.21,0.04,28,0,0,0
20429,26511144,0,0,0,16.21,0.04,28,0,0,0
20887,26623100,0,0,0,16.21,0.04,28,0,0,0
21305,26726255,0,0,0,16.2,0.04,28,0,0,0
21714,26830314,0,0,0,16.21,0.04,28,0,0,0
22171,26946094,0,0,0,16.21,0.04,28,0,0,0
22580,27050784,0,0,0,16.2,0.04,28,0,0,0
22995,27152712,0,0,0,16.21,0.04,28,0,0,0
23444,27264345,0,0,0,16.21,0.04,28,0,0,0
23860,27367129,0,0,0,16.21,0.04,28,0,0,0
24280,27473766,0,0,0,16.21,0.04,28,0,0,0
24697,27579679,0,0,0,16.2,0.04,28,0,0,0
25558,27797147,0,0,0,16.21,0.04,28,0,0,0
25975,27904465,0,0,0,16.21,0.04,28,0,0,0
26388,28011855,0,0,0,16.21,0.04,28,0,0,0
26801,28113032,0,0,0,16.2,0.04,28,0,0,0
27215,28216648,0,0,0,16.21,0.04,28,0,0,0
27669,28329643,0,0,0,16.21,0.04,28,0,0,0
28079,28431050,0,0,0,16.21,0.04,28,0,0,0
28531,28542299,0,0,0,16.2,0.04,28,0,0,0
