LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1964,21891300,4,0,0,16.13,0.04,24,0,0,0
2418,22003803,4,0,0,16.13,0.04,24,0,0,0
3280,22215183,4,0,0,16.13,0.04,24,0,0,0
4150,22430107,4,0,0,16.13,0.04,24,0,0,0
4566,22534293,4,0,0,16.13,0.04,24,0,0,0
4978,22636047,4,0,0,16.13,0.04,24,0,0,0
5433,22747487,4,0,0,16.13,0.04,24,0,0,0
5852,22856009,4,0,0,16.13,0.04,24,0,0,0
6267,22957087,4,0,0,16.13,0.05,24,0,0,0
6726,23071322,4,0,0,16.13,0.04,24,0,0,0
7143,23175414,4,0,0,16.12,0.04,24,0,0,0
7594,23286786,4,0,0,16.13,0.04,24,0,0,0
8004,23390624,4,0,0,16.13,0.04,24,0,0,0
8415,23491087,4,0,0,16.12,0.04,24,0,0,0
8857,23599762,4,0,0,16.13,0.04,24,0,0,0
9271,23702641,4,0,0,16.13,0.04,24,0,0,0
9678,23807444,4,0,0,16.13,0.04,24,0,0,0
10110,23928738,4,0,0,16.13,0.04,24,0,0,0
10480,24020205,4,0,0,16.13,0.04,24,0,0,0
10941,24137362,4,0,0,16.13,0.04,24,0,0,0
11351,24241568,4,0,0,16.13,0.04,24,0,0,0
11768,24344876,4,0,0,16.12,0.04,24,0,0,0
12222,24457211,4,0,0,16.12,0.04,24,0,0,0
12640,24563630,4,0,0,16.13,0.04,24,0,0,0
13052,24666495,4,0,0,16.13,0.04,24,0,0,0
13465,24770431,4,0,0,16.13,0.04,24,0,0,0
13917,24881196,4,0,0,16.13,0.04,24,0,0,0
14328,24984460,4,0,0,16.13,0.04,24,0,0,0
14784,25097226,4,0,0,16.12,0.04,25,0,0,0
15202,25201611,4,0,0,16.13,0.04,24,0,0,0
15623,25305814,4,0,0,16.13,0.04,24,0,0,0
16039,25409668,4,0,0,16.13,0.04,25,0,0,0
16493,25519267,4,0,0,16.13,0.04,25,0,0,0
16906,25622692,4,0,0,16.12,0.04,24,0,0,0
17320,25727583,4,0,0,16.12,0.04,24,0,0,0
17776,25843037,4,0,0,16.13,0.04,24,0,0,0
18191,25946574,4,0,0,16.13,0.04,24,0,0,0
18608,26055631,4,0,0,16.12,0.04,25,0,0,0
19019,26158052,4,0,0,16.12,0.04,25,0,0,0
19427,26259492,4,0,0,16.12,0.04,24,0,0,0
19892,26376058,4,0,0,16.13,0.04,24,0,0,0
20304,26481459,4,0,0,16.13,0.04,24,0,0,0
20718,26582654,4,0,0,16.13,0.04,25,0,0,0
21178,26696210,4,0,0,16.13,0.04,24,0,0,0
21587,26801032,4,0,0,16.13,0.04,25,0,0,0
22002,26905196,4,0,0,16.13,0.05,24,0,0,0
22412,27009442,4,0,0,16.13,0.04,24,0,0,0
22867,27121697,4,0,0,16.13,0.04,25,0,0,0
23277,27222746,4,0,0,16.13,0.04,25,0,0,0
23710,27333743,4,0,0,16.12,0.04,25,0,0,0
24153,27440217,4,0,0,16.13,0.05,25,0,0,0
24573,27546214,4,0,0,16.13,0.04,24,0,0,0
24985,27649750,4,0,0,16.12,0.04,25,0,0,0
25435,27761638,4,0,0,16.13,0.05,25,0,0,0
25849,27868349,4,0,0,16.13,0.04,24,0,0,0
26264,27980728,4,0,0,16.13,0.05,25,0,0,0
26678,28081420,4,0,0,16.12,0.04,25,0,0,0
27091,28185857,4,0,0,16.13,0.05,25,0,0,0
27544,28298901,4,0,0,16.13,0.05,25,0,0,0
27955,28401135,4,0,0,16.12,0.05,25,0,0,0
28367,28502289,4,0,0,16.13,0.05,25,0,0,0
28818,28614232,4,0,0,16.12,0.05,25,0,0,0
29233,28718452,4,0,0,16.13,0.05,25,0,0,0
30129,28938209,4,0,0,16.13,0.04,25,0,0,0
30543,29041367,4,0,0,16.13,0.04,25,0,0,0
