tempo,<>(GyrX),var(GyrX),kurt(GyrX),RMS(GyrX),freq1(GyrX),freq2(GyrX),amp1(GyrX),amp2(GyrX),<>(GyrY),var(GyrY),kurt(GyrY),RMS(GyrY),freq1(GyrY),freq2(GyrY),amp1(GyrY),amp2(GyrY),<>(GyrZ),var(GyrZ),kurt(GyrZ),RMS(GyrZ),freq1(GyrZ),freq2(GyrZ),amp1(GyrZ),amp2(GyrZ),<>(AccX),var(AccX),kurt(AccX),RMS(AccX),freq1(AccX),freq2(AccX),amp1(AccX),amp2(AccX),<>(AccY),var(AccY),kurt(AccY),RMS(AccY),freq1(AccY),freq2(AccY),amp1(AccY),amp2(AccY),<>(AccZ),var(AccZ),kurt(AccZ),RMS(AccZ),freq1(AccZ),freq2(AccZ),amp1(AccZ),amp2(AccZ),<>(Roll),var(Roll),kurt(Roll),RMS(Roll),freq1(Roll),freq2(Roll),amp1(Roll),amp2(Roll),<>(Pitch),var(Pitch),kurt(Pitch),RMS(Pitch),freq1(Pitch),freq2(Pitch),amp1(Pitch),amp2(Pitch),<>(Yaw),var(Yaw),kurt(Yaw),RMS(Yaw),freq1(Yaw),freq2(Yaw),amp1(Yaw),amp2(Yaw),<>(C9),var(C9),kurt(C9),RMS(C9),freq1(C9),freq2(C9),amp1(C9),amp2(C9),<>(C10),var(C10),kurt(C10),RMS(C10),freq1(C10),freq2(C10),amp1(C10),amp2(C10),<>(C11),var(C11),kurt(C11),RMS(C11),freq1(C11),freq2(C11),amp1(C11),amp2(C11),<>(C12),var(C12),kurt(C12),RMS(C12),freq1(C12),freq2(C12),amp1(C12),amp2(C12),<>(C13),var(C13),kurt(C13),RMS(C13),freq1(C13),freq2(C13),amp1(C13),amp2(C13),<>(C14),var(C14),kurt(C14),RMS(C14),freq1(C14),freq2(C14),amp1(C14),amp2(C14),Guasto
0.0,-0.11810849209811966,0.04013874254237609,-1.5308381506525088,0.2323230575216525,66.0,84.0,5.323947085928577,3.48047573564034,0.018595010484624887,0.008512817455382937,-0.8238127707982565,0.09399116356936335,0.0,89.0,9.698561384255354,8.264924074246757,0.13891898315588794,0.005740571094902174,-0.8130068379302506,0.15818565065316056,42.0,41.0,0.21401297575395462,0.20407872752989462,0.09150262775735993,0.04198710584074443,0.4707447300227119,0.22414329198770316,97.0,94.0,8.1031288162247,7.615055991035451,0.3763617923719848,0.08430842130631866,-0.3088717346268566,0.4750962272332574,95.0,98.0,18.608277020811727,13.027041165034879,-11.807081715099716,1.379827512753228,-1.0812527319323249,11.865204381184517,0.0,99.0,256.46918988444236,25.69797040523725,0.3065242165242165,4.928960455840456,0.4594062489090396,2.238051592071757,69.0,67.0,5.784442110724298,5.723166142827424,0.6035612535612536,0.3606818526658527,-0.43848725029579905,0.8508469050542857,86.0,85.0,7.401913402153442,1.4414928056770733,14.781823361823362,7.02323552299552,-1.293848879132283,15.016841485649643,77.0,75.0,-2.380863321571123,-2.3830560417021824,1654.2336182336182,8461.15098087098,1.6573669500325563,1656.7817927632802,81.0,82.0,1464.1711863676899,555.662197577451,1525.6495726495727,3556.439706959707,1.3189770894179347,1526.8113589850993,84.0,80.0,2428.0071306487343,760.9845888037532,1604.4985754985755,7209.147855107854,1.4626040770938156,1606.7371557754204,86.0,85.0,774.4978160054391,396.0892628486098,1581.8176638176637,3518.2466585266584,2.1656027363497667,1582.9261968674803,92.0,91.0,1221.9252189215226,1100.8974976639356,1578.91452991453,5308.792673992674,0.29424904792056683,1580.5900039807161,98.0,96.0,1238.0277813678879,1072.3802008115254,1607.5698005698005,4983.542971102972,3.3872999486047517,1609.114666065476,96.0,97.0,1282.1441181572095,921.515098031214,1
1.0,-0.11891883075693178,0.04025552750768932,-1.5324735330550594,0.23298680976018615,61.0,80.0,5.2922301466978094,3.4906107432586144,0.019166585360142045,0.008603562053289016,-0.8160392495525133,0.09458582404359142,0.0,83.0,9.765013023087302,8.450300404090509,0.1387860920768466,0.00573043252518674,-0.8173226359697727,0.1580371229847406,52.0,50.0,0.3762487265392054,0.2535447176030616,0.0913791619777462,0.04187285027373771,0.4800638147865608,0.22383932754654165,93.0,87.0,8.271319890561212,8.05863289409547,0.37755204570804923,0.08456690583123443,-0.3160858656285961,0.4763110392989031,103.0,106.0,18.80472972704697,12.20194543501023,-11.804607524621211,1.3780511899586794,-1.0826030565780391,11.862668126612542,0.0,96.0,256.9949388270928,25.958692384247215,0.28928977272727274,5.019471004111629,0.44141028704823126,2.255858975181979,66.0,49.0,5.9302117757584005,5.416433453671926,0.6076988636363637,0.3656804446710697,-0.4128993003354031,0.8567026839203695,89.0,88.0,7.597006596259716,1.4203914034919773,14.795596590909094,7.070001352466977,-1.2970067895969417,15.031952454763575,74.0,99.0,-1.7522775143305576,-2.5269705181445943,1654.34375,8441.314547720798,1.674336091607588,1656.8858067786523,83.0,84.0,1513.8611190493007,503.11332998531645,1525.6107954545455,3546.8366922429423,1.3274175023763628,1526.7694847812131,90.0,88.0,2352.8133981971096,743.5051665657119,1604.6789772727273,7200.064741970991,1.4764098661652807,1606.914506161929,80.0,79.0,751.1151117829297,518.7743961754758,1581.7073863636363,3512.5038769101266,2.1573198939692806,1582.8141966920816,84.0,83.0,1210.8966969426738,1114.559301599458,1578.8238636363637,5296.56148018648,0.2939882426235787,1580.4955889904222,92.0,90.0,1255.8854940578497,1042.8615691944744,1607.7329545454545,4978.71480833981,3.401435106150711,1609.276180108199,88.0,89.0,1248.209951352626,946.4503443899209,1
2.0,-0.11971889705318223,0.040367122659307135,-1.5341540413339145,0.2336351482885485,66.0,80.0,4.791315806169912,3.5096523821845076,0.01962637180388102,0.008653745577205312,-0.8241957338473562,0.09494432677836735,0.0,97.0,9.792385577991581,8.584349005873264,0.13867150628248348,0.005718787743538346,-0.8197537062619924,0.15789988558051524,53.0,52.0,0.48098969272433295,0.22181174825706335,0.09167761439896129,0.04178533638098115,0.4841045351546871,0.22376717655887182,101.0,95.0,9.296637183188587,8.377526816282934,0.378721827164967,0.08480970013557125,-0.32302699679820224,0.4774931082211653,105.0,108.0,18.29333088591292,11.346023842025252,-11.802006606232293,1.3765242378978186,-1.0844668082022593,11.860016217078211,0.0,95.0,257.5547711562761,26.17556350693226,0.27215297450424936,5.1088766015323195,0.4209291024857751,2.2734271716542542,87.0,69.0,5.3821250019495785,5.080064586908416,0.6118130311614731,0.37061658994334273,-0.3908776560273357,0.8624858663702183,92.0,91.0,7.741536363677275,1.3501814793388587,14.80929178470255,7.11612421291527,-1.3003771756046238,15.046962762805956,82.0,107.0,-1.9965441480302406,-2.56885465428093,1654.4532577903683,8421.566701004378,1.6913104807232053,1656.9892250056132,81.0,82.0,1557.6485953970393,455.6287920944468,1525.5722379603399,3537.2852498068505,1.3358649035777606,1526.727846686182,90.0,88.0,2248.718087124746,739.8294651850013,1604.85835694051,7190.968516610868,1.4902248642418496,1607.0908323249112,84.0,83.0,724.1826341907376,607.6286933863786,1581.5977337110482,3506.7695403038883,2.1491670792964874,1582.7028232201064,92.0,91.0,1197.3685713467942,1127.2165131636434,1578.7337110481587,5284.38343420036,0.2937638102798035,1580.4017033366385,90.0,88.0,1276.0021251584199,1007.1705388559712,1607.8951841359774,4973.861141514294,3.415597813101187,1609.4367629860428,94.0,95.0,1193.2640285401453,972.0974760929291,1
3.0,-0.12051001956621467,0.04047432789422349,-1.535850097852808,0.23427048138953555,62.0,76.0,4.69524975934693,3.660102761821099,0.019976189115169494,0.00867255045876532,-0.8332417908330076,0.09511624393457108,0.0,89.0,9.780982446239776,8.667330732272156,0.1385657182138889,0.00570654886655873,-0.8213281390043741,0.1577684598902812,47.0,48.0,0.40951316371958985,0.22276974810303984,0.09203972669350283,0.04171338268435045,0.48569802921634464,0.2237562503256671,99.0,93.0,10.315981432263406,8.397349132052847,0.37974976936694915,0.08494350549793653,-0.328137309181721,0.4784489935477199,91.0,93.0,17.008299774575825,11.047413562880969,-11.79930750094162,1.3752036857644896,-1.0867184589686278,11.857275253251363,0.0,88.0,258.1390139602154,26.33860975871727,0.25443502824858766,5.2055335325939085,0.40947166014867875,2.2925020870675423,46.0,80.0,5.877209073586385,5.72384820640875,0.616271186440678,0.37660248715609546,-0.35096112084186304,0.8690965501941214,89.0,88.0,7.9647706871141954,1.3636426568642277,14.823022598870057,7.162706702037418,-1.3035118923835736,15.062020848275912,107.0,108.0,-2.5869506089466276,-2.788494152384891,1654.5903954802259,8404.367159616524,1.7078267129857196,1657.1209982451066,81.0,82.0,1603.5281997278055,423.9767621426801,1525.497175141243,3529.2591987964342,1.3383719376947574,1526.6502287373996,80.0,78.0,2107.840509126931,734.5842930760396,1605.045197740113,7182.955458459372,1.5035342279386747,1607.2749458049886,88.0,87.0,714.8878645029598,657.9028126108049,1581.4802259887006,3501.7234039147907,2.1384955975168407,1582.5838166502158,92.0,91.0,1178.7572797856121,1135.8023828080288,1578.6892655367233,5270.112802291897,0.2992282840286067,1580.3528158607085,100.0,98.0,1314.2329597876374,979.8302484047961,1608.0169491525423,4965.019541940749,3.4346379028429044,1609.5556849096147,96.0,97.0,1181.315744100997,984.309483548981,1
4.0,-0.12142429922940844,0.040656740727033326,-1.5345360132372046,0.2351299111984038,68.0,82.0,5.165156930317915,3.684913646711377,0.020472407549586857,0.008735464349458558,-0.8378766144299012,0.09555091249436332,0.0,83.0,9.82147792083256,8.789884757028716,0.13848869374943665,0.005692534804704505,-0.8202714583320443,0.15765664525106676,45.0,46.0,0.36184579081961926,0.22768181861997477,0.091647967557277,0.041650031973377695,0.4879303929572094,0.223454822944213,95.0,89.0,11.036111150407574,7.829065601468065,0.38083975546262905,0.08512531683209047,-0.3340375922761587,0.47950437594254175,106.0,109.0,15.044006499194369,11.433720230169182,-11.796626897652581,1.373869829657599,-1.0888694035895132,11.854552118752515,0.0,93.0,258.70658416064884,26.406805331788526,0.23681690140845077,5.30102006525026,0.3948099117521138,2.311313448919235,63.0,81.0,6.452277512320407,6.095095105116383,0.6207042253521128,0.38251503938887566,-0.3165818112244305,0.875620504331434,94.0,93.0,8.135844492690836,1.3323032539677409,14.83667605633803,7.208651067080448,-1.3068484565844913,15.076979187106767,80.0,82.0,-2.0617626420627024,-2.433359019387219,1654.7267605633804,8387.22738919392,1.7243494153619845,1657.2520187108316,81.0,82.0,1639.28497781246,398.6282717490813,1525.4225352112676,3521.2672873398587,1.3409158820898193,1526.5730441596727,90.0,88.0,1949.323936697786,741.4649610585878,1605.230985915493,7174.918246200367,1.5168532339374212,1607.4580011160829,79.0,78.0,756.6468303306373,663.8791184770109,1581.36338028169,3496.6783162250345,2.127981234750026,1582.4654716656805,86.0,85.0,1158.4940106542074,1143.301609569993,1578.6450704225351,5255.918866873559,0.3046990300546275,1580.3042023075766,98.0,96.0,1354.3857290249225,948.1916545072493,1608.138028169014,4956.198408530277,3.4536884938636256,1609.6739281387324,96.0,97.0,1174.6132991629815,997.0357108513161,1
5.0,-0.12224552610423221,0.04078230593127241,-1.535637480379888,0.23582136787119215,60.0,74.0,5.4236012400344285,3.653394018035765,0.02104549563699438,0.008827778471939616,-0.8297676485869308,0.09615557304705331,0.0,83.0,9.889538513892798,8.927566967284994,0.1384077135890918,0.005678834067343012,-0.8195777714631602,0.15754230373844041,50.0,51.0,0.5438219788717129,0.23030461258082038,0.09155377192743445,0.04153586666238846,0.49746620877177516,0.22316201745317155,99.0,93.0,11.82673024837903,7.0889447584147245,0.38212136598099244,0.08547026629260891,-0.34119877536823706,0.4808813986983824,100.0,103.0,12.659420666873455,11.819887317557665,-11.793936588014981,1.3725764184762446,-1.0910364138291189,11.8518210039157,0.0,98.0,259.2675167917895,26.39070537360677,0.21929775280898883,5.39535133644564,0.37742917684472266,2.3298685283832135,88.0,69.0,6.484224727834106,5.638262650856033,0.6251123595505619,0.3883551986073746,-0.2871534258232118,0.882059961272985,101.0,100.0,8.254274798443031,1.2592992012704212,14.850252808988765,7.2539658514005385,-1.3103660600862543,15.091838789017983,87.0,115.0,-1.946045541783942,-2.6698942572766287,1654.862359550562,8370.14719892388,1.7408785188297862,1657.3822928361283,81.0,77.0,1663.1706647926899,386.9068767261573,1525.3483146067415,3513.3093210951097,1.3434963337783574,1526.4962893332938,94.0,92.0,1779.7186367537984,758.1761158248955,1605.4157303370787,7166.8576673524285,1.5301818357154908,1607.6400073581233,83.0,82.0,792.0684237311568,628.1204174833176,1581.247191011236,3491.634499129609,2.117621754021665,1582.3477827639465,93.0,94.0,1149.591615736138,1136.9947019304796,1578.6011235955057,5241.801012818484,0.31017599104279103,1580.2558603813698,98.0,95.0,1396.2627555005784,1028.8516878843454,1608.258426966292,4947.397816110143,3.4727494779152974,1609.7914984678375,98.0,99.0,1159.4791722368036,1010.2118360076254,1
6.0,-0.12286392845874881,0.040804273357669216,-1.537516339222067,0.23618958611571025,58.0,70.0,5.053046772302261,3.5976447379539387,0.02132282392185808,0.00883043856039846,-0.8355743180428306,0.0962307968292017,0.0,91.0,9.852359067291918,8.947583011297436,0.1382607197975257,0.005670596047643924,-0.8255094200693476,0.15738722522502072,58.0,60.0,0.4502096242433611,0.19635525195746298,0.09218099964379085,0.04155964189474408,0.4860261881111083,0.22347385759265512,95.0,93.0,12.83652445627402,6.754718132256655,0.38345372415284773,0.08586391992735816,-0.3481823677651339,0.4823485910751446,106.0,109.0,14.690520481473728,12.152540357299804,-11.791237914098971,1.3713208409420166,-1.0932130858646625,11.84908313554169,0.0,91.0,259.8214101463765,26.29083820382167,0.20187675070028016,5.488542254429863,0.3577478895123325,2.348174271421008,81.0,63.0,6.876109968713434,5.0064062345838805,0.6294957983193278,0.39412390236993666,-0.262156261488685,0.8884170608163605,90.0,89.0,8.319952851445832,1.1491874168420517,14.863753501400561,7.298659467157648,-1.3140454995774564,15.106600649824474,78.0,103.0,-2.0410205420027867,-2.733151819876434,1654.997198879552,8353.126396626065,1.757413955337665,1657.5118269812233,83.0,84.0,1674.078168062426,367.8678402395011,1525.2745098039215,3505.38510685173,1.3461128955843225,1526.4199606787588,86.0,84.0,1605.7101774272837,779.7816811526524,1605.5994397759105,7158.774494067289,1.543519986055411,1607.820973526955,71.0,70.0,820.9970758993952,557.8501990044194,1581.1316526610644,3486.59216945205,2.1074149600053844,1582.2307445033232,79.0,80.0,1154.435214224973,1114.6542330366074,1578.5574229691877,5227.758631542503,0.3156591103731743,1580.2077878118007,94.0,91.0,1439.6620732090796,1098.1117587416975,1608.3781512605042,4938.617835898405,3.491820748197672,1609.9084016255863,94.0,95.0,1137.438626208092,1023.7597917714736,1
7.0,-0.12354567269955306,0.040856365198327325,-1.539532511899716,0.23665539190134127,64.0,82.0,4.504661248146792,3.4695550903861583,0.0215292713876257,0.008820961597472168,-0.8372411072646253,0.09622801861422361,0.0,85.0,9.789572212413365,8.92975974852385,0.13808659750758848,0.005665566073824872,-0.8344351049799417,0.15721847500052094,42.0,41.0,0.22974375453208704,0.21313192199388625,0.09242212869506519,0.04146404360454761,0.4917706675780331,0.22336085629810817,97.0,95.0,13.667444102151425,6.938802699455508,0.38449671430884547,0.08601284733614069,-0.3533015147963603,0.48333250594216975,104.0,107.0,15.962208173990504,12.308940937743206,-11.788575424581007,1.370017414548556,-1.0952180873954536,11.846379239721195,0.0,94.0,260.3523916291366,26.09271334741216,0.18391061452513968,5.588724160055084,0.3459920874098601,2.3678970232780734,90.0,67.0,7.033310890458894,5.983852100806156,0.6341061452513966,0.4006293108304774,-0.22601990926014137,0.8953216394061008,95.0,94.0,8.422787497659694,1.0957232112826278,14.8772905027933,7.3438186884809795,-1.3174836589112398,15.121411241447037,105.0,78.0,-2.7698795881671274,-2.8047925389614123,1655.1648044692738,8339.78508833701,1.7727138006407084,1657.6751851774438,81.0,82.0,1683.128844907074,374.3943503677596,1525.159217877095,3500.3247187143015,1.3395420670608629,1526.303111164633,78.0,76.0,1441.1538673409498,785.5392631992082,1605.7988826815642,7152.962239644461,1.5557275453483181,1608.0183560891192,93.0,95.0,849.3766983847046,543.6809087470713,1580.9972067039107,3483.2969109431483,2.090941369239338,1582.095362055294,95.0,96.0,1150.7968783053198,1084.8940963425152,1578.572625698324,5213.197791965948,0.32588371523388826,1580.2183932580526,92.0,89.0,1505.3267880671474,1174.1832617923837,1608.4441340782123,4926.342808631834,3.5136000609077995,1609.9705321915492,86.0,87.0,1091.5384309904557,1018.7310771487289,1
8.0,-0.12446734185637884,0.041047202451629496,-1.5373907149348265,0.2375394367871076,65.0,82.0,4.881677549415766,3.389985960599603,0.022049837298337975,0.008893607043332386,-0.8384949038966001,0.09672139933615169,0.0,89.0,9.839179667817596,9.012204190863653,0.1379719328162953,0.005654460599189842,-0.8369613260054365,0.15708266695478165,46.0,44.0,0.42114019239086,0.2698050739581808,0.09190329537465183,0.04144486075085616,0.48834029152382064,0.22310452966492197,95.0,93.0,14.182249910820975,6.774805048135596,0.3855200865995358,0.08614856539952137,-0.35807966746155095,0.4842874502013135,104.0,107.0,16.54965647181096,12.386834605749398,-11.785756170844941,1.369043951056675,-1.0978288928781281,11.84353321339398,0.0,99.0,260.92966619737683,25.867152358031998,0.1660445682451253,5.687704422589127,0.33134628809104916,2.387348326789826,84.0,64.0,7.186199905493923,6.969379738765995,0.638690807799443,0.40705610245716695,-0.19537238561825898,0.9021353498311896,100.0,99.0,8.472704869832695,1.0117328495651785,14.890752089136493,7.388361164625512,-1.3210772534828064,15.136124951635802,79.0,81.0,-1.8840305315604478,-2.504983221754277,1655.33147632312,8326.462442227792,1.7880215886858188,1657.8376173375998,79.0,80.0,1677.7849663894872,386.97095334940263,1525.0445682451254,3495.2661645477037,1.3330920418987917,1526.186903750998,82.0,80.0,1321.2698624007105,784.7058996049848,1605.9972144846797,7147.103344174538,1.5679459133390683,1608.2146150035026,85.0,87.0,871.2307143217457,593.9701092544918,1580.8635097493036,3479.984111669597,2.074702903766923,1581.9607223377889,83.0,84.0,1145.827604933844,1055.1558065924273,1578.5877437325905,5198.717838191127,0.3361083279112358,1580.2289395504556,98.0,95.0,1571.9478214242695,1233.49691253816,1608.5097493036212,4914.1276979816685,3.5353828408497057,1610.0323142486275,98.0,99.0,1043.2327569192767,1014.3009356338466,1
9.0,-0.125383890629,0.041235287035277235,-1.535432878896788,0.23841531955928372,62.0,81.0,5.471632915109622,3.3077128893801344,0.022567511176212963,0.008965308812440438,-0.8402914382011613,0.09720955579334173,0.0,85.0,9.887982629086288,9.081705720643745,0.13785790515106483,0.005643390843600219,-0.8394377259526911,0.156947496859821,50.0,62.0,0.5238729512741553,0.2661830493252895,0.09138734446157405,0.041425249380379614,0.48504018869154386,0.22284933468814822,99.0,97.0,14.652713844857983,6.544287655614777,0.3865377734886111,0.0862814444282867,-0.3627153307256181,0.48523522551732784,100.0,103.0,16.471968499336857,12.394217652931546,-11.78295257962963,1.3680601026897183,-1.100346041497951,11.84070231994447,0.0,96.0,261.4916687002749,25.554396670156766,0.14827777777777784,5.785498418446301,0.3142402694617221,2.406535661254345,83.0,64.0,7.332464340031947,5.915753073259918,0.64325,0.41340528551532024,-0.16961778212920686,0.9088605503596253,91.0,88.0,8.469990673004856,0.9660333161707942,14.904138888888891,7.43229507814918,-1.324809323121667,15.150742748569565,81.0,82.0,-2.3271220403650723,-2.442928799448029,1655.4972222222223,8313.158766635717,1.8033372472840545,1657.9991313159499,77.0,78.0,1658.4562710484338,404.9736620353277,1524.9305555555557,3490.209648715568,1.3267611341020364,1526.0713331587383,88.0,85.0,1199.3090573100653,800.8087981006508,1606.1944444444443,7141.198854843702,1.5801750761361575,1608.4097598421727,89.0,91.0,886.819032622325,645.2288321063168,1580.7305555555556,3476.6542169606932,2.0586958173096015,1581.8268192539633,92.0,94.0,1139.5325576007992,1025.8422247436822,1578.6027777777779,5184.3180981120395,0.3463329482880102,1580.2394271825465,98.0,95.0,1639.217965307875,1274.651611271422,1608.575,4901.972075208914,3.557169053776266,1610.093750721091,99.0,98.0,1010.619260915212,994.8443068485865,1
