tempo,<>(GyrX),var(GyrX),kurt(GyrX),RMS(GyrX),freq1(GyrX),freq2(GyrX),amp1(GyrX),amp2(GyrX),<>(GyrY),var(GyrY),kurt(GyrY),RMS(GyrY),freq1(GyrY),freq2(GyrY),amp1(GyrY),amp2(GyrY),<>(GyrZ),var(GyrZ),kurt(GyrZ),RMS(GyrZ),freq1(GyrZ),freq2(GyrZ),amp1(GyrZ),amp2(GyrZ),<>(AccX),var(AccX),kurt(AccX),RMS(AccX),freq1(AccX),freq2(AccX),amp1(AccX),amp2(AccX),<>(AccY),var(AccY),kurt(AccY),RMS(AccY),freq1(AccY),freq2(AccY),amp1(AccY),amp2(AccY),<>(AccZ),var(AccZ),kurt(AccZ),RMS(AccZ),freq1(AccZ),freq2(AccZ),amp1(AccZ),amp2(AccZ),<>(Roll),var(Roll),kurt(Roll),RMS(Roll),freq1(Roll),freq2(Roll),amp1(Roll),amp2(Roll),<>(Pitch),var(Pitch),kurt(Pitch),RMS(Pitch),freq1(Pitch),freq2(Pitch),amp1(Pitch),amp2(Pitch),<>(Yaw),var(Yaw),kurt(Yaw),RMS(Yaw),freq1(Yaw),freq2(Yaw),amp1(Yaw),amp2(Yaw),<>(C9),var(C9),kurt(C9),RMS(C9),freq1(C9),freq2(C9),amp1(C9),amp2(C9),<>(C10),var(C10),kurt(C10),RMS(C10),freq1(C10),freq2(C10),amp1(C10),amp2(C10),<>(C11),var(C11),kurt(C11),RMS(C11),freq1(C11),freq2(C11),amp1(C11),amp2(C11),<>(C12),var(C12),kurt(C12),RMS(C12),freq1(C12),freq2(C12),amp1(C12),amp2(C12),<>(C13),var(C13),kurt(C13),RMS(C13),freq1(C13),freq2(C13),amp1(C13),amp2(C13),<>(C14),var(C14),kurt(C14),RMS(C14),freq1(C14),freq2(C14),amp1(C14),amp2(C14),Guasto
10.0,-0.11098344074773776,0.03989150184333839,-0.4470074940351201,0.22825057105811528,48.0,67.0,6.807461923982548,3.3404583870697975,0.047647115191985216,0.010557784975973606,-0.7259925898426225,0.11313172243155423,93.0,67.0,6.745280040205623,2.0958320496346836,0.11268702103795013,0.004513833877279489,-0.9479786395153651,0.13114760727034244,53.0,60.0,0.6340017861713338,0.5345315200739045,0.12462709681357344,0.1005018172614695,-0.5939946864564565,0.3402283529276823,99.0,103.0,11.969489073159558,8.499255365621966,0.2572520708679593,0.0580391835374059,1.4704892872398267,0.3522173166408205,91.0,86.0,9.871617730931138,8.423026175912947,-10.896399832871653,0.8184906492187827,-1.1538915577156739,10.9337894931221,0.0,109.0,216.25289462448075,11.711619650637772,-0.011191135734072157,4.098801632810095,1.060083977696976,2.0217746791335567,80.0,63.0,5.8080652272259155,4.769190959506004,0.4881163434903048,1.995149219759926,-1.752692964893316,1.4926084735796132,120.0,117.0,32.93764975604312,1.5927150022916718,31.43329639889197,5.343683270236996,-1.3467930163308142,31.517947320917,82.0,110.0,-1.908178138057742,-2.0080233075110425,1592.3518005540166,7981.684225915667,1.0083426900381736,1594.84915619783,75.0,70.0,1910.9382601697778,891.9656515297868,1490.545706371191,2655.3930440135423,-0.6191015967106472,1491.433719669166,90.0,91.0,1672.6752240431665,1097.0501699622898,1578.9584487534626,2970.595490920283,1.9365009192285378,1579.8962464619276,108.0,104.0,1469.8860706360713,598.8104716902958,1508.8337950138505,3817.533410280086,-0.777714788065826,1510.094824672075,110.0,116.0,1033.9501736971042,993.0540769008211,1541.573407202216,3159.6508464142807,0.7318034282140751,1542.5950434718907,97.0,84.0,1926.7870789512644,597.6164228151094,1547.6592797783933,4188.703031702062,0.7918518198975226,1549.0081814698035,97.0,98.0,1172.161096634403,1103.2173521247234,1
11.0,-0.11179465407900555,0.040019219347064296,-0.4556619015539001,0.2289251268384945,52.0,72.0,6.473984308668637,3.3871364341767602,0.04747472448703499,0.010539297151177381,-0.7198518759016341,0.11297801793167182,91.0,65.0,6.698219393439839,2.484197681619956,0.112600702029558,0.004504027433906524,-0.9483125275564288,0.13103626775332572,53.0,60.0,0.6322396897099843,0.5005725414952863,0.1251269004135359,0.10031384779285352,-0.5884397395035714,0.34013744122512696,98.0,95.0,11.468792739382138,9.104757778272113,0.25783096229281766,0.0579997219078088,1.471750545273549,0.3525851766571937,88.0,93.0,10.170405804500383,9.842943556723021,-10.894632347145489,0.8173542521986082,-1.1498114116366327,10.93197650688076,0.0,109.0,216.54915701154707,11.591867563320736,-0.027154696132596877,4.1796979760028155,1.0243145300382155,2.041785793495326,79.0,61.0,5.85921198536914,5.684313076802431,0.49135359116022115,1.9934161682557658,-1.7500598374675664,1.4930967300559828,131.0,128.0,33.661840086982366,1.678077854107014,31.444585635359118,5.375016586829097,-1.350247589751883,31.529702413028623,88.0,118.0,-1.7050204604682724,-1.974221199939465,1592.5524861878453,7974.153747264352,1.0195931282793467,1595.0471927066378,65.0,60.0,1890.4381697493861,914.7260008919143,1490.364640883978,2659.9054498706782,-0.6315134880117195,1491.2542775938612,88.0,89.0,1663.4851567413527,1208.4273007024585,1579.0994475138123,2969.563489998623,1.9448585815301458,1580.0368430559981,109.0,107.0,1435.915388550004,588.0306851857824,1508.732044198895,3810.706394147626,-0.7782689401709173,1509.9909141360688,103.0,109.0,1144.6989956361135,1028.0290713383001,1541.4337016574586,3157.9637363982797,0.7164334316060095,1542.4548929174825,100.0,89.0,1860.202328454388,582.0363916817016,1547.8453038674033,4189.626972345081,0.7979258364013209,1549.1943513070098,98.0,99.0,1272.3999260867313,1142.5481665286238,1
12.0,-0.1124547677959596,0.04006684631068613,-0.46155313524819164,0.2293524452096545,52.0,73.0,5.645483957777522,3.484550612597994,0.04746209115970615,0.010510241005797526,-0.713224633221341,0.11284474853123606,103.0,79.0,6.706690311128481,2.0587989510100977,0.11252055544912763,0.004493917090362726,-0.9480856754797382,0.13092903632141675,49.0,46.0,0.5137990699814541,0.4846115738066793,0.1254973073912764,0.10008654179856233,-0.5818725112357797,0.3399417530404296,107.0,104.0,10.767616429206205,9.63940018783801,0.2588118014233241,0.058188724161719704,1.4537497647944577,0.3535703228526241,92.0,97.0,11.628776093075125,9.876211918755153,-10.892272944903581,0.8171171082789251,-1.147108244689159,10.929614631963926,0.0,111.0,217.0473984335906,11.679203393718257,-0.04360881542699744,4.266429758154117,0.9981540895094825,2.0631476527177113,76.0,58.0,5.738955903380619,5.664649207281917,0.4945454545454547,1.99160773480663,-1.7473723920608544,1.4935516123431365,132.0,129.0,34.37750091263974,1.730293454501556,31.456005509641876,5.40750858560492,-1.353061411508172,31.541605769052996,87.0,116.0,-1.8208362221550587,-1.8839407386905394,1592.702479338843,7960.292452399435,1.033038830956627,1595.1926375720857,65.0,61.0,1851.2032959431522,876.2691209097943,1490.250688705234,2657.27123571222,-0.6352960729163941,1491.139519332682,78.0,79.0,1682.1598309647802,1321.9984832514601,1579.2176308539945,2966.430406526338,1.956526576914864,1580.1539747828497,112.0,110.0,1391.67251176619,618.6218652488051,1508.6584022038567,3802.148181970382,-0.7762420736796161,1509.9145169461908,106.0,112.0,1201.1147890142277,1073.6349638476158,1541.1928374655647,3170.2997275619073,0.6750709542978135,1542.2181844261388,99.0,93.0,1757.5035050742567,647.9760314656864,1548.1101928374655,4203.523735598071,0.7970504202697262,1549.4634919699329,95.0,96.0,1398.7720204237803,1194.508763446665,1
13.0,-0.11288056861703297,0.04002246483108289,-0.46090660214695856,0.229465761663758,55.0,78.0,6.287873353425841,3.6633224522222534,0.04724187859241758,0.010498938835049855,-0.7083111662679573,0.11270266496153834,97.0,67.0,6.637437730439222,1.9145183825930345,0.11240977047078754,0.004486004638833671,-0.9508847323761445,0.1308038109061069,52.0,59.0,0.4337240229804257,0.4308095218816038,0.12656948282884617,0.1002292611992296,-0.5827573361107317,0.3405491742312798,102.0,106.0,10.203208653423609,10.094261364989254,0.25974700508241755,0.05834678118789203,1.4379756812396969,0.3544784823966974,76.0,81.0,12.515322421292899,9.808637205399968,-10.889910610805861,0.8168974435110403,-1.1443918851562311,10.92725063001244,0.0,96.0,217.53512070635776,11.80086141577102,-0.05997252747252766,4.352145178306541,0.968868885185036,2.0841750021436396,77.0,61.0,5.662822618382268,5.558542662515677,0.49771978021978025,1.9897890011503645,-1.7446466457133802,1.4940038579175516,127.0,124.0,35.09441277178746,1.7599102286361874,31.46736263736264,5.439562171162171,-1.3560388173063045,31.553439268490667,104.0,80.0,-1.808037005195136,-2.0363794564730187,1592.8516483516485,7946.462779644598,1.0464937607127962,1595.337270138984,67.0,63.0,1811.3867309631573,856.6295936481591,1490.1373626373627,2654.625707625708,-0.6389801085791946,1491.0253828515772,83.0,84.0,1702.5212701764895,1411.373440774732,1579.3351648351647,2963.286804104986,1.9682179647012652,1580.2704543182501,105.0,103.0,1348.8017825009,643.1187458548867,1508.5851648351647,3793.6263357854273,-0.7741922363288762,1509.8385356872284,95.0,101.0,1187.7454683906126,1119.773581976612,1540.9532967032967,3182.4523582478128,0.634693453467432,1541.982740492909,92.0,86.0,1656.2763806624089,732.7051441320771,1548.3736263736264,4217.204371386189,0.7961508806787907,1549.7311074810707,96.0,97.0,1516.7857663487694,1228.8373686053546,1
14.0,-0.11325160276694063,0.03996276121886904,-0.4587890766104472,0.22951949749664402,51.0,71.0,6.6608230110707884,3.8584425873079917,0.047035124039196345,0.010485698414018392,-0.7030299905941879,0.11255786674657914,99.0,71.0,6.570537636044858,2.467572405988265,0.11222435450602739,0.004486228814461043,-0.9617588559351433,0.13064548794699227,51.0,57.0,0.5813385156844662,0.4740755506852964,0.12747348789872143,0.1002521932717664,-0.581916661754835,0.34092084102562814,116.0,108.0,10.587485364688664,9.937468450055135,0.2601797593150685,0.05825484365542545,1.4447526138880558,0.3546670953179723,88.0,93.0,12.598167252938682,9.475992394618249,-10.887625364383561,0.8165593779570113,-1.1414917095889108,10.92495804587572,0.0,109.0,217.98324567445326,11.808427402594756,-0.07624657534246594,4.436857026945656,0.9370185915666043,2.1048788075612688,80.0,65.0,5.629857109136534,5.056961472348681,0.5008767123287673,1.987960218274876,-1.741883153530949,1.4944534897000683,124.0,121.0,35.81235533782187,1.7850053882034849,31.47865753424658,5.471183082944453,-1.3591632334907509,31.565203526963508,108.0,79.0,-1.7471318314235122,-2.1538574646134503,1593.0,7932.6648351648355,1.0599578186766077,1595.4810971950903,61.0,57.0,1771.1398836332148,791.7485951096578,1490.0246575342467,2651.969170555472,-0.6425670966228672,1490.9118631098365,89.0,90.0,1809.7950834638164,1474.7863142834808,1579.4520547945206,2960.1329971398463,1.9799324886654799,1580.386287095138,108.0,106.0,1310.3751758676772,661.9669728014588,1508.5123287671233,3785.1406442872203,-0.772119670235107,1509.7629669714238,106.0,100.0,1166.3471204789926,1106.4855448203664,1540.7150684931507,3194.4240855035373,0.5952699519079951,1541.7485510032263,101.0,96.0,1557.0812968770124,778.5147313547935,1548.6356164383562,4230.671804907421,0.7952324571768816,1549.997210779638,101.0,102.0,1621.3399867335715,1244.6709439070057,1
15.0,-0.11396217334225865,0.040038071460388874,-0.4656512286191967,0.23003489903797208,61.0,82.0,6.418515352411626,3.925650833052422,0.04682268313562841,0.010473488469486274,-0.6979003682535261,0.11241546173365702,99.0,71.0,6.499043343733395,2.2837496712064667,0.11203566285437158,0.004486969038035288,-0.9728755260182211,0.13048639511844787,49.0,46.0,0.6910394986793577,0.5092254749345038,0.12856210487167574,0.10041127153900843,-0.5828690722111283,0.34156278868108403,113.0,105.0,11.07284258888868,9.437300636890193,0.2608473525956284,0.05825836051253976,1.4418816047206215,0.3551626754323896,84.0,89.0,12.131605999734472,9.151610499767912,-10.885332253187613,0.8162467883545622,-1.1385909823714053,10.922658782007213,0.0,109.0,218.42275816365503,11.852289219296914,-0.09297814207650289,4.527161243356539,0.9137044428320955,2.1268372963736324,61.0,79.0,5.969761130068063,5.443676835731495,0.5038797814207651,1.9858144950969383,-1.739002806118272,1.4947520217605919,129.0,126.0,36.48113708070849,1.7665017898743969,31.489972677595635,5.503053423908975,-1.3621030654103439,31.576991576059534,87.0,116.0,-1.6226423128586414,-1.6718938467724822,1593.1475409836066,7918.89871996407,1.0734309073690858,1595.6241254527258,69.0,66.0,1730.6118772622967,690.4850037916091,1489.9125683060108,2649.301923796691,-0.6460585087669672,1490.7989551211,81.0,82.0,1917.7360639826236,1511.133585315442,1579.568306010929,2956.9692941088406,1.9916698961146144,1580.5014784862644,99.0,97.0,1278.7300716717002,675.2588105390945,1508.4398907103825,3776.690897522269,-0.7700246141458638,1509.6878074477133,95.0,89.0,1213.2583837570564,965.9560359615318,1540.4781420765028,3206.2173291414024,0.556770738680711,1541.515605950189,100.0,95.0,1460.4503462912662,776.5753422554837,1548.896174863388,4243.928916835092,0.7943000524254198,1550.26181465876,102.0,103.0,1707.9688444396525,1298.6977755418868,1
16.0,-0.11455333063560401,0.04005693219150844,-0.46962020354235845,0.2303698131201616,54.0,53.0,6.036565937485275,5.578046668856579,0.04649970935778383,0.010483154907223128,-0.6956718652589222,0.11232458957322496,95.0,73.0,6.384505203760543,2.1965474732636348,0.11183433429981834,0.004489585239373698,-0.9851255026942733,0.13032371374914883,56.0,66.0,0.6064728220020505,0.5535934603363135,0.1297803613524977,0.10068160643163777,-0.5843905503904319,0.34241818266873136,110.0,109.0,11.525029765848682,9.917998742936414,0.2613955942325159,0.05820949344766191,1.444267218720705,0.35549759655707963,87.0,91.0,11.011123577522637,8.71172594953558,-10.88351387284287,0.8152300939704002,-1.1345724318089478,10.920800473359439,0.0,111.0,218.67671728402783,11.716155057628631,-0.10961852861035436,4.61641515462843,0.8872435278433413,2.148453534185894,60.0,80.0,6.098057213943941,5.312231789760753,0.5068664850136241,1.983662558627775,-1.736087254596853,1.4950488678187788,118.0,114.0,37.15059462033306,1.7366058332660428,31.50122615803815,5.534494940516074,-1.3651821653166838,31.588711022020142,118.0,89.0,-1.6130272804062784,-1.9414332105193317,1593.2425068119892,7900.572177305282,1.0877781497677899,1595.7132355925457,63.0,60.0,1670.9935192250891,548.2971362454887,1489.8692098092642,2642.7533389913788,-0.6418840429534507,1490.7534386054242,87.0,88.0,2029.6488505340708,1544.5506162269392,1579.7820163487738,2965.6518068521914,1.9858133546257277,1580.7178085258406,110.0,109.0,1290.1818097607197,716.1097304608297,1508.2370572207085,3781.470972737154,-0.7810912076872492,1509.4867299883426,108.0,105.0,1212.4743134804419,810.5613494733057,1540.2970027247957,3209.4989800628346,0.5317841313083371,1541.3356579130398,99.0,94.0,1386.8116423250603,740.9940911901074,1549.1117166212534,4249.383660159913,0.7970534952952875,1550.4789310181984,95.0,96.0,1757.498430896465,1391.892943255396,1
17.0,-0.11494286361394929,0.040003624063676566,-0.46797297533536986,0.23044908430991543,53.0,74.0,6.235130815254751,4.208901375613777,0.04638537990481883,0.010459400662799075,-0.6885793271418477,0.11217210815217693,91.0,65.0,6.344074623902204,1.9818677790900001,0.11163828750371377,0.004491495876511312,-0.99674590974469,0.1301629669354337,58.0,61.0,0.6069902380163763,0.6012204259075848,0.13018086335969203,0.10046629751302986,-0.5780670582828038,0.3422577222720662,105.0,104.0,11.593612361768608,10.377480029872267,0.2618773687047101,0.05813629971796745,1.4492206759566177,0.35575002021412394,85.0,89.0,9.32428482499067,8.18265629802979,-10.881574378623188,0.8143930412852561,-1.1308296046440527,10.918829652221213,0.0,115.0,218.96313577745138,11.618738057472454,-0.12616847826086983,4.70463187344509,0.858178344368909,2.169738701458933,65.0,83.0,5.772396929421953,5.236714072278055,0.5098369565217391,1.981504605496979,-1.733136992789492,1.4953440421347275,131.0,127.0,37.820562914536254,1.6960797856255403,31.51241847826087,5.565513208594954,-1.3683859610172446,31.60036246438376,114.0,84.0,-1.5709806936925603,-1.9314608167174598,1593.3369565217392,7882.327567823719,1.1021307390083703,1595.801856502677,69.0,67.0,1611.5153585609783,487.05961895949895,1489.8260869565217,2636.236701812581,-0.6376994930600217,1490.7081680836475,83.0,84.0,2117.7306184228173,1549.4384444918987,1579.9945652173913,2974.1961556687593,1.9800690085658057,1580.9329334976203,111.0,108.0,1307.0835254372369,743.0878315262779,1508.0353260869565,3786.1431628361574,-0.7919209974975918,1509.2867187703341,105.0,102.0,1212.024324038333,893.3192285155978,1540.116847826087,3212.6974810449,0.5072536374190229,1541.1566670142945,94.0,91.0,1316.489660410677,751.247441464461,1549.3260869565217,4254.716265845279,0.7998411327562742,1550.6948372458296,94.0,95.0,1784.1548369600453,1469.3012918824318,1
18.0,-0.11530285549214093,0.03994273880572583,-0.4655693584884877,0.23049781210619946,58.0,79.0,6.539316915178608,4.392377769635762,0.046256415171562766,0.010437115550383682,-0.6816563124646211,0.11202002780269908,93.0,68.0,6.295972901555104,2.56436463158239,0.11149084018437219,0.0044873130473939635,-1.0032825918304078,0.13002061279829952,61.0,54.0,0.5117193388535504,0.5011765560864301,0.13077813608771455,0.10032492637838292,-0.5735563269298285,0.3422805340472076,108.0,107.0,11.651530959278894,10.787644507615653,0.26255250943992775,0.05814651638220408,1.4458563250498577,0.35626220394566877,89.0,85.0,7.667456329187729,7.263377475539313,-10.879309478771455,0.8140729023404102,-1.1278216066407274,10.916558133294576,0.0,117.0,219.3579015847206,11.636247808944065,-0.14262872628726309,4.791824321020384,0.8269714042232885,2.1907033803810614,84.0,67.0,5.512150108723855,5.071315424951512,0.512791327913279,1.9793408286202427,-1.7301525054006155,1.4956375588079729,128.0,124.0,38.49087540393796,1.6458113912200671,31.523550135501353,5.596113720985036,-1.3717009430629798,31.611946495693868,112.0,111.0,-1.545947436412448,-2.373061869824824,1593.4308943089432,7864.164369034995,1.1164886214927106,1595.8899922014275,73.0,71.0,1552.4015675431795,474.10982750651397,1489.7831978319782,2629.7517821373867,-0.6335049538207382,1490.663141566872,95.0,96.0,2180.3094354942227,1540.0882553219371,1580.2059620596206,2982.604203487687,1.9744373711347563,1581.146863448819,112.0,109.0,1327.1765391058145,751.5124747414892,1507.8346883468835,3790.7090108401076,-0.8025190976598582,1509.087765330047,108.0,105.0,1211.935901981381,963.5665443335131,1539.9376693766937,3215.814039118651,0.48316902355837144,1540.9786256341283,93.0,90.0,1249.7787796039,866.1287794116245,1549.5392953929538,4259.928478850005,0.8026633681908364,1550.9095434370502,97.0,98.0,1787.1407960726763,1529.5341458163764,1
19.0,-0.1157562768736937,0.039910561552325474,-0.4656644815168005,0.23065604437215795,55.0,76.0,6.410958724669814,4.537182207075406,0.045835696409837826,0.010474322266686407,-0.6794997249129184,0.11201305438636198,93.0,72.0,6.137674901506278,1.8563993802845937,0.11139019857126127,0.004478899939115265,-1.0049915470264557,0.12990215988154194,56.0,66.0,0.6596238601853985,0.493277803054745,0.1322100995036937,0.10081173522220478,-0.5737935413076203,0.34353861716513356,107.0,106.0,11.933938218405878,11.381938582853154,0.26312096157657655,0.05810849874473639,1.4472750616080048,0.35662878342768584,92.0,75.0,8.123085997282738,7.49507895045614,-10.87725080990991,0.8134348461816238,-1.1243338135442669,10.914477612570847,0.0,117.0,219.66541910952967,11.57329979723199,-0.15943243243243269,4.883313227129568,0.8015297722094172,2.212585316724258,61.0,79.0,6.147117720832735,5.684102715465292,0.5156756756756756,1.9770549622793525,-1.7271014354127259,1.4958719774676483,133.0,129.0,39.141375689848616,1.5670627297165092,31.534729729729726,5.627191932176078,-1.3747285726764038,31.6235855404227,114.0,86.0,-1.4982389880458595,-1.5703594116657398,1593.5864864864866,7851.809572987622,1.1295936589711286,1596.0415027117492,67.0,66.0,1516.8161210789676,477.41347469454325,1489.6594594594594,2628.290221929246,-0.6386438027867753,1490.538993750882,87.0,88.0,2187.8523792583874,1600.8048974761098,1580.4594594594594,2998.2978100051278,1.961641081673538,1581.40516544537,113.0,110.0,1363.2546854154718,752.9822451061356,1507.572972972973,3805.7792133597013,-0.8156942935310778,1508.831257020533,115.0,112.0,1189.2643989856667,997.6117842737686,1539.881081081081,3208.2839229473375,0.4860798788774541,1540.9196464309086,102.0,98.0,1231.7805089982885,989.5510780261866,1549.6486486486488,4252.808467003589,0.8140631292392371,1551.0165210753394,104.0,105.0,1729.6959644612066,1534.1097495873196,1
20.0,-0.11641067531877808,0.03996157121730023,-0.4711056558422215,0.23109587494264897,53.0,52.0,6.2951291926910535,5.351141655154999,0.045676007120323436,0.010455474035855117,-0.6731347489198756,0.11186415776107367,93.0,71.0,6.073447775753645,2.3270514310921526,0.11126931806298293,0.004472215892236168,-1.0087300991747759,0.12977296538247804,53.0,62.0,0.6215032805731993,0.4850692449629281,0.13271126320673857,0.10063245330919521,-0.5683367317374186,0.3434726862302837,104.0,103.0,11.788274280257575,11.507915462844979,0.2636240282569632,0.05804533997563253,1.4513169571381699,0.3569124707937196,86.0,68.0,9.21054722416622,8.585271173115137,-10.875403350404314,0.812502636182185,-1.1203383409719225,10.912594129541692,0.0,115.0,219.88337779384372,11.512053272508098,-0.17614555256064718,4.973745913892329,0.7736901019091693,2.2341367116542323,64.0,82.0,6.409370670940133,5.893363250077188,0.518544474393531,1.9747649027464123,-1.7240177197403952,1.496105095981236,136.0,132.0,39.79191735374252,1.481416810388908,31.54584905660377,5.657853533911271,-1.3778692460929896,31.635157593362365,106.0,80.0,-1.4682771593475046,-2.0783029599961504,1593.7412398921833,7839.473402782836,1.1427080146733797,1596.192182188531,65.0,64.0,1481.8637526728194,536.493140570516,1489.5363881401618,2626.806104757048,-0.6436627118185498,1490.41550493763,93.0,94.0,2172.854609848872,1638.2531985660028,1580.711590296496,3013.7787571938516,1.9489283153319334,1581.662033135396,104.0,102.0,1395.4087685435375,727.9979918250381,1507.3126684636118,3820.631703941138,-0.8286084845656494,1508.5760882422114,108.0,105.0,1167.0921130996144,1018.6576870563258,1539.8247978436657,3200.788140161725,0.48901076834878454,1540.8609829355644,109.0,105.0,1217.4085764253414,1068.0057293311047,1549.7574123989218,4245.703154367305,0.8254771574116111,1551.1229146963037,103.0,104.0,1652.9542719530236,1521.42957699408,1
21.0,-0.1168274726969534,0.03991848194759128,-0.47017395491726743,0.2312138243643268,57.0,78.0,6.191491986758251,4.752484501376837,0.04558541663523297,0.010430345033726408,-0.6658826826231579,0.11171542723194312,95.0,70.0,6.0326667068256175,2.1436521538892306,0.11113636614166668,0.004466736953338587,-1.013711979811502,0.129638040231684,78.0,56.0,0.503568594055136,0.5009445191881882,0.1334272611551075,0.10055191374340816,-0.565274022092852,0.34363417600606205,110.0,109.0,11.641310789587287,11.596036240386752,0.26489795954301076,0.058492602676474055,1.4251307630526608,0.35847774473080857,89.0,93.0,10.204263449803845,7.614324397001456,-10.873527400537634,0.8116217400220467,-1.1163989599440396,10.910684583993516,0.0,102.0,220.10047588827865,11.856871664436746,-0.1927688172043014,5.063135439671913,0.7438698551081853,2.255367969405293,81.0,62.0,6.127992844797646,5.902632976524812,0.5213978494623656,1.9724708170304033,-1.7209018043067827,1.4963369251436611,131.0,127.0,40.44235236070283,1.3904347952616178,31.556908602150532,5.688103894588877,-1.3811105767796337,31.646663233541755,114.0,85.0,-1.4562195143942616,-1.883592647244468,1593.8951612903227,7827.1560951221645,1.1558315941393098,1596.3420374523857,75.0,74.0,1447.6436375817448,591.6282362214112,1489.4139784946237,2625.299857983364,-0.6485636391862979,1490.2926698925562,91.0,92.0,2138.6595352372547,1652.0994224875767,1580.9623655913979,3029.0497927716433,1.9363069849113566,1581.9174784425863,109.0,107.0,1419.8138613328997,675.5529128495423,1507.0537634408602,3835.269338898067,-0.8412669109368229,1508.322248518646,105.0,102.0,1145.4978063699004,1027.1808341146434,1539.768817204301,3193.326464365417,0.4919614965762755,1540.8026326198215,100.0,97.0,1206.5555709486334,1096.5822931605285,1549.8655913978494,4238.612613395937,0.8369052910544132,1551.2287290701113,104.0,105.0,1560.652954714021,1492.1923263440885,1
22.0,-0.11709917178713138,0.039838709207980466,-0.4657741074793349,0.23117984135799227,53.0,75.0,6.539299031866101,4.951512212761413,0.045269582095549585,0.010439513765066254,-0.6636201692505974,0.11162822607034241,89.0,64.0,5.90577410904544,2.3698106417921188,0.11094558780527257,0.004468305443303852,-1.024545706492994,0.1294806917096121,50.0,73.0,0.5083152042312646,0.5021167676976921,0.134840982975067,0.10102709420032956,-0.5656356034651444,0.3448743753477668,104.0,105.0,11.83038296349624,11.675028315107308,0.2660868372207328,0.05886257393669071,1.40042246054238,0.359870768984659,93.0,97.0,10.658768216679066,7.846502384944908,-10.871685961572833,0.8107047659040059,-1.1123682917864572,10.908807769034231,0.0,127.0,220.29346193527655,11.502125920043863,-0.20930294906166255,5.151494674104183,0.7124269129378016,2.27628895813153,82.0,66.0,6.3725545116270315,5.028635410551441,0.5242359249329759,1.9701728689209836,-1.7177541270197016,1.496567475630578,126.0,122.0,41.09253118612839,1.2956105615587052,31.56790884718498,5.7179483034967875,-1.3844410680837345,31.658103033308223,110.0,109.0,-1.4619638390175673,-2.184460336600935,1594.0482573726542,7814.857880019603,1.168964304146578,1596.4910752494693,63.0,60.0,1414.2491996365356,765.8503226269011,1489.2922252010724,2623.7719017556,-0.6533485013858522,1490.1704834364066,89.0,90.0,2089.230501279451,1642.5180468154094,1581.2117962466489,3044.113623915362,1.92378424889122,1582.1715131587152,110.0,108.0,1432.9737487530815,597.265976418846,1506.7962466487936,3849.6949321110433,-0.8536746927436325,1508.0697274824734,112.0,109.0,1124.556569747588,1023.8760466947257,1539.7131367292225,3185.898671048459,0.49493187068583033,1540.7445929823314,101.0,99.0,1199.0948604305222,1092.0856117212757,1549.9731903485256,4231.536913719047,0.8483473709347926,1551.333968915114,105.0,106.0,1456.9122888007157,1447.3591897403903,1
23.0,-0.11740233844010695,0.039766277364358525,-0.4620411553918724,0.2311779822793241,60.0,82.0,6.33328343390796,5.134374844112898,0.04496308834663101,0.01044665876088494,-0.6611552704459629,0.11153656724086382,97.0,68.0,5.779900467226632,1.905644655978119,0.1106763478868984,0.004483437382125832,-1.0399098655730445,0.12930855951258835,50.0,56.0,0.6409911980951961,0.4820676217815524,0.13565469425053475,0.10100387922072394,-0.5638206069900566,0.3451608486557337,109.0,110.0,11.732402666406134,11.407988914297901,0.2665848840909091,0.05879753638362682,1.4044592982076023,0.3601497246219451,87.0,91.0,10.293224783333816,7.769681250203496,-10.869720040998217,0.8099767462276736,-1.1086177300158853,10.90681552070451,0.0,103.0,220.52185200622455,11.443760961064736,-0.22622994652406458,5.244843389342089,0.6871815657000977,2.2982601533813183,86.0,66.0,6.439666323919052,6.212623268719826,0.5271657754010695,1.9681013290132041,-1.7146372642976002,1.496911079773499,129.0,125.0,41.78228036533274,1.237768068147468,31.578850267379675,5.7473919721581055,-1.3878500477946338,31.669477558424113,106.0,79.0,-1.4851567761395033,-1.5450383140341126,1594.2433155080214,7808.136349299651,1.17996096000827,1596.6837532903598,65.0,62.0,1397.7318385893645,917.4573607631537,1489.109625668449,2629.20778913564,-0.6650841799038552,1489.9898171062155,87.0,88.0,2006.6316703055145,1587.4893574770413,1581.4117647058824,3050.9077432581607,1.919714258398772,1582.3735083051965,111.0,109.0,1414.5022692033608,480.3925714893971,1506.609625668449,3852.3994781436822,-0.8623892477419313,1507.8841676672662,117.0,114.0,1130.3066899461624,1034.9839836654423,1539.644385026738,3179.1252096744133,0.49567803411125544,1540.6737023845287,94.0,92.0,1189.9001682419862,1141.246646284449,1550.090909090909,4225.37509139654,0.859194371803139,1551.4496136656567,97.0,96.0,1392.0597677813912,1349.9024256223304,1
