TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,RPM(ESC_0),Curr(ESC_0),RPM(ESC_1),Curr(ESC_1),RPM(ESC_3),Curr(ESC_3),RPM(ESC_4),Curr(ESC_4),RPM(ESC_5),Curr(ESC_5),C9,C10,C11,C12,C13,C14,Guasto
00:00:00.000000,0.003472679,-0.07178764,-0.003969215,-0.2887689,0.0707563799999999,-9.615868,0.0,0.01,0.0,-0.44,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1360.0,1375.0,1382.0,1352.0,1371.0,1363.0,0
00:00:00.002172,0.02202154,-0.01838984,-0.004186115,-0.2736205,0.06525701,-9.677919,0.0,0.01,0.0,-0.44,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1360.0,1375.0,1382.0,1352.0,1371.0,1363.0,0
00:00:00.004555,0.04283528,0.04771192,0.003529211,-0.2853274,0.0876172499999999,-9.837013,0.0,0.01,0.0,-0.44,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1360.0,1375.0,1382.0,1352.0,1371.0,1363.0,0
00:00:00.009692,0.04133237,0.02735252,-0.005675658,-0.2650163,0.1163227,-9.899507,0.0,0.01,0.0,-0.44,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1360.0,1375.0,1382.0,1352.0,1371.0,1363.0,0
00:00:00.014932,-0.04767986,-0.08854192,-0.0206458,-0.1490858,0.1067172,-9.691211,0.0,0.01,0.0,-0.44,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.017307,-0.03565693,-0.01091597,-0.002592395,-0.1209763,0.1335845,-9.850563,0.0,0.01,0.0,-0.44,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.020493,0.01684726,0.07019236,0.01286952,-0.1214292,0.133259,-10.02294,0.0,0.01,0.0,-0.44,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.023171,0.0674560399999999,0.0953242,0.01183683,-0.1035566,0.1005583,-10.09179,0.0,0.03,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.025680,0.01622989,-0.06583163,-0.01921789,-0.05409855,0.04072271,-9.824317,0.0,0.03,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.027808,-0.06476466,-0.1267126,-0.0300809,-0.0550128,0.01805532,-9.766613,0.0,0.03,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.030559,-0.1090691,-0.02745423,-0.009337332,-0.06932761,0.05435988,-9.868199,0.0,0.03,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.033387,-0.03706937,0.07564619,0.009107956,-0.1325474,0.08755329,-9.998106,0.0,-0.03,0.0,-0.45,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.035669,0.07394879,0.1331604,0.01710132,-0.1903935,0.1122305,-9.995552,0.0,-0.03,0.0,-0.45,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.038387,0.06131602,0.01498158,0.001886271,-0.1975044,0.1154509,-9.800009,0.0,-0.03,0.0,-0.45,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.040641,-0.0836061,-0.1379033,-0.01497273,-0.2398161,0.1238984,-9.705182,0.0,-0.03,0.0,-0.45,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.042994,-0.1485723,-0.02118006,0.005500221,-0.2775082,0.1737725,-9.78013,0.0,-0.04,0.0,-0.52,13.23,13.22,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.046242,-0.1144948,0.04385504,0.01269703,-0.3090429,0.2088303,-9.88986,0.0,-0.04,0.0,-0.52,13.23,13.22,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.048224,0.002890402,0.1591161,0.01863169,-0.3415275,0.2265653,-9.991703,0.0,-0.04,0.0,-0.52,13.23,13.22,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.050649,0.1164541,0.102826,-0.002920024,-0.2892538,0.2187079,-9.833178,0.0,-0.04,0.0,-0.52,13.23,13.22,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.052829,-0.002910716,-0.1204848,-0.02473889,-0.2789583,0.2349567,-9.829408,0.0,0.03,0.0,-0.4,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.055698,-0.1289533,-0.1201129,-0.007651903,-0.2349115,0.2674247,-9.93443,0.0,0.03,0.0,-0.4,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.057941,-0.1537209,-0.03557094,0.01849661,-0.1958894,0.3006176,-10.06123,0.0,0.03,0.0,-0.4,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.061305,0.01620739,0.1413198,0.03966016,-0.1531934,0.3080748,-10.18808,0.0,0.03,0.0,-0.4,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.063541,0.120975,0.1207174,0.02465941,-0.05840054,0.2671066,-10.0038,0.0,0.03,0.0,-0.4,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.066127,-0.03209703,-0.1180992,-0.01628992,-0.03205153,0.2280242,-9.901098,0.0,0.03,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.068720,-0.1668873,-0.07751462,-0.006153326,-0.02853843,0.2300975,-9.960349,0.0,0.03,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.071619,-0.1668144,0.02915488,0.009245493,-0.06466841,0.2338085,-10.02626,0.0,0.03,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.073502,0.05815976,0.1741202,0.01595227,-0.1182216,0.2202154,-10.0458,0.0,0.03,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.076526,0.145423,0.1008284,0.001308701,-0.1328162,0.1803696,-9.88423,0.0,-0.02,0.0,-0.33,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.078215,0.07752777,-0.03939772,-0.01114236,-0.2213078,0.1504569,-9.78793,0.0,-0.02,0.0,-0.33,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.081095,-0.09127578,-0.09678274,-0.003563258,-0.268999,0.1619055,-9.868315,0.0,-0.02,0.0,-0.33,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.084038,-0.1649688,-0.03047541,0.02022948,-0.309364,0.195771,-9.969696,0.0,-0.02,0.0,-0.33,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.086576,0.07395957,0.1186192,0.030087,-0.2842356,0.2070329,-9.955482,0.0,-0.09,0.0,-0.38,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.089251,0.160511,0.02290454,0.008558777,-0.1868356,0.203063,-9.774922,0.0,-0.09,0.0,-0.38,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.092182,0.01308509,-0.06809277,-0.001515222,-0.1538149,0.2228719,-9.860777,0.0,-0.09,0.0,-0.38,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.093846,-0.1853018,-0.0666385699999999,-0.001097625,-0.07364008,0.2773143,-10.00344,0.0,-0.09,0.0,-0.38,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.097076,-0.09515327,0.01459236,-0.00116487,-0.04144398,0.3116655,-10.05124,0.0,-0.16,0.0,-0.42,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.098929,0.1696549,0.0765946599999999,-0.007341203,0.03546061,0.3240578,-9.828524,0.0,-0.16,0.0,-0.42,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.102205,0.1728726,0.007537223,-0.006819725,0.02278756,0.3380851,-9.751952,0.0,-0.16,0.0,-0.42,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.103975,-0.07507164,-0.05964293,0.009259213,-0.006181955,0.3587703,-9.75622,0.0,-0.16,0.0,-0.42,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1382.0,1369.0,1360.0,1390.0,1364.0,1387.0,0
00:00:00.106624,-0.1377959,-0.06003523,0.01275312,-0.0402638,0.3672297,-9.777282,0.0,-0.09,0.0,-0.43,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1452.0,1411.0,1456.0,1406.0,1473.0,1386.0,0
00:00:00.114830,0.1203737,-0.00182782,-0.00965483,-0.2641014,0.2457349,-9.477265,0.0,-0.09,0.0,-0.43,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1452.0,1411.0,1456.0,1406.0,1473.0,1386.0,0
00:00:00.117485,-0.03960086,-0.04516027,-0.0006715058,-0.2921292,0.2318889,-9.518492,0.0,0.0,0.0,-0.41,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1507.0,1358.0,1409.0,1465.0,1479.0,1393.0,0
00:00:00.120580,-0.09086896,-0.0094911,0.01218432,-0.345638,0.2378763,-9.664404,0.0,0.0,0.0,-0.41,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1507.0,1358.0,1409.0,1465.0,1479.0,1393.0,0
00:00:00.122786,0.05141001,0.04203722,0.01418089,-0.3154012,0.2339707,-9.566323,0.0,0.0,0.0,-0.41,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1507.0,1358.0,1409.0,1465.0,1479.0,1393.0,0
00:00:00.125568,0.2116994,0.01352055,0.007355246,-0.2944127,0.2553813,-9.448329,0.0,0.0,0.0,-0.41,13.23,13.23,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1507.0,1358.0,1409.0,1465.0,1479.0,1393.0,0
00:00:00.128021,0.07438139,-0.02219325,0.01244242,-0.2430819,0.3060478,-9.491929,0.0,0.07,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3151.0,1.82,3238.0,1.9,3348.0,1.99,1519.0,1355.0,1384.0,1497.0,1465.0,1420.0,0
00:00:00.131095,-0.05369825,-0.01625483,0.01225145,-0.2381181,0.3292025,-9.567782,0.0,0.07,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3861.0,2.48,3238.0,1.9,3348.0,1.99,1519.0,1355.0,1384.0,1497.0,1465.0,1420.0,0
00:00:00.133091,-0.005918253,0.06556077,0.001083307,-0.204758,0.3779598,-9.728593,0.0,0.07,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3861.0,2.48,3238.0,1.9,3348.0,1.99,1519.0,1355.0,1384.0,1497.0,1465.0,1420.0,0
00:00:00.135754,0.06456807,0.06359433,-0.007938334,-0.1480212,0.3792182,-9.641421,0.0,0.07,0.0,-0.4,13.23,13.24,3495.0,2.16,3581.0,2.07,3861.0,2.48,3238.0,1.9,3348.0,1.99,1519.0,1355.0,1384.0,1497.0,1465.0,1420.0,0
00:00:00.138567,0.2152205,0.01455972,-0.02257385,-0.1122819,0.3811916,-9.594953,0.0,0.1,0.0,-0.38,13.23,13.24,3495.0,2.16,3581.0,2.07,3861.0,2.48,3238.0,1.9,3348.0,1.99,1482.0,1413.0,1403.0,1491.0,1437.0,1461.0,0
00:00:00.140720,0.1560021,-0.02491512,-0.0120624,-0.07971657,0.377378,-9.648208,0.0,0.1,0.0,-0.38,13.23,13.24,3495.0,2.16,3581.0,2.07,3861.0,2.48,3238.0,1.9,3348.0,1.99,1482.0,1413.0,1403.0,1491.0,1437.0,1461.0,0
00:00:00.143392,-0.03740547,-0.01996131,0.01732939,-0.06040482,0.3582519,-9.854769,0.0,0.1,0.0,-0.38,13.23,13.24,3495.0,2.16,3581.0,2.07,3861.0,2.48,3238.0,1.9,3348.0,1.99,1482.0,1413.0,1403.0,1491.0,1437.0,1461.0,0
00:00:00.145988,-0.03797281,0.008213638,0.02385031,-0.004690515,0.2980018,-9.819793,0.0,0.1,0.0,-0.38,13.23,13.24,3495.0,2.16,3581.0,2.07,3861.0,2.48,3238.0,1.9,3348.0,1.99,1482.0,1413.0,1403.0,1491.0,1437.0,1461.0,0
00:00:00.148747,0.1303194,-0.01652053,0.005884565,0.0395362,0.1850433,-9.777232,0.0,0.07,0.0,-0.36,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3238.0,1.9,3348.0,1.99,1409.0,1497.0,1464.0,1445.0,1416.0,1490.0,0
00:00:00.150713,0.1870026,-0.02483212,-0.0005578766,0.0724646699999999,0.1213319,-9.80479,0.0,0.07,0.0,-0.36,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,3348.0,1.99,1409.0,1497.0,1464.0,1445.0,1416.0,1490.0,0
00:00:00.152977,0.03883372,-0.03115947,0.005029657,0.08507482,0.05425314,-9.990674,0.0,0.07,0.0,-0.36,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,3348.0,1.99,1409.0,1497.0,1464.0,1445.0,1416.0,1490.0,0
00:00:00.155969,-0.06545688,0.00262451,0.008687823,0.1126482,0.0083324809999999,-9.981088,0.0,0.07,0.0,-0.36,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,3348.0,1.99,1409.0,1497.0,1464.0,1445.0,1416.0,1490.0,0
00:00:00.158688,-0.009142772,-0.0350697,-0.01111992,0.1413426,-0.0461924,-9.867696,0.0,0.05,0.0,-0.37,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,3348.0,1.99,1397.0,1517.0,1488.0,1431.0,1425.0,1493.0,0
00:00:00.160912,0.08620375,-0.05155319,-0.01999188,0.1149046,-0.0694940099999999,-9.867434,0.0,0.05,0.0,-0.37,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,3348.0,1.99,1397.0,1517.0,1488.0,1431.0,1425.0,1493.0,0
00:00:00.163798,0.1061411,-0.05584842,-0.01313916,0.07153597,-0.04198665,-10.00117,0.0,0.05,0.0,-0.37,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,3348.0,1.99,1397.0,1517.0,1488.0,1431.0,1425.0,1493.0,0
00:00:00.165977,-0.01058408,0.003644807,0.01546328,0.005019137,0.01003972,-10.17669,0.0,0.05,0.0,-0.37,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,3348.0,1.99,1397.0,1517.0,1488.0,1431.0,1425.0,1493.0,0
00:00:00.168164,-0.04812945,0.008679858,0.01957974,-0.04505733,0.05038743,-10.10905,0.0,0.08,0.0,-0.4,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,3348.0,1.99,1452.0,1479.0,1479.0,1452.0,1464.0,1468.0,0
00:00:00.170945,-0.02538283,-0.0207104,0.005619448,-0.1032888,0.07727821,-10.06467,0.0,0.08,0.0,-0.4,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1452.0,1479.0,1479.0,1452.0,1464.0,1468.0,0
00:00:00.173026,0.05237474,-0.02930608,-0.01043665,-0.1958784,0.1585759,-10.09832,0.0,0.08,0.0,-0.4,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1452.0,1479.0,1479.0,1452.0,1464.0,1468.0,0
00:00:00.176238,0.04498949,0.000700202,-0.005307415,-0.2834637,0.2291931,-10.24419,0.0,0.08,0.0,-0.4,13.23,13.25,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1452.0,1479.0,1479.0,1452.0,1464.0,1468.0,0
00:00:00.179071,0.004217467,0.0675588699999999,0.007026913,-0.3597477,0.2864862,-10.1891,0.0,0.12,0.0,-0.41,13.23,13.24,3495.0,2.16,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1489.0,1454.0,1470.0,1473.0,1485.0,1457.0,0
00:00:00.180832,-0.004593562,0.02530596,-0.002141524,-0.436669,0.3027208,-10.06814,0.0,0.12,0.0,-0.41,13.23,13.24,4097.0,2.65,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1489.0,1454.0,1470.0,1473.0,1485.0,1457.0,0
00:00:00.183701,0.007115506,0.01575078,-0.006043042,-0.4664918,0.3089871,-10.06052,0.0,0.12,0.0,-0.41,13.23,13.24,4097.0,2.65,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1489.0,1454.0,1470.0,1473.0,1485.0,1457.0,0
00:00:00.186216,0.01110434,0.05954516,0.0005259412,-0.4895557,0.3017571,-10.18185,0.0,0.12,0.0,-0.41,13.23,13.24,4097.0,2.65,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1489.0,1454.0,1470.0,1473.0,1485.0,1457.0,0
00:00:00.188935,0.02891438,0.1042828,0.004648494,-0.4501549,0.2566047,-10.11555,0.0,0.13,0.0,-0.4,13.23,13.24,4097.0,2.65,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1487.0,1467.0,1480.0,1474.0,1488.0,1466.0,0
00:00:00.191611,0.03402255,0.06397767,-0.004360206,-0.4050545,0.1938502,-10.03183,0.0,0.13,0.0,-0.4,13.23,13.24,4097.0,2.65,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1487.0,1467.0,1480.0,1474.0,1488.0,1466.0,0
00:00:00.193573,0.01037542,0.03703298,-0.00776285,-0.3259816,0.1247701,-9.974467,0.0,0.13,0.0,-0.4,13.23,13.24,4097.0,2.65,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1487.0,1467.0,1480.0,1474.0,1488.0,1466.0,0
00:00:00.196265,-0.04113528,0.0273267,-0.004834952,-0.2616168,0.103249,-10.05113,0.0,0.13,0.0,-0.4,13.23,13.24,4097.0,2.65,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1487.0,1467.0,1480.0,1474.0,1488.0,1466.0,0
00:00:00.198747,-0.04003455,0.04651643,-0.002712504,-0.1961705,0.09025162,-10.12365,0.0,0.12,0.0,-0.37,13.23,13.23,4097.0,2.65,3581.0,2.07,3861.0,2.48,3972.0,2.47,4095.0,2.37,1478.0,1488.0,1499.0,1466.0,1493.0,1473.0,0
00:00:00.202272,0.00443151,0.07105183,-0.006098609,-0.06338852,0.04787192,-10.05067,0.0,0.12,0.0,-0.37,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1478.0,1488.0,1499.0,1466.0,1493.0,1473.0,0
00:00:00.204580,0.01725111,0.05237264,-0.01245621,0.002697978,0.04067842,-10.00584,0.0,0.12,0.0,-0.37,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1478.0,1488.0,1499.0,1466.0,1493.0,1473.0,0
00:00:00.206723,-0.03733277,0.01969551,-0.01274395,0.07249916,0.06104458,-10.02032,0.0,0.12,0.0,-0.37,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1478.0,1488.0,1499.0,1466.0,1493.0,1473.0,0
00:00:00.208816,-0.06829839,0.03257433,-0.009412772,0.112715,0.1137202,-9.989455,0.0,0.12,0.0,-0.34,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1493.0,1485.0,1498.0,1479.0,1501.0,1477.0,0
00:00:00.211549,-0.02125932,0.01360349,-0.01295549,0.1245172,0.1473303,-9.938625,0.0,0.12,0.0,-0.34,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1493.0,1485.0,1498.0,1479.0,1501.0,1477.0,0
00:00:00.217179,-0.002297521,-0.02108224,0.002987742,0.05997146,0.2902342,-9.957783,0.0,0.12,0.0,-0.34,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1493.0,1485.0,1498.0,1479.0,1501.0,1477.0,0
00:00:00.219511,-0.06450917,0.02963473,0.01718437,-0.000700834,0.3399593,-9.983699,0.0,0.1,0.0,-0.35,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1510.0,1479.0,1505.0,1483.0,1519.0,1468.0,0
00:00:00.222233,-0.02760962,0.02673752,0.001237468,-0.03723603,0.3271445,-9.936996,0.0,0.1,0.0,-0.35,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1510.0,1479.0,1505.0,1483.0,1519.0,1468.0,0
00:00:00.225564,0.0186064,0.01024715,-0.01303754,-0.1036028,0.294824,-9.88805,0.0,0.1,0.0,-0.35,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1510.0,1479.0,1505.0,1483.0,1519.0,1468.0,0
00:00:00.227087,0.005788843,-0.03563016,-0.01705387,-0.1475026,0.2768308,-9.952289,0.0,0.1,0.0,-0.35,13.23,13.23,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1510.0,1479.0,1505.0,1483.0,1519.0,1468.0,0
00:00:00.232747,-0.01761846,-0.03116526,0.001086737,-0.1893582,0.2662049,-9.953007,0.0,0.12,0.0,-0.34,13.23,13.22,4097.0,2.65,4291.0,2.64,3861.0,2.48,3972.0,2.47,4095.0,2.37,1525.0,1474.0,1499.0,1500.0,1523.0,1475.0,0
00:00:00.235001,0.02202305,-0.01399419,0.01435792,-0.1744998,0.2702194,-9.885351,0.0,0.12,0.0,-0.34,13.23,13.22,4097.0,2.65,4291.0,2.64,4333.0,2.77,3972.0,2.47,4095.0,2.37,1525.0,1474.0,1499.0,1500.0,1523.0,1475.0,0
00:00:00.238098,0.03057859,-0.0098932499999999,0.02209215,-0.1797403,0.2817221,-9.96172,0.0,0.12,0.0,-0.34,13.23,13.22,4097.0,2.65,4291.0,2.64,4333.0,2.77,3972.0,2.47,4095.0,2.37,1525.0,1474.0,1499.0,1500.0,1523.0,1475.0,0
00:00:00.240788,0.005991799,0.02890213,0.02150258,-0.1899804,0.2962534,-10.01371,0.0,0.11,0.0,-0.35,13.23,13.24,4097.0,2.65,4291.0,2.64,4333.0,2.77,3972.0,2.47,4095.0,2.37,1526.0,1484.0,1500.0,1510.0,1520.0,1490.0,0
00:00:00.242966,0.001840616,0.02431807,0.008471177,-0.2091715,0.2872847,-10.06027,0.0,0.11,0.0,-0.35,13.23,13.24,4097.0,2.65,4291.0,2.64,4333.0,2.77,3972.0,2.47,4095.0,2.37,1526.0,1484.0,1500.0,1510.0,1520.0,1490.0,0
00:00:00.246004,0.002164291,0.004765022,-0.01369869,-0.230122,0.2823578,-10.08138,0.0,0.11,0.0,-0.35,13.23,13.24,4097.0,2.65,4291.0,2.64,4333.0,2.77,3972.0,2.47,4095.0,2.37,1526.0,1484.0,1500.0,1510.0,1520.0,1490.0,0
00:00:00.248316,-0.02383202,-0.02376271,-0.01212167,-0.2691981,0.2808088,-10.2382,0.0,0.11,0.0,-0.35,13.23,13.24,4097.0,2.65,4291.0,2.64,4333.0,2.77,3972.0,2.47,4095.0,2.37,1526.0,1484.0,1500.0,1510.0,1520.0,1490.0,0
