LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1901,15483676,2,0,0,15.88,0.05,27,0,0,0
2328,15590704,2,0,0,15.88,0.05,27,0,0,0
2782,15701573,2,0,0,15.88,0.05,27,0,0,0
3197,15802564,2,0,0,15.88,0.05,27,0,0,0
3607,15905781,2,0,0,15.88,0.05,27,0,0,0
4061,16019226,2,0,0,15.88,0.04,27,0,0,0
4471,16119680,2,0,0,15.88,0.04,27,0,0,0
4893,16230079,2,0,0,15.88,0.04,27,0,0,0
5305,16333027,2,0,0,15.88,0.04,27,0,0,0
5712,16432703,2,0,0,15.88,0.04,27,0,0,0
6571,16645863,2,0,0,15.88,0.05,27,0,0,0
7023,16758306,2,0,0,15.88,0.05,27,0,0,0
7441,16863848,2,0,0,15.88,0.05,27,0,0,0
7851,16965037,2,0,0,15.88,0.05,27,0,0,0
8300,17074915,2,103,1285,15.87,0.04,27,0,0,0
8713,17177879,2,1221,285,15.86,0.06,27,0,0,0
9118,17278260,2,300,700,15.85,0.11,27,0,0,0
9475,17386035,2,724,1085,15.85,0.16,27,0,0,0
9886,17488919,2,1090,1214,15.85,0.12,27,0,0,0
10344,17601926,2,1216,1242,15.86,0.11,27,0,0,0
10753,17702280,2,1243,1271,15.86,0.11,27,0,0,0
11171,17805474,2,1271,1285,15.86,0.11,27,0,0,0
11585,17908291,2,1285,1285,15.85,0.11,27,0,0,0
12039,18019242,2,1285,1285,15.86,0.11,27,0,0,0
12422,18119762,2,1285,1314,15.86,0.11,27,0,0,0
12877,18233139,2,1312,1300,15.87,0.11,27,0,0,0
13286,18334016,2,1300,1300,15.86,0.11,27,0,0,0
13733,18444458,2,1300,1300,15.86,0.11,27,0,0,0
14146,18547907,2,1300,1300,15.87,0.11,27,0,0,0
14595,18659164,2,1300,1300,15.85,0.11,27,0,0,0
15419,18866293,2,1300,1300,15.86,0.11,27,0,0,0
15868,18977681,2,1300,1300,15.86,0.11,27,0,0,0
16277,19078174,2,1300,1300,15.86,0.11,27,0,0,0
16694,19184037,2,1300,1314,15.86,0.11,27,0,0,0
17107,19290051,2,1313,1300,15.86,0.11,27,0,0,0
17522,19395302,2,1300,1300,15.86,0.11,27,0,0,0
17937,19498882,2,1300,1314,15.86,0.11,27,0,0,0
18391,19611390,2,1314,1314,15.86,0.11,27,0,0,0
18764,19706816,2,1313,1300,15.86,0.11,27,0,0,0
19257,19822470,2,1301,1314,15.86,0.11,27,0,0,0
19673,19927157,2,1314,1314,15.86,0.11,27,0,0,0
20085,20027118,2,1314,1314,15.86,0.09999999,27,0,0,0
20495,20130055,2,1314,1314,15.85,0.11,27,0,0,0
20944,20239582,2,1314,1314,15.86,0.09999999,27,0,0,0
21360,20344661,2,1314,1314,15.86,0.09999999,27,0,0,0
21769,20447900,2,1314,1314,15.86,0.11,27,0,0,0
22221,20558195,2,1312,1300,15.86,0.11,27,0,0,0
22633,20660718,2,1301,1314,15.86,0.11,27,0,0,0
23040,20761634,2,1313,1300,15.86,0.11,27,0,0,0
23489,20872254,2,1300,1300,15.86,0.11,27,0,0,0
23912,20976281,2,1300,1300,15.86,0.11,27,0,0,0
24321,21079816,2,1300,1300,15.86,0.11,27,0,0,0
24736,21182273,2,1300,1300,15.86,0.11,27,0,0,0
25191,21295835,2,1300,1300,15.86,0.11,27,0,0,0
25606,21398680,2,1300,1300,15.86,0.11,27,0,0,0
26021,21501929,2,1300,1300,15.86,0.11,27,0,0,0
26432,21604666,2,1305,1442,15.84,0.2,27,0,0,0
26884,21715437,2,1472,1942,15.79,0.57,27,0,0,0
27301,21818024,2,1967,2342,15.79,0.42,27,0,0,0
