LineNo,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc
197,1.5036e+07,0,0,0,0,0,0,0.25,0,0,0,-0.36,0,0,0
300,1.507e+07,0,0,0,0,0,0,-0.1,0,0,0,-0.36,0,0,0
642,1.5132e+07,0,0,0,0,0,0,-0.1,0,0,0,-0.36,0,0,0
755,1.5148e+07,0,0,0,0,0,0,-0.1,0,0,0,-0.36,0,0,0
868,1.5164e+07,0,0,0,0,0,0,-0.1,0,0,0,-0.36,0,0,0
981,1.5181e+07,0,0,0,0,0,0,-0.1,0,0,0,-0.36,0,0,0
1212,1.5259e+07,0,0,0,0,0,0,-0.22,0,0,0,-0.36,0,0,0
1596,1.5414e+07,0,0,0,0,0,0,-0.22,0,0,0,-0.8,0,0,0
1674,1.5425e+07,0,0,0,0,0,0,-0.22,0,0,0,-0.8,0,0,0
1716,1.5435e+07,0,0,0,0,0,0,-0.22,0,0,0,-0.8,0,0,0
1756,1.5445e+07,0,0,0,0,0,0,-0.22,0,0,0,-0.8,0,0,0
1797,1.5458e+07,0,0,0,0,0,0,-0.14,0,0,0,-0.98,0,0,0
1840,1.5472e+07,0,0,0,0,0,0,-0.14,0,0,0,-0.98,0,0,0
1882,1.5481e+07,0,0,0,0,0,0,-0.14,0,0,0,-0.98,0,0,0
1927,1.5491e+07,0,0,0,0,0,0,-0.14,0,0,0,-0.98,0,0,0
1967,1.5501e+07,0,0,0,0,0,0,-0.14,0,0,0,-0.98,0,0,0
2008,1.5511e+07,0,0,0,0,0,0,-0.14,0,0,0,-0.98,0,0,0
2049,1.5521e+07,0,0,0,0,0,0,-0.14,0,0,0,-0.98,0,0,0
2095,1.5537e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2139,1.5547e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2179,1.5557e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2220,1.5567e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2261,1.5577e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2305,1.5587e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2347,1.5597e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2388,1.5607e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2432,1.5617e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2472,1.5627e+07,0,0,0,0,0,0,-0.28,0,0,0,-0.25,0,0,0
2510,1.5638e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2553,1.5648e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2593,1.5658e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2634,1.5668e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2674,1.5678e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2719,1.5688e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2760,1.5698e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2801,1.5708e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2842,1.5718e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2882,1.5728e+07,0,0,0,0,-0.01,0,-0.29,0,0,0,0.18,0,0,0
2924,1.5738e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
2966,1.5748e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
3005,1.5758e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
3047,1.5768e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
3087,1.5778e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
3133,1.5788e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
3175,1.5798e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
3216,1.5808e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
3257,1.5819e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-1.09,0,0,0
3299,1.5832e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3336,1.5842e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3378,1.5852e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3419,1.5862e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3459,1.5872e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3500,1.5882e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3544,1.5892e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3585,1.5902e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3627,1.5912e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3669,1.5922e+07,0,0,0,0,-0.01,0,-0.25,0,0,0,-0.02,0,0,0
3707,1.5932e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-0.02,0,0,0
3744,1.5942e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
3786,1.5953e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
3827,1.5963e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
3867,1.5973e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
3908,1.5983e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
3952,1.5993e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
3993,1.6003e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
4034,1.6013e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
4077,1.6023e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
4118,1.6033e+07,0,0,0,0,-0.01,0,-0.2,0,0,0,-2.11,0,0,0
4155,1.6043e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-0.06,0,0,0
4197,1.6053e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-0.06,0,0,0
4241,1.6066e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-0.06,0,0,0
4283,1.6076e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-0.06,0,0,0
4323,1.6086e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-0.06,0,0,0
4368,1.6096e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-0.06,0,0,0
4409,1.6106e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-0.06,0,0,0
4449,1.6116e+07,0,0,0,0,-0.01,0,-0.01,0,0,0,-0.06,0,0,0
4495,1.6131e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.06,0,0,0
4538,1.6144e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4578,1.6154e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4619,1.6164e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4661,1.6174e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4701,1.6184e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4746,1.6194e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4786,1.6204e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4828,1.6214e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4868,1.6224e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4909,1.6234e+07,0,0,0,0,-0.01,0,0.08,0,0,0,-0.03,0,0,0
4947,1.6244e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
4984,1.6254e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5026,1.6264e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5068,1.6274e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5108,1.6284e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5153,1.6294e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5194,1.6304e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5235,1.6314e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5275,1.6324e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5318,1.6337e+07,0,0,0,0,-0.01,0,-0.12,0,0,0,0.4,0,0,0
5355,1.6346e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5400,1.6359e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5441,1.6369e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5481,1.6379e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5523,1.6389e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5567,1.6399e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5609,1.6409e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5650,1.6419e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5690,1.6429e+07,0,0,0,0,-0.01,0,-0.24,0,0,0,-0.16,0,0,0
5725,1.6439e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
5766,1.645e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
5807,1.646e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
5847,1.647e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
5889,1.648e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
5931,1.649e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
5975,1.65e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
6016,1.651e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
6058,1.652e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
6102,1.653e+07,0,0,0,0,-0.01,0,-0.39,0,0,0,-1.1,0,0,0
6139,1.6541e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6179,1.6551e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6219,1.6561e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6260,1.6571e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6301,1.6581e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6342,1.6591e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6388,1.6602e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6432,1.6611e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6473,1.6622e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6514,1.6632e+07,0,0,0,0,-0.02,0,-0.19,0,0,0,0.77,0,0,0
6552,1.6644e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6593,1.6654e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6633,1.6664e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6675,1.6674e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6715,1.6684e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6760,1.6694e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6802,1.6704e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6843,1.6714e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6884,1.6724e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6926,1.6734e+07,0,0,0,0,-0.02,0,-0.33,0,0,0,0.41,0,0,0
6961,1.6744e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7001,1.6754e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7042,1.6764e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7083,1.6774e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7124,1.6784e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7171,1.6794e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7212,1.6804e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7254,1.6814e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7295,1.6824e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7335,1.6834e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7376,1.6844e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7413,1.6855e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,2.07,0,0,0
7454,1.6865e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.27,0,0,0
7496,1.6875e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.27,0,0,0
7536,1.6885e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.27,0,0,0
7580,1.6895e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.27,0,0,0
7622,1.6905e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.27,0,0,0
7664,1.6915e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.27,0,0,0
7705,1.6925e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.27,0,0,0
7747,1.6938e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
7788,1.6948e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
7825,1.6958e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
7867,1.6968e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
7907,1.6978e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
7948,1.6988e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
7994,1.6998e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
8036,1.7008e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
8079,1.7019e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
8119,1.7029e+07,0,0,0,0,-0.02,0,-0.5,0,0,0,-0.19,0,0,0
8157,1.7039e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8194,1.7049e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8235,1.7059e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8275,1.7069e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8317,1.7079e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8359,1.7089e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8403,1.7099e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8444,1.7109e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8486,1.7119e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8527,1.7129e+07,0,0,0,0,-0.02,-0.01,-0.5,0,0,0,-1.41,0,0,0
8567,1.7139e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8607,1.7151e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8648,1.7161e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8688,1.7171e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8729,1.7181e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8770,1.7191e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8814,1.7201e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8855,1.7211e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8895,1.7222e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8937,1.7232e+07,0,0,0,0,-0.03,-0.01,-0.38,0,0,0,0.69,0,0,0
8974,1.7242e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.24,0,0,0
9012,1.7252e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.24,0,0,0
9053,1.7262e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.24,0,0,0
9093,1.7272e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.24,0,0,0
9134,1.7282e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.24,0,0,0
9174,1.7292e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.24,0,0,0
9219,1.7302e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.24,0,0,0
9254,1.7332e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.24,0,0,0
9297,1.7342e+07,0,0,0,0,-0.03,-0.01,-0.09,0,0,0,0.37,0,0,0
9334,1.7352e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9372,1.7362e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9413,1.7372e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9453,1.7382e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9495,1.7392e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9539,1.7402e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9580,1.7412e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9620,1.7422e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9663,1.7432e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9704,1.7442e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.37,0,0,0
9741,1.7452e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
9783,1.7465e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
9824,1.7475e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
9864,1.7485e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
9905,1.7495e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
9949,1.7505e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
9993,1.7515e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
10033,1.7525e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
10074,1.7535e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
10113,1.7545e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.52,0,0,0
10152,1.7555e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10193,1.7565e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10233,1.7575e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10275,1.7585e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10315,1.7595e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10361,1.7605e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10402,1.7615e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10442,1.7625e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10484,1.7635e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.78,0,0,0
10521,1.7648e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10563,1.7658e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10605,1.7668e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10646,1.7678e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10687,1.7688e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10730,1.7698e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10773,1.7709e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10813,1.7719e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10854,1.7729e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10897,1.7739e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,0.31,0,0,0
10937,1.7752e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
10980,1.7762e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11020,1.7772e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11061,1.7782e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11101,1.7792e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11149,1.7802e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11190,1.7812e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11230,1.7822e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11272,1.7832e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11312,1.7842e+07,0,0,0,0,-0.03,-0.01,-0.5,0,0,0,-0.13,0,0,0
11350,1.7852e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11391,1.7862e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11435,1.7875e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11476,1.7885e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11518,1.7895e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11563,1.7905e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11604,1.7915e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11644,1.7925e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11685,1.7935e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11727,1.7945e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.12,0,0,0
11765,1.7955e+07,0,0,0,0,-0.04,-0.01,-0.39,0,0,0,-0.32,0,0,0
11806,1.7965e+07,0,0,0,0,-0.04,-0.01,-0.39,0,0,0,-0.32,0,0,0
11849,1.7976e+07,0,0,0,0,-0.04,-0.01,-0.39,0,0,0,-0.32,0,0,0
11890,1.7985e+07,0,0,0,0,-0.04,-0.01,-0.39,0,0,0,-0.32,0,0,0
11930,1.7996e+07,0,0,0,0,-0.04,-0.01,-0.39,0,0,0,-0.32,0,0,0
11977,1.8006e+07,0,0,0,0,-0.04,-0.01,-0.39,0,0,0,-0.32,0,0,0
12017,1.8016e+07,0,0,0,0,-0.04,-0.01,-0.39,0,0,0,-0.32,0,0,0
12059,1.8026e+07,0,0,0,0,-0.04,-0.01,-0.39,0,0,0,-0.32,0,0,0
12103,1.8041e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,-0.32,0,0,0
12144,1.8051e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12184,1.8061e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12227,1.8071e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12267,1.8081e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12309,1.8091e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12352,1.8101e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12394,1.8111e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12440,1.8123e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12480,1.8133e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12525,1.8146e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.38,0,0,0
12562,1.8156e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12603,1.8167e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12644,1.8177e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12686,1.8187e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12727,1.8197e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12771,1.8207e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12812,1.8217e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12852,1.8227e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12894,1.8237e+07,0,0,0,0,-0.04,-0.01,-0.5,0,0,0,0.69,0,0,0
12932,1.8247e+07,0,0,0,0,-0.04,-0.01,-0.38,0,0,0,0.37,0,0,0
12969,1.8257e+07,0,0,0,0,-0.04,-0.01,-0.38,0,0,0,0.37,0,0,0
13010,1.8267e+07,0,0,0,0,-0.04,-0.01,-0.38,0,0,0,0.37,0,0,0
13051,1.8277e+07,0,0,0,0,-0.04,-0.01,-0.38,0,0,0,0.37,0,0,0
13093,1.8287e+07,0,0,0,0,-0.04,-0.01,-0.38,0,0,0,0.37,0,0,0
13133,1.8298e+07,0,0,0,0,-0.04,-0.01,-0.38,0,0,0,0.37,0,0,0
