LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
2639,15667808,1,0.92,-1.02,14.02,0.003627317,0.02560224,-0.4738173,-1.16686,0,0,-0.125446,-0.01,0.08,-0.32,0
2679,15677879,1,0.92,-1.02,14.02,0.004190302,0.02528821,-0.4733557,-1.101058,0,0,-0.1302754,-0.01,0.08,-0.32,0
2724,15688120,1,0.92,-1.02,14.03,0.003494519,0.0238297,-0.4735698,-1.04365,0,0,-0.1417677,-0.01,0.08,-0.32,0
2765,15697809,1,0.93,-1.01,14.03,0.00414963,0.02416032,-0.4712832,-0.9881324,0,0,-0.1529691,-0.01,0.08,-0.32,0
2806,15707817,1,0.93,-1.01,14.04,0.00528542,0.02519461,-0.4707893,-0.9360842,0,0,-0.1637997,-0.01,0.08,-0.32,0
2847,15718185,1,0.93,-1.01,14.04,0.004751235,0.02605558,-0.4699464,-0.8893293,0,0,-0.1684283,-0.01,0.08,-0.32,0
2887,15727702,1,0.93,-1.01,14.05,0.004556314,0.02545728,-0.4691256,-0.8332676,0,0,-0.1789529,-0.01,0.08,-0.32,0
2929,15737811,1,0.93,-1.01,14.05,0.004142128,0.02594341,-0.4680488,-0.7913791999999999,0,0,-0.1890437,-0.01,0.08,-0.32,0
2971,15748061,1,0.93,-1.01,14.06,0.004774407,0.0255372,-0.4682431,-0.7558134,0,0,-0.1937153,-0.01,0.08,-0.32,0
3010,15758090,1,0.93,-1.01,14.06,0.00575843,0.02554375,-0.4696111,-0.7172182,0,0,-0.2040695,-0.01,0.08,-0.33,0
3052,15768226,1,0.93,-1.01,14.07,0.00654399,0.02559548,-0.4699008,-0.6903399,0,0,-0.213498,-0.01,0.08,-0.33,0
3092,15778056,1,0.93,-1.01,14.08,0.007415387,0.02652116,-0.4707713,-0.6608266,0,0,-0.2226498,-0.01,0.08,-0.33,0
3138,15788269,1,0.93,-1.01,14.09,0.007894200000000001,0.02651157,-0.4720972,-0.6407355,0,0,-0.2315078,-0.01,0.08,-0.33,0
3180,15798394,1,0.93,-1.01,14.09,0.007205996,0.02605024,-0.4730258,-0.6260305,0,0,-0.2362355,-0.01,0.08,-0.33,0
3221,15808415,1,0.93,-1.01,14.1,0.007417871,0.02667467,-0.472574,-0.6106200000000001,0,0,-0.2447286,-0.01,0.08,-0.33,0
3262,15818749,1,0.93,-1,14.11,0.007805449,0.02689762,-0.473865,-0.5978152,0,0,-0.2530675,-0.01,0.08,-0.33,0
3304,15832052,1,0.93,-1.01,14.12,0.009251700999999999,0.02828051,-0.4759502,-0.5836351,0,0,-0.262985,-0.01,0.08,-0.33,0
3341,15842148,1,0.93,-1.01,14.12,0.009023461,0.02881128,-0.476184,-0.5707896,0,0,-0.2702751,-0.01,0.08,-0.33,0
3383,15851872,1,0.93,-1.01,14.13,0.009005707999999999,0.02920068,-0.4756489,-0.5560539,0,0,-0.2773644,-0.01,0.08,-0.34,0
3424,15862102,1,0.93,-1.01,14.14,0.009675946,0.02919958,-0.4749969,-0.5394921,0,0,-0.2842618,-0.01,0.08,-0.34,0
3464,15871903,1,0.93,-1.01,14.14,0.009714502999999999,0.02976387,-0.4753357,-0.5256528,0,0,-0.2889997,-0.01,0.08,-0.34,0
3505,15882080,1,0.93,-1.02,14.15,0.009742492,0.02969689,-0.4751977,-0.5120962,0,0,-0.2956784,-0.01,0.08,-0.34,0
3549,15891925,1,0.93,-1.01,14.16,0.01061948,0.03023845,-0.4747711,-0.4977478,0,0,-0.302236,-0.01,0.08,-0.34,0
3590,15902123,1,0.93,-1.01,14.16,0.01150877,0.02895166,-0.4738393,-0.4835874,0,0,-0.3086665,-0.01,0.08,-0.34,0
3632,15911876,1,0.93,-1.01,14.17,0.011662,0.0284154,-0.47198,-0.4686109,0,0,-0.3148948,-0.01,0.08,-0.34,0
3674,15922119,1,0.93,-1.01,14.18,0.01351738,0.02782163,-0.4701529,-0.4557591,0,0,-0.3196002,-0.01,0.08,-0.34,0
3712,15932367,1,0.93,-1.01,14.19,0.0143812,0.02753429,-0.4712007,-0.4469684,0,0,-0.325694,-0.01,0.08,-0.34,0
3749,15942379,1,0.93,-1.01,14.19,0.01434365,0.02807224,-0.4715136,-0.437465,0,0,-0.3311135,-0.01,0.08,-0.36,0
3791,15952795,1,0.92,-1.01,14.2,0.01550311,0.02874216,-0.4709404,-0.4229564,0,0,-0.3363223,-0.01,0.08,-0.36,0
3832,15962936,1,0.92,-1.01,14.21,0.01510153,0.02902277,-0.4700267,-0.4119535,0,0,-0.3413029,-0.01,0.08,-0.35,0
3872,15973037,1,0.92,-1,14.22,0.0153723,0.02937757,-0.4706796,-0.3990904,0,0,-0.3464768,-0.01,0.08,-0.35,0
3913,15982811,1,0.92,-1.01,14.23,0.01547931,0.03003311,-0.4717583,-0.3905371,0,0,-0.3518562,-0.01,0.08,-0.35,0
3957,15992911,1,0.92,-1.01,14.24,0.01580659,0.02950483,-0.4715832,-0.3827531,0,0,-0.3571529,-0.01,0.08,-0.35,0
3998,16002810,1,0.92,-1.01,14.25,0.01610465,0.02886192,-0.4703043,-0.3732879,0,0,-0.3618643,-0.01,0.08,-0.35,0
4041,16012929,1,0.93,-1.01,14.27,0.01680372,0.02786743,-0.4693012,-0.3670842,0,0,-0.3667113,-0.01,0.08,-0.35,0
4082,16022810,1,0.93,-1.01,14.28,0.01697762,0.02923303,-0.4688491,-0.3614409,0,0,-0.3722699,-0.01,0.08,-0.35,0
4123,16032889,1,0.93,-1.01,14.28,0.01731159,0.02847961,-0.4669136,-0.355625,0,0,-0.3769957,-0.01,0.08,-0.35,0
4160,16043142,1,0.93,-1.01,14.3,0.01830178,0.02903242,-0.4667609,-0.3535295,0,0,-0.3820637,-0.01,0.08,-0.35,0
4202,16052839,1,0.93,-1.01,14.3,0.01902384,0.02825144,-0.4666143,-0.3526153,0,0,-0.3870578,-0.01,0.08,-0.35,0
4246,16065669,1,0.93,-1.01,14.31,0.01908679,0.02880444,-0.4652113,-0.3503542,0,0,-0.3929059,-0.01,0.08,-0.35,0
4288,16075810,1,0.93,-1,14.32,0.01888022,0.02822654,-0.4646218,-0.3495985,0,0,-0.3975825,-0.01,0.08,-0.35,0
4328,16085922,1,0.93,-1.01,14.33,0.0204494,0.02767105,-0.463845,-0.3496158,0,0,-0.4025195,-0.01,0.08,-0.35,0
4373,16095897,1,0.93,-1.01,14.34,0.01920159,0.02772404,-0.4655716,-0.352585,0,0,-0.4072929,-0.01,0.08,-0.35,0
4414,16105909,1,0.93,-1.01,14.35,0.01976569,0.02751079,-0.4677742,-0.35622,0,0,-0.41195,-0.01,0.08,-0.35,0
4454,16115833,1,0.93,-1.01,14.36,0.02009793,0.02803371,-0.4681128,-0.3582335,0,0,-0.4166511,-0.01,0.08,-0.35,0
4500,16131235,1,0.92,-1.01,14.37,0.02073625,0.02757818,-0.4684331,-0.3611084,0,0,-0.4241351,-0.01,0.08,-0.35,0
4543,16143830,1,0.93,-1.01,14.38,0.01961018,0.02834931,-0.4663333,-0.361119,0,0,-0.4298266,-0.01,0.08,-0.35,0
4583,16153740,1,0.93,-1.01,14.38,0.02005203,0.02810249,-0.4663996,-0.3636757,0,0,-0.4346001,-0.01,0.08,-0.35,0
4624,16163902,1,0.93,-1.01,14.39,0.02034786,0.0279546,-0.4663322,-0.3664032,0,0,-0.4396664,-0.01,0.08,-0.35,0
4666,16174076,1,0.93,-1.01,14.4,0.01998328,0.02814179,-0.4668419,-0.3697987,0,0,-0.4443597,-0.01,0.08,-0.35,0
4706,16184068,1,0.93,-1.01,14.41,0.02118549,0.02827088,-0.4682215,-0.3739943,0,0,-0.4489394,-0.01,0.08,-0.35,0
4751,16194014,1,0.93,-1.01,14.42,0.02032352,0.02867688,-0.4682802,-0.376961,0,0,-0.4535628,-0.01,0.08,-0.35,0
4791,16204169,1,0.93,-1,14.42,0.02078286,0.02880863,-0.4680969,-0.3792669,0,0,-0.4581945,-0.01,0.08,-0.35,0
4833,16213884,1,0.93,-1,14.43,0.02096598,0.02834816,-0.4681711,-0.381905,0,0,-0.4627937,-0.01,0.08,-0.35,0
4873,16223941,1,0.93,-1,14.43,0.02077562,0.02811461,-0.4679621,-0.3844582,0,0,-0.4672664,-0.01,0.08,-0.35,0
4914,16233883,1,0.93,-1,14.44,0.02091686,0.02827143,-0.4667511,-0.3857907,0,0,-0.4717895,-0.01,0.08,-0.35,0
4952,16244079,1,0.93,-1,14.44,0.0206684,0.0288989,-0.4663878,-0.3873168,0,0,-0.476412,-0.01,0.08,-0.35,0
4989,16254026,1,0.9399999999999999,-1,14.44,0.01966592,0.02976508,-0.4660917,-0.3877754,0,0,-0.4805294,-0.01,0.08,-0.35,0
5031,16264049,1,0.9399999999999999,-1,14.44,0.01884353,0.03035469,-0.4662294,-0.3879113,0,0,-0.4845865,-0.01,0.08,-0.35,0
5073,16274087,1,0.9399999999999999,-1,14.45,0.01966431,0.03027621,-0.4671108,-0.3890243,0,0,-0.4886482,-0.01,0.08,-0.35,0
5113,16283878,1,0.9399999999999999,-1,14.45,0.01952286,0.03056599,-0.4655388,-0.3862378,0,0,-0.4933186,-0.01,0.08,-0.35,0
5158,16293936,1,0.9399999999999999,-1,14.46,0.01874012,0.03218577,-0.4641845,-0.3836044,0,0,-0.4972689,-0.01,0.08,-0.35,0
5199,16304014,1,0.9399999999999999,-1.01,14.47,0.01824783,0.03167513,-0.466096,-0.3834789,0,0,-0.5013117,-0.01,0.08,-0.35,0
5240,16314026,1,0.9399999999999999,-1.01,14.47,0.0179108,0.03133311,-0.4661591,-0.3819125,0,0,-0.5052702,-0.01,0.08,-0.35,0
5280,16323872,1,0.9399999999999999,-1.01,14.48,0.01849528,0.03053038,-0.469222,-0.3833944,0,0,-0.5092912000000001,-0.01,0.08,-0.35,0
5323,16336655,1,0.9399999999999999,-1.01,14.48,0.01911553,0.03142015,-0.4699965,-0.3821887,0,0,-0.5135435,-0.01,0.08,-0.35,0
5360,16346368,1,0.9399999999999999,-1.01,14.49,0.0185707,0.03234976,-0.4699969,-0.377683,0,0,-0.5168928,-0.01,0.08,-0.36,0
5405,16358941,1,0.9399999999999999,-1.01,14.5,0.01917757,0.03142267,-0.4681717,-0.367995,0,0,-0.5216386,-0.01,0.08,-0.36,0
5446,16369044,1,0.9399999999999999,-1.01,14.5,0.01891703,0.03131523,-0.4678246,-0.3627093,0,0,-0.5250276,-0.01,0.08,-0.36,0
5486,16379063,1,0.95,-1.01,14.5,0.01963202,0.03141186,-0.4671114,-0.3556004,0,0,-0.5296772,-0.01,0.08,-0.36,0
5528,16389020,1,0.95,-1.01,14.51,0.01978204,0.03085081,-0.4679828,-0.350955,0,0,-0.5330837,-0.01,0.08,-0.36,0
5572,16399041,1,0.95,-1.01,14.51,0.01956472,0.03076791,-0.4673245,-0.3460331,0,0,-0.5364991,-0.01,0.08,-0.36,0
5614,16409037,1,0.95,-1.01,14.51,0.02014144,0.03059503,-0.4662361,-0.3414023,0,0,-0.5398936,-0.01,0.08,-0.36,0
5655,16419007,1,0.95,-1.01,14.52,0.02029847,0.03150054,-0.4682215,-0.3410192,0,0,-0.5433658,-0.01,0.08,-0.36,0
5695,16429045,1,0.95,-1.01,14.52,0.01949926,0.03047283,-0.4685128,-0.3380366,0,0,-0.5480487000000001,-0.01,0.08,-0.36,0
5730,16439363,1,0.96,-1.01,14.52,0.01930915,0.03042774,-0.468154,-0.3349802,0,0,-0.550464,-0.01,0.08,-0.37,0
5771,16449710,1,0.96,-1.01,14.53,0.0196295,0.03261841,-0.4674139,-0.3300629,0,0,-0.5529369,-0.01,0.08,-0.37,0
5812,16459895,1,0.96,-1.02,14.54,0.02005674,0.03164848,-0.4674571,-0.3234186,0,0,-0.5580794,-0.01,0.08,-0.37,0
5852,16469855,1,0.96,-1.02,14.55,0.01968085,0.03148489,-0.465552,-0.3153742,0,0,-0.5605869999999999,-0.01,0.08,-0.37,0
5894,16479817,1,0.96,-1.02,14.56,0.02018085,0.03278445,-0.4649935,-0.3091914,0,0,-0.5631917,-0.01,0.08,-0.37,0
5936,16490179,1,0.96,-1.02,14.56,0.02009575,0.03283782,-0.465434,-0.3062001,0,0,-0.5678307,-0.01,0.08,-0.37,0
5980,16499807,1,0.96,-1.02,14.57,0.02030149,0.0326023,-0.466379,-0.3035888,0,0,-0.5705088,-0.01,0.08,-0.36,0
6023,16509789,1,0.96,-1.01,14.58,0.02081231,0.03321929,-0.4665835,-0.3008522,0,0,-0.573215,-0.01,0.08,-0.36,0
6063,16520333,1,0.96,-1.01,14.58,0.02110281,0.03338538,-0.4668516,-0.3003369,0,0,-0.57789,-0.01,0.08,-0.36,0
6107,16530338,1,0.96,-1.01,14.59,0.02149285,0.03351726,-0.4676555,-0.3040051,0,0,-0.5807042,-0.01,0.08,-0.36,0
6144,16540766,1,0.97,-1.01,14.6,0.02186725,0.03350212,-0.4682547,-0.3056134,0,0,-0.5835977,-0.01,0.08,-0.36,0
6184,16550927,1,0.97,-1.01,14.61,0.02143774,0.03485888,-0.4688499,-0.3059725,0,0,-0.5882533,-0.01,0.08,-0.36,0
6224,16560918,1,0.98,-1.01,14.61,0.02150624,0.03442614,-0.469245,-0.3053917,0,0,-0.5906231,-0.01,0.08,-0.36,0
6265,16571172,1,0.98,-1.01,14.61,0.02193543,0.03301569,-0.466963,-0.3009871,0,0,-0.5935573,-0.01,0.08,-0.35,0
6306,16581222,1,0.98,-1.01,14.62,0.02111073,0.03310641,-0.4671733,-0.2985762,0,0,-0.5960534,-0.01,0.08,-0.36,0
6347,16591172,1,0.98,-1.01,14.62,0.02059896,0.03316675,-0.4676144,-0.2970209,0,0,-0.5986338,-0.01,0.08,-0.36,0
6394,16601697,1,0.97,-1.01,14.63,0.02030595,0.03327509,-0.4689974,-0.2936837,0,0,-0.6032722,-0.01,0.08,-0.36,0
6437,16611479,1,0.97,-1.01,14.63,0.02068365,0.03204985,-0.4690419,-0.290825,0,0,-0.6059215999999999,-0.01,0.08,-0.36,0
6478,16621679,1,0.96,-1.01,14.63,0.02115165,0.03232179,-0.4679982,-0.2873368,0,0,-0.6085831,-0.01,0.08,-0.36,0
6519,16631876,1,0.95,-1.01,14.64,0.0209914,0.03309317,-0.4669259,-0.2852639,0,0,-0.6113234,-0.01,0.08,-0.36,0
6557,16644162,1,0.95,-1,14.64,0.02046488,0.03243319,-0.4647925,-0.2801279,0,0,-0.614534,-0.01,0.08,-0.36,0
6598,16654063,1,0.95,-1.01,14.64,0.02135031,0.03345028,-0.4629289,-0.275964,0,0,-0.616374,-0.01,0.08,-0.36,0
6638,16663915,1,0.95,-1.01,14.64,0.02294693,0.03346921,-0.4615528,-0.2682843,0,0,-0.6182808,-0.01,0.08,-0.36,0
6680,16673932,1,0.95,-1.01,14.64,0.0218765,0.03355201,-0.4628411,-0.2601273,0,0,-0.6229516,-0.01,0.08,-0.36,0
6720,16684028,1,0.96,-1.02,14.65,0.02236086,0.03387872,-0.4618294,-0.2515191,0,0,-0.6249521,-0.01,0.08,-0.36,0
6765,16693890,1,0.96,-1.02,14.65,0.02250328,0.03407944,-0.4619296,-0.2463776,0,0,-0.6270492,-0.01,0.08,-0.36,0
6807,16704050,1,0.97,-1.02,14.65,0.0231985,0.03351079,-0.4604248,-0.2408032,0,0,-0.6292325,-0.01,0.08,-0.36,0
6848,16714062,1,0.97,-1.02,14.66,0.02224841,0.03399409,-0.4599864,-0.2382603,0,0,-0.6338211,-0.01,0.08,-0.36,0
6889,16724023,1,0.97,-1.02,14.66,0.02270534,0.0341346,-0.4582229,-0.2354742,0,0,-0.6360336,-0.01,0.08,-0.36,0
6931,16734051,1,0.97,-1.02,14.66,0.02277921,0.03343003,-0.456508,-0.2343373,0,0,-0.638346,-0.01,0.08,-0.36,0
6966,16744334,1,0.97,-1.02,14.66,0.02276779,0.03329778,-0.4554383,-0.2331911,0,0,-0.6391777,-0.01,0.08,-0.34,0
7006,16754286,1,0.97,-1.02,14.67,0.02152098,0.03325215,-0.4544468,-0.2290287,0,0,-0.6437551,-0.01,0.08,-0.34,0
7047,16764318,1,0.97,-1.01,14.67,0.02232112,0.03406424,-0.4529634,-0.2239238,0,0,-0.6447319,-0.01,0.08,-0.34,0
7088,16774315,1,0.96,-1.01,14.67,0.02188838,0.03318825,-0.4525894,-0.217883,0,0,-0.6458669,-0.01,0.08,-0.34,0
7129,16784263,1,0.96,-1.01,14.67,0.02256488,0.03296454,-0.451928,-0.2109334,0,0,-0.6471065,-0.01,0.08,-0.34,0
7176,16794284,1,0.95,-1.01,14.67,0.02247963,0.03346402,-0.4503085,-0.2040379,0,0,-0.6516215,-0.01,0.08,-0.34,0
7217,16804272,1,0.95,-1.01,14.67,0.02183575,0.03387148,-0.4499898,-0.2002982,0,0,-0.6529473,-0.01,0.08,-0.34,0
7259,16814278,1,0.95,-1.02,14.66,0.02148366,0.03367354,-0.4497235,-0.1967131,0,0,-0.65438,-0.01,0.08,-0.34,0
7300,16824315,1,0.95,-1.02,14.66,0.02168831,0.03391339,-0.4481268,-0.19639,0,0,-0.6559443,-0.01,0.08,-0.34,0
7340,16834272,1,0.95,-1.02,14.66,0.02207498,0.03337327,-0.4491439,-0.1946495,0,0,-0.6601372,-0.01,0.08,-0.34,0
7381,16844281,1,0.96,-1.02,14.66,0.02041626,0.03326397,-0.4482231,-0.1935035,0,0,-0.6620568999999999,-0.01,0.08,-0.34,0
7418,16854884,1,0.96,-1.02,14.66,0.0186915,0.03311823,-0.4463651,-0.188874,0,0,-0.662347,-0.01,0.08,-0.35,0
7459,16864827,1,0.97,-1.01,14.66,0.01924418,0.03418078,-0.4447681,-0.1834615,0,0,-0.6626523,-0.01,0.08,-0.35,0
7501,16874916,1,0.97,-1.01,14.66,0.0198272,0.03447993,-0.4420152,-0.1747287,0,0,-0.6631933,-0.01,0.08,-0.35,0
7541,16885197,1,0.97,-1.01,14.66,0.01902569,0.03546195,-0.4423254,-0.1631881,0,0,-0.6680569,-0.01,0.08,-0.35,0
7585,16895152,1,0.98,-1.01,14.66,0.01841076,0.03521178,-0.4419596,-0.1676248,0,0,-0.6686972,-0.01,0.08,-0.34,0
7627,16905192,1,0.98,-1.01,14.66,0.01749028,0.0360394,-0.4407499,-0.1634685,0,0,-0.6731077,-0.01,0.08,-0.34,0
7669,16915182,1,0.98,-1.01,14.66,0.01728719,0.03622856,-0.4401311,-0.1597227,0,0,-0.6738703,-0.01,0.08,-0.34,0
7710,16925153,1,0.98,-1.01,14.66,0.01640887,0.03723906,-0.4392444,-0.1648516,0,0,-0.6747633,-0.01,0.08,-0.34,0
7752,16938035,1,0.97,-1,14.66,0.01668282,0.0378962,-0.4386072,-0.1657753,0,0,-0.6766276,-0.01,0.08,-0.34,0
7793,16948185,1,0.97,-1,14.65,0.01622202,0.03871708,-0.4384192,-0.1630629,0,0,-0.6810886,-0.01,0.08,-0.34,0
7830,16958238,1,0.96,-1,14.66,0.01600373,0.03872893,-0.4361741,-0.1562893,0,0,-0.6806683,-0.01,0.08,-0.34,0
7872,16968213,1,0.96,-1,14.66,0.01609525,0.03841763,-0.4354487,-0.1497246,0,0,-0.6804174,-0.01,0.08,-0.34,0
7912,16978052,1,0.96,-1,14.66,0.01539397,0.03926213,-0.4333484,-0.1375148,0,0,-0.680826,-0.01,0.08,-0.34,0
7953,16987961,1,0.96,-1,14.67,0.01471924,0.04096435,-0.4323738,-0.1292203,0,0,-0.6846823,-0.01,0.08,-0.34,0
7999,16998257,1,0.96,-1,14.67,0.01466127,0.03977817,-0.4303405,-0.1254406,0,0,-0.6847749,-0.01,0.08,-0.34,0
8043,17008374,1,0.97,-0.99,14.67,0.0156014,0.04246365,-0.4295942,-0.1217999,0,0,-0.6854532,-0.01,0.08,-0.34,0
8084,17018709,1,0.96,-0.99,14.67,0.01719885,0.04123476,-0.4265336,-0.1126557,0,0,-0.6858046,-0.01,0.08,-0.34,0
8124,17028769,1,0.97,-0.99,14.68,0.01674945,0.04169168,-0.4261388,-0.1065613,0,0,-0.6900648,-0.01,0.08,-0.34,0
8162,17038596,1,0.97,-0.99,14.68,0.01723074,0.04093705,-0.4283812,-0.1060561,0,0,-0.6905365999999999,-0.01,0.08,-0.34,0
8199,17048722,1,0.97,-0.99,14.67,0.01788634,0.04068172,-0.4250755,-0.09365672999999999,0,0,-0.6896164,-0.01,0.08,-0.34,0
8240,17058804,1,0.98,-0.99,14.67,0.01834664,0.04282017,-0.4218991,-0.07879708000000001,0,0,-0.6892009,-0.01,0.08,-0.35,0
8280,17068789,1,0.98,-0.99,14.67,0.0178231,0.04206681,-0.4219587,-0.07210626000000001,0,0,-0.6882568,-0.01,0.08,-0.35,0
8322,17078927,1,0.99,-0.99,14.68,0.01909201,0.0427616,-0.4214606,-0.0625956,0,0,-0.6925063,-0.01,0.08,-0.35,0
8364,17088787,1,0.99,-0.99,14.7,0.02064593,0.04193174,-0.4227893,-0.05842057,0,0,-0.6921388000000001,-0.01,0.08,-0.35,0
8408,17098896,1,0.98,-0.98,14.71,0.02118922,0.04411248,-0.4204136,-0.05120198,0,0,-0.6919701,-0.01,0.08,-0.35,0
8449,17108800,1,0.97,-0.97,14.72,0.022434,0.04371006,-0.416823,-0.04465232,0,0,-0.6922552,-0.01,0.08,-0.36,0
8491,17118868,1,0.98,-0.98,14.73,0.0232072,0.04492004,-0.4160447,-0.04449613,0,0,-0.6920210999999999,-0.01,0.08,-0.36,0
8532,17128800,1,0.97,-0.97,14.74,0.02227076,0.04668791,-0.4152088,-0.03960733,0,0,-0.6961895,-0.01,0.08,-0.36,0
8572,17139226,1,0.97,-0.97,14.74,0.02264914,0.04689635,-0.4110108,-0.0357903,0,0,-0.6967673,-0.01,0.08,-0.36,0
8612,17151331,1,0.98,-0.97,14.74,0.02276587,0.0450834,-0.4085512,-0.03212815,0,0,-0.6967160999999999,-0.01,0.08,-0.35,0
8653,17161314,1,0.98,-0.97,14.75,0.02209688,0.04590031,-0.4085631,-0.02695784,0,0,-0.696059,-0.01,0.08,-0.35,0
8693,17171356,1,0.98,-0.96,14.75,0.02202266,0.04680288,-0.4072001,-0.01753426,0,0,-0.6955971,-0.01,0.08,-0.35,0
8734,17181335,1,0.97,-0.96,14.75,0.02147317,0.04668516,-0.4080851,-0.01288742,0,0,-0.6953086000000001,-0.01,0.08,-0.36,0
8775,17191312,1,0.97,-0.96,14.75,0.02109691,0.04738824,-0.4092378,-0.01146523,0,0,-0.6952022,-0.01,0.08,-0.36,0
8819,17201322,1,0.97,-0.96,14.76,0.01962506,0.04742434,-0.4066222,-0.01073272,0,0,-0.6952409000000001,-0.01,0.08,-0.36,0
8860,17211337,1,0.98,-0.97,14.76,0.01859748,0.04710592,-0.406199,-0.009116137,0,0,-0.69929,-0.01,0.08,-0.36,0
8900,17221831,1,0.98,-0.97,14.77,0.017871,0.04436035,-0.4054305,-0.01202878,0,0,-0.6994988,-0.01,0.08,-0.36,0
8942,17231953,1,0.97,-0.97,14.78,0.01775528,0.04330432,-0.4027661,-0.01953209,0,0,-0.6998053,-0.01,0.08,-0.36,0
