LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
187,15037020,2,0.0007416745,-0.003342959,-0.002606827,-0.1723803,0.1866358,-9.805695999999999,0,0,40.61849,1,1,7761,3880
218,15039579,2,0.000256208,-0.002746671,-0.002661696,-0.1727972,0.1863374,-9.809806999999999,0,0,40.61848,1,1,7761,3880
290,15071017,2,0.002161993,-0.0007200799,0.002032657,-0.1730679,0.1875498,-9.842299000000001,0,0,40.61806,1,1,7761,3880
321,15073159,2,-0.0002897377,-0.002140752,0.00179433,-0.1737031,0.1892829,-9.842796,0,0,40.61802,1,1,7761,3880
401,15090845,2,0.003663984,0.0003112101,0.001631395,-0.162369,0.2173352,-9.834991,0,0,40.61826,1,1,7761,3880
516,15112284,2,-0.0002901902,0.0009469673,0.003572828,-0.1708219,0.1908838,-9.811493,0,0,40.61917,1,1,7761,3880
632,15132723,2,0.0008446279,0.002313211,0.0002179871,-0.1557892,0.2071086,-9.827999,0,0,40.62035,1,1,7761,3880
745,15149017,2,-0.0003998308,0.001550091,-0.0008997182,-0.1711966,0.2064747,-9.846318999999999,0,0,40.62112,1,1,7761,3880
858,15164609,2,0.000667031,-0.000617141,-0.0009036219,-0.1573926,0.2218068,-9.839840000000001,0,0,40.62179,1,1,7761,3880
971,15182013,2,-0.0001235509,-0.001824117,-0.003583883,-0.1568996,0.2234454,-9.830769999999999,0,0,40.62243,1,1,7761,3880
1084,15203857,2,0.0006173935,-0.002076796,0.001232114,-0.1509212,0.1973996,-9.813981999999999,0,0,40.62304,1,1,7761,3880
1199,15256035,2,-0.0005204124,-0.0007464711,0.00257838,-0.1686223,0.1751066,-9.815415,0,0,40.62385,1,1,7761,3880
1202,15259852,2,0.001138203,-0.0003534085,0.00236675,-0.1722682,0.1772143,-9.802201,0,0,40.62395,1,1,7761,3880
1311,15329590,2,0.001693901,0.0006994542,-0.001357588,-0.1700029,0.2190342,-9.815448,0,0,40.62517,1,1,7761,3880
1405,15386314,2,-0.001595065,0.003016038,0.001089448,-0.1755709,0.1940659,-9.830037000000001,0,0,40.62445,1,1,7761,3880
1494,15400621,2,-0.0006842421,0.002115723,0.001415823,-0.172851,0.1824974,-9.816172,0,0,40.62418,1,1,7761,3880
1586,15415571,2,-0.0002542225,0.001038112,0.002453152,-0.1612068,0.1903894,-9.813977,0,0,40.62397,1,1,7761,3880
1618,15418088,2,-0.0008730841,0.001370629,0.002486216,-0.1623921,0.190139,-9.816666,0,0,40.62391,1,1,7761,3880
1658,15421315,2,-0.002178475,0.001298345,0.0005020323,-0.1685553,0.1882427,-9.820784,0,0,40.62383,1,1,7761,3880
1661,15423801,2,-0.002310161,0.001144222,-0.001125338,-0.1727401,0.1865813,-9.821770000000001,0,0,40.6238,1,1,7761,3880
1664,15425931,2,-0.001637071,0.0009045315,-0.002184375,-0.1746151,0.1848811,-9.821707999999999,0,0,40.62375,1,1,7761,3880
1696,15428680,2,-0.001455642,-0.0003842707,-0.002865139,-0.1745496,0.183766,-9.820786999999999,0,0,40.6237,1,1,7761,3880
1699,15431597,2,-0.001089332,-0.001660799,-0.001854798,-0.1748634,0.1841877,-9.820278,0,0,40.62362,1,1,7761,3880
1702,15433929,2,-0.0008237638,-0.001704635,-0.001497986,-0.1734858,0.1837068,-9.819485999999999,0,0,40.62356,1,1,7761,3880
1706,15436260,2,-0.0005637354,-0.0008928371,-0.0008544609,-0.1708115,0.1828224,-9.818440000000001,0,0,40.6235,1,1,7761,3880
1737,15438721,2,-0.0004692488,0.000291598,-0.0008944151,-0.1641027,0.181269,-9.818489,0,0,40.62344,1,1,7761,3880
1740,15441028,2,-0.0006538613,0.0006027609,-0.0002935424,-0.1555066,0.1809267,-9.823505000000001,0,0,40.62338,1,1,7761,3880
1743,15444052,2,-0.0006242061,-0.0001898423,-0.0004246798,-0.1496994,0.1802568,-9.828884,0,0,40.62334,1,1,7761,3880
1746,15446294,2,6.607276e-05,-0.001636164,-0.0005197461,-0.1411891,0.1788788,-9.836017,0,0,40.62328,1,1,7761,3880
1778,15448620,2,-0.0003508742,-0.001789083,3.961795e-05,-0.1385752,0.1789902,-9.837631999999999,0,0,40.62325,1,1,7761,3880
1781,15451006,2,-0.0006353764999999999,-0.001347379,0.0003106137,-0.1318787,0.1812451,-9.840412000000001,0,0,40.62323,1,1,7761,3880
1784,15453572,2,-0.0005268534,-0.0009616633,-0.000386798,-0.1296482,0.1841089,-9.842724,0,0,40.62323,1,1,7761,3880
1787,15459931,2,-0.001473127,-0.002198973,-0.001461176,-0.1317392,0.1950951,-9.844336999999999,0,0,40.62328,1,1,7761,3880
1818,15462160,2,-0.001336098,-0.002821213,0.0001426866,-0.1355137,0.20001,-9.837548,0,0,40.62334,1,1,7761,3880
1821,15464629,2,-0.0005898709,-0.003161593,0.000125883,-0.1373662,0.2032431,-9.831979,0,0,40.62338,1,1,7761,3880
1824,15467749,2,8.078716e-05,-0.002319514,-0.0001101536,-0.1392186,0.2043868,-9.825881000000001,0,0,40.62344,1,1,7761,3880
1827,15470926,2,0.0008406564,-0.001718431,0.0001020791,-0.1394853,0.2035954,-9.823226,0,0,40.62348,1,1,7761,3880
1830,15472270,2,0.001481359,-0.001256819,-8.499563e-05,-0.1390209,0.2005228,-9.823566,0,0,40.62354,1,1,7761,3880
1862,15474609,2,0.000882441,-0.001086056,-0.0004274079,-0.138999,0.1980714,-9.826390999999999,0,0,40.62358,1,1,7761,3880
