LineNo,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
188,15037193,0,-0.08,0,-0.6,17.24,11.69,0,0,3
291,15071127,0,-0.08,0,-0.6,23.31,11.71,0,0,3
633,15133024,0,-0.07000000000000001,0,-0.6,31.41,11.73,0,0,3
746,15149226,0,-0.07000000000000001,0,-0.6,33.44,11.74,0,0,3
859,15164706,0,-0.07000000000000001,0,-0.6,35.46,11.74,0,0,3
972,15182132,0,-0.07000000000000001,0,-0.6,37.49,11.75,0,0,3
1203,15260004,0,-0.07000000000000001,0,-0.6,38.95,11.78,0,0,3
1587,15415667,0,-0.07000000000000001,0,-0.6,38.99,11.81,0,0.01,3
1665,15426215,0,-0.07000000000000001,0,-0.6,38.99,11.82,0,0.01,3
1707,15436543,0,-0.07000000000000001,0,-0.6,38.99,11.82,0,0.01,3
1747,15446565,0,-0.08,0,-0.6,39,11.83,0,0.01,3
1788,15460151,0,-0.08,0,-0.6,39,11.83,0,0.01,3
1831,15472655,0,-0.07000000000000001,0,-0.6,39.01,11.84,0,0.01,3
1873,15482859,0,-0.07000000000000001,0,-0.6,39.02,11.85,0,0.01,3
1918,15492759,0,-0.07000000000000001,0,-0.6,39.03,11.86,0,0.01,3
1958,15502590,0,-0.07000000000000001,0,-0.6,39.04,11.87,0,0.01,3
1999,15512858,0,-0.07000000000000001,0,-0.6,39.04,11.87,0,0.01,3
2040,15522877,0,-0.07000000000000001,0,-0.6,39.05,11.88,0,0.01,3
2086,15538071,0,-0.07000000000000001,0,-0.6,39.06,11.89,0,0.01,3
2130,15548153,0,-0.07000000000000001,0,-0.6,39.06,11.89,0,0.01,3
2170,15558051,0,-0.07000000000000001,0,-0.6,39.07,11.9,0,0.01,3
2211,15567921,0,-0.07000000000000001,0,-0.6,39.08,11.91,0,0.01,3
2252,15578108,0,-0.08,0,-0.6,39.08,11.92,0,0.01,3
2296,15588125,0,-0.08,0,-0.6,39.09,11.92,0,0.01,3
2338,15598282,0,-0.08,0,-0.6,39.1,11.93,0,0,3
2379,15608599,0,-0.08,0,-0.6,39.1,11.94,0,0,3
2423,15618564,0,-0.08,0,-0.6,39.1,11.95,0,0,3
2463,15628122,0,-0.08,0,-0.6,39.1,11.95,0,0,3
2501,15638884,0,-0.08,0,-0.6,39.1,11.96,0,0,3
2544,15648964,0,-0.08,0,-0.6,39.1,11.96,0,0,3
2584,15658933,0,-0.07000000000000001,0,-0.6,39.1,11.97,0,0,3
2625,15668925,0,-0.07000000000000001,0,-0.6,39.09,11.97,0,0,3
2665,15678918,0,-0.07000000000000001,0,-0.6,39.09,11.98,0,0,3
2710,15689035,0,-0.07000000000000001,0,-0.6,39.09,11.98,0,0,3
2751,15699028,0,-0.07000000000000001,0,-0.6,39.09,11.99,0,0.01,3
2792,15709581,0,-0.07000000000000001,0,-0.6,39.08,11.99,0,0.01,3
2833,15719145,0,-0.07000000000000001,0,-0.6,39.08,11.99,0,0.01,3
2873,15729097,0,-0.07000000000000001,0,-0.6,39.08,12,0,0.01,3
2915,15738906,0,-0.07000000000000001,0,-0.6,39.07,12,0,0.01,3
2957,15748920,0,-0.08,0,-0.6,39.08,12.01,0,0.01,3
2996,15759120,0,-0.08,0,-0.6,39.07,12.01,0,0.01,3
3038,15769569,0,-0.08,0,-0.6,39.07,12.02,0,0.01,3
3078,15779603,0,-0.08,0,-0.6,39.07,12.03,0,0.01,3
3124,15789782,0,-0.08,0,-0.6,39.07,12.03,0,0.01,3
3166,15799657,0,-0.08,0,-0.6,39.07,12.04,0,0,3
3207,15809620,0,-0.08,0,-0.6,39.07,12.05,0,0,3
3248,15820223,0,-0.08,0,-0.6,39.07,12.05,0,0,3
3290,15832828,0,-0.08,0,-0.6,39.07,12.06,0,0,3
3327,15843272,0,-0.08,0,-0.6,39.07,12.07,0,0,3
3369,15853468,0,-0.07000000000000001,0,-0.6,39.07,12.07,0,0,3
3410,15863600,0,-0.08,0,-0.6,39.07,12.08,0,0,3
3450,15873065,0,-0.08,0,-0.6,39.07,12.08,0,0,3
3491,15883470,0,-0.08,0,-0.6,39.06,12.09,0,0,3
3535,15893246,0,-0.08,0,-0.6,39.06,12.09,0,0.01,3
3576,15903463,0,-0.08,0,-0.6,39.06,12.1,0,0.01,3
3618,15913314,0,-0.08,0,-0.6,39.06,12.1,0,0.01,3
3660,15923370,0,-0.08,0,-0.6,39.05,12.1,0,0.01,3
3698,15933573,0,-0.08,0,-0.6,39.05,12.11,0,0.01,3
3735,15944153,0,-0.08,0,-0.59,39.05,12.11,0,0.01,3
3777,15954130,0,-0.08,0,-0.59,39.05,12.12,0,0.01,3
3818,15964070,0,-0.08,0,-0.59,39.05,12.13,0,0.01,3
3858,15974262,0,-0.08,0,-0.6,39.05,12.14,0,0.01,3
3899,15983994,0,-0.08,0,-0.6,39.05,12.15,0,0.01,3
3943,15994265,0,-0.08,0,-0.6,39.05,12.16,0,0.01,3
3984,16004282,0,-0.07000000000000001,0,-0.6,39.06,12.17,0,0.01,3
4025,16014007,0,-0.07000000000000001,0,-0.6,39.06,12.17,0,0.01,3
4068,16024037,0,-0.07000000000000001,0,-0.6,39.06,12.18,0,0.01,3
4109,16034145,0,-0.07000000000000001,0,-0.59,39.06,12.19,0,0.01,3
4146,16044292,0,-0.07000000000000001,0,-0.59,39.07,12.2,0,0.01,3
4188,16054226,0,-0.07000000000000001,0,-0.59,39.07,12.21,0,0.01,3
4232,16066908,0,-0.07000000000000001,0,-0.59,39.07,12.22,0,0.01,3
4274,16077212,0,-0.07000000000000001,0,-0.59,39.07,12.23,0,0.01,3
4314,16087142,0,-0.07000000000000001,0,-0.59,39.07,12.23,0,0.01,3
4359,16096883,0,-0.08,0,-0.59,39.07,12.24,0,0.01,3
4400,16107023,0,-0.08,0,-0.59,39.07,12.25,0,0.01,3
4440,16117365,0,-0.08,0,-0.59,39.07,12.25,0,0.01,3
4486,16132601,0,-0.08,0,-0.59,39.07,12.26,0,0.01,3
4529,16144835,0,-0.08,0,-0.59,39.07,12.27,0,0.01,3
4569,16155266,0,-0.08,0,-0.59,39.07,12.28,0,0.01,3
4610,16165457,0,-0.08,0,-0.59,39.07,12.28,0,0.01,3
4652,16175144,0,-0.08,0,-0.59,39.07,12.29,0,0.01,3
4692,16184925,0,-0.08,0,-0.59,39.07,12.3,0,0.01,3
4737,16195472,0,-0.08,0,-0.59,39.06,12.3,0,0.01,3
4777,16205074,0,-0.08,0,-0.59,39.06,12.31,0,0.01,3
4819,16215333,0,-0.08,0,-0.59,39.06,12.31,0,0.01,3
4859,16225471,0,-0.07000000000000001,0,-0.59,39.06,12.31,0,0.01,3
4900,16235624,0,-0.07000000000000001,0,-0.59,39.05,12.32,0,0.01,3
4938,16245272,0,-0.08,0,-0.59,39.05,12.32,0,0.01,3
4975,16255250,0,-0.08,0,-0.59,39.04,12.32,0,0.01,3
5017,16265049,0,-0.08,0,-0.58,39.04,12.32,0,0.01,3
5059,16275462,0,-0.08,0,-0.58,39.03,12.33,0,0.01,3
5099,16285034,0,-0.08,0,-0.58,39.03,12.33,0,0.01,3
5144,16295059,0,-0.08,0,-0.58,39.03,12.34,0,0.01,3
5185,16305099,0,-0.08,0,-0.58,39.02,12.34,0,0.01,3
5226,16315445,0,-0.08,0,-0.58,39.02,12.34,0,0.01,3
5266,16325091,0,-0.08,0,-0.59,39.02,12.35,0,0.01,3
5309,16337689,0,-0.08,0,-0.59,39.02,12.35,0,0.01,3
5346,16347651,0,-0.08,0,-0.59,39.02,12.36,0,0.01,3
5391,16359787,0,-0.08,0,-0.58,39.02,12.36,0,0.01,3
5432,16370569,0,-0.08,0,-0.58,39.02,12.36,0,0.01,3
5472,16380582,0,-0.08,0,-0.58,39.02,12.36,0,0.01,3
5514,16389817,0,-0.08,0,-0.58,39.02,12.36,0,0.01,3
5558,16400040,0,-0.08,0,-0.58,39.02,12.36,0,0.01,3
5600,16410115,0,-0.08,0,-0.58,39.02,12.37,0,0.01,3
5641,16420120,0,-0.08,0,-0.58,39.02,12.37,0,0.01,3
5681,16429932,0,-0.08,0,-0.58,39.02,12.37,0,0.01,3
