LineNo,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
56594,2.8736e+07,0.7916,0.86512,1,0.2262,2
56635,2.8748e+07,0.79178,0.86524,1,0.22551,2
56679,2.8758e+07,0.79195,0.86535,1,0.22699,2
56723,2.8768e+07,0.79212,0.86547,1,0.22792,2
56768,2.8779e+07,0.79228,0.86558,1,0.21833,2
56813,2.8788e+07,0.79243,0.86569,1,0.23446,2
56862,2.8798e+07,0.79255,0.86577,1,0.22384,2
56908,2.8809e+07,0.79266,0.86584,1,0.22642,2
56952,2.8819e+07,0.79276,0.86591,1,0.22623,2
56997,2.8829e+07,0.79286,0.86598,1,0.23039,2
57039,2.8845e+07,0.79298,0.86606,1,0.2265,2
57084,2.8856e+07,0.79308,0.86613,1,0.2349,2
57128,2.8866e+07,0.79317,0.86619,1,0.23595,2
57174,2.8876e+07,0.79325,0.86625,1,0.22285,2
57219,2.8886e+07,0.79334,0.86631,1,0.2373,2
57267,2.8896e+07,0.79342,0.86636,1,0.2289,2
57312,2.8906e+07,0.79355,0.86645,1,0.23161,2
57357,2.8916e+07,0.79367,0.86653,1,0.24227,2
57407,2.8927e+07,0.7938,0.86662,1,0.23359,2
57451,2.8937e+07,0.79391,0.8667,1,0.2415,2
57496,2.8947e+07,0.79403,0.86678,1,0.24714,2
57540,2.8958e+07,0.79414,0.86685,1,0.25503,2
57578,2.8971e+07,0.79424,0.86692,1,0.25171,2
57623,2.8982e+07,0.79435,0.86699,1,0.25707,2
57669,2.8992e+07,0.79445,0.86706,1,0.2514,2
57718,2.9003e+07,0.79454,0.86713,1,0.25149,2
57764,2.9013e+07,0.7944,0.86703,1,0.25585,2
57809,2.9023e+07,0.79426,0.86694,1,0.24675,2
57853,2.9033e+07,0.79413,0.86685,1,0.25745,2
57898,2.9043e+07,0.794,0.86676,1,0.25827,2
57936,2.9057e+07,0.79387,0.86667,1,0.25847,2
57981,2.9067e+07,0.79375,0.86659,1,0.25604,2
58027,2.9077e+07,0.79363,0.86651,1,0.25676,2
58071,2.9088e+07,0.79352,0.86643,1,0.25566,2
58118,2.9099e+07,0.79341,0.86635,1,0.24787,2
58167,2.911e+07,0.7933,0.86628,1,0.25763,2
58213,2.912e+07,0.79298,0.86606,1,0.24816,2
58258,2.913e+07,0.79267,0.86584,1,0.25015,2
58304,2.914e+07,0.79236,0.86564,1,0.2473,2
58349,2.9154e+07,0.792,0.86539,1,0.24727,2
58391,2.9167e+07,0.79171,0.86519,1,0.24316,2
58436,2.9177e+07,0.79144,0.865,1,0.23996,2
58482,2.9188e+07,0.79117,0.86482,1,0.2424,2
58526,2.9198e+07,0.79092,0.86465,1,0.24209,2
58572,2.9209e+07,0.79067,0.86448,1,0.23869,2
58620,2.9219e+07,0.79044,0.86432,1,0.24345,2
58666,2.9229e+07,0.79025,0.86419,1,0.23832,2
58711,2.9239e+07,0.79008,0.86407,1,0.24186,2
58755,2.9249e+07,0.78991,0.86395,1,0.234,2
58800,2.926e+07,0.78974,0.86384,1,0.23575,2
58841,2.9271e+07,0.78958,0.86373,1,0.23306,2
58883,2.9283e+07,0.78942,0.86362,1,0.2324,2
58928,2.9293e+07,0.78927,0.86352,1,0.23153,2
58975,2.9303e+07,0.78912,0.86342,1,0.23173,2
59019,2.9313e+07,0.78898,0.86332,1,0.22535,2
59068,2.9324e+07,0.78887,0.86325,1,0.23178,2
59114,2.9335e+07,0.78886,0.86324,1,0.22994,2
59159,2.9345e+07,0.78885,0.86323,1,0.22967,2
59203,2.9355e+07,0.78884,0.86323,1,0.23507,2
59246,2.9367e+07,0.78883,0.86322,1,0.23383,2
59294,2.9379e+07,0.78882,0.86321,1,0.23263,2
59338,2.9389e+07,0.78881,0.86321,1,0.24218,2
59380,2.9401e+07,0.7888,0.8632,1,0.23053,2
59425,2.9411e+07,0.7888,0.86319,1,0.24462,2
59472,2.9422e+07,0.78879,0.86319,1,0.24066,2
59522,2.9433e+07,0.78885,0.86323,1,0.24107,2
59566,2.9443e+07,0.78899,0.86333,1,0.24641,2
59611,2.9453e+07,0.78912,0.86342,1,0.24605,2
59655,2.9463e+07,0.78925,0.8635,1,0.23575,2
59698,2.9475e+07,0.78937,0.86359,1,0.24407,2
59743,2.9485e+07,0.78949,0.86367,1,0.23838,2
59787,2.9495e+07,0.78961,0.86375,1,0.24172,2
59832,2.9506e+07,0.78972,0.86383,1,0.24422,2
59877,2.9521e+07,0.78986,0.86392,1,0.23973,2
59924,2.9531e+07,0.78997,0.864,1,0.24431,2
59972,2.9542e+07,0.78996,0.86399,1,0.23997,2
60018,2.9552e+07,0.78992,0.86397,1,0.24075,2
60063,2.9562e+07,0.78989,0.86394,1,0.2397,2
60110,2.9574e+07,0.78984,0.86391,1,0.23141,2
60149,2.9587e+07,0.7898,0.86388,1,0.23331,2
60193,2.9599e+07,0.78977,0.86386,1,0.23515,2
60239,2.9609e+07,0.78974,0.86384,1,0.23284,2
60285,2.9619e+07,0.78971,0.86382,1,0.22935,2
60329,2.9629e+07,0.78967,0.8638,1,0.23605,2
60378,2.9639e+07,0.78964,0.86377,1,0.23554,2
60424,2.9649e+07,0.78965,0.86378,1,0.23769,2
60469,2.9659e+07,0.78966,0.86379,1,0.23459,2
60514,2.967e+07,0.78967,0.86379,1,0.2389,2
60558,2.968e+07,0.78968,0.8638,1,0.23601,2
60606,2.9693e+07,0.78969,0.86381,1,0.2366,2
60648,2.9709e+07,0.7897,0.86381,1,0.23752,2
60692,2.9719e+07,0.78971,0.86382,1,0.23862,2
60738,2.9729e+07,0.78972,0.86382,1,0.23192,2
60786,2.974e+07,0.78972,0.86383,1,0.23663,2
60834,2.975e+07,0.78975,0.86385,1,0.23579,2
60879,2.976e+07,0.7898,0.86388,1,0.2314,2
60923,2.9771e+07,0.78985,0.86391,1,0.23731,2
60968,2.9782e+07,0.78989,0.86394,1,0.22777,2
61010,2.9798e+07,0.78994,0.86398,1,0.23203,2
61055,2.9808e+07,0.78999,0.86401,1,0.22977,2
61100,2.9819e+07,0.79003,0.86404,1,0.23072,2
61144,2.9829e+07,0.79007,0.86406,1,0.23333,2
61190,2.9839e+07,0.7901,0.86409,1,0.23182,2
61235,2.9849e+07,0.79014,0.86411,1,0.23072,2
61284,2.986e+07,0.79019,0.86415,1,0.23558,2
61329,2.987e+07,0.79025,0.86419,1,0.23236,2
61373,2.988e+07,0.79031,0.86423,1,0.23378,2
61418,2.989e+07,0.79036,0.86427,1,0.23911,2
61462,2.99e+07,0.79041,0.8643,1,0.2297,2
61507,2.9912e+07,0.79046,0.86434,1,0.23967,2
61549,2.9924e+07,0.79051,0.86437,1,0.23597,2
61598,2.9934e+07,0.79056,0.8644,1,0.24087,2
61642,2.9944e+07,0.79061,0.86443,1,0.23727,2
61687,2.9954e+07,0.79065,0.86447,1,0.22997,2
61736,2.9964e+07,0.79067,0.86448,1,0.24082,2
61781,2.9974e+07,0.79069,0.86449,1,0.23969,2
61826,2.9984e+07,0.7907,0.8645,1,0.2422,2
61870,2.9994e+07,0.79071,0.86451,1,0.23977,2
61915,3.0004e+07,0.79073,0.86452,1,0.23349,2
61956,3.0017e+07,0.79074,0.86453,1,0.23322,2
61998,3.0028e+07,0.79075,0.86453,1,0.23374,2
62043,3.0038e+07,0.79076,0.86454,1,0.23374,2
62087,3.0049e+07,0.79077,0.86455,1,0.22276,2
62132,3.0059e+07,0.79079,0.86456,1,0.23508,2
62182,3.0069e+07,0.79077,0.86455,1,0.22503,2
62227,3.0079e+07,0.79074,0.86453,1,0.22563,2
62272,3.009e+07,0.79072,0.86451,1,0.22853,2
62316,3.01e+07,0.7907,0.8645,1,0.22093,2
62358,3.0111e+07,0.79067,0.86448,1,0.22874,2
62403,3.0125e+07,0.79065,0.86446,1,0.22556,2
62447,3.0135e+07,0.79062,0.86445,1,0.23181,2
62494,3.0145e+07,0.7906,0.86443,1,0.23471,2
62539,3.0156e+07,0.79058,0.86442,1,0.23958,2
62590,3.0166e+07,0.79056,0.86441,1,0.23552,2
62636,3.0176e+07,0.79065,0.86447,1,0.23981,2
62681,3.0186e+07,0.79074,0.86453,1,0.24044,2
62727,3.0197e+07,0.79083,0.86458,1,0.24133,2
62772,3.021e+07,0.79093,0.86465,1,0.24351,2
62817,3.0225e+07,0.79103,0.86472,1,0.24079,2
62861,3.0235e+07,0.7911,0.86477,1,0.24472,2
62907,3.0245e+07,0.79117,0.86482,1,0.24677,2
62952,3.0255e+07,0.79125,0.86487,1,0.24583,2
62997,3.0265e+07,0.79131,0.86492,1,0.25006,2
63046,3.0275e+07,0.79132,0.86492,1,0.24472,2
63091,3.0285e+07,0.79126,0.86488,1,0.2551,2
63136,3.0295e+07,0.79121,0.86484,1,0.25011,2
63182,3.0306e+07,0.79115,0.86481,1,0.24369,2
63227,3.032e+07,0.79109,0.86476,1,0.24681,2
63272,3.0335e+07,0.79102,0.86472,1,0.24577,2
63316,3.0345e+07,0.79097,0.86469,1,0.24421,2
63361,3.0355e+07,0.79093,0.86465,1,0.24324,2
63406,3.0365e+07,0.79088,0.86462,1,0.25112,2
63454,3.0376e+07,0.79084,0.86459,1,0.24694,2
63500,3.0386e+07,0.79065,0.86446,1,0.2462,2
63545,3.0395e+07,0.79046,0.86434,1,0.24825,2
63591,3.0405e+07,0.79029,0.86421,1,0.25035,2
63637,3.042e+07,0.79007,0.86407,1,0.2485,2
63678,3.0432e+07,0.7899,0.86395,1,0.24994,2
63723,3.0442e+07,0.78974,0.86384,1,0.24676,2
63768,3.0452e+07,0.78959,0.86374,1,0.24838,2
63812,3.0462e+07,0.78943,0.86363,1,0.24482,2
63859,3.0473e+07,0.78929,0.86353,1,0.24133,2
63907,3.0483e+07,0.78913,0.86342,1,0.24293,2
63952,3.0494e+07,0.78894,0.86329,1,0.24477,2
63997,3.0503e+07,0.78876,0.86317,1,0.24081,2
64042,3.0514e+07,0.78858,0.86305,1,0.24858,2
64084,3.0525e+07,0.78841,0.86293,1,0.24222,2
64131,3.054e+07,0.7882,0.86279,1,0.24335,2
64175,3.055e+07,0.78804,0.86268,1,0.25042,2
64220,3.056e+07,0.78789,0.86257,1,0.25016,2
64264,3.057e+07,0.78774,0.86247,1,0.24453,2
64310,3.058e+07,0.78759,0.86237,1,0.24483,2
64360,3.059e+07,0.7875,0.8623,1,0.24251,2
64404,3.06e+07,0.78745,0.86227,1,0.2345,2
64449,3.061e+07,0.78741,0.86224,1,0.24511,2
64493,3.0621e+07,0.78737,0.86221,1,0.24088,2
64538,3.0639e+07,0.78731,0.86217,1,0.24317,2
64585,3.0649e+07,0.78727,0.86214,1,0.24428,2
64629,3.0659e+07,0.78723,0.86212,1,0.24919,2
64674,3.0669e+07,0.78719,0.86209,1,0.24623,2
64719,3.068e+07,0.78716,0.86207,1,0.25002,2
64767,3.069e+07,0.78712,0.86204,1,0.25646,2
64813,3.07e+07,0.78709,0.86202,1,0.24462,2
64858,3.0709e+07,0.78705,0.86199,1,0.25363,2
64903,3.072e+07,0.78702,0.86197,1,0.24399,2
64947,3.073e+07,0.78698,0.86195,1,0.24326,2
64989,3.0741e+07,0.78695,0.86193,1,0.24523,2
65036,3.0752e+07,0.78692,0.8619,1,0.23744,2
65077,3.0763e+07,0.78689,0.86188,1,0.24865,2
65122,3.0774e+07,0.78686,0.86186,1,0.24421,2
65167,3.0784e+07,0.78683,0.86184,1,0.25254,2
65216,3.0794e+07,0.7868,0.86182,1,0.24768,2
65262,3.0804e+07,0.78672,0.86177,1,0.24475,2
65306,3.0815e+07,0.78665,0.86172,1,0.24178,2
65351,3.0825e+07,0.78657,0.86167,1,0.24344,2
65400,3.0837e+07,0.78649,0.86161,1,0.23432,2
65439,3.0851e+07,0.78642,0.86156,1,0.24321,2
65484,3.0861e+07,0.78635,0.86151,1,0.23632,2
65528,3.0871e+07,0.78629,0.86147,1,0.24669,2
65573,3.0881e+07,0.78622,0.86143,1,0.24363,2
65617,3.0891e+07,0.78616,0.86139,1,0.23698,2
65670,3.0901e+07,0.78611,0.86135,1,0.24361,2
65714,3.0912e+07,0.78607,0.86132,1,0.24638,2
65759,3.0922e+07,0.78603,0.86129,1,0.23269,2
65804,3.0933e+07,0.78599,0.86127,1,0.24289,2
65850,3.0951e+07,0.78593,0.86123,1,0.23778,2
65892,3.0962e+07,0.7859,0.8612,1,0.24249,2
65937,3.0972e+07,0.78586,0.86118,1,0.23484,2
65982,3.0983e+07,0.78583,0.86115,1,0.2386,2
66027,3.0993e+07,0.78579,0.86113,1,0.24006,2
66072,3.1004e+07,0.78576,0.86111,1,0.23323,2
66121,3.1014e+07,0.7858,0.86113,1,0.23081,2
66166,3.1023e+07,0.78585,0.86117,1,0.22925,2
66211,3.1034e+07,0.7859,0.86121,1,0.229,2
66256,3.1044e+07,0.78595,0.86124,1,0.22674,2
66297,3.106e+07,0.78601,0.86128,1,0.22736,2
66343,3.107e+07,0.78606,0.86131,1,0.22675,2
66387,3.1081e+07,0.7861,0.86134,1,0.22653,2
66432,3.1091e+07,0.78615,0.86137,1,0.22864,2
66477,3.1101e+07,0.78619,0.8614,1,0.22921,2
66524,3.1111e+07,0.78623,0.86143,1,0.2255,2
66570,3.1122e+07,0.78641,0.86156,1,0.22848,2
66617,3.1131e+07,0.78659,0.86168,1,0.22443,2
66662,3.1142e+07,0.78676,0.86179,1,0.22557,2
66708,3.1156e+07,0.78696,0.86194,1,0.2328,2
66753,3.1171e+07,0.78716,0.86207,1,0.23706,2
66798,3.1181e+07,0.78732,0.86218,1,0.24278,2
66844,3.1191e+07,0.78746,0.86228,1,0.2444,2
66888,3.1201e+07,0.78761,0.86238,1,0.239,2
66933,3.1211e+07,0.78775,0.86247,1,0.2445,2
66986,3.1221e+07,0.78791,0.86259,1,0.24285,2
67030,3.1232e+07,0.78811,0.86272,1,0.2458,2
67075,3.1241e+07,0.78829,0.86285,1,0.24294,2
67119,3.1252e+07,0.78847,0.86297,1,0.25364,2
67161,3.1263e+07,0.78865,0.86309,1,0.24203,2
67206,3.1278e+07,0.78886,0.86324,1,0.24184,2
67253,3.1291e+07,0.78906,0.86337,1,0.23893,2
67299,3.1301e+07,0.78922,0.86348,1,0.24131,2
67344,3.1311e+07,0.78937,0.86359,1,0.23426,2
67391,3.1321e+07,0.78952,0.86369,1,0.23731,2
67438,3.1331e+07,0.78942,0.86362,1,0.23432,2
67484,3.1341e+07,0.78933,0.86356,1,0.24848,2
67530,3.1352e+07,0.78924,0.8635,1,0.24545,2
67575,3.1362e+07,0.78915,0.86344,1,0.24511,2
67614,3.1376e+07,0.78907,0.86338,1,0.24651,2
67658,3.1386e+07,0.78899,0.86332,1,0.24489,2
67705,3.1396e+07,0.78891,0.86327,1,0.24669,2
67749,3.1406e+07,0.78883,0.86322,1,0.25076,2
67795,3.1416e+07,0.78876,0.86317,1,0.24921,2
67843,3.1427e+07,0.78868,0.86312,1,0.24611,2
67888,3.1436e+07,0.78863,0.86308,1,0.25406,2
67934,3.1446e+07,0.78858,0.86304,1,0.24461,2
67978,3.1457e+07,0.78853,0.86301,1,0.25385,2
68023,3.147e+07,0.78847,0.86297,1,0.25044,2
68064,3.1482e+07,0.78842,0.86293,1,0.2497,2
68108,3.1493e+07,0.78837,0.8629,1,0.24544,2
68154,3.1503e+07,0.78833,0.86287,1,0.24092,2
68198,3.1513e+07,0.78829,0.86284,1,0.24081,2
68243,3.1523e+07,0.78825,0.86282,1,0.24237,2
68294,3.1533e+07,0.78817,0.86276,1,0.24238,2
68338,3.1543e+07,0.78797,0.86263,1,0.24225,2
68385,3.1553e+07,0.78779,0.8625,1,0.24553,2
68429,3.1564e+07,0.78761,0.86238,1,0.24699,2
68474,3.1578e+07,0.78739,0.86223,1,0.25095,2
68518,3.1589e+07,0.78722,0.86211,1,0.25275,2
68563,3.16e+07,0.78705,0.862,1,0.26273,2
68605,3.1611e+07,0.7869,0.86189,1,0.26348,2
68651,3.1622e+07,0.78674,0.86178,1,0.26237,2
68696,3.1632e+07,0.78659,0.86168,1,0.27746,2
68744,3.1641e+07,0.78646,0.86159,1,0.26828,2
68790,3.1652e+07,0.78634,0.86151,1,0.27797,2
68836,3.1662e+07,0.78622,0.86142,1,0.27829,2
68880,3.1672e+07,0.7861,0.86135,1,0.27493,2
68922,3.1684e+07,0.78599,0.86127,1,0.2742,2
68963,3.1696e+07,0.78589,0.8612,1,0.27935,2
69008,3.1707e+07,0.78578,0.86112,1,0.27029,2
69054,3.1717e+07,0.78568,0.86105,1,0.27428,2
69098,3.1727e+07,0.78558,0.86099,1,0.26571,2
69143,3.1737e+07,0.78549,0.86092,1,0.26154,2
69194,3.1747e+07,0.78521,0.86073,1,0.26646,2
69239,3.1757e+07,0.78475,0.86041,1,0.2633,2
69285,3.1767e+07,0.7843,0.86011,1,0.26325,2
69329,3.1777e+07,0.78387,0.85981,1,0.26175,2
69367,3.179e+07,0.78345,0.85952,1,0.2587,2
69412,3.1801e+07,0.78305,0.85924,1,0.25466,2
69457,3.1811e+07,0.78266,0.85897,1,0.2556,2
69501,3.1822e+07,0.78228,0.85871,1,0.25657,2
69547,3.1833e+07,0.78191,0.85846,1,0.25093,2
69592,3.1843e+07,0.78155,0.85821,1,0.25875,2
69640,3.1853e+07,0.78124,0.858,1,0.25334,2
69686,3.1863e+07,0.78097,0.85781,1,0.2538,2
69730,3.1873e+07,0.7807,0.85763,1,0.25712,2
69776,3.1883e+07,0.78045,0.85745,1,0.25334,2
69819,3.1895e+07,0.7802,0.85728,1,0.25185,2
69864,3.1905e+07,0.77997,0.85712,1,0.25504,2
69905,3.1917e+07,0.77973,0.85696,1,0.25581,2
69949,3.1927e+07,0.77951,0.8568,1,0.2594,2
69996,3.1938e+07,0.77929,0.85665,1,0.25012,2
70042,3.1948e+07,0.77908,0.85651,1,0.25451,2
70090,3.1958e+07,0.77896,0.85642,1,0.25739,2
70136,3.1969e+07,0.77892,0.8564,1,0.25906,2
70180,3.1979e+07,0.77888,0.85637,1,0.26415,2
70226,3.1989e+07,0.77884,0.85635,1,0.26289,2
70272,3.1999e+07,0.77881,0.85632,1,0.26594,2
70310,3.2013e+07,0.77877,0.8563,1,0.26639,2
70354,3.2023e+07,0.77874,0.85627,1,0.25577,2
70399,3.2034e+07,0.77871,0.85625,1,0.26092,2
70444,3.2044e+07,0.77867,0.85623,1,0.25545,2
70488,3.2054e+07,0.77864,0.85621,1,0.25228,2
70537,3.2065e+07,0.77856,0.85615,1,0.25513,2
70581,3.2075e+07,0.77842,0.85605,1,0.25028,2
70628,3.2085e+07,0.77828,0.85596,1,0.24862,2
70673,3.2095e+07,0.77815,0.85586,1,0.25632,2
70714,3.2107e+07,0.77802,0.85578,1,0.25313,2
70759,3.2117e+07,0.7779,0.85569,1,0.25707,2
70806,3.2128e+07,0.77778,0.85561,1,0.25638,2
70848,3.2141e+07,0.77766,0.85553,1,0.25087,2
70893,3.2151e+07,0.77755,0.85545,1,0.25389,2
70937,3.2161e+07,0.77744,0.85538,1,0.2469,2
70986,3.2171e+07,0.77738,0.85533,1,0.24829,2
71030,3.2181e+07,0.77736,0.85532,1,0.26071,2
71076,3.2191e+07,0.77734,0.85531,1,0.25761,2
71121,3.2201e+07,0.77732,0.85529,1,0.25846,2
71167,3.2211e+07,0.7773,0.85528,1,0.26052,2
71209,3.2223e+07,0.77729,0.85527,1,0.25042,2
71251,3.2234e+07,0.77727,0.85526,1,0.25458,2
71296,3.2244e+07,0.77725,0.85525,1,0.25274,2
71341,3.2255e+07,0.77724,0.85524,1,0.24551,2
71385,3.2265e+07,0.77722,0.85523,1,0.26086,2
71436,3.2275e+07,0.77721,0.85522,1,0.24511,2
71481,3.2285e+07,0.77719,0.85521,1,0.24804,2
71527,3.2296e+07,0.77718,0.8552,1,0.25655,2
71571,3.2305e+07,0.77717,0.85519,1,0.24466,2
71616,3.2319e+07,0.77715,0.85518,1,0.25308,2
71659,3.2332e+07,0.77714,0.85517,1,0.24274,2
71705,3.2343e+07,0.77713,0.85516,1,0.2437,2
71750,3.2353e+07,0.77712,0.85515,1,0.2578,2
71794,3.2363e+07,0.77711,0.85514,1,0.24975,2
71839,3.2373e+07,0.77709,0.85514,1,0.25048,2
71888,3.2384e+07,0.77712,0.85515,1,0.25991,2
71934,3.2394e+07,0.77715,0.85517,1,0.24402,2
71979,3.2404e+07,0.77718,0.8552,1,0.25234,2
72025,3.2418e+07,0.77722,0.85522,1,0.25026,2
72070,3.2428e+07,0.77724,0.85524,1,0.24637,2
72112,3.244e+07,0.77727,0.85526,1,0.25394,2
72156,3.2451e+07,0.7773,0.85528,1,0.24048,2
72202,3.2461e+07,0.77733,0.8553,1,0.24694,2
72247,3.2471e+07,0.77735,0.85531,1,0.25009,2
72294,3.2481e+07,0.77738,0.85533,1,0.24069,2
72340,3.2491e+07,0.77741,0.85536,1,0.24056,2
72385,3.2502e+07,0.77745,0.85539,1,0.2413,2
72430,3.2512e+07,0.77749,0.85541,1,0.23773,2
72475,3.2522e+07,0.77753,0.85544,1,0.24265,2
72515,3.2535e+07,0.77756,0.85546,1,0.24546,2
72559,3.2547e+07,0.7776,0.85548,1,0.24051,2
72605,3.2557e+07,0.77763,0.85551,1,0.23998,2
72650,3.2567e+07,0.77766,0.85553,1,0.23119,2
72694,3.2578e+07,0.77769,0.85555,1,0.23489,2
72742,3.2588e+07,0.77772,0.85557,1,0.23725,2
72788,3.2598e+07,0.77784,0.85565,1,0.22333,2
72833,3.2609e+07,0.77795,0.85573,1,0.22614,2
72878,3.2619e+07,0.77805,0.8558,1,0.22555,2
72922,3.2629e+07,0.77816,0.85587,1,0.22015,2
72968,3.2644e+07,0.77828,0.85596,1,0.22522,2
73014,3.2658e+07,0.7784,0.85604,1,0.22584,2
73059,3.2668e+07,0.7785,0.8561,1,0.22401,2
73104,3.2679e+07,0.77859,0.85617,1,0.22776,2
73148,3.2689e+07,0.77867,0.85623,1,0.22213,2
73197,3.2699e+07,0.77887,0.85636,1,0.22535,2
73242,3.271e+07,0.77916,0.85656,1,0.22783,2
73286,3.272e+07,0.77945,0.85676,1,0.22253,2
73333,3.2734e+07,0.77979,0.857,1,0.23217,2
73377,3.2745e+07,0.78006,0.85718,1,0.22116,2
73420,3.2756e+07,0.78032,0.85736,1,0.22542,2
73465,3.2766e+07,0.78057,0.85754,1,0.22086,2
73510,3.2777e+07,0.78081,0.8577,1,0.21554,2
73554,3.2786e+07,0.78105,0.85787,1,0.21748,2
73598,3.2797e+07,0.78128,0.85802,1,0.21388,2
73647,3.2807e+07,0.78157,0.85823,1,0.21268,2
73692,3.2817e+07,0.78189,0.85844,1,0.22167,2
73736,3.2827e+07,0.78219,0.85865,1,0.21893,2
73782,3.2838e+07,0.78249,0.85886,1,0.2228,2
73820,3.2851e+07,0.78277,0.85905,1,0.22044,2
73865,3.2861e+07,0.78305,0.85925,1,0.21975,2
73911,3.2871e+07,0.78332,0.85943,1,0.2235,2
73955,3.2882e+07,0.78358,0.85961,1,0.22329,2
74002,3.2893e+07,0.78383,0.85978,1,0.2181,2
74046,3.2903e+07,0.78408,0.85995,1,0.22994,2
74097,3.2913e+07,0.78439,0.86017,1,0.21968,2
74141,3.2923e+07,0.78472,0.8604,1,0.229,2
74186,3.2933e+07,0.78505,0.86062,1,0.22241,2
74233,3.2943e+07,0.78536,0.86083,1,0.22519,2
74274,3.2955e+07,0.78566,0.86104,1,0.23113,2
74320,3.2969e+07,0.78602,0.86129,1,0.23035,2
74369,3.2982e+07,0.78637,0.86153,1,0.22969,2
74414,3.2992e+07,0.78664,0.86171,1,0.22384,2
74458,3.3003e+07,0.7869,0.86189,1,0.22317,2
74507,3.3013e+07,0.78713,0.86205,1,0.22333,2
74552,3.3023e+07,0.78726,0.86214,1,0.22963,2
74596,3.3033e+07,0.78738,0.86222,1,0.22703,2
74640,3.3043e+07,0.7875,0.8623,1,0.22843,2
74684,3.3054e+07,0.78762,0.86238,1,0.23339,2
74725,3.3065e+07,0.78773,0.86246,1,0.23325,2
74770,3.3075e+07,0.78784,0.86254,1,0.23423,2
74815,3.309e+07,0.78797,0.86263,1,0.23605,2
74860,3.31e+07,0.78807,0.8627,1,0.24091,2
74906,3.311e+07,0.78817,0.86277,1,0.24229,2
74955,3.3121e+07,0.78826,0.86282,1,0.24747,2
75001,3.3132e+07,0.78833,0.86287,1,0.24659,2
75046,3.3142e+07,0.7884,0.86292,1,0.25513,2
75090,3.3153e+07,0.78846,0.86296,1,0.258,2
75132,3.3164e+07,0.78853,0.86301,1,0.2628,2
75176,3.3174e+07,0.78859,0.86305,1,0.27115,2
75221,3.3184e+07,0.78865,0.86309,1,0.27139,2
75268,3.3194e+07,0.78871,0.86313,1,0.27988,2
75310,3.3205e+07,0.78876,0.86317,1,0.27646,2
75355,3.3216e+07,0.78882,0.86321,1,0.2757,2
75403,3.3226e+07,0.78871,0.86313,1,0.27814,2
75448,3.3236e+07,0.78845,0.86295,1,0.2689,2
75493,3.3246e+07,0.78819,0.86278,1,0.26842,2
75538,3.3256e+07,0.78794,0.86261,1,0.26529,2
75583,3.3266e+07,0.7877,0.86244,1,0.25917,2
75625,3.3279e+07,0.78747,0.86228,1,0.26688,2
75667,3.3291e+07,0.78725,0.86213,1,0.26149,2
75712,3.3301e+07,0.78703,0.86198,1,0.26277,2
75757,3.3311e+07,0.78682,0.86183,1,0.2685,2
75802,3.3321e+07,0.78661,0.86169,1,0.25941,2
75854,3.3331e+07,0.78627,0.86146,1,0.2655,2
75900,3.3342e+07,0.78581,0.86114,1,0.2669,2
75945,3.3353e+07,0.78536,0.86083,1,0.25977,2
75989,3.3363e+07,0.78492,0.86053,1,0.27539,2
76035,3.3382e+07,0.78429,0.8601,1,0.27204,2
76081,3.3392e+07,0.78389,0.85982,1,0.28226,2
76126,3.3403e+07,0.7835,0.85955,1,0.28136,2
76171,3.3413e+07,0.78312,0.85929,1,0.26769,2
76215,3.3423e+07,0.78276,0.85904,1,0.2823,2
76263,3.3433e+07,0.7824,0.8588,1,0.2847,2
76309,3.3443e+07,0.78207,0.85857,1,0.27562,2
76354,3.3454e+07,0.78174,0.85835,1,0.28842,2
76399,3.3464e+07,0.78143,0.85813,1,0.29345,2
76444,3.3475e+07,0.78113,0.85792,1,0.28946,2
76486,3.3486e+07,0.78083,0.85772,1,0.29286,2
76530,3.35e+07,0.78048,0.85747,1,0.29776,2
76578,3.3513e+07,0.78014,0.85724,1,0.29827,2
76623,3.3524e+07,0.77987,0.85706,1,0.30635,2
76671,3.3534e+07,0.77962,0.85688,1,0.30688,2
76720,3.3544e+07,0.77922,0.85661,1,0.30298,2
76765,3.3554e+07,0.77869,0.85624,1,0.31507,2
76809,3.3565e+07,0.77818,0.85588,1,0.30196,2
76857,3.3578e+07,0.77756,0.85546,1,0.30286,2
76905,3.3595e+07,0.77684,0.85496,1,0.29676,2
76950,3.3609e+07,0.77628,0.85457,1,0.29291,2
76994,3.3619e+07,0.77584,0.85427,1,0.29899,2
77040,3.3629e+07,0.77541,0.85397,1,0.29173,2
77086,3.3639e+07,0.775,0.85369,1,0.29143,2
77135,3.365e+07,0.77447,0.85332,1,0.29648,2
77180,3.366e+07,0.77384,0.85288,1,0.28835,2
77224,3.367e+07,0.77322,0.85246,1,0.29298,2
77269,3.368e+07,0.77262,0.85204,1,0.28825,2
77314,3.369e+07,0.77204,0.85164,1,0.28894,2
77359,3.37e+07,0.77148,0.85125,1,0.29141,2
77400,3.3712e+07,0.77094,0.85088,1,0.28715,2
77441,3.3724e+07,0.77041,0.85051,1,0.28843,2
77485,3.3734e+07,0.7699,0.85016,1,0.28192,2
77533,3.3744e+07,0.76941,0.84982,1,0.28448,2
77581,3.3754e+07,0.76899,0.84952,1,0.28492,2
77627,3.3764e+07,0.76864,0.84928,1,0.28366,2
