LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
10335,1.7599e+07,1,145,-10,293,47,-57,-99,0,0,0,1,1.7599e+07
10716,1.7699e+07,1,145,-9,297,47,-57,-99,0,0,0,1,1.7699e+07
11129,1.78e+07,1,144,-7,295,47,-57,-99,0,0,0,1,1.78e+07
11542,1.7901e+07,1,146,-6,296,47,-57,-99,0,0,0,1,1.7901e+07
11956,1.8002e+07,1,144,-12,294,47,-57,-99,0,0,0,1,1.8002e+07
12338,1.8102e+07,1,144,-9,293,47,-57,-99,0,0,0,1,1.8102e+07
12750,1.8203e+07,1,145,-9,294,47,-57,-99,0,0,0,1,1.8203e+07
13156,1.8304e+07,1,145,-11,292,47,-57,-99,0,0,0,1,1.8304e+07
13565,1.8404e+07,1,145,-10,292,47,-57,-99,0,0,0,1,1.8404e+07
13972,1.8505e+07,1,145,-12,293,47,-57,-99,0,0,0,1,1.8505e+07
14356,1.8606e+07,1,145,-9,296,47,-57,-99,0,0,0,1,1.8606e+07
14767,1.8707e+07,1,144,-8,293,47,-57,-99,0,0,0,1,1.8707e+07
15174,1.8808e+07,1,145,-7,292,47,-57,-99,0,0,0,1,1.8808e+07
15584,1.8909e+07,1,144,-9,296,47,-57,-99,0,0,0,1,1.8909e+07
15995,1.901e+07,1,144,-6,296,47,-57,-99,0,0,0,1,1.901e+07
16403,1.911e+07,1,145,-5,296,47,-57,-99,0,0,0,1,1.911e+07
16783,1.9212e+07,1,144,-6,296,47,-57,-99,0,0,0,1,1.9211e+07
17190,1.9312e+07,1,144,-9,296,47,-57,-99,0,0,0,1,1.9312e+07
17571,1.9413e+07,1,144,-9,297,47,-57,-99,0,0,0,1,1.9413e+07
17982,1.9513e+07,1,145,-6,298,47,-57,-99,0,0,0,1,1.9513e+07
18393,1.9614e+07,1,144,-7,296,47,-57,-99,0,0,0,1,1.9614e+07
18801,1.9715e+07,1,144,-6,298,47,-57,-99,0,0,0,1,1.9715e+07
19212,1.9815e+07,1,145,-8,291,47,-57,-99,0,0,0,1,1.9815e+07
19596,1.9914e+07,1,144,-7,295,47,-57,-99,0,0,0,1,1.9914e+07
20007,2.0014e+07,1,145,-7,294,47,-57,-99,0,0,0,1,2.0014e+07
20415,2.0114e+07,1,144,-7,299,47,-57,-99,0,0,0,1,2.0114e+07
20821,2.0214e+07,1,145,-7,293,47,-57,-99,0,0,0,1,2.0214e+07
21231,2.0314e+07,1,144,-8,293,47,-57,-99,0,0,0,1,2.0314e+07
21639,2.0415e+07,1,143,-9,297,47,-57,-99,0,0,0,1,2.0415e+07
22046,2.0516e+07,1,145,-8,295,47,-57,-99,0,0,0,1,2.0516e+07
22429,2.0616e+07,1,144,-8,296,47,-57,-99,0,0,0,1,2.0616e+07
22837,2.0716e+07,1,144,-6,297,47,-57,-99,0,0,0,1,2.0716e+07
23245,2.0817e+07,1,144,-5,294,47,-57,-99,0,0,0,1,2.0817e+07
23659,2.0916e+07,1,146,-7,294,47,-57,-99,0,0,0,1,2.0916e+07
24073,2.1017e+07,1,144,-6,293,47,-57,-99,0,0,0,1,2.1017e+07
24453,2.1117e+07,1,144,-7,295,47,-57,-99,0,0,0,1,2.1117e+07
24864,2.1218e+07,1,144,-6,296,47,-57,-99,0,0,0,1,2.1218e+07
25274,2.1318e+07,1,145,-7,297,47,-57,-99,0,0,0,1,2.1318e+07
25685,2.1419e+07,1,145,-6,298,47,-57,-99,0,0,0,1,2.1419e+07
26070,2.1519e+07,1,143,-6,298,47,-57,-99,0,0,0,1,2.1519e+07
26481,2.162e+07,1,143,-9,302,47,-57,-99,0,0,0,1,2.162e+07
26889,2.172e+07,1,139,-19,319,47,-57,-99,0,0,0,1,2.172e+07
27303,2.182e+07,1,142,-16,312,47,-57,-99,0,0,0,1,2.182e+07
27713,2.192e+07,1,144,-11,305,47,-57,-99,0,0,0,1,2.192e+07
28124,2.2021e+07,1,141,-13,309,47,-57,-99,0,0,0,1,2.2021e+07
28530,2.2122e+07,1,139,-16,310,47,-57,-99,0,0,0,1,2.2122e+07
28949,2.2224e+07,1,143,-10,305,47,-57,-99,0,0,0,1,2.2224e+07
29394,2.2326e+07,1,144,-13,314,47,-57,-99,0,0,0,1,2.2326e+07
29842,2.2427e+07,1,137,-31,322,47,-57,-99,0,0,0,1,2.2427e+07
30260,2.2528e+07,1,138,-33,329,47,-57,-99,0,0,0,1,2.2528e+07
30709,2.2631e+07,1,130,-49,354,47,-57,-99,0,0,0,1,2.2631e+07
31157,2.2732e+07,1,123,-67,382,47,-57,-99,0,0,0,1,2.2732e+07
31603,2.2834e+07,1,112,-90,416,47,-57,-99,0,0,0,1,2.2834e+07
32054,2.2937e+07,1,114,-102,431,47,-57,-99,0,0,0,1,2.2937e+07
32503,2.3039e+07,1,103,-122,461,47,-57,-99,0,0,0,1,2.3039e+07
32921,2.3143e+07,1,96,-136,480,47,-57,-99,0,0,0,1,2.3143e+07
33368,2.3244e+07,1,100,-119,464,47,-57,-99,0,0,0,1,2.3244e+07
33816,2.3347e+07,1,103,-107,443,47,-57,-99,0,0,0,1,2.3347e+07
34237,2.3448e+07,1,103,-112,441,47,-57,-99,0,0,0,1,2.3448e+07
34655,2.3553e+07,1,98,-131,444,47,-57,-99,0,0,0,1,2.3553e+07
35106,2.3656e+07,1,95,-136,438,47,-57,-99,0,0,0,1,2.3656e+07
35553,2.3758e+07,1,98,-146,435,47,-57,-99,0,0,0,1,2.3758e+07
36003,2.386e+07,1,96,-146,435,47,-57,-99,0,0,0,1,2.386e+07
36453,2.396e+07,1,97,-143,443,47,-57,-99,0,0,0,1,2.396e+07
36899,2.4063e+07,1,95,-139,443,47,-57,-99,0,0,0,1,2.4063e+07
37317,2.4163e+07,1,101,-116,436,47,-57,-99,0,0,0,1,2.4163e+07
37763,2.4265e+07,1,96,-115,443,47,-57,-99,0,0,0,1,2.4265e+07
38217,2.4368e+07,1,97,-115,446,47,-57,-99,0,0,0,1,2.4368e+07
38665,2.4471e+07,1,100,-123,438,47,-57,-99,0,0,0,1,2.4471e+07
39113,2.4573e+07,1,95,-134,443,47,-57,-99,0,0,0,1,2.4573e+07
39560,2.4677e+07,1,89,-130,447,47,-57,-99,0,0,0,1,2.4677e+07
40011,2.478e+07,1,93,-132,441,47,-57,-99,0,0,0,1,2.478e+07
40458,2.4884e+07,1,100,-132,440,47,-57,-99,0,0,0,1,2.4884e+07
40886,2.4987e+07,1,106,-125,436,47,-57,-99,0,0,0,1,2.4987e+07
41332,2.5094e+07,1,116,-114,430,47,-57,-99,0,0,0,1,2.5094e+07
41778,2.5197e+07,1,117,-115,425,47,-57,-99,0,0,0,1,2.5197e+07
42223,2.5303e+07,1,120,-110,423,47,-57,-99,0,0,0,1,2.5303e+07
42672,2.5408e+07,1,120,-111,421,47,-57,-99,0,0,0,1,2.5408e+07
43122,2.5515e+07,1,121,-116,424,47,-57,-99,0,0,0,1,2.5515e+07
43537,2.562e+07,1,125,-106,414,47,-57,-99,0,0,0,1,2.562e+07
43985,2.5725e+07,1,125,-119,417,47,-57,-99,0,0,0,1,2.5725e+07
44431,2.5833e+07,1,121,-144,421,47,-57,-99,0,0,0,1,2.5833e+07
44878,2.5938e+07,1,104,-171,432,47,-57,-99,0,0,0,1,2.5938e+07
45300,2.6042e+07,1,99,-178,427,47,-57,-99,0,0,0,1,2.6042e+07
45749,2.6147e+07,1,95,-178,422,47,-57,-99,0,0,0,1,2.6147e+07
46196,2.6253e+07,1,102,-172,423,47,-57,-99,0,0,0,1,2.6253e+07
46644,2.636e+07,1,106,-135,432,47,-57,-99,0,0,0,1,2.636e+07
47060,2.6466e+07,1,121,-110,421,47,-57,-99,0,0,0,1,2.6466e+07
47510,2.6574e+07,1,127,-107,418,47,-57,-99,0,0,0,1,2.6574e+07
47958,2.6679e+07,1,123,-100,425,47,-57,-99,0,0,0,1,2.6679e+07
48408,2.6783e+07,1,123,-102,423,47,-57,-99,0,0,0,1,2.6783e+07
48820,2.6888e+07,1,124,-112,417,47,-57,-99,0,0,0,1,2.6888e+07
49273,2.6995e+07,1,110,-126,423,47,-57,-99,0,0,0,1,2.6995e+07
49722,2.7101e+07,1,108,-153,421,47,-57,-99,0,0,0,1,2.7101e+07
50171,2.7205e+07,1,100,-164,426,47,-57,-99,0,0,0,1,2.7205e+07
50617,2.731e+07,1,105,-167,423,47,-57,-99,0,0,0,1,2.731e+07
51033,2.7416e+07,1,116,-154,413,47,-57,-99,0,0,0,1,2.7416e+07
51481,2.752e+07,1,122,-166,412,47,-57,-99,0,0,0,1,2.752e+07
51926,2.7625e+07,1,117,-166,417,47,-57,-99,0,0,0,1,2.7625e+07
52376,2.773e+07,1,115,-174,418,47,-57,-99,0,0,0,1,2.773e+07
52820,2.7836e+07,1,112,-171,420,47,-57,-99,0,0,0,1,2.7836e+07
53271,2.7942e+07,1,112,-170,417,47,-57,-99,0,0,0,1,2.7942e+07
53687,2.8047e+07,1,106,-166,417,47,-57,-99,0,0,0,1,2.8047e+07
54135,2.8154e+07,1,105,-166,422,47,-57,-99,0,0,0,1,2.8154e+07
54582,2.8261e+07,1,90,-180,447,47,-57,-99,0,0,0,1,2.8261e+07
55032,2.8369e+07,1,109,-151,408,47,-57,-99,0,0,0,1,2.8369e+07
55478,2.8476e+07,1,104,-131,408,47,-57,-99,0,0,0,1,2.8476e+07
55927,2.8581e+07,1,109,-110,413,47,-57,-99,0,0,0,1,2.8581e+07
56375,2.8685e+07,1,110,-95,412,47,-57,-99,0,0,0,1,2.8685e+07
56821,2.879e+07,1,112,-73,414,47,-57,-99,0,0,0,1,2.879e+07
57237,2.8895e+07,1,117,-62,410,47,-57,-99,0,0,0,1,2.8895e+07
57688,2.9001e+07,1,116,-68,415,47,-57,-99,0,0,0,1,2.9001e+07
58135,2.9108e+07,1,109,-70,428,47,-57,-99,0,0,0,1,2.9108e+07
58586,2.9215e+07,1,106,-76,432,47,-57,-99,0,0,0,1,2.9215e+07
59033,2.932e+07,1,103,-74,426,47,-57,-99,0,0,0,1,2.932e+07
59484,2.9427e+07,1,112,-93,410,47,-57,-99,0,0,0,1,2.9427e+07
59932,2.9533e+07,1,109,-110,418,47,-57,-99,0,0,0,1,2.9533e+07
60348,2.9638e+07,1,106,-117,416,47,-57,-99,0,0,0,1,2.9638e+07
60797,2.9744e+07,1,107,-114,414,47,-57,-99,0,0,0,1,2.9744e+07
61243,2.9851e+07,1,105,-110,413,47,-57,-99,0,0,0,1,2.9851e+07
61695,2.9955e+07,1,107,-106,416,47,-57,-99,0,0,0,1,2.9955e+07
62140,3.006e+07,1,105,-92,417,47,-57,-99,0,0,0,1,3.006e+07
62558,3.0165e+07,1,109,-78,417,47,-57,-99,0,0,0,1,3.0165e+07
63009,3.0269e+07,1,111,-79,412,47,-57,-99,0,0,0,1,3.0269e+07
63424,3.0375e+07,1,107,-85,422,47,-57,-99,0,0,0,1,3.0374e+07
63873,3.0479e+07,1,110,-84,425,47,-57,-99,0,0,0,1,3.0479e+07
64322,3.0585e+07,1,121,-78,415,47,-57,-99,0,0,0,1,3.0585e+07
64737,3.0689e+07,1,136,-77,396,47,-57,-99,0,0,0,1,3.0689e+07
65186,3.0793e+07,1,137,-83,404,47,-57,-99,0,0,0,1,3.0793e+07
65634,3.0898e+07,1,133,-82,403,47,-57,-99,0,0,0,1,3.0898e+07
66080,3.1005e+07,1,131,-82,402,47,-57,-99,0,0,0,1,3.1005e+07
66494,3.111e+07,1,134,-82,396,47,-57,-99,0,0,0,1,3.111e+07
66945,3.1215e+07,1,144,-87,382,47,-57,-99,0,0,0,1,3.1215e+07
67361,3.132e+07,1,144,-108,392,47,-57,-99,0,0,0,1,3.132e+07
67813,3.1426e+07,1,146,-114,384,47,-57,-99,0,0,0,1,3.1426e+07
68259,3.153e+07,1,151,-117,387,47,-57,-99,0,0,0,1,3.153e+07
68707,3.1636e+07,1,148,-119,389,47,-57,-99,0,0,0,1,3.1636e+07
69156,3.1741e+07,1,139,-131,411,47,-57,-99,0,0,0,1,3.1741e+07
69603,3.1847e+07,1,135,-138,408,47,-57,-99,0,0,0,1,3.1847e+07
70053,3.1953e+07,1,136,-146,403,47,-57,-99,0,0,0,1,3.1953e+07
70500,3.2059e+07,1,132,-153,412,47,-57,-99,0,0,0,1,3.2059e+07
70948,3.2165e+07,1,126,-144,408,47,-57,-99,0,0,0,1,3.2165e+07
71396,3.2269e+07,1,131,-148,405,47,-57,-99,0,0,0,1,3.2269e+07
71847,3.2375e+07,1,125,-143,412,47,-57,-99,0,0,0,1,3.2375e+07
72264,3.248e+07,1,129,-138,409,47,-57,-99,0,0,0,1,3.248e+07
72712,3.2587e+07,1,128,-133,404,47,-57,-99,0,0,0,1,3.2587e+07
73160,3.2693e+07,1,132,-116,392,47,-57,-99,0,0,0,1,3.2693e+07
73607,3.2799e+07,1,136,-119,389,47,-57,-99,0,0,0,1,3.2799e+07
74054,3.2905e+07,1,140,-110,382,47,-57,-99,0,0,0,1,3.2905e+07
74472,3.301e+07,1,138,-115,389,47,-57,-99,0,0,0,1,3.301e+07
74918,3.3115e+07,1,137,-114,388,47,-57,-99,0,0,0,1,3.3115e+07
75366,3.322e+07,1,139,-121,399,47,-57,-99,0,0,0,1,3.322e+07
75814,3.3325e+07,1,135,-122,411,47,-57,-99,0,0,0,1,3.3325e+07
76233,3.3432e+07,1,145,-109,406,47,-57,-99,0,0,0,1,3.3432e+07
76683,3.3539e+07,1,146,-114,416,47,-57,-99,0,0,0,1,3.3539e+07
77097,3.3643e+07,1,140,-122,429,47,-57,-99,0,0,0,1,3.3643e+07
77544,3.3749e+07,1,135,-123,427,47,-57,-99,0,0,0,1,3.3749e+07
77958,3.3852e+07,1,129,-116,432,47,-57,-99,0,0,0,1,3.3852e+07
78406,3.3956e+07,1,125,-128,432,47,-57,-99,0,0,0,1,3.3956e+07
78820,3.4063e+07,1,117,-154,432,47,-57,-99,0,0,0,1,3.4063e+07
79269,3.4168e+07,1,115,-162,427,47,-57,-99,0,0,0,1,3.4168e+07
79717,3.4274e+07,1,113,-187,431,47,-57,-99,0,0,0,1,3.4274e+07
80164,3.438e+07,1,103,-188,438,47,-57,-99,0,0,0,1,3.4379e+07
80615,3.4484e+07,1,97,-187,442,47,-57,-99,0,0,0,1,3.4484e+07
81064,3.459e+07,1,91,-154,445,47,-57,-99,0,0,0,1,3.459e+07
81478,3.4695e+07,1,98,-129,432,47,-57,-99,0,0,0,1,3.4695e+07
81924,3.4802e+07,1,90,-120,450,47,-57,-99,0,0,0,1,3.4802e+07
82374,3.4908e+07,1,94,-111,445,47,-57,-99,0,0,0,1,3.4908e+07
82822,3.5015e+07,1,101,-99,431,47,-57,-99,0,0,0,1,3.5015e+07
83234,3.512e+07,1,107,-112,422,47,-57,-99,0,0,0,1,3.512e+07
83683,3.5226e+07,1,106,-118,417,47,-57,-99,0,0,0,1,3.5226e+07
84133,3.5331e+07,1,107,-126,411,47,-57,-99,0,0,0,1,3.5331e+07
84582,3.5437e+07,1,107,-120,417,47,-57,-99,0,0,0,1,3.5437e+07
85032,3.5544e+07,1,104,-121,419,47,-57,-99,0,0,0,1,3.5544e+07
85446,3.5649e+07,1,103,-107,422,47,-57,-99,0,0,0,1,3.5649e+07
85895,3.5756e+07,1,101,-132,422,47,-57,-99,0,0,0,1,3.5756e+07
86310,3.5862e+07,1,82,-129,441,47,-57,-99,0,0,0,1,3.5862e+07
86758,3.5967e+07,1,81,-116,443,47,-57,-99,0,0,0,1,3.5967e+07
87205,3.6071e+07,1,74,-122,451,47,-57,-99,0,0,0,1,3.6071e+07
87650,3.6176e+07,1,73,-119,457,47,-57,-99,0,0,0,1,3.6176e+07
88066,3.6279e+07,1,75,-116,458,47,-57,-99,0,0,0,1,3.6279e+07
88513,3.6385e+07,1,82,-129,454,47,-57,-99,0,0,0,1,3.6385e+07
88927,3.649e+07,1,84,-122,453,47,-57,-99,0,0,0,1,3.649e+07
89379,3.6594e+07,1,97,-112,454,47,-57,-99,0,0,0,1,3.6594e+07
89827,3.6699e+07,1,113,-95,445,47,-57,-99,0,0,0,1,3.6699e+07
90275,3.6804e+07,1,108,-82,455,47,-57,-99,0,0,0,1,3.6804e+07
90692,3.691e+07,1,109,-59,448,47,-57,-99,0,0,0,1,3.691e+07
91140,3.7015e+07,1,115,-70,443,47,-57,-99,0,0,0,1,3.7015e+07
91589,3.7121e+07,1,105,-90,452,47,-57,-99,0,0,0,1,3.7121e+07
92033,3.7227e+07,1,103,-112,450,47,-57,-99,0,0,0,1,3.7227e+07
92483,3.7333e+07,1,114,-125,429,47,-57,-99,0,0,0,1,3.7333e+07
92931,3.7438e+07,1,102,-126,430,47,-57,-99,0,0,0,1,3.7438e+07
93379,3.7543e+07,1,105,-138,427,47,-57,-99,0,0,0,1,3.7543e+07
93828,3.765e+07,1,94,-147,432,47,-57,-99,0,0,0,1,3.765e+07
94245,3.7756e+07,1,84,-149,438,47,-57,-99,0,0,0,1,3.7756e+07
94692,3.7861e+07,1,83,-156,447,47,-57,-99,0,0,0,1,3.7861e+07
95142,3.7967e+07,1,90,-133,440,47,-57,-99,0,0,0,1,3.7967e+07
95558,3.8072e+07,1,103,-112,435,47,-57,-99,0,0,0,1,3.8072e+07
96003,3.8176e+07,1,125,-85,415,47,-57,-99,0,0,0,1,3.8176e+07
96448,3.8281e+07,1,130,-77,414,47,-57,-99,0,0,0,1,3.8281e+07
96864,3.8386e+07,1,130,-81,418,47,-57,-99,0,0,0,1,3.8386e+07
97306,3.849e+07,1,131,-80,414,47,-57,-99,0,0,0,1,3.849e+07
97753,3.8594e+07,1,121,-95,423,47,-57,-99,0,0,0,1,3.8594e+07
98171,3.8699e+07,1,117,-108,427,47,-57,-99,0,0,0,1,3.8699e+07
98616,3.8806e+07,1,106,-126,432,47,-57,-99,0,0,0,1,3.8806e+07
99065,3.8911e+07,1,108,-134,427,47,-57,-99,0,0,0,1,3.8911e+07
99482,3.9019e+07,1,108,-158,432,47,-57,-99,0,0,0,1,3.9019e+07
99929,3.9124e+07,1,98,-146,437,47,-57,-99,0,0,0,1,3.9124e+07
1.0038e+05,3.9228e+07,1,108,-139,432,47,-57,-99,0,0,0,1,3.9228e+07
1.0082e+05,3.9333e+07,1,109,-135,431,47,-57,-99,0,0,0,1,3.9333e+07
1.0127e+05,3.9438e+07,1,109,-121,428,47,-57,-99,0,0,0,1,3.9438e+07
1.0172e+05,3.9544e+07,1,107,-109,433,47,-57,-99,0,0,0,1,3.9544e+07
1.0217e+05,3.9648e+07,1,109,-96,431,47,-57,-99,0,0,0,1,3.9648e+07
1.0259e+05,3.9753e+07,1,111,-86,423,47,-57,-99,0,0,0,1,3.9753e+07
1.0303e+05,3.9857e+07,1,113,-74,420,47,-57,-99,0,0,0,1,3.9857e+07
1.0345e+05,3.9963e+07,1,121,-79,416,47,-57,-99,0,0,0,1,3.9963e+07
1.0389e+05,4.0068e+07,1,119,-88,421,47,-57,-99,0,0,0,1,4.0068e+07
1.0434e+05,4.0173e+07,1,118,-85,427,47,-57,-99,0,0,0,1,4.0173e+07
1.0478e+05,4.0279e+07,1,110,-88,431,47,-57,-99,0,0,0,1,4.0279e+07
1.052e+05,4.0384e+07,1,113,-97,425,47,-57,-99,0,0,0,1,4.0384e+07
1.0565e+05,4.0489e+07,1,108,-105,430,47,-57,-99,0,0,0,1,4.0489e+07
1.0606e+05,4.0595e+07,1,111,-111,428,47,-57,-99,0,0,0,1,4.0595e+07
1.0651e+05,4.0701e+07,1,109,-108,426,47,-57,-99,0,0,0,1,4.0701e+07
1.0696e+05,4.0807e+07,1,113,-113,428,47,-57,-99,0,0,0,1,4.0807e+07
1.074e+05,4.0913e+07,1,107,-107,432,47,-57,-99,0,0,0,1,4.0913e+07
1.0785e+05,4.1018e+07,1,108,-114,435,47,-57,-99,0,0,0,1,4.1018e+07
1.083e+05,4.1125e+07,1,108,-121,428,47,-57,-99,0,0,0,1,4.1125e+07
1.0874e+05,4.123e+07,1,106,-122,422,47,-57,-99,0,0,0,1,4.123e+07
1.0919e+05,4.1336e+07,1,103,-139,422,47,-57,-99,0,0,0,1,4.1336e+07
1.0964e+05,4.144e+07,1,99,-148,427,47,-57,-99,0,0,0,1,4.144e+07
1.1005e+05,4.1544e+07,1,100,-152,426,47,-57,-99,0,0,0,1,4.1544e+07
1.105e+05,4.1649e+07,1,101,-143,426,47,-57,-99,0,0,0,1,4.1649e+07
1.1094e+05,4.1755e+07,1,111,-151,417,47,-57,-99,0,0,0,1,4.1755e+07
1.1139e+05,4.186e+07,1,101,-141,432,47,-57,-99,0,0,0,1,4.186e+07
1.1184e+05,4.1964e+07,1,104,-138,438,47,-57,-99,0,0,0,1,4.1964e+07
1.1229e+05,4.2069e+07,1,96,-126,440,47,-57,-99,0,0,0,1,4.2069e+07
1.1273e+05,4.2175e+07,1,106,-114,425,47,-57,-99,0,0,0,1,4.2175e+07
1.1315e+05,4.2279e+07,1,106,-110,425,47,-57,-99,0,0,0,1,4.2279e+07
1.136e+05,4.2386e+07,1,108,-125,433,47,-57,-99,0,0,0,1,4.2386e+07
1.1401e+05,4.2491e+07,1,102,-120,430,47,-57,-99,0,0,0,1,4.2491e+07
1.1445e+05,4.2597e+07,1,103,-128,434,47,-57,-99,0,0,0,1,4.2597e+07
1.149e+05,4.2703e+07,1,102,-132,437,47,-57,-99,0,0,0,1,4.2703e+07
1.1532e+05,4.2808e+07,1,102,-126,437,47,-57,-99,0,0,0,1,4.2808e+07
1.1576e+05,4.2915e+07,1,101,-122,440,47,-57,-99,0,0,0,1,4.2915e+07
1.1618e+05,4.302e+07,1,96,-120,436,47,-57,-99,0,0,0,1,4.302e+07
1.1662e+05,4.3125e+07,1,102,-119,431,47,-57,-99,0,0,0,1,4.3125e+07
1.1707e+05,4.323e+07,1,104,-124,429,47,-57,-99,0,0,0,1,4.323e+07
1.1752e+05,4.3334e+07,1,107,-126,427,47,-57,-99,0,0,0,1,4.3334e+07
1.1796e+05,4.3439e+07,1,108,-140,429,47,-57,-99,0,0,0,1,4.3439e+07
1.1838e+05,4.3543e+07,1,99,-147,439,47,-57,-99,0,0,0,1,4.3543e+07
1.1882e+05,4.3648e+07,1,96,-141,440,47,-57,-99,0,0,0,1,4.3648e+07
1.1927e+05,4.3754e+07,1,95,-128,440,47,-57,-99,0,0,0,1,4.3754e+07
1.1972e+05,4.3859e+07,1,97,-137,439,47,-57,-99,0,0,0,1,4.3859e+07
1.2016e+05,4.3964e+07,1,97,-126,436,47,-57,-99,0,0,0,1,4.3964e+07
1.2061e+05,4.4067e+07,1,102,-135,436,47,-57,-99,0,0,0,1,4.4067e+07
1.2106e+05,4.4172e+07,1,103,-129,432,47,-57,-99,0,0,0,1,4.4172e+07
1.2147e+05,4.4276e+07,1,101,-144,434,47,-57,-99,0,0,0,1,4.4276e+07
1.2192e+05,4.4382e+07,1,100,-153,438,47,-57,-99,0,0,0,1,4.4382e+07
1.2236e+05,4.4487e+07,1,105,-140,424,47,-57,-99,0,0,0,1,4.4487e+07
1.2281e+05,4.4592e+07,1,115,-128,408,47,-57,-99,0,0,0,1,4.4592e+07
1.2325e+05,4.4696e+07,1,118,-126,408,47,-57,-99,0,0,0,1,4.4696e+07
1.237e+05,4.48e+07,1,117,-130,416,47,-57,-99,0,0,0,1,4.48e+07
1.2412e+05,4.4904e+07,1,120,-134,415,47,-57,-99,0,0,0,1,4.4904e+07
1.2457e+05,4.501e+07,1,116,-133,422,47,-57,-99,0,0,0,1,4.501e+07
1.2501e+05,4.5114e+07,1,112,-135,418,47,-57,-99,0,0,0,1,4.5113e+07
1.2546e+05,4.5219e+07,1,107,-143,427,47,-57,-99,0,0,0,1,4.5219e+07
1.2584e+05,4.5324e+07,1,102,-144,425,47,-57,-99,0,0,0,1,4.5324e+07
1.2629e+05,4.5429e+07,1,97,-149,435,47,-57,-99,0,0,0,1,4.5429e+07
1.2674e+05,4.5535e+07,1,95,-142,434,47,-57,-99,0,0,0,1,4.5535e+07
1.2718e+05,4.564e+07,1,89,-148,447,47,-57,-99,0,0,0,1,4.564e+07
1.276e+05,4.5745e+07,1,89,-150,443,47,-57,-99,0,0,0,1,4.5745e+07
1.2804e+05,4.585e+07,1,91,-152,434,47,-57,-99,0,0,0,1,4.585e+07
1.2849e+05,4.5957e+07,1,91,-152,428,47,-57,-99,0,0,0,1,4.5956e+07
1.2894e+05,4.6062e+07,1,94,-157,427,47,-57,-99,0,0,0,1,4.6062e+07
1.2935e+05,4.6167e+07,1,98,-166,434,47,-57,-99,0,0,0,1,4.6167e+07
1.298e+05,4.6274e+07,1,96,-165,435,47,-57,-99,0,0,0,1,4.6274e+07
1.3025e+05,4.6379e+07,1,98,-149,431,47,-57,-99,0,0,0,1,4.6379e+07
1.3069e+05,4.6485e+07,1,105,-145,423,47,-57,-99,0,0,0,1,4.6485e+07
1.3111e+05,4.659e+07,1,105,-149,426,47,-57,-99,0,0,0,1,4.659e+07
1.3155e+05,4.6695e+07,1,98,-150,429,47,-57,-99,0,0,0,1,4.6695e+07
1.319e+05,4.68e+07,1,95,-122,430,47,-57,-99,0,0,0,1,4.68e+07
1.3234e+05,4.6903e+07,1,99,-111,424,47,-57,-99,0,0,0,1,4.6903e+07
1.3278e+05,4.7009e+07,1,95,-113,429,47,-57,-99,0,0,0,1,4.7008e+07
1.3323e+05,4.7115e+07,1,91,-113,440,47,-57,-99,0,0,0,1,4.7115e+07
1.3365e+05,4.722e+07,1,91,-119,445,47,-57,-99,0,0,0,1,4.722e+07
1.341e+05,4.7326e+07,1,85,-133,449,47,-57,-99,0,0,0,1,4.7326e+07
1.3454e+05,4.7432e+07,1,81,-129,451,47,-57,-99,0,0,0,1,4.7432e+07
