LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1693,15426992,5,0,0,16.09,0.04,25,0,0,0
2114,15538822,5,0,0,16.09,0.04,25,0,0,0
2532,15641579,5,0,0,16.09,0.04,25,0,0,0
2988,15751835,5,0,0,16.09,0.03,25,0,0,0
3397,15854161,5,0,0,16.08,0.03,25,0,0,0
3811,15959065,5,0,0,16.09,0.03,25,0,0,0
4263,16069220,5,0,0,16.09,0.03,25,0,0,0
4644,16170018,5,0,0,16.09,0.04,25,0,0,0
5055,16272705,5,0,0,16.09,0.04,25,0,0,0
5503,16383083,5,0,0,16.09,0.04,25,0,0,0
5911,16483272,5,0,0,16.09,0.04,25,0,0,0
6367,16595018,5,0,0,16.09,0.04,25,0,0,0
6783,16698045,5,0,0,16.09,0.04,25,0,0,0
7234,16808620,5,0,0,16.09,0.04,25,0,0,0
7651,16913796,5,0,0,16.09,0.04,25,0,0,0
8063,17014656,5,0,0,16.08,0.04,25,0,0,0
8511,17125297,5,15,171,16.08,0.04,25,0,0,0
8921,17227906,5,193,542,16.06,0.09,25,0,0,0
9238,17328311,5,547,914,16.05,0.15,25,0,0,0
9685,17436058,5,924,1185,16.06,0.13,25,0,0,0
10135,17551043,5,1189,1228,16.07,0.11,25,0,0,0
10543,17652087,5,1230,1257,16.07,0.11,25,0,0,0
10956,17753661,5,1257,1285,16.07,0.11,25,0,0,0
11372,17855901,5,1285,1285,16.06,0.11,25,0,0,0
11828,17968778,5,1285,1285,16.08,0.11,25,0,0,0
12213,18069645,5,1285,1285,16.07,0.11,25,0,0,0
12628,18173321,5,1285,1285,16.07,0.11,25,0,0,0
13076,18284232,5,1285,1285,16.07,0.11,25,0,0,0
13525,18394611,5,1285,1285,16.07,0.11,25,0,0,0
13936,18497701,5,1285,1285,16.07,0.11,25,0,0,0
14348,18598582,5,1285,1300,16.07,0.11,25,0,0,0
14804,18709668,5,1300,1300,16.07,0.11,25,0,0,0
15217,18813580,5,1300,1300,16.07,0.11,25,0,0,0
15627,18916642,5,1300,1300,16.07,0.11,25,0,0,0
16078,19027755,5,1300,1300,16.07,0.11,25,0,0,0
16486,19128014,5,1300,1300,16.07,0.11,25,0,0,0
16902,19234158,5,1300,1300,16.08,0.11,25,0,0,0
17320,19343260,5,1300,1300,16.07,0.11,25,0,0,0
17730,19445553,5,1300,1300,16.07,0.11,25,0,0,0
18187,19561140,5,1300,1300,16.07,0.11,25,0,0,0
18599,19666854,5,1300,1300,16.07,0.11,25,0,0,0
19009,19761866,5,1300,1300,16.07,0.11,25,0,0,0
19461,19875139,5,1300,1300,16.07,0.11,25,0,0,0
19874,19977243,5,1300,1300,16.06,0.11,25,0,0,0
20286,20079720,5,1300,1300,16.07,0.11,25,0,0,0
20735,20189855,5,1298,1285,16.07,0.11,25,0,0,0
21145,20292083,5,1285,1285,16.07,0.11,25,0,0,0
21561,20397033,5,1286,1300,16.06,0.11,25,0,0,0
21970,20498039,5,1300,1300,16.06,0.11,25,0,0,0
22422,20610911,5,1300,1300,16.07,0.11,25,0,0,0
22831,20710732,5,1300,1300,16.06,0.11,25,0,0,0
23287,20821608,5,1300,1300,16.07,0.11,25,0,0,0
23702,20924292,5,1300,1300,16.07,0.11,25,0,0,0
24119,21026777,5,1300,1300,16.07,0.11,25,0,0,0
24533,21132105,5,1300,1300,16.06,0.09999999,25,0,0,0
24985,21242781,5,1300,1300,16.07,0.11,25,0,0,0
25401,21346017,5,1300,1300,16.07,0.09999999,25,0,0,0
25814,21448899,5,1300,1300,16.07,0.09999999,25,0,0,0
26231,21551726,5,1301,1328,16.05,0.13,25,0,0,0
26684,21664804,5,1349,1585,16.03,0.27,25,0,0,0
27098,21768544,5,1620,2114,15.98,0.49,25,0,0,0
27511,21868256,5,2120,2257,16.05,0.3,25,0,0,0
27962,21981146,5,2259,2285,16.01,0.36,25,0,0,0
28372,22081108,5,2289,2357,16,0.42,25,0,0,0
28812,22188636,5,2355,2328,16.01,0.31,25,0,0,0
29303,22303499,5,2328,2328,16,0.43,25,0,0,0
29751,22404327,5,2338,2514,16.01,0.77,25,0,0,0
30205,22510915,5,2532,2800,15.9,0.85,25,0,0,0
30661,22618272,5,2833,3300,15.81,1.38,25,0,0,0
31111,22722018,5,3348,4057,15.7,1.99,25,0,0,0
31610,22834784,5,4095,4514,15.6,2.37,25,0,0,0
32063,22939708,5,4557,5028,15.52,3.1,25,0,0,0
32553,23048612,5,5070,5557,15.35,3.66,25,0,0,0
32965,23146886,5,5561,5971,15.35,4,25,0,0,0
33459,23262662,5,5971,5985,15.42,3.72,25,0,0,0
33911,23367271,5,5967,5714,15.45,3.35,25,0,0,0
34375,23476875,5,5726,5914,15.43,3.78,25,1,0,0
34836,23591069,5,5929,6057,15.41,4.03,25,1,0,0
35286,23693907,5,6052,5985,15.5,3.78,25,1,0,0
35741,23800964,5,5987,6014,15.48,3.98,25,1,0,0
