LineNo,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
208,1.5038e+07,43.601,13.482,86.31,-0.10738,-0.99555
311,1.5072e+07,43.601,13.482,86.31,-0.10738,-0.84452
653,1.5134e+07,43.601,13.482,86.24,-0.10738,-0.71129
766,1.515e+07,43.601,13.482,86.24,-0.22606,-0.66999
879,1.5165e+07,43.601,13.482,86.24,-0.22606,-0.63049
992,1.5183e+07,43.601,13.482,86.24,-0.22606,-0.59258
1223,1.5261e+07,43.601,13.482,86.24,-0.22606,-0.48316
1607,1.5416e+07,43.601,13.482,86.17,-0.13563,-0.24298
1685,1.5427e+07,43.601,13.482,86.17,-0.13563,-0.21541
1727,1.5437e+07,43.601,13.482,86.17,-0.13563,-0.18948
1767,1.5447e+07,43.601,13.482,86.17,-0.13563,-0.16469
1808,1.5461e+07,43.601,13.482,86.17,-0.13563,-0.13986
1851,1.5473e+07,43.601,13.482,86.17,-0.13563,-0.11611
1893,1.5484e+07,43.601,13.482,86.17,-0.13563,-0.094735
1938,1.5493e+07,43.601,13.482,86.17,-0.23736,-0.089986
1978,1.5503e+07,43.601,13.482,86.17,-0.23736,-0.069434
2019,1.5513e+07,43.601,13.482,86.17,-0.23736,-0.049771
2062,1.5524e+07,43.601,13.482,86.17,-0.23736,-0.030917
2106,1.5539e+07,43.601,13.482,86.17,-0.23736,-0.010561
2150,1.5549e+07,43.601,13.482,86.1,-0.23736,0.0061874
2190,1.5559e+07,43.601,13.482,86.1,-0.23736,0.022253
2231,1.5569e+07,43.601,13.482,86.1,-0.23736,0.02702
2272,1.5579e+07,43.601,13.482,86.1,-0.23736,0.042524
2316,1.5589e+07,43.601,13.482,86.1,-0.23736,0.057432
2358,1.5599e+07,43.601,13.482,86.1,-0.22041,0.071748
2399,1.5609e+07,43.601,13.482,86.1,-0.22041,0.08553
2443,1.5619e+07,43.601,13.482,86.1,-0.22041,0.0903
2483,1.5629e+07,43.601,13.482,86.1,-0.22041,0.10355
2521,1.564e+07,43.601,13.482,86.1,-0.22041,0.1157
2564,1.565e+07,43.601,13.482,86.1,-0.22041,0.12786
2604,1.566e+07,43.601,13.482,86.1,-0.22041,0.13912
2645,1.567e+07,43.601,13.482,86.1,-0.22041,0.14388
2685,1.568e+07,43.601,13.482,86.1,-0.22041,0.1548
2730,1.569e+07,43.601,13.482,86.1,-0.22041,0.16535
2771,1.57e+07,43.601,13.482,86.1,0.096074,0.17553
2812,1.571e+07,43.601,13.482,86.1,0.096074,0.18539
2853,1.572e+07,43.601,13.482,86.1,0.096074,0.19014
2893,1.573e+07,43.601,13.482,86.1,0.096074,0.19968
2935,1.574e+07,43.601,13.482,86.1,0.096074,0.20888
2977,1.575e+07,43.601,13.482,86.01,0.096074,0.21779
3016,1.576e+07,43.601,13.482,86.01,0.096074,0.22689
3058,1.577e+07,43.601,13.482,86.01,0.096074,0.23526
3098,1.578e+07,43.601,13.482,86.01,0.096074,0.24
3144,1.579e+07,43.601,13.482,86.01,0.096074,0.24814
3186,1.58e+07,43.601,13.482,86.01,-0.096074,0.25604
3227,1.581e+07,43.601,13.482,86.01,-0.096074,0.26327
3268,1.5821e+07,43.601,13.482,86.01,-0.096074,0.27076
3310,1.5833e+07,43.601,13.482,86.01,-0.096074,0.27937
3347,1.5844e+07,43.601,13.482,86.01,-0.096074,0.28639
3389,1.5854e+07,43.601,13.482,86.01,-0.096074,0.29278
3430,1.5864e+07,43.601,13.482,86.01,-0.096074,0.29752
3470,1.5874e+07,43.601,13.482,86.01,-0.096074,0.30378
3511,1.5884e+07,43.601,13.482,86.01,-0.096074,0.30991
3555,1.5894e+07,43.601,13.482,86.01,-0.016954,0.31591
3596,1.5904e+07,43.601,13.482,86.01,-0.016954,0.32181
3638,1.5914e+07,43.601,13.482,86.01,-0.016954,0.32655
3680,1.5924e+07,43.601,13.482,86.01,-0.016954,0.33233
3718,1.5934e+07,43.601,13.482,85.95,-0.016954,0.33754
3755,1.5945e+07,43.601,13.482,85.95,-0.016954,0.34269
3797,1.5955e+07,43.601,13.482,85.95,-0.016954,0.34823
3838,1.5965e+07,43.601,13.482,85.95,-0.016954,0.35295
3878,1.5975e+07,43.601,13.482,85.95,-0.016954,0.35792
3919,1.5985e+07,43.601,13.482,85.95,-0.016954,0.36284
3963,1.5995e+07,43.601,13.482,85.95,0.22041,0.36768
4004,1.6005e+07,43.601,13.482,85.95,0.22041,0.37248
4047,1.6015e+07,43.601,13.482,85.95,0.22041,0.37719
4088,1.6025e+07,43.601,13.482,85.95,0.22041,0.38192
4129,1.6035e+07,43.601,13.482,85.95,0.22041,0.3866
4166,1.6045e+07,43.601,13.482,85.95,0.22041,0.3912
4208,1.6055e+07,43.601,13.482,85.95,0.22041,0.39575
4252,1.6067e+07,43.601,13.482,85.95,0.22041,0.40119
4294,1.6078e+07,43.601,13.482,85.95,0.22041,0.40611
4334,1.6088e+07,43.601,13.482,85.95,0.22041,0.4108
4379,1.6097e+07,43.601,13.482,85.95,0.35321,0.41521
4420,1.6108e+07,43.601,13.482,85.95,0.35321,0.41959
4460,1.6118e+07,43.601,13.482,85.95,0.35321,0.42393
4506,1.6133e+07,43.601,13.482,85.89,0.35321,0.43079
4549,1.6145e+07,43.601,13.482,85.89,0.35321,0.43669
4589,1.6156e+07,43.601,13.482,85.89,0.35321,0.44114
4630,1.6166e+07,43.601,13.482,85.89,0.35321,0.44556
4672,1.6176e+07,43.601,13.482,85.89,0.35321,0.45025
4712,1.6186e+07,43.601,13.482,85.89,0.35321,0.45464
4757,1.6196e+07,43.601,13.482,85.89,0.19497,0.45901
4797,1.6206e+07,43.601,13.482,85.89,0.19497,0.46335
4839,1.6216e+07,43.601,13.482,85.89,0.19497,0.46768
4879,1.6226e+07,43.601,13.482,85.89,0.19497,0.47238
4920,1.6236e+07,43.601,13.482,85.89,0.19497,0.47668
4958,1.6246e+07,43.601,13.482,85.89,0.19497,0.48064
4995,1.6256e+07,43.601,13.482,85.89,0.19497,0.48461
5037,1.6266e+07,43.601,13.482,85.89,0.19497,0.48932
5079,1.6276e+07,43.601,13.482,85.89,0.19497,0.49327
5119,1.6286e+07,43.601,13.482,85.89,0.19497,0.4972
5164,1.6296e+07,43.601,13.482,85.89,0.11868,0.50113
5205,1.6306e+07,43.601,13.482,85.89,0.11868,0.50506
5246,1.6316e+07,43.601,13.482,85.89,0.11868,0.50898
5286,1.6326e+07,43.601,13.482,85.89,0.11868,0.51368
5329,1.6338e+07,43.601,13.482,85.81,0.11868,0.51854
5366,1.6348e+07,43.601,13.482,85.81,0.11868,0.52184
5411,1.636e+07,43.601,13.482,85.81,0.11868,0.52658
5452,1.6371e+07,43.601,13.482,85.81,0.11868,0.52992
5492,1.6381e+07,43.601,13.482,85.81,0.11868,0.5333
5534,1.6391e+07,43.601,13.482,85.81,0.11868,0.53799
5578,1.6401e+07,43.601,13.482,85.81,0,0.54138
5620,1.6411e+07,43.601,13.482,85.81,0,0.54478
5661,1.6421e+07,43.601,13.482,85.81,0,0.5482
5701,1.6431e+07,43.601,13.482,85.81,0,0.55163
5736,1.6441e+07,43.601,13.482,85.81,0,0.55403
5777,1.6452e+07,43.601,13.482,85.81,0,0.55649
5818,1.6462e+07,43.601,13.482,85.81,0,0.55947
5858,1.6472e+07,43.601,13.482,85.81,0,0.56414
5900,1.6481e+07,43.601,13.482,85.81,0,0.5667
5942,1.6492e+07,43.601,13.482,85.81,0,0.56932
5986,1.6502e+07,43.601,13.482,85.81,0.22606,0.57199
6029,1.6512e+07,43.601,13.482,85.81,0.22606,0.5747
6069,1.6522e+07,43.601,13.482,85.81,0.22606,0.57934
6113,1.6533e+07,43.601,13.482,85.81,0.22606,0.5821
6150,1.6543e+07,43.601,13.482,85.74,0.22606,0.58485
6190,1.6553e+07,43.601,13.482,85.74,0.22606,0.58719
6230,1.6563e+07,43.601,13.482,85.74,0.22606,0.5896
6271,1.6573e+07,43.601,13.482,85.74,0.22606,0.59421
6312,1.6583e+07,43.601,13.482,85.74,0.22606,0.59668
6353,1.6593e+07,43.601,13.482,85.74,0.22606,0.5992
6401,1.6603e+07,43.601,13.482,85.74,0.11868,0.60177
6443,1.6614e+07,43.601,13.482,85.74,0.11868,0.60637
6484,1.6623e+07,43.601,13.482,85.74,0.11868,0.609
6525,1.6633e+07,43.601,13.482,85.74,0.11868,0.61168
6563,1.6646e+07,43.601,13.482,85.74,0.11868,0.61486
6604,1.6656e+07,43.601,13.482,85.74,0.11868,0.61675
6644,1.6666e+07,43.601,13.482,85.74,0.11868,0.61871
6686,1.6676e+07,43.601,13.482,85.74,0.11868,0.62075
6726,1.6685e+07,43.601,13.482,85.74,0.11868,0.62531
6771,1.6696e+07,43.601,13.482,85.74,0.11868,0.62742
6813,1.6705e+07,43.601,13.482,85.74,-0.15824,0.6296
6854,1.6716e+07,43.601,13.482,85.74,-0.15824,0.63185
6895,1.6726e+07,43.601,13.482,85.74,-0.15824,0.63639
6937,1.6735e+07,43.601,13.482,85.69,-0.15824,0.6387
6972,1.6746e+07,43.601,13.482,85.69,-0.15824,0.63968
7012,1.6756e+07,43.601,13.482,85.69,-0.15824,0.64123
7053,1.6766e+07,43.601,13.482,85.69,-0.15824,0.64575
7094,1.6776e+07,43.601,13.482,85.69,-0.15824,0.64695
7135,1.6786e+07,43.601,13.482,85.69,-0.15824,0.64825
7182,1.6797e+07,43.601,13.482,85.69,-0.15824,0.64967
7223,1.6806e+07,43.601,13.482,85.69,-0.31648,0.65416
7265,1.6816e+07,43.601,13.482,85.69,-0.31648,0.65566
7306,1.6826e+07,43.601,13.482,85.69,-0.31648,0.65725
7346,1.6836e+07,43.601,13.482,85.69,-0.31648,0.65893
7387,1.6846e+07,43.601,13.482,85.69,-0.31648,0.6634
7424,1.6856e+07,43.601,13.482,85.69,-0.31648,0.66416
7465,1.6866e+07,43.601,13.482,85.69,-0.31648,0.66461
7507,1.6877e+07,43.601,13.482,85.69,-0.31648,0.66519
7547,1.6887e+07,43.601,13.482,85.69,-0.31648,0.6659
7591,1.6897e+07,43.601,13.482,85.69,-0.31648,0.67032
7633,1.6907e+07,43.601,13.482,85.69,-0.42951,0.67114
7675,1.6917e+07,43.601,13.482,85.69,-0.42951,0.67207
7716,1.6927e+07,43.601,13.482,85.69,-0.42951,0.67312
7758,1.694e+07,43.601,13.482,85.64,-0.42951,0.67414
7799,1.695e+07,43.601,13.482,85.64,-0.42951,0.674
7836,1.696e+07,43.601,13.482,85.64,-0.42951,0.67836
7878,1.697e+07,43.601,13.482,85.64,-0.42951,0.67836
7918,1.698e+07,43.601,13.482,85.64,-0.42951,0.67851
7959,1.699e+07,43.601,13.482,85.64,-0.42951,0.6788
8005,1.7e+07,43.601,13.482,85.64,-0.31083,0.67923
8049,1.701e+07,43.601,13.482,85.64,-0.31083,0.68354
8090,1.702e+07,43.601,13.482,85.64,-0.31083,0.68409
8130,1.703e+07,43.601,13.482,85.64,-0.31083,0.68477
8168,1.704e+07,43.601,13.482,85.64,-0.31083,0.6841
8205,1.7051e+07,43.601,13.482,85.64,-0.31083,0.68361
8246,1.7061e+07,43.601,13.482,85.64,-0.31083,0.68372
8286,1.7071e+07,43.601,13.482,85.64,-0.31083,0.68797
8328,1.7081e+07,43.601,13.482,85.64,-0.31083,0.6878
8370,1.7091e+07,43.601,13.482,85.64,-0.31083,0.68778
8414,1.7101e+07,43.601,13.482,85.64,0.14694,0.6879
8455,1.7111e+07,43.601,13.482,85.64,0.14694,0.69212
8497,1.7121e+07,43.601,13.482,85.64,0.14694,0.69238
8538,1.7131e+07,43.601,13.482,85.64,0.14694,0.69277
8578,1.7141e+07,43.601,13.482,85.59,0.14694,0.69215
8618,1.7153e+07,43.601,13.482,85.59,0.14694,0.69253
8659,1.7164e+07,43.601,13.482,85.59,0.14694,0.69224
8699,1.7173e+07,43.601,13.482,85.59,0.14694,0.69638
8740,1.7183e+07,43.601,13.482,85.59,0.14694,0.69625
8781,1.7193e+07,43.601,13.482,85.59,0.14694,0.69628
8825,1.7204e+07,43.601,13.482,85.59,0.44929,0.69645
8866,1.7214e+07,43.601,13.482,85.59,0.44929,0.69677
8906,1.7224e+07,43.601,13.482,85.59,0.44929,0.69761
8948,1.7233e+07,43.601,13.482,85.59,0.44929,0.7017
8985,1.7244e+07,43.601,13.482,85.59,0.44929,0.70196
9023,1.7254e+07,43.601,13.482,85.59,0.44929,0.70235
9064,1.7264e+07,43.601,13.482,85.59,0.44929,0.70287
9104,1.7274e+07,43.601,13.482,85.59,0.44929,0.70692
9145,1.7284e+07,43.601,13.482,85.59,0.44929,0.70756
9185,1.7294e+07,43.601,13.482,85.59,0.44929,0.70833
9230,1.7304e+07,43.601,13.482,85.59,0.0028257,0.70921
9265,1.7334e+07,43.601,13.482,85.59,0.0028257,0.71533
9308,1.7344e+07,43.601,13.482,85.53,0.0028257,0.7165
9345,1.7354e+07,43.601,13.482,85.53,0.0028257,0.71628
9383,1.7364e+07,43.601,13.482,85.53,0.0028257,0.72028
9424,1.7374e+07,43.601,13.482,85.53,0.0028257,0.72018
9464,1.7384e+07,43.601,13.482,85.53,0.0028257,0.72024
9506,1.7394e+07,43.601,13.482,85.53,0.0028257,0.72044
9550,1.7404e+07,43.601,13.482,85.53,-0.067817,0.72077
9591,1.7414e+07,43.601,13.482,85.53,-0.067817,0.72473
9631,1.7424e+07,43.601,13.482,85.53,-0.067817,0.7252
9674,1.7434e+07,43.601,13.482,85.53,-0.067817,0.72577
9715,1.7444e+07,43.601,13.482,85.53,-0.067817,0.72971
9752,1.7454e+07,43.601,13.482,85.53,-0.067817,0.72884
9794,1.7466e+07,43.601,13.482,85.53,-0.067817,0.72933
9835,1.7477e+07,43.601,13.482,85.53,-0.067817,0.72841
9875,1.7487e+07,43.601,13.482,85.53,-0.067817,0.72846
9916,1.7497e+07,43.601,13.482,85.53,-0.067817,0.72824
9962,1.7507e+07,43.601,13.482,85.53,-0.1978,0.73213
10004,1.7517e+07,43.601,13.482,85.53,-0.1978,0.73205
10044,1.7526e+07,43.601,13.482,85.53,-0.1978,0.73216
10085,1.7537e+07,43.601,13.482,85.53,-0.1978,0.73237
10124,1.7547e+07,43.601,13.482,85.47,-0.1978,0.73623
10163,1.7557e+07,43.601,13.482,85.47,-0.1978,0.73499
10204,1.7567e+07,43.601,13.482,85.47,-0.1978,0.73399
10244,1.7577e+07,43.601,13.482,85.47,-0.1978,0.73313
10286,1.7587e+07,43.601,13.482,85.47,-0.1978,0.73249
10326,1.7597e+07,43.601,13.482,85.47,-0.1978,0.73197
10372,1.7607e+07,43.601,13.482,85.47,-0.12433,0.73575
10413,1.7617e+07,43.601,13.482,85.47,-0.12433,0.73538
10453,1.7627e+07,43.601,13.482,85.47,-0.12433,0.7352
10495,1.7637e+07,43.601,13.482,85.47,-0.12433,0.73551
10532,1.765e+07,43.601,13.482,85.47,-0.12433,0.73518
10574,1.766e+07,43.601,13.482,85.47,-0.12433,0.73389
10616,1.767e+07,43.601,13.482,85.47,-0.12433,0.73283
10657,1.768e+07,43.601,13.482,85.47,-0.12433,0.7365
10698,1.769e+07,43.601,13.482,85.47,-0.12433,0.73561
10741,1.77e+07,43.601,13.482,85.47,-0.12433,0.73484
10784,1.7711e+07,43.601,13.482,85.47,-0.1978,0.73464
10824,1.7721e+07,43.601,13.482,85.47,-0.1978,0.73828
10865,1.7731e+07,43.601,13.482,85.47,-0.1978,0.73787
10908,1.7741e+07,43.601,13.482,85.47,-0.1978,0.73757
10948,1.7753e+07,43.601,13.482,85.42,-0.1978,0.737
10991,1.7764e+07,43.601,13.482,85.42,-0.1978,0.73515
11031,1.7774e+07,43.601,13.482,85.42,-0.1978,0.73913
11072,1.7784e+07,43.601,13.482,85.42,-0.1978,0.73781
11112,1.7794e+07,43.601,13.482,85.42,-0.1978,0.73669
11160,1.7804e+07,43.601,13.482,85.42,-0.51428,0.73575
11201,1.7814e+07,43.601,13.482,85.42,-0.51428,0.73499
11241,1.7824e+07,43.601,13.482,85.42,-0.51428,0.73439
11283,1.7834e+07,43.601,13.482,85.42,-0.51428,0.73793
11323,1.7844e+07,43.601,13.482,85.42,-0.51428,0.73748
11361,1.7854e+07,43.601,13.482,85.42,-0.51428,0.73561
11402,1.7864e+07,43.601,13.482,85.42,-0.51428,0.73394
11446,1.7877e+07,43.601,13.482,85.42,-0.51428,0.7335
11487,1.7887e+07,43.601,13.482,85.42,-0.51428,0.737
11529,1.7896e+07,43.601,13.482,85.42,-0.51428,0.73569
11574,1.7906e+07,43.601,13.482,85.42,0.21193,0.73459
11615,1.7916e+07,43.601,13.482,85.42,0.21193,0.73364
11655,1.7927e+07,43.601,13.482,85.42,0.21193,0.73289
11696,1.7937e+07,43.601,13.482,85.42,0.21193,0.7363
11738,1.7946e+07,43.601,13.482,85.36,0.21193,0.7357
11776,1.7957e+07,43.601,13.482,85.36,0.21193,0.73397
11817,1.7967e+07,43.601,13.482,85.36,0.21193,0.73249
11860,1.7977e+07,43.601,13.482,85.36,0.21193,0.73116
11901,1.7988e+07,43.601,13.482,85.36,0.21193,0.73005
11943,1.7997e+07,43.601,13.482,85.36,0.21193,0.73339
11988,1.8007e+07,43.601,13.482,85.36,-0.07912,0.73245
12028,1.8017e+07,43.601,13.482,85.36,-0.07912,0.73163
12070,1.8027e+07,43.601,13.482,85.36,-0.07912,0.73101
12114,1.8042e+07,43.601,13.482,85.36,-0.07912,0.73096
12155,1.8053e+07,43.601,13.482,85.36,-0.07912,0.72879
12195,1.8063e+07,43.601,13.482,85.36,-0.07912,0.72749
12238,1.8073e+07,43.601,13.482,85.36,-0.07912,0.73076
12278,1.8083e+07,43.601,13.482,85.36,-0.07912,0.72932
12320,1.8093e+07,43.601,13.482,85.36,-0.07912,0.72804
12363,1.8103e+07,43.601,13.482,85.36,-0.07912,0.72696
12405,1.8113e+07,43.601,13.482,85.36,-0.10173,0.72602
12451,1.8125e+07,43.601,13.482,85.31,-0.10173,0.7259
12491,1.8135e+07,43.601,13.482,85.31,-0.10173,0.72908
12536,1.8148e+07,43.601,13.482,85.31,-0.10173,0.72942
12573,1.8159e+07,43.601,13.482,85.31,-0.10173,0.72737
12614,1.8169e+07,43.601,13.482,85.31,-0.10173,0.72587
12655,1.8179e+07,43.601,13.482,85.31,-0.10173,0.72423
12697,1.8189e+07,43.601,13.482,85.31,-0.10173,0.7228
12738,1.8199e+07,43.601,13.482,85.31,-0.10173,0.72153
12782,1.8209e+07,43.601,13.482,85.31,0.23453,0.72465
12823,1.8219e+07,43.601,13.482,85.31,0.23453,0.72353
12863,1.8229e+07,43.601,13.482,85.31,0.23453,0.72258
12905,1.8239e+07,43.601,13.482,85.31,0.23453,0.72179
12943,1.8249e+07,43.601,13.482,85.31,0.23453,0.71996
12980,1.8259e+07,43.601,13.482,85.31,0.23453,0.71834
13021,1.8269e+07,43.601,13.482,85.31,0.23453,0.72139
13062,1.828e+07,43.601,13.482,85.31,0.23453,0.71994
13104,1.8289e+07,43.601,13.482,85.31,0.23453,0.71867
13144,1.8299e+07,43.601,13.482,85.31,0.23453,0.71757
13189,1.831e+07,43.601,13.482,85.31,0.073469,0.71663
13229,1.8319e+07,43.601,13.482,85.31,0.073469,0.71961
13272,1.8329e+07,43.601,13.482,85.28,0.073469,0.71881
13313,1.834e+07,43.601,13.482,85.28,0.073469,0.71814
13351,1.8352e+07,43.601,13.482,85.28,0.073469,0.71696
13391,1.8362e+07,43.601,13.482,85.28,0.073469,0.71508
13432,1.8373e+07,43.601,13.482,85.28,0.073469,0.718
13474,1.8382e+07,43.601,13.482,85.28,0.073469,0.71629
13514,1.8393e+07,43.601,13.482,85.28,0.073469,0.71477
13556,1.8403e+07,43.601,13.482,85.28,0.073469,0.71373
13600,1.8413e+07,43.601,13.482,85.28,0.49168,0.71256
13640,1.8423e+07,43.601,13.482,85.28,0.49168,0.71156
13681,1.8433e+07,43.601,13.482,85.28,0.49168,0.71442
13722,1.8443e+07,43.601,13.482,85.28,0.49168,0.71356
13760,1.8453e+07,43.601,13.482,85.28,0.49168,0.71245
13800,1.8463e+07,43.601,13.482,85.28,0.49168,0.71148
13838,1.8473e+07,43.601,13.482,85.28,0.49168,0.71429
13879,1.8483e+07,43.601,13.482,85.28,0.49168,0.71346
13921,1.8493e+07,43.601,13.482,85.28,0.49168,0.71276
13963,1.8503e+07,43.601,13.482,85.28,0.49168,0.71222
14008,1.8514e+07,43.601,13.482,85.28,-0.10173,0.71181
14049,1.8523e+07,43.601,13.482,85.28,-0.10173,0.71459
14092,1.8533e+07,43.601,13.482,85.23,-0.10173,0.71429
14132,1.8543e+07,43.601,13.482,85.23,-0.10173,0.71414
14173,1.8556e+07,43.601,13.482,85.23,-0.10173,0.71336
14214,1.8567e+07,43.601,13.482,85.23,-0.10173,0.71196
14255,1.8577e+07,43.601,13.482,85.23,-0.10173,0.71124
14295,1.8586e+07,43.601,13.482,85.23,-0.10173,0.71397
14337,1.8597e+07,43.601,13.482,85.23,-0.10173,0.71286
14381,1.8606e+07,43.601,13.482,85.23,-0.10173,0.71191
14424,1.8616e+07,43.601,13.482,85.23,0.12998,0.71112
14465,1.8627e+07,43.601,13.482,85.23,0.12998,0.71046
14505,1.8636e+07,43.601,13.482,85.23,0.12998,0.71313
14547,1.8647e+07,43.601,13.482,85.23,0.12998,0.71259
14584,1.8657e+07,43.601,13.482,85.23,0.12998,0.71065
14626,1.8668e+07,43.601,13.482,85.23,0.12998,0.70886
14667,1.8678e+07,43.601,13.482,85.23,0.12998,0.70754
14707,1.8688e+07,43.601,13.482,85.23,0.12998,0.71016
14748,1.8697e+07,43.601,13.482,85.23,0.12998,0.70874
14792,1.8708e+07,43.601,13.482,85.23,0.12998,0.70747
14834,1.8718e+07,43.601,13.482,85.23,0.2854,0.70637
14875,1.8728e+07,43.601,13.482,85.23,0.2854,0.70542
14918,1.8739e+07,43.601,13.482,85.18,0.2854,0.70462
14960,1.8748e+07,43.601,13.482,85.18,0.2854,0.70717
14994,1.8758e+07,43.601,13.482,85.18,0.2854,0.70544
15034,1.8768e+07,43.601,13.482,85.18,0.2854,0.70387
15074,1.8779e+07,43.601,13.482,85.18,0.2854,0.70249
15114,1.8789e+07,43.601,13.482,85.18,0.2854,0.7015
15156,1.8799e+07,43.601,13.482,85.18,0.2854,0.70401
15201,1.8809e+07,43.601,13.482,85.18,0.2854,0.7029
15244,1.8819e+07,43.601,13.482,85.18,0.12716,0.70196
15285,1.8829e+07,43.601,13.482,85.18,0.12716,0.70114
15327,1.8839e+07,43.601,13.482,85.18,0.12716,0.70048
15367,1.8849e+07,43.601,13.482,85.18,0.12716,0.70291
15402,1.8859e+07,43.601,13.482,85.18,0.12716,0.70085
15443,1.8869e+07,43.601,13.482,85.18,0.12716,0.69894
15483,1.8879e+07,43.601,13.482,85.18,0.12716,0.69725
15524,1.8889e+07,43.601,13.482,85.18,0.12716,0.69568
15566,1.89e+07,43.601,13.482,85.18,0.12716,0.69433
15609,1.891e+07,43.601,13.482,85.18,0.12716,0.69669
15651,1.892e+07,43.601,13.482,85.18,0.22606,0.69571
15691,1.893e+07,43.601,13.482,85.18,0.22606,0.69459
15735,1.894e+07,43.601,13.482,85.14,0.22606,0.69367
15776,1.8953e+07,43.601,13.482,85.14,0.22606,0.69231
15817,1.8963e+07,43.601,13.482,85.14,0.22606,0.69046
15854,1.8973e+07,43.601,13.482,85.14,0.22606,0.69277
15895,1.8983e+07,43.601,13.482,85.14,0.22606,0.69108
15938,1.8993e+07,43.601,13.482,85.14,0.22606,0.68954
15978,1.9003e+07,43.601,13.482,85.14,0.22606,0.68817
16024,1.9013e+07,43.601,13.482,85.14,0.24301,0.68695
16064,1.9023e+07,43.601,13.482,85.14,0.24301,0.68922
16105,1.9033e+07,43.601,13.482,85.14,0.24301,0.68813
16148,1.9043e+07,43.601,13.482,85.14,0.24301,0.68717
16185,1.9055e+07,43.601,13.482,85.14,0.24301,0.68589
16226,1.9066e+07,43.601,13.482,85.14,0.24301,0.68407
16266,1.9076e+07,43.601,13.482,85.14,0.24301,0.68246
16307,1.9085e+07,43.601,13.482,85.14,0.24301,0.68463
16349,1.9095e+07,43.601,13.482,85.14,0.24301,0.68318
16390,1.9106e+07,43.601,13.482,85.14,0.24301,0.6818
16435,1.9116e+07,43.601,13.482,85.14,0.59623,0.68063
16475,1.9126e+07,43.601,13.482,85.14,0.59623,0.68276
16517,1.9136e+07,43.601,13.482,85.14,0.59623,0.68172
16560,1.9146e+07,43.601,13.482,85.09,0.59623,0.68074
16601,1.9161e+07,43.601,13.482,85.09,0.59623,0.6809
16641,1.9172e+07,43.601,13.482,85.09,0.59623,0.68014
16683,1.9182e+07,43.601,13.482,85.09,0.59623,0.67967
16724,1.9192e+07,43.601,13.482,85.09,0.59623,0.68181
16764,1.9202e+07,43.601,13.482,85.09,0.59623,0.68124
16808,1.9212e+07,43.601,13.482,85.09,0.59623,0.68083
16849,1.9222e+07,43.601,13.482,85.09,-0.011303,0.68048
16891,1.9233e+07,43.601,13.482,85.09,-0.011303,0.68029
16932,1.9243e+07,43.601,13.482,85.09,-0.011303,0.68037
16972,1.9253e+07,43.601,13.482,85.09,-0.011303,0.68247
17010,1.9266e+07,43.601,13.482,85.09,-0.011303,0.68152
17055,1.9278e+07,43.601,13.482,85.09,-0.011303,0.68056
17096,1.9288e+07,43.601,13.482,85.09,-0.011303,0.67933
17137,1.9298e+07,43.601,13.482,85.09,-0.011303,0.67824
17177,1.9308e+07,43.601,13.482,85.09,-0.011303,0.67729
17225,1.9321e+07,43.601,13.482,85.09,0.32213,0.67704
17269,1.9331e+07,43.601,13.482,85.04,0.32213,0.67636
17309,1.9341e+07,43.601,13.482,85.04,0.32213,0.67832
17350,1.9354e+07,43.601,13.482,85.04,0.32213,0.67833
17387,1.9364e+07,43.601,13.482,85.04,0.32213,0.67688
17428,1.9374e+07,43.601,13.482,85.04,0.32213,0.6756
17471,1.9383e+07,43.601,13.482,85.04,0.32213,0.67445
17511,1.9393e+07,43.601,13.482,85.04,0.32213,0.67345
17553,1.9404e+07,43.601,13.482,85.04,0.32213,0.67258
17596,1.9414e+07,43.601,13.482,85.04,0.32213,0.67452
17638,1.9423e+07,43.601,13.482,85.04,-0.073469,0.67376
17678,1.9434e+07,43.601,13.482,85.04,-0.073469,0.6731
17719,1.9444e+07,43.601,13.482,85.04,-0.073469,0.67256
17760,1.9456e+07,43.601,13.482,85.04,-0.073469,0.67101
17801,1.9467e+07,43.601,13.482,85.04,-0.073469,0.66928
17842,1.9477e+07,43.601,13.482,85.04,-0.073469,0.67114
17884,1.9486e+07,43.601,13.482,85.04,-0.073469,0.66957
17926,1.9496e+07,43.601,13.482,85.04,-0.073469,0.66826
17967,1.9506e+07,43.601,13.482,85.04,-0.073469,0.66698
18012,1.9517e+07,43.601,13.482,85.04,0.25714,0.6688
18055,1.9527e+07,43.601,13.482,85.04,0.25714,0.66763
18095,1.9536e+07,43.601,13.482,85.01,0.25714,0.66652
18136,1.9547e+07,43.601,13.482,85.01,0.25714,0.66559
18176,1.956e+07,43.601,13.482,85.01,0.25714,0.6642
18218,1.957e+07,43.601,13.482,85.01,0.25714,0.66245
18259,1.958e+07,43.601,13.482,85.01,0.25714,0.66425
18296,1.959e+07,43.601,13.482,85.01,0.25714,0.66264
18338,1.96e+07,43.601,13.482,85.01,0.25714,0.66117
18379,1.9609e+07,43.601,13.482,85.01,0.25714,0.65985
18425,1.962e+07,43.601,13.482,85.01,0.4832,0.66163
18466,1.963e+07,43.601,13.482,85.01,0.4832,0.66041
18506,1.964e+07,43.601,13.482,85.01,0.4832,0.65933
18547,1.965e+07,43.601,13.482,85.01,0.4832,0.65837
18587,1.966e+07,43.601,13.482,85.01,0.4832,0.66011
