LineNo,TimeUS,C,IVN0,IVN1,IVN2,IVN3,IVN4,IVE0,IVE1,IVE2,IVE3,IVE4
29733,2.2401e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
29781,2.2414e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
29826,2.2424e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
29875,2.2434e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
29920,2.2444e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
29964,2.2454e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
30006,2.2464e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
30052,2.2476e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
30098,2.2486e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
30143,2.2497e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
30187,2.2507e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
30233,2.2518e+07,1,0.030482,-0.011165,-0.012507,0.028311,0.054879,0.018722,0.0066005,-0.036754,-0.051427,-0.017141
30282,2.2527e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30328,2.2538e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30373,2.2548e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30417,2.2558e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30462,2.2571e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30506,2.2581e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30550,2.2591e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30595,2.2601e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30639,2.2611e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30685,2.2622e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30735,2.2632e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30779,2.2642e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30824,2.2652e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30868,2.2662e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30913,2.2675e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
30956,2.2685e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
31001,2.2696e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
31046,2.2706e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
31090,2.2716e+07,1,0.023857,-0.014076,-0.017716,0.017994,0.043705,0.022598,0.014074,-0.024635,-0.040075,-0.010859
31141,2.2728e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31189,2.2739e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31234,2.2749e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31278,2.2759e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31323,2.2769e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31362,2.278e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31406,2.279e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31451,2.2801e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31498,2.2811e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31543,2.2821e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31587,2.2831e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31638,2.2841e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31683,2.2851e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31728,2.2861e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31773,2.2872e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31814,2.2882e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31859,2.2892e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31901,2.2903e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31946,2.2913e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
31992,2.2924e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
32038,2.2934e+07,1,0.0090286,-0.06336,-0.053946,0.02437,0.06334,0.075619,0.042112,-0.037098,-0.052664,0.017087
32087,2.2944e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32131,2.2954e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32176,2.2964e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32224,2.2974e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32262,2.2985e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32308,2.2995e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32352,2.3005e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32398,2.3015e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32442,2.3025e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32487,2.3035e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32535,2.3045e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32581,2.3055e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32626,2.3066e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32670,2.3079e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32715,2.309e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32758,2.31e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32802,2.3111e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32849,2.3121e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32893,2.3131e+07,1,0.015869,-0.073269,-0.072148,0.017674,0.072141,0.079885,0.049695,-0.04437,-0.072431,0.0043799
32947,2.3143e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
32992,2.3153e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33036,2.3164e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33081,2.3174e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33123,2.3187e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33168,2.3197e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33212,2.3207e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33257,2.3218e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33303,2.3227e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33348,2.3237e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33397,2.3248e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33441,2.3258e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33487,2.3268e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33532,2.3278e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33573,2.3292e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33617,2.3302e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33662,2.3312e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33707,2.3323e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33751,2.3332e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33800,2.3343e+07,1,0.04805,-0.05512,-0.086135,-0.0021987,0.080726,0.032977,0.032102,-0.06627,-0.12616,-0.064867
33849,2.3353e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
33893,2.3363e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
33938,2.3373e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
33983,2.3383e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34031,2.3396e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34078,2.3409e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34123,2.3419e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34168,2.3429e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34213,2.3439e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34266,2.3452e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34311,2.3462e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34357,2.3473e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34402,2.3483e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34446,2.3496e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34491,2.3509e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34537,2.3519e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34583,2.3529e+07,1,0.086856,0.048515,-0.022628,-0.028257,0.039692,-0.13424,-0.072106,-0.089221,-0.16241,-0.19014
34629,2.354e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
34681,2.3553e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
34725,2.3563e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
34770,2.3574e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
34815,2.3584e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
34860,2.3595e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
34905,2.3606e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
34946,2.3616e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
34992,2.3627e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35036,2.3637e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35083,2.3647e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35135,2.3659e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35179,2.367e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35224,2.368e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35268,2.369e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35313,2.37e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35352,2.3711e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35397,2.3721e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35442,2.3731e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35489,2.3742e+07,1,-0.024664,-0.031617,-0.1377,-0.1986,-0.12817,-0.14456,-0.034643,-0.0062433,-0.098833,-0.18563
35534,2.3752e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35583,2.3762e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35628,2.3772e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35673,2.3782e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35717,2.3792e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35762,2.3802e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35806,2.3812e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35851,2.3822e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35893,2.3832e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35937,2.3843e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
35983,2.3853e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36034,2.3863e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36080,2.3873e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36125,2.3883e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36169,2.3893e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36215,2.3903e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36253,2.3914e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36299,2.3924e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36343,2.3934e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36390,2.3944e+07,1,0.20362,0.19865,0.07883,0.0035628,0.082609,-0.23097,-0.10516,-0.06802,-0.17208,-0.27624
36434,2.3954e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36486,2.3964e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36531,2.3975e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36576,2.3985e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36621,2.3995e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36662,2.4005e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36706,2.4015e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36747,2.4026e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36792,2.4036e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36836,2.4046e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36880,2.4056e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36929,2.4066e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
36973,2.4076e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
37020,2.4086e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
37065,2.4096e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
37109,2.4109e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
37158,2.4122e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
37201,2.4132e+07,1,0.068256,0.027947,-0.061973,-0.08423,-0.002756,-0.10426,-0.020321,-0.029927,-0.11919,-0.16946
37247,2.4142e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37292,2.4152e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37339,2.4162e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37385,2.4172e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37429,2.4182e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37474,2.4192e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37519,2.4202e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37565,2.4215e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37607,2.4225e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37651,2.4235e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37696,2.4245e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37740,2.4256e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37790,2.4266e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37834,2.4276e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37879,2.4286e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37924,2.4297e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
37969,2.4308e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
38013,2.4318e+07,1,0.12935,0.087482,-0.019655,-0.053881,0.039615,-0.10927,-0.0067025,-0.01087,-0.11515,-0.18211
