LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
16404,1.911e+07,2,135,-42,376,-399,44,42,0,0,0,1,1.911e+07
16784,1.9212e+07,2,134,-37,375,-399,44,42,0,0,0,1,1.9212e+07
17191,1.9312e+07,2,128,-40,388,-399,44,42,0,0,0,1,1.9312e+07
17572,1.9413e+07,2,126,-44,378,-399,44,42,0,0,0,1,1.9413e+07
17983,1.9513e+07,2,140,-41,381,-399,44,42,0,0,0,1,1.9513e+07
18394,1.9614e+07,2,136,-44,382,-399,44,42,0,0,0,1,1.9614e+07
18802,1.9715e+07,2,128,-41,372,-399,44,42,0,0,0,1,1.9715e+07
19213,1.9815e+07,2,124,-43,375,-399,44,42,0,0,0,1,1.9815e+07
19597,1.9914e+07,2,129,-39,383,-399,44,42,0,0,0,1,1.9914e+07
20008,2.0014e+07,2,138,-40,382,-399,44,42,0,0,0,1,2.0014e+07
20416,2.0114e+07,2,133,-40,377,-399,44,42,0,0,0,1,2.0114e+07
20822,2.0214e+07,2,129,-42,386,-399,44,42,0,0,0,1,2.0214e+07
21232,2.0314e+07,2,125,-43,382,-399,44,42,0,0,0,1,2.0314e+07
21640,2.0415e+07,2,124,-39,375,-399,44,42,0,0,0,1,2.0415e+07
22047,2.0516e+07,2,131,-37,381,-399,44,42,0,0,0,1,2.0516e+07
22430,2.0616e+07,2,137,-39,382,-399,44,42,0,0,0,1,2.0616e+07
22838,2.0716e+07,2,131,-38,378,-399,44,42,0,0,0,1,2.0716e+07
23246,2.0817e+07,2,125,-40,378,-399,44,42,0,0,0,1,2.0817e+07
23660,2.0916e+07,2,129,-47,388,-399,44,42,0,0,0,1,2.0916e+07
24074,2.1017e+07,2,127,-45,375,-399,44,42,0,0,0,1,2.1017e+07
24454,2.1117e+07,2,124,-37,380,-399,44,42,0,0,0,1,2.1117e+07
24865,2.1218e+07,2,130,-43,380,-399,44,42,0,0,0,1,2.1218e+07
25275,2.1318e+07,2,129,-36,381,-399,44,42,0,0,0,1,2.1318e+07
25686,2.1419e+07,2,130,-40,382,-399,44,42,0,0,0,1,2.1419e+07
26071,2.1519e+07,2,136,-42,375,-399,44,42,0,0,0,1,2.1519e+07
26482,2.162e+07,2,133,-48,377,-399,44,42,0,0,0,1,2.162e+07
26890,2.172e+07,2,125,-47,392,-399,44,42,0,0,0,1,2.172e+07
27304,2.182e+07,2,122,-49,391,-399,44,42,0,0,0,1,2.182e+07
27714,2.192e+07,2,131,-47,391,-399,44,42,0,0,0,1,2.192e+07
28125,2.2021e+07,2,127,-44,384,-399,44,42,0,0,0,1,2.2021e+07
28531,2.2122e+07,2,130,-50,390,-399,44,42,0,0,0,1,2.2122e+07
28950,2.2224e+07,2,129,-39,387,-399,44,42,0,0,0,1,2.2224e+07
29395,2.2326e+07,2,131,-49,395,-399,44,42,0,0,0,1,2.2326e+07
29843,2.2427e+07,2,117,-53,397,-399,44,42,0,0,0,1,2.2427e+07
30261,2.2528e+07,2,114,-58,403,-399,44,42,0,0,0,1,2.2528e+07
30710,2.2631e+07,2,104,-66,418,-399,44,42,0,0,0,1,2.2631e+07
31158,2.2732e+07,2,93,-84,435,-399,44,42,0,0,0,1,2.2732e+07
31604,2.2834e+07,2,78,-103,462,-399,44,42,0,0,0,1,2.2834e+07
32055,2.2937e+07,2,74,-117,469,-399,44,42,0,0,0,1,2.2937e+07
32504,2.3039e+07,2,51,-128,488,-399,44,42,0,0,0,1,2.3039e+07
32922,2.3143e+07,2,44,-142,502,-399,44,42,0,0,0,1,2.3143e+07
33369,2.3244e+07,2,45,-131,492,-399,44,42,0,0,0,1,2.3244e+07
33817,2.3347e+07,2,64,-124,478,-399,44,42,0,0,0,1,2.3347e+07
34238,2.3448e+07,2,58,-124,473,-399,44,42,0,0,0,1,2.3448e+07
34656,2.3553e+07,2,59,-144,476,-399,44,42,0,0,0,1,2.3553e+07
35107,2.3656e+07,2,56,-151,476,-399,44,42,0,0,0,1,2.3656e+07
35554,2.3758e+07,2,55,-154,471,-399,44,42,0,0,0,1,2.3758e+07
36004,2.386e+07,2,55,-155,470,-399,44,42,0,0,0,1,2.386e+07
36454,2.396e+07,2,49,-161,486,-399,44,42,0,0,0,1,2.396e+07
36900,2.4063e+07,2,49,-151,480,-399,44,42,0,0,0,1,2.4063e+07
37318,2.4163e+07,2,58,-128,469,-399,44,42,0,0,0,1,2.4163e+07
37764,2.4265e+07,2,54,-129,469,-399,44,42,0,0,0,1,2.4265e+07
38218,2.4368e+07,2,51,-136,481,-399,44,42,0,0,0,1,2.4368e+07
38666,2.4471e+07,2,56,-139,473,-399,44,42,0,0,0,1,2.4471e+07
39114,2.4573e+07,2,46,-149,483,-399,44,42,0,0,0,1,2.4573e+07
39561,2.4677e+07,2,58,-141,470,-399,44,42,0,0,0,1,2.4677e+07
40012,2.478e+07,2,57,-151,471,-399,44,42,0,0,0,1,2.478e+07
40459,2.4884e+07,2,60,-146,479,-399,44,42,0,0,0,1,2.4884e+07
40887,2.4987e+07,2,57,-129,469,-399,44,42,0,0,0,1,2.4987e+07
41333,2.5094e+07,2,75,-129,462,-399,44,42,0,0,0,1,2.5094e+07
41779,2.5197e+07,2,78,-127,458,-399,44,42,0,0,0,1,2.5197e+07
42224,2.5303e+07,2,79,-118,461,-399,44,42,0,0,0,1,2.5303e+07
42673,2.5408e+07,2,83,-118,452,-399,44,42,0,0,0,1,2.5408e+07
43123,2.5515e+07,2,83,-135,450,-399,44,42,0,0,0,1,2.5515e+07
43538,2.562e+07,2,93,-130,444,-399,44,42,0,0,0,1,2.562e+07
43986,2.5725e+07,2,88,-129,450,-399,44,42,0,0,0,1,2.5725e+07
44432,2.5833e+07,2,83,-160,452,-399,44,42,0,0,0,1,2.5833e+07
44879,2.5938e+07,2,66,-175,461,-399,44,42,0,0,0,1,2.5938e+07
45301,2.6042e+07,2,58,-190,466,-399,44,42,0,0,0,1,2.6042e+07
45750,2.6147e+07,2,54,-189,455,-399,44,42,0,0,0,1,2.6147e+07
46197,2.6253e+07,2,59,-180,459,-399,44,42,0,0,0,1,2.6253e+07
46645,2.636e+07,2,62,-153,465,-399,44,42,0,0,0,1,2.636e+07
47061,2.6466e+07,2,88,-128,451,-399,44,42,0,0,0,1,2.6466e+07
47511,2.6574e+07,2,89,-118,453,-399,44,42,0,0,0,1,2.6574e+07
47959,2.6679e+07,2,80,-118,457,-399,44,42,0,0,0,1,2.6679e+07
48409,2.6783e+07,2,87,-113,450,-399,44,42,0,0,0,1,2.6783e+07
48821,2.6888e+07,2,80,-129,454,-399,44,42,0,0,0,1,2.6888e+07
49274,2.6995e+07,2,69,-150,462,-399,44,42,0,0,0,1,2.6995e+07
49723,2.7101e+07,2,68,-164,459,-399,44,42,0,0,0,1,2.7101e+07
50172,2.7205e+07,2,58,-185,462,-399,44,42,0,0,0,1,2.7205e+07
50618,2.731e+07,2,66,-179,456,-399,44,42,0,0,0,1,2.731e+07
51034,2.7416e+07,2,71,-169,456,-399,44,42,0,0,0,1,2.7416e+07
51482,2.752e+07,2,87,-179,446,-399,44,42,0,0,0,1,2.752e+07
51927,2.7625e+07,2,78,-185,452,-399,44,42,0,0,0,1,2.7625e+07
52377,2.773e+07,2,79,-189,455,-399,44,42,0,0,0,1,2.773e+07
52821,2.7836e+07,2,69,-189,455,-399,44,42,0,0,0,1,2.7836e+07
53272,2.7942e+07,2,67,-184,459,-399,44,42,0,0,0,1,2.7942e+07
53688,2.8047e+07,2,63,-179,448,-399,44,42,0,0,0,1,2.8047e+07
54136,2.8154e+07,2,92,-188,457,-399,44,42,0,0,0,1,2.8154e+07
54583,2.8261e+07,2,43,-190,480,-399,44,42,0,0,0,1,2.8261e+07
55033,2.8369e+07,2,63,-173,460,-399,44,42,0,0,0,1,2.8369e+07
55479,2.8476e+07,2,64,-143,457,-399,44,42,0,0,0,1,2.8476e+07
55928,2.8581e+07,2,71,-119,452,-399,44,42,0,0,0,1,2.8581e+07
56376,2.8685e+07,2,63,-109,462,-399,44,42,0,0,0,1,2.8685e+07
56822,2.879e+07,2,64,-90,457,-399,44,42,0,0,0,1,2.879e+07
57238,2.8895e+07,2,66,-78,457,-399,44,42,0,0,0,1,2.8895e+07
57689,2.9001e+07,2,69,-80,467,-399,44,42,0,0,0,1,2.9001e+07
58136,2.9108e+07,2,62,-89,466,-399,44,42,0,0,0,1,2.9108e+07
58587,2.9215e+07,2,51,-90,475,-399,44,42,0,0,0,1,2.9215e+07
59034,2.932e+07,2,40,-92,471,-399,44,42,0,0,0,1,2.932e+07
59485,2.9427e+07,2,62,-102,469,-399,44,42,0,0,0,1,2.9427e+07
59933,2.9533e+07,2,46,-127,479,-399,44,42,0,0,0,1,2.9533e+07
60349,2.9638e+07,2,46,-131,472,-399,44,42,0,0,0,1,2.9638e+07
60798,2.9744e+07,2,53,-126,471,-399,44,42,0,0,0,1,2.9744e+07
61244,2.9851e+07,2,43,-125,473,-399,44,42,0,0,0,1,2.9851e+07
61696,2.9955e+07,2,48,-123,469,-399,44,42,0,0,0,1,2.9955e+07
62141,3.006e+07,2,41,-110,475,-399,44,42,0,0,0,1,3.006e+07
62559,3.0165e+07,2,59,-96,465,-399,44,42,0,0,0,1,3.0165e+07
63010,3.0269e+07,2,57,-99,473,-399,44,42,0,0,0,1,3.0269e+07
63425,3.0375e+07,2,49,-97,485,-399,44,42,0,0,0,1,3.0375e+07
63874,3.0479e+07,2,57,-94,469,-399,44,42,0,0,0,1,3.0479e+07
64323,3.0585e+07,2,63,-94,470,-399,44,42,0,0,0,1,3.0585e+07
64738,3.0689e+07,2,72,-96,463,-399,44,42,0,0,0,1,3.0689e+07
65187,3.0793e+07,2,78,-91,455,-399,44,42,0,0,0,1,3.0793e+07
65635,3.0898e+07,2,78,-103,465,-399,44,42,0,0,0,1,3.0898e+07
66081,3.1005e+07,2,71,-99,459,-399,44,42,0,0,0,1,3.1005e+07
66495,3.111e+07,2,80,-97,454,-399,44,42,0,0,0,1,3.111e+07
66946,3.1215e+07,2,92,-103,444,-399,44,42,0,0,0,1,3.1215e+07
67362,3.132e+07,2,94,-124,447,-399,44,42,0,0,0,1,3.132e+07
67814,3.1426e+07,2,97,-129,438,-399,44,42,0,0,0,1,3.1426e+07
68260,3.153e+07,2,93,-133,449,-399,44,42,0,0,0,1,3.153e+07
68708,3.1636e+07,2,92,-129,449,-399,44,42,0,0,0,1,3.1636e+07
69157,3.1741e+07,2,83,-143,449,-399,44,42,0,0,0,1,3.1741e+07
69604,3.1847e+07,2,82,-151,451,-399,44,42,0,0,0,1,3.1847e+07
70054,3.1953e+07,2,84,-168,453,-399,44,42,0,0,0,1,3.1953e+07
70501,3.2059e+07,2,86,-168,462,-399,44,42,0,0,0,1,3.2059e+07
70949,3.2165e+07,2,81,-156,453,-399,44,42,0,0,0,1,3.2165e+07
71397,3.2269e+07,2,73,-162,454,-399,44,42,0,0,0,1,3.2269e+07
71848,3.2375e+07,2,78,-157,450,-399,44,42,0,0,0,1,3.2375e+07
72265,3.248e+07,2,80,-153,455,-399,44,42,0,0,0,1,3.248e+07
72713,3.2587e+07,2,87,-149,451,-399,44,42,0,0,0,1,3.2587e+07
73161,3.2693e+07,2,85,-134,448,-399,44,42,0,0,0,1,3.2693e+07
73608,3.2799e+07,2,91,-132,438,-399,44,42,0,0,0,1,3.2799e+07
74055,3.2905e+07,2,97,-129,433,-399,44,42,0,0,0,1,3.2905e+07
74473,3.301e+07,2,101,-126,434,-399,44,42,0,0,0,1,3.301e+07
74919,3.3115e+07,2,93,-124,435,-399,44,42,0,0,0,1,3.3115e+07
75367,3.322e+07,2,90,-127,451,-399,44,42,0,0,0,1,3.322e+07
75815,3.3325e+07,2,75,-135,463,-399,44,42,0,0,0,1,3.3325e+07
76234,3.3432e+07,2,97,-123,444,-399,44,42,0,0,0,1,3.3432e+07
76684,3.3539e+07,2,86,-122,452,-399,44,42,0,0,0,1,3.3539e+07
77098,3.3643e+07,2,78,-138,467,-399,44,42,0,0,0,1,3.3643e+07
77545,3.3749e+07,2,77,-131,471,-399,44,42,0,0,0,1,3.3749e+07
77959,3.3852e+07,2,79,-125,459,-399,44,42,0,0,0,1,3.3852e+07
78407,3.3956e+07,2,75,-145,468,-399,44,42,0,0,0,1,3.3956e+07
78821,3.4063e+07,2,59,-168,474,-399,44,42,0,0,0,1,3.4063e+07
79270,3.4168e+07,2,58,-173,469,-399,44,42,0,0,0,1,3.4168e+07
79718,3.4274e+07,2,57,-195,472,-399,44,42,0,0,0,1,3.4274e+07
80165,3.438e+07,2,61,-197,470,-399,44,42,0,0,0,1,3.438e+07
80616,3.4484e+07,2,44,-197,478,-399,44,42,0,0,0,1,3.4484e+07
81065,3.459e+07,2,38,-166,480,-399,44,42,0,0,0,1,3.459e+07
81479,3.4695e+07,2,47,-140,477,-399,44,42,0,0,0,1,3.4695e+07
81925,3.4802e+07,2,40,-129,484,-399,44,42,0,0,0,1,3.4802e+07
82375,3.4908e+07,2,45,-123,477,-399,44,42,0,0,0,1,3.4908e+07
82823,3.5015e+07,2,55,-117,471,-399,44,42,0,0,0,1,3.5015e+07
83235,3.512e+07,2,64,-118,464,-399,44,42,0,0,0,1,3.512e+07
83684,3.5226e+07,2,65,-126,458,-399,44,42,0,0,0,1,3.5226e+07
84134,3.5331e+07,2,62,-138,461,-399,44,42,0,0,0,1,3.5331e+07
84583,3.5437e+07,2,68,-139,459,-399,44,42,0,0,0,1,3.5437e+07
85033,3.5544e+07,2,59,-137,459,-399,44,42,0,0,0,1,3.5544e+07
85447,3.5649e+07,2,63,-122,457,-399,44,42,0,0,0,1,3.5649e+07
85896,3.5756e+07,2,61,-146,471,-399,44,42,0,0,0,1,3.5756e+07
86311,3.5862e+07,2,40,-133,475,-399,44,42,0,0,0,1,3.5862e+07
86759,3.5967e+07,2,38,-138,482,-399,44,42,0,0,0,1,3.5967e+07
87206,3.6071e+07,2,25,-141,494,-399,44,42,0,0,0,1,3.6071e+07
87651,3.6176e+07,2,25,-133,498,-399,44,42,0,0,0,1,3.6176e+07
88067,3.6279e+07,2,28,-125,484,-399,44,42,0,0,0,1,3.6279e+07
88514,3.6385e+07,2,30,-143,499,-399,44,42,0,0,0,1,3.6385e+07
88928,3.649e+07,2,40,-137,492,-399,44,42,0,0,0,1,3.649e+07
89380,3.6594e+07,2,38,-125,488,-399,44,42,0,0,0,1,3.6594e+07
89828,3.6699e+07,2,63,-108,484,-399,44,42,0,0,0,1,3.6699e+07
90276,3.6804e+07,2,48,-90,489,-399,44,42,0,0,0,1,3.6804e+07
90693,3.691e+07,2,50,-75,484,-399,44,42,0,0,0,1,3.691e+07
91141,3.7015e+07,2,52,-80,479,-399,44,42,0,0,0,1,3.7015e+07
91590,3.7121e+07,2,54,-115,483,-399,44,42,0,0,0,1,3.7121e+07
92034,3.7227e+07,2,54,-120,480,-399,44,42,0,0,0,1,3.7227e+07
92484,3.7333e+07,2,66,-144,476,-399,44,42,0,0,0,1,3.7333e+07
92932,3.7438e+07,2,63,-149,457,-399,44,42,0,0,0,1,3.7438e+07
93380,3.7543e+07,2,58,-150,475,-399,44,42,0,0,0,1,3.7543e+07
93829,3.765e+07,2,48,-168,477,-399,44,42,0,0,0,1,3.765e+07
94246,3.7756e+07,2,42,-168,465,-399,44,42,0,0,0,1,3.7756e+07
94693,3.7861e+07,2,47,-165,490,-399,44,42,0,0,0,1,3.7861e+07
95143,3.7967e+07,2,45,-146,473,-399,44,42,0,0,0,1,3.7967e+07
95559,3.8072e+07,2,60,-126,472,-399,44,42,0,0,0,1,3.8072e+07
96004,3.8176e+07,2,74,-99,464,-399,44,42,0,0,0,1,3.8176e+07
96449,3.8281e+07,2,87,-97,455,-399,44,42,0,0,0,1,3.8281e+07
96865,3.8386e+07,2,89,-88,453,-399,44,42,0,0,0,1,3.8386e+07
97307,3.849e+07,2,77,-93,457,-399,44,42,0,0,0,1,3.849e+07
97754,3.8594e+07,2,75,-110,466,-399,44,42,0,0,0,1,3.8594e+07
98172,3.8699e+07,2,76,-127,472,-399,44,42,0,0,0,1,3.8699e+07
98617,3.8806e+07,2,59,-141,432,-399,44,42,0,0,0,1,3.8806e+07
99066,3.8911e+07,2,51,-162,483,-399,44,42,0,0,0,1,3.8911e+07
99483,3.9019e+07,2,62,-164,480,-399,44,42,0,0,0,1,3.9019e+07
99930,3.9124e+07,2,56,-154,477,-399,44,42,0,0,0,1,3.9124e+07
1.0038e+05,3.9228e+07,2,59,-160,470,-399,44,42,0,0,0,1,3.9228e+07
1.0082e+05,3.9333e+07,2,60,-148,471,-399,44,42,0,0,0,1,3.9333e+07
1.0127e+05,3.9438e+07,2,60,-126,471,-399,44,42,0,0,0,1,3.9438e+07
1.0172e+05,3.9544e+07,2,53,-123,473,-399,44,42,0,0,0,1,3.9544e+07
1.0217e+05,3.9648e+07,2,64,-112,472,-399,44,42,0,0,0,1,3.9648e+07
1.0259e+05,3.9753e+07,2,69,-104,464,-399,44,42,0,0,0,1,3.9753e+07
1.0304e+05,3.9857e+07,2,71,-99,456,-399,44,42,0,0,0,1,3.9857e+07
1.0345e+05,3.9963e+07,2,71,-93,460,-399,44,42,0,0,0,1,3.9963e+07
1.0389e+05,4.0068e+07,2,81,-93,455,-399,44,42,0,0,0,1,4.0068e+07
1.0434e+05,4.0173e+07,2,74,-105,464,-399,44,42,0,0,0,1,4.0173e+07
1.0478e+05,4.0279e+07,2,57,-99,471,-399,44,42,0,0,0,1,4.0279e+07
1.052e+05,4.0384e+07,2,59,-116,469,-399,44,42,0,0,0,1,4.0384e+07
1.0565e+05,4.0489e+07,2,70,-122,463,-399,44,42,0,0,0,1,4.0489e+07
1.0606e+05,4.0595e+07,2,64,-131,469,-399,44,42,0,0,0,1,4.0595e+07
1.0651e+05,4.0701e+07,2,63,-120,466,-399,44,42,0,0,0,1,4.0701e+07
1.0696e+05,4.0807e+07,2,64,-114,472,-399,44,42,0,0,0,1,4.0807e+07
1.0741e+05,4.0913e+07,2,63,-124,472,-399,44,42,0,0,0,1,4.0913e+07
1.0785e+05,4.1018e+07,2,62,-121,465,-399,44,42,0,0,0,1,4.1018e+07
1.083e+05,4.1125e+07,2,54,-119,474,-399,44,42,0,0,0,1,4.1125e+07
1.0874e+05,4.123e+07,2,59,-139,466,-399,44,42,0,0,0,1,4.123e+07
1.0919e+05,4.1336e+07,2,66,-153,466,-399,44,42,0,0,0,1,4.1336e+07
1.0964e+05,4.144e+07,2,54,-164,463,-399,44,42,0,0,0,1,4.144e+07
1.1005e+05,4.1544e+07,2,57,-157,467,-399,44,42,0,0,0,1,4.1544e+07
1.105e+05,4.1649e+07,2,57,-160,467,-399,44,42,0,0,0,1,4.1649e+07
1.1095e+05,4.1755e+07,2,67,-168,469,-399,44,42,0,0,0,1,4.1755e+07
1.114e+05,4.186e+07,2,57,-165,468,-399,44,42,0,0,0,1,4.186e+07
1.1184e+05,4.1964e+07,2,54,-148,473,-399,44,42,0,0,0,1,4.1964e+07
1.1229e+05,4.2069e+07,2,50,-140,475,-399,44,42,0,0,0,1,4.2069e+07
1.1273e+05,4.2175e+07,2,65,-126,468,-399,44,42,0,0,0,1,4.2175e+07
1.1315e+05,4.2279e+07,2,60,-130,470,-399,44,42,0,0,0,1,4.2279e+07
1.136e+05,4.2386e+07,2,52,-135,472,-399,44,42,0,0,0,1,4.2386e+07
1.1401e+05,4.2491e+07,2,63,-130,470,-399,44,42,0,0,0,1,4.2491e+07
1.1445e+05,4.2597e+07,2,57,-140,475,-399,44,42,0,0,0,1,4.2597e+07
1.149e+05,4.2703e+07,2,58,-134,476,-399,44,42,0,0,0,1,4.2703e+07
1.1532e+05,4.2808e+07,2,54,-135,476,-399,44,42,0,0,0,1,4.2808e+07
1.1576e+05,4.2915e+07,2,51,-136,479,-399,44,42,0,0,0,1,4.2915e+07
1.1618e+05,4.302e+07,2,51,-132,473,-399,44,42,0,0,0,1,4.302e+07
1.1663e+05,4.3125e+07,2,53,-132,468,-399,44,42,0,0,0,1,4.3125e+07
1.1707e+05,4.323e+07,2,54,-139,469,-399,44,42,0,0,0,1,4.323e+07
1.1752e+05,4.3334e+07,2,67,-147,468,-399,44,42,0,0,0,1,4.3334e+07
1.1797e+05,4.3439e+07,2,65,-155,466,-399,44,42,0,0,0,1,4.3439e+07
1.1838e+05,4.3543e+07,2,50,-143,474,-399,44,42,0,0,0,1,4.3543e+07
1.1883e+05,4.3648e+07,2,49,-145,485,-399,44,42,0,0,0,1,4.3648e+07
1.1927e+05,4.3754e+07,2,49,-148,477,-399,44,42,0,0,0,1,4.3754e+07
1.1972e+05,4.3859e+07,2,43,-149,479,-399,44,42,0,0,0,1,4.3859e+07
1.2017e+05,4.3964e+07,2,47,-148,471,-399,44,42,0,0,0,1,4.3964e+07
1.2061e+05,4.4067e+07,2,54,-151,472,-399,44,42,0,0,0,1,4.4067e+07
1.2106e+05,4.4172e+07,2,47,-146,480,-399,44,42,0,0,0,1,4.4172e+07
1.2147e+05,4.4276e+07,2,58,-162,473,-399,44,42,0,0,0,1,4.4276e+07
1.2192e+05,4.4382e+07,2,51,-174,477,-399,44,42,0,0,0,1,4.4382e+07
1.2237e+05,4.4487e+07,2,59,-157,467,-399,44,42,0,0,0,1,4.4487e+07
1.2281e+05,4.4592e+07,2,75,-139,444,-399,44,42,0,0,0,1,4.4592e+07
1.2326e+05,4.4696e+07,2,80,-137,451,-399,44,42,0,0,0,1,4.4696e+07
1.237e+05,4.48e+07,2,76,-133,455,-399,44,42,0,0,0,1,4.48e+07
1.2412e+05,4.4904e+07,2,70,-149,454,-399,44,42,0,0,0,1,4.4904e+07
1.2457e+05,4.501e+07,2,68,-147,456,-399,44,42,0,0,0,1,4.501e+07
1.2501e+05,4.5114e+07,2,64,-143,470,-399,44,42,0,0,0,1,4.5114e+07
1.2546e+05,4.5219e+07,2,58,-158,472,-399,44,42,0,0,0,1,4.5219e+07
1.2585e+05,4.5324e+07,2,54,-154,474,-399,44,42,0,0,0,1,4.5324e+07
1.2629e+05,4.5429e+07,2,42,-154,474,-399,44,42,0,0,0,1,4.5429e+07
1.2674e+05,4.5535e+07,2,53,-156,477,-399,44,42,0,0,0,1,4.5535e+07
1.2718e+05,4.564e+07,2,34,-164,488,-399,44,42,0,0,0,1,4.564e+07
1.276e+05,4.5745e+07,2,49,-163,474,-399,44,42,0,0,0,1,4.5745e+07
1.2804e+05,4.585e+07,2,41,-168,473,-399,44,42,0,0,0,1,4.585e+07
1.2849e+05,4.5957e+07,2,36,-168,476,-399,44,42,0,0,0,1,4.5956e+07
1.2894e+05,4.6062e+07,2,35,-172,473,-399,44,42,0,0,0,1,4.6062e+07
1.2936e+05,4.6167e+07,2,58,-181,480,-399,44,42,0,0,0,1,4.6167e+07
1.298e+05,4.6274e+07,2,52,-177,481,-399,44,42,0,0,0,1,4.6274e+07
1.3025e+05,4.6379e+07,2,63,-174,475,-399,44,42,0,0,0,1,4.6379e+07
1.3069e+05,4.6485e+07,2,66,-159,473,-399,44,42,0,0,0,1,4.6485e+07
1.3111e+05,4.659e+07,2,50,-157,470,-399,44,42,0,0,0,1,4.659e+07
1.3155e+05,4.6695e+07,2,50,-152,457,-399,44,42,0,0,0,1,4.6695e+07
1.319e+05,4.68e+07,2,39,-139,467,-399,44,42,0,0,0,1,4.68e+07
1.3234e+05,4.6903e+07,2,52,-116,460,-399,44,42,0,0,0,1,4.6903e+07
1.3278e+05,4.7009e+07,2,49,-121,461,-399,44,42,0,0,0,1,4.7009e+07
1.3323e+05,4.7115e+07,2,44,-125,484,-399,44,42,0,0,0,1,4.7115e+07
1.3365e+05,4.722e+07,2,44,-137,494,-399,44,42,0,0,0,1,4.722e+07
1.341e+05,4.7326e+07,2,52,-141,494,-399,44,42,0,0,0,1,4.7326e+07
1.3454e+05,4.7432e+07,2,34,-152,492,-399,44,42,0,0,0,1,4.7432e+07
1.3496e+05,4.7536e+07,2,27,-152,489,-399,44,42,0,0,0,1,4.7536e+07
1.354e+05,4.7642e+07,2,30,-143,470,-399,44,42,0,0,0,1,4.7642e+07
1.3585e+05,4.7748e+07,2,27,-141,475,-399,44,42,0,0,0,1,4.7748e+07
1.3629e+05,4.7852e+07,2,29,-138,467,-399,44,42,0,0,0,1,4.7852e+07
1.3674e+05,4.7958e+07,2,40,-133,463,-399,44,42,0,0,0,1,4.7958e+07
1.3718e+05,4.8063e+07,2,59,-134,471,-399,44,42,0,0,0,1,4.8063e+07
1.376e+05,4.8169e+07,2,47,-130,489,-399,44,42,0,0,0,1,4.8169e+07
