LineNo,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
81982,3.4811e+07,0,6.7196,1.0974,308.38,359.11,6.2031,11.74,34.558,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82027,3.4821e+07,0,6.7245,1.0974,308.38,359.12,6.2079,11.745,34.562,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82073,3.4831e+07,0,6.7167,1.0975,308.37,359.11,6.2001,11.737,34.554,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82118,3.4849e+07,0,6.7307,1.0975,308.39,359.13,6.2141,11.751,34.568,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82163,3.486e+07,0,6.7416,1.0976,308.4,359.14,6.225,11.762,34.579,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82207,3.487e+07,0,6.7535,1.0976,308.41,359.15,6.2369,11.774,34.591,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82252,3.4881e+07,0,6.7576,1.0976,308.42,359.15,6.241,11.778,34.595,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82298,3.4891e+07,0,6.7821,1.0977,308.44,359.18,6.2655,11.802,34.62,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82344,3.4902e+07,0,6.7955,1.0977,308.45,359.19,6.279,11.816,34.633,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82393,3.4912e+07,0,6.7955,1.0977,308.45,359.19,6.279,11.816,34.633,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82437,3.4922e+07,0,6.7994,1.0978,308.46,359.19,6.2828,11.82,34.637,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82482,3.4932e+07,0,6.8305,1.0978,308.49,359.23,6.3139,11.851,34.668,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82529,3.4942e+07,0,6.85,1.0978,308.51,359.24,6.3334,11.87,34.687,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82574,3.4956e+07,0,6.8656,1.0979,308.52,359.26,6.349,11.886,34.703,1.9734e-05,0.010358,0.88289,0.10671,2.0579e-05
82618,3.4967e+07,0,6.8985,1.0979,308.69,359.47,6.5572,12.089,34.87,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
82663,3.4978e+07,0,7.1174,1.0953,308.73,359.51,6.5914,12.124,34.904,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
82706,3.499e+07,0,7.1357,1.0953,308.74,359.53,6.6098,12.142,34.923,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
82752,3.5e+07,0,7.161,1.0953,308.77,359.55,6.6351,12.168,34.948,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
82796,3.5011e+07,0,7.161,1.0953,308.77,359.55,6.6351,12.168,34.948,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
82845,3.5021e+07,0,7.2251,1.0954,308.83,359.62,6.6991,12.232,35.012,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
82890,3.5031e+07,0,7.2812,1.0954,308.89,359.67,6.7553,12.288,35.069,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
82935,3.5041e+07,0,7.3003,1.0955,308.91,359.69,6.7743,12.307,35.088,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
82981,3.5051e+07,0,7.3468,1.0955,308.96,359.74,6.8208,12.353,35.135,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83022,3.5068e+07,0,7.3974,1.0956,309.01,359.79,6.8714,12.404,35.185,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83066,3.5078e+07,0,7.4344,1.0956,309.04,359.83,6.9084,12.441,35.223,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83111,3.5088e+07,0,7.4845,1.0956,309.09,359.88,6.9585,12.491,35.273,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83155,3.5099e+07,0,7.5197,1.0957,309.13,359.91,6.9937,12.526,35.308,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83199,3.5109e+07,0,7.5197,1.0957,309.13,359.91,6.9937,12.526,35.308,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83246,3.5119e+07,0,7.5724,1.0957,309.18,359.96,7.0464,12.579,35.361,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83293,3.5129e+07,0,7.6245,1.0958,309.23,0.01588,7.0985,12.631,35.413,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83339,3.514e+07,0,7.68,1.0958,309.29,0.071401,7.1539,12.687,35.469,2.2435e-05,0.010144,0.88158,0.10823,2.2435e-05
83384,3.515e+07,0,7.7372,1.0958,309.79,0.28221,7.3081,12.796,35.386,1.969e-05,0.010003,0.88113,0.10883,2.2203e-05
83429,3.5164e+07,0,7.8707,1.092,310.16,0.45331,7.4388,12.894,35.345,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83470,3.5176e+07,0,8.0038,1.0892,310.2,0.49096,7.4763,12.932,35.383,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83515,3.5186e+07,0,8.0579,1.0892,310.25,0.54506,7.5304,12.986,35.437,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83561,3.5196e+07,0,8.1169,1.0893,310.31,0.6041,7.5894,13.045,35.496,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83605,3.5206e+07,0,8.1169,1.0893,310.31,0.6041,7.5894,13.045,35.496,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83651,3.5217e+07,0,8.1466,1.0893,310.34,0.63379,7.6191,13.075,35.526,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83699,3.5228e+07,0,8.193,1.0893,310.39,0.68025,7.6655,13.121,35.572,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83744,3.5238e+07,0,8.2453,1.0894,310.44,0.73261,7.7178,13.174,35.625,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83788,3.5248e+07,0,8.2777,1.0894,310.47,0.76501,7.7502,13.206,35.657,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83834,3.5258e+07,0,8.2777,1.0894,310.47,0.76501,7.7502,13.206,35.657,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83876,3.5269e+07,0,8.3471,1.0895,310.54,0.83444,7.8196,13.276,35.727,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83917,3.5281e+07,0,8.407,1.0895,310.6,0.89436,7.8795,13.336,35.787,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
83963,3.5291e+07,0,8.4448,1.0896,310.64,0.93219,7.9173,13.373,35.825,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
84007,3.5302e+07,0,8.4751,1.0896,310.67,0.96249,7.9475,13.404,35.855,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
84054,3.5312e+07,0,8.5086,1.0896,310.7,0.99598,7.981,13.437,35.889,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
84099,3.5322e+07,0,8.5814,1.0897,310.77,1.0689,8.0539,13.51,35.962,1.8965e-05,0.0098749,0.88062,0.10947,2.2268e-05
84149,3.5332e+07,0,8.5976,1.0897,311.05,1.1116,8.0569,13.482,35.807,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84195,3.5343e+07,0,8.6284,1.0859,311.1,1.1599,8.1051,13.53,35.855,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84240,3.5353e+07,0,8.6284,1.0859,311.1,1.1599,8.1051,13.53,35.855,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84286,3.5364e+07,0,8.6575,1.086,311.13,1.189,8.1342,13.559,35.885,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84327,3.538e+07,0,8.7152,1.086,311.18,1.2467,8.1919,13.617,35.942,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84373,3.5391e+07,0,8.7981,1.0861,311.27,1.3296,8.2748,13.7,36.025,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84418,3.5402e+07,0,8.7981,1.0861,311.27,1.3296,8.2748,13.7,36.025,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84462,3.5411e+07,0,8.7954,1.0861,311.26,1.3269,8.2721,13.697,36.023,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84508,3.5422e+07,0,8.8347,1.0862,311.3,1.3662,8.3114,13.736,36.062,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84553,3.5431e+07,0,8.8488,1.0862,311.32,1.3803,8.3255,13.751,36.076,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84603,3.5442e+07,0,8.8931,1.0862,311.36,1.4247,8.3698,13.795,36.121,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84648,3.5452e+07,0,8.8997,1.0863,311.37,1.4312,8.3764,13.801,36.127,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84693,3.5463e+07,0,8.8997,1.0863,311.37,1.4312,8.3764,13.801,36.127,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84738,3.5473e+07,0,8.9428,1.0863,311.41,1.4743,8.4194,13.845,36.17,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84780,3.5484e+07,0,8.9446,1.0863,311.41,1.4761,8.4213,13.846,36.172,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84828,3.5497e+07,0,8.9627,1.0864,311.43,1.4943,8.4394,13.865,36.19,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84873,3.5507e+07,0,8.9842,1.0864,311.45,1.5158,8.4609,13.886,36.212,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84914,3.5519e+07,0,8.9842,1.0864,311.45,1.5158,8.4609,13.886,36.212,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
84960,3.5529e+07,0,9.0073,1.0865,311.48,1.5389,8.4839,13.909,36.235,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
85006,3.554e+07,0,9.0155,1.0865,311.48,1.5471,8.4922,13.917,36.243,1.8792e-05,0.0098704,0.88085,0.10924,2.143e-05
85055,3.555e+07,0,9.0194,1.0865,311.68,1.4561,8.3612,13.755,35.968,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85099,3.5561e+07,0,8.8731,1.0821,311.67,1.4554,8.3605,13.754,35.966,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85143,3.5571e+07,0,8.8988,1.0822,311.7,1.4811,8.3862,13.78,35.992,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85188,3.5582e+07,0,8.8712,1.0822,311.67,1.4536,8.3586,13.752,35.965,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85233,3.5599e+07,0,8.8939,1.0822,311.7,1.4763,8.3813,13.775,35.987,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85278,3.561e+07,0,8.8756,1.0823,311.68,1.4579,8.363,13.756,35.969,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85324,3.562e+07,0,8.8852,1.0824,311.69,1.4675,8.3726,13.766,35.979,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85368,3.563e+07,0,8.8836,1.0824,311.69,1.4659,8.371,13.764,35.977,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85413,3.5641e+07,0,8.8836,1.0824,311.69,1.4659,8.371,13.764,35.977,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85463,3.5651e+07,0,8.8915,1.0824,311.69,1.4738,8.3789,13.772,35.985,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85508,3.5661e+07,0,8.8994,1.0825,311.7,1.4817,8.3868,13.78,35.993,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85553,3.5671e+07,0,8.8967,1.0825,311.7,1.4791,8.3841,13.777,35.99,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85597,3.5682e+07,0,8.917,1.0825,311.72,1.4993,8.4044,13.798,36.011,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85642,3.5692e+07,0,8.917,1.0825,311.72,1.4993,8.4044,13.798,36.011,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85685,3.5708e+07,0,8.9354,1.0826,311.74,1.5178,8.4228,13.816,36.029,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85730,3.5718e+07,0,8.9567,1.0827,311.76,1.539,8.4441,13.838,36.05,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85775,3.5729e+07,0,8.9663,1.0827,311.77,1.5486,8.4537,13.847,36.06,1.9568e-05,0.010007,0.88195,0.10801,1.9645e-05
85822,3.5739e+07,0,8.9923,1.0828,312.08,1.494,8.3439,13.694,35.745,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
85866,3.575e+07,0,8.9923,1.0828,312.08,1.494,8.3439,13.694,35.745,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
85915,3.576e+07,0,8.8539,1.0774,312.09,1.5034,8.3533,13.703,35.753,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
85959,3.577e+07,0,8.8502,1.0774,312.09,1.4997,8.3496,13.699,35.749,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86005,3.578e+07,0,8.8785,1.0774,312.11,1.5279,8.3779,13.727,35.777,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86052,3.5793e+07,0,8.8814,1.0775,312.12,1.5308,8.3808,13.73,35.78,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86097,3.5808e+07,0,8.874,1.0775,312.11,1.5234,8.3734,13.723,35.772,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86142,3.5818e+07,0,8.8854,1.0775,312.12,1.5348,8.3848,13.734,35.784,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86184,3.5829e+07,0,8.8935,1.0776,312.13,1.5429,8.3929,13.742,35.792,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86229,3.5839e+07,0,8.8911,1.0776,312.13,1.5405,8.3905,13.74,35.789,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86274,3.585e+07,0,8.8911,1.0776,312.13,1.5405,8.3905,13.74,35.789,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86322,3.586e+07,0,8.8918,1.0777,312.13,1.5411,8.3912,13.741,35.79,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86368,3.5871e+07,0,8.8858,1.0777,312.12,1.5351,8.3852,13.735,35.784,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86414,3.5881e+07,0,8.9051,1.0777,312.14,1.5544,8.4045,13.754,35.804,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86460,3.5891e+07,0,8.8898,1.0778,312.12,1.539,8.3891,13.739,35.788,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86504,3.5902e+07,0,8.8898,1.0778,312.12,1.539,8.3891,13.739,35.788,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86546,3.5913e+07,0,8.891,1.0778,312.13,1.5403,8.3903,13.74,35.789,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86588,3.5925e+07,0,8.892,1.0779,312.13,1.5412,8.3913,13.741,35.791,1.9498e-05,0.010139,0.8831,0.10672,1.9498e-05
86632,3.5935e+07,0,8.908,1.0779,312.58,1.507,8.2812,13.57,35.391,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
86677,3.5945e+07,0,8.7687,1.0714,312.57,1.507,8.2812,13.57,35.39,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
86723,3.5956e+07,0,8.7697,1.0714,312.58,1.508,8.2822,13.571,35.391,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
86770,3.5966e+07,0,8.78,1.0714,312.59,1.5183,8.2925,13.582,35.401,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
86816,3.5976e+07,0,8.794,1.0715,312.6,1.5323,8.3064,13.596,35.416,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
86860,3.5986e+07,0,8.794,1.0715,312.6,1.5323,8.3064,13.596,35.416,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
86906,3.5996e+07,0,8.8019,1.0716,312.61,1.5402,8.3143,13.604,35.424,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
86950,3.6006e+07,0,8.799,1.0716,312.61,1.5373,8.3114,13.601,35.421,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
86995,3.6021e+07,0,8.8097,1.0716,312.62,1.548,8.3222,13.611,35.432,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87039,3.6035e+07,0,8.8275,1.0717,312.63,1.5658,8.3399,13.629,35.45,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87084,3.6045e+07,0,8.853,1.0717,312.66,1.5913,8.3654,13.655,35.475,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87130,3.6055e+07,0,8.8604,1.0717,312.67,1.5987,8.3728,13.662,35.483,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87176,3.6065e+07,0,8.8959,1.0718,312.7,1.6342,8.4084,13.698,35.518,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87224,3.6075e+07,0,8.9073,1.0718,312.71,1.6455,8.4197,13.709,35.53,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87269,3.6085e+07,0,8.9073,1.0718,312.71,1.6455,8.4197,13.709,35.53,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87313,3.6095e+07,0,8.9432,1.0719,312.75,1.6814,8.4556,13.745,35.566,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87358,3.6105e+07,0,8.9652,1.0719,312.77,1.7034,8.4776,13.767,35.588,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87399,3.612e+07,0,9.0065,1.072,312.81,1.7447,8.5188,13.808,35.629,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87445,3.6131e+07,0,9.0145,1.072,312.82,1.7528,8.5269,13.816,35.637,1.9328e-05,0.01025,0.88425,0.10546,1.9328e-05
87489,3.6141e+07,0,9.0492,1.072,313.83,2.0868,8.7307,13.917,35.298,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87534,3.6151e+07,0,9.2473,1.0627,313.86,2.1188,8.7626,13.949,35.329,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87579,3.6161e+07,0,9.2853,1.0627,313.9,2.1568,8.8006,13.987,35.367,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87624,3.6172e+07,0,9.3197,1.0628,313.93,2.1912,8.8349,14.021,35.402,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87672,3.6182e+07,0,9.3197,1.0628,313.93,2.1912,8.8349,14.021,35.402,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87717,3.6192e+07,0,9.3475,1.0628,313.96,2.2191,8.8628,14.049,35.43,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87763,3.6202e+07,0,9.3573,1.0629,313.97,2.2289,8.8726,14.059,35.439,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87807,3.6213e+07,0,9.3621,1.0629,313.98,2.2337,8.8774,14.064,35.444,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87853,3.6227e+07,0,9.3962,1.0629,314.01,2.2679,8.9115,14.098,35.478,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87900,3.6239e+07,0,9.4172,1.063,314.03,2.2888,8.9324,14.119,35.499,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87945,3.6253e+07,0,9.4613,1.063,314.08,2.3329,8.9765,14.163,35.543,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
87989,3.6263e+07,0,9.454,1.0631,314.07,2.3257,8.9693,14.156,35.536,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
88036,3.6273e+07,0,9.454,1.0631,314.07,2.3257,8.9693,14.156,35.536,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
88085,3.6283e+07,0,9.4736,1.0631,314.09,2.3452,8.9888,14.175,35.556,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
88130,3.6293e+07,0,9.4797,1.0631,314.09,2.3514,8.995,14.181,35.562,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
88174,3.6303e+07,0,9.5031,1.0632,314.12,2.3747,9.0183,14.205,35.585,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
88220,3.6313e+07,0,9.527,1.0632,314.14,2.3987,9.0422,14.229,35.609,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
88264,3.6324e+07,0,9.527,1.0632,314.14,2.3987,9.0422,14.229,35.609,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
88303,3.6335e+07,0,9.5431,1.0633,314.16,2.4148,9.0583,14.245,35.625,1.9789e-05,0.0099842,0.88357,0.10641,1.9789e-05
88350,3.635e+07,0,9.5759,1.0633,315.06,2.3468,8.838,13.904,34.824,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88394,3.636e+07,0,9.3314,1.0501,315.09,2.3808,8.8721,13.938,34.856,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88439,3.6371e+07,0,9.345,1.0502,315.11,2.3943,8.8857,13.951,34.87,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88487,3.6381e+07,0,9.345,1.0502,315.11,2.3943,8.8857,13.951,34.87,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88535,3.6391e+07,0,9.3818,1.0502,315.14,2.4312,8.9225,13.988,34.907,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88582,3.6401e+07,0,9.406,1.0502,315.17,2.4554,8.9466,14.012,34.931,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88626,3.6411e+07,0,9.4383,1.0503,315.2,2.4877,8.979,14.045,34.963,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88674,3.6425e+07,0,9.4928,1.0504,315.25,2.5422,9.0334,14.099,35.018,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88719,3.6443e+07,0,9.5076,1.0504,315.27,2.557,9.0482,14.114,35.033,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88764,3.6453e+07,0,9.5219,1.0504,315.28,2.5713,9.0625,14.128,35.047,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88809,3.6463e+07,0,9.5382,1.0505,315.3,2.5877,9.0789,14.145,35.063,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88854,3.6474e+07,0,9.5835,1.0505,315.35,2.633,9.1242,14.19,35.109,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88898,3.6484e+07,0,9.5835,1.0505,315.35,2.633,9.1242,14.19,35.109,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88951,3.6494e+07,0,9.6101,1.0505,315.37,2.6595,9.1507,14.217,35.135,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
88995,3.6504e+07,0,9.6232,1.0506,315.38,2.6726,9.1638,14.23,35.148,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
89040,3.6514e+07,0,9.6398,1.0506,315.4,2.6892,9.1804,14.246,35.165,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
89084,3.6524e+07,0,9.6398,1.0506,315.4,2.6892,9.1804,14.246,35.165,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
89131,3.6534e+07,0,9.6822,1.0507,315.44,2.7317,9.2228,14.289,35.207,1.9849e-05,0.010204,0.88585,0.1039,1.9849e-05
89173,3.6546e+07,0,9.6609,1.0507,316.49,2.8649,9.1987,14.14,34.554,1.9372e-05,0.010127,0.88644,0.1034,1.9372e-05
89215,3.6558e+07,0,9.6696,1.0374,317.25,3.0092,9.2347,14.09,34.154,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89259,3.6568e+07,0,9.6852,1.0277,317.26,3.0222,9.2477,14.103,34.165,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89303,3.6577e+07,0,9.6862,1.0278,317.26,3.0232,9.2487,14.104,34.166,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89349,3.6588e+07,0,9.6912,1.0278,317.27,3.0284,9.2537,14.109,34.17,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89398,3.6598e+07,0,9.7019,1.0279,317.28,3.0392,9.2644,14.12,34.18,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89443,3.6608e+07,0,9.7002,1.0279,317.27,3.0375,9.2627,14.118,34.177,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89488,3.6619e+07,0,9.7002,1.0279,317.27,3.0375,9.2627,14.118,34.177,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89532,3.6629e+07,0,9.7176,1.028,317.29,3.0551,9.2801,14.135,34.194,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89576,3.6641e+07,0,9.7255,1.028,317.3,3.0631,9.288,14.143,34.201,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89618,3.6653e+07,0,9.7204,1.028,317.29,3.0581,9.2829,14.138,34.195,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89662,3.6663e+07,0,9.7389,1.0281,317.31,3.0766,9.3014,14.156,34.214,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89707,3.6673e+07,0,9.5883,1.0296,317.29,2.8942,9.1325,14.166,34.228,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89752,3.6683e+07,0,9.6103,1.0296,317.31,2.9161,9.1546,14.189,34.25,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89798,3.6693e+07,0,9.6103,1.0296,317.31,2.9161,9.1546,14.189,34.25,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89847,3.6703e+07,0,9.6422,1.0296,317.34,2.9479,9.1864,14.22,34.282,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89891,3.6713e+07,0,9.6636,1.0297,317.36,2.9693,9.2078,14.242,34.303,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89938,3.6723e+07,0,9.6905,1.0297,317.39,2.9961,9.2347,14.269,34.33,1.8767e-05,0.01006,0.88675,0.10315,1.8767e-05
89982,3.6733e+07,0,9.7352,1.0297,318.17,3.0985,9.2257,14.172,33.885,1.8939e-05,0.010066,0.8875,0.10239,1.8939e-05
90025,3.6749e+07,0,9.7071,1.0206,318.75,3.2049,9.2522,14.135,33.597,1.8398e-05,0.010038,0.88786,0.10207,1.8398e-05
90070,3.676e+07,0,9.7281,1.0139,318.79,3.2438,9.2911,14.174,33.636,1.8398e-05,0.010038,0.88786,0.10207,1.8398e-05
90114,3.677e+07,0,9.7779,1.0139,318.84,3.2934,9.3409,14.224,33.686,1.8398e-05,0.010038,0.88786,0.10207,1.8398e-05
90159,3.678e+07,0,9.8165,1.0139,318.88,3.3318,9.3794,14.263,33.725,1.8398e-05,0.010038,0.88786,0.10207,1.8398e-05
90203,3.679e+07,0,9.8514,1.014,318.91,3.3665,9.4144,14.298,33.76,1.8398e-05,0.010038,0.88786,0.10207,1.8398e-05
90249,3.6801e+07,0,9.8514,1.014,318.91,3.3665,9.4144,14.298,33.76,1.8398e-05,0.010038,0.88786,0.10207,1.8398e-05
