LineNo,TimeUS,C,MI,BI,GI,AI,SS
11693,1.7935e+07,1,0,0,0,0,0
11735,1.7945e+07,1,0,0,0,0,0
11773,1.7955e+07,1,0,0,0,0,0
11814,1.7965e+07,1,0,0,0,0,0
11857,1.7976e+07,1,0,0,0,0,0
11898,1.7985e+07,1,0,0,0,0,0
11940,1.7996e+07,1,0,0,0,0,0
11985,1.8006e+07,1,0,0,0,0,0
12025,1.8016e+07,1,0,0,0,0,0
12067,1.8026e+07,1,0,0,0,0,0
12111,1.8041e+07,1,0,0,0,0,0
12152,1.8051e+07,1,0,0,0,0,0
12192,1.8061e+07,1,0,0,0,0,0
12235,1.8071e+07,1,0,0,0,0,0
12275,1.8081e+07,1,0,0,0,0,0
12317,1.8091e+07,1,0,0,0,0,0
12360,1.8101e+07,1,0,0,0,0,0
12402,1.8111e+07,1,0,0,0,0,0
12448,1.8123e+07,1,0,0,0,0,0
12488,1.8133e+07,1,0,0,0,0,0
12533,1.8146e+07,1,0,0,0,0,0
12570,1.8156e+07,1,0,0,0,0,0
12611,1.8167e+07,1,0,0,0,0,0
12652,1.8177e+07,1,0,0,0,0,0
12694,1.8187e+07,1,0,0,0,0,0
12735,1.8197e+07,1,0,0,0,0,0
12779,1.8207e+07,1,0,0,0,0,0
12820,1.8217e+07,1,0,0,0,0,0
12860,1.8227e+07,1,0,0,0,0,0
12902,1.8237e+07,1,0,0,0,0,0
12940,1.8247e+07,1,0,0,0,0,0
12977,1.8257e+07,1,0,0,0,0,0
13018,1.8267e+07,1,0,0,0,0,0
13059,1.8277e+07,1,0,0,0,0,0
13101,1.8287e+07,1,0,0,0,0,0
13141,1.8298e+07,1,0,0,0,0,0
13186,1.8307e+07,1,0,0,0,0,0
13226,1.8317e+07,1,0,0,0,0,0
13269,1.8327e+07,1,0,0,0,0,0
13310,1.8338e+07,1,0,0,0,0,0
13348,1.8351e+07,1,0,0,0,0,0
13388,1.8361e+07,1,0,0,0,0,0
13429,1.8371e+07,1,0,0,0,0,0
13471,1.8381e+07,1,0,0,0,0,0
13511,1.8391e+07,1,0,0,0,0,0
13553,1.8401e+07,1,0,0,0,0,0
13597,1.8411e+07,1,0,0,0,0,0
13637,1.8421e+07,1,0,0,0,0,0
13678,1.8431e+07,1,0,0,0,0,0
13719,1.8441e+07,1,0,0,0,0,0
13757,1.8451e+07,1,0,0,0,0,0
13797,1.8461e+07,1,0,0,0,0,0
13835,1.8472e+07,1,0,0,0,0,0
13876,1.8482e+07,1,0,0,0,0,0
13918,1.8492e+07,1,0,0,0,0,0
13960,1.8502e+07,1,0,0,0,0,0
14005,1.8511e+07,1,0,0,0,0,0
14046,1.8522e+07,1,0,0,0,0,0
14089,1.8532e+07,1,0,0,0,0,0
14129,1.8542e+07,1,0,0,0,0,0
14170,1.8555e+07,1,0,0,0,0,0
14211,1.8564e+07,1,0,0,0,0,0
14252,1.8575e+07,1,0,0,0,0,0
14292,1.8585e+07,1,0,0,0,0,0
14334,1.8595e+07,1,0,0,0,0,0
14378,1.8605e+07,1,0,0,0,0,0
14421,1.8615e+07,1,0,0,0,0,0
14462,1.8625e+07,1,0,0,0,0,0
14502,1.8635e+07,1,0,0,0,0,0
14544,1.8645e+07,1,0,0,0,0,0
14581,1.8655e+07,1,0,0,0,0,0
14623,1.8666e+07,1,0,0,0,0,0
14664,1.8676e+07,1,0,0,0,0,0
14704,1.8686e+07,1,0,0,0,0,0
14745,1.8696e+07,1,0,0,0,0,0
14789,1.8706e+07,1,0,0,0,0,0
14831,1.8716e+07,1,0,0,0,0,0
14872,1.8726e+07,1,0,0,0,0,0
14915,1.8736e+07,1,0,0,0,0,0
14957,1.8746e+07,1,0,0,0,0,0
14991,1.8757e+07,1,0,0,0,0,0
15031,1.8766e+07,1,0,0,0,0,0
15071,1.8776e+07,1,0,0,0,0,0
15111,1.8787e+07,1,0,0,0,0,0
15153,1.8797e+07,1,0,0,0,0,0
15198,1.8807e+07,1,0,0,0,0,0
15241,1.8817e+07,1,0,0,0,0,0
15282,1.8827e+07,1,0,0,0,0,0
15324,1.8837e+07,1,0,0,0,0,0
15364,1.8847e+07,1,0,0,0,0,0
15399,1.8857e+07,1,0,0,0,0,0
15440,1.8867e+07,1,0,0,0,0,0
15480,1.8877e+07,1,0,0,0,0,0
15521,1.8887e+07,1,0,0,0,0,0
15563,1.8897e+07,1,0,0,0,0,0
15606,1.8908e+07,1,0,0,0,0,0
15648,1.8918e+07,1,0,0,0,0,0
15688,1.8928e+07,1,0,0,0,0,0
15732,1.8938e+07,1,0,0,0,0,0
15773,1.8951e+07,1,0,0,0,0,0
15814,1.8961e+07,1,0,0,0,0,0
15851,1.8971e+07,1,0,0,0,0,0
15892,1.8981e+07,1,0,0,0,0,0
15935,1.8991e+07,1,0,0,0,0,0
15975,1.9001e+07,1,0,0,0,0,0
16021,1.9011e+07,1,0,0,0,0,0
16061,1.9021e+07,1,0,0,0,0,0
16102,1.9031e+07,1,0,0,0,0,0
16145,1.9041e+07,1,0,0,0,0,0
16182,1.9054e+07,1,0,0,0,0,0
16223,1.9064e+07,1,0,0,0,0,0
16263,1.9074e+07,1,0,0,0,0,0
16304,1.9084e+07,1,0,0,0,0,0
16346,1.9094e+07,1,0,0,0,0,0
16387,1.9104e+07,1,0,0,0,0,0
16432,1.9114e+07,1,0,0,0,0,0
16472,1.9124e+07,1,0,0,0,0,0
16514,1.9134e+07,1,0,0,0,0,0
16557,1.9144e+07,1,0,0,0,0,0
16598,1.9159e+07,1,0,0,0,0,0
16638,1.9169e+07,1,0,0,0,0,0
16680,1.918e+07,1,0,0,0,0,0
16721,1.919e+07,1,0,0,0,0,0
16761,1.92e+07,1,0,0,0,0,0
16805,1.921e+07,1,0,0,0,0,0
16846,1.9221e+07,1,0,0,0,0,0
16888,1.9231e+07,1,0,0,0,0,0
16929,1.9241e+07,1,0,0,0,0,0
16969,1.9251e+07,1,0,0,0,0,0
17007,1.9264e+07,1,0,0,0,0,0
17052,1.9276e+07,1,0,0,0,0,0
17093,1.9286e+07,1,0,0,0,0,0
17134,1.9296e+07,1,0,0,0,0,0
17174,1.9306e+07,1,0,0,0,0,0
17222,1.9319e+07,1,0,0,0,0,0
17266,1.9329e+07,1,0,0,0,0,0
17306,1.9339e+07,1,0,0,0,0,0
17347,1.9352e+07,1,0,0,0,0,0
17384,1.9362e+07,1,0,0,0,0,0
17425,1.9372e+07,1,0,0,0,0,0
17468,1.9382e+07,1,0,0,0,0,0
17508,1.9392e+07,1,0,0,0,0,0
17550,1.9402e+07,1,0,0,0,0,0
17593,1.9412e+07,1,0,0,0,0,0
17635,1.9422e+07,1,0,0,0,0,0
17675,1.9432e+07,1,0,0,0,0,0
17716,1.9442e+07,1,0,0,0,0,0
17757,1.9455e+07,1,0,0,0,0,0
17798,1.9465e+07,1,0,0,0,0,0
17839,1.9475e+07,1,0,0,0,0,0
17881,1.9485e+07,1,0,0,0,0,0
17923,1.9495e+07,1,0,0,0,0,0
17964,1.9505e+07,1,0,0,0,0,0
18009,1.9515e+07,1,0,0,0,0,0
18052,1.9525e+07,1,0,0,0,0,0
18092,1.9535e+07,1,0,0,0,0,0
18133,1.9545e+07,1,0,0,0,0,0
18173,1.9557e+07,1,0,0,0,0,0
18215,1.9568e+07,1,0,0,0,0,0
18256,1.9578e+07,1,0,0,0,0,0
18293,1.9588e+07,1,0,0,0,0,0
18335,1.9598e+07,1,0,0,0,0,0
18376,1.9608e+07,1,0,0,0,0,0
18422,1.9618e+07,1,0,0,0,0,0
18463,1.9628e+07,1,0,0,0,0,0
18503,1.9638e+07,1,0,0,0,0,0
18544,1.9648e+07,1,0,0,0,0,0
18584,1.9658e+07,1,0,0,0,0,0
18620,1.9668e+07,1,0,0,0,0,0
18662,1.9678e+07,1,0,0,0,0,0
18702,1.9688e+07,1,0,0,0,0,0
18743,1.9698e+07,1,0,0,0,0,0
18786,1.9708e+07,1,0,0,0,0,0
18830,1.9718e+07,1,0,0,0,0,0
18872,1.9728e+07,1,0,0,0,0,0
18913,1.9738e+07,1,0,0,0,0,0
18953,1.9748e+07,1,0,0,0,0,0
18995,1.9758e+07,1,0,0,0,0,0
19033,1.9768e+07,1,0,0,0,0,0
19073,1.9778e+07,1,0,0,0,0,0
19114,1.9789e+07,1,0,0,0,0,0
19154,1.9798e+07,1,0,0,0,0,0
19197,1.9809e+07,1,0,0,0,0,0
19243,1.9818e+07,1,0,0,0,0,0
19284,1.9828e+07,1,0,0,0,0,0
19325,1.9839e+07,1,0,0,0,0,0
19365,1.9848e+07,1,0,0,0,0,0
19407,1.9861e+07,1,0,0,0,0,0
19447,1.9871e+07,1,0,0,0,0,0
19488,1.9881e+07,1,0,0,0,0,0
19529,1.9891e+07,1,0,0,0,0,0
19570,1.9901e+07,1,0,0,0,0,0
19618,1.9914e+07,1,0,0,0,0,0
19659,1.9923e+07,1,0,0,0,0,0
19702,1.9934e+07,1,0,0,0,0,0
19743,1.9944e+07,1,0,0,0,0,0
19781,1.9953e+07,1,0,0,0,0,0
19819,1.9963e+07,1,0,0,0,0,0
19860,1.9974e+07,1,0,0,0,0,0
19903,1.9984e+07,1,0,0,0,0,0
19943,1.9994e+07,1,0,0,0,0,0
19985,2.0003e+07,1,0,0,0,0,0
20029,2.0014e+07,1,0,0,0,0,0
20071,2.0024e+07,1,0,0,0,0,0
20112,2.0034e+07,1,0,0,0,0,0
20152,2.0043e+07,1,0,0,0,0,0
20193,2.0054e+07,1,0,0,0,0,0
20228,2.0064e+07,1,0,0,0,0,0
20269,2.0074e+07,1,0,0,0,0,0
20310,2.0084e+07,1,0,0,0,0,0
20350,2.0094e+07,1,0,0,0,0,0
20392,2.0104e+07,1,0,0,0,0,0
20437,2.0114e+07,1,0,0,0,0,0
20478,2.0124e+07,1,0,0,0,0,0
20520,2.0134e+07,1,0,0,0,0,0
20560,2.0144e+07,1,0,0,0,0,0
20604,2.0156e+07,1,0,0,0,0,0
20641,2.0166e+07,1,0,0,0,0,0
20681,2.0176e+07,1,0,0,0,0,0
20721,2.0186e+07,1,0,0,0,0,0
20762,2.0196e+07,1,0,0,0,0,0
20803,2.0206e+07,1,0,0,0,0,0
20847,2.0216e+07,1,0,0,0,0,0
20889,2.0226e+07,1,0,0,0,0,0
20930,2.0236e+07,1,0,0,0,0,0
20971,2.0246e+07,1,0,0,0,0,0
21012,2.0259e+07,1,0,0,0,0,0
21050,2.0269e+07,1,0,0,0,0,0
21091,2.0279e+07,1,0,0,0,0,0
21131,2.0288e+07,1,0,0,0,0,0
21173,2.0299e+07,1,0,0,0,0,0
21213,2.0308e+07,1,0,0,0,0,0
21260,2.0319e+07,1,0,0,0,0,0
21301,2.0329e+07,1,0,0,0,0,0
21343,2.0338e+07,1,0,0,0,0,0
21386,2.0349e+07,1,0,0,0,0,0
21423,2.0358e+07,1,0,0,0,0,0
21460,2.0368e+07,1,0,0,0,0,0
21501,2.0378e+07,1,0,0,0,0,0
21541,2.0388e+07,1,0,0,0,0,0
21582,2.0398e+07,1,0,0,0,0,0
21623,2.0409e+07,1,0,0,0,0,0
21668,2.0419e+07,1,0,0,0,0,0
21709,2.0429e+07,1,0,0,0,0,0
21749,2.0439e+07,1,0,0,0,0,0
21792,2.0449e+07,1,0,0,0,0,0
21829,2.0462e+07,1,0,0,0,0,0
21869,2.0471e+07,1,0,0,0,0,0
21912,2.0482e+07,1,0,0,0,0,0
21952,2.0492e+07,1,0,0,0,0,0
21994,2.0502e+07,1,0,0,0,0,0
22034,2.0512e+07,1,0,0,0,0,0
22080,2.0522e+07,1,0,0,0,0,0
22122,2.0532e+07,1,0,0,0,0,0
22163,2.0542e+07,1,0,0,0,0,0
22204,2.0552e+07,1,0,0,0,0,0
22246,2.0564e+07,1,0,0,0,0,0
22284,2.0574e+07,1,0,0,0,0,0
22324,2.0584e+07,1,0,0,0,0,0
22365,2.0595e+07,1,0,0,0,0,0
22405,2.0605e+07,1,0,0,0,0,0
22451,2.0615e+07,1,0,0,0,0,0
22493,2.0625e+07,1,0,0,0,0,0
22533,2.0635e+07,1,0,0,0,0,0
22574,2.0645e+07,1,0,0,0,0,0
22616,2.0655e+07,1,0,0,0,0,0
22657,2.0665e+07,1,0,0,0,0,0
22694,2.0675e+07,1,0,0,0,0,0
22732,2.0685e+07,1,0,0,0,0,0
22774,2.0695e+07,1,0,0,0,0,0
22814,2.0705e+07,1,0,0,0,0,0
22859,2.0715e+07,1,0,0,0,0,0
22900,2.0725e+07,1,0,0,0,0,0
22944,2.0735e+07,1,0,0,0,0,0
22984,2.0745e+07,1,0,0,0,0,0
23026,2.0757e+07,1,0,0,0,0,0
23067,2.0768e+07,1,0,0,0,0,0
23104,2.0778e+07,1,0,0,0,0,0
23145,2.0788e+07,1,0,0,0,0,0
23185,2.0798e+07,1,0,0,0,0,0
23227,2.0808e+07,1,0,0,0,0,0
23273,2.0818e+07,1,0,0,0,0,0
23314,2.0828e+07,1,0,0,0,0,0
23355,2.0838e+07,1,0,0,0,0,0
23395,2.0848e+07,1,0,0,0,0,0
23438,2.0858e+07,1,0,0,0,0,0
23478,2.0871e+07,1,0,0,0,0,0
23519,2.088e+07,1,0,0,0,0,0
23560,2.089e+07,1,0,0,0,0,0
23603,2.09e+07,1,0,0,0,0,0
23644,2.091e+07,1,0,0,0,0,0
23688,2.092e+07,1,0,0,0,0,0
23729,2.093e+07,1,0,0,0,0,0
23771,2.094e+07,1,0,0,0,0,0
23813,2.095e+07,1,0,0,0,0,0
23854,2.096e+07,1,0,0,0,0,0
23895,2.097e+07,1,0,0,0,0,0
23938,2.0983e+07,1,0,0,0,0,0
23978,2.0993e+07,1,0,0,0,0,0
24019,2.1003e+07,1,0,0,0,0,0
24061,2.1013e+07,1,0,0,0,0,0
24105,2.1023e+07,1,0,0,0,0,0
24146,2.1033e+07,1,0,0,0,0,0
24187,2.1043e+07,1,0,0,0,0,0
24228,2.1053e+07,1,0,0,0,0,0
24265,2.1063e+07,1,0,0,0,0,0
24310,2.1078e+07,1,0,0,0,0,0
24351,2.1088e+07,1,0,0,0,0,0
24392,2.1098e+07,1,0,0,0,0,0
24434,2.1108e+07,1,0,0,0,0,0
24479,2.1118e+07,1,0,0,0,0,0
24519,2.1128e+07,1,0,0,0,0,0
24563,2.1138e+07,1,0,0,0,0,0
24603,2.1149e+07,1,0,0,0,0,0
24644,2.1159e+07,1,0,0,0,0,0
24681,2.1169e+07,1,0,0,0,0,0
24722,2.1179e+07,1,0,0,0,0,0
24764,2.1189e+07,1,0,0,0,0,0
24804,2.1199e+07,1,0,0,0,0,0
24846,2.1209e+07,1,0,0,0,0,0
24890,2.1219e+07,1,0,0,0,0,0
24931,2.1229e+07,1,0,0,0,0,0
24971,2.1239e+07,1,0,0,0,0,0
25013,2.1249e+07,1,0,0,0,0,0
25054,2.1259e+07,1,0,0,0,0,0
25094,2.1272e+07,1,0,0,0,0,0
25136,2.1282e+07,1,0,0,0,0,0
25177,2.1292e+07,1,0,0,0,0,0
25218,2.1302e+07,1,0,0,0,0,0
25259,2.1312e+07,1,0,0,0,0,0
25303,2.1322e+07,1,0,0,0,0,0
25345,2.1332e+07,1,0,0,0,0,0
25387,2.1342e+07,1,0,0,0,0,0
25428,2.1352e+07,1,0,0,0,0,0
25471,2.1365e+07,1,0,0,0,0,0
25509,2.1375e+07,1,0,0,0,0,0
25550,2.1385e+07,1,0,0,0,0,0
25592,2.1395e+07,1,0,0,0,0,0
25633,2.1405e+07,1,0,0,0,0,0
25673,2.1415e+07,1,0,0,0,0,0
25718,2.1425e+07,1,0,0,0,0,0
25760,2.1435e+07,1,0,0,0,0,0
25800,2.1445e+07,1,0,0,0,0,0
25844,2.1457e+07,1,0,0,0,0,0
25884,2.1467e+07,1,0,0,0,0,0
25924,2.1478e+07,1,0,0,0,0,0
25966,2.1488e+07,1,0,0,0,0,0
26007,2.1498e+07,1,0,0,0,0,0
26048,2.1508e+07,1,0,0,0,0,0
26092,2.1518e+07,1,0,0,0,0,0
26136,2.1528e+07,1,0,0,0,0,0
26176,2.1538e+07,1,0,0,0,0,0
26217,2.1548e+07,1,0,0,0,0,0
26258,2.1558e+07,1,0,0,0,0,0
26298,2.1568e+07,1,0,0,0,0,0
26337,2.1581e+07,1,0,0,0,0,0
