LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
2374,15605336,1,-0.003786253,0.006368155,-0.001952346,-0.3904365,0.1924276,-9.873899,0,0,45.5824,1,1,754,996
2377,15608328,1,-0.002355931,0.007059741,0.00260693,-0.390925,0.1661369,-9.869317000000001,0,0,45.5824,1,1,754,996
2408,15611061,1,-0.0006710247,0.003582798,0.004896699,-0.3740252,0.1476976,-9.841551000000001,0,0,45.5824,1,1,754,996
2415,15613297,1,0.0002134081,-0.001616198,0.00581172,-0.3428683,0.117084,-9.804216,0,0,45.5824,1,1,754,996
2418,15615677,1,-5.986819e-06,-0.003220041,0.006262559,-0.322323,0.1080348,-9.790552,0,0,45.58271,1,1,754,996
2421,15618338,1,0.002293589,-0.005220909,0.007975339,-0.3015458,0.1107697,-9.791461,0,0,45.58271,1,1,754,996
2452,15621169,1,0.003496636,-0.005366195,0.007990613000000001,-0.2962318,0.1153175,-9.791052000000001,0,0,45.58271,1,1,754,996
2455,15622891,1,0.005808042,-0.004460484,0.005142597,-0.2785912,0.1241835,-9.777323000000001,0,0,45.58271,1,1,754,996
2458,15625853,1,0.007051898,-0.003121697,-0.00061605,-0.2755029,0.1324015,-9.763088,0,0,45.58271,1,1,754,996
2461,15628020,1,0.007623994,-0.00315833,-0.005321233,-0.278963,0.14425,-9.741617,0,0,45.58304,1,1,754,996
2492,15630615,1,0.007379841,0.0002052861,-0.006760772,-0.2885483,0.1465898,-9.740069,0,0,45.58304,1,1,754,996
2496,15637169,1,-0.002075195,0.007732651,-0.001680378,-0.3003937,0.1413719,-9.763339999999999,0,0,45.58304,1,1,754,996
2499,15638774,1,-0.004681787,0.006548638,0.001509031,-0.3074063,0.1404452,-9.785557000000001,0,0,45.58341,1,1,754,996
2530,15641301,1,-0.002760769,0.005132786,0.006417168,-0.3165742,0.1348265,-9.829580999999999,0,0,45.58341,1,1,754,996
2535,15644147,1,-0.0007614459,0.004115994,0.008866976,-0.3176229,0.1237457,-9.841142,0,0,45.58341,1,1,754,996
2538,15646054,1,0.0004925055999999999,0.00136306,0.008927216,-0.3052399,0.1069125,-9.823636,0,0,45.58341,1,1,754,996
2542,15648848,1,-0.0001370722,0.000686379,0.007107753,-0.3014012,0.1102526,-9.804992,0,0,45.58341,1,1,754,996
2573,15651309,1,0.0003259695,0.0006860463,0.002697747,-0.3160365,0.1213883,-9.775473,0,0,45.58381,1,1,754,996
2576,15654221,1,-0.0001854463,0.002655488,-0.0001808946,-0.3209485,0.1181849,-9.756213000000001,0,0,45.58381,1,1,754,996
2579,15656614,1,-0.0003474933,0.003201046,-0.0009930920000000001,-0.3113726,0.09916162000000001,-9.757816999999999,0,0,45.58381,1,1,754,996
2582,15658822,1,0.001562295,0.00290897,-7.377061e-05,-0.3020206,0.09612466,-9.767842,0,0,45.58381,1,1,754,996
2613,15661381,1,0.004451807,0.002529822,0.003259834,-0.299241,0.09722741999999999,-9.812087,0,0,45.58424,1,1,754,996
2617,15663658,1,0.006444834,0.002433951,0.005064202,-0.2915746,0.09216367,-9.858858,0,0,45.58424,1,1,754,996
2620,15666641,1,0.007559801,0.003652146,0.006749318,-0.2694779,0.08900573000000001,-9.915882999999999,0,0,45.58424,1,1,754,996
2623,15668831,1,0.007207923,0.004081612,0.007360505,-0.2589619,0.09011336,-9.935933,0,0,45.58424,1,1,754,996
2654,15672019,1,0.003570236,0.00190368,0.002027521,-0.2747775,0.08424047,-9.956474999999999,0,0,45.58471,1,1,754,996
2657,15673569,1,0.003121476,0.001472276,-0.002679333,-0.2900337,0.07409166,-9.955493000000001,0,0,45.58471,1,1,754,996
2660,15676067,1,0.00315519,0.001948484,-0.004255591,-0.2895884,0.0642572,-9.930861,0,0,45.58471,1,1,754,996
2663,15678808,1,0.002595227,0.003648449,-0.005537257,-0.2815261,0.06692882999999999,-9.898704,0,0,45.58471,1,1,754,996
2694,15681824,1,0.003481297,0.005234136,-0.002636392,-0.2685019,0.05099348,-9.85258,0,0,45.58471,1,1,754,996
2698,15684113,1,0.00552419,0.004559455,0.002121991,-0.2635902,0.02882586,-9.831597,0,0,45.58519,1,1,754,996
2701,15686242,1,0.006916073,0.003814348,0.006022543,-0.276343,-0.008349186999999999,-9.808752,0,0,45.58519,1,1,754,996
2708,15688877,1,0.007186893,0.00363979,0.006680564,-0.293117,-0.02080408,-9.800943,0,0,45.58519,1,1,754,996
2740,15691569,1,0.007363538,0.00373302,0.006481328,-0.3045174,-0.01094693,-9.791546,0,0,45.58519,1,1,754,996
2743,15694088,1,0.007605015,0.003440052,0.003290245,-0.3019424,0.001942121,-9.773046000000001,0,0,45.58519,1,1,754,996
2746,15696558,1,0.007690867,0.002015847,-1.105722e-05,-0.3041793,0.01517804,-9.729759,0,0,45.58567,1,1,754,996
2749,15698848,1,0.007675813,0.001532911,-0.0008367858,-0.310224,0.023881,-9.698669000000001,0,0,45.58567,1,1,754,996
2780,15701269,1,0.00679238,0.001403248,-0.0004966989,-0.2930487,0.05156209,-9.668035,0,0,45.58567,1,1,754,996
2784,15703601,1,0.004760663,0.001099115,0.001810241,-0.2742143,0.067889,-9.650128,0,0,45.58567,1,1,754,996
2787,15706720,1,0.001189681,0.003477771,0.005005747,-0.2297136,0.08272834,-9.648205000000001,0,0,45.58612,1,1,754,996
2790,15709226,1,-0.0005814999,0.007015209,0.004367143,-0.2041524,0.09303652,-9.65978,0,0,45.58612,1,1,754,996
2821,15711456,1,-0.0001772722,0.008799822000000001,0.003279923,-0.208123,0.1260392,-9.68994,0,0,45.58612,1,1,754,996
2825,15713618,1,-0.0004830156,0.009290415999999999,0.00165725,-0.2157642,0.1489543,-9.692278999999999,0,0,45.58612,1,1,754,996
2828,15716083,1,-0.002046214,0.008013777,-0.0006795914,-0.2328629,0.1678167,-9.689622999999999,0,0,45.58656,1,1,754,996
2831,15718894,1,-0.001473451,0.007400732,-0.001812622,-0.2480282,0.1761048,-9.69276,0,0,45.58656,1,1,754,996
2862,15721919,1,0.001564572,0.006274749,-0.003239319,-0.2710707,0.1661853,-9.692905,0,0,45.58656,1,1,754,996
2865,15724014,1,0.003620327,0.003927594,-0.001859651,-0.2849102,0.1501312,-9.689608,0,0,45.58656,1,1,754,996
2868,15726616,1,0.004954203,0.003188904,0.0008978543,-0.2913988,0.1223305,-9.693312000000001,0,0,45.58656,1,1,754,996
2871,15728920,1,0.004710105,0.003534077,0.002190297,-0.2968681,0.1051642,-9.703110000000001,0,0,45.58698,1,1,754,996
2902,15731621,1,0.002773025,0.003121695,0.0006342029,-0.3073931,0.08667647000000001,-9.699786,0,0,45.58698,1,1,754,996
2907,15735046,1,0.0004542852,0.001546915,-0.002876842,-0.3104414,0.07422711999999999,-9.687999,0,0,45.58698,1,1,754,996
2910,15736757,1,-0.003337314,-0.0005586959,-0.005128406,-0.3180406,0.07487737,-9.679955,0,0,45.58698,1,1,754,996
2913,15738788,1,-0.004450166,-0.0005692826,-0.004274842,-0.3224433,0.08360608999999999,-9.685942000000001,0,0,45.58739,1,1,754,996
2946,15741585,1,-0.002470628,-0.001724861,0.001012538,-0.3243825,0.09365372,-9.709496,0,0,45.58739,1,1,754,996
2949,15743783,1,-0.0006020251,-0.001701673,0.002257772,-0.3233524,0.09632099,-9.726649,0,0,45.58739,1,1,754,996
2952,15746605,1,0.002951648,-0.0003808433,0.004627355,-0.3223751,0.08882853,-9.744828,0,0,45.58739,1,1,754,996
2955,15748825,1,0.005403041,-0.0009252756,0.006023708,-0.3090216,0.07827571,-9.749763,0,0,45.58739,1,1,754,996
2986,15751609,1,0.006601253,-0.001972943,0.0045272,-0.2772273,0.05691325,-9.762935000000001,0,0,45.58779,1,1,754,996
2991,15756787,1,0.00416418,-0.002508363,0.0009073124,-0.2235639,0.02367673,-9.792804,0,0,45.58779,1,1,754,996
2994,15758927,1,0.002544526,-0.00153265,0.0004643993,-0.2129368,0.02642139,-9.822129,0,0,45.58779,1,1,754,996
3025,15761842,1,-0.001280552,0.0003830802,-0.0005396204,-0.2119632,0.03914114,-9.850598,0,0,45.58819,1,1,754,996
3029,15764447,1,-0.005662388,0.0006012467,0.0005507751,-0.2121887,0.06928624,-9.876772000000001,0,0,45.58819,1,1,754,996
3033,15766457,1,-0.00713343,0.0009342129,0.002004856,-0.2168289,0.08989662,-9.882469,0,0,45.58819,1,1,754,996
3036,15769297,1,-0.007908846000000001,0.003582063,0.004742426,-0.2228291,0.09121353,-9.884259,0,0,45.58819,1,1,754,996
3067,15772097,1,-0.01026102,0.00404111,0.002707411,-0.2201198,0.08226894,-9.891500000000001,0,0,45.58856,1,1,754,996
3070,15774076,1,-0.00917479,0.002807059,0.00213702,-0.2221073,0.0865287,-9.902210999999999,0,0,45.58856,1,1,754,996
3073,15776781,1,-0.007479258,0.002493188,0.002148798,-0.2268538,0.09362951999999999,-9.90321,0,0,45.58856,1,1,754,996
3076,15779240,1,-0.003453787,0.003589025,0.002512675,-0.2160311,0.1064771,-9.889165,0,0,45.58856,1,1,754,996
3107,15782128,1,0.0005330571,0.004793413,0.003251371,-0.2071489,0.104231,-9.882182999999999,0,0,45.58856,1,1,754,996
3111,15783933,1,0.001546636,0.004626427,0.004624954,-0.2003648,0.08788718,-9.893250999999999,0,0,45.58891,1,1,754,996
3114,15786476,1,0.0004316036,0.0005508726,0.006655115,-0.2010885,0.0827806,-9.905345000000001,0,0,45.58891,1,1,754,996
3120,15789552,1,0.0004258106,-0.002458115,0.005762935,-0.2091249,0.08650304,-9.922098,0,0,45.58891,1,1,754,996
3154,15792115,1,0.001482138,-0.001667637,0.00437987,-0.2227613,0.09132111,-9.907268,0,0,45.58891,1,1,754,996
3158,15794893,1,0.002064168,-0.001083296,0.003257341,-0.2318577,0.09256473,-9.890485999999999,0,0,45.58924,1,1,754,996
3161,15797046,1,0.001837641,-0.0006116217,0.002927142,-0.2472478,0.09623651,-9.878346000000001,0,0,45.58924,1,1,754,996
3164,15799346,1,0.0001131421,-0.002069323,0.003150859,-0.271851,0.09349829,-9.875076999999999,0,0,45.58924,1,1,754,996
3195,15802238,1,-0.001631221,-0.002255649,0.00231185,-0.3055979,0.08473372,-9.866269000000001,0,0,45.58924,1,1,754,996
3199,15804242,1,-0.001398211,-0.0007949017,0.001736894,-0.3194315,0.09143823,-9.856232,0,0,45.58958,1,1,754,996
3202,15807267,1,0.0003610376,0.005492298,-0.0007932485,-0.3329548,0.1043167,-9.857529,0,0,45.58958,1,1,754,996
3205,15809455,1,0.001486117,0.009595648999999999,-0.002443923,-0.3319209,0.1026789,-9.845952,0,0,45.58958,1,1,754,996
3236,15812027,1,-0.0007249013,0.009334392,-0.001512627,-0.3115972,0.1017377,-9.815505999999999,0,0,45.58958,1,1,754,996
3240,15814729,1,-0.002448626,0.009537446999999999,0.0006555538,-0.2931684,0.1053149,-9.8154,0,0,45.58958,1,1,754,996
3243,15817013,1,-0.000181743,0.01018752,0.003437082,-0.2730888,0.1096223,-9.816060999999999,0,0,45.58991,1,1,754,996
3246,15820056,1,0.001374471,0.007973516999999999,0.005236516,-0.2693408,0.107558,-9.82267,0,0,45.58991,1,1,754,996
3277,15822554,1,0.000305087,0.004114915,0.006422429,-0.2603428,0.09547976,-9.839842000000001,0,0,45.58991,1,1,754,996
3282,15825083,1,-0.001160383,-0.0005214011,0.007291997,-0.2469364,0.1087901,-9.852798,0,0,45.58991,1,1,754,996
3285,15827264,1,-0.002934918,-0.002590179,0.00558113,-0.2397568,0.1167377,-9.864812000000001,0,0,45.59024,1,1,754,996
3288,15832675,1,-0.001810605,-0.0009189723,0.005822412,-0.2075648,0.1323966,-9.896115999999999,0,0,45.59024,1,1,754,996
3319,15835274,1,0.0004159757,-4.832203e-05,0.00557988,-0.1997076,0.1360416,-9.923389999999999,0,0,45.59024,1,1,754,996
3322,15841055,1,0.001968647,0.0008221249,-0.0001894962,-0.2298378,0.1509154,-9.971273999999999,0,0,45.59058,1,1,754,996
3325,15842938,1,0.001062225,0.001774856,-0.002545444,-0.2347204,0.1450593,-9.944146999999999,0,0,45.59058,1,1,754,996
3357,15845233,1,0.0004126948,0.0005337061,-0.002522109,-0.233979,0.1373376,-9.919612000000001,0,0,45.59058,1,1,754,996
3360,15847929,1,-0.0005615597,-0.003257697,-0.001057329,-0.2204333,0.1188042,-9.886581,0,0,45.59093,1,1,754,996
3363,15850730,1,-0.0004038148,-0.003847005,-0.0003516221,-0.2155754,0.1090825,-9.868831,0,0,45.59093,1,1,754,996
3367,15853284,1,0.0002331295,-0.0009244407,0.001906238,-0.232725,0.1133855,-9.840699000000001,0,0,45.59093,1,1,754,996
3399,15855280,1,-0.0002358664,0.001137808,0.002895354,-0.2405035,0.115249,-9.827681999999999,0,0,45.59093,1,1,754,996
3402,15857900,1,-3.743824e-05,-0.0001940826,0.003043394,-0.2584356,0.1133228,-9.786587000000001,0,0,45.59093,1,1,754,996
3405,15860553,1,0.0005200948,-0.002071585,0.003909604,-0.2649493,0.1098402,-9.774380000000001,0,0,45.59128,1,1,754,996
3408,15863448,1,0.00168986,-0.004811134,0.005061687,-0.2646984,0.1067594,-9.772643,0,0,45.59128,1,1,754,996
3439,15865913,1,0.00144918,-0.003729126,0.003248526,-0.2616563,0.1010365,-9.761486,0,0,45.59128,1,1,754,996
3442,15867866,1,-0.004194367,-0.0008054668,0.0002007713,-0.2675321,0.09337328,-9.753894000000001,0,0,45.59128,1,1,754,996
3445,15870230,1,-0.005459371,-8.251269000000001e-05,0.0003499629,-0.2690693,0.09836565999999999,-9.753890999999999,0,0,45.59128,1,1,754,996
3448,15872892,1,-0.003525152,-0.0001839203,0.001303,-0.2617207,0.1058876,-9.755742,0,0,45.59162,1,1,754,996
3479,15875829,1,0.00157913,-0.002541544,0.0016807,-0.264464,0.1113589,-9.766068000000001,0,0,45.59162,1,1,754,996
3483,15878237,1,0.004769092,-0.003247545,0.0004572837,-0.2668508,0.1242774,-9.792925,0,0,45.59162,1,1,754,996
3486,15880291,1,0.005363636,-0.003133743,-0.002193923,-0.2684601,0.1297404,-9.800115,0,0,45.59162,1,1,754,996
3489,15883288,1,0.00511824,-0.003173034,-0.004700818,-0.2768233,0.1175976,-9.787933000000001,0,0,45.59196,1,1,754,996
3520,15885332,1,0.004942919,-0.00232299,-0.00424723,-0.2783016,0.1108886,-9.792401,0,0,45.59196,1,1,754,996
3523,15888544,1,0.005233683,0.0004552664,0.0002472954,-0.2728876,0.1053769,-9.810257999999999,0,0,45.59196,1,1,754,996
3529,15891017,1,0.005214297,0.0007121418,0.001108139,-0.2641825,0.0915446,-9.809855000000001,0,0,45.59196,1,1,754,996
3533,15893091,1,0.003888196,0.001574678,0.003021797,-0.2446849,0.08190532,-9.792821,0,0,45.5923,1,1,754,996
3564,15895147,1,0.003446379,0.003981471,0.00265389,-0.2359352,0.08179636999999999,-9.786139,0,0,45.5923,1,1,754,996
3568,15897880,1,0.001034103,0.005325029,0.002220539,-0.2248392,0.0689251,-9.77389,0,0,45.5923,1,1,754,996
3571,15900845,1,-0.002029615,0.005794554,0.0005073628,-0.2218169,0.05616136,-9.757334999999999,0,0,45.5923,1,1,754,996
3574,15903274,1,-0.001529348,0.004435395,4.802527e-05,-0.2238381,0.02946592,-9.738151999999999,0,0,45.5923,1,1,754,996
3605,15905538,1,-0.0009930352,0.003390553,0.0003301658,-0.2257857,0.0133972,-9.736205999999999,0,0,45.59263,1,1,754,996
3609,15908037,1,-0.001553765,-0.002020098,0.003726433,-0.2286651,0.002699373,-9.745761,0,0,45.59263,1,1,754,996
3613,15910603,1,-0.002157069,-0.002397507,0.005600543,-0.2289518,-0.003990807,-9.744232999999999,0,0,45.59263,1,1,754,996
3616,15913166,1,-0.0009618594,0.002358318,0.007519864,-0.2393491,-0.008346401999999999,-9.705012999999999,0,0,45.59263,1,1,754,996
