LineNo,TimeUS,C15,C16,C17,C18
83490,3.5177e+07,0,0,0,0
83535,3.5188e+07,0,0,0,0
83581,3.5199e+07,0,0,0,0
83625,3.5209e+07,0,0,0,0
83671,3.522e+07,0,0,0,0
83719,3.523e+07,0,0,0,0
83764,3.524e+07,0,0,0,0
83808,3.525e+07,0,0,0,0
83854,3.526e+07,0,0,0,0
83896,3.5271e+07,0,0,0,0
83937,3.5283e+07,0,0,0,0
83983,3.5294e+07,0,0,0,0
84027,3.5304e+07,0,0,0,0
84074,3.5314e+07,0,0,0,0
84119,3.5324e+07,0,0,0,0
84169,3.5335e+07,0,0,0,0
84215,3.5345e+07,0,0,0,0
84260,3.5356e+07,0,0,0,0
84306,3.5366e+07,0,0,0,0
84349,3.5383e+07,0,0,0,0
84393,3.5393e+07,0,0,0,0
84438,3.5403e+07,0,0,0,0
84482,3.5414e+07,0,0,0,0
84528,3.5423e+07,0,0,0,0
84573,3.5434e+07,0,0,0,0
84623,3.5444e+07,0,0,0,0
84668,3.5454e+07,0,0,0,0
84713,3.5464e+07,0,0,0,0
84758,3.5475e+07,0,0,0,0
84800,3.5486e+07,0,0,0,0
84848,3.5499e+07,0,0,0,0
84893,3.5509e+07,0,0,0,0
84934,3.5521e+07,0,0,0,0
84980,3.5531e+07,0,0,0,0
85026,3.5542e+07,0,0,0,0
85075,3.5552e+07,0,0,0,0
85119,3.5562e+07,0,0,0,0
85163,3.5573e+07,0,0,0,0
85208,3.5584e+07,0,0,0,0
85253,3.5601e+07,0,0,0,0
85298,3.5612e+07,0,0,0,0
85344,3.5622e+07,0,0,0,0
85388,3.5632e+07,0,0,0,0
85433,3.5643e+07,0,0,0,0
85483,3.5653e+07,0,0,0,0
85528,3.5663e+07,0,0,0,0
85573,3.5673e+07,0,0,0,0
85617,3.5684e+07,0,0,0,0
85662,3.5694e+07,0,0,0,0
85705,3.571e+07,0,0,0,0
85750,3.5721e+07,0,0,0,0
85795,3.5731e+07,0,0,0,0
85842,3.5742e+07,0,0,0,0
85886,3.5752e+07,0,0,0,0
85935,3.5762e+07,0,0,0,0
85979,3.5772e+07,0,0,0,0
86025,3.5782e+07,0,0,0,0
86072,3.5796e+07,0,0,0,0
86117,3.581e+07,0,0,0,0
86162,3.582e+07,0,0,0,0
86204,3.5831e+07,0,0,0,0
86249,3.5842e+07,0,0,0,0
86294,3.5852e+07,0,0,0,0
86342,3.5863e+07,0,0,0,0
86390,3.5873e+07,0,0,0,0
86434,3.5883e+07,0,0,0,0
86480,3.5893e+07,0,0,0,0
86524,3.5903e+07,0,0,0,0
86566,3.5915e+07,0,0,0,0
86608,3.5927e+07,0,0,0,0
86652,3.5937e+07,0,0,0,0
86697,3.5948e+07,0,0,0,0
86743,3.5958e+07,0,0,0,0
86790,3.5968e+07,0,0,0,0
86836,3.5978e+07,0,0,0,0
86880,3.5988e+07,0,0,0,0
86926,3.5998e+07,0,0,0,0
86970,3.6009e+07,0,0,0,0
87015,3.6023e+07,0,0,0,0
87059,3.6037e+07,0,0,0,0
87104,3.6047e+07,0,0,0,0
87150,3.6057e+07,0,0,0,0
87196,3.6067e+07,0,0,0,0
87244,3.6077e+07,0,0,0,0
87289,3.6087e+07,0,0,0,0
87333,3.6097e+07,0,0,0,0
87378,3.6107e+07,0,0,0,0
87419,3.6122e+07,0,0,0,0
87465,3.6133e+07,0,0,0,0
87509,3.6143e+07,0,0,0,0
87554,3.6154e+07,0,0,0,0
87599,3.6164e+07,0,0,0,0
87644,3.6174e+07,0,0,0,0
87692,3.6184e+07,0,0,0,0
87737,3.6194e+07,0,0,0,0
87783,3.6204e+07,0,0,0,0
87827,3.6215e+07,0,0,0,0
87873,3.6229e+07,0,0,0,0
87920,3.6241e+07,0,0,0,0
87965,3.6255e+07,0,0,0,0
88009,3.6265e+07,0,0,0,0
88056,3.6275e+07,0,0,0,0
88105,3.6285e+07,0,0,0,0
88150,3.6295e+07,0,0,0,0
88194,3.6305e+07,0,0,0,0
88240,3.6315e+07,0,0,0,0
88284,3.6325e+07,0,0,0,0
88323,3.6337e+07,0,0,0,0
88370,3.6352e+07,0,0,0,0
88414,3.6363e+07,0,0,0,0
88461,3.6373e+07,0,0,0,0
88507,3.6384e+07,0,0,0,0
88555,3.6394e+07,0,0,0,0
88602,3.6404e+07,0,0,0,0
88646,3.6414e+07,0,0,0,0
88694,3.6427e+07,0,0,0,0
88739,3.6445e+07,0,0,0,0
88784,3.6455e+07,0,0,0,0
88829,3.6466e+07,0,0,0,0
88874,3.6476e+07,0,0,0,0
88918,3.6486e+07,0,0,0,0
88971,3.6496e+07,0,0,0,0
89015,3.6506e+07,0,0,0,0
89060,3.6516e+07,0,0,0,0
89104,3.6526e+07,0,0,0,0
89151,3.6536e+07,0,0,0,0
89193,3.6548e+07,0,0,0,0
89235,3.656e+07,0,0,0,0
89279,3.657e+07,0,0,0,0
89323,3.658e+07,0,0,0,0
89369,3.659e+07,0,0,0,0
89418,3.6601e+07,0,0,0,0
89463,3.6611e+07,0,0,0,0
89508,3.6621e+07,0,0,0,0
89554,3.6632e+07,0,0,0,0
89596,3.6643e+07,0,0,0,0
89638,3.6655e+07,0,0,0,0
89682,3.6664e+07,0,0,0,0
89727,3.6675e+07,0,0,0,0
89772,3.6685e+07,0,0,0,0
89818,3.6695e+07,0,0,0,0
89867,3.6705e+07,0,0,0,0
89911,3.6715e+07,0,0,0,0
89958,3.6725e+07,0,0,0,0
90002,3.6735e+07,0,0,0,0
90045,3.6751e+07,0,0,0,0
90090,3.6762e+07,0,0,0,0
90134,3.6772e+07,0,0,0,0
90179,3.6782e+07,0,0,0,0
90223,3.6792e+07,0,0,0,0
90269,3.6803e+07,0,0,0,0
90319,3.6813e+07,0,0,0,0
90363,3.6823e+07,0,0,0,0
90408,3.6833e+07,0,0,0,0
90453,3.6844e+07,0,0,0,0
90495,3.6859e+07,0,0,0,0
90541,3.6869e+07,0,0,0,0
90587,3.688e+07,0,0,0,0
90632,3.689e+07,0,0,0,0
90676,3.69e+07,0,0,0,0
90724,3.6911e+07,0,0,0,0
90770,3.6921e+07,0,0,0,0
90815,3.6931e+07,0,0,0,0
90863,3.6941e+07,0,0,0,0
90907,3.6951e+07,0,0,0,0
90946,3.6965e+07,0,0,0,0
90991,3.6975e+07,0,0,0,0
91035,3.6985e+07,0,0,0,0
91080,3.6995e+07,0,0,0,0
91125,3.7006e+07,0,0,0,0
91172,3.7016e+07,0,0,0,0
91219,3.7026e+07,0,0,0,0
91263,3.7037e+07,0,0,0,0
91309,3.7046e+07,0,0,0,0
91353,3.7057e+07,0,0,0,0
91398,3.7075e+07,0,0,0,0
91443,3.7086e+07,0,0,0,0
91488,3.7096e+07,0,0,0,0
91533,3.7106e+07,0,0,0,0
91579,3.7117e+07,0,0,0,0
91628,3.7127e+07,0,0,0,0
91674,3.7138e+07,0,0,0,0
91718,3.7149e+07,0,0,0,0
91764,3.7159e+07,0,0,0,0
91805,3.717e+07,0,0,0,0
91849,3.718e+07,0,0,0,0
91890,3.7191e+07,0,0,0,0
91935,3.7202e+07,0,0,0,0
91979,3.7212e+07,0,0,0,0
92023,3.7223e+07,0,0,0,0
92073,3.7233e+07,0,0,0,0
92118,3.7243e+07,0,0,0,0
92164,3.7253e+07,0,0,0,0
92208,3.7263e+07,0,0,0,0
92253,3.7274e+07,0,0,0,0
92295,3.7285e+07,0,0,0,0
92336,3.7297e+07,0,0,0,0
92382,3.7308e+07,0,0,0,0
92427,3.7318e+07,0,0,0,0
92474,3.7329e+07,0,0,0,0
92522,3.7339e+07,0,0,0,0
92567,3.735e+07,0,0,0,0
92611,3.736e+07,0,0,0,0
92660,3.737e+07,0,0,0,0
92701,3.7381e+07,0,0,0,0
92742,3.7393e+07,0,0,0,0
92786,3.7403e+07,0,0,0,0
92832,3.7414e+07,0,0,0,0
92876,3.7424e+07,0,0,0,0
92921,3.7434e+07,0,0,0,0
92970,3.7444e+07,0,0,0,0
93015,3.7455e+07,0,0,0,0
93060,3.7465e+07,0,0,0,0
93106,3.7474e+07,0,0,0,0
93151,3.7484e+07,0,0,0,0
93192,3.75e+07,0,0,0,0
93237,3.751e+07,0,0,0,0
93282,3.7521e+07,0,0,0,0
93327,3.7531e+07,0,0,0,0
93373,3.7541e+07,0,0,0,0
93424,3.7552e+07,0,0,0,0
93469,3.7562e+07,0,0,0,0
93515,3.7573e+07,0,0,0,0
93559,3.7583e+07,0,0,0,0
93601,3.7595e+07,0,0,0,0
93643,3.7607e+07,0,0,0,0
93688,3.7617e+07,0,0,0,0
93733,3.7627e+07,0,0,0,0
93778,3.7638e+07,0,0,0,0
93822,3.7648e+07,0,0,0,0
93872,3.7659e+07,0,0,0,0
93917,3.7669e+07,0,0,0,0
93962,3.7679e+07,0,0,0,0
94007,3.7689e+07,0,0,0,0
94049,3.7701e+07,0,0,0,0
94093,3.7715e+07,0,0,0,0
94142,3.7728e+07,0,0,0,0
94188,3.7739e+07,0,0,0,0
94233,3.7749e+07,0,0,0,0
94282,3.7759e+07,0,0,0,0
94327,3.777e+07,0,0,0,0
94372,3.778e+07,0,0,0,0
94417,3.779e+07,0,0,0,0
94458,3.7801e+07,0,0,0,0
94500,3.7813e+07,0,0,0,0
94544,3.7823e+07,0,0,0,0
94589,3.7833e+07,0,0,0,0
94634,3.7844e+07,0,0,0,0
94680,3.7855e+07,0,0,0,0
94730,3.7865e+07,0,0,0,0
94775,3.7875e+07,0,0,0,0
94819,3.7885e+07,0,0,0,0
94864,3.7895e+07,0,0,0,0
94906,3.7907e+07,0,0,0,0
94950,3.7917e+07,0,0,0,0
94998,3.7928e+07,0,0,0,0
95043,3.7939e+07,0,0,0,0
95085,3.795e+07,0,0,0,0
95130,3.796e+07,0,0,0,0
95178,3.7971e+07,0,0,0,0
95223,3.798e+07,0,0,0,0
95269,3.7991e+07,0,0,0,0
95314,3.8001e+07,0,0,0,0
95359,3.8015e+07,0,0,0,0
95407,3.8028e+07,0,0,0,0
95452,3.8043e+07,0,0,0,0
95498,3.8053e+07,0,0,0,0
95542,3.8063e+07,0,0,0,0
95590,3.8073e+07,0,0,0,0
95635,3.8084e+07,0,0,0,0
95680,3.8094e+07,0,0,0,0
95725,3.8104e+07,0,0,0,0
95770,3.8113e+07,0,0,0,0
95813,3.8125e+07,0,0,0,0
95854,3.8135e+07,0,0,0,0
95901,3.8145e+07,0,0,0,0
95942,3.8157e+07,0,0,0,0
95987,3.8167e+07,0,0,0,0
96035,3.8177e+07,0,0,0,0
96081,3.8187e+07,0,0,0,0
96126,3.8197e+07,0,0,0,0
96171,3.8207e+07,0,0,0,0
96215,3.8221e+07,0,0,0,0
96258,3.8236e+07,0,0,0,0
96306,3.8249e+07,0,0,0,0
96351,3.8259e+07,0,0,0,0
96396,3.8269e+07,0,0,0,0
96442,3.8279e+07,0,0,0,0
96493,3.8292e+07,0,0,0,0
96538,3.8302e+07,0,0,0,0
96582,3.8313e+07,0,0,0,0
96628,3.8323e+07,0,0,0,0
96669,3.8336e+07,0,0,0,0
96710,3.8346e+07,0,0,0,0
96758,3.8356e+07,0,0,0,0
96803,3.8366e+07,0,0,0,0
96847,3.8377e+07,0,0,0,0
96896,3.8387e+07,0,0,0,0
96941,3.8397e+07,0,0,0,0
96986,3.8407e+07,0,0,0,0
97030,3.8417e+07,0,0,0,0
97075,3.8435e+07,0,0,0,0
97119,3.8448e+07,0,0,0,0
97165,3.8458e+07,0,0,0,0
97211,3.8468e+07,0,0,0,0
97256,3.8478e+07,0,0,0,0
97300,3.8488e+07,0,0,0,0
97350,3.8498e+07,0,0,0,0
97395,3.8508e+07,0,0,0,0
97440,3.8518e+07,0,0,0,0
97485,3.8528e+07,0,0,0,0
97523,3.8541e+07,0,0,0,0
97567,3.8552e+07,0,0,0,0
97612,3.8562e+07,0,0,0,0
97658,3.8572e+07,0,0,0,0
97703,3.8582e+07,0,0,0,0
97747,3.8592e+07,0,0,0,0
97798,3.8603e+07,0,0,0,0
97842,3.8613e+07,0,0,0,0
97887,3.8623e+07,0,0,0,0
97932,3.8633e+07,0,0,0,0
97977,3.8647e+07,0,0,0,0
98019,3.8659e+07,0,0,0,0
98064,3.867e+07,0,0,0,0
98110,3.868e+07,0,0,0,0
98155,3.869e+07,0,0,0,0
98203,3.87e+07,0,0,0,0
98249,3.8711e+07,0,0,0,0
98293,3.8721e+07,0,0,0,0
98340,3.8731e+07,0,0,0,0
98385,3.8745e+07,0,0,0,0
98427,3.8756e+07,0,0,0,0
98469,3.8767e+07,0,0,0,0
98515,3.8778e+07,0,0,0,0
98559,3.8788e+07,0,0,0,0
98604,3.8799e+07,0,0,0,0
98652,3.8809e+07,0,0,0,0
98698,3.882e+07,0,0,0,0
98742,3.883e+07,0,0,0,0
98787,3.884e+07,0,0,0,0
98834,3.885e+07,0,0,0,0
98875,3.8866e+07,0,0,0,0
98924,3.8878e+07,0,0,0,0
98970,3.8888e+07,0,0,0,0
99015,3.8899e+07,0,0,0,0
99059,3.8909e+07,0,0,0,0
99108,3.892e+07,0,0,0,0
99155,3.893e+07,0,0,0,0
99200,3.8941e+07,0,0,0,0
99246,3.8955e+07,0,0,0,0
99287,3.8967e+07,0,0,0,0
99332,3.8978e+07,0,0,0,0
99376,3.8989e+07,0,0,0,0
99422,3.8999e+07,0,0,0,0
99467,3.9009e+07,0,0,0,0
99514,3.902e+07,0,0,0,0
99561,3.903e+07,0,0,0,0
99605,3.904e+07,0,0,0,0
99650,3.905e+07,0,0,0,0
99694,3.906e+07,0,0,0,0
99736,3.9071e+07,0,0,0,0
99781,3.9083e+07,0,0,0,0
99823,3.9095e+07,0,0,0,0
99868,3.9105e+07,0,0,0,0
99914,3.9115e+07,0,0,0,0
99961,3.9125e+07,0,0,0,0
1.0001e+05,3.9135e+07,0,0,0,0
1.0005e+05,3.9145e+07,0,0,0,0
1.001e+05,3.9155e+07,0,0,0,0
1.0014e+05,3.9169e+07,0,0,0,0
1.0019e+05,3.9179e+07,0,0,0,0
1.0023e+05,3.9191e+07,0,0,0,0
1.0027e+05,3.9201e+07,0,0,0,0
1.0032e+05,3.9211e+07,0,0,0,0
1.0036e+05,3.9221e+07,0,0,0,0
1.0041e+05,3.9232e+07,0,0,0,0
1.0046e+05,3.9242e+07,0,0,0,0
1.005e+05,3.9252e+07,0,0,0,0
1.0055e+05,3.9262e+07,0,0,0,0
1.0059e+05,3.9273e+07,0,0,0,0
1.0063e+05,3.9285e+07,0,0,0,0
1.0068e+05,3.9296e+07,0,0,0,0
1.0072e+05,3.9306e+07,0,0,0,0
1.0077e+05,3.9316e+07,0,0,0,0
1.0081e+05,3.9326e+07,0,0,0,0
1.0086e+05,3.9337e+07,0,0,0,0
1.0091e+05,3.9348e+07,0,0,0,0
1.0095e+05,3.9358e+07,0,0,0,0
1.01e+05,3.9368e+07,0,0,0,0
1.0104e+05,3.9379e+07,0,0,0,0
1.0108e+05,3.9394e+07,0,0,0,0
1.0113e+05,3.9404e+07,0,0,0,0
1.0117e+05,3.9414e+07,0,0,0,0
1.0122e+05,3.9424e+07,0,0,0,0
1.0126e+05,3.9434e+07,0,0,0,0
1.0131e+05,3.9444e+07,0,0,0,0
1.0136e+05,3.9454e+07,0,0,0,0
1.014e+05,3.9464e+07,0,0,0,0
1.0145e+05,3.9474e+07,0,0,0,0
1.0149e+05,3.9486e+07,0,0,0,0
1.0153e+05,3.9497e+07,0,0,0,0
1.0158e+05,3.9509e+07,0,0,0,0
1.0162e+05,3.9519e+07,0,0,0,0
1.0166e+05,3.9529e+07,0,0,0,0
1.0171e+05,3.954e+07,0,0,0,0
1.0176e+05,3.955e+07,0,0,0,0
1.0181e+05,3.956e+07,0,0,0,0
1.0185e+05,3.957e+07,0,0,0,0
1.019e+05,3.958e+07,0,0,0,0
1.0194e+05,3.959e+07,0,0,0,0
1.0198e+05,3.9606e+07,0,0,0,0
1.0203e+05,3.9615e+07,0,0,0,0
1.0207e+05,3.9626e+07,0,0,0,0
1.0212e+05,3.9635e+07,0,0,0,0
1.0216e+05,3.9646e+07,0,0,0,0
1.0221e+05,3.9656e+07,0,0,0,0
1.0226e+05,3.9666e+07,0,0,0,0
1.023e+05,3.9676e+07,0,0,0,0
1.0235e+05,3.9689e+07,0,0,0,0
1.0239e+05,3.9704e+07,0,0,0,0
1.0244e+05,3.9715e+07,0,0,0,0
1.0248e+05,3.9725e+07,0,0,0,0
1.0253e+05,3.9735e+07,0,0,0,0
1.0257e+05,3.9746e+07,0,0,0,0
1.0262e+05,3.9756e+07,0,0,0,0
1.0267e+05,3.9766e+07,0,0,0,0
1.0271e+05,3.9776e+07,0,0,0,0
1.0276e+05,3.9786e+07,0,0,0,0
1.028e+05,3.9796e+07,0,0,0,0
1.0284e+05,3.9808e+07,0,0,0,0
1.0289e+05,3.9822e+07,0,0,0,0
1.0293e+05,3.9832e+07,0,0,0,0
1.0298e+05,3.9842e+07,0,0,0,0
1.0302e+05,3.9852e+07,0,0,0,0
1.0307e+05,3.9863e+07,0,0,0,0
1.0312e+05,3.9873e+07,0,0,0,0
1.0316e+05,3.9883e+07,0,0,0,0
1.0321e+05,3.9893e+07,0,0,0,0
1.0325e+05,3.9904e+07,0,0,0,0
1.033e+05,3.9922e+07,0,0,0,0
1.0334e+05,3.9933e+07,0,0,0,0
1.0339e+05,3.9943e+07,0,0,0,0
1.0343e+05,3.9954e+07,0,0,0,0
1.0348e+05,3.9964e+07,0,0,0,0
1.0353e+05,3.9974e+07,0,0,0,0
1.0357e+05,3.9984e+07,0,0,0,0
1.0362e+05,3.9994e+07,0,0,0,0
1.0366e+05,4.0004e+07,0,0,0,0
1.037e+05,4.002e+07,0,0,0,0
1.0374e+05,4.003e+07,0,0,0,0
1.0379e+05,4.0041e+07,0,0,0,0
1.0383e+05,4.0051e+07,0,0,0,0
1.0388e+05,4.0061e+07,0,0,0,0
1.0393e+05,4.0072e+07,0,0,0,0
1.0397e+05,4.0081e+07,0,0,0,0
1.0402e+05,4.0092e+07,0,0,0,0
1.0406e+05,4.0104e+07,0,0,0,0
1.0411e+05,4.012e+07,0,0,0,0
1.0415e+05,4.0131e+07,0,0,0,0
1.042e+05,4.0141e+07,0,0,0,0
1.0424e+05,4.0151e+07,0,0,0,0
1.0429e+05,4.0161e+07,0,0,0,0
1.0433e+05,4.0171e+07,0,0,0,0
1.0438e+05,4.0182e+07,0,0,0,0
1.0442e+05,4.0192e+07,0,0,0,0
1.0447e+05,4.0202e+07,0,0,0,0
1.0451e+05,4.0213e+07,0,0,0,0
1.0456e+05,4.0224e+07,0,0,0,0
1.046e+05,4.0235e+07,0,0,0,0
1.0464e+05,4.0246e+07,0,0,0,0
1.0469e+05,4.0257e+07,0,0,0,0
1.0473e+05,4.0267e+07,0,0,0,0
1.0478e+05,4.0277e+07,0,0,0,0
1.0483e+05,4.0287e+07,0,0,0,0
1.0487e+05,4.0297e+07,0,0,0,0
1.0492e+05,4.0307e+07,0,0,0,0
1.0496e+05,4.0317e+07,0,0,0,0
1.0501e+05,4.0329e+07,0,0,0,0
1.0505e+05,4.0341e+07,0,0,0,0
1.051e+05,4.0354e+07,0,0,0,0
1.0514e+05,4.0364e+07,0,0,0,0
1.0519e+05,4.0374e+07,0,0,0,0
1.0524e+05,4.0385e+07,0,0,0,0
1.0528e+05,4.0395e+07,0,0,0,0
1.0533e+05,4.0405e+07,0,0,0,0
1.0537e+05,4.0415e+07,0,0,0,0
1.0542e+05,4.043e+07,0,0,0,0
1.0546e+05,4.0444e+07,0,0,0,0
1.055e+05,4.0454e+07,0,0,0,0
1.0555e+05,4.0464e+07,0,0,0,0
1.0559e+05,4.0474e+07,0,0,0,0
1.0564e+05,4.0484e+07,0,0,0,0
1.0569e+05,4.0494e+07,0,0,0,0
1.0573e+05,4.0505e+07,0,0,0,0
1.0578e+05,4.0515e+07,0,0,0,0
1.0582e+05,4.0525e+07,0,0,0,0
1.0587e+05,4.0544e+07,0,0,0,0
1.0591e+05,4.0554e+07,0,0,0,0
1.0596e+05,4.0565e+07,0,0,0,0
1.06e+05,4.0575e+07,0,0,0,0
1.0605e+05,4.0585e+07,0,0,0,0
1.061e+05,4.0596e+07,0,0,0,0
1.0614e+05,4.0606e+07,0,0,0,0
1.0619e+05,4.0617e+07,0,0,0,0
1.0623e+05,4.0627e+07,0,0,0,0
1.0628e+05,4.0637e+07,0,0,0,0
1.0632e+05,4.0648e+07,0,0,0,0
1.0636e+05,4.0659e+07,0,0,0,0
1.0641e+05,4.0669e+07,0,0,0,0
1.0645e+05,4.0679e+07,0,0,0,0
1.0649e+05,4.0691e+07,0,0,0,0
1.0654e+05,4.0702e+07,0,0,0,0
1.0659e+05,4.0712e+07,0,0,0,0
1.0663e+05,4.0723e+07,0,0,0,0
1.0668e+05,4.0733e+07,0,0,0,0
1.0672e+05,4.0743e+07,0,0,0,0
1.0677e+05,4.0755e+07,0,0,0,0
1.0681e+05,4.0766e+07,0,0,0,0
1.0686e+05,4.0776e+07,0,0,0,0
1.069e+05,4.0786e+07,0,0,0,0
1.0694e+05,4.0798e+07,0,0,0,0
1.0699e+05,4.0808e+07,0,0,0,0
1.0704e+05,4.0819e+07,0,0,0,0
1.0708e+05,4.0828e+07,0,0,0,0
1.0713e+05,4.0839e+07,0,0,0,0
1.0717e+05,4.085e+07,0,0,0,0
1.0722e+05,4.086e+07,0,0,0,0
1.0725e+05,4.0873e+07,0,0,0,0
1.073e+05,4.0883e+07,0,0,0,0
1.0734e+05,4.0893e+07,0,0,0,0
1.0739e+05,4.0904e+07,0,0,0,0
1.0744e+05,4.0914e+07,0,0,0,0
1.0748e+05,4.0924e+07,0,0,0,0
1.0753e+05,4.0935e+07,0,0,0,0
1.0757e+05,4.0945e+07,0,0,0,0
1.0762e+05,4.0955e+07,0,0,0,0
1.0766e+05,4.0974e+07,0,0,0,0
1.0771e+05,4.0984e+07,0,0,0,0
1.0775e+05,4.0994e+07,0,0,0,0
1.078e+05,4.1004e+07,0,0,0,0
1.0784e+05,4.1014e+07,0,0,0,0
1.0789e+05,4.1024e+07,0,0,0,0
1.0794e+05,4.1034e+07,0,0,0,0
1.0798e+05,4.1044e+07,0,0,0,0
1.0802e+05,4.1054e+07,0,0,0,0
1.0807e+05,4.1069e+07,0,0,0,0
1.0812e+05,4.1079e+07,0,0,0,0
1.0816e+05,4.109e+07,0,0,0,0
1.082e+05,4.1101e+07,0,0,0,0
1.0825e+05,4.1113e+07,0,0,0,0
1.0829e+05,4.1123e+07,0,0,0,0
1.0834e+05,4.1133e+07,0,0,0,0
1.0839e+05,4.1143e+07,0,0,0,0
1.0843e+05,4.1154e+07,0,0,0,0
1.0848e+05,4.1164e+07,0,0,0,0
1.0851e+05,4.1178e+07,0,0,0,0
1.0856e+05,4.1189e+07,0,0,0,0
1.086e+05,4.1199e+07,0,0,0,0
1.0865e+05,4.1209e+07,0,0,0,0
1.0869e+05,4.1219e+07,0,0,0,0
1.0874e+05,4.1229e+07,0,0,0,0
1.0879e+05,4.1239e+07,0,0,0,0
1.0883e+05,4.1249e+07,0,0,0,0
1.0888e+05,4.126e+07,0,0,0,0
1.0892e+05,4.127e+07,0,0,0,0
1.0896e+05,4.1282e+07,0,0,0,0
1.09e+05,4.1294e+07,0,0,0,0
1.0905e+05,4.1304e+07,0,0,0,0
1.0909e+05,4.1314e+07,0,0,0,0
1.0914e+05,4.1324e+07,0,0,0,0
1.0919e+05,4.1334e+07,0,0,0,0
1.0924e+05,4.1344e+07,0,0,0,0
1.0928e+05,4.1354e+07,0,0,0,0
1.0932e+05,4.1363e+07,0,0,0,0
1.0937e+05,4.1374e+07,0,0,0,0
1.0941e+05,4.1385e+07,0,0,0,0
1.0945e+05,4.1397e+07,0,0,0,0
1.095e+05,4.1407e+07,0,0,0,0
1.0954e+05,4.1417e+07,0,0,0,0
1.0959e+05,4.1427e+07,0,0,0,0
1.0963e+05,4.1438e+07,0,0,0,0
1.0968e+05,4.1448e+07,0,0,0,0
1.0972e+05,4.1458e+07,0,0,0,0
1.0977e+05,4.1468e+07,0,0,0,0
1.0982e+05,4.1478e+07,0,0,0,0
1.0986e+05,4.1495e+07,0,0,0,0
1.099e+05,4.1506e+07,0,0,0,0
1.0994e+05,4.1516e+07,0,0,0,0
1.0999e+05,4.1525e+07,0,0,0,0
1.1004e+05,4.1535e+07,0,0,0,0
1.1008e+05,4.1545e+07,0,0,0,0
1.1013e+05,4.1556e+07,0,0,0,0
1.1017e+05,4.1566e+07,0,0,0,0
1.1022e+05,4.1576e+07,0,0,0,0
1.1026e+05,4.1586e+07,0,0,0,0
1.103e+05,4.1599e+07,0,0,0,0
1.1034e+05,4.1609e+07,0,0,0,0
1.1039e+05,4.1619e+07,0,0,0,0
1.1043e+05,4.1629e+07,0,0,0,0
1.1048e+05,4.164e+07,0,0,0,0
1.1053e+05,4.165e+07,0,0,0,0
1.1057e+05,4.1661e+07,0,0,0,0
1.1062e+05,4.1671e+07,0,0,0,0
1.1066e+05,4.1681e+07,0,0,0,0
1.1071e+05,4.1691e+07,0,0,0,0
1.1075e+05,4.1706e+07,0,0,0,0
1.108e+05,4.1718e+07,0,0,0,0
1.1084e+05,4.1728e+07,0,0,0,0
1.1089e+05,4.1738e+07,0,0,0,0
1.1093e+05,4.1748e+07,0,0,0,0
1.1098e+05,4.1759e+07,0,0,0,0
1.1103e+05,4.177e+07,0,0,0,0
1.1107e+05,4.178e+07,0,0,0,0
1.1112e+05,4.179e+07,0,0,0,0
1.1116e+05,4.1801e+07,0,0,0,0
1.112e+05,4.1812e+07,0,0,0,0
1.1125e+05,4.1824e+07,0,0,0,0
1.1129e+05,4.1834e+07,0,0,0,0
1.1134e+05,4.1844e+07,0,0,0,0
1.1138e+05,4.1854e+07,0,0,0,0
1.1143e+05,4.1864e+07,0,0,0,0
1.1148e+05,4.1874e+07,0,0,0,0
1.1152e+05,4.1884e+07,0,0,0,0
1.1156e+05,4.1894e+07,0,0,0,0
1.1161e+05,4.1903e+07,0,0,0,0
1.1165e+05,4.1922e+07,0,0,0,0
1.117e+05,4.1932e+07,0,0,0,0
1.1175e+05,4.1943e+07,0,0,0,0
1.1179e+05,4.1953e+07,0,0,0,0
1.1184e+05,4.1963e+07,0,0,0,0
1.1188e+05,4.1973e+07,0,0,0,0
1.1193e+05,4.1983e+07,0,0,0,0
1.1197e+05,4.1993e+07,0,0,0,0
1.1202e+05,4.2003e+07,0,0,0,0
1.1206e+05,4.2016e+07,0,0,0,0
1.121e+05,4.2027e+07,0,0,0,0
1.1215e+05,4.2036e+07,0,0,0,0
1.1219e+05,4.2047e+07,0,0,0,0
1.1224e+05,4.2057e+07,0,0,0,0
1.1228e+05,4.2067e+07,0,0,0,0
1.1233e+05,4.2077e+07,0,0,0,0
1.1238e+05,4.2088e+07,0,0,0,0
1.1242e+05,4.2098e+07,0,0,0,0
1.1246e+05,4.2108e+07,0,0,0,0
1.125e+05,4.2121e+07,0,0,0,0
1.1255e+05,4.2132e+07,0,0,0,0
1.1259e+05,4.2143e+07,0,0,0,0
1.1264e+05,4.2153e+07,0,0,0,0
1.1268e+05,4.2163e+07,0,0,0,0
1.1273e+05,4.2174e+07,0,0,0,0
1.1278e+05,4.2184e+07,0,0,0,0
1.1282e+05,4.2194e+07,0,0,0,0
1.1286e+05,4.2204e+07,0,0,0,0
1.1291e+05,4.2218e+07,0,0,0,0
1.1296e+05,4.2228e+07,0,0,0,0
1.13e+05,4.2242e+07,0,0,0,0
1.1304e+05,4.2253e+07,0,0,0,0
1.1309e+05,4.2263e+07,0,0,0,0
1.1313e+05,4.2273e+07,0,0,0,0
1.1318e+05,4.2283e+07,0,0,0,0
1.1323e+05,4.2294e+07,0,0,0,0
1.1327e+05,4.2304e+07,0,0,0,0
