LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
72791,3.2599e+07,0,3.4352,2.0138,3.8941,0
72836,3.2609e+07,0,3.2916,1.9386,3.7539,0
72881,3.2619e+07,0,3.2103,1.9051,3.733,0
72925,3.2629e+07,0,3.2021,1.89,3.9052,0
72971,3.2644e+07,0,3.498,1.8657,3.8632,0
73017,3.2658e+07,0,3.7231,2.1153,3.6357,0
73062,3.2668e+07,0,3.5513,2.1793,3.514,0
73107,3.2679e+07,0,3.5237,2.1226,3.4348,0
73151,3.2689e+07,0,3.6807,2.1924,3.5356,0
73200,3.27e+07,0,3.7525,2.1095,3.7592,0
73245,3.271e+07,0,3.584,2.0014,3.9528,0
73289,3.272e+07,0,3.4071,2.0948,4.1733,0
73336,3.2734e+07,0,3.3988,2.0587,4.05,0
73380,3.2745e+07,0,3.4585,2.1385,3.8933,0
73423,3.2757e+07,0,3.2866,2.1621,3.8025,0
73468,3.2766e+07,0,3.2974,2.076,3.8782,0
73513,3.2777e+07,0,3.6518,2.0655,4.3019,0
73557,3.2787e+07,0,4.0042,2.0509,4.4955,0
73601,3.2797e+07,0,4.1174,2.0472,4.4529,0
73650,3.2807e+07,0,3.9866,2.0232,4.3092,0
73695,3.2817e+07,0,3.7959,1.9905,4.1511,0
73739,3.2827e+07,0,3.6794,2.0991,4.1163,0
73785,3.2838e+07,0,3.7354,2.2263,4.1125,0
73823,3.2851e+07,0,3.7101,2.3294,4.2709,0
73868,3.2861e+07,0,3.5718,2.288,4.4618,0
73914,3.2871e+07,0,3.6656,2.1801,4.36,0
73958,3.2882e+07,0,3.7808,2.177,4.2338,0
74005,3.2893e+07,0,3.6986,2.0923,4.1801,0
74049,3.2903e+07,0,3.5271,2.0294,4.1598,0
74100,3.2913e+07,0,3.4934,2.0021,4.2281,0
74144,3.2923e+07,0,3.6027,1.9413,4.128,0
74189,3.2933e+07,0,3.7271,2.1004,4.0198,0
74236,3.2943e+07,0,3.7575,2.2439,3.8282,0
74277,3.2955e+07,0,3.6457,2.322,3.6843,0
74323,3.2969e+07,0,3.4975,2.2394,3.518,0
74372,3.2982e+07,0,3.4886,2.3206,3.5381,0
74417,3.2992e+07,0,3.4156,2.5297,3.9094,0
74461,3.3003e+07,0,3.2287,2.529,4.038,0
74510,3.3013e+07,0,3.2153,2.5018,4.1395,0
74555,3.3024e+07,0,3.4743,2.3818,4.1269,0
74599,3.3034e+07,0,3.8073,2.2919,4.1198,0
74643,3.3043e+07,0,3.9225,2.2385,4.219,0
74687,3.3054e+07,0,3.8144,2.1514,4.1873,0
74728,3.3065e+07,0,3.61,2.1144,4.0976,0
74773,3.3075e+07,0,3.4796,2.0423,4.034,0
74818,3.309e+07,0,3.4325,2.2056,3.878,0
74863,3.31e+07,0,3.2962,2.3228,3.8034,0
74909,3.311e+07,0,3.1136,2.289,3.6997,0
74958,3.3121e+07,0,3.2079,2.1867,3.8697,0
75004,3.3132e+07,0,3.7894,2.096,4.1693,0
75049,3.3142e+07,0,4.0874,2.014,4.1182,0
75093,3.3153e+07,0,4.1271,1.9282,3.9846,0
75135,3.3164e+07,0,3.8935,1.8721,3.8324,0
75179,3.3174e+07,0,3.7304,1.9918,3.7767,0
75224,3.3184e+07,0,3.7405,1.9894,3.7452,0
75271,3.3194e+07,0,3.8778,1.9328,3.8831,0
75313,3.3206e+07,0,3.9523,1.8826,4.2762,0
75358,3.3216e+07,0,3.8758,1.7877,4.1993,0
75406,3.3226e+07,0,3.6979,1.7643,3.9724,0
75451,3.3236e+07,0,3.5416,1.8545,3.927,0
75496,3.3246e+07,0,3.6296,1.8196,4.016,0
75541,3.3256e+07,0,3.7787,1.8864,4.046,0
75586,3.3266e+07,0,3.7867,1.9038,3.9846,0
75628,3.3279e+07,0,3.7305,1.9244,4.1451,0
75670,3.3291e+07,0,3.7382,1.8701,4.3298,0
75715,3.3301e+07,0,3.8034,1.7875,4.1812,0
75760,3.3311e+07,0,3.819,1.8469,4.1001,0
75805,3.3321e+07,0,3.7498,1.8892,4.1094,0
75857,3.3331e+07,0,3.6586,1.8401,3.9616,0
75903,3.3342e+07,0,3.5986,1.8614,4.023,0
75948,3.3353e+07,0,3.4763,2.0487,4.2966,0
75992,3.3363e+07,0,3.3083,2.0361,4.3402,0
76038,3.3382e+07,0,3.2696,2.0723,4.6606,0
76084,3.3393e+07,0,3.2726,2.0154,4.7484,0
76129,3.3403e+07,0,3.1244,1.9198,4.7463,0
76174,3.3413e+07,0,2.9951,1.9328,4.8858,0
76218,3.3423e+07,0,2.9383,1.9834,5.0105,0
76266,3.3433e+07,0,2.8401,2.0521,4.9332,0
76312,3.3443e+07,0,2.7981,2.1956,4.9401,0
76357,3.3454e+07,0,3.0513,2.1805,5.0242,0
76402,3.3464e+07,0,3.3619,2.1278,4.8812,0
76447,3.3475e+07,0,3.7097,2.1166,4.7758,0
76489,3.3486e+07,0,3.6734,2.088,4.8757,0
76533,3.35e+07,0,3.4392,2.0464,4.6034,0
76581,3.3514e+07,0,3.3911,2.1511,4.4358,0
76626,3.3524e+07,0,3.8124,2.0698,4.3511,0
76674,3.3534e+07,0,4.2498,2.0645,4.2097,0
76723,3.3544e+07,0,4.3447,2.3021,4.0876,0
76768,3.3554e+07,0,4.2576,2.6225,4.2007,0
76812,3.3565e+07,0,4.0662,2.6498,4.365,0
76860,3.3578e+07,0,3.8891,2.5242,4.2675,0
76908,3.3595e+07,0,3.5956,2.4187,4.4084,0
76953,3.3609e+07,0,3.4291,2.2413,4.5263,0
76997,3.3619e+07,0,3.3984,2.1571,4.4136,0
77043,3.3629e+07,0,3.4081,2.1021,4.5239,0
77089,3.3639e+07,0,3.5025,2.0324,4.499,0
77138,3.365e+07,0,3.5298,2.0068,4.3804,0
77183,3.366e+07,0,3.4612,1.9838,4.4051,0
77227,3.367e+07,0,3.3893,1.9634,4.3595,0
77272,3.368e+07,0,3.5533,1.8869,4.2299,0
77317,3.369e+07,0,3.6846,1.943,4.0273,0
77362,3.37e+07,0,3.8487,1.9783,4.0508,0
77403,3.3712e+07,0,3.7206,1.8674,3.8608,0
77444,3.3724e+07,0,3.4978,1.9244,3.8698,0
77488,3.3734e+07,0,3.358,2.0257,3.8896,0
77536,3.3745e+07,0,3.358,2.0898,3.6758,0
77584,3.3754e+07,0,3.3953,2.0358,3.6295,0
77630,3.3764e+07,0,3.3447,2.1191,3.8427,0
77674,3.3774e+07,0,3.3788,2.2742,3.7438,0
77719,3.3785e+07,0,3.5692,2.4511,3.6586,0
77766,3.3801e+07,0,3.8064,2.6869,3.713,0
77811,3.3815e+07,0,3.5618,2.6766,3.7221,0
77855,3.3825e+07,0,3.4387,2.7025,3.7704,0
77899,3.3835e+07,0,3.3418,2.6469,3.5811,0
77945,3.3845e+07,0,3.2741,2.517,3.7413,0
77995,3.3856e+07,0,3.2648,2.4295,3.828,0
78040,3.3866e+07,0,3.407,2.3883,3.8984,0
78085,3.3875e+07,0,3.6859,2.3056,3.9234,0
78131,3.3886e+07,0,3.9406,2.3035,3.7946,0
78176,3.3899e+07,0,4.0093,2.1875,3.8619,0
78220,3.391e+07,0,3.8498,2.1794,3.7798,0
78266,3.392e+07,0,3.7322,2.1309,3.8753,0
78309,3.3932e+07,0,3.5259,2.1116,3.7397,0
78353,3.3942e+07,0,3.4175,2.3034,3.9189,0
78398,3.3952e+07,0,3.521,2.3409,3.921,0
78446,3.3963e+07,0,3.6432,2.3501,3.8721,0
78491,3.3974e+07,0,3.5174,2.2768,3.8814,0
78536,3.3984e+07,0,3.529,2.3092,3.7773,0
78582,3.3994e+07,0,3.5785,2.4449,4.2529,0
78627,3.4012e+07,0,3.3275,2.4172,4.1182,0
78672,3.4023e+07,0,3.4541,2.3648,3.9949,0
78716,3.4033e+07,0,4.0177,2.5597,4.0295,0
78761,3.4043e+07,0,4.014,2.6273,3.8822,0
78805,3.4054e+07,0,3.8219,2.5316,3.9539,0
78853,3.4064e+07,0,3.8387,2.4782,3.9538,0
78901,3.4074e+07,0,4.1489,2.8641,3.8064,0
78945,3.4084e+07,0,4.3742,2.8964,3.9334,0
78990,3.4095e+07,0,4.1756,2.7612,4.2057,0
79034,3.4109e+07,0,4.1329,2.6625,3.9648,0
79079,3.4123e+07,0,4.1067,2.6849,3.9571,0
79123,3.4133e+07,0,3.9198,2.5656,3.766,0
79170,3.4144e+07,0,3.7203,2.495,3.6128,0
79215,3.4154e+07,0,3.539,2.4836,3.5222,0
79259,3.4164e+07,0,3.3841,2.438,3.7268,0
79310,3.4174e+07,0,3.3765,2.4454,3.7303,0
79355,3.4184e+07,0,3.5017,2.5121,3.6077,0
79399,3.4195e+07,0,3.667,2.4481,3.656,0
79444,3.4205e+07,0,3.7885,2.3184,3.5003,0
79486,3.4217e+07,0,3.6201,2.3623,3.6473,0
79528,3.4229e+07,0,3.4956,2.2851,3.4839,0
79573,3.424e+07,0,3.5539,2.1914,3.4762,0
79618,3.4249e+07,0,3.7187,2.0759,3.3947,0
79663,3.426e+07,0,3.9113,2.0587,3.5232,0
79708,3.427e+07,0,4.3592,2.1008,3.6309,0
79757,3.428e+07,0,4.5165,2.012,3.4996,0
79802,3.429e+07,0,4.3024,1.9911,3.4366,0
79847,3.43e+07,0,4.1052,1.983,3.4603,0
79893,3.431e+07,0,4.1661,2.0225,3.405,0
79937,3.432e+07,0,4.2219,2.2296,3.5854,0
79980,3.4333e+07,0,4.0812,2.3203,3.794,0
80022,3.4344e+07,0,3.8239,2.2047,3.5959,0
80066,3.4355e+07,0,3.7989,2.1025,3.594,0
80111,3.4365e+07,0,3.9395,2.0982,3.7725,0
80155,3.4375e+07,0,3.9768,2.0301,3.8036,0
80208,3.4385e+07,0,3.8479,1.9198,3.7659,0
80255,3.4395e+07,0,3.651,1.8704,3.8319,0
80299,3.4405e+07,0,3.4475,1.9094,3.8564,0
80344,3.4415e+07,0,3.2547,1.915,3.639,0
80388,3.4425e+07,0,3.0961,1.8186,3.5538,0
80430,3.4438e+07,0,2.8969,1.749,3.9594,0
80471,3.445e+07,0,2.7867,1.7638,4.0898,0
80518,3.446e+07,0,2.8602,1.806,3.9401,0
80562,3.447e+07,0,2.8691,1.8631,3.8304,0
80607,3.448e+07,0,2.7184,1.784,3.8938,0
80655,3.449e+07,0,2.5929,1.7648,4.1595,0
80700,3.45e+07,0,2.7078,1.8815,4.3698,0
80744,3.451e+07,0,3.0877,2.0538,4.222,0
80791,3.452e+07,0,3.4029,2.0142,4.0108,0
80829,3.4533e+07,0,3.3322,1.9157,4.154,0
80875,3.4544e+07,0,3.2005,1.9741,4.3935,0
80920,3.4554e+07,0,3.3576,1.954,4.4229,0
80965,3.4565e+07,0,3.6912,1.8544,4.3293,0
81010,3.4575e+07,0,4.0482,1.7718,4.266,0
81055,3.4585e+07,0,4.0987,1.8422,4.3284,0
81104,3.4595e+07,0,3.8847,1.8497,4.4982,0
81148,3.4606e+07,0,3.7835,1.7726,4.4375,0
81194,3.4615e+07,0,3.7489,1.7086,4.5238,0
81238,3.4626e+07,0,3.6137,1.6611,4.6137,0
81283,3.4645e+07,0,3.8331,1.829,4.3335,0
81329,3.4655e+07,0,4.0663,2.164,4.1862,0
81375,3.4665e+07,0,4.0318,2.2351,4.2355,0
81419,3.4675e+07,0,3.8781,2.1473,4.15,0
81464,3.4685e+07,0,3.7235,2.1858,4.0514,0
81511,3.4696e+07,0,3.5523,2.2676,3.8605,0
81557,3.4706e+07,0,3.4348,2.2653,3.7185,0
81603,3.4716e+07,0,3.4416,2.1861,3.6794,0
81648,3.4726e+07,0,3.4151,2.1656,3.7252,0
81692,3.4737e+07,0,3.2851,2.0847,3.7235,0
81733,3.4749e+07,0,3.0945,1.9514,3.8155,0
81778,3.4759e+07,0,3.0598,1.9533,4.104,0
81823,3.4769e+07,0,3.2328,2.1251,4.1389,0
81865,3.4781e+07,0,3.3361,2.2443,4.2146,0
81910,3.4793e+07,0,3.7211,2.1645,4.1862,0
81957,3.4803e+07,0,3.9692,2.0932,4.3616,0
82003,3.4813e+07,0,4.027,2.0948,4.5903,0
82048,3.4823e+07,0,3.8349,2.0212,4.4479,0
82094,3.4833e+07,0,3.6968,2.025,4.1913,0
82139,3.4852e+07,0,3.621,2.0968,4.1637,0
82184,3.4862e+07,0,3.4861,2.0117,4.3273,0
82228,3.4873e+07,0,3.3922,1.9953,4.2924,0
82275,3.4883e+07,0,3.3855,2.17,4.2835,0
82319,3.4894e+07,0,3.6584,2.2705,4.1902,0
82365,3.4904e+07,0,4.2709,2.2245,3.9946,0
82414,3.4914e+07,0,4.7002,2.1777,3.7894,0
82458,3.4924e+07,0,4.6549,2.1454,3.7935,0
82503,3.4934e+07,0,4.4122,2.0868,3.885,0
82550,3.4944e+07,0,4.2006,1.9984,3.8097,0
82595,3.4958e+07,0,4.0433,1.8557,3.7488,0
82639,3.497e+07,0,4.0401,1.9386,3.8825,0
82684,3.498e+07,0,4.0981,2.0899,3.9113,0
82727,3.4992e+07,0,4.1052,2.0856,3.9212,0
82773,3.5002e+07,0,4.1324,2.0101,3.9537,0
82817,3.5013e+07,0,4.138,1.9842,3.9428,0
82866,3.5022e+07,0,3.9299,1.8867,3.8617,0
82911,3.5033e+07,0,3.7662,1.8649,3.9847,0
82956,3.5043e+07,0,3.7198,1.8816,4.1456,0
83002,3.5054e+07,0,3.7736,1.8935,4.035,0
83043,3.507e+07,0,3.8912,1.9388,4.2167,0
83087,3.508e+07,0,3.9827,2.0366,4.1762,0
83132,3.5091e+07,0,3.8771,2.0521,4.134,0
83176,3.5101e+07,0,3.7327,2.0278,4.1979,0
83220,3.5111e+07,0,3.7886,1.9736,4.2339,0
83267,3.5121e+07,0,3.99,1.9283,4.1136,0
83314,3.5132e+07,0,4.0717,1.9339,4.2003,0
83360,3.5142e+07,0,3.9827,1.8794,4.2712,0
83405,3.5152e+07,0,3.8084,1.8291,4.1484,0
83450,3.5166e+07,0,3.5634,1.7783,4.1067,0
83491,3.5177e+07,0,3.4213,1.7639,4.0854,0
83536,3.5188e+07,0,3.2495,1.7315,3.956,0
83582,3.5199e+07,0,3.2191,1.8719,4.1131,0
83626,3.5209e+07,0,3.6264,1.9989,4.1586,0
83672,3.522e+07,0,4.0572,2.1508,4.0909,0
83720,3.523e+07,0,4.1855,2.1526,4.0293,0
83765,3.524e+07,0,3.9798,2.0693,3.8983,0
83809,3.525e+07,0,4.0317,2.0054,3.7905,0
83855,3.526e+07,0,4.3603,2.0162,3.921,0
83897,3.5271e+07,0,4.5954,2.0033,4.1771,0
83938,3.5283e+07,0,4.4171,1.924,4.2299,0
83984,3.5294e+07,0,4.1631,1.8327,4.1858,0
84028,3.5304e+07,0,3.9379,1.8418,4.0067,0
84075,3.5314e+07,0,3.8332,1.9773,3.9761,0
84120,3.5324e+07,0,3.7386,2.1175,4.0945,0
84170,3.5335e+07,0,3.5724,2.0669,4.2357,0
84216,3.5345e+07,0,3.4719,2.0274,4.3841,0
84261,3.5356e+07,0,3.5903,1.9747,4.3258,0
84307,3.5366e+07,0,3.5985,1.9627,4.112,0
84350,3.5383e+07,0,3.3539,1.9511,3.9529,0
84394,3.5393e+07,0,3.4498,1.9445,4.0453,0
84439,3.5403e+07,0,3.6016,1.9035,4.1671,0
84483,3.5414e+07,0,3.8299,1.9466,4.1577,0
84529,3.5423e+07,0,4.0576,2.0981,4.0181,0
84574,3.5434e+07,0,4.0134,2.1891,3.9327,0
84624,3.5444e+07,0,3.8143,2.2684,3.8611,0
84669,3.5454e+07,0,3.6884,2.3108,3.9959,0
84714,3.5465e+07,0,3.6144,2.241,3.9956,0
84759,3.5475e+07,0,3.4727,2.1862,3.821,0
84801,3.5486e+07,0,3.4395,2.18,3.7121,0
84849,3.5499e+07,0,3.6185,2.1067,3.5443,0
84894,3.5509e+07,0,3.8258,2.0545,3.5392,0
84935,3.5521e+07,0,3.7658,2.1094,3.724,0
84981,3.5532e+07,0,3.5724,2.0446,3.7664,0
85027,3.5542e+07,0,3.5471,1.9659,3.7072,0
85076,3.5552e+07,0,3.6723,1.9496,3.4679,0
85120,3.5562e+07,0,3.8185,2.0395,3.3204,0
85164,3.5573e+07,0,3.8261,2.1078,3.196,0
85209,3.5584e+07,0,3.6502,2.1405,3.1989,0
85254,3.5601e+07,0,3.4679,2.4155,3.3777,0
85299,3.5612e+07,0,3.4565,2.5435,3.5572,0
85345,3.5622e+07,0,3.3277,2.421,3.6712,0
85389,3.5632e+07,0,3.1541,2.3791,3.8058,0
85434,3.5643e+07,0,3.1287,2.3715,3.9569,0
85484,3.5653e+07,0,3.1369,2.3201,4.0066,0
85529,3.5663e+07,0,3.1745,2.3606,4.0839,0
85574,3.5673e+07,0,3.2216,2.322,4.0879,0
85618,3.5684e+07,0,3.1527,2.2952,4.2801,0
85663,3.5694e+07,0,3.1621,2.1997,4.4247,0
85706,3.571e+07,0,3.3979,2.0309,4.1969,0
85751,3.5721e+07,0,3.352,1.9588,4.0059,0
85796,3.5731e+07,0,3.256,1.8924,3.8626,0
85843,3.5742e+07,0,3.3134,1.827,3.8498,0
85887,3.5752e+07,0,3.5455,1.8468,3.9872,0
85936,3.5762e+07,0,3.8668,1.8761,3.9276,0
85980,3.5772e+07,0,4.1858,2.0107,3.72,0
86026,3.5782e+07,0,4.3678,2.029,3.6786,0
86073,3.5796e+07,0,4.179,2.0646,3.5165,0
86118,3.581e+07,0,4.1416,1.9616,3.4889,0
86163,3.582e+07,0,4.1817,1.9442,3.5117,0
86205,3.5831e+07,0,4.2154,1.9918,3.4087,0
86250,3.5842e+07,0,4.1028,2.0976,3.4985,0
86295,3.5852e+07,0,3.9025,2.092,3.8588,0
86343,3.5863e+07,0,3.804,2.0166,4.1165,0
86391,3.5873e+07,0,3.77,1.9557,4.4058,0
86435,3.5883e+07,0,3.6646,1.8709,4.4417,0
86481,3.5893e+07,0,3.5001,1.8757,4.3992,0
86525,3.5903e+07,0,3.4342,1.8271,4.3262,0
86567,3.5915e+07,0,3.642,1.7681,4.2118,0
86609,3.5927e+07,0,4.1086,1.8491,4.0667,0
86653,3.5937e+07,0,4.2174,1.7631,4.0467,0
86698,3.5948e+07,0,4.1498,1.7166,4.1605,0
86744,3.5958e+07,0,3.97,1.7407,4.0732,0
86791,3.5968e+07,0,3.8024,1.7685,4.1258,0
86837,3.5978e+07,0,3.7028,1.775,4.0334,0
86881,3.5988e+07,0,3.647,1.7492,3.8947,0
86927,3.5998e+07,0,3.5621,1.6927,3.7831,0
86971,3.6009e+07,0,3.3851,1.7323,3.6553,0
87016,3.6023e+07,0,3.1787,2.0247,3.6832,0
87060,3.6037e+07,0,3.4119,1.9632,3.7061,0
87105,3.6047e+07,0,3.5666,1.9647,3.9789,0
87151,3.6057e+07,0,3.5052,1.9217,4.3872,0
87197,3.6067e+07,0,3.3251,1.8196,4.3325,0
87245,3.6077e+07,0,3.1446,1.8125,4.2935,0
87290,3.6087e+07,0,2.9948,1.8073,4.2145,0
87334,3.6097e+07,0,2.8251,1.7087,4.0977,0
87379,3.6107e+07,0,2.6792,1.7204,4.2351,0
87420,3.6122e+07,0,2.6014,1.6518,4.1726,0
87466,3.6133e+07,0,2.9408,1.6687,4.1935,0
87510,3.6143e+07,0,3.3714,1.735,4.2239,0
87555,3.6154e+07,0,3.6437,1.7561,4.0937,0
87600,3.6164e+07,0,3.5862,1.7231,4.025,0
87645,3.6174e+07,0,3.4007,1.7681,3.8774,0
87693,3.6184e+07,0,3.2078,1.8961,3.8981,0
87738,3.6194e+07,0,3.0561,1.8611,3.9346,0
87784,3.6204e+07,0,2.9174,1.8692,4.0181,0
87828,3.6215e+07,0,2.7756,1.7743,3.9461,0
87874,3.6229e+07,0,2.6653,1.7724,3.9491,0
87921,3.6241e+07,0,2.6561,1.8481,3.852,0
87966,3.6255e+07,0,2.8275,1.8119,3.6761,0
88010,3.6265e+07,0,2.8712,1.9622,3.5262,0
88057,3.6275e+07,0,2.8196,1.8882,3.4059,0
88106,3.6285e+07,0,2.7536,1.9115,3.5404,0
88151,3.6295e+07,0,2.7295,1.9211,3.5023,0
88195,3.6305e+07,0,2.6862,1.8391,3.57,0
88241,3.6315e+07,0,2.7732,1.8485,3.4747,0
88285,3.6325e+07,0,2.9883,1.784,3.4049,0
88324,3.6337e+07,0,3.1728,1.8915,3.4748,0
88371,3.6352e+07,0,3.1143,1.9992,3.5077,0
88415,3.6363e+07,0,3.3639,1.9141,3.4129,0
88462,3.6373e+07,0,3.6151,1.8774,3.3629,0
88508,3.6384e+07,0,3.5541,1.8836,3.2881,0
88556,3.6394e+07,0,3.4139,1.908,3.2193,0
88603,3.6404e+07,0,3.6123,1.9203,3.6069,0
88647,3.6414e+07,0,3.9194,1.909,3.8868,0
88695,3.6427e+07,0,3.9112,1.9197,3.7456,0
88740,3.6445e+07,0,3.9226,1.8507,3.8267,0
88785,3.6455e+07,0,4.5253,1.8118,3.6875,0
88830,3.6466e+07,0,4.9272,1.8151,3.7518,0
88875,3.6476e+07,0,4.9097,1.9979,3.6923,0
88919,3.6486e+07,0,4.6469,1.9497,3.5115,0
88972,3.6496e+07,0,4.5645,1.9399,3.4552,0
89016,3.6506e+07,0,4.5576,1.9798,3.4248,0
89061,3.6516e+07,0,4.5447,1.9572,3.507,0
89105,3.6526e+07,0,4.5244,1.8608,3.4784,0
89152,3.6536e+07,0,4.5363,1.9087,3.4322,0
89194,3.6548e+07,0,4.5036,1.8978,3.4126,0
89236,3.656e+07,0,4.4255,1.8905,3.4684,0
89280,3.657e+07,0,4.3113,1.8465,3.4204,0
89324,3.658e+07,0,4.146,1.9247,3.3854,0
89370,3.659e+07,0,4.0218,2.1532,3.212,0
89419,3.6601e+07,0,3.9824,2.2999,3.1453,0
89464,3.6611e+07,0,3.9716,2.3156,3.1481,0
89509,3.6621e+07,0,3.9355,2.2121,3.0779,0
89555,3.6632e+07,0,3.8027,2.2236,2.9415,0
89597,3.6643e+07,0,3.5666,2.128,2.8046,0
89639,3.6655e+07,0,3.4681,2.0009,2.8061,0
89683,3.6664e+07,0,3.3815,1.9217,2.7845,0
89728,3.6675e+07,0,3.3516,2.0567,2.8718,0
89773,3.6685e+07,0,3.5998,2.2023,3.003,0
89819,3.6695e+07,0,4.3078,2.2128,2.9204,0
89868,3.6705e+07,0,4.7552,2.1216,2.8994,0
89912,3.6715e+07,0,4.6445,2.0321,2.7518,0
89959,3.6725e+07,0,4.3889,2.043,2.8268,0
90003,3.6736e+07,0,4.5661,2.098,2.823,0
90046,3.6751e+07,0,4.9532,2.1133,2.9714,0
90091,3.6762e+07,0,4.923,2.0605,2.9967,0
90135,3.6772e+07,0,4.7328,2.2319,3.1277,0
90180,3.6782e+07,0,4.6282,2.3171,3.092,0
90224,3.6792e+07,0,4.7116,2.2279,2.9525,0
90270,3.6803e+07,0,4.5904,2.3627,2.8742,0
90320,3.6813e+07,0,4.3588,2.4052,2.9187,0
90364,3.6823e+07,0,4.3084,2.2969,2.8233,0
90409,3.6833e+07,0,4.2538,2.1696,2.7774,0
90454,3.6844e+07,0,4.215,2.2227,2.7213,0
90496,3.6859e+07,0,4.4033,2.7222,2.7422,0
90542,3.6869e+07,0,4.5382,2.6212,2.7561,0
90588,3.688e+07,0,4.4897,2.5135,2.685,0
90633,3.689e+07,0,4.2703,2.4029,2.5617,0
90677,3.69e+07,0,4.0426,2.4197,2.6001,0
90725,3.6911e+07,0,3.7865,2.2876,2.5774,0
90771,3.6921e+07,0,3.673,2.4182,2.5703,0
90816,3.6931e+07,0,3.6153,2.4062,2.4676,0
90864,3.6941e+07,0,3.4653,2.467,2.4458,0
90908,3.6951e+07,0,3.3639,2.7108,2.4009,0
90947,3.6965e+07,0,3.569,2.7746,2.3317,0
90992,3.6975e+07,0,3.7097,2.6537,2.4695,0
91036,3.6985e+07,0,3.5658,2.5535,2.393,0
91081,3.6995e+07,0,3.5548,2.5707,2.3969,0
91126,3.7006e+07,0,3.5399,2.5224,2.4168,0
91173,3.7016e+07,0,3.4008,2.6907,2.4271,0
91220,3.7026e+07,0,3.3152,2.9366,2.6931,0
91264,3.7037e+07,0,3.137,2.9067,2.6761,0
91310,3.7046e+07,0,3.1209,2.8362,2.6608,0
91354,3.7057e+07,0,3.3634,2.8822,2.5673,0
91399,3.7075e+07,0,3.4509,2.9523,2.4963,0
91444,3.7086e+07,0,3.3502,2.8047,2.644,0
91489,3.7096e+07,0,3.4813,2.6872,2.7175,0
91534,3.7106e+07,0,3.7479,2.699,2.7819,0
91580,3.7117e+07,0,3.8075,2.5904,2.6506,0
91629,3.7127e+07,0,3.6364,2.4767,2.6403,0
91675,3.7138e+07,0,3.5312,2.3519,2.7375,0
91719,3.7149e+07,0,3.6483,2.2589,2.7073,0
91765,3.7159e+07,0,3.8326,2.1921,2.7113,0
91806,3.717e+07,0,4.1968,2.3377,2.645,0
91850,3.718e+07,0,4.1609,2.7167,2.6817,0
91891,3.7191e+07,0,3.9704,2.6454,2.6028,0
91936,3.7202e+07,0,4.2211,2.6178,2.5828,0
91980,3.7212e+07,0,4.7426,2.863,2.5367,0
92024,3.7223e+07,0,4.6623,2.7634,2.4081,0
92074,3.7233e+07,0,4.4227,2.6779,2.3001,0
92119,3.7243e+07,0,4.1733,2.5869,2.5462,0
92165,3.7253e+07,0,4.0816,2.4884,2.6073,0
92209,3.7263e+07,0,4.1811,2.4441,2.5992,0
92254,3.7274e+07,0,4.4905,2.5651,2.5038,0
92296,3.7285e+07,0,4.4582,2.6567,2.5971,0
92337,3.7297e+07,0,4.2731,2.5627,2.6283,0
92383,3.7308e+07,0,4.6745,2.6172,2.5546,0
92428,3.7318e+07,0,4.8439,2.7015,2.5489,0
92475,3.7329e+07,0,4.6641,2.6096,2.5988,0
92523,3.7339e+07,0,4.9011,2.5042,2.5636,0
92568,3.735e+07,0,5.0586,2.4643,2.5051,0
92612,3.736e+07,0,4.9144,2.3791,2.5142,0
92661,3.737e+07,0,4.8389,2.3267,2.5806,0
92702,3.7381e+07,0,5.2263,2.2754,2.5181,0
92743,3.7393e+07,0,5.1404,2.2055,2.5102,0
92787,3.7403e+07,0,5.008,2.1526,2.4483,0
92833,3.7414e+07,0,5.3298,2.1133,2.4056,0
92877,3.7424e+07,0,5.4801,2.0346,2.3145,0
92922,3.7434e+07,0,5.2992,1.9863,2.2481,0
92971,3.7444e+07,0,5.1794,1.9727,2.1358,0
93016,3.7455e+07,0,5.298,1.9169,2.0943,0
93061,3.7465e+07,0,5.283,2.0398,2.1579,0
93107,3.7474e+07,0,5.0901,2.1241,2.1173,0
93152,3.7484e+07,0,4.8529,2.0611,2.117,0
93193,3.75e+07,0,4.9246,2.2332,2.1041,0
93238,3.751e+07,0,4.9222,2.626,2.1328,0
93283,3.7521e+07,0,4.6863,2.6503,2.0581,0
93328,3.7531e+07,0,4.5658,2.5312,2.0152,0
93374,3.7541e+07,0,4.6634,2.7482,1.9426,0
93425,3.7552e+07,0,4.6482,2.9424,1.8791,0
93470,3.7562e+07,0,4.4389,2.9747,1.9356,0
93516,3.7573e+07,0,4.3237,2.8228,1.8533,0
93560,3.7583e+07,0,4.3671,2.9094,1.9998,0
93602,3.7595e+07,0,4.3369,3.0595,1.9574,0
93644,3.7607e+07,0,4.1113,2.9213,2.1881,0
93689,3.7617e+07,0,4.039,2.7782,2.1542,0
93734,3.7627e+07,0,4.0613,2.7959,2.2351,0
93779,3.7638e+07,0,3.9562,2.8256,2.3359,0
93823,3.7648e+07,0,3.7531,2.7415,2.381,0
93873,3.7659e+07,0,3.8103,2.6766,2.6003,0
93918,3.7669e+07,0,4.0558,2.6532,2.5244,0
93963,3.7679e+07,0,4.2004,2.6689,2.5066,0
94008,3.7689e+07,0,4.042,2.5625,2.5818,0
