LineNo,TimeUS,C,AX,AY,AZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,IDX,IDY,IS
94450,3.7799e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94492,3.7811e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94536,3.7821e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94581,3.7831e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94626,3.7842e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94672,3.7852e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94722,3.7863e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94767,3.7873e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94811,3.7883e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94856,3.7893e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94898,3.7905e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94942,3.7916e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
94990,3.7925e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
95035,3.7936e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
95077,3.7948e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95122,3.7958e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95170,3.7968e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95215,3.7978e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95261,3.7988e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95306,3.7999e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95351,3.8013e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95399,3.8025e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95444,3.8041e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95490,3.8051e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95534,3.8061e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95582,3.8071e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95627,3.8081e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95672,3.8092e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95717,3.8102e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95762,3.8112e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95805,3.8123e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95846,3.8133e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95893,3.8143e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95934,3.8155e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
95979,3.8165e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96027,3.8175e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96073,3.8185e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96118,3.8195e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96163,3.8205e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96207,3.8219e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96250,3.8234e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96298,3.8247e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96343,3.8257e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96388,3.8267e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96434,3.8277e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96485,3.829e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96530,3.83e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96574,3.8311e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96620,3.8321e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-6,0,0,0,0,0
96661,3.8333e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
96702,3.8345e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
96750,3.8354e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
96795,3.8364e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
96839,3.8374e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
96888,3.8385e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
96933,3.8395e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
96978,3.8405e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97022,3.8415e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97067,3.8433e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97111,3.8446e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97157,3.8456e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97203,3.8466e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97248,3.8476e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97292,3.8486e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97342,3.8496e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97387,3.8506e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97432,3.8516e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97477,3.8526e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,0,0,0,0,0
97515,3.8539e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97559,3.855e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97604,3.856e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97650,3.857e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97695,3.858e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97739,3.859e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97790,3.86e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97834,3.8611e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97879,3.8621e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97924,3.8631e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
97969,3.8645e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98011,3.8657e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98056,3.8667e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98102,3.8678e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98147,3.8688e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98195,3.8698e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98241,3.8708e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98285,3.8719e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98332,3.8729e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98377,3.8743e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98419,3.8754e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98461,3.8765e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98507,3.8776e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98551,3.8786e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98596,3.8796e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98644,3.8807e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98690,3.8817e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98734,3.8828e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98779,3.8838e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98826,3.8848e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-6,0,0,0,0,0
98867,3.8863e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
98916,3.8877e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
98962,3.8886e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99007,3.8896e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99051,3.8907e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99100,3.8917e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99147,3.8927e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99192,3.8939e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99238,3.8953e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99279,3.8965e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99324,3.8975e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99368,3.8986e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99414,3.8997e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99459,3.9007e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99506,3.9018e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99553,3.9028e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99597,3.9038e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99642,3.9048e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99686,3.9058e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99728,3.9069e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99773,3.908e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99815,3.9093e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99860,3.9103e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99906,3.9113e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99953,3.9123e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
99999,3.9133e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0005e+05,3.9143e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0009e+05,3.9153e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0013e+05,3.9167e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0018e+05,3.9177e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0022e+05,3.9189e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0026e+05,3.9199e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0031e+05,3.9209e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0036e+05,3.9219e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.004e+05,3.9229e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0045e+05,3.924e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0049e+05,3.925e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0054e+05,3.926e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0058e+05,3.9271e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0062e+05,3.9284e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0067e+05,3.9294e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0071e+05,3.9304e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0076e+05,3.9314e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.008e+05,3.9324e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0085e+05,3.9335e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.009e+05,3.9345e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0095e+05,3.9356e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0099e+05,3.9366e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0103e+05,3.9377e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0108e+05,3.9392e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0112e+05,3.9402e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0117e+05,3.9412e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0121e+05,3.9422e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0126e+05,3.9432e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.013e+05,3.9442e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0135e+05,3.9452e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.014e+05,3.9462e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0144e+05,3.9472e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0148e+05,3.9484e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0153e+05,3.9494e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0157e+05,3.9506e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0161e+05,3.9517e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0166e+05,3.9527e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.017e+05,3.9537e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0175e+05,3.9548e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.018e+05,3.9558e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0184e+05,3.9568e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0189e+05,3.9578e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0193e+05,3.9588e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0198e+05,3.9603e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0202e+05,3.9614e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0206e+05,3.9624e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0211e+05,3.9633e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0215e+05,3.9644e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.022e+05,3.9654e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0225e+05,3.9664e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.023e+05,3.9674e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0234e+05,3.9687e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0238e+05,3.9702e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0243e+05,3.9713e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0247e+05,3.9723e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0252e+05,3.9733e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0256e+05,3.9743e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0261e+05,3.9754e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0266e+05,3.9764e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.027e+05,3.9774e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0275e+05,3.9784e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0279e+05,3.9794e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0284e+05,3.9806e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0288e+05,3.982e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0292e+05,3.983e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0297e+05,3.984e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0302e+05,3.985e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0306e+05,3.9861e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0311e+05,3.9871e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0316e+05,3.9881e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.032e+05,3.9891e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0324e+05,3.9903e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0329e+05,3.992e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0333e+05,3.993e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0338e+05,3.9941e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0342e+05,3.9951e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0347e+05,3.9962e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0352e+05,3.9972e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0356e+05,3.9982e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0361e+05,3.9992e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0365e+05,4.0002e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0369e+05,4.0018e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0374e+05,4.0028e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0378e+05,4.0039e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0383e+05,4.0049e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0387e+05,4.0059e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0392e+05,4.0069e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0396e+05,4.008e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0401e+05,4.009e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0406e+05,4.0102e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.041e+05,4.0118e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0414e+05,4.0128e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0419e+05,4.0138e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0423e+05,4.0149e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0428e+05,4.0159e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0432e+05,4.0169e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0437e+05,4.018e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0442e+05,4.019e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0446e+05,4.02e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0451e+05,4.0211e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0455e+05,4.0222e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0459e+05,4.0233e+07,1,0.01,-0.14,0.01,0,0,182,11,359,-7,-1,0,0,0,0
1.0464e+05,4.0245e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0468e+05,4.0255e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0472e+05,4.0265e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0477e+05,4.0275e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0482e+05,4.0285e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0486e+05,4.0295e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0491e+05,4.0305e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0496e+05,4.0315e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.05e+05,4.0326e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,-1,0,0,0,0
1.0504e+05,4.0339e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0509e+05,4.0352e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0513e+05,4.0362e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0518e+05,4.0372e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0523e+05,4.0382e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0527e+05,4.0393e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0532e+05,4.0403e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0536e+05,4.0413e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0541e+05,4.0427e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0545e+05,4.0442e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.055e+05,4.0452e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0554e+05,4.0462e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0558e+05,4.0472e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0563e+05,4.0482e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0568e+05,4.0492e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0572e+05,4.0502e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0577e+05,4.0512e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0581e+05,4.0523e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0586e+05,4.0541e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.059e+05,4.0553e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0595e+05,4.0563e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0599e+05,4.0573e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0604e+05,4.0584e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0609e+05,4.0594e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0613e+05,4.0604e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0618e+05,4.0614e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0622e+05,4.0625e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0627e+05,4.0635e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0631e+05,4.0646e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0635e+05,4.0657e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.064e+05,4.0667e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0644e+05,4.0677e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
1.0648e+05,4.0689e+07,1,0.01,-0.14,0.01,0,0,182,11,358,-7,0,0,0,0,0
