LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1986,15503157,3,0,0,15.95,0.04,28,0,0,0
2410,15611263,3,0,0,15.96,0.04,28,0,0,0
2823,15712002,3,0,0,15.95,0.04,28,0,0,0
3279,15822674,3,0,0,15.96,0.04,28,0,0,0
3691,15926057,3,0,0,15.95,0.04,28,0,0,0
4102,16029636,3,0,0,15.96,0.04,28,0,0,0
4934,16243036,3,0,0,15.96,0.04,28,0,0,0
5380,16352711,3,0,0,15.96,0.04,28,0,0,0
5788,16453147,3,0,0,15.95,0.03,28,0,0,0
6241,16564600,3,0,0,15.96,0.03,28,0,0,0
6655,16667964,3,0,0,15.95,0.03,28,0,0,0
7064,16768453,3,0,0,15.95,0.03,28,0,0,0
7483,16873887,3,0,0,15.96,0.04,28,0,0,0
7932,16984025,3,0,0,15.97,0.04,28,0,0,0
8342,17085149,3,2,185,15.95,0.03,28,0,0,0
8754,17187868,3,188,414,15.95,0.06,28,0,0,0
9202,17298816,3,439,800,15.93,0.12,28,0,0,0
9561,17406447,3,832,1157,15.94,0.15,28,0,0,0
9973,17509250,3,1161,1228,15.95,0.11,28,0,0,0
10386,17611642,3,1229,1257,15.94,0.11,28,0,0,0
10835,17722929,3,1257,1271,15.95,0.11,28,0,0,0
11252,17825644,3,1271,1285,15.94,0.11,28,0,0,0
11666,17928590,3,1285,1285,15.94,0.11,28,0,0,0
12090,18040137,3,1285,1285,15.94,0.11,28,0,0,0
12506,18139462,3,1285,1300,15.94,0.11,28,0,0,0
12919,18243557,3,1299,1285,15.94,0.11,28,0,0,0
13402,18364553,3,1285,1285,15.94,0.09999999,28,0,0,0
13811,18467607,3,1286,1300,15.94,0.11,28,0,0,0
14225,18568250,3,1299,1285,15.94,0.11,28,0,0,0
14637,18670654,3,1285,1285,15.95,0.09999999,28,0,0,0
15500,18886340,3,1285,1285,15.94,0.09999999,28,0,0,0
15909,18987588,3,1285,1300,15.94,0.09999999,28,0,0,0
16360,19097966,3,1300,1300,15.94,0.09999999,28,0,0,0
16775,19204009,3,1299,1285,15.94,0.11,28,0,0,0
17188,19310244,3,1285,1285,15.94,0.11,28,0,0,0
17608,19415837,3,1285,1300,15.94,0.11,28,0,0,0
18023,19518820,3,1300,1300,15.94,0.11,28,0,0,0
18436,19621825,3,1300,1300,15.95,0.09999999,28,0,0,0
18883,19729804,3,1300,1300,15.94,0.11,28,0,0,0
19298,19832913,3,1300,1300,15.94,0.09999999,28,0,0,0
19716,19937544,3,1299,1285,15.95,0.11,28,0,0,0
20166,20047075,3,1286,1300,15.94,0.11,28,0,0,0
20578,20149904,3,1300,1300,15.94,0.09999999,28,0,0,0
21023,20260117,3,1300,1300,15.94,0.09999999,28,0,0,0
22260,20570265,3,1299,1285,15.94,0.09999999,28,0,0,0
22708,20681114,3,1285,1285,15.94,0.11,28,0,0,0
23118,20781616,3,1285,1285,15.94,0.11,28,0,0,0
23533,20884618,3,1285,1285,15.95,0.11,28,0,0,0
23992,20996362,3,1285,1285,15.94,0.09999999,28,0,0,0
24406,21102161,3,1286,1300,15.94,0.11,28,0,0,0
24818,21203062,3,1299,1285,15.94,0.11,28,0,0,0
25232,21305619,3,1285,1300,15.94,0.09999999,28,0,0,0
25690,21419039,3,1300,1300,15.94,0.09999999,28,0,0,0
26109,21521929,3,1298,1285,15.94,0.11,28,0,0,0
26521,21624941,3,1299,1500,15.91,0.22,28,0,0,0
26974,21738248,3,1553,1985,15.88,0.5,28,0,0,0
27388,21838281,3,2001,2242,15.83,0.36,28,0,0,0
27803,21940762,3,2242,2242,15.89,0.34,28,0,0,0
28252,22051645,3,2248,2314,15.88,0.38,28,0,0,0
28675,22152770,3,2314,2328,15.91,0.38,28,0,0,0
29131,22262931,3,2324,2271,15.89,0.4,28,0,0,0
29579,22364664,3,2274,2357,15.82,0.41,28,0,0,0
30070,22480078,3,2391,2685,15.86,0.63,28,0,0,0
30480,22577182,3,2698,3085,15.66,1.15,28,0,0,0
30977,22692038,3,3151,3828,15.55,1.82,28,0,0,0
31424,22794541,3,3861,4328,15.48,2.48,28,0,0,0
31877,22899034,3,4333,4871,15.42,2.77,28,0,0,0
32370,23008874,3,4905,5428,15.23,3.39,28,0,0,0
32824,23117275,3,5459,5928,15.11,4,28,0,0,0
33275,23221182,3,5930,5985,15.32,3.37,28,0,0,0
33769,23336021,3,5958,5657,15.38,2.71,28,0,0,0
34231,23443163,3,5645,5528,15.32,2.76,28,0,0,0
34647,23544547,3,5522,5400,15.28,2.51,28,1,0,0
35104,23653263,3,5397,5242,15.36,2.13,28,1,0,0
35562,23760718,3,5240,5128,15.31,2.1,28,1,0,0
36059,23872082,3,5116,5000,15.35,2.26,28,1,0,0
36510,23973656,3,5000,5028,15.23,2.01,28,1,0,0
36997,24085148,3,5010,4814,15.33,1.58,28,1,0,0
37453,24190782,3,4794,4600,15.34,1.6,28,1,0,0
37900,24293595,3,4604,4928,15.27,2.54,28,1,0,0
38397,24406680,3,4945,5128,15.29,2.51,28,1,0,0
38888,24522243,3,5134,5185,15.33,2.57,28,1,0,0
39298,24613448,3,5185,5200,15.2,2.73,28,1,0,0
39792,24728817,3,5213,5400,15.25,2.83,28,1,0,0
40280,24842851,3,5401,5414,15.29,2.97,28,1,0,0
40739,24949885,3,5410,5357,15.3,2.66,28,1,0,0
41151,25049753,3,5357,5385,15.27,2.7,28,2,0,0
42087,25270698,3,5387,5471,15.3,2.85,28,2,0,0
42543,25380899,3,5468,5442,15.28,2.74,28,2,0,0
