LineNo,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
34242,23451264,0.2644236,1.138449e-05,0.2645576,0.2091079,0.3005841,0.3454034,0.31,NaN,0,0.3271844,50,69
34660,23554257,0.2616646,6.6787e-05,0.2631635,0.2091079,0.3575235,0.4198559,0.32,NaN,0,0.4006985,55,74
35111,23658310,0.2498343,0.0002273321,0.258633,0.2091079,0.4225657,0.4986764,0.41,NaN,0,0.479519,60,78
35558,23760506,0.2562088,0.0003023744,0.2552044,0.2091079,0.4912936,0.5791986,0.22,NaN,0,0.5591943,64,81
36010,23862133,0.2588398,0.000187099,0.2564724,0.2091079,0.5643061,0.6564397,0.77,NaN,0,0.6364354,67,81
36459,23962547,0.261231,1.120567e-05,0.2588796,0.2091079,0.6408547999999999,0.7405252,0.57,NaN,0,0.7188272,70,82
36904,24065093,0.2442246,3.671646e-05,0.2529595,0.2091079,0.7200245,0.8250935,0.46,NaN,0,0.8033956,71,81
37354,24165680,0.2494,0.0001117289,0.2450076,0.2091079,0.8009438,0.8938472,1.2,NaN,0,0.8705471,70,79
37769,24266686,0.2559369,7.197261e-05,0.2517799,0.2091079,0.8765604,0.9706847,0.64,NaN,0,0.9473845,69,76
38222,24370746,0.2559498,3.752112e-05,0.2543859,0.2091079,0.9550384,1.042423,1.04,NaN,0,1.020122,69,73
38670,24473612,0.2561156,0.000298053,0.2570567,0.2091079,1.032624,1.111869,1.13,NaN,0,1.089568,69,71
39118,24575242,0.260199,0.0007321536999999999,0.2589333,0.2091079,1.107511,1.183145,1.36,NaN,0,1.159738,69,70
39566,24679107,0.2555397,0.0008652508,0.2580716,0.2091079,1.181871,1.261428,1.28,NaN,0,1.238021,68,69
40017,24782656,0.2503433,0.001010537,0.25559,0.2091079,1.257658,1.339685,1.64,NaN,0,1.314836,67,69
40465,24886585,0.2533071,0.001030385,0.254024,0.2091079,1.332973,1.424817,1.35,NaN,0,1.399969,65,69
40891,24989287,0.2470888,0.0006338805,0.2504157,0.2091079,1.407995,1.506356,1.44,NaN,0,1.480652,65,69
41337,25095755,0.2525302,0.0005685687,0.2515701,0.2091079,1.47895,1.585482,2.05,NaN,0,1.559779,63,67
41783,25200261,0.2443291,0.0005773157,0.2488606,0.2091079,1.54967,1.668911,1.56,NaN,0,1.64143,62,67
42229,25305369,0.244107,0.0006230623,0.2477401,0.2091079,1.62016,1.749364,1.84,NaN,0,1.721883,61,65
42678,25411019,0.2488186,0.0008925796,0.2476197,0.2091079,1.69048,1.826922,2.04,NaN,0,1.800272,60,64
43127,25517206,0.2434728,0.001237035,0.2482167,0.2091079,1.760655,1.905525,1.91,NaN,0,1.878876,59,63
43574,25622879,0.2512428,0.001778662,0.2482603,0.2091079,1.830683,1.980768,1.91,NaN,0,1.95328,58,62
43990,25728553,0.2497388,0.002273276,0.2490836,0.2091079,1.900748,2.05234,2.34,NaN,0,2.024852,58,61
44436,25834795,0.262312,0.004163951,0.2584669,0.2091079,1.970679,2.124079,1.89,NaN,0,2.097346,58,57
44886,25940872,0.2495225,0.007061452,0.259941,0.2091079,2.0406,2.191522,1.98,NaN,0,2.167482,58,56
45338,26044306,0.2305122,0.007766992,0.2513025,0.2091079,2.109775,2.25016,2.38,NaN,0,2.22612,57,57
45754,26149792,0.2473075,0.007562324,0.2497944,0.2091079,2.175642,2.308472,2.59,NaN,0,2.286034,54,54
46201,26256338,0.2490954,0.004267037,0.2511014,0.2091079,2.238198,2.370414,2.63,NaN,0,2.347976,51,50
46649,26362639,0.2459244,0.001680896,0.251616,0.2091079,2.297931,2.432453,2.24,NaN,0,2.413394,48,47
47097,26469095,0.2503793,0.001137018,0.2502391,0.2091079,2.355347,2.48986,2.15,NaN,0,2.470801,45,46
47515,26576079,0.2527335,0.0009412169,0.2528656,0.2091079,2.410863,2.535193,2.68,NaN,0,2.517753,45,43
47964,26681146,0.2504041,0.000837326,0.2558462,0.2091079,2.46481,2.57815,2.93,NaN,0,2.560709,44,41
48413,26785071,0.2532417,0.0008300841,0.2528438,0.2091079,2.517393,2.627466,3.04,NaN,0,2.609461,43,41
48857,26891056,0.2450604,0.00168249,0.2497392,0.2091079,2.567644,2.683228,2.77,NaN,0,2.665222,39,39
49312,26997457,0.2449219,0.003179699,0.246363,0.2091079,2.613883,2.735741,2.87,NaN,0,2.717758,34,35
49727,27103072,0.2468914,0.00481686,0.2506148,0.2091079,2.655984,2.782872,2.97,NaN,0,2.764889,29,29
50176,27208152,0.2492963,0.005364239,0.2534047,0.2091079,2.694725,2.82437,2.72,NaN,0,2.8076,26,27
50622,27313136,0.2461271,0.004463255,0.2508691,0.2091079,2.730632,2.859035,2.59,NaN,0,2.842265,23,24
51071,27418662,0.252878,0.004133344,0.2498111,0.2091079,2.764189,2.885131,2.96,NaN,0,2.872535,22,21
51486,27523108,0.2559171,0.004920572,0.2547643,0.2091079,2.79585,2.906631,2.96,NaN,0,2.894034,21,19
51932,27628122,0.2566572,0.005262733,0.2583873,0.2091079,2.825857,2.927501,2.94,NaN,0,2.914936,20,17
52381,27732193,0.2530177,0.005360305,0.2599367,0.2091079,2.854558,2.947371,2.64,NaN,0,2.936553,20,17
52825,27838290,0.2532864,0.00526014,0.2577922,0.2091079,2.882154,2.963249,3.08,NaN,0,2.95243,20,17
53276,27944589,0.250455,0.005191118,0.2564177,0.2091079,2.908838,2.979418,3.47,NaN,0,2.971545,20,18
53726,28049786,0.2400832,0.004706874,0.2470828,0.2091079,2.933824,3.006398,3.57,NaN,0,2.998524,17,17
54172,28156642,0.278924,0.006200582,0.2606248,0.2091079,2.954891,3.035581,3.13,NaN,0,3.031255,12,10
54619,28263781,0.2251729,0.004965037,0.2620137,0.2091079,2.972304,3.059892,2.8,NaN,0,3.055567,7,9
55069,28372098,0.2155375,0.0036017,0.2285209,0.2091079,2.986699,3.079271,3.71,NaN,0,3.076326,4,10
55515,28478660,0.2306283,0.001968443,0.2274639,0.2091079,2.998597,3.100243,3.49,NaN,0,3.097298,1,8
55932,28583556,0.2215017,0.0008663535,0.2270097,0.2091079,3.008431,3.127252,2.97,NaN,0,3.124513,-2,6
56380,28687472,0.2319373,0.0001921356,0.22857,0.2091079,3.016559,3.145005,2.96,NaN,0,3.142266,-5,3
56827,28792921,0.2301835,1.572073e-05,0.2268779,0.2091079,3.023279,3.152528,3.43,NaN,0,3.149323,-6,0
57274,28898046,0.2272597,0.0001492202,0.2294018,0.2091079,3.028832,3.157096,3.64,NaN,0,3.153892,-7,-2
57725,29004573,0.2550998,0.0001778305,0.2426407,0.2091079,3.033422,3.163946,4.09,NaN,0,3.161123,-8,-8
58174,29111337,0.25686,9.089708e-05,0.2514898,0.2091079,3.037216,3.178752,4.87,NaN,0,3.175929,-10,-11
58591,29217422,0.2433596,9.121001e-05,0.2460431,0.2091079,3.040352,3.214879,4.14,NaN,0,3.210813,-14,-10
59039,29322794,0.2317562,1.886487e-05,0.2367143,0.2091079,3.042944,3.259798,3.86,NaN,0,3.255731,-19,-11
59490,29428898,0.2404376,0.0003382117,0.2364795,0.2091079,3.045086,3.294704,4.84,NaN,0,3.289028,-22,-14
59937,29535073,0.2407269,0.001018226,0.2402201,0.2091079,3.046858,3.336995,4.93,NaN,0,3.329519,-27,-17
60385,29640633,0.2348145,0.001159653,0.2359478,0.2091079,3.048322,3.387515,4.28,NaN,0,3.380038,-32,-19
60802,29747028,0.2364696,0.001142576,0.2360355,0.2091079,3.049531,3.42991,3.7,NaN,0,3.420633,-36,-23
61248,29853599,0.2347132,0.0007706285,0.2328396,0.2091079,3.050531,3.459988,4.25,NaN,0,3.450711,-39,-28
61700,29958137,0.2339971,0.0003880709,0.2350724,0.2091079,3.051358,3.471888,4.41,NaN,0,3.463076,-41,-33
62145,30062736,0.2351175,6.704032e-05,0.234142,0.2091079,3.052042,3.482952,4.74,NaN,0,3.47414,-42,-34
62597,30168282,0.236011,3.427267e-07,0.2316668,0.2091079,3.052607,3.504523,3.75,NaN,0,3.49211,-44,-36
63014,30271936,0.2434164,1.743436e-06,0.2405993,0.2091079,3.053074,3.51127,4.15,NaN,0,3.498857,-45,-41
63462,30377863,0.2453567,1.400709e-06,0.2449445,0.2091079,3.053459,3.510343,4.52,NaN,0,3.492955,-45,-43
63878,30482607,0.2428525,7.332861e-05,0.2458236,0.2091079,3.053778,3.512683,4.46,NaN,0,3.495296,-45,-44
64327,30586686,0.245569,0.0004795939,0.2458794,0.2091079,3.054042,3.509788,4.19,NaN,0,3.488341,-45,-43
64774,30691711,0.2508276,0.0008191168,0.246007,0.2091079,3.05426,3.505996,4.69,NaN,0,3.48455,-44,-44
65223,30795652,0.2437313,0.0007127225,0.2463703,0.2091079,3.05444,3.511463,4.26,NaN,0,3.486622,-45,-43
65639,30900463,0.2430764,0.0005386472,0.2425232,0.2091079,3.054589,3.515322,5.24,NaN,0,3.490481,-45,-43
66086,31008141,0.229418,0.0005808622,0.2393902,0.2091079,3.054713,3.530717,4.13,NaN,0,3.502465,-47,-42
66531,31113032,0.2252549,0.0009148121,0.2310733,0.2091079,3.054814,3.541287,4.09,NaN,0,3.513036,-48,-40
66953,31217584,0.2419763,0.001714513,0.2358472,0.2091079,3.054899,3.549571,3.65,NaN,0,3.522898,-49,-43
67398,31323181,0.233362,0.002406225,0.2396994,0.2091079,3.054968,3.540049,3.61,NaN,0,3.513377,-48,-44
67850,31428596,0.2470204,0.003058895,0.2444675,0.2091079,3.055026,3.513799,3.83,NaN,0,3.48895,-45,-47
68265,31532051,0.2394897,0.002888516,0.2457248,0.2091079,3.055073,3.485702,3.91,NaN,0,3.465896,-43,-46
68712,31638580,0.2669503,0.003210425,0.2550418,0.2091079,3.055111,3.456728,4.6,NaN,0,3.436922,-40,-47
69162,31743910,0.262383,0.003295869,0.2666348,0.2091079,3.055146,3.432615,4.15,NaN,0,3.421324,-37,-47
69608,31849778,0.2519035,0.003715158,0.2604223,0.2091079,3.05517,3.423396,4.04,NaN,0,3.412104,-36,-41
70058,31954901,0.2539678,0.004270077,0.2564354,0.2091079,3.055193,3.415451,5.1,NaN,0,3.416565,-36,-39
70505,32060932,0.2506053,0.004145026,0.2586553,0.2091079,3.055213,3.418216,4.77,NaN,0,3.41933,-36,-37
70954,32167136,0.2423632,0.00387615,0.254272,0.2091079,3.055225,3.444593,4.72,NaN,0,3.45957,-38,-35
71403,32272308,0.2457216,0.003798887,0.2542412,0.2091079,3.055237,3.467448,5.02,NaN,0,3.482425,-41,-35
71852,32378594,0.2531109,0.003839344,0.2508746,0.2091079,3.055248,3.505946,5.61,NaN,0,3.536463,-45,-37
72301,32482840,0.235667,0.003369898,0.2490531,0.2091079,3.05526,3.548024,4.81,NaN,0,3.578542,-49,-38
72749,32589729,0.2318355,0.003021136,0.2417112,0.2091079,3.055272,3.597242,5.01,NaN,0,3.644338,-54,-39
73165,32695852,0.2209619,0.002583891,0.2301138,0.2091079,3.055278,3.645562,4.32,NaN,0,3.692658,-59,-40
73612,32801263,0.2103198,0.00248532,0.2238639,0.2091079,3.055278,3.66638,4.4,NaN,0,3.730734,-61,-44
74060,32907243,0.2232709,0.002746075,0.2223552,0.2091079,3.055278,3.680292,4.01,NaN,0,3.744646,-62,-46
74478,33012124,0.2207181,0.002609164,0.2254317,0.2091079,3.055278,3.673679,3.52,NaN,0,3.756214,-61,-51
74923,33116987,0.2441512,0.002893105,0.2324077,0.2091079,3.055281,3.647465,3.13,NaN,0,3.73,-59,-56
75371,33222853,0.2759705,0.003477037,0.2583122,0.2091079,3.056103,3.600092,2.91,NaN,0,3.700121,-51,-58
75821,33327674,0.2587287,0.003370166,0.2628761,0.2091079,3.060267,3.536608,2.99,NaN,0,3.636637,-41,-54
76270,33434655,0.2783103,0.003762186,0.2722162,0.2091079,3.067656,3.463192,2.72,NaN,0,3.585384,-30,-48
76688,33541006,0.2977283,0.003536731,0.2898027,0.2091079,3.078099,3.387871,2.78,NaN,0,3.534599,-17,-43
77102,33645820,0.2927745,0.002950311,0.2953302,0.2091079,3.093811,3.319125,2.98,NaN,0,3.465853,-2,-30
77549,33751131,0.2829713,0.002333283,0.2898667,0.2091079,3.114896,3.267501,2.72,NaN,0,3.440864,9,-15
77963,33854596,0.2787019,0.002025485,0.2868946,0.2091079,3.140612,3.228477,3.03,NaN,0,3.40184,20,-2
78411,33959324,0.286918,0.002545297,0.2864108,0.2091079,3.169957,3.211051,2.71,NaN,0,3.414748,28,9
78857,34065270,0.2630475,0.004230052,0.2783714,0.2091079,3.202276,3.20045,2.74,NaN,0,3.404147,35,20
79274,34171076,0.2786885,0.006361008,0.2787467,0.2091079,3.236964,3.202004,2.44,NaN,0,3.438248,41,30
79722,34276612,0.2669336,0.00765413,0.2795364,0.2091079,3.273652,3.207109,2.13,NaN,0,3.443353,46,37
80171,34381569,0.2730049,0.00773406,0.2776251,0.2091079,3.312001,3.211547,2.86,NaN,0,3.479934,51,42
80620,34486973,0.2599441,0.005112559,0.2721716,0.2091079,3.351742,3.222357,3.72,NaN,0,3.490744,55,48
81069,34592092,0.240607,0.002304479,0.2568282,0.2091079,3.392608,3.260927,3.55,NaN,0,3.560518,56,57
81515,34697335,0.2598957,0.001464695,0.2538666,0.2091079,3.434425,3.317104,3.99,NaN,0,3.616695,56,59
81961,34804718,0.2654831,0.0008251965,0.2635867,0.2091079,3.476979,3.390597,4.01,NaN,0,3.718966,53,58
82379,34909877,0.2373473,0.0006578714,0.251316,0.2091079,3.51971,3.469094,4.24,NaN,0,3.797463,49,59
82827,35016909,0.2366461,0.001074359,0.2409764,0.2091079,3.560811,3.556769,4.02,NaN,0,3.913069,42,56
83271,35123317,0.2277855,0.001686811,0.2361757,0.2091079,3.599,3.644656,4.3,NaN,0,4.000957,34,50
83688,35228869,0.230062,0.002094269,0.2294225,0.2091079,3.634306,3.722598,4.17,NaN,0,4.103366,27,44
84138,35333871,0.2337348,0.002052799,0.2314434,0.2091079,3.667198,3.796257,4.21,NaN,0,4.195251,20,36
84589,35439820,0.2302464,0.001891375,0.2312065,0.2091079,3.697531,3.857721,4.34,NaN,0,4.256715,14,28
85038,35546876,0.2316724,0.001583442,0.2342539,0.2091079,3.725276,3.912638,3.87,NaN,0,4.328798,9,21
85452,35652045,0.2343233,0.001815796,0.2339057,0.2091079,3.750857,3.951699,3.77,NaN,0,4.36786,5,15
85901,35758701,0.2465651,0.002572879,0.239536,0.2091079,3.774654,3.977264,3.07,NaN,0,4.409752,4,8
86347,35864622,0.245783,0.002188414,0.24233,0.2091079,3.797037,3.976672,3.12,NaN,0,4.40916,5,5
86795,35969298,0.2572931,0.002025932,0.2511345,0.2091079,3.818915,3.962699,3.07,NaN,0,4.408042,8,3
87210,36073292,0.2570789,0.001890153,0.255745,0.2091079,3.840761,3.936056,2.9,NaN,0,4.381399,13,3
87655,36178263,0.2696119,0.001420736,0.2604393,0.2091079,3.862571,3.901762,2.83,NaN,0,4.357023,19,5
88071,36281794,0.261202,0.001320064,0.2638336,0.2091079,3.884262,3.864084,2.56,NaN,0,4.319345,24,7
88518,36388031,0.2734069,0.001673162,0.2686484,0.2091079,3.90593,3.821468,2.87,NaN,0,4.28165,31,12
88935,36492434,0.2811095,0.0005143285,0.2756378,0.2091079,3.927618,3.783896,2.77,NaN,0,4.244079,37,16
89384,36596298,0.2854841,6.502866999999999e-05,0.2818679,0.2091079,3.949329,3.751711,2.95,NaN,0,4.212985,42,21
89833,36701597,0.2880913,0.0003276467,0.2853538,0.2091079,3.97102,3.722545,3.11,NaN,0,4.183818,47,27
90282,36806837,0.2764576,0.001755595,0.2835083,0.2091079,3.992684,3.706296,3.06,NaN,0,4.168126,51,34
90729,36912295,0.2739865,0.001999706,0.2787995,0.2091079,4.014361,3.706122,3.05,NaN,0,4.167953,53,40
91177,37018471,0.2774079,0.0005188286,0.2799734,0.2091079,4.036023,3.711299,3.35,NaN,0,4.174266,55,44
91594,37123802,0.2710825,2.026558e-05,0.2765164,0.2091079,4.057635,3.728242,3.29,NaN,0,4.191468,55,48
92039,37229109,0.2563358,0.0002635121,0.2686142,0.2091079,4.079109,3.751574,3.14,NaN,0,4.2148,54,52
92488,37335830,0.2474112,0.001077756,0.2548326,0.2091079,4.098718,3.781392,3.36,NaN,0,4.243818,50,53
92936,37441057,0.2505318,0.001661479,0.2511356,0.2091079,4.11499,3.806989,3.65,NaN,0,4.269415,46,50
93386,37545602,0.2478911,0.002515182,0.2520881,0.2091079,4.128438,3.837574,3.76,NaN,0,4.302311,41,47
93833,37652555,0.244678,0.003379941,0.2486739,0.2091079,4.139555,3.869944,3.73,NaN,0,4.334682,37,44
94251,37758175,0.2505586,0.003745735,0.2491184,0.2091079,4.148744,3.903214,3.62,NaN,0,4.367233,33,40
94697,37863876,0.2406091,0.002831489,0.2482613,0.2091079,4.156338,3.933213,4.06,NaN,0,4.397233,29,36
95147,37969691,0.2444444,0.001184225,0.2474399,0.2091079,4.162616,3.96328,3.84,NaN,0,4.424332,25,33
95595,38075089,0.2466013,0.0003778785,0.2457011,0.2091079,4.167804,3.992166,3.72,NaN,0,4.453218,22,30
