LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
8932,1.7233e+07,3.1359e-05,0.014386,0.085567,0.015402,0,0,0,1,0,1
8969,1.7243e+07,3.3361e-05,0.017586,0.073424,0.013216,0,0,0,1,0,1
9007,1.7253e+07,3.2919e-05,0.0087109,0.062616,0.011271,0,0,0,1,0,1
9048,1.7263e+07,3.1225e-05,0.010899,0.05389,0.0097003,0,0,0,1,0,1
9088,1.7273e+07,3.0716e-05,0.0044163,0.046138,0.0083048,0,0,0,1,0,1
9129,1.7284e+07,3.3112e-05,0.0098363,0.039602,0.0071284,0,0,0,1,0,1
9169,1.7293e+07,3.4109e-05,-0.005552,0.034608,0.0062294,0,0,0,1,0,1
9214,1.7303e+07,3.2333e-05,0.0021781,0.030602,0.0055083,0,0,0,1,0,1
9249,1.7333e+07,3.4958e-05,-0.004424,0.021594,0.003887,0,0,0,1,0,1
9292,1.7343e+07,3.4254e-05,-0.012164,0.019915,0.0035846,0,0,0,1,0,1
9329,1.7353e+07,3.26e-05,0.011362,0.017173,0.0030912,0,0,0,1,0,1
9367,1.7363e+07,3.2861e-05,-0.0044586,0.014979,0.0026962,0,0,0,1,0,1
9408,1.7374e+07,3.3008e-05,0.021537,0.011887,0.0021397,0,0,0,1,0,1
9448,1.7383e+07,2.9678e-05,-0.010799,0.0092547,0.0016659,0,0,0,1,0,1
9490,1.7394e+07,2.6561e-05,0.012084,0.0074079,0.0013334,0,0,0,1,0,1
9534,1.7404e+07,2.2823e-05,0.014587,0.0036796,0.00066232,0,0,0,1,0,1
9575,1.7413e+07,1.9556e-05,0.0014518,0.0027882,0.00050188,0,0,0,1,0,1
9615,1.7423e+07,1.5336e-05,0.020575,-7.9844e-05,-1.4372e-05,0,0,0,1,0,1
9658,1.7433e+07,1.6456e-05,-0.014006,0.00013927,2.5069e-05,0,0,0,1,0,1
9699,1.7443e+07,1.6385e-05,0.032314,-0.0017923,-0.00032261,0,0,0,1,0,1
9736,1.7453e+07,1.4783e-05,-0.018356,-0.0017115,-0.00030806,0,0,0,1,0,1
9778,1.7466e+07,1.1523e-05,0.013905,-0.0017024,-0.00030643,0,0,0,1,0,1
9819,1.7476e+07,1.3982e-05,-0.022575,-0.00081093,-0.00014597,0,0,0,1,0,1
9859,1.7486e+07,1.5627e-05,0.012238,-0.00051022,-9.184e-05,0,0,0,1,0,1
9900,1.7496e+07,1.9432e-05,-0.016611,-0.00040395,-7.2712e-05,0,0,0,1,0,1
9944,1.7507e+07,1.9449e-05,0.010855,0.00014136,2.5444e-05,0,0,0,1,0,1
9988,1.7516e+07,2.0533e-05,0.0051179,-0.0011668,-0.00021002,0,0,0,1,0,1
10028,1.7526e+07,2.2593e-05,0.01045,-7.0077e-05,-1.2614e-05,0,0,0,1,0,1
