LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
1.9744e+05,6.2529e+07,0.10278,0.0063214,0.096461,0.013022,-0.00040022,0.01014,0,1,0,0
1.9749e+05,6.2539e+07,0.10198,0.037669,0.06431,0.0086818,-0.00026497,-0.010888,0,1,0,0
1.9754e+05,6.255e+07,0.10059,-0.013416,0.114,0.01539,-0.00016818,0.018393,0,1,0,0
1.9758e+05,6.2561e+07,0.098853,-0.068915,0.16777,0.022649,-2.8201e-05,0.035453,0,1,0,0
1.9762e+05,6.2571e+07,0.098505,-0.021156,0.11966,0.016154,4.8108e-05,0.022785,0,1,0,0
1.9766e+05,6.2583e+07,0.096984,0.049639,0.047345,0.0063916,0.00014409,-0.01365,0,1,0,0
1.9771e+05,6.2593e+07,0.095635,0.046185,0.04945,0.0066758,0.00021273,-0.0081289,0,1,0,0
1.9775e+05,6.2604e+07,0.093953,0.12431,-0.030356,-0.0040981,0.00028206,-0.044387,0,1,0,0
1.978e+05,6.2614e+07,0.089658,0.16296,-0.073304,-0.0098961,0.00028982,-0.04425,0,1,0,0
1.9785e+05,6.2623e+07,0.085583,0.11757,-0.031987,-0.0043182,0.00029347,-0.017896,0,1,0,0
1.9789e+05,6.2634e+07,0.080281,0.14891,-0.068629,-0.0092649,0.00025046,-0.019761,0,1,0,0
1.9794e+05,6.2644e+07,0.076099,0.14192,-0.065819,-0.0088856,0.00024536,-0.021035,0,1,0,0
1.9798e+05,6.2656e+07,0.071705,0.028652,0.043053,0.0058122,0.00021316,0.031034,0,1,0,0
1.9802e+05,6.2672e+07,0.06619,0.10041,-0.03422,-0.0046197,0.00019174,-0.010363,0,1,0,0
1.9807e+05,6.2682e+07,0.061405,0.14203,-0.080629,-0.010885,0.00014803,-0.023756,0,1,0,0
1.9811e+05,6.2693e+07,0.056977,0.15096,-0.093981,-0.012687,9.8897e-05,-0.026234,0,1,0,0
1.9816e+05,6.2703e+07,0.051534,0.080498,-0.028964,-0.0039102,1.5914e-05,0.010171,0,1,0,0
1.982e+05,6.2713e+07,0.046764,0.10689,-0.060127,-0.0081172,-5.7027e-05,-0.0040721,0,1,0,0
