LineNo,TimeUS,C,MI,BI,GI,AI,SS
73853,3.2859e+07,0,0,0,0,0,0
73899,3.2869e+07,0,0,0,0,0,0
73943,3.288e+07,0,0,0,0,0,0
73988,3.289e+07,0,0,0,0,0,0
74034,3.2901e+07,0,0,0,0,0,0
74085,3.2911e+07,0,0,0,0,0,0
74129,3.2922e+07,0,0,0,0,0,0
74174,3.2931e+07,0,0,0,0,0,0
74221,3.2942e+07,0,0,0,0,0,0
74262,3.2953e+07,0,0,0,0,0,0
74308,3.2967e+07,0,0,0,0,0,0
74357,3.298e+07,0,0,0,0,0,0
74402,3.299e+07,0,0,0,0,0,0
74446,3.3001e+07,0,0,0,0,0,0
74495,3.3011e+07,0,0,0,0,0,0
74540,3.3021e+07,0,0,0,0,0,0
74584,3.3032e+07,0,0,0,0,0,0
74628,3.3042e+07,0,0,0,0,0,0
74672,3.3052e+07,0,0,0,0,0,0
74713,3.3063e+07,0,0,0,0,0,0
74758,3.3074e+07,0,0,0,0,0,0
74803,3.3088e+07,0,0,0,0,0,0
74848,3.3098e+07,0,0,0,0,0,0
74894,3.3108e+07,0,0,0,0,0,0
74943,3.3119e+07,0,0,0,0,0,0
74989,3.3129e+07,0,0,0,0,0,0
75034,3.314e+07,0,0,0,0,0,0
75078,3.315e+07,0,0,0,0,0,0
75120,3.3162e+07,0,0,0,0,0,0
75164,3.3172e+07,0,0,0,0,0,0
75209,3.3182e+07,0,0,0,0,0,0
75256,3.3192e+07,0,0,0,0,0,0
75298,3.3204e+07,0,0,0,0,0,0
75343,3.3214e+07,0,0,0,0,0,0
75391,3.3224e+07,0,0,0,0,0,0
75436,3.3234e+07,0,0,0,0,0,0
75481,3.3244e+07,0,0,0,0,0,0
75526,3.3254e+07,0,0,0,0,0,0
75571,3.3265e+07,0,0,0,0,0,0
75613,3.3277e+07,0,0,0,0,0,0
75655,3.3289e+07,0,0,0,0,0,0
75700,3.3299e+07,0,0,0,0,0,0
75745,3.3309e+07,0,0,0,0,0,0
75790,3.3319e+07,0,0,0,0,0,0
75842,3.3329e+07,0,0,0,0,0,0
75888,3.334e+07,0,0,0,0,0,0
75933,3.335e+07,0,0,0,0,0,0
75977,3.3361e+07,0,0,0,0,0,0
76023,3.338e+07,0,0,0,0,0,0
76067,3.339e+07,0,0,0,0,0,0
76114,3.3401e+07,0,0,0,0,0,0
76159,3.3411e+07,0,0,0,0,0,0
76203,3.3421e+07,0,0,0,0,0,0
76251,3.3431e+07,0,0,0,0,0,0
76297,3.3441e+07,0,0,0,0,0,0
76342,3.3451e+07,0,0,0,0,0,0
76387,3.3462e+07,0,0,0,0,0,0
76432,3.3472e+07,0,0,0,0,0,0
76474,3.3484e+07,0,0,0,0,0,0
76518,3.3498e+07,0,0,0,0,0,0
76566,3.3511e+07,0,0,0,0,0,0
76611,3.3522e+07,0,0,0,0,0,0
76659,3.3532e+07,0,0,0,0,0,0
76708,3.3542e+07,0,0,0,0,0,0
76753,3.3553e+07,0,0,0,0,0,0
76797,3.3563e+07,0,0,0,0,0,0
76845,3.3576e+07,0,0,0,0,0,0
76893,3.3593e+07,0,0,0,0,0,0
76938,3.3607e+07,0,0,0,0,0,0
76982,3.3617e+07,0,0,0,0,0,0
77028,3.3627e+07,0,0,0,0,0,0
77074,3.3637e+07,0,0,0,0,0,0
77123,3.3647e+07,0,0,0,0,0,0
77168,3.3658e+07,0,0,0,0,0,0
77212,3.3668e+07,0,0,0,0,0,0
77257,3.3678e+07,0,0,0,0,0,0
77302,3.3688e+07,0,0,0,0,0,0
77347,3.3698e+07,0,0,0,0,0,0
77388,3.371e+07,0,0,0,0,0,0
77429,3.3722e+07,0,0,0,0,0,0
77473,3.3732e+07,0,0,0,0,0,0
77521,3.3742e+07,0,0,0,0,0,0
77569,3.3753e+07,0,0,0,0,0,0
77615,3.3763e+07,0,0,0,0,0,0
77659,3.3773e+07,0,0,0,0,0,0
77704,3.3783e+07,0,0,0,0,0,0
77751,3.3799e+07,0,0,0,0,0,0
77796,3.3813e+07,0,0,0,0,0,0
77840,3.3823e+07,0,0,0,0,0,0
77884,3.3833e+07,0,0,0,0,0,0
77930,3.3843e+07,0,0,0,0,0,0
77980,3.3853e+07,0,0,0,0,0,0
78025,3.3864e+07,0,0,0,0,0,0
78070,3.3874e+07,0,0,0,0,0,0
78114,3.3884e+07,0,0,0,0,0,0
78161,3.3898e+07,0,0,0,0,0,0
78205,3.3908e+07,0,0,0,0,0,0
78251,3.3918e+07,0,0,0,0,0,0
78294,3.3929e+07,0,0,0,0,0,0
78338,3.394e+07,0,0,0,0,0,0
78383,3.395e+07,0,0,0,0,0,0
78431,3.396e+07,0,0,0,0,0,0
78476,3.3971e+07,0,0,0,0,0,0
78521,3.3982e+07,0,0,0,0,0,0
78567,3.3992e+07,0,0,0,0,0,0
78612,3.401e+07,0,0,0,0,0,0
78657,3.402e+07,0,0,0,0,0,0
78701,3.4031e+07,0,0,0,0,0,0
78746,3.4042e+07,0,0,0,0,0,0
78790,3.4051e+07,0,0,0,0,0,0
78838,3.4062e+07,0,0,0,0,0,0
78886,3.4072e+07,0,0,0,0,0,0
78930,3.4083e+07,0,0,0,0,0,0
78975,3.4093e+07,0,0,0,0,0,0
79019,3.4107e+07,0,0,0,0,0,0
79064,3.4121e+07,0,0,0,0,0,0
79108,3.4131e+07,0,0,0,0,0,0
79155,3.4141e+07,0,0,0,0,0,0
79200,3.4152e+07,0,0,0,0,0,0
79244,3.4162e+07,0,0,0,0,0,0
79295,3.4172e+07,0,0,0,0,0,0
79340,3.4182e+07,0,0,0,0,0,0
79384,3.4193e+07,0,0,0,0,0,0
79429,3.4203e+07,0,0,0,0,0,0
79471,3.4215e+07,0,0,0,0,0,0
79513,3.4227e+07,0,0,0,0,0,0
79558,3.4237e+07,0,0,0,0,0,0
79603,3.4247e+07,0,0,0,0,0,0
79648,3.4257e+07,0,0,0,0,0,0
79693,3.4268e+07,0,0,0,0,0,0
79742,3.4278e+07,0,0,0,0,0,0
79787,3.4288e+07,0,0,0,0,0,0
79832,3.4298e+07,0,0,0,0,0,0
79878,3.4308e+07,0,0,0,0,0,0
79922,3.4319e+07,0,0,0,0,0,0
79965,3.433e+07,0,0,0,0,0,0
80007,3.4342e+07,0,0,0,0,0,0
80051,3.4353e+07,0,0,0,0,0,0
80096,3.4363e+07,0,0,0,0,0,0
80140,3.4373e+07,0,0,0,0,0,0
80191,3.4383e+07,0,0,0,0,0,0
80240,3.4393e+07,0,0,0,0,0,0
80284,3.4403e+07,0,0,0,0,0,0
80329,3.4413e+07,0,0,0,0,0,0
80373,3.4424e+07,0,0,0,0,0,0
80415,3.4436e+07,0,0,0,0,0,0
80456,3.4447e+07,0,0,0,0,0,0
80503,3.4457e+07,0,0,0,0,0,0
80547,3.4467e+07,0,0,0,0,0,0
80592,3.4478e+07,0,0,0,0,0,0
80640,3.4488e+07,0,0,0,0,0,0
80685,3.4498e+07,0,0,0,0,0,0
80729,3.4508e+07,0,0,0,0,0,0
80776,3.4518e+07,0,0,0,0,0,0
80814,3.4531e+07,0,0,0,0,0,0
80860,3.4542e+07,0,0,0,0,0,0
80905,3.4553e+07,0,0,0,0,0,0
80950,3.4563e+07,0,0,0,0,0,0
80995,3.4573e+07,0,0,0,0,0,0
81040,3.4583e+07,0,0,0,0,0,0
81089,3.4594e+07,0,0,0,0,0,0
81133,3.4604e+07,0,0,0,0,0,0
81179,3.4614e+07,0,0,0,0,0,0
81223,3.4624e+07,0,0,0,0,0,0
81268,3.4643e+07,0,0,0,0,0,0
81314,3.4653e+07,0,0,0,0,0,0
81360,3.4663e+07,0,0,0,0,0,0
81404,3.4673e+07,0,0,0,0,0,0
81449,3.4683e+07,0,0,0,0,0,0
81496,3.4693e+07,0,0,0,0,0,0
81542,3.4704e+07,0,0,0,0,0,0
81588,3.4714e+07,0,0,0,0,0,0
81633,3.4724e+07,0,0,0,0,0,0
81677,3.4735e+07,0,0,0,0,0,0
81718,3.4747e+07,0,0,0,0,0,0
81763,3.4757e+07,0,0,0,0,0,0
81808,3.4767e+07,0,0,0,0,0,0
81850,3.4779e+07,0,0,0,0,0,0
81895,3.479e+07,0,0,0,0,0,0
81942,3.4801e+07,0,0,0,0,0,0
81988,3.4811e+07,0,0,0,0,0,0
82033,3.4821e+07,0,0,0,0,0,0
82079,3.4831e+07,0,0,0,0,0,0
82124,3.4849e+07,0,0,0,0,0,0
82169,3.486e+07,0,0,0,0,0,0
82213,3.487e+07,0,0,0,0,0,0
82258,3.4881e+07,0,0,0,0,0,0
82304,3.4891e+07,0,0,0,0,0,0
82350,3.4902e+07,0,0,0,0,0,0
82399,3.4912e+07,0,0,0,0,0,0
82443,3.4922e+07,0,0,0,0,0,0
82488,3.4932e+07,0,0,0,0,0,0
82535,3.4942e+07,0,0,0,0,0,0
82580,3.4956e+07,0,0,0,0,0,0
82624,3.4967e+07,0,0,0,0,0,0
82669,3.4978e+07,0,0,0,0,0,0
82712,3.499e+07,0,0,0,0,0,0
82758,3.5e+07,0,0,0,0,0,0
82802,3.5011e+07,0,0,0,0,0,0
82851,3.5021e+07,0,0,0,0,0,0
82896,3.5031e+07,0,0,0,0,0,0
82941,3.5041e+07,0,0,0,0,0,0
82987,3.5051e+07,0,0,0,0,0,0
83028,3.5068e+07,0,0,0,0,0,0
83072,3.5078e+07,0,0,0,0,0,0
83117,3.5088e+07,0,0,0,0,0,0
83161,3.5099e+07,0,0,0,0,0,0
83205,3.5109e+07,0,0,0,0,0,0
83252,3.5119e+07,0,0,0,0,0,0
83299,3.5129e+07,0,0,0,0,0,0
83345,3.514e+07,0,0,0,0,0,0
83390,3.515e+07,0,0,0,0,0,0
83435,3.5164e+07,0,0,0,0,0,0
83476,3.5176e+07,0,0,0,0,0,0
83521,3.5186e+07,0,0,0,0,0,0
83567,3.5196e+07,0,0,0,0,0,0
83611,3.5206e+07,0,0,0,0,0,0
83657,3.5217e+07,0,0,0,0,0,0
83705,3.5228e+07,0,0,0,0,0,0
83750,3.5238e+07,0,0,0,0,0,0
83794,3.5248e+07,0,0,0,0,0,0
83840,3.5258e+07,0,0,0,0,0,0
83882,3.5269e+07,0,0,0,0,0,0
83923,3.5281e+07,0,0,0,0,0,0
83969,3.5291e+07,0,0,0,0,0,0
84013,3.5302e+07,0,0,0,0,0,0
84060,3.5312e+07,0,0,0,0,0,0
84105,3.5322e+07,0,0,0,0,0,0
84155,3.5332e+07,0,0,0,0,0,0
84201,3.5343e+07,0,0,0,0,0,0
84246,3.5353e+07,0,0,0,0,0,0
84292,3.5364e+07,0,0,0,0,0,0
84333,3.538e+07,0,0,0,0,0,0
84379,3.5391e+07,0,0,0,0,0,0
84424,3.5402e+07,0,0,0,0,0,0
84468,3.5411e+07,0,0,0,0,0,0
84514,3.5422e+07,0,0,0,0,0,0
84559,3.5431e+07,0,0,0,0,0,0
84609,3.5442e+07,0,0,0,0,0,0
84654,3.5452e+07,0,0,0,0,0,0
84699,3.5463e+07,0,0,0,0,0,0
84744,3.5473e+07,0,0,0,0,0,0
84786,3.5484e+07,0,0,0,0,0,0
84834,3.5497e+07,0,0,0,0,0,0
84879,3.5507e+07,0,0,0,0,0,0
84920,3.5519e+07,0,0,0,0,0,0
84966,3.5529e+07,0,0,0,0,0,0
85012,3.554e+07,0,0,0,0,0,0
85061,3.555e+07,0,0,0,0,0,0
85105,3.5561e+07,0,0,0,0,0,0
85149,3.5571e+07,0,0,0,0,0,0
85194,3.5582e+07,0,0,0,0,0,0
85239,3.5599e+07,0,0,0,0,0,0
85284,3.561e+07,0,0,0,0,0,0
85330,3.562e+07,0,0,0,0,0,0
85374,3.563e+07,0,0,0,0,0,0
85419,3.5641e+07,0,0,0,0,0,0
85469,3.5651e+07,0,0,0,0,0,0
85514,3.5661e+07,0,0,0,0,0,0
85559,3.5671e+07,0,0,0,0,0,0
85603,3.5682e+07,0,0,0,0,0,0
85648,3.5692e+07,0,0,0,0,0,0
85691,3.5708e+07,0,0,0,0,0,0
85736,3.5718e+07,0,0,0,0,0,0
85781,3.5729e+07,0,0,0,0,0,0
85828,3.5739e+07,0,0,0,0,0,0
85872,3.575e+07,0,0,0,0,0,0
85921,3.576e+07,0,0,0,0,0,0
85965,3.577e+07,0,0,0,0,0,0
86011,3.578e+07,0,0,0,0,0,0
86058,3.5793e+07,0,0,0,0,0,0
86103,3.5808e+07,0,0,0,0,0,0
86148,3.5818e+07,0,0,0,0,0,0
86190,3.5829e+07,0,0,0,0,0,0
86235,3.5839e+07,0,0,0,0,0,0
86280,3.585e+07,0,0,0,0,0,0
86328,3.586e+07,0,0,0,0,0,0
86374,3.5871e+07,0,0,0,0,0,0
86420,3.5881e+07,0,0,0,0,0,0
86466,3.5891e+07,0,0,0,0,0,0
86510,3.5902e+07,0,0,0,0,0,0
86552,3.5913e+07,0,0,0,0,0,0
86594,3.5925e+07,0,0,0,0,0,0
86638,3.5935e+07,0,0,0,0,0,0
86683,3.5945e+07,0,0,0,0,0,0
86729,3.5956e+07,0,0,0,0,0,0
86776,3.5966e+07,0,0,0,0,0,0
86822,3.5976e+07,0,0,0,0,0,0
86866,3.5986e+07,0,0,0,0,0,0
86912,3.5996e+07,0,0,0,0,0,0
86956,3.6006e+07,0,0,0,0,0,0
87001,3.6021e+07,0,0,0,0,0,0
87045,3.6035e+07,0,0,0,0,0,0
87090,3.6045e+07,0,0,0,0,0,0
87136,3.6055e+07,0,0,0,0,0,0
87182,3.6065e+07,0,0,0,0,0,0
87230,3.6075e+07,0,0,0,0,0,0
87275,3.6085e+07,0,0,0,0,0,0
87319,3.6095e+07,0,0,0,0,0,0
87364,3.6105e+07,0,0,0,0,0,0
87405,3.612e+07,0,0,0,0,0,0
87451,3.6131e+07,0,0,0,0,0,0
87495,3.6141e+07,0,0,0,0,0,0
87540,3.6151e+07,0,0,0,0,0,0
87585,3.6161e+07,0,0,0,0,0,0
87630,3.6172e+07,0,0,0,0,0,0
87678,3.6182e+07,0,0,0,0,0,0
87723,3.6192e+07,0,0,0,0,0,0
87769,3.6202e+07,0,0,0,0,0,0
87813,3.6213e+07,0,0,0,0,0,0
87859,3.6227e+07,0,0,0,0,0,0
87906,3.6239e+07,0,0,0,0,0,0
87951,3.6253e+07,0,0,0,0,0,0
87995,3.6263e+07,0,0,0,0,0,0
88042,3.6273e+07,0,0,0,0,0,0
88091,3.6283e+07,0,0,0,0,0,0
88136,3.6293e+07,0,0,0,0,0,0
88180,3.6303e+07,0,0,0,0,0,0
88226,3.6313e+07,0,0,0,0,0,0
88270,3.6324e+07,0,0,0,0,0,0
88309,3.6335e+07,0,0,0,0,0,0
88356,3.635e+07,0,0,0,0,0,0
88400,3.636e+07,0,0,0,0,0,0
88445,3.6371e+07,0,0,0,0,0,0
88493,3.6381e+07,0,0,0,0,0,0
88541,3.6391e+07,0,0,0,0,0,0
88588,3.6401e+07,0,0,0,0,0,0
88632,3.6411e+07,0,0,0,0,0,0
88680,3.6425e+07,0,0,0,0,0,0
88725,3.6443e+07,0,0,0,0,0,0
88770,3.6453e+07,0,0,0,0,0,0
88815,3.6463e+07,0,0,0,0,0,0
88860,3.6474e+07,0,0,0,0,0,0
88904,3.6484e+07,0,0,0,0,0,0
88957,3.6494e+07,0,0,0,0,0,0
89001,3.6504e+07,0,0,0,0,0,0
89046,3.6514e+07,0,0,0,0,0,0
89090,3.6524e+07,0,0,0,0,0,0
89137,3.6534e+07,0,0,0,0,0,0
89179,3.6546e+07,0,0,0,0,0,0
89221,3.6558e+07,0,0,0,0,0,0
89265,3.6568e+07,0,0,0,0,0,0
89309,3.6577e+07,0,0,0,0,0,0
89355,3.6588e+07,0,0,0,0,0,0
89404,3.6598e+07,0,0,0,0,0,0
89449,3.6608e+07,0,0,0,0,0,0
89494,3.6619e+07,0,0,0,0,0,0
89538,3.6629e+07,0,0,0,0,0,0
89582,3.6641e+07,0,0,0,0,0,0
89624,3.6653e+07,0,0,0,0,0,0
89668,3.6663e+07,0,0,0,0,0,0
89713,3.6673e+07,0,0,0,0,0,0
89758,3.6683e+07,0,0,0,0,0,0
89804,3.6693e+07,0,0,0,0,0,0
89853,3.6703e+07,0,0,0,0,0,0
89897,3.6713e+07,0,0,0,0,0,0
89944,3.6723e+07,0,0,0,0,0,0
89988,3.6733e+07,0,0,0,0,0,0
90031,3.6749e+07,0,0,0,0,0,0
90076,3.676e+07,0,0,0,0,0,0
90120,3.677e+07,0,0,0,0,0,0
90165,3.678e+07,0,0,0,0,0,0
90209,3.679e+07,0,0,0,0,0,0
90255,3.6801e+07,0,0,0,0,0,0
90305,3.6811e+07,0,0,0,0,0,0
90349,3.6821e+07,0,0,0,0,0,0
90394,3.6831e+07,0,0,0,0,0,0
90439,3.6842e+07,0,0,0,0,0,0
90481,3.6857e+07,0,0,0,0,0,0
90525,3.6867e+07,0,0,0,0,0,0
90573,3.6877e+07,0,0,0,0,0,0
90618,3.6888e+07,0,0,0,0,0,0
90662,3.6898e+07,0,0,0,0,0,0
90710,3.6909e+07,0,0,0,0,0,0
90756,3.6918e+07,0,0,0,0,0,0
90801,3.6928e+07,0,0,0,0,0,0
90849,3.6939e+07,0,0,0,0,0,0
90893,3.695e+07,0,0,0,0,0,0
90932,3.6963e+07,0,0,0,0,0,0
90977,3.6973e+07,0,0,0,0,0,0
91021,3.6983e+07,0,0,0,0,0,0
91066,3.6994e+07,0,0,0,0,0,0
91111,3.7004e+07,0,0,0,0,0,0
91158,3.7014e+07,0,0,0,0,0,0
91205,3.7025e+07,0,0,0,0,0,0
91249,3.7035e+07,0,0,0,0,0,0
91295,3.7044e+07,0,0,0,0,0,0
91339,3.7055e+07,0,0,0,0,0,0
91384,3.7073e+07,0,0,0,0,0,0
91429,3.7083e+07,0,0,0,0,0,0
91474,3.7094e+07,0,0,0,0,0,0
91519,3.7104e+07,0,0,0,0,0,0
91565,3.7114e+07,0,0,0,0,0,0
91614,3.7125e+07,0,0,0,0,0,0
91660,3.7135e+07,0,0,0,0,0,0
91704,3.7146e+07,0,0,0,0,0,0
91750,3.7156e+07,0,0,0,0,0,0
91791,3.7168e+07,0,0,0,0,0,0
91835,3.7178e+07,0,0,0,0,0,0
91876,3.7189e+07,0,0,0,0,0,0
91921,3.7199e+07,0,0,0,0,0,0
91965,3.721e+07,0,0,0,0,0,0
92009,3.7221e+07,0,0,0,0,0,0
92059,3.7231e+07,0,0,0,0,0,0
92104,3.7241e+07,0,0,0,0,0,0
92150,3.7251e+07,0,0,0,0,0,0
92194,3.7261e+07,0,0,0,0,0,0
92239,3.7272e+07,0,0,0,0,0,0
92281,3.7284e+07,0,0,0,0,0,0
92322,3.7295e+07,0,0,0,0,0,0
92368,3.7305e+07,0,0,0,0,0,0
92413,3.7316e+07,0,0,0,0,0,0
92460,3.7326e+07,0,0,0,0,0,0
92508,3.7337e+07,0,0,0,0,0,0
92553,3.7348e+07,0,0,0,0,0,0
92597,3.7358e+07,0,0,0,0,0,0
92644,3.7367e+07,0,0,0,0,0,0
92687,3.7379e+07,0,0,0,0,0,0
92728,3.7391e+07,0,0,0,0,0,0
92772,3.7402e+07,0,0,0,0,0,0
92818,3.7412e+07,0,0,0,0,0,0
92862,3.7422e+07,0,0,0,0,0,0
92907,3.7432e+07,0,0,0,0,0,0
92956,3.7442e+07,0,0,0,0,0,0
93001,3.7452e+07,0,0,0,0,0,0
93046,3.7463e+07,0,0,0,0,0,0
93092,3.7472e+07,0,0,0,0,0,0
93137,3.7482e+07,0,0,0,0,0,0
93178,3.7498e+07,0,0,0,0,0,0
93223,3.7509e+07,0,0,0,0,0,0
93268,3.7519e+07,0,0,0,0,0,0
93313,3.7529e+07,0,0,0,0,0,0
93359,3.7539e+07,0,0,0,0,0,0
93410,3.755e+07,0,0,0,0,0,0
93455,3.756e+07,0,0,0,0,0,0
93501,3.7571e+07,0,0,0,0,0,0
93545,3.7581e+07,0,0,0,0,0,0
93587,3.7593e+07,0,0,0,0,0,0
93629,3.7605e+07,0,0,0,0,0,0
93674,3.7615e+07,0,0,0,0,0,0
93719,3.7625e+07,0,0,0,0,0,0
93764,3.7635e+07,0,0,0,0,0,0
93808,3.7646e+07,0,0,0,0,0,0
93858,3.7656e+07,0,0,0,0,0,0
93903,3.7667e+07,0,0,0,0,0,0
93948,3.7677e+07,0,0,0,0,0,0
93993,3.7687e+07,0,0,0,0,0,0
94035,3.7699e+07,0,0,0,0,0,0
94079,3.7714e+07,0,0,0,0,0,0
94128,3.7726e+07,0,0,0,0,0,0
94174,3.7736e+07,0,0,0,0,0,0
94219,3.7746e+07,0,0,0,0,0,0
94268,3.7757e+07,0,0,0,0,0,0
94313,3.7767e+07,0,0,0,0,0,0
94358,3.7778e+07,0,0,0,0,0,0
94403,3.7788e+07,0,0,0,0,0,0
94444,3.7799e+07,0,0,0,0,0,0
94486,3.7811e+07,0,0,0,0,0,0
94530,3.7821e+07,0,0,0,0,0,0
94575,3.7831e+07,0,0,0,0,0,0
94620,3.7842e+07,0,0,0,0,0,0
94666,3.7852e+07,0,0,0,0,0,0
94714,3.7863e+07,0,0,0,0,0,0
94761,3.7873e+07,0,0,0,0,0,0
94805,3.7883e+07,0,0,0,0,0,0
94850,3.7893e+07,0,0,0,0,0,0
94892,3.7905e+07,0,0,0,0,0,0
94936,3.7916e+07,0,0,0,0,0,0
94984,3.7925e+07,0,0,0,0,0,0
95029,3.7936e+07,0,0,0,0,0,0
95071,3.7948e+07,0,0,0,0,0,0
95116,3.7958e+07,0,0,0,0,0,0
95164,3.7968e+07,0,0,0,0,0,0
95209,3.7978e+07,0,0,0,0,0,0
95255,3.7988e+07,0,0,0,0,0,0
95300,3.7999e+07,0,0,0,0,0,0
95345,3.8013e+07,0,0,0,0,0,0
95393,3.8025e+07,0,0,0,0,0,0
95438,3.8041e+07,0,0,0,0,0,0
95484,3.8051e+07,0,0,0,0,0,0
95528,3.8061e+07,0,0,0,0,0,0
95576,3.8071e+07,0,0,0,0,0,0
95621,3.8081e+07,0,0,0,0,0,0
95666,3.8092e+07,0,0,0,0,0,0
95711,3.8102e+07,0,0,0,0,0,0
95756,3.8112e+07,0,0,0,0,0,0
95799,3.8123e+07,0,0,0,0,0,0
95840,3.8133e+07,0,0,0,0,0,0
95887,3.8143e+07,0,0,0,0,0,0
95928,3.8155e+07,0,0,0,0,0,0
95973,3.8165e+07,0,0,0,0,0,0
96021,3.8175e+07,0,0,0,0,0,0
96067,3.8185e+07,0,0,0,0,0,0
96112,3.8195e+07,0,0,0,0,0,0
96157,3.8205e+07,0,0,0,0,0,0
96201,3.8219e+07,0,0,0,0,0,0
96244,3.8234e+07,0,0,0,0,0,0
96292,3.8247e+07,0,0,0,0,0,0
96337,3.8257e+07,0,0,0,0,0,0
96382,3.8267e+07,0,0,0,0,0,0
96428,3.8277e+07,0,0,0,0,0,0
96479,3.829e+07,0,0,0,0,0,0
96524,3.83e+07,0,0,0,0,0,0
96568,3.8311e+07,0,0,0,0,0,0
96614,3.8321e+07,0,0,0,0,0,0
96655,3.8333e+07,0,0,0,0,0,0
96696,3.8345e+07,0,0,0,0,0,0
96742,3.8354e+07,0,0,0,0,0,0
96789,3.8364e+07,0,0,0,0,0,0
96833,3.8374e+07,0,0,0,0,0,0
96882,3.8385e+07,0,0,0,0,0,0
96927,3.8395e+07,0,0,0,0,0,0
96972,3.8405e+07,0,0,0,0,0,0
97016,3.8415e+07,0,0,0,0,0,0
97061,3.8433e+07,0,0,0,0,0,0
97105,3.8446e+07,0,0,0,0,0,0
97151,3.8456e+07,0,0,0,0,0,0
97197,3.8466e+07,0,0,0,0,0,0
97242,3.8476e+07,0,0,0,0,0,0
97286,3.8486e+07,0,0,0,0,0,0
97336,3.8496e+07,0,0,0,0,0,0
97381,3.8506e+07,0,0,0,0,0,0
97426,3.8516e+07,0,0,0,0,0,0
97471,3.8526e+07,0,0,0,0,0,0
97509,3.8539e+07,0,0,0,0,0,0
97553,3.855e+07,0,0,0,0,0,0
97598,3.856e+07,0,0,0,0,0,0
97644,3.857e+07,0,0,0,0,0,0
97689,3.858e+07,0,0,0,0,0,0
97733,3.859e+07,0,0,0,0,0,0
97784,3.86e+07,0,0,0,0,0,0
97828,3.8611e+07,0,0,0,0,0,0
97873,3.8621e+07,0,0,0,0,0,0
97918,3.8631e+07,0,0,0,0,0,0
97963,3.8645e+07,0,0,0,0,0,0
98005,3.8657e+07,0,0,0,0,0,0
98050,3.8667e+07,0,0,0,0,0,0
98096,3.8678e+07,0,0,0,0,0,0
98141,3.8688e+07,0,0,0,0,0,0
98189,3.8698e+07,0,0,0,0,0,0
98235,3.8708e+07,0,0,0,0,0,0
98279,3.8719e+07,0,0,0,0,0,0
98326,3.8729e+07,0,0,0,0,0,0
98371,3.8743e+07,0,0,0,0,0,0
98413,3.8754e+07,0,0,0,0,0,0
98455,3.8765e+07,0,0,0,0,0,0
98501,3.8776e+07,0,0,0,0,0,0
98545,3.8786e+07,0,0,0,0,0,0
98590,3.8796e+07,0,0,0,0,0,0
98638,3.8807e+07,0,0,0,0,0,0
98684,3.8817e+07,0,0,0,0,0,0
98728,3.8828e+07,0,0,0,0,0,0
98773,3.8838e+07,0,0,0,0,0,0
98818,3.8848e+07,0,0,0,0,0,0
98861,3.8863e+07,0,0,0,0,0,0
98910,3.8877e+07,0,0,0,0,0,0
98956,3.8886e+07,0,0,0,0,0,0
99001,3.8896e+07,0,0,0,0,0,0
99045,3.8907e+07,0,0,0,0,0,0
99094,3.8917e+07,0,0,0,0,0,0
99141,3.8927e+07,0,0,0,0,0,0
99186,3.8939e+07,0,0,0,0,0,0
99232,3.8953e+07,0,0,0,0,0,0
99273,3.8965e+07,0,0,0,0,0,0
99318,3.8975e+07,0,0,0,0,0,0
99362,3.8986e+07,0,0,0,0,0,0
99408,3.8997e+07,0,0,0,0,0,0
99453,3.9007e+07,0,0,0,0,0,0
99500,3.9018e+07,0,0,0,0,0,0
99547,3.9028e+07,0,0,0,0,0,0
99591,3.9038e+07,0,0,0,0,0,0
99636,3.9048e+07,0,0,0,0,0,0
99680,3.9058e+07,0,0,0,0,0,0
99722,3.9069e+07,0,0,0,0,0,0
99767,3.908e+07,0,0,0,0,0,0
99809,3.9093e+07,0,0,0,0,0,0
99854,3.9103e+07,0,0,0,0,0,0
99900,3.9113e+07,0,0,0,0,0,0
99947,3.9123e+07,0,0,0,0,0,0
99993,3.9133e+07,0,0,0,0,0,0
1.0004e+05,3.9143e+07,0,0,0,0,0,0
1.0008e+05,3.9153e+07,0,0,0,0,0,0
1.0013e+05,3.9167e+07,0,0,0,0,0,0
1.0017e+05,3.9177e+07,0,0,0,0,0,0
1.0022e+05,3.9189e+07,0,0,0,0,0,0
1.0026e+05,3.9199e+07,0,0,0,0,0,0
1.0031e+05,3.9209e+07,0,0,0,0,0,0
1.0035e+05,3.9219e+07,0,0,0,0,0,0
1.004e+05,3.9229e+07,0,0,0,0,0,0
1.0044e+05,3.924e+07,0,0,0,0,0,0
1.0049e+05,3.925e+07,0,0,0,0,0,0
1.0054e+05,3.926e+07,0,0,0,0,0,0
1.0058e+05,3.9271e+07,0,0,0,0,0,0
1.0062e+05,3.9284e+07,0,0,0,0,0,0
1.0066e+05,3.9294e+07,0,0,0,0,0,0
1.0071e+05,3.9304e+07,0,0,0,0,0,0
1.0075e+05,3.9314e+07,0,0,0,0,0,0
1.008e+05,3.9324e+07,0,0,0,0,0,0
1.0085e+05,3.9335e+07,0,0,0,0,0,0
1.0089e+05,3.9345e+07,0,0,0,0,0,0
1.0094e+05,3.9356e+07,0,0,0,0,0,0
1.0098e+05,3.9366e+07,0,0,0,0,0,0
1.0103e+05,3.9377e+07,0,0,0,0,0,0
1.0107e+05,3.9392e+07,0,0,0,0,0,0
