LineNo,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
194,1.5036e+07,0,0,0,0.02,0,0,0.046226,0,0,0,50,67751,0,0
297,1.507e+07,0,0,0,0,0,0,0.046673,0,0,0,50,67751,0,0
639,1.5132e+07,0,0,0,0,0,0,0.047132,0,0,0,50,67751,0,0
752,1.5148e+07,0,0,0,0,0,0,0.047286,0,0,0,50,67751,0,0
865,1.5164e+07,0,0,0,0,0,0,0.047439,0,0,0,50,67751,0,0
978,1.5181e+07,0,0,0,0,0,0,0.047592,0,0,0,50,67751,0,0
1209,1.5259e+07,0,0,0,0.01,0,0,0.048051,0,0,0,50,67751,0,0
1593,1.5414e+07,0,0,0,0.01,0,0,0.049115,0,0,0,50,67751,0,0
1671,1.5425e+07,0,0,0,0.01,0,0,0.049268,0,0,0,50,67751,0,0
1713,1.5435e+07,0,0,0,0.01,0,0,0.049424,0,0,0,50,67751,0,0
1753,1.5445e+07,0,0,0,0.01,0,0,0.049577,0,0,0,50,67751,0,0
1794,1.5458e+07,0,0,0,0,0.01,0,0.04973,0,0,0,50,67751,0,0
1837,1.5472e+07,0,0,0,0,0.01,0,0.049863,0,0,0,50,67751,0,0
1879,1.5481e+07,0,0,0,0,0.01,0,0.050015,0,0,0,50,67751,0,0
1924,1.5491e+07,0,0,0,0,0.01,0,0.050015,0,0,0,50,67751,0,0
1964,1.5501e+07,0,0,0,0,0.01,0,0.050168,0,0,0,50,67751,0,0
2005,1.5511e+07,0,0,0,0,0.01,0,0.050322,0,0,0,50,67751,0,0
2046,1.5521e+07,0,0,0,0,0.01,0,0.050475,0,0,0,50,67751,0,0
2092,1.5537e+07,0,0,0,0.01,0,0,0.050628,0,0,0,50,67751,0,0
2136,1.5547e+07,0,0,0,0.01,0,0,0.050754,0,0,0,50,67751,0,0
2176,1.5557e+07,0,0,0,0.01,0,0,0.050907,0,0,0,50,67751,0,0
2217,1.5567e+07,0,0,0,0.01,0,0,0.050907,0,0,0,50,67751,0,0
2258,1.5577e+07,0,0,0,0.01,0,0,0.05106,0,0,0,50,67751,0,0
2302,1.5587e+07,0,0,0,0.01,0,0,0.051213,0,0,0,50,67751,0,0
2344,1.5597e+07,0,0,0,0.01,0,0,0.051367,0,0,0,50,67751,0,0
2385,1.5607e+07,0,0,0,0.01,0,0,0.051519,0,0,0,50,67751,0,0
2429,1.5617e+07,0,0,0,0.01,0,0,0.051519,0,0,0,50,67751,0,0
2469,1.5627e+07,0,0,0,0.01,0,0,0.051672,0,0,0,50,67751,0,0
2507,1.5638e+07,0,0,0,0.01,0,0,0.051825,0,0,0,50,67751,0,0
2550,1.5648e+07,0,0,0,0.01,0,0,0.051946,0,0,0,50,67751,0,0
2590,1.5658e+07,0,0,0,0.01,0,0,0.052099,0,0,0,50,67751,0,0
2631,1.5668e+07,0,0,0,0.01,0,0,0.052099,0,0,0,50,67751,0,0
2671,1.5678e+07,0,0,0,0.01,0,0,0.052252,0,0,0,50,67751,0,0
2716,1.5688e+07,0,0,0,0.01,0,0,0.052405,0,0,0,50,67751,0,0
2757,1.5698e+07,0,0,0,0.01,0,0,0.052558,0,0,0,50,67751,0,0
2798,1.5708e+07,0,0,0,0.01,0,0,0.052711,0,0,0,50,67751,0,0
2839,1.5718e+07,0,0,0,0.01,0,0,0.052711,0,0,0,50,67751,0,0
2879,1.5728e+07,0,0,0,0.01,0,0,0.052864,0,0,0,50,67751,0,0
2921,1.5738e+07,0,0,0,0,0.01,0,0.053017,0,0,0,50,67751,0,0
2963,1.5748e+07,0,0,0,0,0.01,0,0.05313,0,0,0,50,67751,0,0
3002,1.5758e+07,0,0,0,0,0.01,0,0.053283,0,0,0,50,67751,0,0
3044,1.5768e+07,0,0,0,0,0.01,0,0.053436,0,0,0,50,67751,0,0
3084,1.5778e+07,0,0,0,0,0.01,0,0.053436,0,0,0,50,67751,0,0
3130,1.5788e+07,0,0,0,0,0.01,0,0.053589,0,0,0,50,67751,0,0
3172,1.5798e+07,0,0,0,0,0.01,0,0.053742,0,0,0,50,67751,0,0
3213,1.5808e+07,0,0,0,0,0.01,0,0.053895,0,0,0,50,67751,0,0
3254,1.5819e+07,0,0,0,0,0.01,0,0.054048,0,0,0,50,67751,0,0
3296,1.5832e+07,0,0,0,0.01,0,0,0.054201,0,0,0,50,67751,0,0
3333,1.5842e+07,0,0,0,0.01,0,0,0.054306,0,0,0,50,67751,0,0
3375,1.5852e+07,0,0,0,0.01,0,0,0.054459,0,0,0,50,67751,0,0
3416,1.5862e+07,0,0,0,0.01,0,0,0.054459,0,0,0,50,67751,0,0
3456,1.5872e+07,0,0,0,0.01,0,0,0.054612,0,0,0,50,67751,0,0
3497,1.5882e+07,0,0,0,0.01,0,0,0.054765,0,0,0,50,67751,0,0
3541,1.5892e+07,0,0,0,0.01,0,0,0.054918,0,0,0,50,67751,0,0
3582,1.5902e+07,0,0,0,0.01,0,0,0.055071,0,0,0,50,67751,0,0
3624,1.5912e+07,0,0,0,0.01,0,0,0.055071,0,0,0,50,67751,0,0
3666,1.5922e+07,0,0,0,0.01,0,0,0.055223,0,0,0,50,67751,0,0
3704,1.5932e+07,0,0,0,0.01,0,0,0.055376,0,0,0,50,67751,0,0
3741,1.5942e+07,0,0,0,0.01,0.02,0,0.055474,0,0,0,50,67751,0,0
3783,1.5953e+07,0,0,0,0.01,0.02,0,0.055624,0,0,0,50,67751,0,0
3824,1.5963e+07,0,0,0,0.01,0.02,0,0.055624,0,0,0,50,67751,0,0
3864,1.5973e+07,0,0,0,0.01,0.02,0,0.055777,0,0,0,50,67751,0,0
3905,1.5983e+07,0,0,0,0.01,0.02,0,0.05593,0,0,0,50,67751,0,0
3949,1.5993e+07,0,0,0,0.01,0.02,0,0.056082,0,0,0,50,67751,0,0
3990,1.6003e+07,0,0,0,0.01,0.02,0,0.056235,0,0,0,50,67751,0,0
4031,1.6013e+07,0,0,0,0.01,0.02,0,0.056235,0,0,0,50,67751,0,0
4074,1.6023e+07,0,0,0,0.01,0.02,0,0.056388,0,0,0,50,67751,0,0
4115,1.6033e+07,0,0,0,0.01,0.02,0,0.056541,0,0,0,50,67751,0,0
4152,1.6043e+07,0,0,0,0,0,0,0.056694,0,0,0,50,67751,0,0
4194,1.6053e+07,0,0,0,0,0,0,0.056776,0,0,0,50,67751,0,0
4238,1.6066e+07,0,0,0,0,0,0,0.056929,0,0,0,50,67751,0,0
4280,1.6076e+07,0,0,0,0,0,0,0.057081,0,0,0,50,67751,0,0
4320,1.6086e+07,0,0,0,0,0,0,0.057081,0,0,0,50,67751,0,0
4365,1.6096e+07,0,0,0,0,0,0,0.057234,0,0,0,50,67751,0,0
4406,1.6106e+07,0,0,0,0,0,0,0.057387,0,0,0,50,67751,0,0
4446,1.6116e+07,0,0,0,0,0,0,0.057539,0,0,0,50,67751,0,0
4492,1.6131e+07,0,0,0,0,0,0,0.057692,0,0,0,50,67751,0,0
4535,1.6144e+07,0,0,0,0,0,0,0.057765,0,0,0,50,67751,0,0
4575,1.6154e+07,0,0,0,0,0,0,0.057915,0,0,0,50,67751,0,0
4616,1.6164e+07,0,0,0,0,0,0,0.058067,0,0,0,50,67751,0,0
4658,1.6174e+07,0,0,0,0,0,0,0.058067,0,0,0,50,67751,0,0
4698,1.6184e+07,0,0,0,0,0,0,0.058219,0,0,0,50,67751,0,0
4743,1.6194e+07,0,0,0,0,0,0,0.058372,0,0,0,50,67751,0,0
4783,1.6204e+07,0,0,0,0,0,0,0.058525,0,0,0,50,67751,0,0
4825,1.6214e+07,0,0,0,0,0,0,0.058677,0,0,0,50,67751,0,0
4865,1.6224e+07,0,0,0,0,0,0,0.058677,0,0,0,50,67751,0,0
4906,1.6234e+07,0,0,0,0,0,0,0.05883,0,0,0,50,67751,0,0
4944,1.6244e+07,0,0,0,0,0,0,0.058983,0,0,0,50,67751,0,0
4981,1.6254e+07,0,0,0,0,0,0,0.059035,0,0,0,50,67751,0,0
5023,1.6264e+07,0,0,0,0,0,0,0.059035,0,0,0,50,67751,0,0
5065,1.6274e+07,0,0,0,0,0,0,0.059188,0,0,0,50,67751,0,0
5105,1.6284e+07,0,0,0,0,0,0,0.05934,0,0,0,50,67751,0,0
5150,1.6294e+07,0,0,0,0,0,0,0.059492,0,0,0,50,67751,0,0
5191,1.6304e+07,0,0,0,0,0,0,0.059644,0,0,0,50,67751,0,0
5232,1.6314e+07,0,0,0,0,0,0,0.059797,0,0,0,50,67751,0,0
5272,1.6324e+07,0,0,0,0,0,0,0.059797,0,0,0,50,67751,0,0
5315,1.6337e+07,0,0,0,0,0,0,0.059949,0,0,0,50,67751,0,0
5352,1.6346e+07,0,0,0,0.01,0,0,0.060101,0,0,0,50,67751,0,0
5397,1.6359e+07,0,0,0,0.01,0,0,0.060137,0,0,0,50,67751,0,0
5438,1.6369e+07,0,0,0,0.01,0,0,0.060289,0,0,0,50,67751,0,0
5478,1.6379e+07,0,0,0,0.01,0,0,0.060441,0,0,0,50,67751,0,0
5520,1.6389e+07,0,0,0,0.01,0,0,0.060441,0,0,0,50,67751,0,0
5564,1.6399e+07,0,0,0,0.01,0,0,0.060593,0,0,0,50,67751,0,0
5606,1.6409e+07,0,0,0,0.01,0,0,0.060745,0,0,0,50,67751,0,0
5647,1.6419e+07,0,0,0,0.01,0,0,0.060897,0,0,0,50,67751,0,0
5687,1.6429e+07,0,0,0,0.01,0,0,0.061049,0,0,0,50,67751,0,0
5722,1.6439e+07,0,0,0,0.01,0.01,0,0.061201,0,0,0,50,67751,0,0
5763,1.645e+07,0,0,0,0.01,0.01,0,0.061216,0,0,0,50,67751,0,0
5804,1.646e+07,0,0,0,0.01,0.01,0,0.061368,0,0,0,50,67751,0,0
5844,1.647e+07,0,0,0,0.01,0.01,0,0.061368,0,0,0,50,67751,0,0
5886,1.648e+07,0,0,0,0.01,0.01,0,0.061519,0,0,0,50,67751,0,0
5928,1.649e+07,0,0,0,0.01,0.01,0,0.061671,0,0,0,50,67751,0,0
5972,1.65e+07,0,0,0,0.01,0.01,0,0.061823,0,0,0,50,67751,0,0
6013,1.651e+07,0,0,0,0.01,0.01,0,0.061975,0,0,0,50,67751,0,0
6055,1.652e+07,0,0,0,0.01,0.01,0,0.061975,0,0,0,50,67751,0,0
6099,1.653e+07,0,0,0,0.01,0.01,0,0.062126,0,0,0,50,67751,0,0
6136,1.6541e+07,0,0,0,0,0,0,0.062278,0,0,0,50,67751,0,0
6176,1.6551e+07,0,0,0,0,0,0,0.06227,0,0,0,50,67751,0,0
6216,1.6561e+07,0,0,0,0,0,0,0.062421,0,0,0,50,67751,0,0
6257,1.6571e+07,0,0,0,0,0,0,0.062421,0,0,0,50,67751,0,0
6298,1.6581e+07,0,0,0,0,0,0,0.062573,0,0,0,50,67751,0,0
6339,1.6591e+07,0,0,0,0,0,0,0.062724,0,0,0,50,67751,0,0
6385,1.6602e+07,0,0,0,0,0,0,0.062876,0,0,0,50,67751,0,0
6429,1.6611e+07,0,0,0,0,0,0,0.062876,0,0,0,50,67751,0,0
6470,1.6622e+07,0,0,0,0,0,0,0.063027,0,0,0,50,67751,0,0
6511,1.6632e+07,0,0,0,0,0,0,0.063178,0,0,0,50,67751,0,0
6549,1.6644e+07,0,0,0,0.01,0,0,0.06333,0,0,0,50,67751,0,0
6590,1.6654e+07,0,0,0,0.01,0,0,0.063295,0,0,0,50,67751,0,0
6630,1.6664e+07,0,0,0,0.01,0,0,0.063447,0,0,0,50,67751,0,0
6672,1.6674e+07,0,0,0,0.01,0,0,0.063598,0,0,0,50,67751,0,0
6712,1.6684e+07,0,0,0,0.01,0,0,0.063598,0,0,0,50,67751,0,0
6757,1.6694e+07,0,0,0,0.01,0,0,0.063749,0,0,0,50,67751,0,0
6799,1.6704e+07,0,0,0,0.01,0,0,0.0639,0,0,0,50,67751,0,0
6840,1.6714e+07,0,0,0,0.01,0,0,0.064052,0,0,0,50,67751,0,0
6881,1.6724e+07,0,0,0,0.01,0,0,0.064052,0,0,0,50,67751,0,0
6923,1.6734e+07,0,0,0,0.01,0,0,0.064203,0,0,0,50,67751,0,0
6958,1.6744e+07,0,0,0,0.03,0.02,0,0.064354,0,0,0,50,67751,0,0
6998,1.6754e+07,0,0,0,0.03,0.02,0,0.06429,0,0,0,50,67751,0,0
7039,1.6764e+07,0,0,0,0.03,0.02,0,0.06429,0,0,0,50,67751,0,0
7080,1.6774e+07,0,0,0,0.03,0.02,0,0.064441,0,0,0,50,67751,0,0
7121,1.6784e+07,0,0,0,0.03,0.02,0,0.064592,0,0,0,50,67751,0,0
7168,1.6794e+07,0,0,0,0.03,0.02,0,0.064742,0,0,0,50,67751,0,0
7209,1.6804e+07,0,0,0,0.03,0.02,0,0.064742,0,0,0,50,67751,0,0
7251,1.6814e+07,0,0,0,0.03,0.02,0,0.064893,0,0,0,50,67751,0,0
7292,1.6824e+07,0,0,0,0.03,0.02,0,0.065044,0,0,0,50,67751,0,0
7332,1.6834e+07,0,0,0,0.03,0.02,0,0.065194,0,0,0,50,67751,0,0
7373,1.6844e+07,0,0,0,0.03,0.02,0,0.065194,0,0,0,50,67751,0,0
7410,1.6855e+07,0,0,0,0.03,0.02,0,0.065345,0,0,0,50,67751,0,0
7451,1.6865e+07,0,0,0,0.03,0,0,0.06525,0,0,0,50,67751,0,0
7493,1.6875e+07,0,0,0,0.03,0,0,0.065398,0,0,0,50,67751,0,0
7533,1.6885e+07,0,0,0,0.03,0,0,0.065549,0,0,0,50,67751,0,0
7577,1.6895e+07,0,0,0,0.03,0,0,0.065549,0,0,0,50,67751,0,0
7619,1.6905e+07,0,0,0,0.03,0,0,0.065699,0,0,0,50,67751,0,0
7661,1.6915e+07,0,0,0,0.03,0,0,0.06585,0,0,0,50,67751,0,0
7702,1.6925e+07,0,0,0,0.03,0,0,0.066,0,0,0,50,67751,0,0
7744,1.6938e+07,0,0,0,0.04,0,0,0.06615,0,0,0,50,67751,0,0
7785,1.6948e+07,0,0,0,0.04,0,0,0.06602,0,0,0,50,67751,0,0
7822,1.6958e+07,0,0,0,0.04,0,0,0.06602,0,0,0,50,67751,0,0
7864,1.6968e+07,0,0,0,0.04,0,0,0.066169,0,0,0,50,67751,0,0
7904,1.6978e+07,0,0,0,0.04,0,0,0.066319,0,0,0,50,67751,0,0
7945,1.6988e+07,0,0,0,0.04,0,0,0.066468,0,0,0,50,67751,0,0
7991,1.6998e+07,0,0,0,0.04,0,0,0.066618,0,0,0,50,67751,0,0
8033,1.7008e+07,0,0,0,0.04,0,0,0.066618,0,0,0,50,67751,0,0
8076,1.7019e+07,0,0,0,0.04,0,0,0.066767,0,0,0,50,67751,0,0
8116,1.7029e+07,0,0,0,0.04,0,0,0.066917,0,0,0,50,67751,0,0
8154,1.7039e+07,0,0,0,0.04,0.01,0,0.067067,0,0,0,50,67751,0,0
8191,1.7049e+07,0,0,0,0.04,0.01,0,0.066897,0,0,0,50,67751,0,0
8232,1.7059e+07,0,0,0,0.04,0.01,0,0.067046,0,0,0,50,67751,0,0
8272,1.7069e+07,0,0,0,0.04,0.01,0,0.067046,0,0,0,50,67751,0,0
8314,1.7079e+07,0,0,0,0.04,0.01,0,0.067195,0,0,0,50,67751,0,0
8356,1.7089e+07,0,0,0,0.04,0.01,0,0.067344,0,0,0,50,67751,0,0
8400,1.7099e+07,0,0,0,0.04,0.01,0,0.067493,0,0,0,50,67751,0,0
8441,1.7109e+07,0,0,0,0.04,0.01,0,0.067493,0,0,0,50,67751,0,0
8483,1.7119e+07,0,0,0,0.04,0.01,0,0.067642,0,0,0,50,67751,0,0
8524,1.7129e+07,0,0,0,0.04,0.01,0,0.067791,0,0,0,50,67751,0,0
8564,1.7139e+07,0,0,0,0.01,0,0,0.06794,0,0,0,50,67751,0,0
8604,1.7151e+07,0,0,0,0.01,0,0,0.067727,0,0,0,50,67751,0,0
8645,1.7161e+07,0,0,0,0.01,0,0,0.067875,0,0,0,50,67751,0,0
8685,1.7171e+07,0,0,0,0.01,0,0,0.067875,0,0,0,50,67751,0,0
8726,1.7181e+07,0,0,0,0.01,0,0,0.068023,0,0,0,50,67751,0,0
8767,1.7191e+07,0,0,0,0.01,0,0,0.068171,0,0,0,50,67751,0,0
8811,1.7201e+07,0,0,0,0.01,0,0,0.06832,0,0,0,50,67751,0,0
8852,1.7211e+07,0,0,0,0.01,0,0,0.068468,0,0,0,50,67751,0,0
8892,1.7222e+07,0,0,0,0.01,0,0,0.068616,0,0,0,50,67751,0,0
8934,1.7232e+07,0,0,0,0.01,0,0,0.068616,0,0,0,50,67751,0,0
8971,1.7242e+07,0,0,0,0,0,0,0.068765,0,0,0,50,67751,0,0
9009,1.7252e+07,0,0,0,0,0,0,0.068506,0,0,0,50,67751,0,0
9050,1.7262e+07,0,0,0,0,0,0,0.068653,0,0,0,50,67751,0,0
9090,1.7272e+07,0,0,0,0,0,0,0.068653,0,0,0,50,67751,0,0
9131,1.7282e+07,0,0,0,0,0,0,0.0688,0,0,0,50,67751,0,0
9171,1.7292e+07,0,0,0,0,0,0,0.068948,0,0,0,50,67751,0,0
9216,1.7302e+07,0,0,0,0,0,0,0.069095,0,0,0,50,67751,0,0
9251,1.7332e+07,0,0,0,0,0,0,0.06939,0,0,0,50,67751,0,0
9294,1.7342e+07,0,0,0,0,0,0,0.069538,0,0,0,50,67751,0,0
9331,1.7352e+07,0,0,0,0.02,0,0,0.069684,0,0,0,50,67751,0,0
9369,1.7362e+07,0,0,0,0.02,0,0,0.069684,0,0,0,50,67751,0,0
9410,1.7372e+07,0,0,0,0.02,0,0,0.06937,0,0,0,50,67751,0,0
9450,1.7382e+07,0,0,0,0.02,0,0,0.069517,0,0,0,50,67751,0,0
9492,1.7392e+07,0,0,0,0.02,0,0,0.069663,0,0,0,50,67751,0,0
9536,1.7402e+07,0,0,0,0.02,0,0,0.06981,0,0,0,50,67751,0,0
9577,1.7412e+07,0,0,0,0.02,0,0,0.06981,0,0,0,50,67751,0,0
9617,1.7422e+07,0,0,0,0.02,0,0,0.069957,0,0,0,50,67751,0,0
9660,1.7432e+07,0,0,0,0.02,0,0,0.070103,0,0,0,50,67751,0,0
9701,1.7442e+07,0,0,0,0.02,0,0,0.070103,0,0,0,50,67751,0,0
9738,1.7452e+07,0,0,0,0.03,0,0,0.07025,0,0,0,50,67751,0,0
9780,1.7465e+07,0,0,0,0.03,0,0,0.069888,0,0,0,50,67751,0,0
9821,1.7475e+07,0,0,0,0.03,0,0,0.070034,0,0,0,50,67751,0,0
9861,1.7485e+07,0,0,0,0.03,0,0,0.07018,0,0,0,50,67751,0,0
9902,1.7495e+07,0,0,0,0.03,0,0,0.070325,0,0,0,50,67751,0,0
9946,1.7505e+07,0,0,0,0.03,0,0,0.070325,0,0,0,50,67751,0,0
9990,1.7515e+07,0,0,0,0.03,0,0,0.070471,0,0,0,50,67751,0,0
10030,1.7525e+07,0,0,0,0.03,0,0,0.070616,0,0,0,50,67751,0,0
10071,1.7535e+07,0,0,0,0.03,0,0,0.070761,0,0,0,50,67751,0,0
10110,1.7545e+07,0,0,0,0.03,0,0,0.070761,0,0,0,50,67751,0,0
10149,1.7555e+07,0,0,0,0.03,0,0,0.070908,0,0,0,50,67751,0,0
10190,1.7565e+07,0,0,0,0.03,0,0,0.070486,0,0,0,50,67751,0,0
10230,1.7575e+07,0,0,0,0.03,0,0,0.07063,0,0,0,50,67751,0,0
10272,1.7585e+07,0,0,0,0.03,0,0,0.070774,0,0,0,50,67751,0,0
10312,1.7595e+07,0,0,0,0.03,0,0,0.070919,0,0,0,50,67751,0,0
10358,1.7605e+07,0,0,0,0.03,0,0,0.070919,0,0,0,50,67751,0,0
10399,1.7615e+07,0,0,0,0.03,0,0,0.071065,0,0,0,50,67751,0,0
10439,1.7625e+07,0,0,0,0.03,0,0,0.071208,0,0,0,50,67751,0,0
10481,1.7635e+07,0,0,0,0.03,0,0,0.071352,0,0,0,50,67751,0,0
10518,1.7648e+07,0,0,0,0.03,0,0,0.071499,0,0,0,50,67751,0,0
10560,1.7658e+07,0,0,0,0.03,0,0,0.071015,0,0,0,50,67751,0,0
10602,1.7668e+07,0,0,0,0.03,0,0,0.071159,0,0,0,50,67751,0,0
10643,1.7678e+07,0,0,0,0.03,0,0,0.071159,0,0,0,50,67751,0,0
10684,1.7688e+07,0,0,0,0.03,0,0,0.071301,0,0,0,50,67751,0,0
10727,1.7698e+07,0,0,0,0.03,0,0,0.071443,0,0,0,50,67751,0,0
10770,1.7709e+07,0,0,0,0.03,0,0,0.071588,0,0,0,50,67751,0,0
10810,1.7719e+07,0,0,0,0.03,0,0,0.071588,0,0,0,50,67751,0,0
10851,1.7729e+07,0,0,0,0.03,0,0,0.071731,0,0,0,50,67751,0,0
10894,1.7739e+07,0,0,0,0.03,0,0,0.071875,0,0,0,50,67751,0,0
10934,1.7752e+07,0,0,0,0.03,0,0,0.072018,0,0,0,50,67751,0,0
10977,1.7762e+07,0,0,0,0.03,0,0,0.071476,0,0,0,50,67751,0,0
11017,1.7772e+07,0,0,0,0.03,0,0,0.071476,0,0,0,50,67751,0,0
11058,1.7782e+07,0,0,0,0.03,0,0,0.071619,0,0,0,50,67751,0,0
11098,1.7792e+07,0,0,0,0.03,0,0,0.071761,0,0,0,50,67751,0,0
11146,1.7802e+07,0,0,0,0.03,0,0,0.071902,0,0,0,50,67751,0,0
11187,1.7812e+07,0,0,0,0.03,0,0,0.072046,0,0,0,50,67751,0,0
11227,1.7822e+07,0,0,0,0.03,0,0,0.072188,0,0,0,50,67751,0,0
11269,1.7832e+07,0,0,0,0.03,0,0,0.072188,0,0,0,50,67751,0,0
11309,1.7842e+07,0,0,0,0.03,0,0,0.072329,0,0,0,50,67751,0,0
11347,1.7852e+07,0,0,0,0.05,0,0,0.072471,0,0,0,50,67751,0,0
11388,1.7862e+07,0,0,0,0.05,0,0,0.071864,0,0,0,50,67751,0,0
11432,1.7875e+07,0,0,0,0.05,0,0,0.072006,0,0,0,50,67751,0,0
11473,1.7885e+07,0,0,0,0.05,0,0,0.072006,0,0,0,50,67751,0,0
11515,1.7895e+07,0,0,0,0.05,0,0,0.072146,0,0,0,50,67751,0,0
11560,1.7905e+07,0,0,0,0.05,0,0,0.072286,0,0,0,50,67751,0,0
11601,1.7915e+07,0,0,0,0.05,0,0,0.072428,0,0,0,50,67751,0,0
11641,1.7925e+07,0,0,0,0.05,0,0,0.072568,0,0,0,50,67751,0,0
11682,1.7935e+07,0,0,0,0.05,0,0,0.072568,0,0,0,50,67751,0,0
11724,1.7945e+07,0,0,0,0.05,0,0,0.072708,0,0,0,50,67751,0,0
11762,1.7955e+07,0,0,0,0.01,0,0,0.07285,0,0,0,50,67751,0,0
11803,1.7965e+07,0,0,0,0.01,0,0,0.072178,0,0,0,50,67751,0,0
11846,1.7976e+07,0,0,0,0.01,0,0,0.072317,0,0,0,50,67751,0,0
11887,1.7985e+07,0,0,0,0.01,0,0,0.072457,0,0,0,50,67751,0,0
11927,1.7996e+07,0,0,0,0.01,0,0,0.072457,0,0,0,50,67751,0,0
11974,1.8006e+07,0,0,0,0.01,0,0,0.072596,0,0,0,50,67751,0,0
12014,1.8016e+07,0,0,0,0.01,0,0,0.072735,0,0,0,50,67751,0,0
12056,1.8026e+07,0,0,0,0.01,0,0,0.072874,0,0,0,50,67751,0,0
12100,1.8041e+07,0,0,0,0.03,0,0,0.073013,0,0,0,50,67751,0,0
12141,1.8051e+07,0,0,0,0.03,0,0,0.072288,0,0,0,50,67751,0,0
12181,1.8061e+07,0,0,0,0.03,0,0,0.072423,0,0,0,50,67751,0,0
12224,1.8071e+07,0,0,0,0.03,0,0,0.072423,0,0,0,50,67751,0,0
12264,1.8081e+07,0,0,0,0.03,0,0,0.072561,0,0,0,50,67751,0,0
12306,1.8091e+07,0,0,0,0.03,0,0,0.072699,0,0,0,50,67751,0,0
12349,1.8101e+07,0,0,0,0.03,0,0,0.072837,0,0,0,50,67751,0,0
12391,1.8111e+07,0,0,0,0.03,0,0,0.072975,0,0,0,50,67751,0,0
12437,1.8123e+07,0,0,0,0.03,0,0,0.073112,0,0,0,50,67751,0,0
12477,1.8133e+07,0,0,0,0.03,0,0,0.073112,0,0,0,50,67751,0,0
12522,1.8146e+07,0,0,0,0.03,0,0,0.073249,0,0,0,50,67751,0,0
12559,1.8156e+07,0,0,0,0.03,0,0,0.073389,0,0,0,50,67751,0,0
12600,1.8167e+07,0,0,0,0.03,0,0,0.072583,0,0,0,50,67751,0,0
12641,1.8177e+07,0,0,0,0.03,0,0,0.072718,0,0,0,50,67751,0,0
12683,1.8187e+07,0,0,0,0.03,0,0,0.072856,0,0,0,50,67751,0,0
12724,1.8197e+07,0,0,0,0.03,0,0,0.072991,0,0,0,50,67751,0,0
12768,1.8207e+07,0,0,0,0.03,0,0,0.072991,0,0,0,50,67751,0,0
12809,1.8217e+07,0,0,0,0.03,0,0,0.073127,0,0,0,50,67751,0,0
12849,1.8227e+07,0,0,0,0.03,0,0,0.073263,0,0,0,50,67751,0,0
12891,1.8237e+07,0,0,0,0.03,0,0,0.073399,0,0,0,50,67751,0,0
12929,1.8247e+07,0,0,0,0.01,0,0,0.073536,0,0,0,50,67751,0,0
12966,1.8257e+07,0,0,0,0.01,0,0,0.072666,0,0,0,50,67751,0,0
13007,1.8267e+07,0,0,0,0.01,0,0,0.072666,0,0,0,50,67751,0,0
13048,1.8277e+07,0,0,0,0.01,0,0,0.0728,0,0,0,50,67751,0,0
13090,1.8287e+07,0,0,0,0.01,0,0,0.072935,0,0,0,50,67751,0,0
13130,1.8298e+07,0,0,0,0.01,0,0,0.073069,0,0,0,50,67751,0,0
13175,1.8307e+07,0,0,0,0.01,0,0,0.073203,0,0,0,50,67751,0,0
13215,1.8317e+07,0,0,0,0.01,0,0,0.073203,0,0,0,50,67751,0,0
13258,1.8327e+07,0,0,0,0.01,0,0,0.073338,0,0,0,50,67751,0,0
13299,1.8338e+07,0,0,0,0.01,0,0,0.073472,0,0,0,50,67751,0,0
13337,1.8351e+07,0,0,0,0.02,0,0,0.073607,0,0,0,50,67751,0,0
13377,1.8361e+07,0,0,0,0.02,0,0,0.072676,0,0,0,50,67751,0,0
13418,1.8371e+07,0,0,0,0.02,0,0,0.072676,0,0,0,50,67751,0,0
13460,1.8381e+07,0,0,0,0.02,0,0,0.072808,0,0,0,50,67751,0,0
13500,1.8391e+07,0,0,0,0.02,0,0,0.072941,0,0,0,50,67751,0,0
13542,1.8401e+07,0,0,0,0.02,0,0,0.073073,0,0,0,50,67751,0,0
13586,1.8411e+07,0,0,0,0.02,0,0,0.073205,0,0,0,50,67751,0,0
13626,1.8421e+07,0,0,0,0.02,0,0,0.073338,0,0,0,50,67751,0,0
13667,1.8431e+07,0,0,0,0.02,0,0,0.073338,0,0,0,50,67751,0,0
13708,1.8441e+07,0,0,0,0.02,0,0,0.07347,0,0,0,50,67751,0,0
13746,1.8451e+07,0,0,0,0,0.01,0,0.073603,0,0,0,50,67751,0,0
13786,1.8461e+07,0,0,0,0,0.01,0,0.072611,0,0,0,50,67751,0,0
13824,1.8472e+07,0,0,0,0,0.01,0,0.072611,0,0,0,50,67751,0,0
13865,1.8482e+07,0,0,0,0,0.01,0,0.072742,0,0,0,50,67751,0,0
13905,1.8492e+07,0,0,0,0,0.01,0,0.072873,0,0,0,50,67751,0,0
13949,1.8502e+07,0,0,0,0,0.01,0,0.073003,0,0,0,50,67751,0,0
13994,1.8511e+07,0,0,0,0,0.01,0,0.073133,0,0,0,50,67751,0,0
14035,1.8522e+07,0,0,0,0,0.01,0,0.073133,0,0,0,50,67751,0,0
14078,1.8532e+07,0,0,0,0,0.01,0,0.073264,0,0,0,50,67751,0,0
