LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
7392,1.6846e+07,1,0,0,0,0
7429,1.6857e+07,1,0,0,0,0
7470,1.6866e+07,1,0,0,0,0
7512,1.6877e+07,1,0,0,0,0
7552,1.6887e+07,1,0,0,0,0
7596,1.6897e+07,1,0,0,0,0
7638,1.6907e+07,1,0,0,0,0
7680,1.6917e+07,1,0,0,0,0
7721,1.6927e+07,1,0,0,0,0
7763,1.694e+07,1,0,0,0,0
7804,1.695e+07,1,0,0,0,0
7841,1.696e+07,1,0,0,0,0
7883,1.697e+07,1,0,0,0,0
7923,1.698e+07,1,0,0,0,0
7964,1.699e+07,1,0,0,0,0
8010,1.7e+07,1,0,0,0,0
8054,1.701e+07,1,0,0,0,0
8095,1.702e+07,1,0,0,0,0
8135,1.7031e+07,1,0,0,0,0
8173,1.704e+07,1,0,0,0,0
8210,1.7051e+07,1,0,0,0,0
8251,1.7061e+07,1,0,0,0,0
8291,1.7071e+07,1,0,0,0,0
8333,1.7081e+07,1,0,0,0,0
8375,1.7091e+07,1,0,0,0,0
8419,1.7101e+07,1,0,0,0,0
8460,1.7111e+07,1,0,0,0,0
8502,1.7121e+07,1,0,0,0,0
8543,1.7131e+07,1,0,0,0,0
8583,1.7141e+07,1,0,0,0,0
8623,1.7154e+07,1,0,0,0,0
8664,1.7164e+07,1,0,0,0,0
8704,1.7174e+07,1,0,0,0,0
8745,1.7183e+07,1,0,0,0,0
8786,1.7193e+07,1,0,0,0,0
8830,1.7204e+07,1,0,0,0,0
8871,1.7214e+07,1,0,0,0,0
8911,1.7224e+07,1,0,0,0,0
8953,1.7233e+07,1,0,0,0,0
8990,1.7244e+07,1,0,0,0,0
9028,1.7254e+07,1,0,0,0,0
9069,1.7264e+07,1,0,0,0,0
9109,1.7274e+07,1,0,0,0,0
9150,1.7284e+07,1,0,0,0,0
9190,1.7294e+07,1,0,0,0,0
9270,1.7334e+07,1,0,0,0,0
9313,1.7344e+07,1,0,0,0,0
9350,1.7354e+07,1,0,0,0,0
9388,1.7364e+07,1,0,0,0,0
9429,1.7374e+07,1,0,0,0,0
9469,1.7384e+07,1,0,0,0,0
9511,1.7394e+07,1,0,0,0,0
9555,1.7404e+07,1,0,0,0,0
9596,1.7414e+07,1,0,0,0,0
9636,1.7424e+07,1,0,0,0,0
9679,1.7434e+07,1,0,0,0,0
9720,1.7444e+07,1,0,0,0,0
9757,1.7454e+07,1,0,0,0,0
9799,1.7466e+07,1,0,0,0,0
9840,1.7477e+07,1,0,0,0,0
9880,1.7487e+07,1,0,0,0,0
9921,1.7497e+07,1,0,0,0,0
9967,1.7507e+07,1,0,0,0,0
10009,1.7517e+07,1,0,0,0,0
10049,1.7527e+07,1,0,0,0,0
10090,1.7537e+07,1,0,0,0,0
10129,1.7547e+07,1,0,0,0,0
10168,1.7557e+07,1,0,0,0,0
10209,1.7567e+07,1,0,0,0,0
10249,1.7577e+07,1,0,0,0,0
10291,1.7587e+07,1,0,0,0,0
10331,1.7597e+07,1,0,0,0,0
10377,1.7607e+07,1,0,0,0,0
10418,1.7617e+07,1,0,0,0,0
10458,1.7627e+07,1,0,0,0,0
10500,1.7637e+07,1,0,0,0,0
10537,1.765e+07,1,0,0,0,0
10579,1.766e+07,1,0,0,0,0
10621,1.767e+07,1,0,0,0,0
10662,1.768e+07,1,0,0,0,0
10703,1.769e+07,1,0,0,0,0
10746,1.7701e+07,1,0,0,0,0
10789,1.7711e+07,1,0,0,0,0
10829,1.7721e+07,1,0,0,0,0
10870,1.7731e+07,1,0,0,0,0
10913,1.7741e+07,1,0,0,0,0
10953,1.7754e+07,1,0,0,0,0
10996,1.7764e+07,1,0,0,0,0
11036,1.7774e+07,1,0,0,0,0
11077,1.7784e+07,1,0,0,0,0
11117,1.7794e+07,1,0,0,0,0
11165,1.7804e+07,1,0,0,0,0
11206,1.7814e+07,1,0,0,0,0
11246,1.7824e+07,1,0,0,0,0
11288,1.7834e+07,1,0,0,0,0
11328,1.7844e+07,1,0,0,0,0
11366,1.7854e+07,1,0,0,0,0
11407,1.7864e+07,1,0,0,0,0
11451,1.7877e+07,1,0,0,0,0
11492,1.7887e+07,1,0,0,0,0
11534,1.7896e+07,1,0,0,0,0
11579,1.7906e+07,1,0,0,0,0
11620,1.7917e+07,1,0,0,0,0
11660,1.7927e+07,1,0,0,0,0
11701,1.7937e+07,1,0,0,0,0
11743,1.7946e+07,1,0,0,0,0
11781,1.7957e+07,1,0,0,0,0
11822,1.7967e+07,1,0,0,0,0
11865,1.7977e+07,1,0,0,0,0
11906,1.7988e+07,1,0,0,0,0
11948,1.7997e+07,1,0,0,0,0
11993,1.8007e+07,1,0,0,0,0
12033,1.8017e+07,1,0,0,0,0
12075,1.8027e+07,1,0,0,0,0
12119,1.8043e+07,1,0,0,0,0
12160,1.8053e+07,1,0,0,0,0
12200,1.8063e+07,1,0,0,0,0
12243,1.8073e+07,1,0,0,0,0
12283,1.8083e+07,1,0,0,0,0
12325,1.8093e+07,1,0,0,0,0
12368,1.8103e+07,1,0,0,0,0
12410,1.8113e+07,1,0,0,0,0
12456,1.8125e+07,1,0,0,0,0
12496,1.8135e+07,1,0,0,0,0
12541,1.8148e+07,1,0,0,0,0
12578,1.8159e+07,1,0,0,0,0
12619,1.8169e+07,1,0,0,0,0
12660,1.8179e+07,1,0,0,0,0
12702,1.8189e+07,1,0,0,0,0
12743,1.8199e+07,1,0,0,0,0
12787,1.8209e+07,1,0,0,0,0
12828,1.8219e+07,1,0,0,0,0
12868,1.8229e+07,1,0,0,0,0
12910,1.8239e+07,1,0,0,0,0
12948,1.8249e+07,1,0,0,0,0
12985,1.826e+07,1,0,0,0,0
13026,1.8269e+07,1,0,0,0,0
13067,1.828e+07,1,0,0,0,0
13109,1.8289e+07,1,0,0,0,0
13149,1.83e+07,1,0,0,0,0
13194,1.831e+07,1,0,0,0,0
13234,1.8319e+07,1,0,0,0,0
13277,1.8329e+07,1,0,0,0,0
13318,1.834e+07,1,0,0,0,0
13356,1.8352e+07,1,0,0,0,0
13396,1.8362e+07,1,0,0,0,0
13437,1.8373e+07,1,0,0,0,0
13479,1.8383e+07,1,0,0,0,0
13519,1.8393e+07,1,0,0,0,0
13561,1.8403e+07,1,0,0,0,0
13605,1.8413e+07,1,0,0,0,0
13645,1.8423e+07,1,0,0,0,0
13686,1.8433e+07,1,0,0,0,0
13727,1.8443e+07,1,0,0,0,0
13765,1.8453e+07,1,0,0,0,0
13805,1.8463e+07,1,0,0,0,0
13843,1.8473e+07,1,0,0,0,0
13884,1.8483e+07,1,0,0,0,0
13926,1.8493e+07,1,0,0,0,0
13968,1.8504e+07,1,0,0,0,0
14013,1.8514e+07,1,0,0,0,0
14054,1.8523e+07,1,0,0,0,0
14097,1.8533e+07,1,0,0,0,0
14137,1.8544e+07,1,0,0,0,0
14178,1.8556e+07,1,0,0,0,0
14219,1.8567e+07,1,0,0,0,0
14260,1.8577e+07,1,0,0,0,0
14300,1.8586e+07,1,0,0,0,0
14342,1.8597e+07,1,0,0,0,0
14386,1.8607e+07,1,0,0,0,0
14429,1.8617e+07,1,0,0,0,0
14470,1.8627e+07,1,0,0,0,0
14510,1.8637e+07,1,0,0,0,0
14552,1.8647e+07,1,0,0,0,0
14589,1.8657e+07,1,0,0,0,0
14631,1.8668e+07,1,0,0,0,0
14672,1.8678e+07,1,0,0,0,0
14712,1.8688e+07,1,0,0,0,0
14753,1.8697e+07,1,0,0,0,0
14797,1.8708e+07,1,0,0,0,0
14839,1.8718e+07,1,0,0,0,0
14880,1.8729e+07,1,0,0,0,0
14923,1.8739e+07,1,0,0,0,0
14965,1.8748e+07,1,0,0,0,0
14999,1.8758e+07,1,0,0,0,0
15039,1.8768e+07,1,0,0,0,0
15079,1.8779e+07,1,0,0,0,0
15119,1.8789e+07,1,0,0,0,0
15161,1.8799e+07,1,0,0,0,0
15206,1.8809e+07,1,0,0,0,0
15249,1.8819e+07,1,0,0,0,0
15290,1.8829e+07,1,0,0,0,0
15332,1.8839e+07,1,0,0,0,0
15372,1.8849e+07,1,0,0,0,0
15407,1.8859e+07,1,0,0,0,0
15448,1.8869e+07,1,0,0,0,0
15488,1.8879e+07,1,0,0,0,0
15529,1.8889e+07,1,0,0,0,0
15571,1.89e+07,1,0,0,0,0
15614,1.891e+07,1,0,0,0,0
15656,1.892e+07,1,0,0,0,0
15696,1.893e+07,1,0,0,0,0
15740,1.894e+07,1,0,0,0,0
15781,1.8953e+07,1,0,0,0,0
15822,1.8963e+07,1,0,0,0,0
15859,1.8973e+07,1,0,0,0,0
15900,1.8983e+07,1,0,0,0,0
15943,1.8993e+07,1,0,0,0,0
15983,1.9003e+07,1,0,0,0,0
16029,1.9013e+07,1,0,0,0,0
16069,1.9023e+07,1,0,0,0,0
16110,1.9033e+07,1,0,0,0,0
16153,1.9043e+07,1,0,0,0,0
16190,1.9056e+07,1,0,0,0,0
16231,1.9066e+07,1,0,0,0,0
16271,1.9076e+07,1,0,0,0,0
16312,1.9086e+07,1,0,0,0,0
16354,1.9096e+07,1,0,0,0,0
16395,1.9106e+07,1,0,0,0,0
16440,1.9116e+07,1,0,0,0,0
16480,1.9126e+07,1,0,0,0,0
16522,1.9136e+07,1,0,0,0,0
16565,1.9146e+07,1,0,0,0,0
16606,1.9161e+07,1,0,0,0,0
16646,1.9172e+07,1,0,0,0,0
16688,1.9182e+07,1,0,0,0,0
16729,1.9192e+07,1,0,0,0,0
16769,1.9202e+07,1,0,0,0,0
16813,1.9213e+07,1,0,0,0,0
16854,1.9222e+07,1,0,0,0,0
16896,1.9233e+07,1,0,0,0,0
16937,1.9243e+07,1,0,0,0,0
16977,1.9253e+07,1,0,0,0,0
17015,1.9266e+07,1,0,0,0,0
17060,1.9278e+07,1,0,0,0,0
17101,1.9289e+07,1,0,0,0,0
17142,1.9298e+07,1,0,0,0,0
17182,1.9308e+07,1,0,0,0,0
17230,1.9321e+07,1,0,0,0,0
17274,1.9331e+07,1,0,0,0,0
17314,1.9341e+07,1,0,0,0,0
17355,1.9354e+07,1,0,0,0,0
17392,1.9364e+07,1,0,0,0,0
17433,1.9374e+07,1,0,0,0,0
17476,1.9384e+07,1,0,0,0,0
17516,1.9393e+07,1,0,0,0,0
17558,1.9404e+07,1,0,0,0,0
17601,1.9414e+07,1,0,0,0,0
17643,1.9424e+07,1,0,0,0,0
17683,1.9434e+07,1,0,0,0,0
17724,1.9444e+07,1,0,0,0,0
17765,1.9456e+07,1,0,0,0,0
17806,1.9467e+07,1,0,0,0,0
17847,1.9477e+07,1,0,0,0,0
17889,1.9487e+07,1,0,0,0,0
17931,1.9496e+07,1,0,0,0,0
17972,1.9506e+07,1,0,0,0,0
18017,1.9517e+07,1,0,0,0,0
18060,1.9527e+07,1,0,0,0,0
18100,1.9536e+07,1,0,0,0,0
18141,1.9547e+07,1,0,0,0,0
18181,1.956e+07,1,0,0,0,0
18223,1.957e+07,1,0,0,0,0
18264,1.958e+07,1,0,0,0,0
18301,1.959e+07,1,0,0,0,0
18343,1.96e+07,1,0,0,0,0
18384,1.961e+07,1,0,0,0,0
18430,1.962e+07,1,0,0,0,0
18471,1.963e+07,1,0,0,0,0
18511,1.964e+07,1,0,0,0,0
18552,1.965e+07,1,0,0,0,0
18592,1.966e+07,1,0,0,0,0
18628,1.967e+07,1,0,0,0,0
18670,1.968e+07,1,0,0,0,0
18710,1.969e+07,1,0,0,0,0
18751,1.97e+07,1,0,0,0,0
18794,1.971e+07,1,0,0,0,0
18838,1.972e+07,1,0,0,0,0
18880,1.973e+07,1,0,0,0,0
18921,1.974e+07,1,0,0,0,0
18961,1.975e+07,1,0,0,0,0
19003,1.976e+07,1,0,0,0,0
19041,1.977e+07,1,0,0,0,0
19081,1.9781e+07,1,0,0,0,0
19122,1.9791e+07,1,0,0,0,0
19162,1.98e+07,1,0,0,0,0
19205,1.9811e+07,1,0,0,0,0
19251,1.9821e+07,1,0,0,0,0
19292,1.983e+07,1,0,0,0,0
19333,1.9841e+07,1,0,0,0,0
19373,1.985e+07,1,0,0,0,0
19415,1.9863e+07,1,0,0,0,0
19455,1.9873e+07,1,0,0,0,0
19496,1.9883e+07,1,0,0,0,0
19537,1.9893e+07,1,0,0,0,0
19578,1.9903e+07,1,0,0,0,0
19626,1.9915e+07,1,0,0,0,0
19667,1.9925e+07,1,0,0,0,0
19710,1.9935e+07,1,0,0,0,0
19751,1.9945e+07,1,0,0,0,0
19789,1.9955e+07,1,0,0,0,0
19827,1.9965e+07,1,0,0,0,0
19868,1.9976e+07,1,0,0,0,0
19911,1.9985e+07,1,0,0,0,0
19951,1.9996e+07,1,0,0,0,0
19993,2.0005e+07,1,0,0,0,0
20037,2.0015e+07,1,0,0,0,0
20079,2.0026e+07,1,0,0,0,0
20120,2.0035e+07,1,0,0,0,0
20160,2.0046e+07,1,0,0,0,0
20201,2.0055e+07,1,0,0,0,0
20236,2.0065e+07,1,0,0,0,0
20277,2.0075e+07,1,0,0,0,0
20318,2.0085e+07,1,0,0,0,0
20358,2.0096e+07,1,0,0,0,0
20400,2.0105e+07,1,0,0,0,0
20445,2.0115e+07,1,0,0,0,0
20486,2.0126e+07,1,0,0,0,0
20528,2.0135e+07,1,0,0,0,0
20568,2.0145e+07,1,0,0,0,0
20612,2.0158e+07,1,0,0,0,0
20649,2.0168e+07,1,0,0,0,0
20689,2.0178e+07,1,0,0,0,0
20729,2.0188e+07,1,0,0,0,0
20770,2.0198e+07,1,0,0,0,0
20811,2.0208e+07,1,0,0,0,0
20855,2.0218e+07,1,0,0,0,0
20897,2.0228e+07,1,0,0,0,0
20938,2.0238e+07,1,0,0,0,0
20979,2.0248e+07,1,0,0,0,0
21020,2.026e+07,1,0,0,0,0
21058,2.0271e+07,1,0,0,0,0
21099,2.028e+07,1,0,0,0,0
21139,2.029e+07,1,0,0,0,0
21181,2.0301e+07,1,0,0,0,0
21221,2.031e+07,1,0,0,0,0
21268,2.0321e+07,1,0,0,0,0
21309,2.033e+07,1,0,0,0,0
21351,2.034e+07,1,0,0,0,0
21394,2.0351e+07,1,0,0,0,0
21431,2.036e+07,1,0,0,0,0
21468,2.037e+07,1,0,0,0,0
21509,2.0381e+07,1,0,0,0,0
21549,2.039e+07,1,0,0,0,0
21590,2.0401e+07,1,0,0,0,0
21631,2.0411e+07,1,0,0,0,0
21676,2.0421e+07,1,0,0,0,0
21717,2.0431e+07,1,0,0,0,0
21757,2.0441e+07,1,0,0,0,0
21800,2.0451e+07,1,0,0,0,0
21837,2.0463e+07,1,0,0,0,0
21877,2.0474e+07,1,0,0,0,0
21920,2.0484e+07,1,0,0,0,0
21960,2.0494e+07,1,0,0,0,0
22002,2.0503e+07,1,0,0,0,0
22042,2.0514e+07,1,0,0,0,0
22088,2.0524e+07,1,0,0,0,0
22130,2.0534e+07,1,0,0,0,0
22171,2.0544e+07,1,0,0,0,0
22212,2.0554e+07,1,0,0,0,0
22254,2.0566e+07,1,0,0,0,0
22292,2.0576e+07,1,0,0,0,0
22332,2.0587e+07,1,0,0,0,0
22373,2.0596e+07,1,0,0,0,0
22413,2.0606e+07,1,0,0,0,0
22459,2.0617e+07,1,0,0,0,0
22501,2.0627e+07,1,0,0,0,0
22541,2.0636e+07,1,0,0,0,0
22582,2.0646e+07,1,0,0,0,0
22624,2.0657e+07,1,0,0,0,0
22665,2.0667e+07,1,0,0,0,0
22702,2.0676e+07,1,0,0,0,0
22740,2.0686e+07,1,0,0,0,0
22782,2.0696e+07,1,0,0,0,0
22822,2.0707e+07,1,0,0,0,0
22867,2.0717e+07,1,0,0,0,0
22908,2.0727e+07,1,0,0,0,0
22952,2.0737e+07,1,0,0,0,0
22992,2.0747e+07,1,0,0,0,0
23034,2.076e+07,1,0,0,0,0
23075,2.077e+07,1,0,0,0,0
23112,2.078e+07,1,0,0,0,0
23153,2.079e+07,1,0,0,0,0
23193,2.08e+07,1,0,0,0,0
23235,2.081e+07,1,0,0,0,0
23281,2.082e+07,1,0,0,0,0
23322,2.083e+07,1,0,0,0,0
23363,2.084e+07,1,0,0,0,0
23403,2.085e+07,1,0,0,0,0
23446,2.086e+07,1,0,0,0,0
23486,2.0872e+07,1,0,0,0,0
23527,2.0882e+07,1,0,0,0,0
23568,2.0892e+07,1,0,0,0,0
23611,2.0903e+07,1,0,0,0,0
23652,2.0912e+07,1,0,0,0,0
23696,2.0922e+07,1,0,0,0,0
23737,2.0932e+07,1,0,0,0,0
23779,2.0942e+07,1,0,0,0,0
23821,2.0953e+07,1,0,0,0,0
23862,2.0962e+07,1,0,0,0,0
23903,2.0972e+07,1,0,0,0,0
23946,2.0985e+07,1,0,0,0,0
23986,2.0995e+07,1,0,0,0,0
24027,2.1005e+07,1,0,0,0,0
24069,2.1014e+07,1,0,0,0,0
24113,2.1024e+07,1,0,0,0,0
24154,2.1035e+07,1,0,0,0,0
24195,2.1045e+07,1,0,0,0,0
24236,2.1055e+07,1,0,0,0,0
24273,2.1064e+07,1,0,0,0,0
24318,2.108e+07,1,0,0,0,0
24359,2.109e+07,1,0,0,0,0
24400,2.11e+07,1,0,0,0,0
24442,2.111e+07,1,0,0,0,0
24487,2.112e+07,1,0,0,0,0
24527,2.113e+07,1,0,0,0,0
24571,2.1141e+07,1,0,0,0,0
24611,2.115e+07,1,0,0,0,0
24652,2.1161e+07,1,0,0,0,0
24689,2.1171e+07,1,0,0,0,0
24730,2.118e+07,1,0,0,0,0
24772,2.1191e+07,1,0,0,0,0
24812,2.1201e+07,1,0,0,0,0
24854,2.1211e+07,1,0,0,0,0
24898,2.1221e+07,1,0,0,0,0
24939,2.1231e+07,1,0,0,0,0
24979,2.1241e+07,1,0,0,0,0
25021,2.1251e+07,1,0,0,0,0
25062,2.1261e+07,1,0,0,0,0
25102,2.1273e+07,1,0,0,0,0
25144,2.1284e+07,1,0,0,0,0
25185,2.1294e+07,1,0,0,0,0
25226,2.1304e+07,1,0,0,0,0
25267,2.1314e+07,1,0,0,0,0
25311,2.1324e+07,1,0,0,0,0
25353,2.1334e+07,1,0,0,0,0
25395,2.1344e+07,1,0,0,0,0
25436,2.1354e+07,1,0,0,0,0
25479,2.1366e+07,1,0,0,0,0
25517,2.1377e+07,1,0,0,0,0
25558,2.1387e+07,1,0,0,0,0
25600,2.1397e+07,1,0,0,0,0
25641,2.1407e+07,1,0,0,0,0
25681,2.1417e+07,1,0,0,0,0
25726,2.1426e+07,1,0,0,0,0
25768,2.1437e+07,1,0,0,0,0
25808,2.1446e+07,1,0,0,0,0
25852,2.1459e+07,1,0,0,0,0
25892,2.147e+07,1,0,0,0,0
25932,2.148e+07,1,0,0,0,0
25974,2.149e+07,1,0,0,0,0
26015,2.15e+07,1,0,0,0,0
26056,2.151e+07,1,0,0,0,0
26100,2.152e+07,1,0,0,0,0
26144,2.153e+07,1,0,0,0,0
26184,2.154e+07,1,0,0,0,0
26225,2.155e+07,1,0,0,0,0
26266,2.156e+07,1,0,0,0,0
26306,2.157e+07,1,0,0,0,0
26345,2.1583e+07,1,0,0,0,0
26386,2.1593e+07,1,0,0,0,0
26426,2.1603e+07,1,0,0,0,0
26470,2.1613e+07,1,0,0,0,0
26515,2.1623e+07,1,0,0,0,0
26557,2.1633e+07,1,0,0,0,0
26597,2.1643e+07,1,0,0,0,0
26638,2.1653e+07,1,0,0,0,0
26678,2.1663e+07,1,0,0,0,0
26716,2.1673e+07,1,0,0,0,0
26754,2.1684e+07,1,0,0,0,0
26795,2.1694e+07,1,0,0,0,0
26836,2.1704e+07,1,0,0,0,0
26878,2.1714e+07,1,0,0,0,0
26928,2.1726e+07,1,0,0,0,0
26968,2.1736e+07,1,0,0,0,0
27009,2.1746e+07,1,0,0,0,0
27051,2.1756e+07,1,0,0,0,0
27091,2.1766e+07,1,0,0,0,0
27133,2.1776e+07,1,0,0,0,0
27171,2.1786e+07,1,0,0,0,0
27212,2.1796e+07,1,0,0,0,0
27253,2.1806e+07,1,0,0,0,0
27294,2.1816e+07,1,0,0,0,0
27342,2.1826e+07,1,0,0,0,0
27382,2.1836e+07,1,0,0,0,0
27424,2.1846e+07,1,0,0,0,0
27464,2.1856e+07,1,0,0,0,0
27505,2.1866e+07,1,0,0,0,0
27546,2.1876e+07,1,0,0,0,0
27583,2.1886e+07,1,0,0,0,0
27625,2.1896e+07,1,0,0,0,0
27666,2.1907e+07,1,0,0,0,0
27706,2.1916e+07,1,0,0,0,0
27754,2.1927e+07,1,0,0,0,0
27794,2.1936e+07,1,0,0,0,0
27835,2.1946e+07,1,0,0,0,0
27876,2.1957e+07,1,0,0,0,0
27914,2.1969e+07,1,0,0,0,0
27956,2.1979e+07,1,0,0,0,0
27997,2.199e+07,1,0,0,0,0
28038,2.2e+07,1,0,0,0,0
28079,2.2009e+07,1,0,0,0,0
28120,2.2019e+07,1,0,0,0,0
28165,2.203e+07,1,0,0,0,0
28206,2.2039e+07,1,0,0,0,0
28246,2.205e+07,1,0,0,0,0
28288,2.206e+07,1,0,0,0,0
28326,2.2069e+07,1,0,0,0,0
28366,2.208e+07,1,0,0,0,0
28404,2.209e+07,1,0,0,0,0
28444,2.21e+07,1,0,0,0,0
28486,2.211e+07,1,0,0,0,0
28526,2.212e+07,1,0,0,0,0
28575,2.2131e+07,1,0,0,0,0
28625,2.2141e+07,1,0,0,0,0
28669,2.2151e+07,1,0,0,0,0
28714,2.2164e+07,1,0,0,0,0
28761,2.2177e+07,1,0,0,0,0
28806,2.2187e+07,1,0,0,0,0
28852,2.2197e+07,1,0,0,0,0
28893,2.2207e+07,1,0,0,0,0
28938,2.2217e+07,1,0,0,0,0
28987,2.2227e+07,1,0,0,0,0
