LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
2.386e+05,7.2363e+07,-0.088888,0.0237,-0.11259,-0.015199,0,-0.010385,0,1,0,1
2.3865e+05,7.2376e+07,-0.087841,0.015673,-0.10351,-0.013974,0,-0.0034812,0,1,0,1
2.3869e+05,7.2387e+07,-0.087297,0.013558,-0.10086,-0.013615,0,-0.0019718,0,1,0,1
2.3874e+05,7.2398e+07,-0.085952,0.016746,-0.1027,-0.013864,0,-0.0072437,0,1,0,1
2.3878e+05,7.2408e+07,-0.08433,-0.0015666,-0.082764,-0.011173,0,-0.0022742,0,1,0,1
2.3883e+05,7.2418e+07,-0.082565,-0.038287,-0.044278,-0.0059775,0,0.010512,0,1,0,1
2.3887e+05,7.2428e+07,-0.080706,-0.070914,-0.0097917,-0.0013219,0,0.022696,0,1,0,1
2.3892e+05,7.2439e+07,-0.078367,-0.051803,-0.026563,-0.003586,0,0.011672,0,1,0,1
2.3896e+05,7.2449e+07,-0.076286,-0.087376,0.01109,0.0014971,0,0.02304,0,1,0,1
2.3901e+05,7.2459e+07,-0.074562,-0.12699,0.052423,0.0070771,0,0.040524,0,1,0,1
2.3906e+05,7.247e+07,-0.073239,-0.12529,0.052055,0.0070274,0,0.043728,0,1,0,1
2.391e+05,7.248e+07,-0.072494,-0.085608,0.013114,0.0017704,0,0.03436,0,1,0,1
2.3914e+05,7.249e+07,-0.07139,-0.026559,-0.044831,-0.0060522,0,0.012252,0,1,0,1
2.3919e+05,7.2501e+07,-0.070033,-0.018821,-0.051212,-0.0069137,0,0.0097112,0,1,0,1
2.3923e+05,7.2512e+07,-0.068774,-0.01741,-0.051363,-0.006934,0,0.0095671,0,1,0,1
2.3928e+05,7.2523e+07,-0.067753,-0.022065,-0.045688,-0.0061679,0,0.013909,0,1,0,1
2.3932e+05,7.2533e+07,-0.067288,-0.0074929,-0.059795,-0.0080724,0,0.012266,0,1,0,1
2.3937e+05,7.2543e+07,-0.066542,0.018117,-0.084659,-0.011429,0,0.00056097,0,1,0,1
2.3941e+05,7.2554e+07,-0.066116,0.011761,-0.077877,-0.010513,0,0.0009355,0,1,0,1
2.3946e+05,7.2565e+07,-0.065772,0.042957,-0.10873,-0.014678,0,-0.01234,0,1,0,1
2.395e+05,7.2575e+07,-0.065373,0.044968,-0.11034,-0.014896,0,-0.016142,0,1,0,1
2.3955e+05,7.2585e+07,-0.064741,0.053869,-0.11861,-0.016012,0,-0.022602,0,1,0,1
2.3959e+05,7.2596e+07,-0.064175,-0.011235,-0.05294,-0.0071469,0,0.002883,0,1,0,1
2.3964e+05,7.2606e+07,-0.063714,-0.052162,-0.011552,-0.0015595,0,0.01986,0,1,0,1
2.3968e+05,7.2616e+07,-0.062538,-0.032335,-0.030203,-0.0040774,0,0.010494,0,1,0,1
2.3973e+05,7.2626e+07,-0.061311,-0.013092,-0.048219,-0.0065096,0,0.0026325,0,1,0,1
2.3977e+05,7.2636e+07,-0.059551,-0.01272,-0.046831,-0.0063222,0,0.00021491,0,1,0,1
2.3982e+05,7.2646e+07,-0.057835,-0.018252,-0.039583,-0.0053437,0,0.0033543,0,1,0,1
2.3986e+05,7.2656e+07,-0.056179,-0.04144,-0.014739,-0.0019898,0,0.013372,0,1,0,1
2.3991e+05,7.2667e+07,-0.05477,-0.0457,-0.0090703,-0.0012245,0,0.0168,0,1,0,1
2.3996e+05,7.2678e+07,-0.053362,-0.028718,-0.024644,-0.003327,0,0.011228,0,1,0,1
2.4e+05,7.2688e+07,-0.052161,-0.0041573,-0.048004,-0.0064805,0,0.0018702,0,1,0,1
2.4004e+05,7.2698e+07,-0.051217,-0.011164,-0.040053,-0.0054071,0,0.0043431,0,1,0,1
2.4009e+05,7.2711e+07,-0.050367,-0.003979,-0.046387,-0.0062623,0,0.0034039,0,1,0,1
2.4014e+05,7.2722e+07,-0.049854,0.0023977,-0.052251,-0.0070539,0,0.0022079,0,1,0,1
