LineNo,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
3091,1.5778e+07,1,0,0,0,0.01,0,0.052772,0,0,0,50,67751,0,0
3137,1.5788e+07,1,0,0,0,0.01,0,0.052924,0,0,0,50,67751,0,0
3179,1.5798e+07,1,0,0,0,0.01,0,0.052924,0,0,0,50,67751,0,0
3220,1.5808e+07,1,0,0,0,0.01,0,0.053076,0,0,0,50,67751,0,0
3261,1.5819e+07,1,0,0,0,0.01,0,0.053228,0,0,0,50,67751,0,0
3303,1.5832e+07,1,0,0,0,0.01,0,0.053381,0,0,0,50,67751,0,0
3340,1.5842e+07,1,0,0,0.01,0,0,0.053532,0,0,0,50,67751,0,0
3382,1.5852e+07,1,0,0,0.01,0,0,0.053638,0,0,0,50,67751,0,0
3423,1.5862e+07,1,0,0,0.01,0,0,0.05379,0,0,0,50,67751,0,0
3463,1.5872e+07,1,0,0,0.01,0,0,0.05379,0,0,0,50,67751,0,0
3504,1.5882e+07,1,0,0,0.01,0,0,0.053942,0,0,0,50,67751,0,0
3548,1.5892e+07,1,0,0,0.01,0,0,0.054093,0,0,0,50,67751,0,0
3589,1.5902e+07,1,0,0,0.01,0,0,0.054245,0,0,0,50,67751,0,0
3631,1.5912e+07,1,0,0,0.01,0,0,0.054397,0,0,0,50,67751,0,0
3673,1.5922e+07,1,0,0,0.01,0,0,0.054397,0,0,0,50,67751,0,0
3711,1.5932e+07,1,0,0,0.01,0,0,0.054548,0,0,0,50,67751,0,0
3748,1.5942e+07,1,0,0,0.01,0.02,0,0.0547,0,0,0,50,67751,0,0
3790,1.5953e+07,1,0,0,0.01,0.02,0,0.0547,0,0,0,50,67751,0,0
3831,1.5963e+07,1,0,0,0.01,0.02,0,0.054795,0,0,0,50,67751,0,0
3871,1.5973e+07,1,0,0,0.01,0.02,0,0.054795,0,0,0,50,67751,0,0
3912,1.5983e+07,1,0,0,0.01,0.02,0,0.054947,0,0,0,50,67751,0,0
3956,1.5993e+07,1,0,0,0.01,0.02,0,0.055099,0,0,0,50,67751,0,0
3997,1.6003e+07,1,0,0,0.01,0.02,0,0.055099,0,0,0,50,67751,0,0
4040,1.6013e+07,1,0,0,0.01,0.02,0,0.055251,0,0,0,50,67751,0,0
4081,1.6023e+07,1,0,0,0.01,0.02,0,0.055402,0,0,0,50,67751,0,0
4122,1.6033e+07,1,0,0,0.01,0.02,0,0.055402,0,0,0,50,67751,0,0
4159,1.6043e+07,1,0,0,0.01,0.02,0,0.055554,0,0,0,50,67751,0,0
4201,1.6053e+07,1,0,0,0.01,0.02,0,0.055706,0,0,0,50,67751,0,0
4245,1.6066e+07,1,0,0,0,0.02,0,0.055857,0,0,0,50,67751,0,0
4287,1.6076e+07,1,0,0,0,0.02,0,0.055857,0,0,0,50,67751,0,0
4327,1.6086e+07,1,0,0,0,0,0,0.055944,0,0,0,50,67751,0,0
4372,1.6096e+07,1,0,0,0,0,0,0.056094,0,0,0,50,67751,0,0
4413,1.6106e+07,1,0,0,0,0,0,0.056246,0,0,0,50,67751,0,0
4453,1.6116e+07,1,0,0,0,0,0,0.056399,0,0,0,50,67751,0,0
4499,1.6131e+07,1,0,0,0,0,0,0.05655,0,0,0,50,67751,0,0
4542,1.6144e+07,1,0,0,0,0,0,0.056702,0,0,0,50,67751,0,0
4582,1.6154e+07,1,0,0,0,0,0,0.056775,0,0,0,50,67751,0,0
4623,1.6164e+07,1,0,0,0,0,0,0.056775,0,0,0,50,67751,0,0
4665,1.6174e+07,1,0,0,0,0,0,0.056925,0,0,0,50,67751,0,0
4705,1.6184e+07,1,0,0,0,0,0,0.057077,0,0,0,50,67751,0,0
4750,1.6194e+07,1,0,0,0,0,0,0.057228,0,0,0,50,67751,0,0
4790,1.6204e+07,1,0,0,0,0,0,0.057228,0,0,0,50,67751,0,0
4832,1.6214e+07,1,0,0,0,0,0,0.05738,0,0,0,50,67751,0,0
4872,1.6224e+07,1,0,0,0,0,0,0.057531,0,0,0,50,67751,0,0
4913,1.6234e+07,1,0,0,0,0,0,0.057683,0,0,0,50,67751,0,0
4951,1.6244e+07,1,0,0,0,0,0,0.057683,0,0,0,50,67751,0,0
4988,1.6254e+07,1,0,0,0,0,0,0.057832,0,0,0,50,67751,0,0
5030,1.6264e+07,1,0,0,0,0,0,0.057888,0,0,0,50,67751,0,0
5072,1.6274e+07,1,0,0,0,0,0,0.05804,0,0,0,50,67751,0,0
5112,1.6284e+07,1,0,0,0,0,0,0.05804,0,0,0,50,67751,0,0
5157,1.6294e+07,1,0,0,0,0,0,0.058191,0,0,0,50,67751,0,0
5198,1.6304e+07,1,0,0,0,0,0,0.058342,0,0,0,50,67751,0,0
5239,1.6314e+07,1,0,0,0,0,0,0.058494,0,0,0,50,67751,0,0
5279,1.6324e+07,1,0,0,0,0,0,0.058645,0,0,0,50,67751,0,0
5322,1.6337e+07,1,0,0,0.01,0,0,0.058796,0,0,0,50,67751,0,0
5359,1.6346e+07,1,0,0,0.01,0,0,0.058835,0,0,0,50,67751,0,0
5404,1.6359e+07,1,0,0,0.01,0,0,0.058986,0,0,0,50,67751,0,0
5445,1.6369e+07,1,0,0,0.01,0,0,0.059137,0,0,0,50,67751,0,0
5485,1.6379e+07,1,0,0,0.01,0,0,0.059137,0,0,0,50,67751,0,0
5527,1.6389e+07,1,0,0,0.01,0,0,0.059288,0,0,0,50,67751,0,0
5571,1.6399e+07,1,0,0,0.01,0,0,0.059439,0,0,0,50,67751,0,0
5613,1.6409e+07,1,0,0,0.01,0,0,0.05959,0,0,0,50,67751,0,0
5654,1.6419e+07,1,0,0,0.01,0,0,0.059741,0,0,0,50,67751,0,0
5694,1.6429e+07,1,0,0,0.01,0,0,0.059741,0,0,0,50,67751,0,0
5729,1.6439e+07,1,0,0,0.01,0.01,0,0.059892,0,0,0,50,67751,0,0
5770,1.645e+07,1,0,0,0.01,0.01,0,0.05991,0,0,0,50,67751,0,0
5811,1.646e+07,1,0,0,0.01,0.01,0,0.05991,0,0,0,50,67751,0,0
5851,1.647e+07,1,0,0,0.01,0.01,0,0.060061,0,0,0,50,67751,0,0
5893,1.648e+07,1,0,0,0.01,0.01,0,0.060212,0,0,0,50,67751,0,0
5935,1.649e+07,1,0,0,0.01,0.01,0,0.060212,0,0,0,50,67751,0,0
5979,1.65e+07,1,0,0,0.01,0.01,0,0.060362,0,0,0,50,67751,0,0
6022,1.651e+07,1,0,0,0.01,0.01,0,0.060513,0,0,0,50,67751,0,0
6062,1.652e+07,1,0,0,0.01,0.01,0,0.060513,0,0,0,50,67751,0,0
6106,1.653e+07,1,0,0,0.01,0.01,0,0.060664,0,0,0,50,67751,0,0
6143,1.6541e+07,1,0,0,0.01,0.01,0,0.060815,0,0,0,50,67751,0,0
6183,1.6551e+07,1,0,0,0.01,0.01,0,0.060815,0,0,0,50,67751,0,0
6223,1.6561e+07,1,0,0,0,0.01,0,0.060966,0,0,0,50,67751,0,0
6264,1.6571e+07,1,0,0,0,0,0,0.060963,0,0,0,50,67751,0,0
6305,1.6581e+07,1,0,0,0,0,0,0.061112,0,0,0,50,67751,0,0
6346,1.6591e+07,1,0,0,0,0,0,0.061263,0,0,0,50,67751,0,0
6393,1.6602e+07,1,0,0,0,0,0,0.061263,0,0,0,50,67751,0,0
6436,1.6611e+07,1,0,0,0,0,0,0.061414,0,0,0,50,67751,0,0
6477,1.6622e+07,1,0,0,0,0,0,0.061564,0,0,0,50,67751,0,0
6518,1.6632e+07,1,0,0,0,0,0,0.061716,0,0,0,50,67751,0,0
6556,1.6644e+07,1,0,0,0.01,0,0,0.061866,0,0,0,50,67751,0,0
6597,1.6654e+07,1,0,0,0.01,0,0,0.061836,0,0,0,50,67751,0,0
6637,1.6664e+07,1,0,0,0.01,0,0,0.061986,0,0,0,50,67751,0,0
6679,1.6674e+07,1,0,0,0.01,0,0,0.061986,0,0,0,50,67751,0,0
6719,1.6684e+07,1,0,0,0.01,0,0,0.062136,0,0,0,50,67751,0,0
6764,1.6694e+07,1,0,0,0.01,0,0,0.062286,0,0,0,50,67751,0,0
6806,1.6704e+07,1,0,0,0.01,0,0,0.062437,0,0,0,50,67751,0,0
6847,1.6714e+07,1,0,0,0.01,0,0,0.062437,0,0,0,50,67751,0,0
6888,1.6724e+07,1,0,0,0.01,0,0,0.062587,0,0,0,50,67751,0,0
6930,1.6734e+07,1,0,0,0.01,0,0,0.062737,0,0,0,50,67751,0,0
6965,1.6744e+07,1,0,0,0.03,0.02,0,0.062887,0,0,0,50,67751,0,0
7005,1.6754e+07,1,0,0,0.03,0.02,0,0.062887,0,0,0,50,67751,0,0
7046,1.6764e+07,1,0,0,0.03,0.02,0,0.062827,0,0,0,50,67751,0,0
7087,1.6774e+07,1,0,0,0.03,0.02,0,0.062977,0,0,0,50,67751,0,0
7128,1.6784e+07,1,0,0,0.03,0.02,0,0.063127,0,0,0,50,67751,0,0
7175,1.6794e+07,1,0,0,0.03,0.02,0,0.063127,0,0,0,50,67751,0,0
7216,1.6804e+07,1,0,0,0.03,0.02,0,0.063276,0,0,0,50,67751,0,0
7258,1.6814e+07,1,0,0,0.03,0.02,0,0.063426,0,0,0,50,67751,0,0
7299,1.6824e+07,1,0,0,0.03,0.02,0,0.063576,0,0,0,50,67751,0,0
7339,1.6834e+07,1,0,0,0.03,0.02,0,0.063576,0,0,0,50,67751,0,0
7380,1.6844e+07,1,0,0,0.03,0.02,0,0.063726,0,0,0,50,67751,0,0
7417,1.6855e+07,1,0,0,0.03,0,0,0.063875,0,0,0,50,67751,0,0
7458,1.6865e+07,1,0,0,0.03,0,0,0.063784,0,0,0,50,67751,0,0
7500,1.6875e+07,1,0,0,0.03,0,0,0.063933,0,0,0,50,67751,0,0
7540,1.6885e+07,1,0,0,0.03,0,0,0.063933,0,0,0,50,67751,0,0
7584,1.6895e+07,1,0,0,0.03,0,0,0.064083,0,0,0,50,67751,0,0
7626,1.6905e+07,1,0,0,0.03,0,0,0.064083,0,0,0,50,67751,0,0
7668,1.6915e+07,1,0,0,0.03,0,0,0.064232,0,0,0,50,67751,0,0
7709,1.6925e+07,1,0,0,0.03,0,0,0.064382,0,0,0,50,67751,0,0
7751,1.6938e+07,1,0,0,0.03,0,0,0.064531,0,0,0,50,67751,0,0
7792,1.6948e+07,1,0,0,0.03,0,0,0.064531,0,0,0,50,67751,0,0
7829,1.6958e+07,1,0,0,0.04,0,0,0.06468,0,0,0,50,67751,0,0
7871,1.6968e+07,1,0,0,0.04,0,0,0.064558,0,0,0,50,67751,0,0
7911,1.6978e+07,1,0,0,0.04,0,0,0.064705,0,0,0,50,67751,0,0
7952,1.6988e+07,1,0,0,0.04,0,0,0.064705,0,0,0,50,67751,0,0
7998,1.6998e+07,1,0,0,0.04,0,0,0.064853,0,0,0,50,67751,0,0
8042,1.7008e+07,1,0,0,0.04,0,0,0.065003,0,0,0,50,67751,0,0
8083,1.7019e+07,1,0,0,0.04,0,0,0.065151,0,0,0,50,67751,0,0
8123,1.7029e+07,1,0,0,0.04,0,0,0.065151,0,0,0,50,67751,0,0
8161,1.7039e+07,1,0,0,0.04,0,0,0.0653,0,0,0,50,67751,0,0
8198,1.7049e+07,1,0,0,0.04,0,0,0.065449,0,0,0,50,67751,0,0
8239,1.7059e+07,1,0,0,0.04,0.01,0,0.065289,0,0,0,50,67751,0,0
8279,1.7069e+07,1,0,0,0.04,0.01,0,0.065436,0,0,0,50,67751,0,0
8321,1.7079e+07,1,0,0,0.04,0.01,0,0.065436,0,0,0,50,67751,0,0
8363,1.7089e+07,1,0,0,0.04,0.01,0,0.065584,0,0,0,50,67751,0,0
8407,1.7099e+07,1,0,0,0.04,0.01,0,0.065733,0,0,0,50,67751,0,0
8448,1.7109e+07,1,0,0,0.04,0.01,0,0.06588,0,0,0,50,67751,0,0
8490,1.7119e+07,1,0,0,0.04,0.01,0,0.066028,0,0,0,50,67751,0,0
8531,1.7129e+07,1,0,0,0.04,0.01,0,0.066028,0,0,0,50,67751,0,0
8571,1.7139e+07,1,0,0,0.04,0.01,0,0.066176,0,0,0,50,67751,0,0
8611,1.7151e+07,1,0,0,0.01,0,0,0.066324,0,0,0,50,67751,0,0
8652,1.7161e+07,1,0,0,0.01,0,0,0.06612,0,0,0,50,67751,0,0
8692,1.7171e+07,1,0,0,0.01,0,0,0.066267,0,0,0,50,67751,0,0
8733,1.7181e+07,1,0,0,0.01,0,0,0.066415,0,0,0,50,67751,0,0
8774,1.7191e+07,1,0,0,0.01,0,0,0.066562,0,0,0,50,67751,0,0
8818,1.7201e+07,1,0,0,0.01,0,0,0.066709,0,0,0,50,67751,0,0
8859,1.7211e+07,1,0,0,0.01,0,0,0.066709,0,0,0,50,67751,0,0
8899,1.7222e+07,1,0,0,0.01,0,0,0.066856,0,0,0,50,67751,0,0
8941,1.7232e+07,1,0,0,0.01,0,0,0.067004,0,0,0,50,67751,0,0
8978,1.7242e+07,1,0,0,0.01,0,0,0.067004,0,0,0,50,67751,0,0
9016,1.7252e+07,1,0,0,0,0,0,0.067151,0,0,0,50,67751,0,0
9057,1.7262e+07,1,0,0,0,0,0,0.066901,0,0,0,50,67751,0,0
9097,1.7272e+07,1,0,0,0,0,0,0.067048,0,0,0,50,67751,0,0
9138,1.7282e+07,1,0,0,0,0,0,0.067048,0,0,0,50,67751,0,0
9178,1.7292e+07,1,0,0,0,0,0,0.067194,0,0,0,50,67751,0,0
9223,1.7302e+07,1,0,0,0,0,0,0.06734,0,0,0,50,67751,0,0
9258,1.7332e+07,1,0,0,0,0,0,0.067634,0,0,0,50,67751,0,0
9301,1.7342e+07,1,0,0,0,0,0,0.06778,0,0,0,50,67751,0,0
9338,1.7352e+07,1,0,0,0,0,0,0.06778,0,0,0,50,67751,0,0
9376,1.7362e+07,1,0,0,0.02,0,0,0.067927,0,0,0,50,67751,0,0
9417,1.7372e+07,1,0,0,0.02,0,0,0.067629,0,0,0,50,67751,0,0
9457,1.7382e+07,1,0,0,0.02,0,0,0.067629,0,0,0,50,67751,0,0
9499,1.7392e+07,1,0,0,0.02,0,0,0.067775,0,0,0,50,67751,0,0
9543,1.7402e+07,1,0,0,0.02,0,0,0.067775,0,0,0,50,67751,0,0
9584,1.7412e+07,1,0,0,0.02,0,0,0.067921,0,0,0,50,67751,0,0
9624,1.7422e+07,1,0,0,0.02,0,0,0.068066,0,0,0,50,67751,0,0
9667,1.7432e+07,1,0,0,0.02,0,0,0.068066,0,0,0,50,67751,0,0
9708,1.7442e+07,1,0,0,0.02,0,0,0.068212,0,0,0,50,67751,0,0
9745,1.7452e+07,1,0,0,0.02,0,0,0.068358,0,0,0,50,67751,0,0
9787,1.7465e+07,1,0,0,0.03,0,0,0.068503,0,0,0,50,67751,0,0
9828,1.7475e+07,1,0,0,0.03,0,0,0.068163,0,0,0,50,67751,0,0
9868,1.7485e+07,1,0,0,0.03,0,0,0.068163,0,0,0,50,67751,0,0
9909,1.7495e+07,1,0,0,0.03,0,0,0.068306,0,0,0,50,67751,0,0
9955,1.7505e+07,1,0,0,0.03,0,0,0.068451,0,0,0,50,67751,0,0
9997,1.7515e+07,1,0,0,0.03,0,0,0.068451,0,0,0,50,67751,0,0
10037,1.7525e+07,1,0,0,0.03,0,0,0.068597,0,0,0,50,67751,0,0
10078,1.7535e+07,1,0,0,0.03,0,0,0.068741,0,0,0,50,67751,0,0
10117,1.7545e+07,1,0,0,0.03,0,0,0.068887,0,0,0,50,67751,0,0
10156,1.7555e+07,1,0,0,0.03,0,0,0.068493,0,0,0,50,67751,0,0
10197,1.7565e+07,1,0,0,0.03,0,0,0.068636,0,0,0,50,67751,0,0
10237,1.7575e+07,1,0,0,0.03,0,0,0.068636,0,0,0,50,67751,0,0
10279,1.7585e+07,1,0,0,0.03,0,0,0.068779,0,0,0,50,67751,0,0
10319,1.7595e+07,1,0,0,0.03,0,0,0.068923,0,0,0,50,67751,0,0
10365,1.7605e+07,1,0,0,0.03,0,0,0.069067,0,0,0,50,67751,0,0
10406,1.7615e+07,1,0,0,0.03,0,0,0.06921,0,0,0,50,67751,0,0
10446,1.7625e+07,1,0,0,0.03,0,0,0.06921,0,0,0,50,67751,0,0
10488,1.7635e+07,1,0,0,0.03,0,0,0.069355,0,0,0,50,67751,0,0
10525,1.7648e+07,1,0,0,0.03,0,0,0.069498,0,0,0,50,67751,0,0
10567,1.7658e+07,1,0,0,0.03,0,0,0.069043,0,0,0,50,67751,0,0
10609,1.7668e+07,1,0,0,0.03,0,0,0.069043,0,0,0,50,67751,0,0
10650,1.7678e+07,1,0,0,0.03,0,0,0.069185,0,0,0,50,67751,0,0
10691,1.7688e+07,1,0,0,0.03,0,0,0.069327,0,0,0,50,67751,0,0
10734,1.7698e+07,1,0,0,0.03,0,0,0.06947,0,0,0,50,67751,0,0
10777,1.7709e+07,1,0,0,0.03,0,0,0.06947,0,0,0,50,67751,0,0
10817,1.7719e+07,1,0,0,0.03,0,0,0.069613,0,0,0,50,67751,0,0
10858,1.7729e+07,1,0,0,0.03,0,0,0.069755,0,0,0,50,67751,0,0
10901,1.7739e+07,1,0,0,0.03,0,0,0.069897,0,0,0,50,67751,0,0
10941,1.7752e+07,1,0,0,0.03,0,0,0.07004,0,0,0,50,67751,0,0
10984,1.7762e+07,1,0,0,0.03,0,0,0.069525,0,0,0,50,67751,0,0
11024,1.7772e+07,1,0,0,0.03,0,0,0.069525,0,0,0,50,67751,0,0
11065,1.7782e+07,1,0,0,0.03,0,0,0.069665,0,0,0,50,67751,0,0
11105,1.7792e+07,1,0,0,0.03,0,0,0.069665,0,0,0,50,67751,0,0
11153,1.7802e+07,1,0,0,0.03,0,0,0.069806,0,0,0,50,67751,0,0
11194,1.7812e+07,1,0,0,0.03,0,0,0.069947,0,0,0,50,67751,0,0
11234,1.7822e+07,1,0,0,0.03,0,0,0.070089,0,0,0,50,67751,0,0
11276,1.7832e+07,1,0,0,0.03,0,0,0.070089,0,0,0,50,67751,0,0
11316,1.7842e+07,1,0,0,0.03,0,0,0.07023,0,0,0,50,67751,0,0
11354,1.7852e+07,1,0,0,0.05,0,0,0.070371,0,0,0,50,67751,0,0
11395,1.7862e+07,1,0,0,0.05,0,0,0.070371,0,0,0,50,67751,0,0
11439,1.7875e+07,1,0,0,0.05,0,0,0.069801,0,0,0,50,67751,0,0
11480,1.7885e+07,1,0,0,0.05,0,0,0.069939,0,0,0,50,67751,0,0
11522,1.7895e+07,1,0,0,0.05,0,0,0.069939,0,0,0,50,67751,0,0
11567,1.7905e+07,1,0,0,0.05,0,0,0.07008,0,0,0,50,67751,0,0
11608,1.7915e+07,1,0,0,0.05,0,0,0.07022,0,0,0,50,67751,0,0
11648,1.7925e+07,1,0,0,0.05,0,0,0.07036,0,0,0,50,67751,0,0
11689,1.7935e+07,1,0,0,0.05,0,0,0.07036,0,0,0,50,67751,0,0
11731,1.7945e+07,1,0,0,0.05,0,0,0.070499,0,0,0,50,67751,0,0
11769,1.7955e+07,1,0,0,0.01,0,0,0.070639,0,0,0,50,67751,0,0
11810,1.7965e+07,1,0,0,0.01,0,0,0.07001,0,0,0,50,67751,0,0
11853,1.7976e+07,1,0,0,0.01,0,0,0.07001,0,0,0,50,67751,0,0
11894,1.7985e+07,1,0,0,0.01,0,0,0.070149,0,0,0,50,67751,0,0
11936,1.7996e+07,1,0,0,0.01,0,0,0.070287,0,0,0,50,67751,0,0
11981,1.8006e+07,1,0,0,0.01,0,0,0.070426,0,0,0,50,67751,0,0
12021,1.8016e+07,1,0,0,0.01,0,0,0.070564,0,0,0,50,67751,0,0
12063,1.8026e+07,1,0,0,0.01,0,0,0.070703,0,0,0,50,67751,0,0
12107,1.8041e+07,1,0,0,0.03,0,0,0.070841,0,0,0,50,67751,0,0
12148,1.8051e+07,1,0,0,0.03,0,0,0.070841,0,0,0,50,67751,0,0
12188,1.8061e+07,1,0,0,0.03,0,0,0.070148,0,0,0,50,67751,0,0
12231,1.8071e+07,1,0,0,0.03,0,0,0.070284,0,0,0,50,67751,0,0
12271,1.8081e+07,1,0,0,0.03,0,0,0.070421,0,0,0,50,67751,0,0
12313,1.8091e+07,1,0,0,0.03,0,0,0.070421,0,0,0,50,67751,0,0
12356,1.8101e+07,1,0,0,0.03,0,0,0.070558,0,0,0,50,67751,0,0
12398,1.8111e+07,1,0,0,0.03,0,0,0.070695,0,0,0,50,67751,0,0
12444,1.8123e+07,1,0,0,0.03,0,0,0.070832,0,0,0,50,67751,0,0
12484,1.8133e+07,1,0,0,0.03,0,0,0.070969,0,0,0,50,67751,0,0
12529,1.8146e+07,1,0,0,0.03,0,0,0.071105,0,0,0,50,67751,0,0
12566,1.8156e+07,1,0,0,0.03,0,0,0.07035,0,0,0,50,67751,0,0
12607,1.8167e+07,1,0,0,0.03,0,0,0.07035,0,0,0,50,67751,0,0
12648,1.8177e+07,1,0,0,0.03,0,0,0.070485,0,0,0,50,67751,0,0
12690,1.8187e+07,1,0,0,0.03,0,0,0.07062,0,0,0,50,67751,0,0
12731,1.8197e+07,1,0,0,0.03,0,0,0.07062,0,0,0,50,67751,0,0
12775,1.8207e+07,1,0,0,0.03,0,0,0.070755,0,0,0,50,67751,0,0
12816,1.8217e+07,1,0,0,0.03,0,0,0.070891,0,0,0,50,67751,0,0
12856,1.8227e+07,1,0,0,0.03,0,0,0.071026,0,0,0,50,67751,0,0
12898,1.8237e+07,1,0,0,0.03,0,0,0.071161,0,0,0,50,67751,0,0
12936,1.8247e+07,1,0,0,0.03,0,0,0.071161,0,0,0,50,67751,0,0
12973,1.8257e+07,1,0,0,0.01,0,0,0.071296,0,0,0,50,67751,0,0
13014,1.8267e+07,1,0,0,0.01,0,0,0.070473,0,0,0,50,67751,0,0
13055,1.8277e+07,1,0,0,0.01,0,0,0.070606,0,0,0,50,67751,0,0
13097,1.8287e+07,1,0,0,0.01,0,0,0.070741,0,0,0,50,67751,0,0
13137,1.8298e+07,1,0,0,0.01,0,0,0.070741,0,0,0,50,67751,0,0
13182,1.8307e+07,1,0,0,0.01,0,0,0.070874,0,0,0,50,67751,0,0
13222,1.8317e+07,1,0,0,0.01,0,0,0.071008,0,0,0,50,67751,0,0
13265,1.8327e+07,1,0,0,0.01,0,0,0.071142,0,0,0,50,67751,0,0
13306,1.8338e+07,1,0,0,0.01,0,0,0.071275,0,0,0,50,67751,0,0
13344,1.8351e+07,1,0,0,0.02,0,0,0.071408,0,0,0,50,67751,0,0
13384,1.8361e+07,1,0,0,0.02,0,0,0.071408,0,0,0,50,67751,0,0
13425,1.8371e+07,1,0,0,0.02,0,0,0.070516,0,0,0,50,67751,0,0
13467,1.8381e+07,1,0,0,0.02,0,0,0.070648,0,0,0,50,67751,0,0
13507,1.8391e+07,1,0,0,0.02,0,0,0.070648,0,0,0,50,67751,0,0
13549,1.8401e+07,1,0,0,0.02,0,0,0.07078,0,0,0,50,67751,0,0
13593,1.8411e+07,1,0,0,0.02,0,0,0.070911,0,0,0,50,67751,0,0
13633,1.8421e+07,1,0,0,0.02,0,0,0.071043,0,0,0,50,67751,0,0
13674,1.8431e+07,1,0,0,0.02,0,0,0.071043,0,0,0,50,67751,0,0
13715,1.8441e+07,1,0,0,0.02,0,0,0.071176,0,0,0,50,67751,0,0
13753,1.8451e+07,1,0,0,0.02,0,0,0.071307,0,0,0,50,67751,0,0
13793,1.8461e+07,1,0,0,0.02,0,0,0.071307,0,0,0,50,67751,0,0
13831,1.8472e+07,1,0,0,0,0.02,0,0.071439,0,0,0,50,67751,0,0
13872,1.8482e+07,1,0,0,0,0.02,0,0.07049,0,0,0,50,67751,0,0
13914,1.8492e+07,1,0,0,0,0.02,0,0.070619,0,0,0,50,67751,0,0
13956,1.8502e+07,1,0,0,0,0.02,0,0.070619,0,0,0,50,67751,0,0
14001,1.8511e+07,1,0,0,0,0.02,0,0.07075,0,0,0,50,67751,0,0
