LineNo,TimeUS,RMSRollP,RMSRollD,RMSPitchP,RMSPitchD,RMSYaw
73742,3.2827e+07,0.011657,0.031478,0.013694,0.024246,0.031264
73788,3.2838e+07,0.011903,0.032074,0.013616,0.024029,0.031223
73826,3.2851e+07,0.012035,0.033002,0.013504,0.02439,0.031179
73871,3.2861e+07,0.011825,0.032447,0.013493,0.024324,0.031134
73917,3.2872e+07,0.011604,0.031859,0.013716,0.02479,0.031084
73961,3.2882e+07,0.011476,0.031612,0.013749,0.024674,0.031001
74008,3.2893e+07,0.011537,0.031945,0.013851,0.024318,0.030902
74052,3.2903e+07,0.011523,0.031607,0.01395,0.024217,0.030786
74103,3.2913e+07,0.011406,0.03117,0.014289,0.024396,0.030648
74147,3.2923e+07,0.011503,0.031216,0.014283,0.024491,0.030485
74192,3.2933e+07,0.011472,0.031591,0.014068,0.024731,0.030289
74239,3.2943e+07,0.011551,0.032203,0.013927,0.024607,0.030117
74280,3.2955e+07,0.012289,0.034494,0.013776,0.024692,0.029926
74326,3.2969e+07,0.012348,0.034089,0.013574,0.024842,0.029655
74375,3.2982e+07,0.012366,0.03427,0.013403,0.025075,0.029352
74420,3.2992e+07,0.012389,0.034571,0.013216,0.02468,0.029104
74464,3.3003e+07,0.012295,0.034432,0.013096,0.024593,0.028849
74513,3.3013e+07,0.012143,0.034076,0.012883,0.024336,0.028587
74558,3.3024e+07,0.012016,0.033552,0.012781,0.024777,0.028318
74602,3.3034e+07,0.01199,0.033025,0.012662,0.024661,0.028027
74646,3.3044e+07,0.011875,0.032687,0.012527,0.024808,0.027737
74690,3.3054e+07,0.011727,0.03228,0.01238,0.02482,0.027418
74731,3.3065e+07,0.01167,0.032104,0.01216,0.02455,0.027087
74776,3.3076e+07,0.011689,0.032395,0.012002,0.024441,0.02676
74821,3.309e+07,0.012059,0.033546,0.011764,0.024136,0.026345
74866,3.31e+07,0.012054,0.033732,0.01159,0.023917,0.026005
74912,3.3111e+07,0.011924,0.033385,0.011388,0.023621,0.025655
74961,3.3121e+07,0.011894,0.03315,0.011328,0.023723,0.025298
75007,3.3132e+07,0.012033,0.032883,0.011554,0.024388,0.024949
75052,3.3142e+07,0.012958,0.033075,0.012155,0.025274,0.0246
75096,3.3153e+07,0.014074,0.032779,0.012672,0.025246,0.02426
75138,3.3164e+07,0.015396,0.032519,0.01314,0.024907,0.023934
75182,3.3174e+07,0.017116,0.032838,0.013897,0.024566,0.023617
75227,3.3184e+07,0.017992,0.03232,0.013872,0.024862,0.023298
75274,3.3194e+07,0.019114,0.031815,0.014092,0.024682,0.022971
75316,3.3206e+07,0.020047,0.03127,0.013983,0.024902,0.022658
75361,3.3216e+07,0.020342,0.031129,0.013787,0.025492,0.022343
75409,3.3226e+07,0.020525,0.030681,0.013576,0.025273,0.022014
75454,3.3236e+07,0.020641,0.030721,0.01338,0.025083,0.021682
75499,3.3246e+07,0.020339,0.030546,0.013139,0.024721,0.021341
75544,3.3256e+07,0.019969,0.030175,0.013011,0.02494,0.020986
75589,3.3266e+07,0.01959,0.029854,0.013045,0.025091,0.020634
75631,3.3279e+07,0.019292,0.029652,0.013241,0.025686,0.020282
75673,3.3291e+07,0.019093,0.029302,0.013398,0.025539,0.019928
75718,3.3301e+07,0.018924,0.02887,0.013543,0.025413,0.019574
75763,3.3311e+07,0.018937,0.028528,0.013568,0.02515,0.019214
75808,3.3321e+07,0.019138,0.028397,0.013688,0.024749,0.018847
75860,3.3331e+07,0.019132,0.027981,0.013975,0.024372,0.018486
75906,3.3342e+07,0.018983,0.027611,0.014003,0.02405,0.018126
75951,3.3353e+07,0.019037,0.027337,0.013944,0.023696,0.01777
75995,3.3364e+07,0.018839,0.027097,0.013878,0.023364,0.01742
76041,3.3382e+07,0.0187,0.026645,0.014227,0.02369,0.016906
76087,3.3393e+07,0.018488,0.027036,0.014296,0.023257,0.01657
76132,3.3403e+07,0.018164,0.026606,0.014257,0.023576,0.016241
76177,3.3413e+07,0.017857,0.026115,0.014139,0.023217,0.015919
76221,3.3423e+07,0.017603,0.025766,0.014046,0.022824,0.015604
76269,3.3433e+07,0.01734,0.025358,0.01378,0.022852,0.015294
76315,3.3443e+07,0.01734,0.025531,0.01357,0.022455,0.014992
76360,3.3454e+07,0.017362,0.025462,0.013338,0.02222,0.0147
76405,3.3464e+07,0.017404,0.025035,0.01322,0.022667,0.014416
76450,3.3475e+07,0.017404,0.024701,0.013,0.022417,0.014143
76492,3.3486e+07,0.017378,0.024596,0.012861,0.022483,0.013887
76536,3.35e+07,0.017461,0.024717,0.012627,0.022032,0.013589
76584,3.3514e+07,0.017722,0.024695,0.012359,0.021869,0.013322
76629,3.3524e+07,0.017864,0.024473,0.012271,0.022277,0.013135
76677,3.3534e+07,0.018024,0.024111,0.01223,0.022771,0.012969
76726,3.3545e+07,0.018341,0.023828,0.012055,0.022902,0.012838
76771,3.3555e+07,0.01861,0.024058,0.011858,0.022655,0.012738
76815,3.3565e+07,0.018635,0.02372,0.011682,0.022556,0.012665
76863,3.3578e+07,0.018841,0.02328,0.011422,0.022143,0.01265
76911,3.3595e+07,0.019113,0.022821,0.011113,0.02165,0.012715
76956,3.3609e+07,0.019384,0.022465,0.010915,0.021344,0.012874
77000,3.3619e+07,0.01952,0.022188,0.010747,0.021077,0.013057
77046,3.3629e+07,0.019709,0.021926,0.010676,0.020968,0.013298
77092,3.3639e+07,0.019951,0.02168,0.010646,0.020807,0.013609
77141,3.365e+07,0.02014,0.021458,0.010602,0.020611,0.013981
77186,3.366e+07,0.02022,0.021062,0.010562,0.020292,0.014427
77230,3.367e+07,0.020112,0.020918,0.010482,0.019909,0.014932
77275,3.368e+07,0.020098,0.020787,0.010555,0.019926,0.015486
77320,3.369e+07,0.020032,0.020399,0.010738,0.019869,0.016098
77365,3.37e+07,0.020173,0.020412,0.011034,0.020042,0.016754
77406,3.3712e+07,0.020262,0.020334,0.011161,0.019737,0.017419
77447,3.3724e+07,0.020426,0.02005,0.011522,0.019567,0.018095
77491,3.3734e+07,0.020522,0.019981,0.011576,0.019316,0.018799
77539,3.3745e+07,0.020634,0.019752,0.011606,0.01917,0.019482
77587,3.3755e+07,0.020796,0.01953,0.011717,0.018944,0.020135
77633,3.3764e+07,0.020814,0.019401,0.011801,0.018643,0.020822
77677,3.3774e+07,0.020898,0.019551,0.011941,0.018407,0.021509
77722,3.3785e+07,0.021177,0.020526,0.012172,0.018424,0.022202
77769,3.3801e+07,0.021677,0.020426,0.012864,0.019029,0.023237
77814,3.3815e+07,0.021887,0.020085,0.013147,0.018644,0.024093
77858,3.3825e+07,0.022189,0.019961,0.013385,0.01901,0.024773
77902,3.3835e+07,0.022819,0.020629,0.013219,0.018933,0.025413
77948,3.3845e+07,0.023509,0.020351,0.012975,0.018857,0.02602
77998,3.3856e+07,0.024461,0.020482,0.012881,0.019342,0.026598
78043,3.3866e+07,0.025831,0.020807,0.01278,0.019323,0.027165
78088,3.3875e+07,0.026899,0.020802,0.012686,0.019486,0.02769
78134,3.3886e+07,0.027531,0.020762,0.012575,0.019251,0.028199
78179,3.3899e+07,0.02778,0.02157,0.012275,0.019331,0.028827
78223,3.391e+07,0.027664,0.021729,0.012087,0.019162,0.029307
78269,3.392e+07,0.027587,0.02162,0.012028,0.019195,0.02976
78312,3.3932e+07,0.027105,0.022412,0.012068,0.019282,0.030194
78356,3.3942e+07,0.026707,0.022593,0.012637,0.019849,0.03062
78401,3.3952e+07,0.026182,0.022825,0.013379,0.020317,0.031032
78449,3.3963e+07,0.025746,0.02308,0.015026,0.020759,0.031457
78494,3.3974e+07,0.025452,0.023114,0.016413,0.020466,0.031885
78539,3.3984e+07,0.025345,0.023397,0.017611,0.020455,0.032318
78585,3.3994e+07,0.025459,0.02375,0.019077,0.020468,0.032749
78630,3.4012e+07,0.026342,0.023992,0.020517,0.02032,0.033397
78675,3.4023e+07,0.026712,0.024199,0.021524,0.020055,0.033848
78719,3.4033e+07,0.027174,0.025521,0.022004,0.02221,0.034274
78764,3.4043e+07,0.027546,0.025418,0.022164,0.022808,0.034691
78808,3.4054e+07,0.027805,0.025053,0.022133,0.023211,0.0351
78856,3.4064e+07,0.027738,0.024925,0.022004,0.022774,0.035525
78904,3.4075e+07,0.027664,0.025402,0.021741,0.023106,0.035916
78948,3.4084e+07,0.027605,0.026531,0.021459,0.024944,0.036251
78993,3.4095e+07,0.027217,0.026546,0.021081,0.025101,0.036588
79037,3.4109e+07,0.02661,0.026212,0.020642,0.025018,0.037004
79082,3.4123e+07,0.025993,0.02603,0.020354,0.025111,0.037351
79126,3.4133e+07,0.02552,0.025843,0.02028,0.024836,0.037566
79173,3.4144e+07,0.025065,0.026017,0.020016,0.024428,0.03774
79218,3.4154e+07,0.024623,0.025937,0.019941,0.024211,0.037874
79262,3.4164e+07,0.024203,0.026173,0.019767,0.023867,0.037971
79313,3.4174e+07,0.023744,0.025875,0.019508,0.023748,0.038008
79358,3.4184e+07,0.023331,0.02561,0.019177,0.023787,0.038017
79402,3.4195e+07,0.022912,0.025332,0.018868,0.02383,0.038007
79447,3.4205e+07,0.022532,0.025036,0.018515,0.023593,0.037951
79489,3.4217e+07,0.022292,0.024891,0.018158,0.023213,0.037868
79531,3.4229e+07,0.022304,0.02579,0.017862,0.022953,0.037749
79576,3.424e+07,0.022207,0.025403,0.017622,0.02282,0.037615
79621,3.4249e+07,0.022273,0.025191,0.017372,0.022416,0.037449
79666,3.426e+07,0.022528,0.024799,0.017141,0.022503,0.037248
79711,3.427e+07,0.022728,0.024572,0.01693,0.022719,0.037007
79760,3.428e+07,0.023119,0.024415,0.016665,0.022756,0.036722
79805,3.429e+07,0.02355,0.024086,0.016413,0.022494,0.036425
79850,3.43e+07,0.023977,0.023832,0.01614,0.022257,0.036087
79896,3.4311e+07,0.024255,0.023485,0.015875,0.022258,0.035705
79940,3.4321e+07,0.024731,0.023349,0.015611,0.0223,0.035306
79983,3.4333e+07,0.024986,0.022969,0.015326,0.022039,0.03488
80025,3.4344e+07,0.02494,0.022933,0.015081,0.021764,0.034452
80069,3.4355e+07,0.024815,0.022621,0.014888,0.021717,0.033997
80114,3.4365e+07,0.024853,0.022546,0.014832,0.022226,0.033532
80158,3.4375e+07,0.025177,0.022575,0.014861,0.022222,0.03305
80211,3.4385e+07,0.026106,0.022943,0.014979,0.021917,0.032575
80258,3.4395e+07,0.027022,0.022675,0.015389,0.021712,0.032102
80302,3.4405e+07,0.027696,0.022516,0.015696,0.021295,0.031631
80347,3.4415e+07,0.028516,0.022364,0.016204,0.020932,0.031157
80391,3.4425e+07,0.029141,0.022088,0.016693,0.02059,0.030674
80433,3.4438e+07,0.029266,0.022331,0.017197,0.020194,0.030179
80474,3.445e+07,0.029561,0.022113,0.018028,0.020028,0.029695
80521,3.446e+07,0.030064,0.022243,0.018552,0.019882,0.029218
80565,3.447e+07,0.03035,0.021976,0.018804,0.019696,0.028735
80610,3.448e+07,0.030114,0.022376,0.019021,0.019749,0.02825
80658,3.449e+07,0.029792,0.022194,0.019476,0.019541,0.027757
80703,3.45e+07,0.02942,0.022301,0.019849,0.019776,0.027273
80747,3.451e+07,0.028996,0.022752,0.020151,0.020216,0.026793
80794,3.4521e+07,0.028488,0.022974,0.020517,0.020505,0.026315
80832,3.4533e+07,0.02798,0.023255,0.020703,0.020265,0.02584
80878,3.4544e+07,0.02744,0.022892,0.020656,0.020234,0.025366
80923,3.4555e+07,0.027083,0.023328,0.0206,0.020328,0.024898
80968,3.4565e+07,0.026685,0.022935,0.02043,0.020516,0.024435
81013,3.4575e+07,0.026574,0.023004,0.02012,0.020881,0.023978
81058,3.4586e+07,0.026318,0.022715,0.019789,0.020857,0.023525
81107,3.4596e+07,0.026169,0.024073,0.019468,0.021157,0.023075
81151,3.4606e+07,0.025786,0.023798,0.019125,0.021103,0.022635
81197,3.4616e+07,0.025508,0.023656,0.018837,0.020872,0.022206
81241,3.4626e+07,0.025241,0.023232,0.018577,0.020504,0.021779
81286,3.4645e+07,0.024546,0.02381,0.018217,0.019998,0.021152
81332,3.4655e+07,0.02416,0.024227,0.018218,0.020443,0.020748
81378,3.4665e+07,0.023818,0.024924,0.018635,0.020873,0.020358
81422,3.4675e+07,0.023471,0.025144,0.019119,0.020899,0.019978
81467,3.4685e+07,0.023171,0.025005,0.019519,0.02094,0.019611
81514,3.4696e+07,0.022841,0.025125,0.019573,0.020847,0.019259
81560,3.4706e+07,0.022581,0.025637,0.019428,0.021128,0.018915
81606,3.4716e+07,0.022224,0.025449,0.019274,0.021,0.018582
81651,3.4726e+07,0.021815,0.024996,0.018984,0.021007,0.018255
81695,3.4737e+07,0.021388,0.024726,0.018672,0.020742,0.01793
81736,3.4749e+07,0.020988,0.024462,0.018336,0.020361,0.017616
81781,3.4759e+07,0.020716,0.024576,0.018057,0.020193,0.017309
81826,3.4769e+07,0.020433,0.024613,0.017711,0.020121,0.01701
81868,3.4781e+07,0.020216,0.025112,0.017372,0.019913,0.016719
81913,3.4793e+07,0.019854,0.024741,0.017131,0.020455,0.016436
81960,3.4803e+07,0.019646,0.024551,0.01688,0.020442,0.016168
82006,3.4813e+07,0.01963,0.024447,0.016591,0.020109,0.01591
82051,3.4823e+07,0.019432,0.024826,0.016291,0.020042,0.015657
82097,3.4833e+07,0.019111,0.024574,0.016054,0.020309,0.015414
82142,3.4852e+07,0.018882,0.024522,0.015717,0.020216,0.015083
82187,3.4862e+07,0.018715,0.024098,0.015441,0.019878,0.014883
82231,3.4873e+07,0.018508,0.023712,0.015144,0.019561,0.014705
82278,3.4883e+07,0.018392,0.02356,0.014901,0.019458,0.014544
82322,3.4894e+07,0.018346,0.024116,0.014659,0.019447,0.014406
82368,3.4904e+07,0.018311,0.024721,0.014634,0.020772,0.014277
82417,3.4914e+07,0.018116,0.024638,0.014533,0.021594,0.014188
82461,3.4924e+07,0.01794,0.024543,0.014336,0.02168,0.014124
82506,3.4934e+07,0.017858,0.024312,0.014093,0.021433,0.01409
82553,3.4944e+07,0.017727,0.023909,0.013848,0.021221,0.014076
82598,3.4958e+07,0.017504,0.023568,0.013534,0.020887,0.014079
82642,3.497e+07,0.017241,0.023465,0.013322,0.020849,0.01412
82687,3.498e+07,0.016926,0.023337,0.013147,0.020974,0.014195
82730,3.4992e+07,0.016665,0.023579,0.012995,0.021317,0.014291
82776,3.5002e+07,0.016401,0.02357,0.012837,0.021421,0.014412
82820,3.5013e+07,0.016465,0.024235,0.01282,0.02208,0.014532
82869,3.5022e+07,0.016369,0.024056,0.012608,0.021715,0.014678
82914,3.5033e+07,0.01631,0.023765,0.012396,0.02138,0.014846
82959,3.5043e+07,0.016372,0.023566,0.012256,0.021521,0.015016
83005,3.5054e+07,0.016467,0.023259,0.012201,0.021518,0.015225
83046,3.507e+07,0.01644,0.023196,0.011963,0.021057,0.015504
83090,3.508e+07,0.016531,0.024303,0.011882,0.021146,0.015725
83135,3.5091e+07,0.016849,0.024833,0.011896,0.021983,0.015924
83179,3.5101e+07,0.01709,0.024398,0.011833,0.022283,0.016189
83223,3.5111e+07,0.017057,0.024273,0.011653,0.022196,0.016471
83270,3.5121e+07,0.017197,0.024605,0.011732,0.023039,0.016741
83317,3.5132e+07,0.017058,0.025035,0.011598,0.023068,0.01702
83363,3.5142e+07,0.016936,0.024851,0.011453,0.022925,0.017302
83408,3.5152e+07,0.016826,0.024512,0.011287,0.02253,0.017577
83453,3.5166e+07,0.01714,0.024559,0.011101,0.022134,0.017933
83494,3.5177e+07,0.017237,0.024255,0.010926,0.021913,0.01826
83539,3.5188e+07,0.017184,0.02401,0.010859,0.021731,0.018583
83585,3.5199e+07,0.017227,0.023995,0.010713,0.021333,0.018887
83629,3.5209e+07,0.017211,0.024862,0.010716,0.021705,0.01917
83675,3.522e+07,0.017392,0.025952,0.010931,0.023373,0.01945
83723,3.523e+07,0.017385,0.026311,0.010946,0.023602,0.01976
83768,3.524e+07,0.017266,0.02624,0.010796,0.023627,0.020057
83812,3.525e+07,0.017082,0.026075,0.010791,0.023775,0.020348
83858,3.526e+07,0.016859,0.025939,0.010979,0.02451,0.020613
83900,3.5271e+07,0.016822,0.026101,0.010897,0.025211,0.020859
83941,3.5283e+07,0.016658,0.026119,0.010743,0.02491,0.021128
83987,3.5294e+07,0.016374,0.025793,0.010581,0.024652,0.021371
84031,3.5304e+07,0.016281,0.02641,0.010413,0.024283,0.021636
84078,3.5314e+07,0.016129,0.026776,0.010311,0.023939,0.021884
84123,3.5324e+07,0.015915,0.027012,0.010218,0.023602,0.022108
84173,3.5335e+07,0.015726,0.027157,0.010183,0.023541,0.02232
84219,3.5345e+07,0.015435,0.026719,0.010123,0.023284,0.022519
84264,3.5356e+07,0.015194,0.026366,0.010465,0.024076,0.022719
84310,3.5366e+07,0.015429,0.026956,0.010569,0.024038,0.022896
84353,3.5383e+07,0.015233,0.027891,0.011289,0.024008,0.023103
84397,3.5394e+07,0.014999,0.027769,0.011885,0.024313,0.023235
84442,3.5404e+07,0.014847,0.027623,0.012212,0.024023,0.023342
84486,3.5414e+07,0.014877,0.02794,0.012757,0.023799,0.023432
84532,3.5423e+07,0.014817,0.028402,0.013374,0.02402,0.023529
84577,3.5434e+07,0.014662,0.028151,0.013662,0.023983,0.023583
84627,3.5444e+07,0.014703,0.028366,0.013861,0.023687,0.023627
84672,3.5455e+07,0.014531,0.028825,0.013752,0.023873,0.023653
84717,3.5465e+07,0.014392,0.028968,0.013884,0.024255,0.023665
84762,3.5475e+07,0.014291,0.029294,0.013723,0.02443,0.023676
84804,3.5486e+07,0.014214,0.02949,0.013538,0.024642,0.023671
84852,3.5499e+07,0.014114,0.029762,0.013305,0.024448,0.02366
84897,3.5509e+07,0.013952,0.029702,0.01312,0.024302,0.023631
84938,3.5521e+07,0.01393,0.029845,0.012917,0.024216,0.023595
84984,3.5532e+07,0.01372,0.029412,0.012723,0.024041,0.023553
85030,3.5542e+07,0.013781,0.029185,0.012987,0.024918,0.02351
85079,3.5553e+07,0.013952,0.029097,0.013079,0.024751,0.023457
85123,3.5563e+07,0.015169,0.030975,0.01395,0.025514,0.023387
85167,3.5573e+07,0.016488,0.030944,0.015173,0.025571,0.023302
85212,3.5584e+07,0.018205,0.030552,0.016527,0.025246,0.023199
85257,3.5601e+07,0.021171,0.03099,0.018536,0.024782,0.023034
85302,3.5612e+07,0.021449,0.032568,0.019642,0.024584,0.022914
85348,3.5622e+07,0.021654,0.032332,0.020445,0.024321,0.022796
85392,3.5632e+07,0.021464,0.032225,0.021019,0.023995,0.022673
85437,3.5643e+07,0.021181,0.032345,0.021372,0.023631,0.022564
85487,3.5653e+07,0.02091,0.032909,0.021189,0.02413,0.022457
85532,3.5663e+07,0.020863,0.033213,0.020836,0.024338,0.022354
85577,3.5673e+07,0.021433,0.0341,0.020509,0.024513,0.022271
85621,3.5684e+07,0.021822,0.033751,0.020154,0.024453,0.022195
85666,3.5694e+07,0.022408,0.03337,0.019847,0.024798,0.02216
85709,3.571e+07,0.022899,0.032682,0.019386,0.024453,0.022117
85754,3.5721e+07,0.023701,0.032278,0.01908,0.024487,0.022094
85799,3.5731e+07,0.024219,0.031662,0.018731,0.02407,0.022086
85846,3.5742e+07,0.024904,0.031187,0.01841,0.024006,0.022068
85890,3.5752e+07,0.025177,0.030862,0.018066,0.023687,0.022054
85939,3.5762e+07,0.025287,0.030883,0.017812,0.02398,0.022042
85983,3.5772e+07,0.025243,0.031099,0.017544,0.024194,0.022019
86029,3.5782e+07,0.025081,0.031545,0.017348,0.024706,0.02199
86076,3.5796e+07,0.024701,0.030951,0.017001,0.024647,0.021939
86121,3.581e+07,0.02415,0.030816,0.016785,0.024642,0.021876
86166,3.582e+07,0.023763,0.030534,0.016542,0.024546,0.021823
86208,3.5831e+07,0.023589,0.031874,0.016641,0.024611,0.021783
86253,3.5842e+07,0.023329,0.031747,0.016903,0.024476,0.021707
86298,3.5852e+07,0.02314,0.03129,0.017341,0.02455,0.021622
86346,3.5863e+07,0.022953,0.030715,0.018021,0.024363,0.021528
86394,3.5873e+07,0.023085,0.030372,0.018649,0.024032,0.021427
86438,3.5883e+07,0.023268,0.029908,0.019374,0.023832,0.021336
86484,3.5894e+07,0.023249,0.029373,0.019877,0.023726,0.021221
86528,3.5904e+07,0.023213,0.029268,0.02041,0.023377,0.02111
86570,3.5915e+07,0.023068,0.028795,0.020655,0.023661,0.021
86612,3.5927e+07,0.023068,0.0286,0.021022,0.023805,0.020899
86656,3.5937e+07,0.023033,0.028275,0.021006,0.02373,0.020802
86701,3.5948e+07,0.023203,0.028003,0.020893,0.023436,0.02072
86747,3.5958e+07,0.023118,0.027776,0.020728,0.02304,0.020655
86794,3.5968e+07,0.023235,0.027895,0.020369,0.022993,0.020622
86840,3.5978e+07,0.023023,0.027638,0.020076,0.023027,0.020619
86884,3.5988e+07,0.022691,0.027382,0.019705,0.022886,0.020639
86930,3.5999e+07,0.022357,0.026971,0.019335,0.02246,0.020696
86974,3.6009e+07,0.021991,0.026463,0.018963,0.022165,0.020769
87019,3.6023e+07,0.021539,0.026948,0.018528,0.021761,0.020913
87063,3.6037e+07,0.021111,0.027138,0.0183,0.022642,0.021073
87108,3.6047e+07,0.020712,0.026734,0.018078,0.023137,0.021237
87154,3.6057e+07,0.020381,0.02653,0.017754,0.02277,0.021439
87200,3.6067e+07,0.01999,0.026041,0.017434,0.022706,0.021666
87248,3.6077e+07,0.019754,0.025854,0.017142,0.022381,0.021915
87293,3.6087e+07,0.019421,0.025485,0.016888,0.022037,0.022162
87337,3.6097e+07,0.019072,0.025137,0.016657,0.021702,0.02241
87382,3.6107e+07,0.018833,0.024774,0.01648,0.021315,0.022641
87423,3.6122e+07,0.018526,0.024245,0.016399,0.020945,0.022894
87469,3.6133e+07,0.01828,0.023916,0.016566,0.021622,0.023101
87513,3.6144e+07,0.018105,0.023885,0.016689,0.021823,0.023306
87558,3.6154e+07,0.018066,0.023751,0.017244,0.022189,0.023523
87603,3.6164e+07,0.01826,0.023541,0.017916,0.021968,0.023705
87648,3.6174e+07,0.019029,0.023644,0.018844,0.021706,0.023865
87696,3.6184e+07,0.019901,0.024112,0.019901,0.021498,0.024009
87741,3.6194e+07,0.020562,0.024321,0.021237,0.021728,0.024133
87787,3.6205e+07,0.021521,0.02407,0.02238,0.021569,0.024249
87831,3.6215e+07,0.022962,0.023995,0.023663,0.021421,0.024357
87877,3.6229e+07,0.024732,0.023682,0.025123,0.021008,0.024492
87924,3.6241e+07,0.025853,0.023704,0.026222,0.020966,0.024611
87969,3.6255e+07,0.0268,0.024184,0.02676,0.020918,0.02472
88013,3.6265e+07,0.027284,0.024775,0.027161,0.020884,0.024811
88060,3.6275e+07,0.027288,0.024991,0.02742,0.020604,0.024896
88109,3.6285e+07,0.026885,0.025288,0.027527,0.020507,0.024996
88154,3.6295e+07,0.026686,0.025082,0.027377,0.020555,0.025126
88198,3.6305e+07,0.026339,0.025156,0.027103,0.020294,0.025269
88244,3.6316e+07,0.025872,0.02533,0.026712,0.020987,0.025448
88288,3.6325e+07,0.025386,0.025146,0.026277,0.020918,0.025644
88327,3.6337e+07,0.024928,0.025233,0.025788,0.020637,0.025874
88374,3.6352e+07,0.024422,0.024974,0.025154,0.020417,0.026181
88418,3.6363e+07,0.024502,0.025599,0.024704,0.020519,0.026443
88465,3.6373e+07,0.025869,0.027284,0.024863,0.022467,0.026754
88511,3.6384e+07,0.029799,0.030558,0.025698,0.023479,0.027124
88559,3.6394e+07,0.033198,0.03086,0.026218,0.023679,0.027539
88606,3.6404e+07,0.035395,0.030864,0.026335,0.024018,0.027966
88650,3.6414e+07,0.036815,0.030578,0.026287,0.025027,0.02838
88698,3.6427e+07,0.037699,0.030235,0.025764,0.025355,0.028926
88743,3.6445e+07,0.037698,0.030601,0.025165,0.026437,0.0295
88788,3.6455e+07,0.037323,0.031571,0.025009,0.027251,0.029864
88833,3.6466e+07,0.036675,0.031511,0.024969,0.027189,0.030182
88878,3.6476e+07,0.03598,0.031546,0.025475,0.027519,0.030461
88922,3.6486e+07,0.035337,0.032012,0.026209,0.027914,0.030711
88975,3.6496e+07,0.034699,0.031642,0.026848,0.027873,0.030941
89019,3.6506e+07,0.034212,0.031508,0.027549,0.027441,0.031156
89064,3.6516e+07,0.033849,0.031123,0.028484,0.02703,0.031345
89108,3.6526e+07,0.033395,0.030537,0.029358,0.026648,0.031531
89155,3.6536e+07,0.033063,0.030008,0.030024,0.026291,0.031716
89197,3.6548e+07,0.032784,0.030132,0.030702,0.026108,0.031892
89239,3.656e+07,0.032606,0.030242,0.031074,0.025872,0.032066
89283,3.657e+07,0.032314,0.029677,0.031654,0.025604,0.03224
89327,3.658e+07,0.031873,0.029222,0.03186,0.02522,0.032426
89373,3.659e+07,0.03126,0.029793,0.031896,0.024891,0.032641
89422,3.6601e+07,0.030719,0.030143,0.03193,0.024683,0.032886
89467,3.6611e+07,0.030746,0.03133,0.031809,0.024723,0.033165
89512,3.6621e+07,0.031084,0.031699,0.03161,0.024538,0.033463
89558,3.6632e+07,0.032596,0.03282,0.031422,0.024275,0.033802
89600,3.6643e+07,0.034419,0.032837,0.031051,0.024022,0.034191
89642,3.6655e+07,0.035643,0.032418,0.030742,0.023811,0.034611
89686,3.6664e+07,0.036523,0.031843,0.030429,0.023368,0.035056
89731,3.6675e+07,0.037058,0.031538,0.02999,0.02301,0.035521
89776,3.6685e+07,0.036986,0.031897,0.029544,0.023069,0.036017
89822,3.6695e+07,0.036501,0.032373,0.029114,0.023356,0.036503
89871,3.6705e+07,0.035858,0.032422,0.028677,0.023137,0.037007
89915,3.6715e+07,0.035174,0.032178,0.028235,0.022818,0.037509
89962,3.6725e+07,0.034553,0.032592,0.027762,0.022634,0.038014
90006,3.6736e+07,0.034113,0.032757,0.027316,0.022714,0.038515
90049,3.6751e+07,0.033799,0.032381,0.026763,0.022951,0.039124
90094,3.6762e+07,0.033554,0.031779,0.026275,0.022541,0.039612
90138,3.6772e+07,0.033697,0.031644,0.025789,0.022147,0.040097
90183,3.6782e+07,0.034092,0.031376,0.025314,0.022001,0.040595
90227,3.6792e+07,0.034282,0.031086,0.024863,0.022074,0.041083
90273,3.6803e+07,0.034355,0.030934,0.024431,0.022178,0.041579
90323,3.6813e+07,0.034583,0.030963,0.024046,0.022596,0.042077
90367,3.6823e+07,0.034992,0.031093,0.023628,0.02266,0.042593
90412,3.6833e+07,0.035815,0.030798,0.023204,0.022464,0.043105
90457,3.6844e+07,0.036428,0.030265,0.022795,0.022243,0.043627
90499,3.6859e+07,0.037317,0.030159,0.022329,0.02272,0.044292
90545,3.6869e+07,0.038355,0.030053,0.021973,0.022767,0.044836
90591,3.688e+07,0.039166,0.029933,0.021584,0.022477,0.045394
90636,3.689e+07,0.039769,0.029625,0.021195,0.022066,0.045978
90680,3.69e+07,0.040267,0.029327,0.020793,0.021659,0.046577
90728,3.6911e+07,0.040394,0.029063,0.020423,0.021302,0.047188
90774,3.6921e+07,0.040226,0.029349,0.020067,0.021268,0.047807
90819,3.6931e+07,0.039628,0.030373,0.019695,0.021123,0.048447
90867,3.6941e+07,0.038963,0.030399,0.019335,0.021026,0.049113
90911,3.6952e+07,0.038296,0.030336,0.01897,0.020821,0.049806
90950,3.6965e+07,0.037713,0.030989,0.018715,0.021421,0.050503
90995,3.6975e+07,0.037015,0.031782,0.018446,0.021987,0.051225
91039,3.6986e+07,0.036524,0.032379,0.018184,0.022488,0.051962
91084,3.6996e+07,0.036233,0.032623,0.01786,0.02236,0.052721
91129,3.7006e+07,0.036013,0.032269,0.017513,0.021987,0.053481
91176,3.7017e+07,0.035817,0.031738,0.017173,0.021573,0.054265
91223,3.7026e+07,0.035938,0.031889,0.016873,0.021519,0.055053
