LineNo,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
53413,113921674,0.2424489,0.006863341,0.2516144,0.2585996,4.675565,4.842853,5.59,NaN,0,6.287748,-2,-7
53859,114029473,0.2532739,0.007004976,0.2524516,0.2585996,4.6881,4.851462,5.15,NaN,0,6.295229,-4,-9
54302,114139105,0.2422861,0.005507946,0.2513637,0.2585996,4.698468,4.853608,5.05,NaN,0,6.295467,-5,-9
54713,114245019,0.240928,0.004609302,0.2486505,0.2585996,4.707058,4.853132,5.03,NaN,0,6.292787,-6,-11
55157,114352014,0.2525871,0.004700989,0.2526295,0.2585996,4.714194,4.847124,5.11,NaN,0,6.284345,-6,-9
55573,114460169,0.2548424,0.004817069,0.2528126,0.2585996,4.720279,4.841783,4.8,NaN,0,6.275936,-6,-11
56019,114568524,0.2572043,0.005278617,0.2605612,0.2585996,4.725284,4.833151,5.02,NaN,0,6.263902,-6,-14
56458,114676679,0.2601194,0.005705029,0.2654426,0.2585996,4.729311,4.822959,4.87,NaN,0,6.249987,-5,-13
56882,114781085,0.2578884,0.005562186,0.2623338,0.2585996,4.732695,4.814395,4.83,NaN,0,6.237379,-4,-9
57314,114887284,0.2525331,0.005271018,0.2617595,0.2585996,4.735492,4.803992,5.47,NaN,0,6.222628,-4,-8
57763,114994047,0.2472239,0.004724577,0.2584961,0.2585996,4.737865,4.798409,5.23,NaN,0,6.212337,-3,-6
58173,115101674,0.2485121,0.004427001,0.2516503,0.2585996,4.739866,4.797627,5.67,NaN,0,6.206459,-3,-5
58619,115208835,0.2453517,0.003937915,0.252221,0.2585996,4.74153,4.800692,5.24,NaN,0,6.204206,-4,-2
59062,115317063,0.2343819,0.002763852,0.2395912,0.2585996,4.742934,4.806366,5.86,NaN,0,6.204349,-4,-1
59512,115424498,0.2553258,0.002073467,0.2491829,0.2585996,4.745311,4.819129,6.19,NaN,0,6.211336,-3,-1
59922,115532263,0.2642227,0.001743972,0.2563429,0.2585996,4.752272,4.840761,6.58,NaN,0,6.227262,2,6
60368,115639417,0.2863054,0.001334041,0.2694986,0.2585996,4.768389,4.876612,5.98,NaN,0,6.257253,12,11
60811,115747780,0.2541735,0.0006365478,0.2690036,0.2585996,4.796859,4.924526,6.12,NaN,0,6.29972,23,25
61251,115856710,0.2621584,0.0004068911,0.2618672,0.2585996,4.837165,4.990527,5.26,NaN,0,6.359769,33,38
61701,115962539,0.2688062,0.0003409386,0.2668152,0.2585996,4.889983,5.059993,5.88,NaN,0,6.424376,44,47
62143,116072620,0.2572916,0.000400722,0.268228,0.2585996,4.954098,5.145781,5.32,NaN,0,6.505068,53,55
62557,116177104,0.2676395,0.0006008744,0.2634122,0.2585996,5.027247,5.230619,6.46,NaN,0,6.585045,60,64
63003,116287201,0.2505894,0.000845015,0.2582646,0.2585996,5.106305,5.329897,5.91,NaN,0,6.679372,62,69
63453,116393740,0.2442046,0.0009702891,0.2540961,0.2585996,5.187202,5.426949,4.66,NaN,0,6.771762,61,65
63895,116502610,0.2485882,0.0009529144,0.2505016,0.2585996,5.268255,5.510837,5.02,NaN,0,6.851057,61,67
64340,116609031,0.2589264,0.001062512,0.2526175,0.2585996,5.349492,5.582435,5.15,NaN,0,6.918108,62,62
64750,116717214,0.2645441,0.001055837,0.2607659,0.2585996,5.428659,5.646889,4.74,NaN,0,6.97797,63,64
65200,116824500,0.2623157,0.001125872,0.2675599,0.2585996,5.510003,5.702734,5.03,NaN,0,7.028969,66,60
65645,116935024,0.2682105,0.001258463,0.2681648,0.2585996,5.588991,5.752963,4.89,NaN,0,7.069785,68,63
66060,117041654,0.2657649,0.001544714,0.2637281,0.2585996,5.669188,5.799433,5,NaN,0,7.104451,70,62
66500,117150675,0.263343,0.001639664,0.2635307,0.2585996,5.747843,5.841477,5.24,NaN,0,7.132847,72,65
66941,117258087,0.2651334,0.001465946,0.2670681,0.2585996,5.822535,5.885817,5.39,NaN,0,7.164285,73,64
67356,117364258,0.249996,0.0009900480999999999,0.2611131,0.2585996,5.89691,5.932045,5.4,NaN,0,7.197695,73,67
67796,117472201,0.2408805,0.0005659759,0.2517579,0.2585996,5.966698,5.984212,6.06,NaN,0,7.233719,72,68
68241,117579509,0.2386358,0.000149101,0.2430496,0.2585996,6.035277,6.043847,5.48,NaN,0,7.278057,69,69
68650,117687640,0.2355082,8.9854e-06,0.2376877,0.2585996,6.100298,6.102729,5.71,NaN,0,7.322032,66,67
69095,117794720,0.2471425,0.0001406223,0.2417077,0.2585996,6.161398,6.158878,5.92,NaN,0,7.361732,62,62
69543,117904615,0.246549,0.0004339516,0.2455837,0.2585996,6.218348,6.21147,5.41,NaN,0,7.399714,58,56
69956,118010840,0.2532757,0.0005377829,0.2519384,0.2585996,6.271002,6.255723,6.01,NaN,0,7.430042,54,50
70398,118119413,0.2600434,0.0003712177,0.2562796,0.2585996,6.318162,6.293253,5.79,NaN,0,7.452878,51,46
70844,118227203,0.2544193,0.0002126098,0.2568125,0.2585996,6.362488,6.324403,5.81,NaN,0,7.469632,48,43
71285,118335968,0.2685737,0.0002056062,0.2615549,0.2585996,6.401819,6.353134,5.97,NaN,0,7.482959,45,38
71704,118442225,0.2644198,0.0002852976,0.2672879,0.2585996,6.438487,6.378831,5.79,NaN,0,7.49442,42,36
72144,118549999,0.2576999,0.0004979074,0.2637744,0.2585996,6.471621,6.400661,6.06,NaN,0,7.502769,40,33
72586,118659820,0.2573912,0.0006160736,0.2592228,0.2585996,6.501467,6.42057,6.6,NaN,0,7.508502,37,34
73032,118767218,0.2605461,0.0007097721,0.2614529,0.2585996,6.52826,6.442833,6.34,NaN,0,7.517284,35,30
73444,118874565,0.2572083,0.0008339584,0.2574566,0.2585996,6.552177,6.465719,6.55,NaN,0,7.526993,32,28
73894,118981677,0.2529408,0.001187623,0.256402,0.2585996,6.573333,6.489477,6.64,NaN,0,7.539513,29,27
74333,119089816,0.2468982,0.002342835,0.2530917,0.2585996,6.591354,6.514436,6.5,NaN,0,7.554234,25,27
74779,119198002,0.2419585,0.003528044,0.2475712,0.2585996,6.607275,6.535537,6.47,NaN,0,7.565173,22,26
75189,119306033,0.2384803,0.003390193,0.2451513,0.2585996,6.620347,6.556133,6.64,NaN,0,7.578712,19,21
75638,119413657,0.2444261,0.002437651,0.2452758,0.2585996,6.631376,6.573912,6.7,NaN,0,7.590432,16,19
76082,119524191,0.2596866,0.001758277,0.2528538,0.2585996,6.640102,6.586122,6.79,NaN,0,7.596677,13,15
76495,119629860,0.266423,0.001296163,0.2633383,0.2585996,6.64672,6.593188,6.71,NaN,0,7.601401,11,7
76941,119738810,0.2717291,0.001097411,0.2672112,0.2585996,6.651483,6.598372,6.9,NaN,0,7.601785,9,6
77386,119844686,0.2684464,0.001044959,0.2685955,0.2585996,6.654623,6.60425,6.86,NaN,0,7.606488,7,3
77830,119954662,0.2638948,0.0009224117,0.2654761,0.2585996,6.656322,6.61179,6.92,NaN,0,7.612869,5,4
78244,120061432,0.2535472,0.0006498694,0.259329,0.2585996,6.656712,6.621447,7.34,NaN,0,7.620503,3,1
78686,120169793,0.2529558,0.0005640686,0.254518,0.2585996,6.655882,6.633288,6.92,NaN,0,7.631263,0,4
79128,120278604,0.2538455,0.0005792677,0.2529273,0.2585996,6.653901,6.64289,6.97,NaN,0,7.639079,-1,1
79579,120386258,0.2543271,0.0005922318,0.2533982,0.2585996,6.650707,6.64855,6.91,NaN,0,7.644579,-3,-2
80021,120494956,0.2452528,0.0006932765,0.2500574,0.2585996,6.646575,6.651639,6.88,NaN,0,7.64682,-5,0
80467,120600611,0.2523904,0.001302242,0.2519158,0.2585996,6.641416,6.652425,6.94,NaN,0,7.648614,-6,-6
80910,120708669,0.2398052,0.002083018,0.2504818,0.2585996,6.63563,6.650461,7.07,NaN,0,7.64665,-8,-5
81354,120815765,0.2545608,0.002956271,0.2489854,0.2585996,6.629072,6.647839,7.28,NaN,0,7.644027,-9,-4
81767,120924515,0.2642933,0.003553987,0.2600203,0.2585996,6.622424,6.642713,7.15,NaN,0,7.643151,-9,-8
82216,121031514,0.2388317,0.002912924,0.2515596,0.2585996,6.615104,6.637402,7.54,NaN,0,7.641228,-10,-9
82658,121140485,0.2531496,0.0028328,0.2498367,0.2585996,6.60762,6.632288,7.8,NaN,0,7.640364,-10,-7
83105,121252737,0.268205,0.003106177,0.2583204,0.2585996,6.599884,6.627743,6.87,NaN,0,7.642608,-10,-10
83553,121360423,0.2630193,0.002981246,0.2637632,0.2585996,6.592368,6.622702,7.33,NaN,0,7.643511,-10,-13
83994,121469672,0.2524404,0.002845407,0.2609912,0.2585996,6.584964,6.617406,7.17,NaN,0,7.645004,-10,-11
84440,121576717,0.2531249,0.002794892,0.256819,0.2585996,6.577739,6.612902,7.16,NaN,0,7.648993,-11,-9
84882,121684958,0.2583399,0.002941191,0.2596145,0.2585996,6.570918,6.607399,6.99,NaN,0,7.651989,-10,-12
85329,121793439,0.2617134,0.002892107,0.2633905,0.2585996,6.564183,6.600043,6.78,NaN,0,7.655664,-10,-11
85774,121903136,0.2613228,0.002599418,0.2665813,0.2585996,6.557794,6.592353,6.98,NaN,0,7.658847,-9,-12
86220,122009090,0.2721129,0.002303272,0.2690713,0.2585996,6.551815,6.584208,7.02,NaN,0,7.661741,-9,-12
86632,122117500,0.2624146,0.001849025,0.2670548,0.2585996,6.546442,6.579294,6.78,NaN,0,7.668562,-8,-9
87081,122224485,0.2637214,0.001769423,0.2648245,0.2585996,6.541398,6.57507,6.88,NaN,0,7.675987,-8,-10
87524,122334493,0.2646432,0.001813173,0.267177,0.2585996,6.53682,6.570818,6.95,NaN,0,7.685071,-7,-8
87973,122442171,0.2529751,0.00173527,0.2614737,0.2585996,6.532691,6.56758,6.84,NaN,0,7.693568,-7,-6
88413,122551300,0.2637129,0.00185132,0.2614634,0.2585996,6.528988,6.566655,7.01,NaN,0,7.705994,-7,-8
88859,122658259,0.2589932,0.002021402,0.2633265,0.2585996,6.525659,6.565402,6.66,NaN,0,7.718779,-7,-5
89305,122764699,0.2589061,0.002113819,0.2647687,0.2585996,6.522647,6.564792,6.34,NaN,0,7.732444,-7,-7
89718,122872543,0.2539976,0.002052397,0.2586733,0.2585996,6.519924,6.559331,6.34,NaN,0,7.741188,-6,-5
90164,122981483,0.2563344,0.001932591,0.2583423,0.2585996,6.51752,6.550833,6.88,NaN,0,7.749514,-5,-5
90610,123091726,0.2488966,0.001532152,0.2561539,0.2585996,6.515516,6.545409,6.7,NaN,0,7.761072,-4,-5
91056,123198086,0.2490114,0.00130026,0.2528064,0.2585996,6.513931,6.544641,6.82,NaN,0,7.778142,-4,-1
91502,123307471,0.2436839,0.001106873,0.250108,0.2585996,6.512704,6.548901,6.79,NaN,0,7.799697,-4,-2
91951,123414204,0.2546527,0.001371473,0.2518096,0.2585996,6.511703,6.556128,6.76,NaN,0,7.816385,-5,-2
92360,123522520,0.2427109,0.001523808,0.2489071,0.2585996,6.510781,6.563669,6.7,NaN,0,7.827229,-6,-3
92807,123630729,0.2502409,0.00180766,0.250098,0.2585996,6.509801,6.569467,6.96,NaN,0,7.836247,-7,-4
93247,123739392,0.2502988,0.001363099,0.252781,0.2585996,6.508678,6.573326,6.49,NaN,0,7.8437,-7,-5
93662,123846511,0.2563869,0.0004862249,0.255514,0.2585996,6.507368,6.574062,6.62,NaN,0,7.848182,-8,-6
94106,123955376,0.2439245,7.934867999999999e-05,0.2511206,0.2585996,6.505888,6.571595,6.84,NaN,0,7.849239,-8,-6
94551,124065829,0.2461646,1.92523e-05,0.2453132,0.2585996,6.504262,6.570523,6.5,NaN,0,7.852432,-8,-5
94997,124171871,0.2519196,4.526973e-05,0.2489464,0.2585996,6.502621,6.566053,6.84,NaN,0,7.851579,-8,-8
95437,124278652,0.253411,0.0001123846,0.2521158,0.2585996,6.500999,6.561716,6.68,NaN,0,7.850995,-7,-7
95856,124385843,0.2407413,0.0001821518,0.2502155,0.2585996,6.499466,6.558791,6.58,NaN,0,7.851534,-7,-5
96299,124493842,0.253061,0.0003450811,0.2479743,0.2585996,6.498087,6.556345,6.23,NaN,0,7.852774,-7,-5
96713,124598697,0.2464292,0.0005956739,0.2510875,0.2585996,6.496814,6.552201,6.09,NaN,0,7.852459,-6,-7
97154,124707764,0.2449575,0.0007916093,0.2483599,0.2585996,6.495753,6.546638,6.23,NaN,0,7.850513,-6,-4
97598,124814758,0.2434058,0.001035616,0.2454094,0.2585996,6.494903,6.541522,5.82,NaN,0,7.849218,-5,-3
98047,124924657,0.2476394,0.001349345,0.2457538,0.2585996,6.494338,6.537481,5.73,NaN,0,7.848557,-4,-3
98491,125032015,0.241993,0.001334816,0.2474872,0.2585996,6.49408,6.532963,6.02,NaN,0,7.847709,-3,-3
98906,125140020,0.2367902,0.0008809268,0.2429628,0.2585996,6.494143,6.529773,6.03,NaN,0,7.848105,-3,-1
99353,125254018,0.2468106,0.0005587488,0.2403619,0.2585996,6.494565,6.522524,6.1,NaN,0,7.844373,-2,0
99805,125362003,0.2482606,0.0003890246,0.2472043,0.2585996,6.495353,6.514978,6.43,NaN,0,7.839596,0,-3
100250,125471421,0.2419895,0.0003776103,0.2452009,0.2585996,6.496574,6.507781,6.16,NaN,0,7.835619,0,0
100694,125578712,0.2441945,0.0004951358,0.2476069,0.2585996,6.498278,6.501972,6.04,NaN,0,7.832572,1,0
101103,125687020,0.2653829,0.0007912517,0.2548263,0.2585996,6.50048,6.496836,6.22,NaN,0,7.830136,2,0
101549,125793730,0.2493336,0.000683561,0.2575719,0.2585996,6.503174,6.493047,6.09,NaN,0,7.828674,4,2
101993,125901833,0.2540952,0.0006434917,0.2528923,0.2585996,6.50625,6.488898,6.25,NaN,0,7.826921,5,1
102411,126008720,0.2667837,0.0007124245,0.2602367,0.2585996,6.509857,6.486403,6.83,NaN,0,7.826457,6,2
