LineNo,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
10993,15773320,-0.01042056,-0.0009922897,0,0.2502465,0.3800093,0.3800093,-0.32,NaN,0,-88.07929,148,148
11409,15876343,-0.005605042,-0.001082316,0,0.2502465,0.4981923,0.4981923,0.05,NaN,0,-87.69374000000001,149,149
11819,15979739,-0.003015131,-0.001166226,0,0.2502465,0.6097365,0.6097365,0.37,NaN,0,-87.3716,142,142
12205,16081229,0.002872318,0.002007533,0,0.2502465,0.7173959,0.7173959,0.25,NaN,0,-87.49802,121,121
12621,16184939,0.0405781,0.05136762,0,0.2502465,0.7922434,0.7922434,0.37,NaN,0,-87.37934,81,81
13032,16288335,0.04703924,0.09899761,0,0.2502465,0.8238847,0.8238847,0.6,NaN,0,-87.14764,46,46
13442,16390988,0.03281896,0.08940703,0,0.2502465,0.8309643,0.8309643,0.43,NaN,0,-87.31153,18,18
13853,16493221,0.02774914,0.09243166,0,0.2502465,0.8046824,0.8046824,0.48,NaN,0,-87.2608,-8,-8
14266,16595756,0.01492466,0.05775754,0,0.2502465,0.7624213,0.7624213,0.45,NaN,0,-87.29188000000001,-13,-13
14677,16696893,0.008026958000000001,0.03515336,0,0.2502465,0.7285642,0.7285642,0.65,NaN,0,-87.09711,-7,-7
15056,16799251,0.004384473,0.01677695,0,0.2502465,0.7080318,0.7080318,0.61,NaN,0,-87.13101,9,9
15470,16902717,0.002357841,0.007852120000000001,0,0.2502465,0.7033475,0.7033475,0.61,NaN,0,-87.14063,9,9
15882,17005348,0.001267835,0.004896921,0,0.2502465,0.6978695,0.6978695,0.52,NaN,0,-87.22257,3,3
16289,17108027,0.000692144,0.003140883,0,0.2502465,0.6939331,0.6939331,0.83,NaN,0,-86.91373,10,10
16699,17210089,0.0003719032,0.00199853,0,0.2502465,0.707109,0.707109,0.9,NaN,0,-86.84309,24,24
17110,17312137,0.0002028346,0.001561648,0,0.2502465,0.7383,0.7383,1.06,NaN,0,-86.68774000000001,28,28
17515,17413972,0.0001087785,0.0005381998,0,0.2502465,0.7770547,0.7770547,0.92,NaN,0,-86.82903,21,21
17895,17516760,5.90682e-05,0.0001932594,0,0.2502465,0.8082775,0.8082775,0.76,NaN,0,-86.99432,6,6
18309,17619689,3.144145e-05,0.0001333479,0,0.2502465,0.81581,0.81581,0.98,NaN,0,-86.77956,-10,-10
18720,17722550,1.654029e-05,5.56949e-05,0,0.2502465,0.8134429,0.8134429,0.5,NaN,0,-87.25623,-10,-10
19128,17825006,8.523464e-06,1.570891e-06,0,0.2502465,0.814209,0.814209,0.75,NaN,0,-87.00757,7,7
19514,17928460,4.321337e-06,3.263003e-07,0,0.2502465,0.8282971,0.8282971,0.63,NaN,0,-87.13939999999999,16,16
19927,18030759,2.086163e-06,1.349472e-05,0,0.2502465,0.8365782,0.8365782,0.61,NaN,0,-87.1507,5,5
20337,18133757,7.450581e-07,4.7853e-06,0,0.2502465,0.8245714,0.8245714,0.54,NaN,0,-87.22984,-14,-14
20722,18235928,4.768372e-07,2.527772e-06,0,0.2502465,0.7916062,0.7916062,0.87,NaN,0,-86.90205,-25,-25
21136,18340478,4.768372e-07,2.159145e-06,0,0.2502465,0.7591103,0.7591103,0.62,NaN,0,-87.15733,-21,-21
21544,18442381,4.768372e-07,1.828452e-06,0,0.2502465,0.7349625,0.7349625,0.66,NaN,0,-87.12059000000001,-12,-12
21960,18545713,4.768372e-07,1.642573e-06,0,0.2502465,0.7243270000000001,0.7243270000000001,0.63,NaN,0,-87.15577999999999,0,0
22366,18648767,4.768372e-07,1.451737e-06,0,0.2502465,0.7131019,0.7131019,1.11,NaN,0,-86.67823,-12,-12
22750,18752629,4.768372e-07,1.412912e-06,0,0.2502465,0.6975501,0.6975501,0.83,NaN,0,-86.96569,-24,-24
23161,18855946,-0.0003002882,-0.001069386,0,0.2502465,0.6851575,0.6851575,0.6,NaN,0,-87.22016000000001,-12,-12
23569,18958349,-0.01221696,-0.04979457,0,0.2502465,0.6922606,0.6922606,0.38,NaN,0,-87.44056999999999,17,17
23979,19061097,-0.007041931,-0.02631455,0,0.2502465,0.7125552000000001,0.7125552000000001,0.35,NaN,0,-87.51035,20,20
24386,19162057,-0.003787905,-0.01420921,0,0.2502465,0.7122955,0.7122955,0.58,NaN,0,-87.27298999999999,2,2
24802,19266444,-0.002037644,-0.009031858,0,0.2502465,0.6891682,0.6891682,0.51,NaN,0,-87.38036,-10,-10
25208,19369326,-0.001096308,-0.00515792,0,0.2502465,0.6635948,0.6635948,0.37,NaN,0,-87.52448,-6,-6
25622,19472528,-0.000590086,-0.00291716,0,0.2502465,0.6406438,0.6406438,0.68,NaN,0,-87.2355,0,0
26000,19574746,-0.0003176928,-0.001447492,0,0.2502465,0.6258901,0.6258901,0.35,NaN,0,-87.56894,2,2
26416,19678857,-0.0001712441,-0.0006592077,0,0.2502465,0.6068394,0.6068394,0.85,NaN,0,-87.10167,-9,-9
26828,19782732,-9.241700000000001e-05,-0.0003024345,0,0.2502465,0.5813916,0.5813916,0.6,NaN,0,-87.35316,-25,-25
27239,19886432,-5.00679e-05,-0.0001535596,0,0.2502465,0.5421716,0.5421716,0.51,NaN,0,-87.46661,-38,-38
27652,19990754,-2.738833e-05,-8.806914e-05,0,0.2502465,0.5055361,0.5055361,0.29,NaN,0,-87.68419,-22,-22
28067,20094733,-0.00104171,-0.003241417,0,0.2502465,0.4853376,0.4853376,0.51,NaN,0,-87.49329,-4,-4
28479,20198759,-0.0005607605000000001,-0.001352239,0,0.2502465,0.4732152,0.4732152,0.12,NaN,0,-87.88324,-9,-9
28894,20301701,-0.0003019273,-0.0005986196,0,0.2502465,0.4436814,0.4436814,0.13,NaN,0,-87.90797000000001,-22,-22
29305,20404276,-0.0001627505,-0.0002968678,0,0.2502465,0.3943014,0.3943014,0.3,NaN,0,-87.73842999999999,-27,-27
29716,20507562,-8.788705e-05,-0.0001579878,0,0.2502465,0.3512706,0.3512706,0.48,NaN,0,-87.58633,-20,-20
30097,20610518,-4.836917e-05,-9.766111999999999e-05,0,0.2502465,0.3227265,0.3227265,0.06,NaN,0,-88.00171,-12,-12
30507,20712772,-2.631545e-05,-5.45872e-05,0,0.2502465,0.3044109,0.3044109,-0.03,NaN,0,-88.12736,-7,-7
30916,20816132,-1.451373e-05,-3.059259e-05,0,0.2502465,0.2697669,0.2697669,0.5,NaN,0,-87.59048,-25,-25
31328,20918444,-8.165836000000001e-06,-2.09594e-05,0,0.2502465,0.2263044,0.2263044,0.5600000000000001,NaN,0,-87.55521,-43,-43
31712,21021270,-4.827976e-06,-1.610788e-05,0,0.2502465,0.1895573,0.1895573,0.4,NaN,0,-87.71346,-40,-40
32127,21125253,-3.010035e-06,-1.178767e-05,0,0.2502465,0.1693352,0.1693352,0.25,NaN,0,-87.88634,-23,-23
32539,21227292,-2.354383e-06,-8.055791e-06,0,0.2502465,0.1691303,0.1691303,0.61,NaN,0,-87.52464999999999,-15,-15
32955,21330482,-2.294779e-06,-5.966321e-06,0,0.2502465,0.1754357,0.1754357,0.42,NaN,0,-87.74024,-24,-24
33367,21433261,-1.698732e-06,-3.745612e-06,0,0.2502465,0.1703897,0.1703897,0.36,NaN,0,-87.79676000000001,-40,-40
33753,21537802,-1.698732e-06,-3.623928e-06,0,0.2502465,0.1572908,0.1572908,0.45,NaN,0,-87.73989,-40,-40
34163,21641913,-1.698732e-06,-3.929988e-06,0,0.2502465,0.1516681,0.1516681,0.37,NaN,0,-87.81618,-25,-25
34577,21744095,-1.460314e-06,-3.396554e-06,0,0.2502465,0.1632321,0.1632321,0.35,NaN,0,-87.87439999999999,-8,-8
34958,21845919,-1.460314e-06,-2.972619e-06,0,0.2502465,0.1842228,0.1842228,0.49,NaN,0,-87.73029,-16,-16
35373,21947955,-1.460314e-06,-2.981573e-06,0,0.2502465,0.189348,0.189348,0.43,NaN,0,-87.81865000000001,-33,-33
35756,22051224,-1.460314e-06,-3.219778e-06,0,0.2502465,0.183813,0.183813,0.29,NaN,0,-87.95993,-39,-39
36169,22154329,-1.460314e-06,-3.254851e-06,0,0.2502465,0.1769516,0.1769516,0.43,NaN,0,-87.84725,-25,-25
36587,22258500,-1.460314e-06,-3.166873e-06,0,0.2502465,0.1864776,0.1864776,0.18,NaN,0,-88.10156000000001,-9,-9
36998,22361090,-1.460314e-06,-2.715781e-06,0,0.2502465,0.2037508,0.2037508,0.34,NaN,0,0.01375084,-7,-7
37410,22463778,-1.460314e-06,-2.230234e-06,0,0.2502465,0.2127336,0.2127336,0.7,NaN,0,0.02273362,-19,-19
37815,22565971,-1.460314e-06,-1.944828e-06,0,0.2502465,0.2179944,0.2179944,0.4,NaN,0,-0.001378758,-28,-28
38199,22667032,-1.460314e-06,-1.741693e-06,0,0.2502465,0.2288114,0.2288114,0.07000000000000001,NaN,0,-0.02349025,-20,-20
38611,22769972,-1.460314e-06,-1.641679e-06,0,0.2502465,0.2379204,0.2379204,0.55,NaN,0,-0.01438127,-5,-5
39020,22872447,-1.460314e-06,-1.608275e-06,0,0.2502465,0.2611815,0.2611815,0.44,NaN,0,-0.02091295,1,1
39431,22977509,-1.460314e-06,-1.485721e-06,0,0.2502465,0.2928626,0.2928626,0.68,NaN,0,0.01076815,-1,-1
39840,23080330,-1.460314e-06,-1.364769e-06,0,0.2502465,0.3154596,0.3154596,0.74,NaN,0,0.009653002000000001,-14,-14
40250,23184011,-1.460314e-06,-1.327838e-06,0,0.2502465,0.3386591,0.3386591,0.98,NaN,0,0.03285256,-20,-20
40636,23285457,-1.460314e-06,-1.235055e-06,0,0.2502465,0.3576127,0.3576127,0.61,NaN,0,0.03037518,-24,-24
41050,23389324,-1.460314e-06,-1.100039e-06,0,0.2502465,0.3839843,0.3839843,0.8100000000000001,NaN,0,0.05674678,-21,-21
41465,23492463,-1.460314e-06,-8.983102e-07,0,0.2502465,0.4106478,0.4106478,0.62,NaN,0,0.06223106,-16,-16
41875,23596550,-1.460314e-06,-7.161764e-07,0,0.2502465,0.4344195,0.4344195,1.05,NaN,0,0.0860028,-16,-16
42284,23700315,-1.460314e-06,-5.190523e-07,0,0.2502465,0.4598469,0.4598469,0.6,NaN,0,0.08433056,-22,-22
42698,23804684,-1.460314e-06,-3.971293e-07,0,0.2502465,0.4789336,0.4789336,0.37,NaN,0,0.1034173,-29,-29
43109,23907482,-1.460314e-06,-3.453363e-07,0,0.2502465,0.4760469,0.4760469,0.31,NaN,0,0.07196608,-30,-30
43518,24012093,-1.460314e-06,-2.881693e-07,0,0.2502465,0.4627834,0.4627834,0.53,NaN,0,0.05870259,-29,-29
43928,24114938,-1.460314e-06,-1.864967e-07,0,0.2502465,0.4463186,0.4463186,0.68,NaN,0,0.01865533,-29,-29
44338,24218475,-1.460314e-06,-1.022271e-07,0,0.2502465,0.428437,0.428437,0.22,NaN,0,0.0007737279,-34,-34
44750,24321748,-1.460314e-06,-5.570223e-08,0,0.2502465,0.4025887,0.4025887,0.17,NaN,0,-0.04874095,-34,-34
45160,24424574,-1.460314e-06,-3.204502e-08,0,0.2502465,0.3719926,0.3719926,0.15,NaN,0,-0.07933709,-27,-27
45571,24525867,-1.460314e-06,-1.883211e-08,0,0.2502465,0.3443928,0.3443928,0.27,NaN,0,-0.1227296,-19,-19
45977,24628472,-1.460314e-06,-7.430344e-09,0,0.2502465,0.3200582,0.3200582,-0.02,NaN,0,-0.1470643,-20,-20
46365,24730588,-1.460314e-06,-1.611852e-09,0,0.2502465,0.2891368,0.2891368,0.12,NaN,0,-0.1891475,-19,-19
46776,24833745,-0.00919494,-9.501353e-06,0,0.2502465,0.268286,0.268286,0.02,NaN,0,-0.2099983,2,2
47186,24936571,-0.005023211,-1.041451e-05,0,0.2502465,0.2532367,0.2532367,0.19,NaN,0,-0.2304645,-8,-8
47593,25038356,-0.002744287,-2.512708e-06,0,0.2502465,0.2360161,0.2360161,-0.09,NaN,0,-0.2476851,0,0
48004,25142072,-0.001476377,-1.254724e-06,0,0.2502465,0.2170961,0.2170961,0.16,NaN,0,-0.2704884,-5,-5
48387,25245433,-0.0007943511,-4.313188e-07,0,0.2502465,0.2003212,0.2003212,-0.18,NaN,0,-0.2872634,-8,-8
48801,25348222,-0.0004342496,-2.650486e-07,0,0.2502465,0.1784922,0.1784922,-0.08,NaN,0,-0.3156155,-5,-5
49209,25451302,-0.0002375841,-9.649375e-08,0,0.2502465,0.1515981,0.1515981,-0.02,NaN,0,-0.3425096,-4,-4
49623,25554436,-0.0001281202,-5.574839e-08,0,0.2502465,0.126711,0.126711,-0.18,NaN,0,-0.3724855,-7,-7
50006,25656108,-6.92606e-05,-1.989974e-08,0,0.2502465,0.100258,0.100258,-0.22,NaN,0,-0.3992742,-9,-9
50417,25760120,-3.761053e-05,-8.51287e-09,0,0.2502465,0.06742856999999999,0.06742856999999999,0.16,NaN,0,-0.4321036,-10,-10
50775,25863737,-2.05934e-05,-5.729817e-09,0,0.2502465,0.0398276,0.0398276,-0.27,NaN,0,-0.4644501,-11,-11
51183,25966940,-1.147389e-05,-2.168235e-09,0,0.2502465,0.01208243,0.01208243,-0.06,NaN,0,-0.4921952,-12,-12
51566,26069946,-6.586313e-06,-1.261014e-09,0,0.2502465,-0.0157266,-0.0157266,-0.1,NaN,0,-0.5200043,-12,-12
51978,26172456,-4.082918e-06,-6.507435e-10,0,0.2502465,-0.04462109,-0.04462109,-0.26,NaN,0,-0.5559102,-13,-13
52388,26276496,-2.622604e-06,-4.329195e-10,0,0.2502465,-0.07434654,-0.07434654,0.24,NaN,0,-0.5910525,-14,-14
52798,26379344,-2.413988e-06,-3.269633e-10,0,0.2502465,-0.09721771,-0.09721771,-0.16,NaN,0,-0.6139237,-15,-15
53213,26482483,-2.413988e-06,-3.294645e-10,0,0.2502465,-0.1194118,-0.1194118,0,NaN,0,-0.6379793,-16,-16
53622,26585958,-2.413988e-06,-3.810783e-10,0,0.2502465,-0.1408607,-0.1408607,0.21,NaN,0,-0.6594282,-16,-16
54035,26688468,-2.413988e-06,-3.312834e-10,0,0.2502465,-0.1559641,-0.1559641,0.34,NaN,0,-0.6718308,-17,-17
54417,26791337,-2.413988e-06,-3.560672e-10,0,0.2502465,-0.1628509,-0.1628509,-0.05,NaN,0,-0.6787176,-17,-17
54833,26894767,-2.413988e-06,-3.735749e-10,0,0.2502465,-0.1711775,-0.1711775,0.22,NaN,0,-0.6814671,-17,-17
55244,26996517,-2.413988e-06,-3.922196e-10,0,0.2502465,-0.1765645,-0.1765645,-0.16,NaN,0,-0.6868541,-18,-18
55657,27099932,-2.413988e-06,-3.665264e-10,0,0.2502465,-0.1842265,-0.1842265,0.01,NaN,0,-0.6928223999999999,-18,-18
56041,27202248,-2.413988e-06,-4.399681e-10,0,0.2502465,-0.1938427,-0.1938427,-0.2,NaN,0,-0.7024386,-18,-18
56127,60577680,0,0,0,0.2502465,0,-0.6749729,-0.6,NaN,0,0.005027093,0,3
56542,60677745,0,0,0,0.2502465,0,-0.6765298,-0.59,NaN,0,0.003607489,0,3
56953,60780094,0,0,0,0.2502465,0,-0.6773338,-0.67,NaN,0,0.003223099,0,3
57371,60882573,0,0,0,0.2502465,0,-0.6764014,-0.71,NaN,0,0.004300512,0,3
57827,60984664,0,0,0,0.2502465,0,-0.6758372,-0.63,NaN,0,0.004986681,0,3
58274,61086509,0,0,0,0.2502465,0,-0.6742513,-0.4,NaN,0,0.006641366,0,3
58724,61187800,0,0,0,0.2502465,0,-0.6722865,-0.53,NaN,0,0.008880772,0,3
59173,61289327,0,0,0,0.2502465,0,-0.6688437,-0.95,NaN,0,0.01246092,0,3
59627,61389488,0,0,0,0.2502465,0,-0.6656882,-0.72,NaN,0,0.01576898,0,3
60079,61493554,0,0,0,0.2502465,0,-0.6629257,-0.61,NaN,0,0.01865355,0,3
60531,61595879,0,0,0,0.2502465,0,-0.6601266,-0.71,NaN,0,0.0217425,0,4
60945,61697536,0,0,0,0.2502465,0,-0.657516,-1.05,NaN,0,0.02462784,0,4
61398,61799355,0,0,0,0.2502465,0,-0.6563519,-0.7,NaN,0,0.02579192,0,4
61819,61900121,0,0,0,0.2502465,0,-0.6544702999999999,-0.6899999999999999,NaN,0,0.02781848,0,4
62272,62000748,0,0,0,0.2502465,0,-0.6519147,-0.89,NaN,0,0.03064881,0,4
62719,62103866,0,0,0,0.2502465,0,-0.6496769,-0.79,NaN,0,0.03302387,0,4
63140,62204534,0,0,0,0.2502465,0,-0.6477887,-0.33,NaN,0,0.03505705,0,4
63590,62306734,0,0,0,0.2502465,0,-0.6460618,-0.49,NaN,0,0.03705851,0,4
64045,62409098,0,0,0,0.2502465,0,-0.6433144,-0.58,NaN,0,0.03980605,0,4
64491,62511323,0,0,0,0.2502465,0,-0.6408833,-0.73,NaN,0,0.0423821,0,4
64944,62612495,0,0,0,0.2502465,0,-0.6386412,-0.54,NaN,0,0.04489879,0,4
65393,62716095,0,0,0,0.2502465,0,-0.6383102,-0.44,NaN,0,0.04536716,0,4
65846,62817250,0,0,0,0.2502465,0,-0.6368737,-0.54,NaN,0,0.04694102,0,4
66295,62920077,0,0,0,0.2502465,0,-0.6347097,-0.38,NaN,0,0.04923473,0,4
66749,63020948,0,0,0,0.2502465,0,-0.6312921,-0.36,NaN,0,0.05279724,0,4
67195,63123269,0,0,0,0.2502465,0,-0.6275733,-0.47,NaN,0,0.05679838,0,4
67945,63326883,0,0,0,0.2502465,0,-0.6216316,-0.34,NaN,0,0.06315962,0,4
68400,63427752,0,0,0,0.2502465,0,-0.6177683,-0.6899999999999999,NaN,0,0.06716029,0,4
68851,63530559,0,0,0,0.2502465,0,-0.6139547,-0.48,NaN,0,0.07124851,0,5
69304,63631317,0,0,0,0.2502465,0,-0.6095225,-0.62,NaN,0,0.07597068999999999,0,5
69752,63734870,0,0,0,0.2502465,0,-0.6075127,-0.23,NaN,0,0.07812545,0,4
70173,63836554,0,0,0,0.2502465,0,-0.6052426,-0.51,NaN,0,0.08067022,0,4
70623,63938549,0,0,0,0.2502465,0,-0.6052014,-0.38,NaN,0,0.08113102,0,4
71077,64040257,0,0,0,0.2502465,0,-0.6041334,-0.76,NaN,0,0.08233633999999999,0,5
71526,64142945,0,0,0,0.2502465,0,-0.6033219,-0.73,NaN,0,0.08328519,0,4
71980,64245246,0,0,0,0.2502465,0,-0.6025758,-0.59,NaN,0,0.08431349,0,4
72428,64347335,0,0,0,0.2502465,0,-0.6005055,-0.38,NaN,0,0.08675001,0,4
72851,64448524,0,0,0,0.2502465,0,-0.5968001000000001,-0.66,NaN,0,0.09073005000000001,0,5
73302,64550727,0,0,0,0.2502465,0,-0.5955533,-0.5,NaN,0,0.09239653,0,4
73756,64652081,0,0,0,0.2502465,0,-0.5935709,-0.49,NaN,0,0.09452381999999999,0,4
74205,64753865,0,0,0,0.2502465,-0.5924495,-0.5924495,-0.63,NaN,0,0.09613351000000001,3,3
74626,64857209,0,0,0,0.2502465,-0.590377,-0.590377,-0.61,NaN,0,0.09835104,4,4
75078,64959939,0,0,0,0.2502465,-0.5890728,-0.5890728,-0.53,NaN,0,0.09992991,4,4
75527,65066449,0,0,0,0.2502465,-0.5869899,-0.5869899,-0.54,NaN,0,0.1023026,3,3
75975,65169570,0,0,0,0.2502465,-0.5843956,-0.5843956,-0.32,NaN,0,0.1051716,4,4
76394,65275851,0,0,0,0.2502465,-0.5798815,-0.5798815,-0.79,NaN,0,0.109968,5,5
76851,65380121,0,0,0,0.2502465,-0.5757627,-0.5757627,-0.5,NaN,0,0.1143691,4,4
77300,65484342,0,0,0,0.2502465,-0.5711604,-0.5711604,-0.74,NaN,0,0.1191087,5,5
77755,65588264,0,0,0,0.2502465,-0.5673084,-0.5673084,-0.44,NaN,0,0.1232354,5,5
78204,65691527,0,0,0,0.2502465,-0.5630794,-0.5630794,-0.58,NaN,0,0.1276093,4,4
78656,65793956,0,0,0,0.2502465,-0.5592443,-0.5592443,-0.6899999999999999,NaN,0,0.1318564,4,4
79105,65898466,0,0,0,0.2502465,-0.5564807000000001,-0.5564807000000001,-1.02,NaN,0,0.134765,5,5
79561,66001917,0,0,0,0.2502465,-0.5574922,-0.5574922,-0.52,NaN,0,0.1341731,5,5
79975,66105503,0,0,0,0.2502465,-0.5577325,-0.5577325,-0.67,NaN,0,0.1340778,4,4
80427,66206748,0,0,0,0.2502465,-0.558654,-0.558654,-0.91,NaN,0,0.133286,4,4
80877,66312363,0,0,0,0.2502465,-0.5619507,-0.5619507,-0.91,NaN,0,0.1301266,5,5
81299,66415720,0,0,0,0.2502465,-0.5653844,-0.5653844,-0.59,NaN,0,0.1272651,5,5
81743,66518485,0,0,0,0.2502465,-0.5689685,-0.5689685,-0.31,NaN,0,0.1238183,5,5
82198,66622331,0,0,0,0.2502465,-0.5714671,-0.5714671,-0.46,NaN,0,0.1214418,4,4
82616,66726048,0,0,0,0.2502465,-0.5717337,-0.5717337,-0.72,NaN,0,0.1213278,5,5
83068,66827266,0,0,0,0.2502465,-0.571858,-0.571858,-0.48,NaN,0,0.1213485,5,5
83521,66930332,0,0,0,0.2502465,-0.5697906,-0.5697906,-0.67,NaN,0,0.1236982,5,5
83975,67033957,0,0,0,0.2502465,-0.5676455,-0.5676455,-0.48,NaN,0,0.125973,4,4
84390,67136248,0,0,0,0.2502465,-0.567211,-0.567211,-0.83,NaN,0,0.1266973,4,4
84843,67239774,0,0,0,0.2502465,-0.5667745,-0.5667745,-0.88,NaN,0,0.1272635,4,4
85257,67344086,0.04374959,1.429394e-05,0.0169414,0.2502465,-0.5673213,-0.5673213,-0.87,NaN,0,0.1267168,4,4
85711,67449513,0.09374911,2.975017e-05,0.05685664,0.2502465,-0.5683551,-0.5683551,-0.32,NaN,0,0.1258279,4,4
86157,67554289,0.1412489,4.352629e-05,0.1023007,0.2502465,-0.5692047,-0.5692047,-0.34,NaN,0,0.1249783,4,4
86579,67657207,0.1912489,5.072355e-05,0.1508523,0.2502465,-0.566559,-0.566559,-0.19,NaN,0,0.1279063,5,5
87027,67761800,0.2387488,7.800758e-05,0.1988588,0.2502465,-0.5617959,-0.5617959,-0.45,NaN,0,0.1327991,7,7
87477,67867379,0.2862488,0.0001256168,0.2479686,0.2502465,-0.554907,-0.554907,-0.45,NaN,0,0.1399093,7,7
87929,67972287,0.344824,0.0001308918,0.2963222,0.2502465,-0.5430542,-0.5429186,-0.67,NaN,0,0.1521876,16,16
88348,68081857,0.3023213,0.0001100302,0.3118825,0.2502465,-0.5173759,-0.5136526,-0.25,NaN,0,0.1817359,34,40
88800,68187501,0.277705,0.0001937747,0.292825,0.2502465,-0.4715287,-0.4608296,-0.38,NaN,0,0.2347114,55,67
89248,68295852,0.2613291,0.000190407,0.2759366,0.2502465,-0.4099355,-0.378316,-0.42,NaN,0,0.3176599,69,88
89671,68400090,0.2677605,0.0001632869,0.2640141,0.2502465,-0.3296992,-0.282464,0.3,NaN,0,0.4138171,82,102
90118,68505982,0.2603099,0.000295192,0.265072,0.2502465,-0.239183,-0.1688474,-0.14,NaN,0,0.5277313,90,110
90537,68610947,0.2615046,0.0009084642,0.2618446,0.2502465,-0.1368816,-0.04618662,-0.27,NaN,0,0.6506896,97,116
90987,68716938,0.25917,0.001744092,0.2622321,0.2502465,-0.02961832,0.08203438,0.03,NaN,0,0.7790555,102,119
91441,68820846,0.2494561,0.002209857,0.2557681,0.2502465,0.08672974,0.2125053,0.22,NaN,0,0.909679,106,123
91888,68928577,0.2477096,0.002060518,0.2489927,0.2502465,0.2082505,0.3498571,0.51,NaN,0,1.046878,109,124
92342,69033754,0.2475192,0.00208199,0.2504408,0.2502465,0.3339434,0.4867729,0.38,NaN,0,1.183787,112,125
92757,69141087,0.2523448,0.001892954,0.2574891,0.2502465,0.456568,0.6209763,1.05,NaN,0,1.318112,114,123
93209,69245464,0.2437554,0.001472473,0.2532494,0.2502465,0.5884581,0.7558597,0.63,NaN,0,1.453125,116,124
93655,69354220,0.2395243,0.001009852,0.2427871,0.2502465,0.722787,0.9026024,0.65,NaN,0,1.599547,117,127
94102,69459320,0.2399703,0.0008984208,0.2405538,0.2502465,0.8522613999999999,1.04237,1.15,NaN,0,1.738773,118,128
94553,69564095,0.2456244,0.001086786,0.2415942,0.2502465,0.9901306,1.179121,0.29,NaN,0,1.875066,119,127
94968,69667564,0.2625201,0.001394808,0.253298,0.2502465,1.122368,1.302012,0.48,NaN,0,1.997774,121,123
95422,69771850,0.2396717,0.001251131,0.2492058,0.2502465,1.262661,1.405919,0.88,NaN,0,2.100987,126,126
95837,69879313,0.2553231,0.001444727,0.2477667,0.2502465,1.400353,1.517145,1.25,NaN,0,2.211885,129,127
96291,69984555,0.2580391,0.001581341,0.2575271,0.2502465,1.542345,1.632541,1.27,NaN,0,2.326885,133,128
