LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
184,12924263,2,-0.0008739542,-0.005969445,-0.002393682,-0.2076738,-0.07860195,-9.878029,0,0,39.23975,1,1,7778,3889
215,12927131,2,-0.0006502771,-0.004901295,-0.002714293,-0.2129843,-0.08046556000000001,-9.882171,0,0,39.23971,1,1,7778,3889
291,12956538,2,0.0007739646,0.001045481,-0.001686267,-0.2231585,-0.06736412999999999,-9.866619999999999,0,0,39.23919,1,1,7772,3886
407,12985344,2,-0.0001346266,0.00185162,-0.0004560536,-0.207146,-0.07559299,-9.842344000000001,0,0,39.23945,1,1,7772,3886
522,13013946,2,-0.0003838282,-0.001344151,0.003886248,-0.2087666,-0.08324752000000001,-9.850241,0,0,39.24022,1,1,7772,3886
525,13015333,2,-0.0007628150999999999,-0.0008645589,0.00381813,-0.2075863,-0.08345105999999999,-9.848826000000001,0,0,39.24028,1,1,7772,3886
636,13035237,2,-0.002945349,-0.0007296698,0.0009450376,-0.1892363,-0.09864429,-9.849819999999999,0,0,39.24074,1,1,7772,3886
753,13057329,2,-0.001352304,-0.002478552,0.002150492,-0.1838254,-0.08816765,-9.856113000000001,0,0,39.24146,1,1,7772,3886
865,13089340,2,-0.002008012,0.0005559628,-0.001697895,-0.1876869,-0.07901762,-9.868848,0,0,39.24356,1,1,7772,3886
980,13119334,2,0.0009952318999999999,0.001128932,-0.002888751,-0.1738625,-0.07751259000000001,-9.847467999999999,0,0,39.24551,1,1,7772,3886
1011,13121997,2,0.002020267,-0.0002758725,-0.003404105,-0.1789118,-0.07756162,-9.845794,0,0,39.24579,1,1,7772,3886
1092,13167693,2,-0.001378092,-0.002965273,-0.0002333308,-0.1923491,-0.08713327999999999,-9.872790999999999,0,0,39.24876,1,1,7772,3886
1123,13170370,2,-0.0006258036,-0.002925705,-0.0006224029,-0.1964448,-0.08493319000000001,-9.87494,0,0,39.24904,1,1,7772,3886
1203,13249127,2,-0.0001014556,0.0004467437,-0.003025854,-0.21062,-0.08970676,-9.844378000000001,0,0,39.2546,1,1,7772,3886
1299,13304111,2,0.0009994466,-0.0004068472,5.827394e-05,-0.199698,-0.08663306,-9.856361,0,0,39.25876,1,1,7772,3886
1386,13318454,2,-0.0001857145,-0.000702851,0.001053678,-0.1921965,-0.09491765000000001,-9.840223999999999,0,0,39.25977,1,1,7772,3886
1478,13334425,2,-0.0001933375,0.0008374118,-0.0002767737,-0.1760843,-0.08091115,-9.849093999999999,0,0,39.26068,1,1,7772,3886
1509,13336947,2,-0.0007691811,0.0009285496,-0.0007755362,-0.1782268,-0.07544202,-9.854305999999999,0,0,39.26087,1,1,7772,3886
1548,13340446,2,0.0009808092000000001,0.001034147,-0.0007563625,-0.180872,-0.07609994,-9.859427,0,0,39.26103,1,1,7772,3886
1551,13342544,2,0.002116103,0.001068977,0.0009955342,-0.1847585,-0.08045061000000001,-9.862695,0,0,39.26115,1,1,7772,3886
1554,13345557,2,0.001581299,0.001040799,0.00153466,-0.187206,-0.08354184000000001,-9.861468,0,0,39.26122,1,1,7772,3886
