LineNo,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
3107,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0060494,0.057927,-0.59777,0,48,1.0938e+05,0,0
3152,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0060494,0.057927,-0.59777,0,48,1.0938e+05,0,0
3197,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0060605,0.057927,-0.59777,0,48,1.0938e+05,0,0
3241,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0060705,0.057927,-0.59777,0,48,1.0938e+05,0,0
3288,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0060796,0.057927,-0.59777,0,48,1.0938e+05,0,0
3338,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0060899,0.057927,-0.59777,0,48,1.0938e+05,0,0
3384,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0060899,0.057927,-0.59777,0,48,1.0938e+05,0,0
3428,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0061028,0.057927,-0.59777,0,48,1.0938e+05,0,0
3473,1.6427e+09,1,0.1,0.03,0,0.02,0,0.0061171,0.057927,-0.59777,0,48,1.0938e+05,0,0
3518,1.6427e+09,1,0.1,0.03,0,0.03,0,0.0061276,0.057927,-0.59777,0,48,1.0938e+05,0,0
3565,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0061402,0.057927,-0.59777,0,48,1.0938e+05,0,0
3607,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0061402,0.057927,-0.59777,0,48,1.0938e+05,0,0
3651,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0060158,0.057927,-0.59777,0,48,1.0938e+05,0,0
3697,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0060253,0.057927,-0.59777,0,48,1.0938e+05,0,0
3742,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0060359,0.057927,-0.59777,0,48,1.0938e+05,0,0
3790,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0060452,0.057927,-0.59777,0,48,1.0938e+05,0,0
3835,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0060452,0.057927,-0.59777,0,48,1.0938e+05,0,0
3879,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0060562,0.057927,-0.59777,0,48,1.0938e+05,0,0
3924,1.6428e+09,1,0.11,0.03,0,0.03,0,0.0060655,0.057927,-0.59777,0,48,1.0938e+05,0,0
3969,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0060655,0.057927,-0.59777,0,48,1.0938e+05,0,0
4013,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0060769,0.057927,-0.59777,0,48,1.0938e+05,0,0
4058,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0060865,0.057927,-0.59777,0,48,1.0938e+05,0,0
4102,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0061003,0.057927,-0.59777,0,48,1.0938e+05,0,0
4147,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0061084,0.057927,-0.59777,0,48,1.0938e+05,0,0
4192,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0061165,0.057927,-0.59777,0,48,1.0938e+05,0,0
4241,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0061165,0.057927,-0.59777,0,48,1.0938e+05,0,0
4286,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0061291,0.057927,-0.59777,0,48,1.0938e+05,0,0
4330,1.6429e+09,1,0.11,0.03,0,0.03,0,0.0061482,0.057927,-0.59777,0,48,1.0938e+05,0,0
4375,1.6429e+09,1,0.06,0.02,0,0.03,0,0.0061612,0.057927,-0.59777,0,48,1.0938e+05,0,0
4417,1.643e+09,1,0.06,0.02,0,0.02,0,0.0060439,0.057927,-0.59777,0,48,1.0938e+05,0,0
4460,1.643e+09,1,0.06,0.02,0,0.02,0,0.0060439,0.057927,-0.59777,0,48,1.0938e+05,0,0
4504,1.643e+09,1,0.06,0.02,0,0.02,0,0.0060535,0.057927,-0.59777,0,48,1.0938e+05,0,0
4546,1.643e+09,1,0.06,0.02,0,0.02,0,0.006064,0.057927,-0.59777,0,48,1.0938e+05,0,0
4589,1.643e+09,1,0.06,0.02,0,0.02,0,0.006072,0.057927,-0.59777,0,48,1.0938e+05,0,0
4631,1.643e+09,1,0.06,0.02,0,0.02,0,0.0060812,0.057927,-0.59777,0,48,1.0938e+05,0,0
4680,1.643e+09,1,0.06,0.02,0,0.02,0,0.0060812,0.057927,-0.59777,0,48,1.0938e+05,0,0
4723,1.643e+09,1,0.06,0.02,0,0.02,0,0.0060916,0.057927,-0.59777,0,48,1.0938e+05,0,0
4766,1.643e+09,1,0.06,0.02,0,0.02,0,0.006102,0.057927,-0.59777,0,48,1.0938e+05,0,0
4809,1.6431e+09,1,0.06,0.02,0,0.02,0,0.0061114,0.057927,-0.59777,0,48,1.0938e+05,0,0
4851,1.6431e+09,1,0.06,0.02,0,0.02,0,0.0061207,0.057927,-0.59777,0,48,1.0938e+05,0,0
4894,1.6431e+09,1,0.06,0.02,0,0.02,0,0.0061207,0.057927,-0.59777,0,48,1.0938e+05,0,0
4937,1.6431e+09,1,0.06,0.02,0,0.03,0,0.0061397,0.057927,-0.59777,0,48,1.0938e+05,0,0
4980,1.6431e+09,1,0.06,0.02,0,0.03,0,0.0061477,0.057927,-0.59777,0,48,1.0938e+05,0,0
5023,1.6431e+09,1,0.06,0.02,0,0.03,0,0.006157,0.057927,-0.59777,0,48,1.0938e+05,0,0
5066,1.6431e+09,1,0.06,0.02,0,0.03,0,0.006157,0.057927,-0.59777,0,48,1.0938e+05,0,0
5113,1.6431e+09,1,0.06,0.02,0,0.03,0,0.0061679,0.057927,-0.59777,0,48,1.0938e+05,0,0
5156,1.6431e+09,1,0.06,0.02,0,0.03,0,0.0061793,0.057927,-0.59777,0,48,1.0938e+05,0,0
5199,1.6431e+09,1,0.06,0.02,0,0.03,0,0.0061886,0.057927,-0.59777,0,48,1.0938e+05,0,0
5237,1.6432e+09,1,0.1,0.02,0,0.03,0,0.0061989,0.057927,-0.59777,0,48,1.0938e+05,0,0
5281,1.6432e+09,1,0.1,0.02,0,0.04,0,0.0060861,0.057927,-0.59777,0,48,1.0938e+05,0,0
5326,1.6432e+09,1,0.1,0.02,0,0.04,0,0.0060954,0.057927,-0.59777,0,48,1.0938e+05,0,0
5370,1.6432e+09,1,0.1,0.02,0,0.04,0,0.0060954,0.057927,-0.59777,0,48,1.0938e+05,0,0
5415,1.6432e+09,1,0.1,0.02,0,0.04,0,0.0061032,0.057927,-0.59777,0,48,1.0938e+05,0,0
5459,1.6432e+09,1,0.1,0.02,0,0.04,0,0.0061154,0.057927,-0.59777,0,48,1.0938e+05,0,0
5504,1.6432e+09,1,0.1,0.02,0,0.04,0,0.0061292,0.057927,-0.59777,0,48,1.0938e+05,0,0
5553,1.6432e+09,1,0.1,0.02,0,0.04,0,0.006137,0.057927,-0.59777,0,48,1.0938e+05,0,0
5598,1.6432e+09,1,0.1,0.02,0,0.04,0,0.006137,0.057927,-0.59777,0,48,1.0938e+05,0,0
5642,1.6432e+09,1,0.1,0.02,0,0.04,0,0.0061475,0.057927,-0.59777,0,48,1.0938e+05,0,0
5687,1.6433e+09,1,0.1,0.02,0,0.04,0,0.006158,0.057927,-0.59777,0,48,1.0938e+05,0,0
5732,1.6433e+09,1,0.1,0.02,0,0.04,0,0.006158,0.057927,-0.59777,0,48,1.0938e+05,0,0
5776,1.6433e+09,1,0.1,0.02,0,0.03,0,0.0061662,0.057927,-0.59777,0,48,1.0938e+05,0,0
5824,1.6433e+09,1,0.1,0.02,0,0.03,0,0.0061662,0.057927,-0.59777,0,48,1.0938e+05,0,0
5869,1.6433e+09,1,0.1,0.02,0,0.03,0,0.0061764,0.057927,-0.59777,0,48,1.0938e+05,0,0
5914,1.6433e+09,1,0.1,0.02,0,0.03,0,0.0061764,0.057927,-0.59777,0,48,1.0938e+05,0,0
5958,1.6433e+09,1,0.1,0.02,0,0.03,0,0.0061872,0.057927,-0.59777,0,48,1.0938e+05,0,0
6008,1.6433e+09,1,0.1,0.02,0,0.03,0,0.0061966,0.057927,-0.59777,0,48,1.0938e+05,0,0
6052,1.6433e+09,1,0.09,0.02,0,0.03,0,0.0062047,0.057927,-0.59777,0,48,1.0938e+05,0,0
6095,1.6434e+09,1,0.09,0.02,0,0.03,0,0.0061022,0.057927,-0.59777,0,48,1.0938e+05,0,0
6139,1.6434e+09,1,0.09,0.02,0,0.03,0,0.0061153,0.057927,-0.59777,0,48,1.0938e+05,0,0
6184,1.6434e+09,1,0.09,0.02,0,0.03,0,0.0061276,0.057927,-0.59777,0,48,1.0938e+05,0,0
6231,1.6434e+09,1,0.09,0.02,0,0.02,0,0.0061526,0.057927,-0.59777,0,48,1.0938e+05,0,0
6276,1.6434e+09,1,0.09,0.02,0,0.02,0,0.0061688,0.057927,-0.59777,0,48,1.0938e+05,0,0
6320,1.6434e+09,1,0.09,0.02,0,0.02,0,0.0061849,0.057927,-0.59777,0,48,1.0938e+05,0,0
6365,1.6434e+09,1,0.09,0.02,0,0.02,0,0.0061849,0.057927,-0.59777,0,48,1.0938e+05,0,0
6412,1.6434e+09,1,0.09,0.02,0,0.02,0,0.0061927,0.057927,-0.59777,0,48,1.0938e+05,0,0
6459,1.6434e+09,1,0.09,0.02,0,0.02,0,0.0062028,0.057927,-0.59777,0,48,1.0938e+05,0,0
6503,1.6434e+09,1,0.09,0.02,0,0.02,0,0.0062112,0.057927,-0.59777,0,48,1.0938e+05,0,0
6547,1.6435e+09,1,0.09,0.02,0,0.02,0,0.0062218,0.057927,-0.59777,0,48,1.0938e+05,0,0
6595,1.6435e+09,1,0.09,0.02,0.01,0.05,0,0.0062314,0.057927,-0.59777,0,48,1.0938e+05,0,0
6639,1.6435e+09,1,0.09,0.02,0.01,0.05,0,0.0062314,0.057927,-0.59777,0,48,1.0938e+05,0,0
6684,1.6435e+09,1,0.09,0.02,0.01,0.05,0,0.0062389,0.057927,-0.59777,0,48,1.0938e+05,0,0
6729,1.6435e+09,1,0.09,0.02,0.01,0.05,0,0.0062475,0.057927,-0.59777,0,48,1.0938e+05,0,0
6774,1.6435e+09,1,0.09,0.02,0.01,0.05,0,0.0062567,0.057927,-0.59777,0,48,1.0938e+05,0,0
6819,1.6435e+09,1,0.09,0.02,0.01,0.05,0,0.0062567,0.057927,-0.59777,0,48,1.0938e+05,0,0
6867,1.6435e+09,1,0.09,0.02,0.01,0.05,0,0.0062697,0.057927,-0.59777,0,48,1.0938e+05,0,0
6914,1.6435e+09,1,0.09,0.02,0.01,0.05,0,0.0062802,0.057927,-0.59777,0,48,1.0938e+05,0,0
6959,1.6436e+09,1,0.1,0.02,0.01,0.05,0,0.0062905,0.057927,-0.59777,0,48,1.0938e+05,0,0
7001,1.6436e+09,1,0.1,0.02,0.01,0.05,0,0.0061873,0.057927,-0.59777,0,48,1.0938e+05,0,0
7049,1.6436e+09,1,0.1,0.02,0.01,0.05,0,0.0061873,0.057927,-0.59777,0,48,1.0938e+05,0,0
7092,1.6436e+09,1,0.1,0.02,0,0.05,0,0.0061947,0.057927,-0.59777,0,48,1.0938e+05,0,0
7134,1.6436e+09,1,0.1,0.02,0,0.03,0,0.0062081,0.057927,-0.59777,0,48,1.0938e+05,0,0
7178,1.6436e+09,1,0.1,0.02,0,0.03,0,0.0062153,0.057927,-0.59777,0,48,1.0938e+05,0,0
7221,1.6436e+09,1,0.1,0.02,0,0.03,0,0.0062153,0.057927,-0.59777,0,48,1.0938e+05,0,0
7267,1.6436e+09,1,0.1,0.02,0,0.03,0,0.0062327,0.057927,-0.59777,0,48,1.0938e+05,0,0
7310,1.6436e+09,1,0.1,0.02,0,0.03,0,0.0062327,0.057927,-0.59777,0,48,1.0938e+05,0,0
7353,1.6437e+09,1,0.1,0.02,0,0.03,0,0.0062425,0.057927,-0.59777,0,48,1.0938e+05,0,0
7398,1.6437e+09,1,0.1,0.02,0,0.03,0,0.0062507,0.057927,-0.59777,0,48,1.0938e+05,0,0
7440,1.6437e+09,1,0.1,0.02,0,0.03,0,0.0062708,0.057927,-0.59777,0,48,1.0938e+05,0,0
7480,1.6437e+09,1,0.1,0.02,0,0.03,0,0.0062812,0.057927,-0.59777,0,48,1.0938e+05,0,0
7522,1.6437e+09,1,0.1,0.02,0,0.03,0,0.0062812,0.057927,-0.59777,0,48,1.0938e+05,0,0
7566,1.6437e+09,1,0.1,0.02,0.01,0.05,0,0.0062945,0.057927,-0.59777,0,48,1.0938e+05,0,0
7609,1.6437e+09,1,0.1,0.02,0.01,0.05,0,0.0063083,0.057927,-0.59777,0,48,1.0938e+05,0,0
7652,1.6437e+09,1,0.1,0.02,0.01,0.05,0,0.0063187,0.057927,-0.59777,0,48,1.0938e+05,0,0
7704,1.6437e+09,1,0.1,0.02,0.01,0.05,0,0.0063404,0.057927,-0.59777,0,48,1.0938e+05,0,0
7748,1.6437e+09,1,0.12,0.02,0.01,0.05,0,0.0063528,0.057927,-0.59777,0,48,1.0938e+05,0,0
7790,1.6438e+09,1,0.12,0.02,0.01,0.05,0,0.0062546,0.057927,-0.59777,0,48,1.0938e+05,0,0
7836,1.6438e+09,1,0.12,0.02,0.01,0.05,0,0.0062546,0.057927,-0.59777,0,48,1.0938e+05,0,0
7883,1.6438e+09,1,0.12,0.02,0,0.05,0,0.0062626,0.057927,-0.59777,0,48,1.0938e+05,0,0
7928,1.6438e+09,1,0.12,0.02,0,0.04,0,0.0062734,0.057927,-0.59777,0,48,1.0938e+05,0,0
7972,1.6438e+09,1,0.12,0.02,0,0.04,0,0.0062836,0.057927,-0.59777,0,48,1.0938e+05,0,0
8017,1.6438e+09,1,0.12,0.02,0,0.04,0,0.0062924,0.057927,-0.59777,0,48,1.0938e+05,0,0
8061,1.6438e+09,1,0.12,0.02,0,0.04,0,0.0063015,0.057927,-0.59777,0,48,1.0938e+05,0,0
8106,1.6438e+09,1,0.12,0.02,0,0.04,0,0.0063015,0.057927,-0.59777,0,48,1.0938e+05,0,0
8156,1.6438e+09,1,0.12,0.02,0,0.04,0,0.0063133,0.057927,-0.59777,0,48,1.0938e+05,0,0
8200,1.6439e+09,1,0.12,0.02,0,0.04,0,0.0063133,0.057927,-0.59777,0,48,1.0938e+05,0,0
8246,1.6439e+09,1,0.12,0.02,0,0.04,0,0.006324,0.057927,-0.59777,0,48,1.0938e+05,0,0
8290,1.6439e+09,1,0.12,0.02,0,0.04,0,0.0063312,0.057927,-0.59777,0,48,1.0938e+05,0,0
8336,1.6439e+09,1,0.12,0.02,0,0.04,0,0.0063447,0.057927,-0.59777,0,48,1.0938e+05,0,0
8380,1.6439e+09,1,0.12,0.02,0.01,0.04,0,0.0063575,0.057927,-0.59777,0,48,1.0938e+05,0,0
8425,1.6439e+09,1,0.12,0.02,0.01,0.04,0,0.0063575,0.057927,-0.59777,0,48,1.0938e+05,0,0
8470,1.6439e+09,1,0.12,0.02,0.01,0.02,0,0.0063639,0.057927,-0.59777,0,48,1.0938e+05,0,0
8515,1.6439e+09,1,0.12,0.02,0.01,0.02,0,0.0063721,0.057927,-0.59777,0,48,1.0938e+05,0,0
8560,1.6439e+09,1,0.12,0.02,0.01,0.02,0,0.0063844,0.057927,-0.59777,0,48,1.0938e+05,0,0
8608,1.6439e+09,1,0.12,0.02,0.01,0.02,0,0.0063935,0.057927,-0.59777,0,48,1.0938e+05,0,0
8652,1.644e+09,1,0.12,0.02,0.01,0.02,0,0.0063935,0.057927,-0.59777,0,48,1.0938e+05,0,0
8693,1.644e+09,1,0.11,0.02,0.01,0.02,0,0.006412,0.057927,-0.59777,0,48,1.0938e+05,0,0
8738,1.644e+09,1,0.11,0.02,0.01,0.02,0,0.0063181,0.057927,-0.59777,0,48,1.0938e+05,0,0
8784,1.644e+09,1,0.11,0.02,0.01,0.04,0,0.006326,0.057927,-0.59777,0,48,1.0938e+05,0,0
8825,1.644e+09,1,0.11,0.02,0.01,0.04,0,0.0063339,0.057927,-0.59777,0,48,1.0938e+05,0,0
8871,1.644e+09,1,0.11,0.02,0.01,0.04,0,0.0063339,0.057927,-0.59777,0,48,1.0938e+05,0,0
8915,1.644e+09,1,0.11,0.02,0.01,0.04,0,0.0063482,0.057927,-0.59777,0,48,1.0938e+05,0,0
8959,1.644e+09,1,0.11,0.02,0.01,0.04,0,0.0063554,0.057927,-0.59777,0,48,1.0938e+05,0,0
9005,1.644e+09,1,0.11,0.02,0.01,0.04,0,0.0063647,0.057927,-0.59777,0,48,1.0938e+05,0,0
9053,1.644e+09,1,0.11,0.02,0.01,0.04,0,0.00638,0.057927,-0.59777,0,48,1.0938e+05,0,0
9099,1.6441e+09,1,0.11,0.02,0.01,0.04,0,0.0063913,0.057927,-0.59777,0,48,1.0938e+05,0,0
9143,1.6441e+09,1,0.11,0.02,0.01,0.04,0,0.0063913,0.057927,-0.59777,0,48,1.0938e+05,0,0
9188,1.6441e+09,1,0.11,0.02,0.01,0.04,0,0.0064003,0.057927,-0.59777,0,48,1.0938e+05,0,0
9232,1.6441e+09,1,0.11,0.02,0.02,0.03,0,0.0064114,0.057927,-0.59777,0,48,1.0938e+05,0,0
9277,1.6441e+09,1,0.11,0.02,0.02,0.03,0,0.0064216,0.057927,-0.59777,0,48,1.0938e+05,0,0
9322,1.6441e+09,1,0.11,0.02,0.02,0.03,0,0.0064312,0.057927,-0.59777,0,48,1.0938e+05,0,0
9366,1.6441e+09,1,0.11,0.02,0.02,0.03,0,0.00644,0.057927,-0.59777,0,48,1.0938e+05,0,0
9411,1.6441e+09,1,0.11,0.02,0.02,0.03,0,0.0064491,0.057927,-0.59777,0,48,1.0938e+05,0,0
9456,1.6441e+09,1,0.11,0.02,0.02,0.03,0,0.006459,0.057927,-0.59777,0,48,1.0938e+05,0,0
9505,1.6441e+09,1,0.11,0.02,0.02,0.03,0,0.006459,0.057927,-0.59777,0,48,1.0938e+05,0,0
9551,1.6442e+09,1,0.11,0.02,0.02,0.03,0,0.006479,0.057927,-0.59777,0,48,1.0938e+05,0,0
9594,1.6442e+09,1,0.11,0.02,0.01,0.03,0,0.0063884,0.057927,-0.59777,0,48,1.0938e+05,0,0
9637,1.6442e+09,1,0.11,0.02,0.01,0.03,0,0.0063884,0.057927,-0.59777,0,48,1.0938e+05,0,0
9679,1.6442e+09,1,0.11,0.02,0.01,0.04,0,0.0063989,0.057927,-0.59777,0,48,1.0938e+05,0,0
9724,1.6442e+09,1,0.11,0.02,0.01,0.04,0,0.0064061,0.057927,-0.59777,0,48,1.0938e+05,0,0
9766,1.6442e+09,1,0.11,0.02,0.01,0.04,0,0.0064159,0.057927,-0.59777,0,48,1.0938e+05,0,0
9809,1.6442e+09,1,0.11,0.02,0.01,0.04,0,0.0064249,0.057927,-0.59777,0,48,1.0938e+05,0,0
9852,1.6442e+09,1,0.11,0.02,0.01,0.04,0,0.0064323,0.057927,-0.59777,0,48,1.0938e+05,0,0
9897,1.6442e+09,1,0.11,0.02,0.01,0.04,0,0.0064323,0.057927,-0.59777,0,48,1.0938e+05,0,0
9941,1.6443e+09,1,0.11,0.02,0.01,0.04,0,0.0064451,0.057927,-0.59777,0,48,1.0938e+05,0,0
9984,1.6443e+09,1,0.11,0.02,0.01,0.04,0,0.0064529,0.057927,-0.59777,0,48,1.0938e+05,0,0
10029,1.6443e+09,1,0.11,0.02,0.01,0.04,0,0.006462,0.057927,-0.59777,0,48,1.0938e+05,0,0
10071,1.6443e+09,1,0.11,0.02,0.02,0.04,0,0.0064734,0.057927,-0.59777,0,48,1.0938e+05,0,0
10114,1.6443e+09,1,0.11,0.02,0.02,0.04,0,0.0064734,0.057927,-0.59777,0,48,1.0938e+05,0,0
10157,1.6443e+09,1,0.11,0.02,0.02,0.04,0,0.006482,0.057927,-0.59777,0,48,1.0938e+05,0,0
10201,1.6443e+09,1,0.11,0.02,0.02,0.04,0,0.0064891,0.057927,-0.59777,0,48,1.0938e+05,0,0
10244,1.6443e+09,1,0.11,0.02,0.02,0.04,0,0.0064992,0.057927,-0.59777,0,48,1.0938e+05,0,0
10288,1.6443e+09,1,0.11,0.02,0.02,0.04,0,0.0065083,0.057927,-0.59777,0,48,1.0938e+05,0,0
10332,1.6444e+09,1,0.11,0.02,0.02,0.04,0,0.006518,0.057927,-0.59777,0,48,1.0938e+05,0,0
10376,1.6444e+09,1,0.11,0.02,0.02,0.04,0,0.0064341,0.057927,-0.59777,0,48,1.0938e+05,0,0
10421,1.6444e+09,1,0.11,0.02,0.02,0.04,0,0.0064341,0.057927,-0.59777,0,48,1.0938e+05,0,0
10467,1.6444e+09,1,0.11,0.02,0.02,0.04,0,0.0064442,0.057927,-0.59777,0,48,1.0938e+05,0,0
10511,1.6444e+09,1,0.11,0.02,0.02,0.04,0,0.006453,0.057927,-0.59777,0,48,1.0938e+05,0,0
10556,1.6444e+09,1,0.11,0.02,0.01,0.05,0,0.0064651,0.057927,-0.59777,0,48,1.0938e+05,0,0
10600,1.6444e+09,1,0.11,0.02,0.01,0.05,0,0.0064747,0.057927,-0.59777,0,48,1.0938e+05,0,0
10645,1.6444e+09,1,0.11,0.02,0.01,0.05,0,0.0064747,0.057927,-0.59777,0,48,1.0938e+05,0,0
10690,1.6444e+09,1,0.11,0.02,0.01,0.05,0,0.0064839,0.057927,-0.59777,0,48,1.0938e+05,0,0
10735,1.6444e+09,1,0.11,0.02,0.01,0.05,0,0.0064986,0.057927,-0.59777,0,48,1.0938e+05,0,0
10784,1.6445e+09,1,0.11,0.02,0.01,0.05,0,0.0065068,0.057927,-0.59777,0,48,1.0938e+05,0,0
10829,1.6445e+09,1,0.11,0.02,0.01,0.05,0,0.0065139,0.057927,-0.59777,0,48,1.0938e+05,0,0
10874,1.6445e+09,1,0.11,0.02,0.01,0.05,0,0.0065139,0.057927,-0.59777,0,48,1.0938e+05,0,0
10918,1.6445e+09,1,0.11,0.02,0.01,0.05,0,0.0065285,0.057927,-0.59777,0,48,1.0938e+05,0,0
10963,1.6445e+09,1,0.11,0.02,0.01,0.05,0,0.0065285,0.057927,-0.59777,0,48,1.0938e+05,0,0
11008,1.6445e+09,1,0.11,0.02,0.01,0.05,0,0.006537,0.057927,-0.59777,0,48,1.0938e+05,0,0
11052,1.6445e+09,1,0.11,0.02,0.02,0.04,0,0.0065477,0.057927,-0.59777,0,48,1.0938e+05,0,0
11098,1.6445e+09,1,0.11,0.02,0.02,0.04,0,0.0065561,0.057927,-0.59777,0,48,1.0938e+05,0,0
11143,1.6445e+09,1,0.11,0.02,0.02,0.04,0,0.0065561,0.057927,-0.59777,0,48,1.0938e+05,0,0
11190,1.6446e+09,1,0.11,0.02,0.02,0.04,0,0.006567,0.057927,-0.59777,0,48,1.0938e+05,0,0
