LineNo,TimeUS,C,IVN0,IVN1,IVN2,IVN3,IVN4,IVE0,IVE1,IVE2,IVE3,IVE4
89385,1.6637e+09,0,0.025246,-0.2237,-0.14162,0.12301,0.26311,0.42619,0.24545,-0.016089,-0.048065,0.20996
89430,1.6637e+09,0,0.025246,-0.2237,-0.14162,0.12301,0.26311,0.42619,0.24545,-0.016089,-0.048065,0.20996
89474,1.6637e+09,0,0.025246,-0.2237,-0.14162,0.12301,0.26311,0.42619,0.24545,-0.016089,-0.048065,0.20996
89519,1.6637e+09,0,0.025246,-0.2237,-0.14162,0.12301,0.26311,0.42619,0.24545,-0.016089,-0.048065,0.20996
89566,1.6637e+09,0,0.025246,-0.2237,-0.14162,0.12301,0.26311,0.42619,0.24545,-0.016089,-0.048065,0.20996
89616,1.6638e+09,0,0.025246,-0.2237,-0.14162,0.12301,0.26311,0.42619,0.24545,-0.016089,-0.048065,0.20996
89656,1.6638e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
89700,1.6638e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
89745,1.6638e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
89786,1.6638e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
89831,1.6638e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
89876,1.6638e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
89921,1.6638e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
89966,1.6638e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90014,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90059,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90104,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90149,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90194,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90233,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90277,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90323,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90370,1.6639e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90416,1.664e+09,0,0.22473,-0.067738,-0.097154,0.12548,0.35132,0.40515,0.34201,0.077172,-0.054907,0.11936
90461,1.664e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90507,1.664e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90552,1.664e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90597,1.664e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90642,1.664e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90684,1.664e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90728,1.664e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90773,1.664e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90817,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90862,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90912,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
90956,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
91002,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
91046,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
91093,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
91132,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
91176,1.6641e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
91222,1.6642e+09,0,0.53697,0.095555,-0.11542,0.10368,0.52536,0.29028,0.39266,0.04914,-0.27517,-0.18295
91264,1.6642e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91309,1.6642e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91358,1.6642e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91402,1.6642e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91448,1.6642e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91494,1.6642e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91535,1.6642e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91580,1.6642e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91625,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91669,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91714,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91758,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91806,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91850,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91897,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91943,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
91986,1.6643e+09,0,0.68093,0.1306,-0.22805,-0.022732,0.5493,0.26524,0.50668,0.11104,-0.36488,-0.34892
92025,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92069,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92114,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92158,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92207,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92253,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92298,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92342,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92384,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92428,1.6644e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92474,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92516,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92560,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92605,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92654,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92698,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92744,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92788,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92833,1.6645e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92877,1.6646e+09,0,1.0152,0.39203,-0.074704,0.11385,0.79059,0.24093,0.58705,0.16022,-0.42378,-0.46978
92915,1.6646e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
92961,1.6646e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93005,1.6646e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93050,1.6646e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93101,1.6646e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93145,1.6646e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93190,1.6646e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93239,1.6646e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93280,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93326,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93370,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93415,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93460,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93504,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93553,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93599,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93643,1.6647e+09,0,1.1372,0.41774,-0.14607,0.050343,0.84288,0.18763,0.61885,0.13641,-0.55563,-0.63948
93687,1.6648e+09,0,1.257,0.54642,-0.065223,0.085379,0.89332,0.15105,0.64468,0.18926,-0.53401,-0.67979
93726,1.6648e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
93768,1.6648e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
93813,1.6648e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
93857,1.6648e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
93903,1.6648e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
93947,1.6648e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
93996,1.6648e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94041,1.6648e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94085,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94131,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94176,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94220,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94266,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94311,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94356,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94405,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94452,1.6649e+09,0,1.0483,0.42753,-0.076183,0.072137,0.76235,0.15034,0.54744,0.14179,-0.46616,-0.56843
94494,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94538,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94580,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94624,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94669,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94716,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94760,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94805,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94855,1.665e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94899,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94943,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
94987,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
95029,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
95073,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
95119,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
95163,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
95207,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
95256,1.6651e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
95300,1.6652e+09,0,0.99033,0.39574,-0.11783,-0.0012069,0.67353,0.0242,0.44379,0.067545,-0.53686,-0.67189
95348,1.6652e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95392,1.6652e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95436,1.6652e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95477,1.6652e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95522,1.6652e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95568,1.6652e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95612,1.6652e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95658,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95706,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95752,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95796,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95840,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95885,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95926,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
95970,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
96017,1.6653e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
96062,1.6654e+09,0,0.9528,0.39994,-0.087499,0.010918,0.6425,-0.034366,0.36902,0.024175,-0.54458,-0.68442
96109,1.6654e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96151,1.6654e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96196,1.6654e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96241,1.6654e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96286,1.6654e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96324,1.6654e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96369,1.6654e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96416,1.6654e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96461,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96507,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96556,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96601,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96646,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96691,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96735,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96777,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96822,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96866,1.6655e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96913,1.6656e+09,0,0.87603,0.426,0.006832,0.068638,0.59275,-0.038656,0.3178,0.045971,-0.43302,-0.57345
96958,1.6656e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97006,1.6656e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97052,1.6656e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97097,1.6656e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97143,1.6656e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97188,1.6656e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97229,1.6656e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97274,1.6656e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97319,1.6657e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97364,1.6657e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97410,1.6657e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97458,1.6657e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97502,1.6657e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97546,1.6657e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97591,1.6657e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97636,1.6657e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97679,1.6658e+09,0,0.8161,0.41245,0.028833,0.077099,0.55031,-0.068326,0.26153,0.021219,-0.41361,-0.54994
97721,1.6658e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
97766,1.6658e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
97812,1.6658e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
97861,1.6658e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
97906,1.6658e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
97950,1.6658e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
97996,1.6658e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98037,1.6658e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98083,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98128,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98172,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98217,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98261,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98310,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98354,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98400,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98445,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98489,1.6659e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98531,1.666e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98575,1.666e+09,0,0.52664,0.18771,-0.14375,-0.1112,0.29007,-0.03763,0.25135,0.053442,-0.31818,-0.44429
98613,1.666e+09,0,0.56009,0.29643,0.047492,0.078815,0.38693,0.048156,0.26226,0.10548,-0.17707,-0.26623
98658,1.666e+09,0,0.56009,0.29643,0.047492,0.078815,0.38693,0.048156,0.26226,0.10548,-0.17707,-0.26623
98702,1.666e+09,0,0.56009,0.29643,0.047492,0.078815,0.38693,0.048156,0.26226,0.10548,-0.17707,-0.26623
98750,1.666e+09,0,0.56009,0.29643,0.047492,0.078815,0.38693,0.048156,0.26226,0.10548,-0.17707,-0.26623
