LineNo,TimeUS,Id,Pri,Total,Free,Name
9258,1.6441e+09,17,176,1360,872,0
19996,1.6467e+09,17,176,1360,872,0
30283,1.6491e+09,17,176,1360,872,0
40932,1.6517e+09,17,176,1360,872,0
51342,1.6543e+09,17,176,1360,872,0
61759,1.6569e+09,17,176,1360,872,0
72222,1.6595e+09,17,176,1360,872,0
82355,1.662e+09,17,176,1360,872,0
92943,1.6646e+09,17,176,1360,872,0
1.0322e+05,1.6671e+09,17,176,1360,872,0
1.1356e+05,1.6697e+09,17,176,1360,872,0
1.2403e+05,1.6722e+09,17,176,1360,872,0
1.3444e+05,1.6748e+09,17,176,1360,872,0
1.4485e+05,1.6774e+09,17,176,1360,872,0
1.553e+05,1.68e+09,17,176,1360,872,0
1.6544e+05,1.6825e+09,17,176,1360,872,0
1.7569e+05,1.685e+09,17,176,1360,872,0
1.8626e+05,1.6876e+09,17,176,1360,872,0
1.9627e+05,1.6901e+09,17,176,1360,872,0
2.0637e+05,1.6926e+09,17,176,1360,872,0
2.1644e+05,1.6951e+09,17,176,1360,872,0
2.2692e+05,1.6977e+09,17,176,1360,872,0
2.3722e+05,1.7003e+09,17,176,1360,872,0
2.4771e+05,1.7029e+09,17,176,1360,872,0
2.5822e+05,1.7055e+09,17,176,1360,872,0
2.6827e+05,1.708e+09,17,176,1360,872,0
2.7852e+05,1.7105e+09,17,176,1360,872,0
2.8887e+05,1.7131e+09,17,176,1360,872,0
2.9946e+05,1.7157e+09,17,176,1360,872,0
3.0985e+05,1.7183e+09,17,176,1360,872,0
3.1978e+05,1.7208e+09,17,176,1360,872,0
3.302e+05,1.7234e+09,17,176,1360,872,0
3.4024e+05,1.7259e+09,17,176,1360,872,0
3.5062e+05,1.7284e+09,17,176,1360,872,0
3.6098e+05,1.731e+09,17,176,1360,872,0
3.7111e+05,1.7335e+09,17,176,1360,872,0
3.8119e+05,1.736e+09,17,176,1360,872,0
3.9188e+05,1.7387e+09,17,176,1360,872,0
4.0228e+05,1.7413e+09,17,176,1360,872,0
4.128e+05,1.7439e+09,17,176,1360,872,0
4.2323e+05,1.7464e+09,17,176,1360,872,0
4.3334e+05,1.749e+09,17,176,1360,872,0
4.4377e+05,1.7515e+09,17,176,1360,872,0
4.5409e+05,1.754e+09,17,176,1360,872,0
4.6434e+05,1.7565e+09,17,176,1360,872,0
4.7447e+05,1.759e+09,17,176,1360,872,0
4.8453e+05,1.7614e+09,17,176,1360,872,0
4.9557e+05,1.764e+09,17,176,1360,872,0
5.0628e+05,1.7666e+09,17,176,1360,872,0
5.1667e+05,1.7691e+09,17,176,1360,872,0
5.2694e+05,1.7715e+09,17,176,1360,872,0
5.3743e+05,1.7741e+09,17,176,1360,872,0
5.4772e+05,1.7765e+09,17,176,1360,872,0
