LineNo,TimeUS,Id,Pri,Total,Free,Name
5534,1.6432e+09,9,59,1360,840,0
16370,1.6458e+09,9,59,1360,840,0
26718,1.6483e+09,9,59,1360,840,0
37213,1.6508e+09,9,59,1360,840,0
47898,1.6534e+09,9,59,1360,840,0
58095,1.656e+09,9,59,1360,840,0
68684,1.6586e+09,9,59,1360,840,0
78869,1.6611e+09,9,59,1360,840,0
89099,1.6636e+09,9,59,1360,840,0
99899,1.6663e+09,9,59,1360,840,0
1.1002e+05,1.6688e+09,9,59,1360,840,0
1.2033e+05,1.6713e+09,9,59,1360,840,0
1.3077e+05,1.6739e+09,9,59,1360,840,0
1.4126e+05,1.6765e+09,9,59,1360,840,0
1.517e+05,1.6791e+09,9,59,1360,840,0
1.6207e+05,1.6816e+09,9,59,1360,840,0
1.7205e+05,1.6841e+09,9,59,1360,840,0
1.8263e+05,1.6867e+09,9,59,1360,840,0
1.9286e+05,1.6893e+09,9,59,1360,840,0
2.0291e+05,1.6918e+09,9,59,1360,840,0
2.1312e+05,1.6943e+09,9,59,1360,840,0
2.2318e+05,1.6968e+09,9,59,1360,840,0
2.3363e+05,1.6994e+09,9,59,1360,840,0
2.4422e+05,1.702e+09,9,59,1360,840,0
2.5467e+05,1.7046e+09,9,59,1360,840,0
2.648e+05,1.7071e+09,9,59,1360,840,0
2.7474e+05,1.7096e+09,9,59,1360,840,0
2.8535e+05,1.7123e+09,9,59,1360,840,0
2.9582e+05,1.7148e+09,9,59,1360,840,0
3.0624e+05,1.7174e+09,9,59,1360,840,0
3.1625e+05,1.7199e+09,9,59,1360,840,0
3.2656e+05,1.7225e+09,9,59,1360,840,0
3.3668e+05,1.725e+09,9,59,1360,840,0
3.4696e+05,1.7275e+09,9,59,1360,840,0
3.5727e+05,1.7301e+09,9,59,1360,840,0
3.6768e+05,1.7327e+09,9,59,1360,840,0
3.7765e+05,1.7352e+09,9,59,1360,840,0
3.8826e+05,1.7378e+09,9,59,1360,840,0
3.9855e+05,1.7403e+09,9,59,1360,840,0
4.0899e+05,1.7429e+09,9,59,1360,840,0
4.1972e+05,1.7456e+09,9,59,1360,840,0
4.2976e+05,1.7481e+09,9,59,1360,840,0
4.4019e+05,1.7506e+09,9,59,1360,840,0
4.505e+05,1.7532e+09,9,59,1360,840,0
4.6073e+05,1.7556e+09,9,59,1360,840,0
4.7098e+05,1.7581e+09,9,59,1360,840,0
4.8104e+05,1.7605e+09,9,59,1360,840,0
4.9172e+05,1.7631e+09,9,59,1360,840,0
5.0243e+05,1.7657e+09,9,59,1360,840,0
5.1297e+05,1.7682e+09,9,59,1360,840,0
5.2348e+05,1.7707e+09,9,59,1360,840,0
5.3386e+05,1.7732e+09,9,59,1360,840,0
5.4405e+05,1.7757e+09,9,59,1360,840,0
