LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
5995,1.6433e+09,0.1126,0.008629,0.10397,0.014035,0,-0.0021401,0,1,0,1
6039,1.6433e+09,0.11248,0.003375,0.1091,0.014729,0,-0.00053889,0,1,0,1
6082,1.6434e+09,0.11228,0.015062,0.09722,0.013125,0,-0.0050107,0,1,0,1
6126,1.6434e+09,0.11241,0.019514,0.0929,0.012542,0,-0.0093351,0,1,0,1
6171,1.6434e+09,0.11249,-0.007319,0.11981,0.016174,0,0.0012867,0,1,0,1
6218,1.6434e+09,0.11227,-0.016815,0.12909,0.017427,0,0.0079032,0,1,0,1
6263,1.6434e+09,0.11216,0.012664,0.099496,0.013432,0,-0.0036383,0,1,0,1
6307,1.6434e+09,0.1125,0.021077,0.091424,0.012342,0,-0.010517,0,1,0,1
6352,1.6434e+09,0.11269,0.02268,0.09001,0.012151,0,-0.011249,0,1,0,1
6399,1.6434e+09,0.11291,0.032813,0.080099,0.010813,0,-0.016074,0,1,0,1
6446,1.6434e+09,0.11328,0.0034016,0.10988,0.014833,0,-0.0060464,0,1,0,1
6490,1.6434e+09,0.11322,-0.034274,0.14749,0.019911,0,0.012667,0,1,0,1
6534,1.6435e+09,0.11298,-0.0032479,0.11623,0.015691,0,0.0031629,0,1,0,1
6582,1.6435e+09,0.11298,0.010585,0.10239,0.013823,0,-0.0017622,0,1,0,1
6626,1.6435e+09,0.11298,0.023901,0.089076,0.012025,0,-0.0088026,0,1,0,1
6671,1.6435e+09,0.11302,0.015599,0.097422,0.013152,0,-0.0065623,0,1,0,1
6716,1.6435e+09,0.11296,0.0093913,0.10357,0.013982,0,-0.003996,0,1,0,1
6761,1.6435e+09,0.1129,0.0043903,0.10851,0.014649,0,-0.0024362,0,1,0,1
6806,1.6435e+09,0.11286,-0.0032853,0.11615,0.01568,0,0.00061995,0,1,0,1
6854,1.6435e+09,0.11249,-0.00075912,0.11325,0.015288,0,0.0032122,0,1,0,1
6901,1.6435e+09,0.11226,0.013401,0.098863,0.013347,0,-0.0032414,0,1,0,1
6946,1.6436e+09,0.11199,0.0056088,0.10638,0.014361,0,0.0012591,0,1,0,1
6988,1.6436e+09,0.11153,0.019501,0.092025,0.012423,0,-0.0051074,0,1,0,1
7036,1.6436e+09,0.11135,0.010154,0.1012,0.013662,0,-0.0036639,0,1,0,1
7079,1.6436e+09,0.11173,-0.01889,0.13062,0.017633,0,0.004014,0,1,0,1
7121,1.6436e+09,0.11196,-0.0087805,0.12074,0.0163,0,0.001537,0,1,0,1
7165,1.6436e+09,0.11208,0.025674,0.086406,0.011665,0,-0.010938,0,1,0,1
7208,1.6436e+09,0.11172,-0.0069262,0.11864,0.016017,0,0.0062543,0,1,0,1
7254,1.6436e+09,0.11141,-0.016815,0.12823,0.017311,0,0.0090585,0,1,0,1
7297,1.6436e+09,0.11167,0.0151,0.096574,0.013037,0,-0.0080384,0,1,0,1
7340,1.6437e+09,0.11225,0.0099866,0.10226,0.013805,0,-0.0086366,0,1,0,1
7385,1.6437e+09,0.11245,0.022655,0.0898,0.012123,0,-0.011579,0,1,0,1
7427,1.6437e+09,0.1113,0.026084,0.085221,0.011505,0,-0.0011674,0,1,0,1
7467,1.6437e+09,0.11046,-0.041661,0.15212,0.020536,0,0.023422,0,1,0,1
7509,1.6437e+09,0.11071,-0.033108,0.14382,0.019415,0,0.011447,0,1,0,1
7553,1.6437e+09,0.11161,0.0037611,0.10785,0.014559,0,-0.0080127,0,1,0,1
7596,1.6437e+09,0.11086,0.058978,0.051884,0.0070043,0,-0.016016,0,1,0,1
7639,1.6437e+09,0.10962,-0.019382,0.129,0.017415,0,0.019323,0,1,0,1
7691,1.6437e+09,0.10954,-0.041915,0.15146,0.020447,0,0.017451,0,1,0,1
7735,1.6438e+09,0.11183,0.044277,0.06755,0.0091192,0,-0.031441,0,1,0,1
7777,1.6438e+09,0.11032,0.036214,0.074104,0.010004,0,-0.0051809,0,1,0,1
7823,1.6438e+09,0.10997,0.0025107,0.10746,0.014507,0,0.00043998,0,1,0,1
7868,1.6438e+09,0.11041,-0.047778,0.15819,0.021356,0,0.013246,0,1,0,1
7915,1.6438e+09,0.11246,0.017683,0.094777,0.012795,0,-0.026119,0,1,0,1
7959,1.6438e+09,0.11139,0.047148,0.06424,0.0086724,0,-0.0074358,0,1,0,1
8004,1.6438e+09,0.11103,0.014349,0.096686,0.013053,0,-0.0028982,0,1,0,1
8048,1.6438e+09,0.11068,-0.018107,0.12879,0.017387,0,0.0082742,0,1,0,1
8093,1.6438e+09,0.11252,0.017505,0.095017,0.012827,0,-0.024066,0,1,0,1
8143,1.6438e+09,0.11109,0.062279,0.048809,0.0065892,0,-0.013354,0,1,0,1
8187,1.6439e+09,0.11012,0.046675,0.06345,0.0085657,0,-0.011511,0,1,0,1
8233,1.6439e+09,0.10916,-0.062175,0.17133,0.02313,0,0.031021,0,1,0,1
8277,1.6439e+09,0.10929,0.088845,0.020441,0.0027596,0,-0.036399,0,1,0,1
8323,1.6439e+09,0.1083,0.006806,0.10149,0.013701,0,0.0045162,0,1,0,1
8367,1.6439e+09,0.10737,0.076749,0.030616,0.0041332,0,-0.023348,0,1,0,1
8412,1.6439e+09,0.10734,-0.08623,0.19357,0.026133,0,0.033726,0,1,0,1
8457,1.6439e+09,0.10675,0.06994,0.036814,0.0049699,0,-0.021476,0,1,0,1
8502,1.6439e+09,0.10707,-0.035834,0.1429,0.019292,0,0.013149,0,1,0,1
8547,1.6439e+09,0.10671,0.036587,0.070124,0.0094667,0,-0.01089,0,1,0,1
8595,1.6439e+09,0.10808,-0.089083,0.19716,0.026617,0,0.023516,0,1,0,1
8639,1.644e+09,0.10713,0.013871,0.093259,0.01259,0,0.0021418,0,1,0,1
8680,1.644e+09,0.10821,-0.025973,0.13418,0.018115,0,0.0016753,0,1,0,1
8725,1.644e+09,0.10814,-0.017112,0.12525,0.016909,0,0.0079531,0,1,0,1
8771,1.644e+09,0.10943,0.019963,0.089463,0.012077,0,-0.019306,0,1,0,1
8812,1.644e+09,0.10813,-0.0031524,0.11129,0.015024,0,0.011127,0,1,0,1
8858,1.644e+09,0.10866,0.0056543,0.103,0.013905,0,-0.0075286,0,1,0,1
8902,1.644e+09,0.10852,-0.055457,0.16398,0.022137,0,0.022797,0,1,0,1
8946,1.644e+09,0.10882,0.089027,0.019788,0.0026714,0,-0.037386,0,1,0,1
8992,1.644e+09,0.10764,-0.022939,0.13058,0.017628,0,0.02009,0,1,0,1
9040,1.644e+09,0.10758,0.034977,0.072606,0.0098018,0,-0.013023,0,1,0,1
9086,1.6441e+09,0.10795,-0.07677,0.18472,0.024938,0,0.027843,0,1,0,1
9130,1.6441e+09,0.10763,0.049155,0.058473,0.0078939,0,-0.01408,0,1,0,1
9175,1.6441e+09,0.10776,-0.064161,0.17192,0.023209,0,0.026642,0,1,0,1
9219,1.6441e+09,0.1081,0.017175,0.090929,0.012275,0,-0.0086749,0,1,0,1
9264,1.6441e+09,0.10992,-0.053835,0.16375,0.022106,0,0.0056264,0,1,0,1
9309,1.6441e+09,0.10887,-0.025307,0.13417,0.018113,0,0.018293,0,1,0,1
9353,1.6441e+09,0.10951,0.0021573,0.10736,0.014493,0,-0.0067451,0,1,0,1
9398,1.6441e+09,0.10993,-0.045084,0.15501,0.020927,0,0.013725,0,1,0,1
9443,1.6441e+09,0.11109,0.076399,0.034689,0.004683,0,-0.040892,0,1,0,1
9492,1.6441e+09,0.11068,-0.054076,0.16476,0.022243,0,0.023814,0,1,0,1
9538,1.6442e+09,0.11059,-0.017611,0.1282,0.017307,0,0.0097742,0,1,0,1
9581,1.6442e+09,0.112,0.067066,0.044933,0.0060659,0,-0.037237,0,1,0,1
9624,1.6442e+09,0.11053,-0.02728,0.13781,0.018605,0,0.022154,0,1,0,1
9666,1.6442e+09,0.11016,0.041851,0.068305,0.0092212,0,-0.011975,0,1,0,1
9711,1.6442e+09,0.11058,-0.059457,0.17003,0.022954,0,0.021246,0,1,0,1
9753,1.6442e+09,0.10921,0.091905,0.017306,0.0023363,0,-0.023423,0,1,0,1
9796,1.6442e+09,0.10905,-0.0483,0.15735,0.021242,0,0.021273,0,1,0,1
9839,1.6442e+09,0.10791,0.031321,0.076593,0.01034,0,-0.0036564,0,1,0,1
9884,1.6442e+09,0.10904,-0.00039341,0.10943,0.014773,0,-0.011571,0,1,0,1
9928,1.6443e+09,0.10692,0.021424,0.085501,0.011543,0,0.0070293,0,1,0,1
9971,1.6443e+09,0.10752,0.046486,0.061038,0.0082401,0,-0.024963,0,1,0,1
10014,1.6443e+09,0.10722,-0.018152,0.12537,0.016925,0,0.00933,0,1,0,1
10058,1.6443e+09,0.10825,0.077434,0.030819,0.0041606,0,-0.040867,0,1,0,1
10101,1.6443e+09,0.1075,-0.070316,0.17782,0.024006,0,0.032713,0,1,0,1
10144,1.6443e+09,0.10831,0.0055382,0.10277,0.013874,0,-0.0082268,0,1,0,1
10188,1.6443e+09,0.10956,-0.10046,0.21001,0.028352,0,0.030867,0,1,0,1
10231,1.6443e+09,0.10953,0.037855,0.071673,0.0096759,0,-0.010943,0,1,0,1
10275,1.6443e+09,0.11026,-0.072465,0.18272,0.024668,0,0.023893,0,1,0,1
10319,1.6444e+09,0.10984,-0.034871,0.14471,0.019536,0,0.014325,0,1,0,1
10363,1.6444e+09,0.11024,0.10452,0.0057237,0.0007727,0,-0.040653,0,1,0,1
10408,1.6444e+09,0.10979,-0.089103,0.1989,0.026851,0,0.042984,0,1,0,1
10454,1.6444e+09,0.10929,0.022177,0.087108,0.01176,0,-0.00047255,0,1,0,1
10498,1.6444e+09,0.11028,-0.08005,0.19033,0.025695,0,0.027697,0,1,0,1
10543,1.6444e+09,0.1085,0.052158,0.056338,0.0076056,0,-0.0040266,0,1,0,1
10587,1.6444e+09,0.10908,-0.012885,0.12196,0.016465,0,-0.0012079,0,1,0,1
10632,1.6444e+09,0.1081,-0.0073012,0.1154,0.015579,0,0.0077033,0,1,0,1
10677,1.6444e+09,0.10881,0.073573,0.035238,0.0047571,0,-0.039669,0,1,0,1
10722,1.6444e+09,0.1072,0.019563,0.087637,0.011831,0,0.0025413,0,1,0,1
10771,1.6445e+09,0.10811,0.049858,0.058248,0.0078634,0,-0.028087,0,1,0,1
10816,1.6445e+09,0.10795,-0.07193,0.17988,0.024283,0,0.03019,0,1,0,1
10861,1.6445e+09,0.1086,0.086567,0.022029,0.0029739,0,-0.03336,0,1,0,1
10905,1.6445e+09,0.10868,-0.11006,0.21874,0.02953,0,0.046935,0,1,0,1
10950,1.6445e+09,0.10888,0.0082413,0.10063,0.013586,0,-0.0027465,0,1,0,1
10995,1.6445e+09,0.10983,-0.11577,0.22559,0.030455,0,0.039539,0,1,0,1
11039,1.6445e+09,0.10877,0.056721,0.052051,0.0070268,0,-0.012587,0,1,0,1
11085,1.6445e+09,0.10936,-0.089639,0.199,0.026865,0,0.030239,0,1,0,1
11130,1.6445e+09,0.10852,0.040995,0.067523,0.0091157,0,-0.011079,0,1,0,1
11177,1.6446e+09,0.1093,0.11441,-0.0051114,-0.00069003,0,-0.04358,0,1,0,1
11222,1.6446e+09,0.10824,-0.10623,0.21447,0.028954,0,0.046574,0,1,0,1
11267,1.6446e+09,0.10791,0.024547,0.083365,0.011254,0,-0.0079137,0,1,0,1
11313,1.6446e+09,0.10919,-0.11694,0.22613,0.030528,0,0.036981,0,1,0,1
11357,1.6446e+09,0.1078,0.054295,0.053508,0.0072236,0,-0.0092493,0,1,0,1
11405,1.6446e+09,0.10934,0.06506,0.044276,0.0059773,0,-0.041513,0,1,0,1
11451,1.6446e+09,0.10977,-0.099967,0.20974,0.028315,0,0.035337,0,1,0,1
11496,1.6446e+09,0.11023,0.067132,0.0431,0.0058186,0,-0.028629,0,1,0,1
11541,1.6446e+09,0.11072,-0.10483,0.21555,0.029099,0,0.039047,0,1,0,1
11586,1.6447e+09,0.11119,0.0099177,0.10127,0.013671,0,-0.0074377,0,1,0,1
11631,1.6447e+09,0.11228,-0.077165,0.18944,0.025574,0,0.021633,0,1,0,1
11680,1.6447e+09,0.11088,0.066159,0.044721,0.0060373,0,-0.013977,0,1,0,1
11725,1.6447e+09,0.11129,-0.025258,0.13655,0.018435,0,0.0044776,0,1,0,1
11770,1.6447e+09,0.10967,0.026936,0.082731,0.011169,0,-0.00050819,0,1,0,1
11814,1.6447e+09,0.10991,0.064813,0.045099,0.0060883,0,-0.029577,0,1,0,1
11856,1.6447e+09,0.1075,0.0085981,0.098904,0.013352,0,0.016033,0,1,0,1
11901,1.6447e+09,0.10792,0.02808,0.079837,0.010778,0,-0.015685,0,1,0,1
11947,1.6447e+09,0.10717,-0.096529,0.2037,0.0275,0,0.044419,0,1,0,1
11991,1.6447e+09,0.10704,0.095088,0.011951,0.0016134,0,-0.034699,0,1,0,1
12037,1.6448e+09,0.10684,-0.13133,0.23817,0.032152,0,0.055477,0,1,0,1
12080,1.6448e+09,0.10767,0.038097,0.069571,0.0093921,0,-0.017591,0,1,0,1
12125,1.6448e+09,0.10918,-0.05962,0.1688,0.022788,0,0.003893,0,1,0,1
12169,1.6448e+09,0.10901,0.0027555,0.10625,0.014344,0,0.0041216,0,1,0,1
12213,1.6448e+09,0.111,-0.027853,0.13885,0.018745,0,-0.0045899,0,1,0,1
12256,1.6448e+09,0.11092,-0.033668,0.14459,0.01952,0,0.014949,0,1,0,1
12298,1.6448e+09,0.11215,0.10482,0.0073271,0.00098916,0,-0.049814,0,1,0,1
12341,1.6448e+09,0.11161,-0.08573,0.19734,0.026641,0,0.038352,0,1,0,1
12387,1.6448e+09,0.11155,0.03849,0.07306,0.0098631,0,-0.012348,0,1,0,1
12429,1.6448e+09,0.11264,-0.030607,0.14325,0.019338,0,0.002135,0,1,0,1
12474,1.6449e+09,0.11052,0.05196,0.05856,0.0079056,0,-0.00224,0,1,0,1
12516,1.6449e+09,0.11109,-0.024408,0.1355,0.018292,0,0.005643,0,1,0,1
12563,1.6449e+09,0.11011,-0.045935,0.15604,0.021066,0,0.027118,0,1,0,1
12605,1.6449e+09,0.11079,0.067553,0.04324,0.0058374,0,-0.032027,0,1,0,1
12647,1.6449e+09,0.1098,-0.043723,0.15352,0.020725,0,0.025265,0,1,0,1
12691,1.6449e+09,0.11042,0.041449,0.068972,0.0093112,0,-0.023623,0,1,0,1
12736,1.6449e+09,0.11113,-0.051044,0.16218,0.021894,0,0.01018,0,1,0,1
12779,1.6449e+09,0.11011,0.037019,0.073093,0.0098676,0,-0.003697,0,1,0,1
12827,1.6449e+09,0.11179,-0.0070687,0.11886,0.016046,0,-0.0084212,0,1,0,1
12867,1.645e+09,0.11245,-0.062296,0.17475,0.023591,0,0.01473,0,1,0,1
12911,1.645e+09,0.11137,0.083265,0.028109,0.0037948,0,-0.020792,0,1,0,1
12960,1.645e+09,0.11224,-0.061686,0.17392,0.023479,0,0.019693,0,1,0,1
13005,1.645e+09,0.11135,-0.026479,0.13783,0.018607,0,0.020684,0,1,0,1
13050,1.645e+09,0.11226,0.044369,0.067895,0.0091658,0,-0.025344,0,1,0,1
13095,1.645e+09,0.11013,-0.029835,0.13996,0.018895,0,0.02932,0,1,0,1
13139,1.645e+09,0.11008,0.070804,0.039279,0.0053027,0,-0.029102,0,1,0,1
13183,1.645e+09,0.10946,-0.046757,0.15622,0.021089,0,0.021346,0,1,0,1
13227,1.645e+09,0.10923,0.13354,-0.024318,-0.0032829,0,-0.052852,0,1,0,1
13272,1.6451e+09,0.10834,-0.045218,0.15356,0.020731,0,0.022275,0,1,0,1
13317,1.6451e+09,0.10791,0.075134,0.032776,0.0044248,0,-0.028533,0,1,0,1
13361,1.6451e+09,0.1091,-0.05866,0.16776,0.022648,0,0.01243,0,1,0,1
13410,1.6451e+09,0.10826,0.052447,0.05581,0.0075343,0,-0.013357,0,1,0,1
13454,1.6451e+09,0.10926,-0.047759,0.15701,0.021197,0,0.012795,0,1,0,1
13499,1.6451e+09,0.10895,-0.017366,0.12631,0.017052,0,0.011486,0,1,0,1
13543,1.6451e+09,0.11061,0.0043655,0.10624,0.014343,0,-0.012301,0,1,0,1
13556,1.6452e+09,0.11015,-0.0092805,0.11943,0.016123,0,0.0053741,0,1,0,1
13601,1.6452e+09,0.10969,-0.078697,0.18839,0.025433,0,0.033144,0,1,0,1
13649,1.6452e+09,0.10931,0.099165,0.010145,0.0013696,0,-0.03745,0,1,0,1
13697,1.6452e+09,0.10787,0.031464,0.076409,0.010315,0,-0.0080403,0,1,0,1
13742,1.6452e+09,0.10678,0.0066211,0.10016,0.013522,0,0.0075445,0,1,0,1
13789,1.6452e+09,0.1075,0.011083,0.096419,0.013017,0,-0.0041413,0,1,0,1
13834,1.6452e+09,0.10736,0.0091364,0.098228,0.013261,0,-0.0022184,0,1,0,1
13880,1.6452e+09,0.10743,0.012712,0.09472,0.012787,0,-0.0082146,0,1,0,1
13925,1.6453e+09,0.10827,-0.053441,0.16171,0.021831,0,0.0092681,0,1,0,1
13970,1.6453e+09,0.10852,0.041089,0.06743,0.009103,0,-0.019918,0,1,0,1
14016,1.6453e+09,0.10917,0.012971,0.096197,0.012987,0,-0.011223,0,1,0,1
14065,1.6453e+09,0.11012,-0.037618,0.14774,0.019944,0,0.0088659,0,1,0,1
14110,1.6453e+09,0.11124,-0.030683,0.14192,0.01916,0,0.0062541,0,1,0,1
