LineNo,TimeUS,Id,Pri,Total,Free,Name
10175,1.6443e+09,19,181,1360,720,0
20904,1.6469e+09,19,181,1360,720,0
31228,1.6494e+09,19,181,1360,720,0
41981,1.6519e+09,19,181,1360,720,0
52158,1.6545e+09,19,181,1360,720,0
62610,1.6571e+09,19,181,1360,720,0
73045,1.6597e+09,19,181,1360,720,0
83418,1.6622e+09,19,181,1360,720,0
93891,1.6648e+09,19,181,1360,720,0
1.0432e+05,1.6674e+09,19,181,1360,720,0
1.1451e+05,1.6699e+09,19,181,1360,720,0
1.2494e+05,1.6725e+09,19,181,1360,720,0
1.3534e+05,1.675e+09,19,181,1360,720,0
1.4566e+05,1.6776e+09,19,181,1360,720,0
1.561e+05,1.6801e+09,19,181,1360,720,0
1.6635e+05,1.6827e+09,19,181,1360,720,0
1.7671e+05,1.6853e+09,19,181,1360,720,0
1.8707e+05,1.6878e+09,19,181,1360,720,0
1.9736e+05,1.6904e+09,19,181,1360,720,0
2.0748e+05,1.6929e+09,19,181,1360,720,0
2.1747e+05,1.6954e+09,19,181,1360,720,0
2.2774e+05,1.6979e+09,19,181,1360,720,0
2.3803e+05,1.7005e+09,19,181,1360,720,0
2.4874e+05,1.7032e+09,19,181,1360,720,0
2.5907e+05,1.7057e+09,19,181,1360,720,0
2.6904e+05,1.7082e+09,19,181,1360,720,0
2.7933e+05,1.7107e+09,19,181,1360,720,0
2.8976e+05,1.7133e+09,19,181,1360,720,0
3.0035e+05,1.716e+09,19,181,1360,720,0
3.107e+05,1.7185e+09,19,181,1360,720,0
3.2076e+05,1.7211e+09,19,181,1360,720,0
3.3108e+05,1.7236e+09,19,181,1360,720,0
3.4111e+05,1.7261e+09,19,181,1360,720,0
3.5148e+05,1.7287e+09,19,181,1360,720,0
3.6186e+05,1.7312e+09,19,181,1360,720,0
3.7196e+05,1.7338e+09,19,181,1360,720,0
3.8212e+05,1.7363e+09,19,181,1360,720,0
3.9279e+05,1.7389e+09,19,181,1360,720,0
4.0317e+05,1.7415e+09,19,181,1360,720,0
4.1365e+05,1.7441e+09,19,181,1360,720,0
4.2403e+05,1.7466e+09,19,181,1360,720,0
4.3419e+05,1.7492e+09,19,181,1360,720,0
4.4463e+05,1.7517e+09,19,181,1360,720,0
4.5494e+05,1.7542e+09,19,181,1360,720,0
4.6523e+05,1.7567e+09,19,181,1360,720,0
4.7531e+05,1.7592e+09,19,181,1360,720,0
4.8559e+05,1.7617e+09,19,181,1360,720,0
4.9651e+05,1.7642e+09,19,181,1360,720,0
5.0728e+05,1.7668e+09,19,181,1360,720,0
5.1772e+05,1.7693e+09,19,181,1360,720,0
5.2796e+05,1.7718e+09,19,181,1360,720,0
5.3826e+05,1.7743e+09,19,181,1360,720,0
