LineNo,TimeUS,C,AX,AY,AZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,IDX,IDY,IS
313,1.6419e+09,1,0.09,0,0.08,0,0,196,12,354,0,0,0,0,0,0
541,1.6419e+09,1,0.09,0,0.08,0,0,196,12,354,0,0,0,0,0,0
995,1.642e+09,1,0.09,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1109,1.6421e+09,1,0.09,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1216,1.6422e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1327,1.6422e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1506,1.6423e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1688,1.6423e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1732,1.6423e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1777,1.6423e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1821,1.6423e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1866,1.6423e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1913,1.6424e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1956,1.6424e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
1998,1.6424e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2046,1.6424e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2089,1.6424e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2131,1.6424e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2177,1.6424e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2221,1.6424e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2263,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2307,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2349,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2392,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2435,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2481,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2525,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2567,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2610,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2655,1.6425e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2703,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2748,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2793,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2838,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2887,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2931,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
2978,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3022,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3067,1.6426e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3111,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3156,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3201,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3245,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3292,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3342,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3388,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3432,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3477,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3522,1.6427e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3569,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3611,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3655,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3701,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3746,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3794,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3839,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3883,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3928,1.6428e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
3973,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4017,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4062,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4106,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4151,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4196,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4245,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4290,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4334,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4377,1.6429e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4419,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4462,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4506,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4548,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4591,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4633,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4682,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4725,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4768,1.643e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4811,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4853,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4896,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4939,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
4982,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5025,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5068,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5115,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5158,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5201,1.6431e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5241,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5285,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5330,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5374,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5419,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5463,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5508,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5557,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5602,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5646,1.6432e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5691,1.6433e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5736,1.6433e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5780,1.6433e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5828,1.6433e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5873,1.6433e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5918,1.6433e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
5962,1.6433e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6012,1.6433e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6056,1.6433e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6099,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6143,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6188,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6235,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6280,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6324,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6369,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6416,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6463,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6507,1.6434e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6551,1.6435e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6599,1.6435e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6643,1.6435e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6688,1.6435e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6733,1.6435e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6778,1.6435e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6823,1.6435e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6871,1.6435e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6918,1.6435e+09,1,0.08,0,0.07,0,0,196,12,354,0,0,0,0,0,0
6961,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7003,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7051,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7094,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7136,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7180,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7223,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7269,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7312,1.6436e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7355,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7400,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7442,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7482,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7524,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7568,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7611,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7654,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7706,1.6437e+09,1,0.07,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7752,1.6437e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7794,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7840,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7887,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7932,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
7976,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8021,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8065,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8110,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8160,1.6438e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8204,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8250,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8294,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8340,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8384,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8429,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8474,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8519,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8564,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8612,1.6439e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8656,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8697,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8742,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8788,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8829,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8875,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8919,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
8963,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9009,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9057,1.644e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9103,1.6441e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9147,1.6441e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9192,1.6441e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9236,1.6441e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9281,1.6441e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9326,1.6441e+09,1,0.06,0,0.07,0,0,196,12,354,0,0,0,0,0,0
9370,1.6441e+09,1,0.06,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9415,1.6441e+09,1,0.06,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9460,1.6441e+09,1,0.06,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9509,1.6441e+09,1,0.06,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9553,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9596,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9639,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9681,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9726,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9768,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9811,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9854,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9899,1.6442e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9943,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
9986,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10031,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10073,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10116,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10159,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10203,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10246,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10290,1.6443e+09,1,0.05,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10336,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10380,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10425,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10471,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10515,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10560,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10604,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10649,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10694,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10739,1.6444e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10788,1.6445e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10833,1.6445e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10878,1.6445e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10922,1.6445e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
10967,1.6445e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11012,1.6445e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11056,1.6445e+09,1,0.04,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11102,1.6445e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11147,1.6445e+09,1,0.04,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11194,1.6446e+09,1,0.04,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11239,1.6446e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11284,1.6446e+09,1,0.03,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11330,1.6446e+09,1,0.03,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11374,1.6446e+09,1,0.03,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11422,1.6446e+09,1,0.03,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11468,1.6446e+09,1,0.03,0,0.08,0,0,196,12,354,0,0,0,0,0,0
11513,1.6446e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11558,1.6446e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11603,1.6446e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11648,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11697,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11742,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11787,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11831,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11873,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11918,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
11964,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12008,1.6447e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12054,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12095,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12142,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12184,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12228,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12271,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12313,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12356,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12402,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12444,1.6448e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12489,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12531,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12578,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12620,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12662,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12706,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12751,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12794,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12842,1.6449e+09,1,0.03,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12884,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12928,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
12977,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13022,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13067,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13112,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13156,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13200,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13244,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13289,1.645e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13334,1.6451e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13378,1.6451e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13427,1.6451e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13471,1.6451e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13516,1.6451e+09,1,0.02,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13573,1.6452e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13618,1.6452e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13666,1.6452e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13714,1.6452e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13759,1.6452e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13806,1.6452e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13851,1.6452e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13897,1.6452e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13942,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
13989,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14033,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14082,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14127,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14172,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14217,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14261,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14306,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14350,1.6453e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14397,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14437,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14479,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14528,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14571,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14615,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14657,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14698,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14740,1.6454e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14782,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14825,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14867,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14910,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
14958,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
15001,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
15044,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
15086,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
15129,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
15171,1.6455e+09,1,0.01,0,0.07,0,0,196,12,354,0,0,0,0,0,0
