LineNo,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
1.4102e+05,1.6764e+09,-6.85,-4.19,11.75,92.94,43.601,13.482,0.99253,-0.05571,-0.0425,0.099881
1.4106e+05,1.6764e+09,-6.8,-4.14,11.78,92.94,43.601,13.482,0.99254,-0.055286,-0.04204,0.10016
1.4111e+05,1.6764e+09,-6.74,-4.06,11.76,92.94,43.601,13.482,0.99261,-0.05482,-0.041205,0.1001
1.4115e+05,1.6765e+09,-6.77,-4.1,11.83,92.94,43.601,13.482,0.99252,-0.055069,-0.04162,0.10071
1.412e+05,1.6765e+09,-6.78,-4.09,11.83,92.94,43.601,13.482,0.99252,-0.055175,-0.041584,0.10064
1.4125e+05,1.6765e+09,-6.67,-4.05,11.85,93.31,43.601,13.482,0.99257,-0.054198,-0.041159,0.1009
1.4129e+05,1.6765e+09,-6.6,-3.99,11.86,93.31,43.601,13.482,0.99261,-0.053668,-0.040529,0.10102
1.4134e+05,1.6765e+09,-6.61,-4,11.9,93.31,43.601,13.482,0.99256,-0.053765,-0.04067,0.10137
1.4138e+05,1.6765e+09,-6.64,-4.01,11.91,93.31,43.601,13.482,0.99254,-0.053956,-0.040813,0.10145
1.4143e+05,1.6765e+09,-6.51,-3.95,11.95,93.31,43.601,13.482,0.99258,-0.052882,-0.040143,0.1019
1.4147e+05,1.6765e+09,-6.51,-3.85,11.95,93.31,43.601,13.482,0.9926,-0.052964,-0.039321,0.10196
1.4152e+05,1.6765e+09,-6.59,-3.86,11.99,93.31,43.601,13.482,0.99253,-0.053612,-0.039508,0.10223
1.4156e+05,1.6766e+09,-6.45,-3.83,11.98,93.31,43.601,13.482,0.9926,-0.05251,-0.039122,0.10222
1.4161e+05,1.6766e+09,-6.47,-3.84,12.06,93.31,43.601,13.482,0.99253,-0.052649,-0.039216,0.10288
1.4166e+05,1.6766e+09,-6.39,-3.86,12.05,94.41,43.601,13.482,0.99256,-0.051905,-0.039337,0.10286
1.417e+05,1.6766e+09,-6.25,-3.8,12.07,94.41,43.601,13.482,0.99262,-0.050773,-0.038678,0.10309
1.4175e+05,1.6766e+09,-6.32,-3.78,12.09,94.41,43.601,13.482,0.99258,-0.051385,-0.038612,0.10324
1.4179e+05,1.6766e+09,-6.25,-3.73,12.14,94.41,43.601,13.482,0.99258,-0.050809,-0.038173,0.10371
1.4184e+05,1.6766e+09,-6.15,-3.69,12.12,94.41,43.601,13.482,0.99264,-0.049959,-0.037645,0.10365
1.4188e+05,1.6766e+09,-6.08,-3.65,12.18,94.41,43.601,13.482,0.99263,-0.049371,-0.03732,0.10415
1.4192e+05,1.6766e+09,-6.11,-3.5,12.18,94.41,43.601,13.482,0.99265,-0.049796,-0.036027,0.10421
1.4197e+05,1.6767e+09,-6.13,-3.4,12.24,94.41,43.601,13.482,0.99261,-0.050046,-0.035239,0.1048
1.4201e+05,1.6767e+09,-6.02,-3.35,12.23,94.41,43.601,13.482,0.99268,-0.049081,-0.034649,0.1048
1.4206e+05,1.6767e+09,-5.88,-3.23,12.25,94.41,43.601,13.482,0.99274,-0.048046,-0.0335,0.10505
1.4211e+05,1.6767e+09,-5.93,-3.11,12.27,94.54,43.601,13.482,0.99273,-0.04852,-0.032539,0.10525
1.4215e+05,1.6767e+09,-5.9,-2.93,12.3,94.54,43.601,13.482,0.99275,-0.048429,-0.030956,0.10561
1.422e+05,1.6767e+09,-5.9,-2.79,12.31,94.54,43.601,13.482,0.99276,-0.04854,-0.029718,0.10579
1.4224e+05,1.6767e+09,-5.87,-2.67,12.35,94.54,43.601,13.482,0.99275,-0.048462,-0.028698,0.10617
1.4228e+05,1.6767e+09,-5.87,-2.56,12.35,94.54,43.601,13.482,0.99277,-0.048513,-0.027752,0.10624
1.4233e+05,1.6767e+09,-5.75,-2.57,12.39,94.54,43.601,13.482,0.99278,-0.04743,-0.027757,0.10658
1.4237e+05,1.6768e+09,-5.72,-2.55,12.41,94.54,43.601,13.482,0.99278,-0.047264,-0.027499,0.10676
1.4242e+05,1.6768e+09,-5.75,-2.55,12.43,94.54,43.601,13.482,0.99274,-0.047501,-0.027621,0.10697
1.4246e+05,1.6768e+09,-5.74,-2.64,12.46,94.54,43.601,13.482,0.99271,-0.047326,-0.028331,0.10717
1.425e+05,1.6768e+09,-5.79,-2.66,12.52,94.54,43.601,13.482,0.99263,-0.047685,-0.028635,0.10765
1.4255e+05,1.6768e+09,-5.73,-2.67,12.54,93.78,43.601,13.482,0.99263,-0.047193,-0.028616,0.10787
1.4259e+05,1.6768e+09,-5.72,-2.77,12.57,93.78,43.601,13.482,0.99259,-0.04697,-0.029496,0.10809
1.4264e+05,1.6768e+09,-5.66,-2.84,12.61,93.78,43.601,13.482,0.99257,-0.046364,-0.030066,0.10837
1.4269e+05,1.6768e+09,-5.46,-2.8,12.62,93.78,43.601,13.482,0.99264,-0.044646,-0.029585,0.10859
1.4273e+05,1.6768e+09,-5.41,-2.83,12.66,93.78,43.601,13.482,0.99262,-0.044247,-0.029743,0.10889
1.4277e+05,1.6769e+09,-5.13,-2.82,12.66,93.78,43.601,13.482,0.99272,-0.041818,-0.029454,0.10902
1.4282e+05,1.6769e+09,-5.05,-2.8,12.73,93.78,43.601,13.482,0.99269,-0.041082,-0.029169,0.10963
1.4286e+05,1.6769e+09,-4.84,-2.79,12.76,93.78,43.601,13.482,0.99275,-0.039275,-0.028955,0.10989
1.4291e+05,1.6769e+09,-4.52,-2.72,12.77,93.78,43.601,13.482,0.99285,-0.036584,-0.027982,0.11011
1.4295e+05,1.6769e+09,-4.29,-2.7,12.8,93.78,43.601,13.482,0.9929,-0.034621,-0.027581,0.11044
1.43e+05,1.6769e+09,-3.94,-2.71,12.85,93.29,43.601,13.482,0.99294,-0.031569,-0.027425,0.11098
1.4305e+05,1.6769e+09,-3.53,-2.66,12.9,93.29,43.601,13.482,0.99301,-0.028004,-0.026545,0.11152
1.4309e+05,1.6769e+09,-3.32,-2.68,12.97,93.29,43.601,13.482,0.99299,-0.026157,-0.02656,0.11216
1.4314e+05,1.6769e+09,-2.91,-2.67,13,93.29,43.601,13.482,0.99305,-0.022629,-0.026111,0.11253
1.4318e+05,1.6769e+09,-2.46,-2.64,13.04,93.29,43.601,13.482,0.9931,-0.018784,-0.025338,0.11299
1.4322e+05,1.677e+09,-2.06,-2.7,13.11,93.29,43.601,13.482,0.99307,-0.015178,-0.025529,0.11369
1.4326e+05,1.677e+09,-1.59,-2.77,13.19,93.29,43.601,13.482,0.99303,-0.01103,-0.025681,0.11447
1.4331e+05,1.677e+09,-1.21,-2.83,13.23,93.29,43.601,13.482,0.99302,-0.0077207,-0.025768,0.11483
1.4335e+05,1.677e+09,-0.82,-2.92,13.29,93.29,43.601,13.482,0.99296,-0.0041878,-0.026161,0.11545
1.434e+05,1.677e+09,-0.53,-2.94,13.37,93.29,43.601,13.482,0.99287,-0.0016072,-0.026101,0.11627
1.4344e+05,1.677e+09,-0.22,-2.97,13.42,93.54,43.601,13.482,0.99282,0.0010688,-0.026019,0.11675
1.4349e+05,1.677e+09,0.01,-3,13.47,93.54,43.601,13.482,0.99276,0.0032421,-0.026035,0.1172
1.4354e+05,1.677e+09,0.27,-3.01,13.6,93.54,43.601,13.482,0.99261,0.0054736,-0.025854,0.11843
1.4358e+05,1.677e+09,0.78,-3.02,13.69,93.54,43.601,13.482,0.99249,0.0099165,-0.025408,0.11925
1.4363e+05,1.6771e+09,1.06,-3.03,13.76,93.54,43.601,13.482,0.99239,0.012435,-0.025146,0.11994
1.4367e+05,1.6771e+09,1.39,-3.01,13.84,93.54,43.601,13.482,0.99226,0.01524,-0.024631,0.12074
1.4371e+05,1.6771e+09,1.55,-3.06,13.93,93.54,43.601,13.482,0.99213,0.016738,-0.024889,0.12154
1.4376e+05,1.6771e+09,1.86,-3.07,13.99,93.54,43.601,13.482,0.99202,0.019422,-0.024686,0.12211
1.438e+05,1.6771e+09,2.08,-3.08,14.07,93.54,43.601,13.482,0.99189,0.02139,-0.024511,0.12288
1.4385e+05,1.6771e+09,2.3,-3.16,14.12,93.54,43.601,13.482,0.99177,0.023389,-0.024915,0.1234
1.439e+05,1.6771e+09,2.5,-3.15,14.18,93.33,43.601,13.482,0.99167,0.02512,-0.024646,0.12388
1.4394e+05,1.6771e+09,2.59,-3.13,14.27,93.33,43.601,13.482,0.99156,0.025852,-0.024331,0.12472
1.4398e+05,1.6771e+09,2.71,-3.15,14.32,93.33,43.601,13.482,0.99147,0.026943,-0.024359,0.12518
1.4403e+05,1.6772e+09,2.78,-3.12,14.43,93.33,43.601,13.482,0.99134,0.02751,-0.023995,0.12614
1.4407e+05,1.6772e+09,3.01,-3.11,14.5,93.33,43.601,13.482,0.9912,0.029539,-0.02362,0.12683
1.4412e+05,1.6772e+09,2.98,-3.1,14.53,93.33,43.601,13.482,0.99118,0.029216,-0.023553,0.12708
1.4416e+05,1.6772e+09,2.91,-3.08,14.6,93.33,43.601,13.482,0.99113,0.02862,-0.02347,0.12767
1.442e+05,1.6772e+09,2.99,-2.98,14.65,93.33,43.601,13.482,0.99108,0.029258,-0.022494,0.12802
1.4425e+05,1.6772e+09,3.04,-2.95,14.68,93.33,43.601,13.482,0.99105,0.029604,-0.022185,0.1283
1.443e+05,1.6772e+09,3.02,-2.95,14.73,94.29,43.601,13.482,0.991,0.029446,-0.022178,0.12871
1.4434e+05,1.6772e+09,2.92,-2.86,14.76,94.29,43.601,13.482,0.991,0.028533,-0.021482,0.12897
1.4439e+05,1.6772e+09,2.78,-2.84,14.84,94.29,43.601,13.482,0.99095,0.027324,-0.021506,0.12964
1.4443e+05,1.6773e+09,2.81,-2.72,14.87,94.29,43.601,13.482,0.99095,0.027432,-0.02036,0.12985
1.4448e+05,1.6773e+09,2.81,-2.65,14.92,94.29,43.601,13.482,0.9909,0.027384,-0.019777,0.13028
1.4452e+05,1.6773e+09,2.75,-2.66,14.93,94.29,43.601,13.482,0.99091,0.026821,-0.019942,0.13033
1.4457e+05,1.6773e+09,2.7,-2.55,15,94.29,43.601,13.482,0.99086,0.026277,-0.019045,0.13095
1.4461e+05,1.6773e+09,2.54,-2.44,15.01,94.29,43.601,13.482,0.99091,0.02479,-0.01821,0.13097
1.4465e+05,1.6773e+09,2.32,-2.36,15.06,94.29,43.601,13.482,0.99091,0.022805,-0.017817,0.13138
1.447e+05,1.6773e+09,2.12,-2.24,15.07,94.29,43.601,13.482,0.99097,0.020928,-0.017025,0.13137
1.4475e+05,1.6773e+09,1.97,-2.15,15.13,93.78,43.601,13.482,0.99093,0.019581,-0.016376,0.13194
1.4479e+05,1.6774e+09,1.95,-2.05,15.12,93.78,43.601,13.482,0.99097,0.019293,-0.01556,0.13178
1.4483e+05,1.6774e+09,1.85,-1.96,15.17,93.78,43.601,13.482,0.99094,0.018278,-0.014884,0.13225
1.4488e+05,1.6774e+09,1.7,-1.81,15.2,93.78,43.601,13.482,0.99096,0.01686,-0.013749,0.1324
1.4492e+05,1.6774e+09,1.62,-1.71,15.21,93.78,43.601,13.482,0.99096,0.016016,-0.012996,0.13253
1.4496e+05,1.6774e+09,1.42,-1.63,15.23,93.78,43.601,13.482,0.99099,0.014211,-0.012453,0.13261
1.4501e+05,1.6774e+09,1.22,-1.6,15.26,93.78,43.601,13.482,0.99098,0.012435,-0.012434,0.13287
1.4506e+05,1.6774e+09,1.07,-1.54,15.27,93.78,43.601,13.482,0.99098,0.011108,-0.012097,0.13297
1.451e+05,1.6774e+09,1.06,-1.42,15.3,93.78,43.601,13.482,0.99097,0.010885,-0.011056,0.1332
1.4514e+05,1.6774e+09,0.96,-1.4,15.29,93.78,43.601,13.482,0.99099,0.0099606,-0.010989,0.13312
1.4519e+05,1.6774e+09,0.89,-1.39,15.3,93.98,43.601,13.482,0.99099,0.0093777,-0.011037,0.13315
1.4524e+05,1.6775e+09,0.81,-1.34,15.33,93.98,43.601,13.482,0.99097,0.008614,-0.010699,0.1334
1.4528e+05,1.6775e+09,0.75,-1.32,15.32,93.98,43.601,13.482,0.99098,0.0080813,-0.010597,0.13334
1.4533e+05,1.6775e+09,0.72,-1.26,15.32,93.98,43.601,13.482,0.99099,0.0077184,-0.010086,0.13337
1.4537e+05,1.6775e+09,0.58,-1.29,15.31,93.98,43.601,13.482,0.991,0.0065508,-0.010549,0.13326
1.4541e+05,1.6775e+09,0.51,-1.24,15.36,93.98,43.601,13.482,0.99096,0.0058834,-0.010204,0.13366
1.4546e+05,1.6775e+09,0.37,-1.27,15.35,93.98,43.601,13.482,0.99097,0.0047068,-0.010605,0.13356
1.4551e+05,1.6775e+09,0.22,-1.3,15.36,93.98,43.601,13.482,0.99097,0.0034955,-0.01099,0.13358
1.4555e+05,1.6775e+09,0.27,-1.3,15.33,93.98,43.601,13.482,0.991,0.0038792,-0.010988,0.13335
1.456e+05,1.6775e+09,0.22,-1.34,15.32,93.82,43.601,13.482,0.99101,0.0035226,-0.011346,0.13327
1.4565e+05,1.6776e+09,0.06,-1.34,15.34,93.82,43.601,13.482,0.99099,0.0021127,-0.011556,0.13343
1.4569e+05,1.6776e+09,-0.06,-1.33,15.35,93.82,43.601,13.482,0.99098,0.0010253,-0.011609,0.13347
1.4574e+05,1.6776e+09,-0.05,-1.3,15.33,93.82,43.601,13.482,0.99101,0.0010873,-0.011369,0.13331
1.4578e+05,1.6776e+09,-0.2,-1.25,15.34,93.82,43.601,13.482,0.991,-0.0002941,-0.011086,0.13338
1.4582e+05,1.6776e+09,-0.31,-1.27,15.32,93.82,43.601,13.482,0.99102,-0.0012767,-0.011406,0.13326
1.4586e+05,1.6776e+09,-0.49,-1.22,15.33,93.82,43.601,13.482,0.99101,-0.0028192,-0.011171,0.13327
1.4591e+05,1.6776e+09,-0.64,-1.24,15.32,93.82,43.601,13.482,0.99101,-0.0041003,-0.011481,0.13321
1.4595e+05,1.6776e+09,-0.65,-1.21,15.32,93.82,43.601,13.482,0.99101,-0.0042637,-0.011294,0.13322
1.46e+05,1.6776e+09,-0.84,-1.19,15.33,93.82,43.601,13.482,0.99099,-0.0059042,-0.011322,0.1333
1.4604e+05,1.6777e+09,-0.89,-1.23,15.3,93.3,43.601,13.482,0.99102,-0.006298,-0.011763,0.13301
1.4609e+05,1.6777e+09,-1.03,-1.23,15.32,93.3,43.601,13.482,0.99099,-0.0074733,-0.01192,0.13317
1.4613e+05,1.6777e+09,-1.2,-1.23,15.33,93.3,43.601,13.482,0.99097,-0.0089697,-0.012068,0.13326
1.4618e+05,1.6777e+09,-1.38,-1.26,15.32,93.3,43.601,13.482,0.99097,-0.010482,-0.012522,0.13312
1.4622e+05,1.6777e+09,-1.5,-1.29,15.34,93.3,43.601,13.482,0.99093,-0.011475,-0.012907,0.13326
1.4626e+05,1.6777e+09,-1.64,-1.31,15.31,93.3,43.601,13.482,0.99095,-0.012724,-0.013323,0.13296
1.4631e+05,1.6777e+09,-1.84,-1.32,15.33,93.3,43.601,13.482,0.9909,-0.01439,-0.013607,0.13311
1.4636e+05,1.6777e+09,-2.03,-1.3,15.29,93.3,43.601,13.482,0.99092,-0.016084,-0.013629,0.13281
1.464e+05,1.6777e+09,-2.26,-1.29,15.29,93.3,43.601,13.482,0.99089,-0.018087,-0.013819,0.13277
1.4644e+05,1.6778e+09,-2.43,-1.28,15.27,93.3,43.601,13.482,0.99089,-0.019572,-0.013911,0.13253
1.4649e+05,1.6778e+09,-2.68,-1.29,15.26,93.08,43.601,13.482,0.99086,-0.021701,-0.014349,0.1324
1.4654e+05,1.6778e+09,-2.84,-1.23,15.26,93.08,43.601,13.482,0.99082,-0.023163,-0.013937,0.13243
1.4658e+05,1.6778e+09,-2.92,-1.22,15.22,93.08,43.601,13.482,0.99086,-0.023917,-0.013965,0.13205
1.4663e+05,1.6778e+09,-3.19,-1.22,15.21,93.08,43.601,13.482,0.9908,-0.026238,-0.014307,0.13197
1.4667e+05,1.6778e+09,-3.33,-1.21,15.17,93.08,43.601,13.482,0.99082,-0.027456,-0.014393,0.13161
1.4671e+05,1.6778e+09,-3.49,-1.2,15.17,93.08,43.601,13.482,0.99078,-0.028867,-0.014449,0.13156
1.4676e+05,1.6778e+09,-3.69,-1.19,15.13,93.08,43.601,13.482,0.99077,-0.030593,-0.014621,0.13125
1.468e+05,1.6779e+09,-3.81,-1.2,15.1,93.08,43.601,13.482,0.99078,-0.031585,-0.014814,0.1309
1.4685e+05,1.6779e+09,-3.89,-1.21,15.09,93.08,43.601,13.482,0.99077,-0.032264,-0.014969,0.1308
1.469e+05,1.6779e+09,-3.94,-1.22,15.04,92.92,43.601,13.482,0.9908,-0.03274,-0.01506,0.13042
1.4694e+05,1.6779e+09,-3.99,-1.24,15.01,92.92,43.601,13.482,0.99082,-0.033107,-0.015354,0.13014
1.4699e+05,1.6779e+09,-4.14,-1.26,14.98,92.92,43.601,13.482,0.99081,-0.034408,-0.015629,0.12986
1.4703e+05,1.6779e+09,-4.07,-1.34,14.92,92.92,43.601,13.482,0.9909,-0.033699,-0.016216,0.1293
1.4708e+05,1.6779e+09,-3.95,-1.39,14.89,92.92,43.601,13.482,0.99097,-0.03264,-0.016523,0.12901
1.4712e+05,1.6779e+09,-3.97,-1.46,14.85,92.92,43.601,13.482,0.991,-0.032761,-0.017169,0.12868
1.4716e+05,1.6779e+09,-3.9,-1.5,14.78,92.92,43.601,13.482,0.99109,-0.032082,-0.017444,0.12807
1.4721e+05,1.678e+09,-3.8,-1.56,14.75,92.92,43.601,13.482,0.99115,-0.031144,-0.017795,0.12778
1.4725e+05,1.678e+09,-3.68,-1.61,14.69,92.92,43.601,13.482,0.99124,-0.030058,-0.018096,0.12731
1.473e+05,1.678e+09,-3.46,-1.67,14.65,92.92,43.601,13.482,0.99134,-0.028144,-0.018351,0.12697
1.4734e+05,1.678e+09,-3.31,-1.77,14.61,93.16,43.601,13.482,0.99141,-0.026743,-0.019003,0.12658
1.4739e+05,1.678e+09,-3.23,-1.79,14.58,93.16,43.601,13.482,0.99146,-0.02597,-0.01912,0.12639
1.4744e+05,1.678e+09,-3.03,-1.84,14.54,93.16,43.601,13.482,0.99155,-0.024202,-0.019304,0.126
1.4748e+05,1.678e+09,-2.85,-1.91,14.51,93.16,43.601,13.482,0.99161,-0.022631,-0.019719,0.12575
1.4752e+05,1.678e+09,-2.66,-1.89,14.47,93.16,43.601,13.482,0.99169,-0.020998,-0.019359,0.12546
1.4757e+05,1.678e+09,-2.35,-1.97,14.4,93.16,43.601,13.482,0.99181,-0.018256,-0.019678,0.12489
1.4761e+05,1.6781e+09,-2.14,-2,14.36,93.16,43.601,13.482,0.99187,-0.016408,-0.019701,0.12462
1.4766e+05,1.6781e+09,-1.85,-2.03,14.34,93.16,43.601,13.482,0.99193,-0.01382,-0.01961,0.1245
1.477e+05,1.6781e+09,-1.53,-2.04,14.3,93.16,43.601,13.482,0.99201,-0.01106,-0.019403,0.12418
1.4775e+05,1.6781e+09,-1.43,-2.07,14.28,93.16,43.601,13.482,0.99203,-0.010207,-0.019567,0.12405
1.4779e+05,1.6781e+09,-1.13,-2.12,14.21,93.15,43.601,13.482,0.99213,-0.007557,-0.019647,0.12346
1.4784e+05,1.6781e+09,-0.77,-2.15,14.19,93.15,43.601,13.482,0.99216,-0.0044179,-0.019502,0.12335
1.4788e+05,1.6781e+09,-0.61,-2.18,14.18,93.15,43.601,13.482,0.99218,-0.0029262,-0.019592,0.12324
1.4793e+05,1.6781e+09,-0.3,-2.21,14.13,93.15,43.601,13.482,0.99223,-0.00027528,-0.019506,0.12285
1.4797e+05,1.6781e+09,0.01,-2.22,14.11,93.15,43.601,13.482,0.99225,0.002553,-0.019233,0.12276
1.4801e+05,1.6781e+09,0.35,-2.28,14.04,93.15,43.601,13.482,0.9923,0.0055481,-0.019448,0.12219
1.4806e+05,1.6782e+09,0.64,-2.28,14.03,93.15,43.601,13.482,0.99229,0.0080386,-0.01906,0.12218
1.481e+05,1.6782e+09,1.18,-2.28,13.98,93.15,43.601,13.482,0.9923,0.012714,-0.018554,0.12183
1.4815e+05,1.6782e+09,1.44,-2.29,13.96,93.15,43.601,13.482,0.99229,0.014906,-0.018337,0.12168
1.482e+05,1.6782e+09,1.83,-2.23,13.95,92.94,43.601,13.482,0.99225,0.018284,-0.017372,0.12164
1.4824e+05,1.6782e+09,2.22,-2.22,13.92,92.94,43.601,13.482,0.99222,0.021612,-0.016891,0.12147
1.4829e+05,1.6782e+09,2.48,-2.23,13.9,92.94,43.601,13.482,0.99218,0.023917,-0.016736,0.12132
1.4833e+05,1.6782e+09,2.75,-2.17,13.91,92.94,43.601,13.482,0.99213,0.026116,-0.015916,0.12145
1.4838e+05,1.6782e+09,3.14,-2.12,13.88,92.94,43.601,13.482,0.99207,0.029482,-0.015039,0.12125
1.4842e+05,1.6782e+09,3.48,-2.17,13.88,92.94,43.601,13.482,0.99197,0.032474,-0.015163,0.12129
1.4846e+05,1.6783e+09,3.77,-2.15,13.85,92.94,43.601,13.482,0.99192,0.034926,-0.014694,0.1211
1.4851e+05,1.6783e+09,4.01,-2.06,13.87,92.94,43.601,13.482,0.99184,0.036938,-0.013665,0.12124
1.4855e+05,1.6783e+09,4.27,-2.1,13.84,92.94,43.601,13.482,0.99177,0.039264,-0.013686,0.12105
1.486e+05,1.6783e+09,4.5,-2.12,13.83,92.94,43.601,13.482,0.99171,0.041212,-0.013705,0.12095
1.4865e+05,1.6783e+09,4.67,-2.1,13.85,93.01,43.601,13.482,0.99163,0.042717,-0.013275,0.12115
1.4869e+05,1.6783e+09,4.84,-2.12,13.82,93.01,43.601,13.482,0.99159,0.044142,-0.013312,0.1209
1.4874e+05,1.6783e+09,5.02,-2.13,13.82,93.01,43.601,13.482,0.99151,0.045797,-0.013219,0.12094
1.4878e+05,1.6783e+09,5.14,-2.15,13.83,93.01,43.601,13.482,0.99145,0.046824,-0.0132,0.12106
1.4882e+05,1.6783e+09,5.21,-2.18,13.83,93.01,43.601,13.482,0.99142,0.047451,-0.013441,0.12105
1.4887e+05,1.6784e+09,5.26,-2.1,13.84,93.01,43.601,13.482,0.9914,0.047763,-0.012699,0.12115
1.4891e+05,1.6784e+09,5.31,-2.18,13.84,93.01,43.601,13.482,0.99136,0.048289,-0.013287,0.1212
1.4895e+05,1.6784e+09,5.34,-2.14,13.84,93.01,43.601,13.482,0.99136,0.048559,-0.012947,0.12117
1.49e+05,1.6784e+09,5.43,-2.18,13.85,93.01,43.601,13.482,0.99131,0.049383,-0.013147,0.12125
1.4904e+05,1.6784e+09,5.47,-2.17,13.86,93.01,43.601,13.482,0.99128,0.049728,-0.01303,0.12137
1.4909e+05,1.6784e+09,5.32,-2.16,13.87,93.52,43.601,13.482,0.99133,0.048398,-0.013155,0.12143
1.4913e+05,1.6784e+09,5.38,-2.24,13.88,93.52,43.601,13.482,0.99128,0.049011,-0.013716,0.12158
1.4918e+05,1.6784e+09,5.44,-2.26,13.87,93.52,43.601,13.482,0.99126,0.049492,-0.013869,0.12153
1.4922e+05,1.6784e+09,5.34,-2.29,13.88,93.52,43.601,13.482,0.99128,0.048703,-0.014237,0.12159
1.4926e+05,1.6785e+09,5.34,-2.29,13.9,93.52,43.601,13.482,0.99126,0.048701,-0.014252,0.12174
1.4931e+05,1.6785e+09,5.27,-2.33,13.92,93.52,43.601,13.482,0.99126,0.048121,-0.014605,0.12195
1.4935e+05,1.6785e+09,5.31,-2.4,13.91,93.52,43.601,13.482,0.99124,0.048596,-0.015172,0.12185
1.494e+05,1.6785e+09,5.37,-2.47,13.92,93.52,43.601,13.482,0.99119,0.049148,-0.015695,0.122
1.4944e+05,1.6785e+09,5.27,-2.45,13.93,93.52,43.601,13.482,0.99123,0.048263,-0.015698,0.12205
1.4949e+05,1.6785e+09,5.3,-2.53,13.95,93.52,43.601,13.482,0.99117,0.048652,-0.016314,0.12223
1.4954e+05,1.6785e+09,5.31,-2.59,13.94,92.89,43.601,13.482,0.99116,0.048773,-0.016812,0.12222
1.4958e+05,1.6785e+09,5.22,-2.69,13.94,92.89,43.601,13.482,0.99118,0.048094,-0.017752,0.12222
1.4963e+05,1.6785e+09,5.32,-2.71,13.96,92.89,43.601,13.482,0.99111,0.048974,-0.017881,0.12239
1.4967e+05,1.6786e+09,5.35,-2.72,13.96,92.89,43.601,13.482,0.99109,0.049264,-0.017915,0.12241
1.4972e+05,1.6786e+09,5.37,-2.76,13.97,92.89,43.601,13.482,0.99106,0.049456,-0.018195,0.12255
1.4976e+05,1.6786e+09,5.21,-2.76,13.99,92.89,43.601,13.482,0.99111,0.048044,-0.018426,0.12268
1.498e+05,1.6786e+09,5.14,-2.79,13.99,92.89,43.601,13.482,0.99113,0.047541,-0.018667,0.12267
1.4985e+05,1.6786e+09,5.16,-2.8,14,92.89,43.601,13.482,0.99111,0.047661,-0.018798,0.12275
1.4989e+05,1.6786e+09,5.04,-2.79,14.03,92.89,43.601,13.482,0.99113,0.046676,-0.018824,0.12299
1.4994e+05,1.6786e+09,4.96,-2.8,14.03,92.89,43.601,13.482,0.99116,0.045951,-0.018971,0.12299
1.4998e+05,1.6786e+09,4.85,-2.76,14.04,92.79,43.601,13.482,0.9912,0.044984,-0.018778,0.12309
1.5003e+05,1.6786e+09,4.73,-2.75,14.07,92.79,43.601,13.482,0.99122,0.043921,-0.018741,0.12331
1.5007e+05,1.6787e+09,4.61,-2.79,14.08,92.79,43.601,13.482,0.99125,0.042946,-0.019256,0.12333
1.5012e+05,1.6787e+09,4.37,-2.8,14.11,92.79,43.601,13.482,0.99129,0.040886,-0.01959,0.12362
1.5016e+05,1.6787e+09,4.21,-2.78,14.13,92.79,43.601,13.482,0.99133,0.039445,-0.019562,0.12377
1.502e+05,1.6787e+09,3.96,-2.81,14.18,92.79,43.601,13.482,0.99136,0.03734,-0.020135,0.1241
1.5025e+05,1.6787e+09,3.9,-2.84,14.17,92.79,43.601,13.482,0.99138,0.036838,-0.020384,0.12406
1.503e+05,1.6787e+09,3.78,-2.85,14.2,92.79,43.601,13.482,0.99139,0.035856,-0.020595,0.12425
1.5034e+05,1.6787e+09,3.49,-2.89,14.21,92.79,43.601,13.482,0.99145,0.033414,-0.021308,0.12433
1.5039e+05,1.6787e+09,3.38,-2.88,14.22,92.96,43.601,13.482,0.99148,0.032421,-0.021354,0.12435
1.5043e+05,1.6787e+09,3.25,-2.9,14.24,92.96,43.601,13.482,0.99148,0.031298,-0.021611,0.12457
1.5048e+05,1.6788e+09,2.98,-2.88,14.28,92.96,43.601,13.482,0.99152,0.028959,-0.021743,0.12481
1.5052e+05,1.6788e+09,2.88,-2.91,14.28,92.96,43.601,13.482,0.99153,0.028153,-0.022139,0.12483
1.5056e+05,1.6788e+09,2.71,-2.96,14.28,92.96,43.601,13.482,0.99157,0.026706,-0.02272,0.12477
1.5061e+05,1.6788e+09,2.51,-2.98,14.29,92.96,43.601,13.482,0.99159,0.025021,-0.023069,0.12485
1.5065e+05,1.6788e+09,2.41,-3,14.28,92.96,43.601,13.482,0.99162,0.024144,-0.023359,0.12476
1.507e+05,1.6788e+09,2.24,-3.02,14.28,92.96,43.601,13.482,0.99165,0.022667,-0.023712,0.12471
1.5074e+05,1.6788e+09,1.98,-2.99,14.31,92.96,43.601,13.482,0.99168,0.02041,-0.023758,0.12488
1.5078e+05,1.6788e+09,1.85,-2.98,14.3,92.96,43.601,13.482,0.99171,0.01934,-0.023847,0.1248
1.5084e+05,1.6788e+09,1.69,-2.99,14.3,92.92,43.601,13.482,0.99173,0.017933,-0.024117,0.12475
1.5088e+05,1.6789e+09,1.42,-2.96,14.31,92.92,43.601,13.482,0.99177,0.015527,-0.024091,0.12479
1.5092e+05,1.6789e+09,1.16,-2.97,14.3,92.92,43.601,13.482,0.99181,0.013298,-0.024459,0.12462
