LineNo,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
51543,1.6543e+09,0,0,0,0,0,4.18,0.66,0,0,0.5,0.0036564,0.0099458,0.03
51587,1.6543e+09,0,0,0,0,0,4.18,0.66,0,0,0.5,0.0032941,0.0095901,0.029851
51634,1.6544e+09,0,0,0,0,0,4.19,0.66,0,0,0.5,0.0030147,0.0092828,0.029705
51676,1.6544e+09,0,0,0,0,0,4.18,0.66,0,0,0.5,0.0011644,0.011637,0.01964
51724,1.6544e+09,0,0,0,0,0,4.18,0.66,0,0,0.5,0.0008964,0.011388,0.019484
51769,1.6544e+09,0,0,0,0,0,4.19,0.66,0,0,0.5,0.0006801,0.011312,0.01938
51814,1.6544e+09,0,0,0,0,0,4.19,0.66,0,0,0.5,0.00056025,0.011232,0.019354
51859,1.6544e+09,0,0,0,0,0,4.2,0.66,0,0,0.5,0.00066117,0.011176,0.019355
51904,1.6544e+09,0,0,0,0,0,4.21,0.66,0,0,0.5,0.00057814,0.01105,0.025301
51949,1.6544e+09,0,0,0,0,0,4.21,0.66,0,0,0.5,0.00055497,0.011035,0.025075
51991,1.6544e+09,0,0,0,0,0,4.22,0.66,0,0,0.5,0.00062205,0.011043,0.024872
52036,1.6545e+09,0,0,0,0,0,4.22,0.66,0,0,0.5,0.00070374,0.011048,0.024746
52080,1.6545e+09,0,0,0,0,0,4.22,0.66,0,0,0.5,0.00070374,0.011048,0.024746
52125,1.6545e+09,0,0,0,0,0,4.23,0.66,0,0,0.5,0.0007222,0.011032,0.024541
52174,1.6545e+09,0,0,0,0,0,4.23,0.66,0,0,0.5,0.00073335,0.01104,0.024396
52219,1.6545e+09,0,0,0,0,0,4.24,0.66,0,0,0.5,0.00073649,0.011031,0.024322
52265,1.6545e+09,0,0,0,0,0,4.24,0.66,0,0,0.5,0.00073649,0.011031,0.024322
52309,1.6545e+09,0,0,0,0,0,4.24,0.66,0,0,0.5,0.00073207,0.011033,0.024287
52351,1.6545e+09,0,0,0,0,0,4.26,0.66,0,0,0.5,0.00058663,0.011098,0.027607
52396,1.6545e+09,0,0,0,0,0,4.26,0.66,0,0,0.5,0.000565,0.011083,0.027406
52446,1.6546e+09,0,0,0,0,0,4.26,0.66,0,0,0.5,0.0073791,0.029859,0.031316
52489,1.6546e+09,0,0,0,0,0,4.26,0.66,0,0,0.5,0.0074002,0.028897,0.031034
52531,1.6546e+09,0,0,0,0,0,4.27,0.66,0,0,0.5,0.0074209,0.028147,0.030697
52578,1.6546e+09,0,0,0,0,0,4.27,0.66,0,0,0.5,0.0074441,0.027395,0.030311
52620,1.6546e+09,0,0,0,0,0,4.27,0.66,0,0,0.5,0.0074441,0.027395,0.030311
52663,1.6546e+09,0,0,0,0,0,4.28,0.66,0,0,0.5,0.00747,0.026727,0.030056
52707,1.6546e+09,0,0,0,0,0,4.28,0.66,0,0,0.5,0.007491,0.025992,0.029813
52746,1.6546e+09,0,0,0,0,0,4.29,0.66,0,0,0.5,0.0081678,0.025336,0.029598
52791,1.6547e+09,0,0,0,0,0,4.3,0.66,0,0,0.5,0.0081838,0.024732,0.032331
52833,1.6547e+09,0,0,0,0,0,4.3,0.66,0,0,0.5,0.008197,0.024153,0.031901
52875,1.6547e+09,0,0,0,0,0,4.31,0.66,0,0,0.5,0.0078313,0.02353,0.031563
52917,1.6547e+09,0,0,0,0,0,4.31,0.66,0,0,0.5,0.0073541,0.022891,0.031227
52960,1.6547e+09,0,0,0,0,0,4.31,0.66,0,0,0.5,0.0073541,0.022891,0.031227
53009,1.6547e+09,0,0,0,0,0,4.32,0.66,0,0,0.5,0.0068706,0.022311,0.030965
53052,1.6547e+09,0,0,0,0,0,4.32,0.66,0,0,0.5,0.0063855,0.021842,0.030697
53096,1.6547e+09,0,0,0,0,0,4.33,0.66,0,0,0.5,0.0058936,0.021223,0.0304
53139,1.6547e+09,0,0,0,0,0,4.34,0.66,0,0,0.5,0.0054208,0.02083,0.036262
53178,1.6547e+09,0,0,0,0,0,4.34,0.66,0,0,0.5,0.0043364,0.020207,0.035605
53215,1.6548e+09,0,0,0,0,0,4.34,0.66,0,0,0.5,0.006145,0.023608,0.027018
53259,1.6548e+09,0,0,0,0,0,4.34,0.66,0,0,0.5,0.0056312,0.022728,0.026901
53303,1.6548e+09,0,0,0,0,0,4.35,0.66,0,0,0.5,0.0051411,0.022056,0.026706
53348,1.6548e+09,0,0,0,0,0,4.35,0.66,0,0,0.5,0.0046861,0.021294,0.026589
53392,1.6548e+09,0,0,0,0,0,4.35,0.66,0,0,0.5,0.0046861,0.021294,0.026589
53441,1.6548e+09,0,0,0,0,0,4.36,0.66,0,0,0.5,0.0042618,0.020564,0.026473
53485,1.6548e+09,0,0,0,0,0,4.36,0.66,0,0,0.5,0.0039439,0.019963,0.02633
53531,1.6548e+09,0,0,0,0,0,4.37,0.66,0,0,0.5,0.0035704,0.019297,0.026288
53577,1.6548e+09,0,0,0,0,0,4.38,0.66,0,0,0.5,0.0033111,0.01873,0.036498
53621,1.6549e+09,0,0,0,0,0,4.39,0.66,0,0,0.5,0.003145,0.018168,0.035928
53666,1.6549e+09,0,0,0,0,0,4.39,0.66,0,0,0.5,0.0028333,0.017601,0.035242
53711,1.6549e+09,0,0,0,0,0,4.4,0.66,0,0,0.5,0.0024728,0.017094,0.034663
53755,1.6549e+09,0,0,0,0,0,4.4,0.66,0,0,0.5,0.0022095,0.016542,0.034121
53800,1.6549e+09,0,0,0,0,0,4.41,0.66,0,0,0.5,0.0019032,0.016081,0.033644
53848,1.6549e+09,0,0,0,0,0,4.41,0.66,0,0,0.5,0.001685,0.015604,0.033121
53893,1.6549e+09,0,0,0,0,0,4.42,0.66,0,0,0.5,0.0014301,0.015129,0.032615
53937,1.6549e+09,0,0,0,0,0,4.42,0.66,0,0,0.5,0.0011535,0.014707,0.032098
53986,1.6549e+09,0,0,0,0,0,4.42,0.66,0,0,0.5,0.0011535,0.014707,0.032098
54026,1.655e+09,0,0,0,0,0,4.43,0.66,0,0,0.5,0.00083546,0.014238,0.031595
54065,1.655e+09,0,0,0,0,0,4.43,0.66,0,0,0.5,0.0014515,0.015473,0.028628
54109,1.655e+09,0,0,0,0,0,4.43,0.66,0,0,0.5,0.0013095,0.015027,0.027999
54154,1.655e+09,0,0,0,0,0,4.44,0.66,0,0,0.5,0.0011819,0.014626,0.027425
54199,1.655e+09,0,0,0,0,0,4.44,0.66,0,0,0.5,0.0010396,0.014233,0.027028
54243,1.655e+09,0,0,0,0,0,4.45,0.66,0,0,0.5,0.00091632,0.01386,0.026594
54292,1.655e+09,0,0,0,0,0,4.45,0.66,0,0,0.5,0.00091632,0.01386,0.026594
54336,1.655e+09,0,0,0,0,0,4.45,0.66,0,0,0.5,0.00083194,0.013517,0.026167
54382,1.655e+09,0,0,0,0,0,4.45,0.66,0,0,0.5,0.00075867,0.013175,0.025765
54428,1.6551e+09,0,0,0,0,0,4.46,0.66,0,0,0.5,0.00068254,0.012856,0.025381
54469,1.6551e+09,0,0,0,0,0,4.46,0.66,0,0,0.5,0.00025331,0.012461,0.025138
54514,1.6551e+09,0,0,0,0,0,4.48,0.66,0,0,0.5,0.00018357,0.012327,0.030581
54559,1.6551e+09,0,0,0,0,0,4.48,0.66,0,0,0.5,0.00010231,0.012053,0.030097
54604,1.6551e+09,0,0,0,0,0,4.49,0.66,0,0,0.5,4.409e-05,0.011792,0.029681
54649,1.6551e+09,0,0,0,0,0,4.49,0.66,0,0,0.5,6.1516e-05,0.01154,0.029289
54694,1.6551e+09,0,0,0,0,0,4.5,0.66,0,0,0.5,0.00011262,0.011297,0.028739
54742,1.6551e+09,0,0,0,0,0,4.5,0.66,0,0,0.5,0.00015147,0.011066,0.028233
54790,1.6551e+09,0,0,0,0,0,4.5,0.66,0,0,0.5,0.00015147,0.011066,0.028233
54831,1.6552e+09,0,0,0,0,0,4.5,0.66,0,0,0.5,0.0096439,0.035315,0.040111
54876,1.6552e+09,0,0,0,0,0,4.51,0.66,0,0,0.5,0.0096106,0.033869,0.039081
54915,1.6552e+09,0,0,0,0,0,4.51,0.66,0,0,0.5,0.010018,0.032576,0.038182
54960,1.6552e+09,0,0,0,0,0,4.52,0.66,0,0,0.5,0.010008,0.031357,0.037026
55006,1.6552e+09,0,0,0,0,0,4.52,0.66,0,0,0.5,0.010002,0.030416,0.036052
55051,1.6552e+09,0,0,0,0,0,4.53,0.66,0,0,0.5,0.0099996,0.029315,0.035227
55097,1.6552e+09,0,0,0,0,0,4.53,0.66,0,0,0.5,0.010001,0.028199,0.034402
55141,1.6552e+09,0,0,0,0,0,4.54,0.66,0,0,0.5,0.010006,0.027263,0.033588
55189,1.6552e+09,0,0,0,0,0,4.54,0.66,0,0,0.5,0.010006,0.027263,0.033588
55233,1.6553e+09,0,0,0,0,0,4.54,0.66,0,0,0.5,0.010014,0.026339,0.032864
55279,1.6553e+09,0,0,0,0,0,4.55,0.66,0,0,0.5,0.0095062,0.025431,0.032235
55323,1.6553e+09,0,0,0,0,0,4.55,0.66,0,0,0.5,0.009005,0.024616,0.031606
55362,1.6553e+09,0,0,0,0,0,4.56,0.66,0,0,0.5,0.008558,0.023738,0.031049
55406,1.6553e+09,0,0,0,0,0,4.57,0.66,0,0,0.5,0.0080426,0.022986,0.033743
55451,1.6553e+09,0,0,0,0,0,4.57,0.66,0,0,0.5,0.0073698,0.02213,0.033074
55497,1.6553e+09,0,0,0,0,0,4.58,0.66,0,0,0.5,0.0066899,0.021408,0.032268
55541,1.6553e+09,0,0,0,0,0,4.58,0.66,0,0,0.5,0.0060313,0.020712,0.031553
55590,1.6553e+09,0,0,0,0,0,4.58,0.66,0,0,0.5,0.0060313,0.020712,0.031553
55639,1.6553e+09,0,0,0,0,0,4.59,0.66,0,0,0.5,0.005386,0.019953,0.030959
55685,1.6554e+09,0,0,0,0,0,4.59,0.66,0,0,0.5,0.0048694,0.019306,0.030287
55727,1.6554e+09,0,0,0,0,0,4.58,0.66,0,0,0.5,0.0037741,0.0058605,0.014755
55771,1.6554e+09,0,0,0,0,0,4.6,0.66,0,0,0.5,0.0042096,0.0045344,0.026999
55812,1.6554e+09,0,0,0,0,0,4.61,0.66,0,0,0.5,0.0046021,0.0045333,0.026188
55857,1.6554e+09,0,0,0,0,0,4.61,0.66,0,0,0.5,0.0051151,0.0043526,0.025528
55899,1.6554e+09,0,0,0,0,0,4.62,0.66,0,0,0.5,0.0054915,0.0043238,0.024898
55945,1.6554e+09,0,0,0,0,0,4.62,0.66,0,0,0.5,0.0059321,0.0042719,0.024279
55991,1.6554e+09,0,0,0,0,0,4.63,0.66,0,0,0.5,0.0063253,0.0041616,0.023629
56035,1.6554e+09,0,0,0,0,0,4.63,0.66,0,0,0.5,0.0063253,0.0041616,0.023629
56084,1.6555e+09,0,0,0,0,0,4.64,0.66,0,0,0.5,0.0067511,0.0041084,0.022938
56129,1.6555e+09,0,0,0,0,0,4.64,0.66,0,0,0.5,0.0069952,0.0040807,0.022379
56173,1.6555e+09,0,0,0,0,0,4.64,0.66,0,0,0.5,0.0068053,0.0040442,0.02188
56218,1.6555e+09,0,0,0,0,0,4.67,0.66,0,0,0.5,0.006515,0.0053325,0.039619
56263,1.6555e+09,0,0,0,0,0,4.67,0.66,0,0,0.5,0.006515,0.0053325,0.039619
56301,1.6555e+09,0,0,0,0,0,4.67,0.66,0,0,0.5,0.0058987,0.005364,0.038297
56346,1.6555e+09,0,0,0,0,0,4.68,0.66,0,0,0.5,0.005641,0.0053512,0.037025
56390,1.6555e+09,0,0,0,0,0,4.68,0.66,0,0,0.5,0.0052984,0.0052467,0.035882
56435,1.6555e+09,0,0,0,0,0,4.69,0.66,0,0,0.5,0.0049994,0.0052308,0.034791
56486,1.6556e+09,0,0,0,0,0,4.68,0.66,0,0,0.5,0.0016423,0.021204,0.035388
56529,1.6556e+09,0,0,0,0,0,4.69,0.66,0,0,0.5,0.0019916,0.020341,0.034138
56572,1.6556e+09,0,0,0,0,0,4.69,0.66,0,0,0.5,0.0024545,0.019573,0.033009
56615,1.6556e+09,0,0,0,0,0,4.7,0.66,0,0,0.5,0.0028959,0.01882,0.031858
56658,1.6556e+09,0,0,0,0,0,4.7,0.66,0,0,0.5,0.0033906,0.018126,0.030829
56701,1.6556e+09,0,0,0,0,0,4.72,0.66,0,0,0.5,0.003698,0.017517,0.038868
56743,1.6556e+09,0,0,0,0,0,4.73,0.66,0,0,0.5,0.0040426,0.01689,0.037539
56786,1.6556e+09,0,0,0,0,0,4.73,0.66,0,0,0.5,0.0043041,0.016264,0.036297
56830,1.6557e+09,0,0,0,0,0,4.74,0.66,0,0,0.5,0.0046741,0.015708,0.035216
56873,1.6557e+09,0,0,0,0,0,4.74,0.66,0,0,0.5,0.0045939,0.015176,0.034084
56920,1.6557e+09,0,0,0,0,0,4.74,0.66,0,0,0.5,0.0045939,0.015176,0.034084
56962,1.6557e+09,0,0,0,0,0,4.75,0.66,0,0,0.5,0.0044748,0.014649,0.032963
57008,1.6557e+09,0,0,0,0,0,4.75,0.66,0,0,0.5,0.0043281,0.014124,0.032002
57051,1.6557e+09,0,0,0,0,0,4.76,0.66,0,0,0.5,0.0041896,0.013653,0.031089
57090,1.6557e+09,0,0,0,0,0,4.76,0.66,0,0,0.5,0.0034649,0.012981,0.030217
57129,1.6557e+09,0,0,0,0,0,4.78,0.66,0,0,0.5,0.0033026,0.013207,0.043245
57172,1.6557e+09,0,0,0,0,0,4.79,0.66,0,0,0.5,0.0030441,0.012801,0.041769
57220,1.6558e+09,0,0,0,0,0,4.78,0.66,0,0,0.5,0.0092716,0.027508,0.041672
57259,1.6558e+09,0,0,0,0,0,4.78,0.66,0,0,0.5,0.0089637,0.026304,0.040252
57305,1.6558e+09,0,0,0,0,0,4.79,0.66,0,0,0.5,0.0086643,0.025262,0.038868
57354,1.6558e+09,0,0,0,0,0,4.79,0.66,0,0,0.5,0.0086643,0.025262,0.038868
57398,1.6558e+09,0,0,0,0,0,4.8,0.66,0,0,0.5,0.0083726,0.0242,0.037476
57443,1.6558e+09,0,0,0,0,0,4.8,0.66,0,0,0.5,0.0081469,0.023247,0.036028
57488,1.6558e+09,0,0,0,0,0,4.81,0.66,0,0,0.5,0.0078773,0.022392,0.036103
57526,1.6558e+09,0,0,0,0,0,4.81,0.66,0,0,0.5,0.0075541,0.021301,0.034821
57571,1.6558e+09,0,0,0,0,0,4.82,0.66,0,0,0.5,0.0073433,0.020525,0.033618
57618,1.6558e+09,0,0,0,0,0,4.82,0.66,0,0,0.5,0.0071878,0.019672,0.032414
57662,1.6559e+09,0,0,0,0,0,4.82,0.66,0,0,0.5,0.0071878,0.019672,0.032414
57707,1.6559e+09,0,0,0,0,0,4.83,0.66,0,0,0.5,0.0067145,0.018954,0.031312
57751,1.6559e+09,0,0,0,0,0,4.83,0.66,0,0,0.5,0.0061368,0.01817,0.030207
57801,1.6559e+09,0,0,0,0,0,4.84,0.66,0,0,0.5,0.0055785,0.017451,0.029163
57845,1.6559e+09,0,0,0,0,0,4.84,0.66,0,0,0.5,0.005039,0.016709,0.028121
57891,1.6559e+09,0,0,0,0,0,4.84,0.66,0,0,0.5,0.005039,0.016709,0.028121
57936,1.6559e+09,0,0,0,0,0,4.85,0.66,0,0,0.5,0.0046317,0.016058,0.026974
57977,1.6559e+09,0,0,0,0,0,4.85,0.66,0,0,0.5,0.004082,0.01534,0.025981
58022,1.6559e+09,0,0,0,0,0,4.86,0.66,0,0,0.5,0.0037153,0.014891,0.029998
58066,1.656e+09,0,0,0,0,0,4.87,0.66,0,0,0.5,0.0032476,0.014269,0.02886
58111,1.656e+09,0,0,0,0,0,4.86,0.66,0,0,0.5,0.00043562,0.011998,0.025543
58156,1.656e+09,0,0,0,0,0,4.87,0.66,0,0,0.5,0.00040119,0.011496,0.024159
58204,1.656e+09,0,0,0,0,0,4.87,0.66,0,0,0.5,0.00072025,0.011013,0.022894
58249,1.656e+09,0,0,0,0,0,4.88,0.66,0,0,0.5,0.00096139,0.010559,0.021708
58293,1.656e+09,0,0,0,0,0,4.88,0.66,0,0,0.5,0.0012523,0.01012,0.020603
58338,1.656e+09,0,0,0,0,0,4.88,0.66,0,0,0.5,0.0015806,0.0098072,0.01709
58381,1.656e+09,0,0,0,0,0,4.89,0.66,0,0,0.5,0.00073642,0.0098449,0.016083
58425,1.6561e+09,0,0,0,0,0,4.89,0.66,0,0,0.5,0.00088661,0.0094492,0.015183
58471,1.6561e+09,0,0,0,0,0,4.89,0.66,0,0,0.5,0.0010628,0.0090575,0.014347
58516,1.6561e+09,0,0,0,0,0,4.9,0.66,0,0,0.5,0.0010708,0.0086946,0.013524
58560,1.6561e+09,0,0,0,0,0,4.9,0.66,0,0,0.5,0.0010708,0.0086946,0.013524
58606,1.6561e+09,0,0,0,0,0,4.9,0.66,0,0,0.5,0.0010587,0.0083508,0.012741
58655,1.6561e+09,0,0,0,0,0,4.91,0.66,0,0,0.5,0.0010247,0.0080104,0.011978
58699,1.6561e+09,0,0,0,0,0,4.91,0.66,0,0,0.5,0.00096633,0.0076848,0.011323
58744,1.6561e+09,0,0,0,0,0,4.92,0.66,0,0,0.5,0.00090388,0.0073864,0.010758
58789,1.6561e+09,0,0,0,0,0,4.92,0.66,0,0,0.5,0.00090388,0.0073864,0.010758
58834,1.6561e+09,0,0,0,0,0,4.92,0.66,0,0,0.5,0.00082683,0.0070807,0.0087019
58878,1.6562e+09,0,0,0,0,0,4.92,0.66,0,0,0.5,0.00092925,0.0067523,0.0081315
58917,1.6562e+09,0,0,0,0,0,4.91,0.66,0,0,0.5,0.00059171,0.014768,0.02606
58959,1.6562e+09,0,0,0,0,0,4.92,0.66,0,0,0.5,0.00054081,0.014008,0.024396
59007,1.6562e+09,0,0,0,0,0,4.92,0.66,0,0,0.5,0.00047634,0.013327,0.02284
59051,1.6562e+09,0,0,0,0,0,4.93,0.66,0,0,0.5,0.00041649,0.012674,0.02133
59100,1.6562e+09,0,0,0,0,0,4.93,0.66,0,0,0.5,0.000363,0.012039,0.019852
59146,1.6562e+09,0,0,0,0,0,4.93,0.66,0,0,0.5,0.000363,0.012039,0.019852
59190,1.6562e+09,0,0,0,0,0,4.94,0.66,0,0,0.5,0.00031753,0.011448,0.018515
59235,1.6562e+09,0,0,0,0,0,4.94,0.66,0,0,0.5,0.00028088,0.01088,0.017221
59276,1.6563e+09,0,0,0,0,0,4.95,0.66,0,0,0.5,0.00088014,0.010034,0.015926
59317,1.6563e+09,0,0,0,0,0,4.96,0.66,0,0,0.5,0.00082745,0.0093345,0.014073
59362,1.6563e+09,0,0,0,0,0,4.96,0.66,0,0,0.5,0.00079918,0.0088745,0.013067
59407,1.6563e+09,0,0,0,0,0,4.97,0.66,0,0,0.5,0.00077386,0.008455,0.01218
59451,1.6563e+09,0,0,0,0,0,4.97,0.66,0,0,0.5,0.00074066,0.0080438,0.011355
59497,1.6563e+09,0,0,0,0,0,4.98,0.66,0,0,0.5,0.00072238,0.007653,0.010485
59545,1.6563e+09,0,0,0,0,0,4.98,0.66,0,0,0.5,0.00069928,0.0072934,0.0097395
59591,1.6563e+09,0,0,0,0,0,4.98,0.66,0,0,0.5,0.00069928,0.0072934,0.0097395
59636,1.6563e+09,0,0,0,0,0,4.99,0.66,0,0,0.5,0.00068751,0.0069489,0.0090182
59682,1.6563e+09,0,0,0,0,0,4.99,0.66,0,0,0.5,0.00067573,0.0066124,0.0083753
59721,1.6564e+09,0,0,0,0,0,5,0.66,0,0,0.5,0.00099997,0.0061563,0.0078277
59759,1.6564e+09,0,0,0,0,0,4.98,0.66,0,0,0.5,0.016555,0.040368,0.048611
59804,1.6564e+09,0,0,0,0,0,4.99,0.66,0,0,0.5,0.016603,0.038367,0.046197
59849,1.6564e+09,0,0,0,0,0,4.99,0.66,0,0,0.5,0.016639,0.036776,0.043791
59897,1.6564e+09,0,0,0,0,0,5,0.66,0,0,0.5,0.016685,0.034842,0.041546
59942,1.6564e+09,0,0,0,0,0,5,0.66,0,0,0.5,0.01672,0.033493,0.039338
59990,1.6564e+09,0,0,0,0,0,5.01,0.66,0,0,0.5,0.016764,0.03215,0.037299
60035,1.6564e+09,0,0,0,0,0,5.01,0.66,0,0,0.5,0.016764,0.03215,0.037299
60080,1.6564e+09,0,0,0,0,0,5.01,0.66,0,0,0.5,0.016798,0.03048,0.035264
60124,1.6565e+09,0,0,0,0,0,5.02,0.66,0,0,0.5,0.016841,0.029195,0.033367
60166,1.6565e+09,0,0,0,0,0,5.02,0.66,0,0,0.5,0.01675,0.027846,0.031566
60208,1.6565e+09,0,0,0,0,0,5.03,0.66,0,0,0.5,0.015704,0.026239,0.029422
60252,1.6565e+09,0,0,0,0,0,5.04,0.66,0,0,0.5,0.014865,0.025221,0.027751
60298,1.6565e+09,0,0,0,0,0,5.04,0.66,0,0,0.5,0.013814,0.023954,0.026289
60343,1.6565e+09,0,0,0,0,0,5.05,0.66,0,0,0.5,0.012971,0.022673,0.024862
60387,1.6565e+09,0,0,0,0,0,5.05,0.66,0,0,0.5,0.012126,0.021493,0.023494
60437,1.6565e+09,0,0,0,0,0,5.06,0.66,0,0,0.5,0.011045,0.020592,0.022268
60483,1.6565e+09,0,0,0,0,0,5.06,0.66,0,0,0.5,0.010197,0.019702,0.02094
60525,1.6566e+09,0,0,0,0,0,5.06,0.66,0,0,0.5,0.010197,0.019702,0.02094
60565,1.6566e+09,0,0,0,0,0,5.06,0.66,0,0,0.5,0.0089079,0.023835,0.036121
60601,1.6566e+09,0,0,0,0,0,5.06,0.66,0,0,0.5,0.0077746,0.022491,0.033956
60643,1.6566e+09,0,0,0,0,0,5.08,0.66,0,0,0.5,0.0069359,0.021267,0.031446
60686,1.6566e+09,0,0,0,0,0,5.08,0.66,0,0,0.5,0.0059374,0.020194,0.029601
60729,1.6566e+09,0,0,0,0,0,5.09,0.66,0,0,0.5,0.0049997,0.019112,0.027888
60772,1.6566e+09,0,0,0,0,0,5.09,0.66,0,0,0.5,0.0043104,0.01817,0.02621
60814,1.6566e+09,0,0,0,0,0,5.1,0.66,0,0,0.5,0.0034969,0.017139,0.024638
60862,1.6566e+09,0,0,0,0,0,5.1,0.66,0,0,0.5,0.0034969,0.017139,0.024638
60905,1.6567e+09,0,0,0,0,0,5.1,0.66,0,0,0.5,0.0028983,0.016251,0.023083
60948,1.6567e+09,0,0,0,0,0,5.11,0.66,0,0,0.5,0.0022087,0.015335,0.021618
60991,1.6567e+09,0,0,0,0,0,5.11,0.66,0,0,0.5,0.0017479,0.014467,0.020191
61032,1.6567e+09,0,0,0,0,0,5.12,0.66,0,0,0.5,0.00093383,0.013484,0.018835
61071,1.6567e+09,0,0,0,0,0,5.12,0.66,0,0,0.5,0.0005099,0.0127,0.017064
61115,1.6567e+09,0,0,0,0,0,5.12,0.66,0,0,0.5,0.00028788,0.011939,0.015666
61157,1.6567e+09,0,0,0,0,0,5.13,0.66,0,0,0.5,0.00031265,0.01121,0.014374
61201,1.6567e+09,0,0,0,0,0,5.13,0.66,0,0,0.5,0.00031265,0.01121,0.014374
61245,1.6567e+09,0,0,0,0,0,5.13,0.66,0,0,0.5,0.00052502,0.010522,0.013192
61291,1.6567e+09,0,0,0,0,0,5.14,0.66,0,0,0.5,0.00072594,0.0098624,0.012045
61336,1.6568e+09,0,0,0,0,0,5.15,0.66,0,0,0.5,0.00086132,0.0092389,0.010965
61376,1.6568e+09,0,0,0,0,0,5.14,0.66,0,0,0.5,0.0051385,0.011682,0.023696
61421,1.6568e+09,0,0,0,0,0,5.14,0.66,0,0,0.5,0.0052681,0.011471,0.025866
61462,1.6568e+09,0,0,0,0,0,5.14,0.66,0,0,0.5,0.0048624,0.011,0.024044
61508,1.6568e+09,0,0,0,0,0,5.15,0.66,0,0,0.5,0.004892,0.010434,0.02233
61550,1.6568e+09,0,0,0,0,0,5.16,0.66,0,0,0.5,0.0048998,0.0099234,0.020772
61595,1.6568e+09,0,0,0,0,0,5.16,0.66,0,0,0.5,0.0048887,0.0094469,0.019199
61639,1.6568e+09,0,0,0,0,0,5.17,0.66,0,0,0.5,0.0048659,0.0090138,0.017771
61684,1.6568e+09,0,0,0,0,0,5.17,0.66,0,0,0.5,0.0048224,0.0086015,0.016405
61732,1.6569e+09,0,0,0,0,0,5.18,0.66,0,0,0.5,0.0047707,0.0081602,0.015108
61778,1.6569e+09,0,0,0,0,0,5.18,0.66,0,0,0.5,0.0045121,0.0078276,0.013962
61822,1.6569e+09,0,0,0,0,0,5.18,0.66,0,0,0.5,0.0045121,0.0078276,0.013962
61867,1.6569e+09,0,0,0,0,0,5.18,0.66,0,0,0.5,0.0042539,0.0076857,0.016791
61905,1.6569e+09,0,0,0,0,0,5.19,0.66,0,0,0.5,0.0042386,0.0073292,0.015534
61949,1.6569e+09,0,0,0,0,0,5.19,0.66,0,0,0.5,0.0039791,0.0069818,0.014368
61993,1.6569e+09,0,0,0,0,0,5.19,0.66,0,0,0.5,0.003722,0.0066589,0.013282
62038,1.6569e+09,0,0,0,0,0,5.2,0.66,0,0,0.5,0.0033907,0.0063651,0.012282
62083,1.6569e+09,0,0,0,0,0,5.2,0.66,0,0,0.5,0.0031297,0.0061168,0.01143
62133,1.657e+09,0,0,0,0,0,5.19,0.66,0,0,0.5,0.0011686,0.011702,0.031605
62178,1.657e+09,0,0,0,0,0,5.2,0.66,0,0,0.5,0.00084114,0.010921,0.029438
62223,1.657e+09,0,0,0,0,0,5.2,0.66,0,0,0.5,0.00054587,0.010166,0.027297
62269,1.657e+09,0,0,0,0,0,5.21,0.66,0,0,0.5,0.00030347,0.0096114,0.026602
62314,1.657e+09,0,0,0,0,0,5.21,0.66,0,0,0.5,0.00034291,0.0090204,0.024622
62359,1.657e+09,0,0,0,0,0,5.22,0.66,0,0,0.5,0.00052898,0.0083571,0.022749
62404,1.657e+09,0,0,0,0,0,5.22,0.66,0,0,0.5,0.00075925,0.0077252,0.020942
62448,1.657e+09,0,0,0,0,0,5.23,0.66,0,0,0.5,0.00092884,0.0071385,0.019234
62493,1.6571e+09,0,0,0,0,0,5.23,0.66,0,0,0.5,0.0011284,0.0065608,0.017668
62537,1.6571e+09,0,0,0,0,0,5.23,0.66,0,0,0.5,0.0011284,0.0065608,0.017668
62586,1.6571e+09,0,0,0,0,0,5.24,0.66,0,0,0.5,0.001184,0.0060274,0.016101
62632,1.6571e+09,0,0,0,0,0,5.24,0.66,0,0,0.5,0.0012335,0.0055067,0.014682
62676,1.6571e+09,0,0,0,0,0,5.25,0.66,0,0,0.5,0.0012635,0.0049999,0.013323
62721,1.6571e+09,0,0,0,0,0,5.25,0.66,0,0,0.5,0.0012732,0.0045295,0.012006
62765,1.6571e+09,0,0,0,0,0,5.26,0.66,0,0,0.5,0.0014225,0.0041684,0.010751
62812,1.6571e+09,0,0,0,0,0,5.25,0.66,0,0,0.5,0.0013654,0.0051651,0.02283
62856,1.6571e+09,0,0,0,0,0,5.26,0.66,0,0,0.5,0.0013155,0.0046628,0.021211
62903,1.6572e+09,0,0,0,0,0,5.25,0.66,0,0,0.5,0.0026266,0.012806,0.033496
62945,1.6572e+09,0,0,0,0,0,5.26,0.66,0,0,0.5,0.0026951,0.012044,0.031252
62996,1.6572e+09,0,0,0,0,0,5.26,0.66,0,0,0.5,0.002766,0.0113,0.029135
63040,1.6572e+09,0,0,0,0,0,5.27,0.66,0,0,0.5,0.0028412,0.010656,0.027185
63086,1.6572e+09,0,0,0,0,0,5.27,0.66,0,0,0.5,0.0028412,0.010656,0.027185
63131,1.6572e+09,0,0,0,0,0,5.27,0.66,0,0,0.5,0.0029186,0.0099821,0.025284
63173,1.6572e+09,0,0,0,0,0,5.28,0.66,0,0,0.5,0.0025559,0.0093918,0.023474
