LineNo,TimeUS,C,MI,BI,GI,AI,SS
1.381e+05,1.6757e+09,0,0,0,0,0,0
1.3815e+05,1.6757e+09,0,0,0,0,0,0
1.382e+05,1.6757e+09,0,0,0,0,0,0
1.3824e+05,1.6757e+09,0,0,0,0,0,0
1.3829e+05,1.6757e+09,0,0,0,0,0,0
1.3833e+05,1.6758e+09,0,0,0,0,0,0
1.3837e+05,1.6758e+09,0,0,0,0,0,0
1.3841e+05,1.6758e+09,0,0,0,0,0,0
1.3846e+05,1.6758e+09,0,0,0,0,0,0
1.385e+05,1.6758e+09,0,0,0,0,0,0
1.3855e+05,1.6758e+09,0,0,0,0,0,0
1.386e+05,1.6758e+09,0,0,0,0,0,0
1.3864e+05,1.6758e+09,0,0,0,0,0,0
1.3869e+05,1.6758e+09,0,0,0,0,0,0
1.3873e+05,1.6759e+09,0,0,0,0,0,0
1.3877e+05,1.6759e+09,0,0,0,0,0,0
1.3882e+05,1.6759e+09,0,0,0,0,0,0
1.3886e+05,1.6759e+09,0,0,0,0,0,0
1.3891e+05,1.6759e+09,0,0,0,0,0,0
1.3895e+05,1.6759e+09,0,0,0,0,0,0
1.39e+05,1.6759e+09,0,0,0,0,0,0
1.3905e+05,1.6759e+09,0,0,0,0,0,0
1.3909e+05,1.6759e+09,0,0,0,0,0,0
1.3914e+05,1.676e+09,0,0,0,0,0,0
1.3918e+05,1.676e+09,0,0,0,0,0,0
1.3923e+05,1.676e+09,0,0,0,0,0,0
1.3927e+05,1.676e+09,0,0,0,0,0,0
1.3932e+05,1.676e+09,0,0,0,0,0,0
1.3936e+05,1.676e+09,0,0,0,0,0,0
1.3941e+05,1.676e+09,0,0,0,0,0,0
1.3946e+05,1.676e+09,0,0,0,0,0,0
1.395e+05,1.676e+09,0,0,0,0,0,0
1.3955e+05,1.6761e+09,0,0,0,0,0,0
1.3959e+05,1.6761e+09,0,0,0,0,0,0
1.3964e+05,1.6761e+09,0,0,0,0,0,0
1.3967e+05,1.6761e+09,0,0,0,0,0,0
1.3972e+05,1.6761e+09,0,0,0,0,0,0
1.3976e+05,1.6761e+09,0,0,0,0,0,0
1.3981e+05,1.6761e+09,0,0,0,0,0,0
1.3985e+05,1.6761e+09,0,0,0,0,0,0
1.399e+05,1.6761e+09,0,0,0,0,0,0
1.3995e+05,1.6762e+09,0,0,0,0,0,0
1.3999e+05,1.6762e+09,0,0,0,0,0,0
1.4003e+05,1.6762e+09,0,0,0,0,0,0
1.4008e+05,1.6762e+09,0,0,0,0,0,0
1.4012e+05,1.6762e+09,0,0,0,0,0,0
1.4016e+05,1.6762e+09,0,0,0,0,0,0
1.4021e+05,1.6762e+09,0,0,0,0,0,0
1.4025e+05,1.6762e+09,0,0,0,0,0,0
1.403e+05,1.6762e+09,0,0,0,0,0,0
1.4034e+05,1.6763e+09,0,0,0,0,0,0
1.4039e+05,1.6763e+09,0,0,0,0,0,0
1.4043e+05,1.6763e+09,0,0,0,0,0,0
1.4048e+05,1.6763e+09,0,0,0,0,0,0
1.4052e+05,1.6763e+09,0,0,0,0,0,0
1.4056e+05,1.6763e+09,0,0,0,0,0,0
1.4061e+05,1.6763e+09,0,0,0,0,0,0
1.4065e+05,1.6763e+09,0,0,0,0,0,0
1.407e+05,1.6763e+09,0,0,0,0,0,0
1.4075e+05,1.6763e+09,0,0,0,0,0,0
1.4079e+05,1.6764e+09,0,0,0,0,0,0
1.4084e+05,1.6764e+09,0,0,0,0,0,0
1.4088e+05,1.6764e+09,0,0,0,0,0,0
1.4093e+05,1.6764e+09,0,0,0,0,0,0
1.4097e+05,1.6764e+09,0,0,0,0,0,0
1.4101e+05,1.6764e+09,0,0,0,0,0,0
1.4105e+05,1.6764e+09,0,0,0,0,0,0
1.411e+05,1.6764e+09,0,0,0,0,0,0
1.4114e+05,1.6764e+09,0,0,0,0,0,0
1.4119e+05,1.6765e+09,0,0,0,0,0,0
1.4124e+05,1.6765e+09,0,0,0,0,0,0
1.4128e+05,1.6765e+09,0,0,0,0,0,0
1.4133e+05,1.6765e+09,0,0,0,0,0,0
1.4137e+05,1.6765e+09,0,0,0,0,0,0
1.4142e+05,1.6765e+09,0,0,0,0,0,0
1.4146e+05,1.6765e+09,0,0,0,0,0,0
1.4151e+05,1.6765e+09,0,0,0,0,0,0
1.4156e+05,1.6766e+09,0,0,0,0,0,0
1.416e+05,1.6766e+09,0,0,0,0,0,0
1.4165e+05,1.6766e+09,0,0,0,0,0,0
1.4169e+05,1.6766e+09,0,0,0,0,0,0
1.4174e+05,1.6766e+09,0,0,0,0,0,0
1.4178e+05,1.6766e+09,0,0,0,0,0,0
1.4183e+05,1.6766e+09,0,0,0,0,0,0
1.4187e+05,1.6766e+09,0,0,0,0,0,0
1.4191e+05,1.6766e+09,0,0,0,0,0,0
1.4196e+05,1.6767e+09,0,0,0,0,0,0
1.42e+05,1.6767e+09,0,0,0,0,0,0
1.4205e+05,1.6767e+09,0,0,0,0,0,0
1.421e+05,1.6767e+09,0,0,0,0,0,0
1.4214e+05,1.6767e+09,0,0,0,0,0,0
1.4219e+05,1.6767e+09,0,0,0,0,0,0
1.4223e+05,1.6767e+09,0,0,0,0,0,0
1.4227e+05,1.6767e+09,0,0,0,0,0,0
1.4232e+05,1.6767e+09,0,0,0,0,0,0
1.4236e+05,1.6767e+09,0,0,0,0,0,0
1.4241e+05,1.6768e+09,0,0,0,0,0,0
1.4244e+05,1.6768e+09,0,0,0,0,0,0
1.4249e+05,1.6768e+09,0,0,0,0,0,0
1.4254e+05,1.6768e+09,0,0,0,0,0,0
1.4258e+05,1.6768e+09,0,0,0,0,0,0
1.4263e+05,1.6768e+09,0,0,0,0,0,0
1.4268e+05,1.6768e+09,0,0,0,0,0,0
1.4272e+05,1.6768e+09,0,0,0,0,0,0
1.4276e+05,1.6768e+09,0,0,0,0,0,0
1.4281e+05,1.6769e+09,0,0,0,0,0,0
1.4285e+05,1.6769e+09,0,0,0,0,0,0
1.429e+05,1.6769e+09,0,0,0,0,0,0
1.4294e+05,1.6769e+09,0,0,0,0,0,0
1.4299e+05,1.6769e+09,0,0,0,0,0,0
1.4304e+05,1.6769e+09,0,0,0,0,0,0
1.4308e+05,1.6769e+09,0,0,0,0,0,0
1.4313e+05,1.6769e+09,0,0,0,0,0,0
1.4317e+05,1.6769e+09,0,0,0,0,0,0
1.4321e+05,1.677e+09,0,0,0,0,0,0
1.4325e+05,1.677e+09,0,0,0,0,0,0
1.433e+05,1.677e+09,0,0,0,0,0,0
1.4334e+05,1.677e+09,0,0,0,0,0,0
1.4338e+05,1.677e+09,0,0,0,0,0,0
1.4344e+05,1.677e+09,0,0,0,0,0,0
1.4348e+05,1.677e+09,0,0,0,0,0,0
1.4352e+05,1.677e+09,0,0,0,0,0,0
1.4357e+05,1.677e+09,0,0,0,0,0,0
1.4362e+05,1.6771e+09,0,0,0,0,0,0
1.4366e+05,1.6771e+09,0,0,0,0,0,0
1.437e+05,1.6771e+09,0,0,0,0,0,0
1.4375e+05,1.6771e+09,0,0,0,0,0,0
1.4379e+05,1.6771e+09,0,0,0,0,0,0
1.4384e+05,1.6771e+09,0,0,0,0,0,0
1.4389e+05,1.6771e+09,0,0,0,0,0,0
1.4393e+05,1.6771e+09,0,0,0,0,0,0
1.4398e+05,1.6771e+09,0,0,0,0,0,0
1.4402e+05,1.6772e+09,0,0,0,0,0,0
1.4406e+05,1.6772e+09,0,0,0,0,0,0
1.441e+05,1.6772e+09,0,0,0,0,0,0
1.4415e+05,1.6772e+09,0,0,0,0,0,0
1.4419e+05,1.6772e+09,0,0,0,0,0,0
1.4424e+05,1.6772e+09,0,0,0,0,0,0
1.4429e+05,1.6772e+09,0,0,0,0,0,0
1.4433e+05,1.6772e+09,0,0,0,0,0,0
1.4438e+05,1.6772e+09,0,0,0,0,0,0
1.4442e+05,1.6773e+09,0,0,0,0,0,0
1.4447e+05,1.6773e+09,0,0,0,0,0,0
1.4451e+05,1.6773e+09,0,0,0,0,0,0
1.4456e+05,1.6773e+09,0,0,0,0,0,0
1.446e+05,1.6773e+09,0,0,0,0,0,0
1.4464e+05,1.6773e+09,0,0,0,0,0,0
1.4469e+05,1.6773e+09,0,0,0,0,0,0
1.4474e+05,1.6773e+09,0,0,0,0,0,0
1.4478e+05,1.6773e+09,0,0,0,0,0,0
1.4482e+05,1.6774e+09,0,0,0,0,0,0
1.4487e+05,1.6774e+09,0,0,0,0,0,0
1.4491e+05,1.6774e+09,0,0,0,0,0,0
1.4496e+05,1.6774e+09,0,0,0,0,0,0
1.45e+05,1.6774e+09,0,0,0,0,0,0
1.4504e+05,1.6774e+09,0,0,0,0,0,0
1.4509e+05,1.6774e+09,0,0,0,0,0,0
1.4514e+05,1.6774e+09,0,0,0,0,0,0
1.4518e+05,1.6774e+09,0,0,0,0,0,0
1.4523e+05,1.6775e+09,0,0,0,0,0,0
1.4527e+05,1.6775e+09,0,0,0,0,0,0
1.4532e+05,1.6775e+09,0,0,0,0,0,0
1.4536e+05,1.6775e+09,0,0,0,0,0,0
1.454e+05,1.6775e+09,0,0,0,0,0,0
1.4545e+05,1.6775e+09,0,0,0,0,0,0
1.455e+05,1.6775e+09,0,0,0,0,0,0
1.4554e+05,1.6775e+09,0,0,0,0,0,0
1.4559e+05,1.6775e+09,0,0,0,0,0,0
1.4564e+05,1.6776e+09,0,0,0,0,0,0
1.4568e+05,1.6776e+09,0,0,0,0,0,0
1.4572e+05,1.6776e+09,0,0,0,0,0,0
1.4577e+05,1.6776e+09,0,0,0,0,0,0
1.4581e+05,1.6776e+09,0,0,0,0,0,0
1.4585e+05,1.6776e+09,0,0,0,0,0,0
1.459e+05,1.6776e+09,0,0,0,0,0,0
1.4594e+05,1.6776e+09,0,0,0,0,0,0
1.4598e+05,1.6776e+09,0,0,0,0,0,0
1.4604e+05,1.6777e+09,0,0,0,0,0,0
1.4608e+05,1.6777e+09,0,0,0,0,0,0
1.4612e+05,1.6777e+09,0,0,0,0,0,0
1.4617e+05,1.6777e+09,0,0,0,0,0,0
1.4621e+05,1.6777e+09,0,0,0,0,0,0
1.4626e+05,1.6777e+09,0,0,0,0,0,0
1.463e+05,1.6777e+09,0,0,0,0,0,0
1.4635e+05,1.6777e+09,0,0,0,0,0,0
1.4639e+05,1.6777e+09,0,0,0,0,0,0
1.4643e+05,1.6778e+09,0,0,0,0,0,0
1.4648e+05,1.6778e+09,0,0,0,0,0,0
1.4653e+05,1.6778e+09,0,0,0,0,0,0
1.4657e+05,1.6778e+09,0,0,0,0,0,0
1.4662e+05,1.6778e+09,0,0,0,0,0,0
1.4666e+05,1.6778e+09,0,0,0,0,0,0
1.467e+05,1.6778e+09,0,0,0,0,0,0
1.4675e+05,1.6778e+09,0,0,0,0,0,0
1.4679e+05,1.6778e+09,0,0,0,0,0,0
1.4684e+05,1.6779e+09,0,0,0,0,0,0
1.4689e+05,1.6779e+09,0,0,0,0,0,0
1.4693e+05,1.6779e+09,0,0,0,0,0,0
1.4698e+05,1.6779e+09,0,0,0,0,0,0
1.4702e+05,1.6779e+09,0,0,0,0,0,0
1.4706e+05,1.6779e+09,0,0,0,0,0,0
1.4711e+05,1.6779e+09,0,0,0,0,0,0
1.4715e+05,1.6779e+09,0,0,0,0,0,0
1.472e+05,1.6779e+09,0,0,0,0,0,0
1.4724e+05,1.678e+09,0,0,0,0,0,0
1.4729e+05,1.678e+09,0,0,0,0,0,0
1.4733e+05,1.678e+09,0,0,0,0,0,0
1.4738e+05,1.678e+09,0,0,0,0,0,0
1.4743e+05,1.678e+09,0,0,0,0,0,0
1.4747e+05,1.678e+09,0,0,0,0,0,0
1.4751e+05,1.678e+09,0,0,0,0,0,0
1.4756e+05,1.678e+09,0,0,0,0,0,0
1.476e+05,1.678e+09,0,0,0,0,0,0
1.4765e+05,1.6781e+09,0,0,0,0,0,0
1.4769e+05,1.6781e+09,0,0,0,0,0,0
1.4774e+05,1.6781e+09,0,0,0,0,0,0
1.4778e+05,1.6781e+09,0,0,0,0,0,0
1.4783e+05,1.6781e+09,0,0,0,0,0,0
1.4787e+05,1.6781e+09,0,0,0,0,0,0
1.4792e+05,1.6781e+09,0,0,0,0,0,0
1.4796e+05,1.6781e+09,0,0,0,0,0,0
1.48e+05,1.6781e+09,0,0,0,0,0,0
1.4805e+05,1.6782e+09,0,0,0,0,0,0
1.4809e+05,1.6782e+09,0,0,0,0,0,0
1.4814e+05,1.6782e+09,0,0,0,0,0,0
1.4819e+05,1.6782e+09,0,0,0,0,0,0
1.4823e+05,1.6782e+09,0,0,0,0,0,0
1.4828e+05,1.6782e+09,0,0,0,0,0,0
1.4832e+05,1.6782e+09,0,0,0,0,0,0
1.4837e+05,1.6782e+09,0,0,0,0,0,0
1.4841e+05,1.6782e+09,0,0,0,0,0,0
1.4845e+05,1.6783e+09,0,0,0,0,0,0
1.485e+05,1.6783e+09,0,0,0,0,0,0
1.4854e+05,1.6783e+09,0,0,0,0,0,0
1.4859e+05,1.6783e+09,0,0,0,0,0,0
1.4864e+05,1.6783e+09,0,0,0,0,0,0
1.4868e+05,1.6783e+09,0,0,0,0,0,0
1.4873e+05,1.6783e+09,0,0,0,0,0,0
1.4877e+05,1.6783e+09,0,0,0,0,0,0
1.4881e+05,1.6783e+09,0,0,0,0,0,0
1.4886e+05,1.6784e+09,0,0,0,0,0,0
1.489e+05,1.6784e+09,0,0,0,0,0,0
1.4894e+05,1.6784e+09,0,0,0,0,0,0
1.4898e+05,1.6784e+09,0,0,0,0,0,0
1.4903e+05,1.6784e+09,0,0,0,0,0,0
1.4908e+05,1.6784e+09,0,0,0,0,0,0
1.4912e+05,1.6784e+09,0,0,0,0,0,0
1.4917e+05,1.6784e+09,0,0,0,0,0,0
1.4921e+05,1.6784e+09,0,0,0,0,0,0
1.4926e+05,1.6785e+09,0,0,0,0,0,0
1.493e+05,1.6785e+09,0,0,0,0,0,0
1.4934e+05,1.6785e+09,0,0,0,0,0,0
1.4939e+05,1.6785e+09,0,0,0,0,0,0
1.4943e+05,1.6785e+09,0,0,0,0,0,0
1.4948e+05,1.6785e+09,0,0,0,0,0,0
1.4952e+05,1.6785e+09,0,0,0,0,0,0
1.4957e+05,1.6785e+09,0,0,0,0,0,0
1.4962e+05,1.6785e+09,0,0,0,0,0,0
1.4966e+05,1.6786e+09,0,0,0,0,0,0
1.497e+05,1.6786e+09,0,0,0,0,0,0
1.4975e+05,1.6786e+09,0,0,0,0,0,0
1.4979e+05,1.6786e+09,0,0,0,0,0,0
1.4984e+05,1.6786e+09,0,0,0,0,0,0
1.4988e+05,1.6786e+09,0,0,0,0,0,0
1.4993e+05,1.6786e+09,0,0,0,0,0,0
1.4997e+05,1.6786e+09,0,0,0,0,0,0
1.5002e+05,1.6786e+09,0,0,0,0,0,0
1.5006e+05,1.6787e+09,0,0,0,0,0,0
1.501e+05,1.6787e+09,0,0,0,0,0,0
1.5015e+05,1.6787e+09,0,0,0,0,0,0
1.502e+05,1.6787e+09,0,0,0,0,0,0
1.5024e+05,1.6787e+09,0,0,0,0,0,0
1.5028e+05,1.6787e+09,0,0,0,0,0,0
1.5033e+05,1.6787e+09,0,0,0,0,0,0
1.5038e+05,1.6787e+09,0,0,0,0,0,0
1.5042e+05,1.6787e+09,0,0,0,0,0,0
1.5047e+05,1.6788e+09,0,0,0,0,0,0
1.5051e+05,1.6788e+09,0,0,0,0,0,0
1.5055e+05,1.6788e+09,0,0,0,0,0,0
1.506e+05,1.6788e+09,0,0,0,0,0,0
1.5064e+05,1.6788e+09,0,0,0,0,0,0
1.5069e+05,1.6788e+09,0,0,0,0,0,0
1.5073e+05,1.6788e+09,0,0,0,0,0,0
1.5078e+05,1.6788e+09,0,0,0,0,0,0
1.5082e+05,1.6788e+09,0,0,0,0,0,0
1.5087e+05,1.6789e+09,0,0,0,0,0,0
1.5092e+05,1.6789e+09,0,0,0,0,0,0
1.5096e+05,1.6789e+09,0,0,0,0,0,0
1.51e+05,1.6789e+09,0,0,0,0,0,0
1.5105e+05,1.6789e+09,0,0,0,0,0,0
1.5109e+05,1.6789e+09,0,0,0,0,0,0
1.5114e+05,1.6789e+09,0,0,0,0,0,0
1.5118e+05,1.6789e+09,0,0,0,0,0,0
1.5123e+05,1.6789e+09,0,0,0,0,0,0
1.5128e+05,1.679e+09,0,0,0,0,0,0
1.5132e+05,1.679e+09,0,0,0,0,0,0
1.5136e+05,1.679e+09,0,0,0,0,0,0
1.514e+05,1.679e+09,0,0,0,0,0,0
1.5145e+05,1.679e+09,0,0,0,0,0,0
1.5149e+05,1.679e+09,0,0,0,0,0,0
1.5154e+05,1.679e+09,0,0,0,0,0,0
1.5159e+05,1.679e+09,0,0,0,0,0,0
1.5163e+05,1.679e+09,0,0,0,0,0,0
1.5168e+05,1.679e+09,0,0,0,0,0,0
1.5172e+05,1.6791e+09,0,0,0,0,0,0
1.5177e+05,1.6791e+09,0,0,0,0,0,0
1.5182e+05,1.6791e+09,0,0,0,0,0,0
1.5186e+05,1.6791e+09,0,0,0,0,0,0
1.519e+05,1.6791e+09,0,0,0,0,0,0
1.5195e+05,1.6791e+09,0,0,0,0,0,0
1.5199e+05,1.6791e+09,0,0,0,0,0,0
1.5204e+05,1.6791e+09,0,0,0,0,0,0
1.5208e+05,1.6791e+09,0,0,0,0,0,0
1.5213e+05,1.6792e+09,0,0,0,0,0,0
1.5217e+05,1.6792e+09,0,0,0,0,0,0
1.5222e+05,1.6792e+09,0,0,0,0,0,0
1.5226e+05,1.6792e+09,0,0,0,0,0,0
1.523e+05,1.6792e+09,0,0,0,0,0,0
1.5235e+05,1.6792e+09,0,0,0,0,0,0
1.5239e+05,1.6792e+09,0,0,0,0,0,0
1.5244e+05,1.6792e+09,0,0,0,0,0,0
1.5248e+05,1.6792e+09,0,0,0,0,0,0
1.5252e+05,1.6793e+09,0,0,0,0,0,0
1.5257e+05,1.6793e+09,0,0,0,0,0,0
1.5262e+05,1.6793e+09,0,0,0,0,0,0
1.5266e+05,1.6793e+09,0,0,0,0,0,0
1.5271e+05,1.6793e+09,0,0,0,0,0,0
1.5275e+05,1.6793e+09,0,0,0,0,0,0
1.528e+05,1.6793e+09,0,0,0,0,0,0
1.5284e+05,1.6793e+09,0,0,0,0,0,0
1.5288e+05,1.6794e+09,0,0,0,0,0,0
1.5293e+05,1.6794e+09,0,0,0,0,0,0
1.5297e+05,1.6794e+09,0,0,0,0,0,0
1.5302e+05,1.6794e+09,0,0,0,0,0,0
1.5307e+05,1.6794e+09,0,0,0,0,0,0
1.5311e+05,1.6794e+09,0,0,0,0,0,0
1.5316e+05,1.6794e+09,0,0,0,0,0,0
1.532e+05,1.6794e+09,0,0,0,0,0,0
1.5324e+05,1.6794e+09,0,0,0,0,0,0
1.5329e+05,1.6794e+09,0,0,0,0,0,0
1.5333e+05,1.6795e+09,0,0,0,0,0,0
1.5338e+05,1.6795e+09,0,0,0,0,0,0
1.5343e+05,1.6795e+09,0,0,0,0,0,0
1.5347e+05,1.6795e+09,0,0,0,0,0,0
1.5352e+05,1.6795e+09,0,0,0,0,0,0
1.5356e+05,1.6795e+09,0,0,0,0,0,0
1.5361e+05,1.6795e+09,0,0,0,0,0,0
1.5365e+05,1.6795e+09,0,0,0,0,0,0
1.5369e+05,1.6796e+09,0,0,0,0,0,0
1.5374e+05,1.6796e+09,0,0,0,0,0,0
1.5378e+05,1.6796e+09,0,0,0,0,0,0
1.5383e+05,1.6796e+09,0,0,0,0,0,0
1.5388e+05,1.6796e+09,0,0,0,0,0,0
1.5392e+05,1.6796e+09,0,0,0,0,0,0
1.5397e+05,1.6796e+09,0,0,0,0,0,0
1.5401e+05,1.6796e+09,0,0,0,0,0,0
1.5405e+05,1.6796e+09,0,0,0,0,0,0
1.541e+05,1.6797e+09,0,0,0,0,0,0
1.5415e+05,1.6797e+09,0,0,0,0,0,0
1.5419e+05,1.6797e+09,0,0,0,0,0,0
1.5424e+05,1.6797e+09,0,0,0,0,0,0
1.5428e+05,1.6797e+09,0,0,0,0,0,0
1.5433e+05,1.6797e+09,0,0,0,0,0,0
1.5437e+05,1.6797e+09,0,0,0,0,0,0
1.5442e+05,1.6797e+09,0,0,0,0,0,0
1.5446e+05,1.6797e+09,0,0,0,0,0,0
1.5451e+05,1.6798e+09,0,0,0,0,0,0
1.5455e+05,1.6798e+09,0,0,0,0,0,0
1.5459e+05,1.6798e+09,0,0,0,0,0,0
1.5464e+05,1.6798e+09,0,0,0,0,0,0
1.5468e+05,1.6798e+09,0,0,0,0,0,0
1.5473e+05,1.6798e+09,0,0,0,0,0,0
1.5477e+05,1.6798e+09,0,0,0,0,0,0
1.5481e+05,1.6798e+09,0,0,0,0,0,0
1.5486e+05,1.6798e+09,0,0,0,0,0,0
1.549e+05,1.6799e+09,0,0,0,0,0,0
1.5494e+05,1.6799e+09,0,0,0,0,0,0
1.5498e+05,1.6799e+09,0,0,0,0,0,0
1.5502e+05,1.6799e+09,0,0,0,0,0,0
1.5506e+05,1.6799e+09,0,0,0,0,0,0
1.5511e+05,1.6799e+09,0,0,0,0,0,0
1.5515e+05,1.6799e+09,0,0,0,0,0,0
1.552e+05,1.6799e+09,0,0,0,0,0,0
1.5524e+05,1.6799e+09,0,0,0,0,0,0
1.5528e+05,1.6799e+09,0,0,0,0,0,0
1.5532e+05,1.68e+09,0,0,0,0,0,0
1.5536e+05,1.68e+09,0,0,0,0,0,0
1.5541e+05,1.68e+09,0,0,0,0,0,0
1.5545e+05,1.68e+09,0,0,0,0,0,0
1.5549e+05,1.68e+09,0,0,0,0,0,0
1.5554e+05,1.68e+09,0,0,0,0,0,0
1.5559e+05,1.68e+09,0,0,0,0,0,0
1.5564e+05,1.68e+09,0,0,0,0,0,0
1.5568e+05,1.68e+09,0,0,0,0,0,0
1.5572e+05,1.6801e+09,0,0,0,0,0,0
1.5576e+05,1.6801e+09,0,0,0,0,0,0
1.5581e+05,1.6801e+09,0,0,0,0,0,0
1.5585e+05,1.6801e+09,0,0,0,0,0,0
1.559e+05,1.6801e+09,0,0,0,0,0,0
1.5594e+05,1.6801e+09,0,0,0,0,0,0
1.5599e+05,1.6801e+09,0,0,0,0,0,0
1.5604e+05,1.6801e+09,0,0,0,0,0,0
1.5608e+05,1.6801e+09,0,0,0,0,0,0
1.5612e+05,1.6802e+09,0,0,0,0,0,0
1.5617e+05,1.6802e+09,0,0,0,0,0,0
1.5621e+05,1.6802e+09,0,0,0,0,0,0
1.5626e+05,1.6802e+09,0,0,0,0,0,0
1.563e+05,1.6802e+09,0,0,0,0,0,0
1.5634e+05,1.6802e+09,0,0,0,0,0,0
1.5639e+05,1.6802e+09,0,0,0,0,0,0
1.5644e+05,1.6802e+09,0,0,0,0,0,0
1.5648e+05,1.6802e+09,0,0,0,0,0,0
1.5653e+05,1.6803e+09,0,0,0,0,0,0
1.5657e+05,1.6803e+09,0,0,0,0,0,0
1.5662e+05,1.6803e+09,0,0,0,0,0,0
1.5666e+05,1.6803e+09,0,0,0,0,0,0
1.567e+05,1.6803e+09,0,0,0,0,0,0
1.5675e+05,1.6803e+09,0,0,0,0,0,0
1.5679e+05,1.6803e+09,0,0,0,0,0,0
1.5684e+05,1.6803e+09,0,0,0,0,0,0
1.5689e+05,1.6803e+09,0,0,0,0,0,0
1.5693e+05,1.6804e+09,0,0,0,0,0,0
1.5698e+05,1.6804e+09,0,0,0,0,0,0
1.5702e+05,1.6804e+09,0,0,0,0,0,0
1.5707e+05,1.6804e+09,0,0,0,0,0,0
1.5711e+05,1.6804e+09,0,0,0,0,0,0
1.5716e+05,1.6804e+09,0,0,0,0,0,0
1.572e+05,1.6804e+09,0,0,0,0,0,0
1.5724e+05,1.6804e+09,0,0,0,0,0,0
1.5729e+05,1.6805e+09,0,0,0,0,0,0
1.5734e+05,1.6805e+09,0,0,0,0,0,0
1.5738e+05,1.6805e+09,0,0,0,0,0,0
1.5743e+05,1.6805e+09,0,0,0,0,0,0
1.5748e+05,1.6805e+09,0,0,0,0,0,0
1.5752e+05,1.6805e+09,0,0,0,0,0,0
1.5757e+05,1.6805e+09,0,0,0,0,0,0
1.5761e+05,1.6805e+09,0,0,0,0,0,0
1.5766e+05,1.6805e+09,0,0,0,0,0,0
1.577e+05,1.6806e+09,0,0,0,0,0,0
1.5775e+05,1.6806e+09,0,0,0,0,0,0
1.5779e+05,1.6806e+09,0,0,0,0,0,0
1.5784e+05,1.6806e+09,0,0,0,0,0,0
1.5788e+05,1.6806e+09,0,0,0,0,0,0
1.5792e+05,1.6806e+09,0,0,0,0,0,0
1.5797e+05,1.6806e+09,0,0,0,0,0,0
1.5801e+05,1.6806e+09,0,0,0,0,0,0
1.5806e+05,1.6806e+09,0,0,0,0,0,0
1.581e+05,1.6806e+09,0,0,0,0,0,0
1.5814e+05,1.6807e+09,0,0,0,0,0,0
1.5819e+05,1.6807e+09,0,0,0,0,0,0
1.5824e+05,1.6807e+09,0,0,0,0,0,0
1.5828e+05,1.6807e+09,0,0,0,0,0,0
1.5833e+05,1.6807e+09,0,0,0,0,0,0
1.5838e+05,1.6807e+09,0,0,0,0,0,0
1.5842e+05,1.6807e+09,0,0,0,0,0,0
1.5846e+05,1.6807e+09,0,0,0,0,0,0
1.5851e+05,1.6807e+09,0,0,0,0,0,0
1.5855e+05,1.6808e+09,0,0,0,0,0,0
1.5859e+05,1.6808e+09,0,0,0,0,0,0
1.5864e+05,1.6808e+09,0,0,0,0,0,0
1.5869e+05,1.6808e+09,0,0,0,0,0,0
1.5874e+05,1.6808e+09,0,0,0,0,0,0
1.5878e+05,1.6808e+09,0,0,0,0,0,0
1.5882e+05,1.6808e+09,0,0,0,0,0,0
1.5887e+05,1.6808e+09,0,0,0,0,0,0
1.5891e+05,1.6808e+09,0,0,0,0,0,0
1.5896e+05,1.6809e+09,0,0,0,0,0,0
1.59e+05,1.6809e+09,0,0,0,0,0,0
1.5905e+05,1.6809e+09,0,0,0,0,0,0
1.5909e+05,1.6809e+09,0,0,0,0,0,0
1.5914e+05,1.6809e+09,0,0,0,0,0,0
1.5918e+05,1.6809e+09,0,0,0,0,0,0
1.5922e+05,1.6809e+09,0,0,0,0,0,0
1.5927e+05,1.6809e+09,0,0,0,0,0,0
1.5931e+05,1.6809e+09,0,0,0,0,0,0
1.5936e+05,1.681e+09,0,0,0,0,0,0
1.594e+05,1.681e+09,0,0,0,0,0,0
1.5944e+05,1.681e+09,0,0,0,0,0,0
1.5949e+05,1.681e+09,0,0,0,0,0,0
1.5954e+05,1.681e+09,0,0,0,0,0,0
1.5958e+05,1.681e+09,0,0,0,0,0,0
1.5963e+05,1.681e+09,0,0,0,0,0,0
1.5967e+05,1.681e+09,0,0,0,0,0,0
1.5972e+05,1.681e+09,0,0,0,0,0,0
1.5976e+05,1.6811e+09,0,0,0,0,0,0
1.598e+05,1.6811e+09,0,0,0,0,0,0
1.5985e+05,1.6811e+09,0,0,0,0,0,0
1.599e+05,1.6811e+09,0,0,0,0,0,0
1.5994e+05,1.6811e+09,0,0,0,0,0,0
1.5999e+05,1.6811e+09,0,0,0,0,0,0
1.6003e+05,1.6811e+09,0,0,0,0,0,0
1.6008e+05,1.6811e+09,0,0,0,0,0,0
1.6012e+05,1.6811e+09,0,0,0,0,0,0
1.6017e+05,1.6812e+09,0,0,0,0,0,0
1.6021e+05,1.6812e+09,0,0,0,0,0,0
1.6026e+05,1.6812e+09,0,0,0,0,0,0
1.603e+05,1.6812e+09,0,0,0,0,0,0
1.6035e+05,1.6812e+09,0,0,0,0,0,0
1.6039e+05,1.6812e+09,0,0,0,0,0,0
1.6044e+05,1.6812e+09,0,0,0,0,0,0
1.6048e+05,1.6812e+09,0,0,0,0,0,0
1.6053e+05,1.6812e+09,0,0,0,0,0,0
