LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
3.773e+05,1.7351e+09,2,58,-137,447,-399,44,42,0,0,0,1,1.7351e+09
3.7774e+05,1.7352e+09,2,55,-137,454,-399,44,42,0,0,0,1,1.7352e+09
3.7816e+05,1.7353e+09,2,67,-147,443,-399,44,42,0,0,0,1,1.7353e+09
3.7859e+05,1.7354e+09,2,59,-144,458,-399,44,42,0,0,0,1,1.7354e+09
3.7903e+05,1.7355e+09,2,51,-144,449,-399,44,42,0,0,0,1,1.7355e+09
3.7945e+05,1.7356e+09,2,47,-141,451,-399,44,42,0,0,0,1,1.7356e+09
3.7989e+05,1.7357e+09,2,51,-135,457,-399,44,42,0,0,0,1,1.7357e+09
3.8033e+05,1.7358e+09,2,50,-141,450,-399,44,42,0,0,0,1,1.7358e+09
3.8078e+05,1.7359e+09,2,42,-141,471,-399,44,42,0,0,0,1,1.7359e+09
3.8119e+05,1.736e+09,2,57,-141,450,-399,44,42,0,0,0,1,1.736e+09
3.8164e+05,1.7361e+09,2,55,-147,458,-399,44,42,0,0,0,1,1.7361e+09
3.8208e+05,1.7363e+09,2,51,-130,457,-399,44,42,0,0,0,1,1.7363e+09
3.8252e+05,1.7364e+09,2,46,-114,474,-399,44,42,0,0,0,1,1.7364e+09
3.8288e+05,1.7365e+09,2,34,-113,479,-399,44,42,0,0,0,1,1.7365e+09
3.8328e+05,1.7366e+09,2,37,-126,478,-399,44,42,0,0,0,1,1.7366e+09
3.8372e+05,1.7367e+09,2,41,-136,466,-399,44,42,0,0,0,1,1.7367e+09
3.8416e+05,1.7368e+09,2,47,-147,471,-399,44,42,0,0,0,1,1.7368e+09
3.8461e+05,1.7369e+09,2,49,-156,464,-399,44,42,0,0,0,1,1.7369e+09
3.8502e+05,1.737e+09,2,38,-166,458,-399,44,42,0,0,0,1,1.737e+09
3.8546e+05,1.7371e+09,2,36,-171,462,-399,44,42,0,0,0,1,1.7371e+09
3.8588e+05,1.7372e+09,2,35,-154,465,-399,44,42,0,0,0,1,1.7372e+09
3.8632e+05,1.7373e+09,2,52,-149,458,-399,44,42,0,0,0,1,1.7373e+09
3.8676e+05,1.7374e+09,2,44,-150,458,-399,44,42,0,0,0,1,1.7374e+09
3.8717e+05,1.7375e+09,2,49,-155,466,-399,44,42,0,0,0,1,1.7375e+09
3.876e+05,1.7376e+09,2,51,-147,454,-399,44,42,0,0,0,1,1.7376e+09
3.8799e+05,1.7378e+09,2,60,-141,452,-399,44,42,0,0,0,1,1.7378e+09
3.8844e+05,1.7379e+09,2,52,-148,461,-399,44,42,0,0,0,1,1.7379e+09
3.8885e+05,1.738e+09,2,55,-156,468,-399,44,42,0,0,0,1,1.738e+09
3.893e+05,1.7381e+09,2,52,-149,463,-399,44,42,0,0,0,1,1.7381e+09
3.8974e+05,1.7382e+09,2,49,-153,469,-399,44,42,0,0,0,1,1.7382e+09
3.9018e+05,1.7383e+09,2,47,-159,467,-399,44,42,0,0,0,1,1.7383e+09
3.9062e+05,1.7384e+09,2,47,-147,462,-399,44,42,0,0,0,1,1.7384e+09
3.9107e+05,1.7385e+09,2,39,-161,468,-399,44,42,0,0,0,1,1.7385e+09
3.9151e+05,1.7386e+09,2,32,-147,469,-399,44,42,0,0,0,1,1.7386e+09
3.9192e+05,1.7387e+09,2,43,-148,464,-399,44,42,0,0,0,1,1.7387e+09
3.9237e+05,1.7388e+09,2,53,-139,458,-399,44,42,0,0,0,1,1.7388e+09
3.9278e+05,1.7389e+09,2,55,-143,459,-399,44,42,0,0,0,1,1.7389e+09
3.9318e+05,1.739e+09,2,58,-143,455,-399,44,42,0,0,0,1,1.739e+09
3.936e+05,1.7391e+09,2,54,-155,459,-399,44,42,0,0,0,1,1.7391e+09
3.9404e+05,1.7393e+09,2,54,-149,461,-399,44,42,0,0,0,1,1.7393e+09
3.9449e+05,1.7394e+09,2,69,-135,446,-399,44,42,0,0,0,1,1.7394e+09
3.9493e+05,1.7395e+09,2,68,-137,446,-399,44,42,0,0,0,1,1.7395e+09
3.9537e+05,1.7396e+09,2,65,-147,458,-399,44,42,0,0,0,1,1.7396e+09
3.9582e+05,1.7397e+09,2,59,-137,462,-399,44,42,0,0,0,1,1.7397e+09
3.9626e+05,1.7398e+09,2,63,-143,462,-399,44,42,0,0,0,1,1.7398e+09
3.967e+05,1.7399e+09,2,52,-144,460,-399,44,42,0,0,0,1,1.7399e+09
3.9714e+05,1.74e+09,2,59,-130,457,-399,44,42,0,0,0,1,1.74e+09
3.9759e+05,1.7401e+09,2,60,-134,454,-399,44,42,0,0,0,1,1.7401e+09
3.98e+05,1.7402e+09,2,71,-134,452,-399,44,42,0,0,0,1,1.7402e+09
3.9845e+05,1.7403e+09,2,63,-128,453,-399,44,42,0,0,0,1,1.7403e+09
3.9889e+05,1.7404e+09,2,59,-129,459,-399,44,42,0,0,0,1,1.7404e+09
3.9931e+05,1.7405e+09,2,69,-135,451,-399,44,42,0,0,0,1,1.7405e+09
3.9975e+05,1.7406e+09,2,59,-138,453,-399,44,42,0,0,0,1,1.7406e+09
4.0019e+05,1.7408e+09,2,59,-144,461,-399,44,42,0,0,0,1,1.7408e+09
4.006e+05,1.7409e+09,2,60,-136,462,-399,44,42,0,0,0,1,1.7409e+09
4.0104e+05,1.741e+09,2,58,-137,458,-399,44,42,0,0,0,1,1.741e+09
4.0149e+05,1.7411e+09,2,62,-135,453,-399,44,42,0,0,0,1,1.7411e+09
4.0193e+05,1.7412e+09,2,66,-134,458,-399,44,42,0,0,0,1,1.7412e+09
4.0237e+05,1.7413e+09,2,67,-138,448,-399,44,42,0,0,0,1,1.7413e+09
4.0281e+05,1.7414e+09,2,57,-141,453,-399,44,42,0,0,0,1,1.7414e+09
4.0326e+05,1.7415e+09,2,51,-159,461,-399,44,42,0,0,0,1,1.7415e+09
4.0367e+05,1.7416e+09,2,59,-165,461,-399,44,42,0,0,0,1,1.7416e+09
4.0411e+05,1.7417e+09,2,57,-180,458,-399,44,42,0,0,0,1,1.7417e+09
4.0452e+05,1.7418e+09,2,54,-172,461,-399,44,42,0,0,0,1,1.7418e+09
4.0497e+05,1.7419e+09,2,49,-177,456,-399,44,42,0,0,0,1,1.7419e+09
4.0541e+05,1.742e+09,2,47,-153,458,-399,44,42,0,0,0,1,1.742e+09
4.0583e+05,1.7421e+09,2,54,-144,455,-399,44,42,0,0,0,1,1.7421e+09
4.0627e+05,1.7423e+09,2,51,-135,458,-399,44,42,0,0,0,1,1.7423e+09
4.0671e+05,1.7424e+09,2,53,-132,462,-399,44,42,0,0,0,1,1.7424e+09
4.0714e+05,1.7425e+09,2,51,-135,467,-399,44,42,0,0,0,1,1.7425e+09
4.0756e+05,1.7426e+09,2,52,-137,468,-399,44,42,0,0,0,1,1.7426e+09
4.0801e+05,1.7427e+09,2,59,-142,460,-399,44,42,0,0,0,1,1.7427e+09
4.0845e+05,1.7428e+09,2,54,-146,461,-399,44,42,0,0,0,1,1.7428e+09
4.0889e+05,1.7429e+09,2,53,-152,458,-399,44,42,0,0,0,1,1.7429e+09
4.0934e+05,1.743e+09,2,55,-143,454,-399,44,42,0,0,0,1,1.743e+09
4.0975e+05,1.7431e+09,2,56,-138,467,-399,44,42,0,0,0,1,1.7431e+09
4.1019e+05,1.7432e+09,2,56,-131,460,-399,44,42,0,0,0,1,1.7432e+09
4.106e+05,1.7433e+09,2,47,-132,464,-399,44,42,0,0,0,1,1.7433e+09
4.1104e+05,1.7434e+09,2,46,-132,466,-399,44,42,0,0,0,1,1.7434e+09
4.1146e+05,1.7435e+09,2,64,-128,454,-399,44,42,0,0,0,1,1.7435e+09
4.119e+05,1.7436e+09,2,75,-125,446,-399,44,42,0,0,0,1,1.7436e+09
4.1235e+05,1.7438e+09,2,73,-124,447,-399,44,42,0,0,0,1,1.7438e+09
4.1279e+05,1.7439e+09,2,81,-123,432,-399,44,42,0,0,0,1,1.7439e+09
4.132e+05,1.744e+09,2,84,-119,443,-399,44,42,0,0,0,1,1.744e+09
4.1365e+05,1.7441e+09,2,76,-127,438,-399,44,42,0,0,0,1,1.7441e+09
4.1409e+05,1.7442e+09,2,80,-130,442,-399,44,42,0,0,0,1,1.7442e+09
4.1453e+05,1.7443e+09,2,64,-149,455,-399,44,42,0,0,0,1,1.7443e+09
4.1494e+05,1.7444e+09,2,56,-131,460,-399,44,42,0,0,0,1,1.7444e+09
4.1538e+05,1.7445e+09,2,47,-140,453,-399,44,42,0,0,0,1,1.7445e+09
4.1582e+05,1.7446e+09,2,55,-148,457,-399,44,42,0,0,0,1,1.7446e+09
4.1624e+05,1.7447e+09,2,56,-140,450,-399,44,42,0,0,0,1,1.7447e+09
4.1668e+05,1.7448e+09,2,52,-148,462,-399,44,42,0,0,0,1,1.7448e+09
4.1713e+05,1.7449e+09,2,60,-145,459,-399,44,42,0,0,0,1,1.7449e+09
4.1757e+05,1.745e+09,2,61,-137,457,-399,44,42,0,0,0,1,1.745e+09
4.1802e+05,1.7452e+09,2,55,-141,461,-399,44,42,0,0,0,1,1.7452e+09
4.1843e+05,1.7453e+09,2,44,-146,463,-399,44,42,0,0,0,1,1.7453e+09
4.1887e+05,1.7454e+09,2,49,-141,462,-399,44,42,0,0,0,1,1.7454e+09
4.1932e+05,1.7455e+09,2,57,-138,465,-399,44,42,0,0,0,1,1.7455e+09
4.1973e+05,1.7456e+09,2,53,-131,461,-399,44,42,0,0,0,1,1.7456e+09
4.2018e+05,1.7457e+09,2,47,-138,465,-399,44,42,0,0,0,1,1.7457e+09
4.2062e+05,1.7458e+09,2,60,-135,456,-399,44,42,0,0,0,1,1.7458e+09
4.2107e+05,1.7459e+09,2,52,-135,465,-399,44,42,0,0,0,1,1.7459e+09
4.2147e+05,1.746e+09,2,50,-133,466,-399,44,42,0,0,0,1,1.746e+09
4.219e+05,1.7461e+09,2,64,-137,455,-399,44,42,0,0,0,1,1.7461e+09
4.2233e+05,1.7462e+09,2,56,-138,455,-399,44,42,0,0,0,1,1.7462e+09
4.2278e+05,1.7463e+09,2,53,-136,463,-399,44,42,0,0,0,1,1.7463e+09
4.2318e+05,1.7464e+09,2,47,-138,459,-399,44,42,0,0,0,1,1.7464e+09
4.2363e+05,1.7466e+09,2,49,-132,460,-399,44,42,0,0,0,1,1.7466e+09
4.2408e+05,1.7467e+09,2,42,-118,466,-399,44,42,0,0,0,1,1.7467e+09
4.2452e+05,1.7468e+09,2,61,-109,456,-399,44,42,0,0,0,1,1.7468e+09
4.2497e+05,1.7469e+09,2,5,-105,461,-399,44,42,0,0,0,1,1.7469e+09
4.2538e+05,1.747e+09,2,42,-107,467,-399,44,42,0,0,0,1,1.747e+09
4.2579e+05,1.7471e+09,2,55,-103,464,-399,44,42,0,0,0,1,1.7471e+09
4.2623e+05,1.7472e+09,2,48,-107,467,-399,44,42,0,0,0,1,1.7472e+09
4.2668e+05,1.7473e+09,2,54,-104,461,-399,44,42,0,0,0,1,1.7473e+09
4.2711e+05,1.7474e+09,2,57,-109,455,-399,44,42,0,0,0,1,1.7474e+09
4.2753e+05,1.7475e+09,2,53,-100,464,-399,44,42,0,0,0,1,1.7475e+09
4.2797e+05,1.7476e+09,2,55,-116,468,-399,44,42,0,0,0,1,1.7476e+09
4.2841e+05,1.7477e+09,2,59,-123,466,-399,44,42,0,0,0,1,1.7477e+09
4.2882e+05,1.7478e+09,2,37,-158,473,-399,44,42,0,0,0,1,1.7478e+09
4.2927e+05,1.748e+09,2,31,-166,469,-399,44,42,0,0,0,1,1.748e+09
4.2971e+05,1.7481e+09,2,42,-155,471,-399,44,42,0,0,0,1,1.7481e+09
4.3012e+05,1.7482e+09,2,49,-157,468,-399,44,42,0,0,0,1,1.7482e+09
4.3056e+05,1.7483e+09,2,55,-140,457,-399,44,42,0,0,0,1,1.7483e+09
4.3101e+05,1.7484e+09,2,52,-135,474,-399,44,42,0,0,0,1,1.7484e+09
4.3146e+05,1.7485e+09,2,52,-137,458,-399,44,42,0,0,0,1,1.7485e+09
4.319e+05,1.7486e+09,2,59,-122,458,-399,44,42,0,0,0,1,1.7486e+09
4.3234e+05,1.7487e+09,2,64,-122,461,-399,44,42,0,0,0,1,1.7487e+09
4.3277e+05,1.7488e+09,2,51,-137,458,-399,44,42,0,0,0,1,1.7488e+09
4.3317e+05,1.7489e+09,2,62,-99,451,-399,44,42,0,0,0,1,1.7489e+09
4.336e+05,1.749e+09,2,61,-103,454,-399,44,42,0,0,0,1,1.749e+09
4.3405e+05,1.7491e+09,2,73,-102,451,-399,44,42,0,0,0,1,1.7491e+09
4.3449e+05,1.7492e+09,2,71,-97,439,-399,44,42,0,0,0,1,1.7492e+09
4.3493e+05,1.7494e+09,2,71,-108,451,-399,44,42,0,0,0,1,1.7494e+09
4.3538e+05,1.7495e+09,2,66,-120,450,-399,44,42,0,0,0,1,1.7495e+09
4.3582e+05,1.7496e+09,2,65,-82,435,-399,44,42,0,0,0,1,1.7496e+09
4.3627e+05,1.7497e+09,2,123,-20,397,-399,44,42,0,0,0,1,1.7497e+09
4.3671e+05,1.7498e+09,2,119,-36,404,-399,44,42,0,0,0,1,1.7498e+09
4.3715e+05,1.7499e+09,2,160,-20,359,-399,44,42,0,0,0,1,1.7499e+09
4.3757e+05,1.75e+09,2,157,-27,358,-399,44,42,0,0,0,1,1.75e+09
4.3801e+05,1.7501e+09,2,148,-26,371,-399,44,42,0,0,0,1,1.7501e+09
4.3845e+05,1.7502e+09,2,152,-27,371,-399,44,42,0,0,0,1,1.7502e+09
4.389e+05,1.7503e+09,2,151,-30,371,-399,44,42,0,0,0,1,1.7503e+09
4.3934e+05,1.7504e+09,2,148,-26,375,-399,44,42,0,0,0,1,1.7504e+09
4.3978e+05,1.7505e+09,2,151,-29,370,-399,44,42,0,0,0,1,1.7505e+09
4.4019e+05,1.7506e+09,2,145,-27,364,-399,44,42,0,0,0,1,1.7506e+09
4.4063e+05,1.7508e+09,2,151,-30,370,-399,44,42,0,0,0,1,1.7508e+09
4.4108e+05,1.7509e+09,2,147,-34,367,-399,44,42,0,0,0,1,1.7509e+09
4.4149e+05,1.751e+09,2,147,-34,367,-399,44,42,0,0,0,1,1.751e+09
4.4194e+05,1.7511e+09,2,143,-34,360,-399,44,42,0,0,0,1,1.7511e+09
4.4239e+05,1.7512e+09,2,149,-30,365,-399,44,42,0,0,0,1,1.7512e+09
4.4283e+05,1.7513e+09,2,144,-31,372,-399,44,42,0,0,0,1,1.7513e+09
4.4327e+05,1.7514e+09,2,146,-26,372,-399,44,42,0,0,0,1,1.7514e+09
4.4372e+05,1.7515e+09,2,143,-28,360,-399,44,42,0,0,0,1,1.7515e+09
4.4412e+05,1.7516e+09,2,153,-31,365,-399,44,42,0,0,0,1,1.7516e+09
4.4454e+05,1.7517e+09,2,162,-14,350,-399,44,42,0,0,0,1,1.7517e+09
4.4498e+05,1.7518e+09,2,156,-28,362,-399,44,42,0,0,0,1,1.7518e+09
4.4542e+05,1.7519e+09,2,143,-18,363,-399,44,42,0,0,0,1,1.7519e+09
4.4587e+05,1.752e+09,2,159,-20,359,-399,44,42,0,0,0,1,1.752e+09
4.4631e+05,1.7521e+09,2,146,-16,367,-399,44,42,0,0,0,1,1.7521e+09
4.4672e+05,1.7522e+09,2,155,-25,356,-399,44,42,0,0,0,1,1.7522e+09
4.4717e+05,1.7523e+09,2,150,-29,364,-399,44,42,0,0,0,1,1.7523e+09
4.4758e+05,1.7525e+09,2,156,-27,362,-399,44,42,0,0,0,1,1.7525e+09
4.4802e+05,1.7526e+09,2,160,-23,362,-399,44,42,0,0,0,1,1.7526e+09
4.4846e+05,1.7527e+09,2,153,-25,353,-399,44,42,0,0,0,1,1.7527e+09
4.489e+05,1.7528e+09,2,148,-26,366,-399,44,42,0,0,0,1,1.7528e+09
4.4935e+05,1.7529e+09,2,149,-22,358,-399,44,42,0,0,0,1,1.7529e+09
4.4979e+05,1.753e+09,2,155,-24,365,-399,44,42,0,0,0,1,1.753e+09
4.5019e+05,1.7531e+09,2,150,-31,364,-399,44,42,0,0,0,1,1.7531e+09
4.5059e+05,1.7532e+09,2,150,-22,362,-399,44,42,0,0,0,1,1.7532e+09
4.5103e+05,1.7533e+09,2,151,-22,367,-399,44,42,0,0,0,1,1.7533e+09
4.5147e+05,1.7534e+09,2,154,-18,362,-399,44,42,0,0,0,1,1.7534e+09
4.5192e+05,1.7535e+09,2,148,-26,363,-399,44,42,0,0,0,1,1.7535e+09
4.5236e+05,1.7536e+09,2,149,-27,364,-399,44,42,0,0,0,1,1.7536e+09
4.528e+05,1.7537e+09,2,147,-26,366,-399,44,42,0,0,0,1,1.7537e+09
4.5324e+05,1.7538e+09,2,144,-27,373,-399,44,42,0,0,0,1,1.7538e+09
4.5369e+05,1.7539e+09,2,149,-36,370,-399,44,42,0,0,0,1,1.7539e+09
4.5414e+05,1.754e+09,2,141,-28,371,-399,44,42,0,0,0,1,1.754e+09
4.5458e+05,1.7541e+09,2,137,-27,368,-399,44,42,0,0,0,1,1.7541e+09
4.5499e+05,1.7542e+09,2,146,-23,363,-399,44,42,0,0,0,1,1.7542e+09
4.5544e+05,1.7543e+09,2,145,-27,365,-399,44,42,0,0,0,1,1.7543e+09
4.5586e+05,1.7544e+09,2,148,-27,365,-399,44,42,0,0,0,1,1.7544e+09
4.5629e+05,1.7545e+09,2,144,-21,370,-399,44,42,0,0,0,1,1.7545e+09
4.5673e+05,1.7547e+09,2,145,-25,366,-399,44,42,0,0,0,1,1.7547e+09
4.5714e+05,1.7548e+09,2,147,-36,364,-399,44,42,0,0,0,1,1.7548e+09
4.5755e+05,1.7549e+09,2,140,-23,371,-399,44,42,0,0,0,1,1.7549e+09
4.5799e+05,1.755e+09,2,152,-24,361,-399,44,42,0,0,0,1,1.755e+09
4.5844e+05,1.7551e+09,2,143,-27,364,-399,44,42,0,0,0,1,1.7551e+09
4.5885e+05,1.7552e+09,2,145,-21,359,-399,44,42,0,0,0,1,1.7552e+09
4.5929e+05,1.7553e+09,2,149,-31,367,-399,44,42,0,0,0,1,1.7553e+09
4.597e+05,1.7554e+09,2,146,-25,369,-399,44,42,0,0,0,1,1.7554e+09
4.6015e+05,1.7555e+09,2,151,-25,360,-399,44,42,0,0,0,1,1.7555e+09
4.6059e+05,1.7556e+09,2,147,-29,365,-399,44,42,0,0,0,1,1.7556e+09
4.6104e+05,1.7557e+09,2,150,-29,367,-399,44,42,0,0,0,1,1.7557e+09
4.6145e+05,1.7558e+09,2,142,-23,364,-399,44,42,0,0,0,1,1.7558e+09
4.619e+05,1.7559e+09,2,152,-26,359,-399,44,42,0,0,0,1,1.7559e+09
4.6234e+05,1.756e+09,2,148,-25,366,-399,44,42,0,0,0,1,1.756e+09
4.6278e+05,1.7561e+09,2,140,-37,366,-399,44,42,0,0,0,1,1.7561e+09
4.6319e+05,1.7562e+09,2,144,-25,364,-399,44,42,0,0,0,1,1.7562e+09
4.6364e+05,1.7563e+09,2,142,-28,365,-399,44,42,0,0,0,1,1.7563e+09
4.6408e+05,1.7564e+09,2,149,-30,362,-399,44,42,0,0,0,1,1.7564e+09
4.6447e+05,1.7565e+09,2,152,-26,371,-399,44,42,0,0,0,1,1.7565e+09
4.6491e+05,1.7566e+09,2,155,-24,359,-399,44,42,0,0,0,1,1.7566e+09
4.6532e+05,1.7568e+09,2,149,-31,364,-399,44,42,0,0,0,1,1.7568e+09
4.6576e+05,1.7569e+09,2,142,-28,374,-399,44,42,0,0,0,1,1.7569e+09
4.6621e+05,1.757e+09,2,152,-26,368,-399,44,42,0,0,0,1,1.757e+09
4.6665e+05,1.7571e+09,2,147,-31,360,-399,44,42,0,0,0,1,1.7571e+09
4.6709e+05,1.7572e+09,2,148,-16,373,-399,44,42,0,0,0,1,1.7572e+09
4.6754e+05,1.7573e+09,2,150,-25,361,-399,44,42,0,0,0,1,1.7573e+09
4.6798e+05,1.7574e+09,2,149,-32,367,-399,44,42,0,0,0,1,1.7574e+09
4.6843e+05,1.7575e+09,2,152,-24,364,-399,44,42,0,0,0,1,1.7575e+09
4.6886e+05,1.7576e+09,2,143,-23,364,-399,44,42,0,0,0,1,1.7576e+09
4.6926e+05,1.7577e+09,2,157,-19,362,-399,44,42,0,0,0,1,1.7577e+09
4.6969e+05,1.7578e+09,2,152,-19,364,-399,44,42,0,0,0,1,1.7578e+09
4.7014e+05,1.7579e+09,2,153,-26,363,-399,44,42,0,0,0,1,1.7579e+09
4.7058e+05,1.758e+09,2,143,-22,370,-399,44,42,0,0,0,1,1.758e+09
4.7102e+05,1.7581e+09,2,154,-33,366,-399,44,42,0,0,0,1,1.7581e+09
4.7143e+05,1.7582e+09,2,144,-29,366,-399,44,42,0,0,0,1,1.7582e+09
4.7188e+05,1.7583e+09,2,147,-26,366,-399,44,42,0,0,0,1,1.7583e+09
4.7232e+05,1.7584e+09,2,153,-21,359,-399,44,42,0,0,0,1,1.7584e+09
4.7276e+05,1.7585e+09,2,154,-23,364,-399,44,42,0,0,0,1,1.7585e+09
4.7316e+05,1.7586e+09,2,152,-19,361,-399,44,42,0,0,0,1,1.7586e+09
4.7358e+05,1.7587e+09,2,155,-22,366,-399,44,42,0,0,0,1,1.7587e+09
4.7402e+05,1.7589e+09,2,156,-14,363,-399,44,42,0,0,0,1,1.7589e+09
4.7447e+05,1.759e+09,2,156,-24,363,-399,44,42,0,0,0,1,1.759e+09
4.7491e+05,1.7591e+09,2,149,-21,361,-399,44,42,0,0,0,1,1.7591e+09
4.7535e+05,1.7592e+09,2,157,-30,361,-399,44,42,0,0,0,1,1.7592e+09
4.758e+05,1.7593e+09,2,148,-23,363,-399,44,42,0,0,0,1,1.7593e+09
4.7621e+05,1.7594e+09,2,153,-34,366,-399,44,42,0,0,0,1,1.7594e+09
4.7665e+05,1.7595e+09,2,154,-25,371,-399,44,42,0,0,0,1,1.7595e+09
4.7706e+05,1.7596e+09,2,151,-24,367,-399,44,42,0,0,0,1,1.7596e+09
4.7748e+05,1.7597e+09,2,155,-22,362,-399,44,42,0,0,0,1,1.7597e+09
4.779e+05,1.7598e+09,2,161,-29,362,-399,44,42,0,0,0,1,1.7598e+09
4.7835e+05,1.7599e+09,2,153,-25,354,-399,44,42,0,0,0,1,1.7599e+09
4.7879e+05,1.76e+09,2,158,-25,363,-399,44,42,0,0,0,1,1.76e+09
4.7924e+05,1.7601e+09,2,156,-20,358,-399,44,42,0,0,0,1,1.7601e+09
4.7968e+05,1.7602e+09,2,160,-22,359,-399,44,42,0,0,0,1,1.7602e+09
4.8009e+05,1.7603e+09,2,153,-25,356,-399,44,42,0,0,0,1,1.7603e+09
4.8054e+05,1.7604e+09,2,150,-27,361,-399,44,42,0,0,0,1,1.7604e+09
4.8099e+05,1.7605e+09,2,151,-22,364,-399,44,42,0,0,0,1,1.7605e+09
4.8144e+05,1.7606e+09,2,154,-22,363,-399,44,42,0,0,0,1,1.7606e+09
4.8188e+05,1.7607e+09,2,147,-21,360,-399,44,42,0,0,0,1,1.7607e+09
4.823e+05,1.7609e+09,2,157,-19,361,-399,44,42,0,0,0,1,1.7609e+09
4.8273e+05,1.761e+09,2,155,-25,355,-399,44,42,0,0,0,1,1.761e+09
4.8318e+05,1.7611e+09,2,156,-27,363,-399,44,42,0,0,0,1,1.7611e+09
4.8359e+05,1.7612e+09,2,157,-20,359,-399,44,42,0,0,0,1,1.7612e+09
4.8403e+05,1.7613e+09,2,149,-18,358,-399,44,42,0,0,0,1,1.7613e+09
4.8444e+05,1.7614e+09,2,152,-21,366,-399,44,42,0,0,0,1,1.7614e+09
4.8489e+05,1.7615e+09,2,152,-28,359,-399,44,42,0,0,0,1,1.7615e+09
4.8533e+05,1.7616e+09,2,146,-28,364,-399,44,42,0,0,0,1,1.7616e+09
4.8578e+05,1.7617e+09,2,152,-34,365,-399,44,42,0,0,0,1,1.7617e+09
4.8621e+05,1.7618e+09,2,153,-17,356,-399,44,42,0,0,0,1,1.7618e+09
4.8666e+05,1.7619e+09,2,149,-21,355,-399,44,42,0,0,0,1,1.7619e+09
4.8711e+05,1.762e+09,2,162,-23,356,-399,44,42,0,0,0,1,1.762e+09
4.8756e+05,1.7621e+09,2,157,-20,360,-399,44,42,0,0,0,1,1.7621e+09
4.8801e+05,1.7622e+09,2,159,-23,361,-399,44,42,0,0,0,1,1.7622e+09
4.8846e+05,1.7623e+09,2,158,-25,359,-399,44,42,0,0,0,1,1.7623e+09
4.8887e+05,1.7624e+09,2,154,-25,357,-399,44,42,0,0,0,1,1.7624e+09
4.8932e+05,1.7625e+09,2,157,-21,357,-399,44,42,0,0,0,1,1.7625e+09
4.8976e+05,1.7626e+09,2,155,-17,358,-399,44,42,0,0,0,1,1.7626e+09
4.9019e+05,1.7627e+09,2,155,-19,361,-399,44,42,0,0,0,1,1.7627e+09
4.906e+05,1.7629e+09,2,156,-26,359,-399,44,42,0,0,0,1,1.7629e+09
4.9105e+05,1.763e+09,2,155,-24,359,-399,44,42,0,0,0,1,1.763e+09
4.915e+05,1.7631e+09,2,152,-19,359,-399,44,42,0,0,0,1,1.7631e+09
4.9195e+05,1.7632e+09,2,155,-23,361,-399,44,42,0,0,0,1,1.7632e+09
4.924e+05,1.7633e+09,2,156,-19,355,-399,44,42,0,0,0,1,1.7633e+09
4.9285e+05,1.7634e+09,2,162,-20,357,-399,44,42,0,0,0,1,1.7634e+09
4.933e+05,1.7635e+09,2,155,-26,358,-399,44,42,0,0,0,1,1.7635e+09
4.9374e+05,1.7636e+09,2,150,-23,361,-399,44,42,0,0,0,1,1.7636e+09
4.9418e+05,1.7637e+09,2,154,-27,355,-399,44,42,0,0,0,1,1.7637e+09
4.9458e+05,1.7638e+09,2,157,-19,354,-399,44,42,0,0,0,1,1.7638e+09
4.9503e+05,1.7639e+09,2,156,-24,363,-399,44,42,0,0,0,1,1.7639e+09
4.9548e+05,1.764e+09,2,159,-25,353,-399,44,42,0,0,0,1,1.764e+09
4.9593e+05,1.7641e+09,2,155,-21,363,-399,44,42,0,0,0,1,1.7641e+09
4.9638e+05,1.7642e+09,2,159,-24,360,-399,44,42,0,0,0,1,1.7642e+09
4.9683e+05,1.7643e+09,2,163,-22,357,-399,44,42,0,0,0,1,1.7643e+09
4.9728e+05,1.7644e+09,2,152,-18,359,-399,44,42,0,0,0,1,1.7644e+09
4.9773e+05,1.7645e+09,2,159,-21,355,-399,44,42,0,0,0,1,1.7645e+09
4.9816e+05,1.7646e+09,2,155,-24,356,-399,44,42,0,0,0,1,1.7646e+09
4.9859e+05,1.7647e+09,2,160,-18,350,-399,44,42,0,0,0,1,1.7647e+09
4.99e+05,1.7648e+09,2,154,-24,360,-399,44,42,0,0,0,1,1.7648e+09
4.9945e+05,1.765e+09,2,165,-22,355,-399,44,42,0,0,0,1,1.765e+09
4.999e+05,1.7651e+09,2,161,-25,358,-399,44,42,0,0,0,1,1.7651e+09
5.0031e+05,1.7652e+09,2,161,-22,355,-399,44,42,0,0,0,1,1.7652e+09
5.0076e+05,1.7653e+09,2,155,-26,360,-399,44,42,0,0,0,1,1.7653e+09
5.0121e+05,1.7654e+09,2,159,-21,362,-399,44,42,0,0,0,1,1.7654e+09
5.0164e+05,1.7655e+09,2,157,-20,363,-399,44,42,0,0,0,1,1.7655e+09
5.0208e+05,1.7656e+09,2,158,-22,358,-399,44,42,0,0,0,1,1.7656e+09
5.0253e+05,1.7657e+09,2,156,-24,361,-399,44,42,0,0,0,1,1.7657e+09
5.0294e+05,1.7658e+09,2,156,-24,361,-399,44,42,0,0,0,1,1.7658e+09
5.034e+05,1.7659e+09,2,156,-23,358,-399,44,42,0,0,0,1,1.7659e+09
5.0384e+05,1.766e+09,2,154,-21,362,-399,44,42,0,0,0,1,1.766e+09
